product_id,retailer_id,name,brand,category,unit_size,price,in_stock,sale_price,image_url
prd_00051,ret_001,Apples,Brand,Grocery,1 ea,6.74,true,,
prd_00052,ret_001,Bananas,Brand,Grocery,1 ea,5.59,true,,
prd_00053,ret_001,Chicken,Brand,Grocery,1 ea,12.26,true,,
prd_00054,ret_001,Pasta,Brand,Grocery,1 ea,11.15,true,,
prd_00055,ret_001,Rice,Brand,Grocery,1 ea,4.18,true,,
prd_00056,ret_001,Cereal,Brand,Grocery,1 ea,13.25,true,,
prd_00057,ret_001,Coffee,Brand,Grocery,1 ea,4.64,true,,
prd_00058,ret_001,Tea,Brand,Grocery,1 ea,1.49,true,,
prd_00059,ret_001,Juice,Brand,Grocery,1 ea,5.37,true,,
prd_00060,ret_001,Milk,Brand,Grocery,1 ea,6.98,true,,
prd_00061,ret_001,Bread,Brand,Grocery,1 ea,9.48,true,,
prd_00062,ret_001,Eggs,Brand,Grocery,1 ea,4.13,true,,
prd_00063,ret_001,Cheese,Brand,Grocery,1 ea,11.46,true,,
prd_00064,ret_001,Butter,Brand,Grocery,1 ea,13.58,true,,
prd_00065,ret_001,Yogurt,Brand,Grocery,1 ea,11.39,true,,
prd_00066,ret_001,Apples,Brand,Grocery,1 ea,2.03,true,,
prd_00067,ret_001,Bananas,Brand,Grocery,1 ea,10.49,true,,
prd_00068,ret_001,Chicken,Brand,Grocery,1 ea,4.22,true,,
prd_00069,ret_001,Pasta,Brand,Grocery,1 ea,5.82,true,,
prd_00070,ret_001,Rice,Brand,Grocery,1 ea,13.32,true,,
prd_00071,ret_001,Cereal,Brand,Grocery,1 ea,14.61,true,,
prd_00072,ret_001,Coffee,Brand,Grocery,1 ea,5.79,true,,
prd_00073,ret_001,Tea,Brand,Grocery,1 ea,8.56,true,,
prd_00074,ret_001,Juice,Brand,Grocery,1 ea,13.06,true,,
prd_00075,ret_001,Milk,Brand,Grocery,1 ea,9.16,true,,
prd_00076,ret_001,Bread,Brand,Grocery,1 ea,6.64,true,,
prd_00077,ret_001,Eggs,Brand,Grocery,1 ea,13.65,true,,
prd_00078,ret_001,Cheese,Brand,Grocery,1 ea,3.24,true,,
prd_00079,ret_001,Butter,Brand,Grocery,1 ea,11.34,true,,
prd_00080,ret_001,Yogurt,Brand,Grocery,1 ea,12.59,true,,
prd_00081,ret_001,Apples,Brand,Grocery,1 ea,7.28,true,,
prd_00082,ret_001,Bananas,Brand,Grocery,1 ea,7.53,true,,
prd_00083,ret_001,Chicken,Brand,Grocery,1 ea,10.78,true,,
prd_00084,ret_001,Pasta,Brand,Grocery,1 ea,11.06,true,,
prd_00085,ret_001,Rice,Brand,Grocery,1 ea,10.94,true,,
prd_00086,ret_001,Cereal,Brand,Grocery,1 ea,9.50,true,,
prd_00087,ret_001,Coffee,Brand,Grocery,1 ea,7.89,true,,
prd_00088,ret_001,Tea,Brand,Grocery,1 ea,13.97,true,,
prd_00089,ret_001,Juice,Brand,Grocery,1 ea,8.26,true,,
prd_00090,ret_001,Milk,Brand,Grocery,1 ea,4.77,true,,
prd_00091,ret_001,Bread,Brand,Grocery,1 ea,10.17,true,,
prd_00092,ret_001,Eggs,Brand,Grocery,1 ea,13.35,true,,
prd_00093,ret_001,Cheese,Brand,Grocery,1 ea,5.01,true,,
prd_00094,ret_001,Butter,Brand,Grocery,1 ea,3.76,true,,
prd_00095,ret_001,Yogurt,Brand,Grocery,1 ea,6.20,true,,
prd_00096,ret_001,Apples,Brand,Grocery,1 ea,12.18,true,,
prd_00097,ret_001,Bananas,Brand,Grocery,1 ea,15.00,true,,
prd_00098,ret_001,Chicken,Brand,Grocery,1 ea,13.64,true,,
prd_00099,ret_001,Pasta,Brand,Grocery,1 ea,1.32,true,,
prd_00100,ret_001,Rice,Brand,Grocery,1 ea,14.14,true,,
prd_00101,ret_001,Cereal,Brand,Grocery,1 ea,8.53,true,,
prd_00102,ret_001,Coffee,Brand,Grocery,1 ea,3.91,true,,
prd_00103,ret_001,Tea,Brand,Grocery,1 ea,5.87,true,,
prd_00104,ret_001,Juice,Brand,Grocery,1 ea,5.92,true,,
prd_00105,ret_001,Milk,Brand,Grocery,1 ea,6.68,true,,
prd_00106,ret_001,Bread,Brand,Grocery,1 ea,3.70,true,,
prd_00107,ret_001,Eggs,Brand,Grocery,1 ea,9.31,true,,
prd_00108,ret_001,Cheese,Brand,Grocery,1 ea,4.85,true,,
prd_00109,ret_001,Butter,Brand,Grocery,1 ea,7.22,true,,
prd_00110,ret_001,Yogurt,Brand,Grocery,1 ea,1.86,true,,
prd_00111,ret_001,Apples,Brand,Grocery,1 ea,5.16,true,,
prd_00112,ret_001,Bananas,Brand,Grocery,1 ea,4.99,true,,
prd_00113,ret_001,Chicken,Brand,Grocery,1 ea,6.96,true,,
prd_00114,ret_001,Pasta,Brand,Grocery,1 ea,8.03,true,,
prd_00115,ret_001,Rice,Brand,Grocery,1 ea,5.75,true,,
prd_00116,ret_001,Cereal,Brand,Grocery,1 ea,11.77,true,,
prd_00117,ret_001,Coffee,Brand,Grocery,1 ea,6.89,true,,
prd_00118,ret_001,Tea,Brand,Grocery,1 ea,1.73,true,,
prd_00119,ret_001,Juice,Brand,Grocery,1 ea,10.29,true,,
prd_00120,ret_001,Milk,Brand,Grocery,1 ea,10.46,true,,
prd_00121,ret_001,Bread,Brand,Grocery,1 ea,8.69,true,,
prd_00122,ret_001,Eggs,Brand,Grocery,1 ea,7.16,true,,
prd_00123,ret_001,Cheese,Brand,Grocery,1 ea,5.13,true,,
prd_00124,ret_001,Butter,Brand,Grocery,1 ea,4.11,true,,
prd_00125,ret_001,Yogurt,Brand,Grocery,1 ea,12.45,true,,
prd_00126,ret_001,Apples,Brand,Grocery,1 ea,7.31,true,,
prd_00127,ret_001,Bananas,Brand,Grocery,1 ea,10.30,true,,
prd_00128,ret_001,Chicken,Brand,Grocery,1 ea,13.25,true,,
prd_00129,ret_001,Pasta,Brand,Grocery,1 ea,3.32,true,,
prd_00130,ret_001,Rice,Brand,Grocery,1 ea,13.17,true,,
