id,name,activity_type,distance,average_grade,maximum_grade,elevation_high,elevation_low,climb_category,city,state
seg_048,Briar Creek Neighborhood,Run,5000.0,0.5,4.2,150,120,4,Durham,open
seg_049,Briar Creek Neighborhood,Run,5000.0,1.5,2.0,150,125,4,Cary,confirmed
seg_050,Umstead Park Loop,Run,5000.0,1.5,2.0,150,125,0,Cary,done
seg_051,Briar Creek Neighborhood,Run,5000.0,1.5,2.0,150,120,4,Morrisville,scheduled
seg_052,Umstead Park Loop,Run,8046.7,1.5,2.0,150,125,4,Holly Springs,active
seg_053,Briar Creek Neighborhood,Run,5000.0,1.5,4.2,150,125,4,Morrisville,pending
seg_054,Briar Creek Neighborhood,Run,8046.7,1.5,2.0,130,125,0,Apex,confirmed
seg_055,Briar Creek Neighborhood,Run,8046.7,0.5,4.2,130,125,4,Durham,pending
seg_056,Umstead Park Loop,Run,5000.0,1.5,4.2,150,120,0,Chapel Hill,closed
seg_057,Briar Creek Neighborhood,Run,5000.0,0.5,2.0,130,120,4,Wake Forest,confirmed
seg_058,Briar Creek Neighborhood,Run,8046.7,1.5,2.0,150,125,0,Wake Forest,scheduled
seg_059,Umstead Park Loop,Run,5000.0,0.5,4.2,130,125,0,Morrisville,completed
seg_060,Umstead Park Loop,Run,8046.7,0.5,2.0,130,125,0,Raleigh,completed
seg_061,Briar Creek Neighborhood,Run,5000.0,1.5,4.2,150,125,0,Morrisville,pending
seg_062,Briar Creek Neighborhood,Run,8046.7,1.5,2.0,130,120,0,Raleigh,completed
seg_063,Umstead Park Loop,Run,8046.7,1.5,2.0,150,125,0,Cary,confirmed
seg_064,Umstead Park Loop,Run,5000.0,1.5,4.2,150,120,0,Wake Forest,confirmed
seg_065,Umstead Park Loop,Run,5000.0,0.5,2.0,150,120,0,Durham,scheduled
seg_066,Umstead Park Loop,Run,5000.0,1.5,2.0,150,125,0,Cary,done
seg_067,Briar Creek Neighborhood,Run,8046.7,0.5,2.0,150,125,0,Raleigh,pending
seg_068,Briar Creek Neighborhood,Run,5000.0,1.5,2.0,130,125,4,Morrisville,pending
seg_069,Umstead Park Loop,Run,5000.0,0.5,4.2,130,120,4,Apex,open
seg_070,Umstead Park Loop,Run,8046.7,0.5,4.2,130,125,4,Morrisville,done
seg_071,Umstead Park Loop,Run,8046.7,1.5,4.2,150,120,0,Holly Springs,active
seg_072,Briar Creek Neighborhood,Run,8046.7,0.5,4.2,130,125,0,Wake Forest,scheduled
seg_073,Umstead Park Loop,Run,5000.0,0.5,2.0,130,120,0,Raleigh,completed
seg_074,Umstead Park Loop,Run,8046.7,1.5,4.2,150,125,0,Durham,scheduled
seg_075,Briar Creek Neighborhood,Run,5000.0,0.5,2.0,130,120,0,Durham,pending
seg_076,Umstead Park Loop,Run,5000.0,0.5,4.2,150,125,0,Raleigh,open
seg_077,Briar Creek Neighborhood,Run,5000.0,1.5,2.0,130,125,0,Apex,active
seg_078,Umstead Park Loop,Run,5000.0,1.5,4.2,150,125,0,Durham,open
seg_079,Umstead Park Loop,Run,5000.0,1.5,4.2,150,120,0,Morrisville,scheduled
seg_080,Umstead Park Loop,Run,8046.7,1.5,4.2,130,125,4,Morrisville,closed
seg_081,Briar Creek Neighborhood,Run,8046.7,1.5,4.2,130,125,0,Durham,pending
seg_082,Umstead Park Loop,Run,8046.7,1.5,2.0,130,120,0,Durham,scheduled
seg_083,Umstead Park Loop,Run,8046.7,1.5,2.0,150,120,4,Morrisville,open
seg_084,Briar Creek Neighborhood,Run,8046.7,0.5,4.2,130,125,0,Holly Springs,closed
seg_085,Umstead Park Loop,Run,5000.0,0.5,4.2,130,125,4,Raleigh,confirmed
seg_086,Umstead Park Loop,Run,5000.0,0.5,2.0,130,125,0,Durham,completed
seg_087,Briar Creek Neighborhood,Run,8046.7,0.5,2.0,150,125,0,Apex,completed
seg_088,Briar Creek Neighborhood,Run,5000.0,0.5,4.2,150,125,4,Cary,completed
seg_089,Briar Creek Neighborhood,Run,8046.7,1.5,4.2,150,120,0,Cary,pending
seg_090,Umstead Park Loop,Run,8046.7,1.5,4.2,150,120,4,Morrisville,completed
seg_091,Briar Creek Neighborhood,Run,8046.7,0.5,2.0,150,120,0,Raleigh,confirmed
seg_092,Briar Creek Neighborhood,Run,8046.7,0.5,4.2,130,120,4,Apex,closed
seg_093,Umstead Park Loop,Run,8046.7,0.5,4.2,150,125,0,Chapel Hill,open
seg_094,Briar Creek Neighborhood,Run,5000.0,1.5,4.2,150,125,0,Raleigh,done
seg_095,Umstead Park Loop,Run,5000.0,1.5,2.0,130,125,4,Durham,active
seg_096,Briar Creek Neighborhood,Run,5000.0,0.5,4.2,130,125,4,Morrisville,confirmed
seg_097,Umstead Park Loop,Run,5000.0,0.5,4.2,130,125,0,Wake Forest,pending
seg_098,Briar Creek Neighborhood,Run,5000.0,0.5,2.0,150,120,0,Morrisville,confirmed
seg_099,Umstead Park Loop,Run,5000.0,1.5,2.0,130,125,0,Raleigh,scheduled
seg_100,Briar Creek Neighborhood,Run,5000.0,1.5,2.0,130,120,0,Raleigh,closed
seg_101,Briar Creek Neighborhood,Run,8046.7,0.5,2.0,130,125,4,Holly Springs,completed
seg_102,Umstead Park Loop,Run,8046.7,0.5,2.0,150,120,0,Apex,closed
seg_103,Umstead Park Loop,Run,8046.7,0.5,2.0,130,120,0,Wake Forest,done
seg_104,Briar Creek Neighborhood,Run,5000.0,0.5,2.0,150,120,4,Chapel Hill,scheduled
seg_105,Briar Creek Neighborhood,Run,8046.7,0.5,4.2,150,120,4,Raleigh,closed
seg_106,Briar Creek Neighborhood,Run,5000.0,0.5,2.0,130,120,0,Chapel Hill,confirmed
seg_107,Briar Creek Neighborhood,Run,8046.7,1.5,4.2,150,125,4,Wake Forest,closed
seg_108,Umstead Park Loop,Run,8046.7,1.5,2.0,150,120,0,Cary,completed
seg_109,Briar Creek Neighborhood,Run,5000.0,0.5,2.0,150,125,0,Holly Springs,pending
seg_110,Briar Creek Neighborhood,Run,8046.7,0.5,2.0,150,120,4,Wake Forest,active
seg_111,Umstead Park Loop,Run,8046.7,0.5,4.2,150,120,4,Durham,pending
seg_112,Briar Creek Neighborhood,Run,5000.0,0.5,2.0,150,125,0,Holly Springs,open
seg_113,Umstead Park Loop,Run,5000.0,0.5,2.0,150,125,0,Durham,completed
seg_114,Briar Creek Neighborhood,Run,5000.0,0.5,2.0,130,120,0,Morrisville,completed
seg_115,Briar Creek Neighborhood,Run,8046.7,1.5,2.0,150,120,4,Raleigh,done
seg_116,Umstead Park Loop,Run,8046.7,1.5,2.0,130,125,0,Durham,open
seg_117,Umstead Park Loop,Run,8046.7,1.5,2.0,150,125,4,Raleigh,pending
seg_118,Briar Creek Neighborhood,Run,8046.7,0.5,2.0,130,125,4,Apex,confirmed
seg_119,Briar Creek Neighborhood,Run,8046.7,1.5,2.0,130,120,0,Raleigh,active
seg_120,Briar Creek Neighborhood,Run,5000.0,0.5,2.0,130,125,4,Chapel Hill,pending
seg_121,Briar Creek Neighborhood,Run,8046.7,1.5,2.0,150,120,0,Apex,active
seg_122,Briar Creek Neighborhood,Run,5000.0,1.5,2.0,150,120,4,Morrisville,completed
seg_123,Briar Creek Neighborhood,Run,5000.0,0.5,4.2,150,120,4,Raleigh,pending
seg_124,Umstead Park Loop,Run,8046.7,0.5,4.2,150,120,0,Apex,closed
seg_125,Umstead Park Loop,Run,5000.0,1.5,2.0,150,125,0,Morrisville,open
seg_126,Briar Creek Neighborhood,Run,5000.0,1.5,2.0,130,120,0,Holly Springs,scheduled
seg_127,Umstead Park Loop,Run,5000.0,0.5,2.0,130,125,0,Holly Springs,pending
seg_128,Umstead Park Loop,Run,8046.7,1.5,4.2,150,120,0,Morrisville,completed
seg_129,Umstead Park Loop,Run,8046.7,1.5,4.2,150,125,0,Apex,closed
seg_130,Umstead Park Loop,Run,5000.0,0.5,4.2,130,120,0,Holly Springs,scheduled
seg_131,Umstead Park Loop,Run,5000.0,1.5,2.0,150,120,4,Apex,scheduled
seg_132,Umstead Park Loop,Run,5000.0,0.5,4.2,150,120,4,Wake Forest,open
seg_133,Umstead Park Loop,Run,8046.7,0.5,2.0,130,120,0,Durham,confirmed
seg_134,Umstead Park Loop,Run,8046.7,0.5,4.2,130,120,0,Cary,completed
seg_135,Umstead Park Loop,Run,5000.0,1.5,4.2,150,120,0,Morrisville,open
seg_136,Umstead Park Loop,Run,5000.0,0.5,4.2,150,125,0,Holly Springs,completed
seg_137,Briar Creek Neighborhood,Run,5000.0,0.5,4.2,150,120,0,Apex,confirmed
seg_138,Briar Creek Neighborhood,Run,5000.0,1.5,4.2,130,120,0,Morrisville,open
seg_139,Briar Creek Neighborhood,Run,5000.0,0.5,4.2,150,125,4,Chapel Hill,done
seg_140,Umstead Park Loop,Run,8046.7,0.5,2.0,130,125,4,Wake Forest,open
seg_141,Umstead Park Loop,Run,5000.0,1.5,2.0,150,120,0,Apex,active
seg_142,Briar Creek Neighborhood,Run,5000.0,0.5,2.0,150,125,4,Apex,active
seg_143,Briar Creek Neighborhood,Run,8046.7,0.5,2.0,150,125,4,Wake Forest,open
seg_144,Umstead Park Loop,Run,8046.7,1.5,4.2,130,120,4,Holly Springs,active
seg_145,Briar Creek Neighborhood,Run,8046.7,0.5,2.0,150,125,0,Chapel Hill,open
seg_146,Umstead Park Loop,Run,8046.7,0.5,4.2,150,125,4,Wake Forest,pending
seg_147,Umstead Park Loop,Run,8046.7,1.5,2.0,130,125,4,Wake Forest,scheduled
seg_148,Briar Creek Neighborhood,Run,8046.7,1.5,2.0,130,120,0,Holly Springs,scheduled
seg_149,Briar Creek Neighborhood,Run,5000.0,0.5,4.2,130,120,0,Raleigh,completed
seg_150,Briar Creek Neighborhood,Run,5000.0,1.5,2.0,150,125,0,Cary,completed
seg_151,Umstead Park Loop,Run,5000.0,0.5,4.2,150,120,0,Durham,active
seg_152,Briar Creek Neighborhood,Run,8046.7,1.5,4.2,130,125,0,Raleigh,completed
seg_153,Briar Creek Neighborhood,Run,5000.0,0.5,4.2,150,120,4,Cary,done
seg_154,Umstead Park Loop,Run,5000.0,0.5,2.0,150,125,4,Cary,scheduled
seg_155,Briar Creek Neighborhood,Run,8046.7,1.5,4.2,150,120,4,Holly Springs,open
seg_156,Briar Creek Neighborhood,Run,8046.7,0.5,2.0,150,120,4,Cary,confirmed
seg_157,Briar Creek Neighborhood,Run,8046.7,1.5,4.2,130,125,4,Holly Springs,pending
seg_158,Umstead Park Loop,Run,5000.0,1.5,2.0,150,125,0,Holly Springs,closed
seg_159,Briar Creek Neighborhood,Run,5000.0,1.5,2.0,130,125,4,Durham,pending
seg_160,Umstead Park Loop,Run,5000.0,1.5,4.2,150,120,4,Chapel Hill,open
seg_161,Umstead Park Loop,Run,5000.0,0.5,4.2,130,120,4,Holly Springs,active
seg_162,Briar Creek Neighborhood,Run,5000.0,0.5,4.2,130,125,4,Morrisville,scheduled
seg_163,Umstead Park Loop,Run,8046.7,0.5,2.0,130,125,4,Durham,closed
seg_164,Umstead Park Loop,Run,8046.7,0.5,4.2,130,125,4,Apex,scheduled
seg_165,Umstead Park Loop,Run,8046.7,1.5,4.2,150,125,0,Holly Springs,scheduled
seg_166,Umstead Park Loop,Run,8046.7,1.5,4.2,150,125,0,Cary,closed
seg_167,Umstead Park Loop,Run,8046.7,1.5,4.2,130,120,4,Holly Springs,closed
seg_168,Briar Creek Neighborhood,Run,8046.7,1.5,2.0,130,125,0,Morrisville,closed
seg_169,Umstead Park Loop,Run,8046.7,0.5,4.2,130,125,0,Morrisville,closed
seg_170,Umstead Park Loop,Run,5000.0,1.5,4.2,130,120,0,Raleigh,open
seg_171,Umstead Park Loop,Run,5000.0,1.5,4.2,150,125,0,Chapel Hill,closed
seg_172,Briar Creek Neighborhood,Run,5000.0,1.5,4.2,130,120,4,Chapel Hill,open
seg_173,Briar Creek Neighborhood,Run,8046.7,0.5,2.0,150,120,4,Chapel Hill,closed
seg_174,Briar Creek Neighborhood,Run,8046.7,0.5,2.0,130,120,4,Raleigh,open
seg_175,Briar Creek Neighborhood,Run,8046.7,1.5,2.0,150,125,4,Apex,pending
seg_176,Briar Creek Neighborhood,Run,8046.7,1.5,4.2,150,120,4,Durham,confirmed
seg_177,Briar Creek Neighborhood,Run,8046.7,0.5,2.0,150,125,4,Wake Forest,confirmed
seg_178,Briar Creek Neighborhood,Run,5000.0,0.5,4.2,130,120,4,Wake Forest,open
seg_179,Briar Creek Neighborhood,Run,5000.0,0.5,4.2,130,120,0,Raleigh,pending
seg_180,Umstead Park Loop,Run,8046.7,1.5,4.2,150,120,0,Durham,completed
seg_181,Umstead Park Loop,Run,5000.0,1.5,4.2,130,120,4,Wake Forest,active
seg_182,Briar Creek Neighborhood,Run,5000.0,0.5,2.0,150,125,4,Wake Forest,closed
seg_183,Umstead Park Loop,Run,8046.7,1.5,4.2,150,120,0,Morrisville,active
seg_184,Briar Creek Neighborhood,Run,8046.7,0.5,2.0,150,120,4,Cary,confirmed
seg_185,Briar Creek Neighborhood,Run,5000.0,1.5,2.0,130,120,0,Chapel Hill,open
seg_186,Briar Creek Neighborhood,Run,8046.7,0.5,2.0,150,125,0,Holly Springs,done
seg_187,Umstead Park Loop,Run,5000.0,1.5,4.2,130,120,4,Durham,open
seg_188,Umstead Park Loop,Run,5000.0,0.5,2.0,150,120,4,Cary,pending
seg_189,Briar Creek Neighborhood,Run,5000.0,0.5,2.0,130,120,0,Holly Springs,pending
seg_190,Briar Creek Neighborhood,Run,8046.7,0.5,2.0,150,120,0,Durham,active
seg_191,Briar Creek Neighborhood,Run,5000.0,1.5,4.2,130,120,0,Cary,completed
seg_192,Briar Creek Neighborhood,Run,5000.0,1.5,2.0,130,120,4,Chapel Hill,pending
seg_193,Briar Creek Neighborhood,Run,8046.7,1.5,2.0,130,125,4,Raleigh,open
seg_194,Briar Creek Neighborhood,Run,5000.0,1.5,4.2,130,125,4,Cary,confirmed
seg_195,Briar Creek Neighborhood,Run,8046.7,1.5,4.2,130,125,4,Cary,active
seg_196,Briar Creek Neighborhood,Run,5000.0,1.5,4.2,150,125,4,Raleigh,done
seg_197,Briar Creek Neighborhood,Run,8046.7,0.5,2.0,130,125,4,Apex,confirmed
seg_198,Umstead Park Loop,Run,8046.7,1.5,4.2,150,125,4,Apex,confirmed
seg_199,Briar Creek Neighborhood,Run,8046.7,1.5,4.2,130,120,4,Holly Springs,closed
seg_200,Briar Creek Neighborhood,Run,8046.7,0.5,4.2,150,120,0,Cary,confirmed
seg_201,Briar Creek Neighborhood,Run,5000.0,0.5,4.2,130,120,0,Chapel Hill,completed
seg_202,Umstead Park Loop,Run,5000.0,1.5,2.0,130,125,4,Cary,scheduled
seg_203,Umstead Park Loop,Run,5000.0,0.5,4.2,130,125,4,Durham,scheduled
seg_204,Umstead Park Loop,Run,8046.7,0.5,4.2,150,120,4,Holly Springs,done
seg_205,Briar Creek Neighborhood,Run,8046.7,0.5,2.0,130,125,0,Holly Springs,active
seg_206,Briar Creek Neighborhood,Run,5000.0,1.5,4.2,130,125,4,Apex,open
seg_207,Umstead Park Loop,Run,5000.0,0.5,4.2,150,125,0,Durham,closed
seg_208,Umstead Park Loop,Run,5000.0,0.5,2.0,150,125,0,Raleigh,pending
seg_209,Umstead Park Loop,Run,8046.7,0.5,2.0,150,125,4,Chapel Hill,closed
seg_210,Umstead Park Loop,Run,5000.0,1.5,2.0,130,125,4,Cary,open
seg_211,Briar Creek Neighborhood,Run,8046.7,0.5,2.0,150,125,0,Durham,done
seg_212,Umstead Park Loop,Run,8046.7,1.5,2.0,130,125,0,Morrisville,scheduled
seg_213,Umstead Park Loop,Run,8046.7,1.5,2.0,130,125,0,Raleigh,open
seg_214,Briar Creek Neighborhood,Run,8046.7,0.5,2.0,150,120,0,Apex,open
seg_215,Umstead Park Loop,Run,5000.0,0.5,2.0,130,120,0,Raleigh,closed
seg_216,Umstead Park Loop,Run,8046.7,1.5,2.0,150,120,4,Holly Springs,completed
seg_217,Umstead Park Loop,Run,8046.7,1.5,2.0,150,125,4,Morrisville,open
seg_218,Briar Creek Neighborhood,Run,5000.0,0.5,4.2,130,120,4,Wake Forest,scheduled
seg_219,Umstead Park Loop,Run,8046.7,0.5,4.2,130,125,4,Apex,active
seg_220,Briar Creek Neighborhood,Run,5000.0,1.5,4.2,150,125,4,Cary,completed
seg_221,Umstead Park Loop,Run,5000.0,1.5,2.0,130,125,4,Holly Springs,active
seg_222,Umstead Park Loop,Run,8046.7,1.5,2.0,130,120,4,Raleigh,closed
seg_223,Briar Creek Neighborhood,Run,5000.0,0.5,2.0,150,120,4,Cary,done
seg_224,Briar Creek Neighborhood,Run,8046.7,1.5,2.0,130,120,0,Raleigh,active
seg_225,Umstead Park Loop,Run,8046.7,1.5,2.0,130,125,0,Holly Springs,confirmed
seg_226,Briar Creek Neighborhood,Run,5000.0,1.5,2.0,130,120,0,Cary,active
seg_227,Umstead Park Loop,Run,5000.0,1.5,4.2,130,125,4,Raleigh,closed
seg_228,Briar Creek Neighborhood,Run,5000.0,1.5,4.2,150,125,4,Apex,pending
seg_229,Briar Creek Neighborhood,Run,8046.7,0.5,4.2,150,125,0,Raleigh,confirmed
seg_230,Briar Creek Neighborhood,Run,8046.7,1.5,2.0,130,125,4,Chapel Hill,completed
seg_231,Briar Creek Neighborhood,Run,5000.0,1.5,2.0,150,125,0,Raleigh,scheduled
seg_232,Umstead Park Loop,Run,8046.7,0.5,2.0,150,120,0,Wake Forest,confirmed
seg_233,Umstead Park Loop,Run,8046.7,0.5,2.0,150,120,4,Raleigh,pending
seg_234,Briar Creek Neighborhood,Run,5000.0,0.5,4.2,150,125,0,Morrisville,active
seg_235,Umstead Park Loop,Run,5000.0,0.5,2.0,130,120,4,Chapel Hill,closed
seg_236,Umstead Park Loop,Run,5000.0,1.5,2.0,150,120,0,Apex,closed
seg_237,Umstead Park Loop,Run,5000.0,0.5,2.0,130,125,0,Morrisville,active
seg_238,Briar Creek Neighborhood,Run,8046.7,1.5,4.2,130,120,4,Wake Forest,scheduled
seg_239,Briar Creek Neighborhood,Run,5000.0,0.5,4.2,150,125,4,Apex,closed
seg_240,Briar Creek Neighborhood,Run,5000.0,1.5,4.2,150,120,0,Cary,closed
seg_241,Umstead Park Loop,Run,8046.7,0.5,2.0,130,120,4,Holly Springs,confirmed
seg_242,Umstead Park Loop,Run,8046.7,0.5,4.2,130,125,0,Apex,active
seg_243,Umstead Park Loop,Run,5000.0,0.5,4.2,150,125,4,Raleigh,done
seg_244,Umstead Park Loop,Run,8046.7,0.5,4.2,130,125,4,Wake Forest,scheduled
seg_245,Briar Creek Neighborhood,Run,5000.0,1.5,4.2,150,125,4,Apex,pending
seg_246,Briar Creek Neighborhood,Run,5000.0,0.5,2.0,150,125,4,Raleigh,open
seg_247,Briar Creek Neighborhood,Run,5000.0,1.5,2.0,150,120,4,Chapel Hill,closed
seg_248,Briar Creek Neighborhood,Run,5000.0,0.5,2.0,130,120,0,Chapel Hill,closed
seg_249,Umstead Park Loop,Run,8046.7,0.5,4.2,150,125,4,Morrisville,scheduled
seg_250,Briar Creek Neighborhood,Run,5000.0,0.5,4.2,150,120,0,Raleigh,completed
seg_251,Briar Creek Neighborhood,Run,8046.7,1.5,2.0,130,125,4,Wake Forest,done
seg_252,Briar Creek Neighborhood,Run,5000.0,0.5,2.0,130,120,0,Raleigh,completed
seg_253,Briar Creek Neighborhood,Run,5000.0,0.5,4.2,130,120,0,Wake Forest,active
seg_254,Briar Creek Neighborhood,Run,8046.7,1.5,4.2,150,120,0,Holly Springs,closed
seg_255,Umstead Park Loop,Run,5000.0,0.5,4.2,150,120,0,Chapel Hill,closed
seg_256,Briar Creek Neighborhood,Run,8046.7,1.5,2.0,150,125,4,Durham,open
seg_257,Briar Creek Neighborhood,Run,5000.0,0.5,4.2,130,125,4,Raleigh,closed
