city_id,dt,dt_txt,temp,feels_like,temp_min,temp_max,pressure,humidity,weather_id,weather_main,weather_description,weather_icon,wind_speed,wind_deg,clouds,pop
5453840,1796668200,2026-12-08 00:00:00,63.4,60.1,58.9,67.8,1020,70,800,Clear,clear sky,01d,7.0,229,0,0.0
5453840,1796679000,2026-12-08 03:00:00,44.9,41.7,40.0,49.7,1022,47,801,Clouds,few clouds,02d,14.3,83,65,0.0
5453840,1796689800,2026-12-08 06:00:00,58.7,56.8,56.5,61.6,1022,37,802,Clouds,scattered clouds,03d,12.6,289,0,0.0
5453840,1796700600,2026-12-08 09:00:00,44.1,41.6,39.2,48.3,1010,61,803,Clouds,broken clouds,04d,11.8,96,8,0.0
5453840,1796711400,2026-12-08 12:00:00,34.3,31.3,31.8,37.5,1014,53,500,Rain,light rain,10d,14.0,81,29,0.16
5453840,1796722200,2026-12-08 15:00:00,34.6,32.5,32.3,39.1,1024,40,600,Snow,light snow,13d,13.4,42,20,0.0
5453840,1796733000,2026-12-08 18:00:00,33.7,32.6,29.4,35.7,1016,61,701,Mist,mist,50d,3.2,231,71,0.0
5453840,1796743800,2026-12-08 21:00:00,63.3,61.5,59.5,68.2,1024,49,800,Clear,clear sky,01d,10.0,9,2,0.0
4726206,1796668200,2026-12-08 00:00:00,52.2,48.4,49.9,54.4,1017,52,800,Clear,clear sky,01d,5.0,113,10,0.0
4726206,1796679000,2026-12-08 03:00:00,53.0,49.2,50.2,55.5,1010,44,801,Clouds,few clouds,02d,14.8,158,10,0.0
4726206,1796689800,2026-12-08 06:00:00,39.5,38.5,36.4,42.8,1017,33,802,Clouds,scattered clouds,03d,12.6,132,26,0.0
4726206,1796700600,2026-12-08 09:00:00,67.8,65.0,62.9,70.7,1010,69,803,Clouds,broken clouds,04d,14.0,52,93,0.0
4726206,1796711400,2026-12-08 12:00:00,61.5,58.8,59.3,66.3,1021,47,500,Rain,light rain,10d,13.4,150,22,0.49
4726206,1796722200,2026-12-08 15:00:00,43.6,41.1,40.5,47.6,1019,39,600,Snow,light snow,13d,13.3,322,82,0.16
4726206,1796733000,2026-12-08 18:00:00,36.1,35.0,31.7,41.1,1015,68,701,Mist,mist,50d,7.7,244,69,0.0
4726206,1796743800,2026-12-08 21:00:00,46.5,43.2,42.2,51.4,1011,50,800,Clear,clear sky,01d,10.8,38,13,0.0
5391960,1796668200,2026-12-08 00:00:00,55.5,51.8,51.2,60.1,1016,53,800,Clear,clear sky,01d,4.9,124,3,0.0
5391960,1796679000,2026-12-08 03:00:00,55.0,52.2,50.5,59.7,1013,44,801,Clouds,few clouds,02d,8.5,47,29,0.0
5391960,1796689800,2026-12-08 06:00:00,66.8,63.4,64.3,71.6,1021,45,802,Clouds,scattered clouds,03d,3.3,90,40,0.0
5391960,1796700600,2026-12-08 09:00:00,48.8,45.3,46.4,51.5,1011,43,803,Clouds,broken clouds,04d,10.5,294,92,0.0
5391960,1796711400,2026-12-08 12:00:00,39.6,38.3,37.4,43.3,1020,57,500,Rain,light rain,10d,8.3,260,38,0.12
5391960,1796722200,2026-12-08 15:00:00,61.9,59.0,58.0,66.8,1018,66,600,Snow,light snow,13d,4.9,7,68,0.59
5391960,1796733000,2026-12-08 18:00:00,32.8,28.9,27.8,37.6,1019,56,701,Mist,mist,50d,5.0,66,70,0.0
5391960,1796743800,2026-12-08 21:00:00,32.4,29.3,27.9,36.7,1010,32,800,Clear,clear sky,01d,6.0,208,6,0.0
5540070,1796668200,2026-12-08 00:00:00,52.5,50.3,50.4,57.4,1020,38,800,Clear,clear sky,01d,6.7,235,2,0.0
5540070,1796679000,2026-12-08 03:00:00,55.4,52.1,53.3,59.3,1012,52,801,Clouds,few clouds,02d,9.2,150,0,0.0
5540070,1796689800,2026-12-08 06:00:00,62.3,60.8,59.2,66.2,1014,35,802,Clouds,scattered clouds,03d,5.4,55,66,0.0
5540070,1796700600,2026-12-08 09:00:00,66.2,63.6,61.5,70.8,1015,59,803,Clouds,broken clouds,04d,9.9,234,70,0.0
5540070,1796711400,2026-12-08 12:00:00,57.1,53.3,54.4,59.4,1010,53,500,Rain,light rain,10d,7.9,5,38,0.28
5540070,1796722200,2026-12-08 15:00:00,35.5,33.0,32.9,38.5,1012,42,600,Snow,light snow,13d,3.6,58,100,0.09
5540070,1796733000,2026-12-08 18:00:00,44.8,43.1,40.4,49.2,1017,70,701,Mist,mist,50d,5.8,209,66,0.0
5540070,1796743800,2026-12-08 21:00:00,59.8,57.6,55.2,63.8,1023,47,800,Clear,clear sky,01d,6.1,196,15,0.0
