id,name,rating,price,category,category_title,latitude,longitude,city,state,address,phone,review_count,is_closed,image_url
biz_042,Rocky BBQ,8,$,shopping,Shopping,47.9525,-113.1828,Browning,MT,376 Main St,(406) 555-7767,59,false,
biz_043,Frontier Grill,9,$$,restaurants,Restaurants,49.2343,-113.0201,East Glacier,MT,987 Main St,(406) 555-8496,66,false,
biz_044,Rocky Pizza,6,$$$,health,Health,49.1487,-112.5596,Shelby,MT,726 Main St,(406) 555-9784,137,false,
biz_045,Mountain Bakery,6,$,restaurants,Restaurants,49.2556,-113.5086,Great Falls,MT,505 Main St,(406) 555-1643,145,false,
biz_046,Rocky Bakery,1,$,health,Health,47.8797,-113.1209,East Glacier,MT,892 Main St,(406) 555-5684,121,false,
biz_047,Prairie Pizza,0,$,restaurants,Restaurants,48.8799,-112.1926,Shelby,MT,949 Main St,(406) 555-8400,26,false,
biz_048,Bear Cafe,4,$$$,restaurants,Restaurants,48.5928,-113.2139,East Glacier,MT,561 Main St,(406) 555-1408,48,false,
biz_049,Eagle Market,7,$$,automotive,Automotive,47.6804,-113.3519,Cut Bank,MT,835 Main St,(406) 555-3024,26,false,
biz_050,Glacier BBQ,4,$$$,automotive,Automotive,48.9146,-112.5463,Great Falls,MT,726 Main St,(406) 555-3619,99,false,
biz_051,Bear Pizza,4,$$,restaurants,Restaurants,48.6310,-112.6809,Cut Bank,MT,266 Main St,(406) 555-3369,48,false,
biz_052,Mountain Pizza,3,$$,restaurants,Restaurants,48.0776,-113.6386,Cut Bank,MT,307 Main St,(406) 555-1057,67,false,
biz_053,Mountain BBQ,6,$$$,shopping,Shopping,49.1149,-112.7840,Shelby,MT,343 Main St,(406) 555-4553,124,false,
biz_054,Eagle Pizza,7,$$$,shopping,Shopping,47.5131,-112.2357,East Glacier,MT,734 Main St,(406) 555-4401,15,false,
biz_055,Prairie Restaurant,1,$,restaurants,Restaurants,47.7907,-113.9351,Great Falls,MT,958 Main St,(406) 555-5889,87,false,
biz_056,Glacier Diner,5,$,restaurants,Restaurants,47.8227,-113.4312,Great Falls,MT,686 Main St,(406) 555-3906,119,false,
biz_057,Wolf Steakhouse,7,$$,restaurants,Restaurants,48.1456,-112.2049,Browning,MT,876 Main St,(406) 555-8001,143,false,
biz_058,Glacier Bar & Grill,8,$$$,shopping,Shopping,49.2188,-113.3416,Shelby,MT,637 Main St,(406) 555-4438,56,false,
biz_059,Wolf Diner,9,$$$,restaurants,Restaurants,48.5579,-113.8247,Great Falls,MT,907 Main St,(406) 555-5705,112,false,
biz_060,Wolf Steakhouse,8,$$$,restaurants,Restaurants,48.2077,-113.7406,Great Falls,MT,608 Main St,(406) 555-9514,130,false,
biz_061,Eagle Restaurant,1,$$,services,Services,49.4585,-113.9968,Browning,MT,576 Main St,(406) 555-2932,56,false,
biz_062,Wolf Pizza,6,$$,shopping,Shopping,48.6208,-112.7250,Browning,MT,755 Main St,(406) 555-4296,75,false,
biz_063,Big Sky Cafe,3,$$$,restaurants,Restaurants,48.1478,-113.9877,East Glacier,MT,449 Main St,(406) 555-7488,148,false,
biz_064,Wolf Diner,9,$$,health,Health,49.1677,-112.1554,Shelby,MT,585 Main St,(406) 555-1582,37,false,
biz_065,Eagle Restaurant,7,$$$,automotive,Automotive,49.2919,-113.0751,Shelby,MT,860 Main St,(406) 555-1917,136,false,
biz_066,Big Sky Market,2,$$$,automotive,Automotive,48.5718,-113.5835,East Glacier,MT,918 Main St,(406) 555-6793,19,false,
biz_067,Prairie Bar & Grill,6,$$,health,Health,48.7530,-112.3152,Great Falls,MT,720 Main St,(406) 555-7382,50,false,
biz_068,Wolf Cafe,5,$$,health,Health,48.9105,-113.3710,Browning,MT,378 Main St,(406) 555-7780,25,false,
biz_069,Eagle Grill,6,$$,restaurants,Restaurants,47.9323,-113.3954,Browning,MT,483 Main St,(406) 555-1612,54,false,
biz_070,Glacier BBQ,6,$$,services,Services,49.3099,-113.6918,East Glacier,MT,595 Main St,(406) 555-9579,82,false,
biz_071,Northern Restaurant,7,$$$,health,Health,48.8534,-113.7346,Browning,MT,570 Main St,(406) 555-7350,136,false,
biz_072,Glacier Diner,8,$$$,restaurants,Restaurants,49.1962,-112.2562,East Glacier,MT,578 Main St,(406) 555-1755,29,false,
biz_073,Bear Bar & Grill,9,$$,restaurants,Restaurants,48.7777,-113.5803,Cut Bank,MT,297 Main St,(406) 555-5695,73,false,
biz_074,Bear Steakhouse,6,$,health,Health,48.0453,-113.6850,Browning,MT,115 Main St,(406) 555-9422,29,false,
biz_075,Frontier Bakery,9,$$,restaurants,Restaurants,47.7831,-112.5913,East Glacier,MT,687 Main St,(406) 555-5011,46,false,
biz_076,Glacier Bar & Grill,7,$$$,services,Services,48.3873,-113.7399,Shelby,MT,791 Main St,(406) 555-1826,30,false,
biz_077,Rocky Diner,6,$,restaurants,Restaurants,48.9094,-112.2174,Shelby,MT,731 Main St,(406) 555-6826,82,false,
biz_078,Northern Grill,4,$$$,automotive,Automotive,47.6571,-112.1544,Shelby,MT,681 Main St,(406) 555-3159,26,false,
biz_079,Eagle Cafe,3,$$$,shopping,Shopping,48.9204,-113.0692,Cut Bank,MT,329 Main St,(406) 555-3354,69,false,
