tracking_number,service_type,service_name,ship_date,origin_zip,dest_zip,weight_lb,currency,net_charge,label_url
771200011065,GROUND,FedEx Ground,2026-08-06,46203,43201,8,USD,38.90,https://fedex.example/labels/771200011065.pdf
771200011066,GROUND,FedEx Ground,2026-08-07,46203,43201,5,USD,31.80,https://fedex.example/labels/771200011066.pdf
771200011067,GROUND,FedEx Ground,2026-08-08,46203,43201,1,USD,13.68,https://fedex.example/labels/771200011067.pdf
771200011068,GROUND,FedEx Ground,2026-08-09,46203,43201,4,USD,23.86,https://fedex.example/labels/771200011068.pdf
771200011069,GROUND,FedEx Ground,2026-08-10,46203,43201,10,USD,37.10,https://fedex.example/labels/771200011069.pdf
771200011070,GROUND,FedEx Ground,2026-08-11,46203,43201,6,USD,24.90,https://fedex.example/labels/771200011070.pdf
771200011071,GROUND,FedEx Ground,2026-08-12,46203,43201,5,USD,12.13,https://fedex.example/labels/771200011071.pdf
771200011072,GROUND,FedEx Ground,2026-08-13,46203,43201,6,USD,26.05,https://fedex.example/labels/771200011072.pdf
771200011073,GROUND,FedEx Ground,2026-08-14,46203,43201,15,USD,44.43,https://fedex.example/labels/771200011073.pdf
771200011074,GROUND,FedEx Ground,2026-08-15,46203,43201,4,USD,11.90,https://fedex.example/labels/771200011074.pdf
771200011075,GROUND,FedEx Ground,2026-08-16,46203,43201,6,USD,30.39,https://fedex.example/labels/771200011075.pdf
771200011076,GROUND,FedEx Ground,2026-08-17,46203,43201,1,USD,41.92,https://fedex.example/labels/771200011076.pdf
771200011077,GROUND,FedEx Ground,2026-08-18,46203,43201,14,USD,11.91,https://fedex.example/labels/771200011077.pdf
771200011078,GROUND,FedEx Ground,2026-08-19,46203,43201,4,USD,22.92,https://fedex.example/labels/771200011078.pdf
771200011079,GROUND,FedEx Ground,2026-08-20,46203,43201,9,USD,20.94,https://fedex.example/labels/771200011079.pdf
771200011080,GROUND,FedEx Ground,2026-08-21,46203,43201,14,USD,35.48,https://fedex.example/labels/771200011080.pdf
771200011081,GROUND,FedEx Ground,2026-08-22,46203,43201,8,USD,27.84,https://fedex.example/labels/771200011081.pdf
771200011082,GROUND,FedEx Ground,2026-08-23,46203,43201,6,USD,12.40,https://fedex.example/labels/771200011082.pdf
771200011083,GROUND,FedEx Ground,2026-08-24,46203,43201,1,USD,26.94,https://fedex.example/labels/771200011083.pdf
771200011084,GROUND,FedEx Ground,2026-08-25,46203,43201,10,USD,10.95,https://fedex.example/labels/771200011084.pdf
771200011085,GROUND,FedEx Ground,2026-08-26,46203,43201,4,USD,22.54,https://fedex.example/labels/771200011085.pdf
771200011086,GROUND,FedEx Ground,2026-08-27,46203,43201,13,USD,14.90,https://fedex.example/labels/771200011086.pdf
771200011087,GROUND,FedEx Ground,2026-08-28,46203,43201,1,USD,24.54,https://fedex.example/labels/771200011087.pdf
771200011088,GROUND,FedEx Ground,2026-08-29,46203,43201,10,USD,28.29,https://fedex.example/labels/771200011088.pdf
771200011089,GROUND,FedEx Ground,2026-08-30,46203,43201,6,USD,29.28,https://fedex.example/labels/771200011089.pdf
771200011090,GROUND,FedEx Ground,2026-08-31,46203,43201,12,USD,28.50,https://fedex.example/labels/771200011090.pdf
771200011091,GROUND,FedEx Ground,2026-09-01,46203,43201,11,USD,40.35,https://fedex.example/labels/771200011091.pdf
771200011092,GROUND,FedEx Ground,2026-09-02,46203,43201,15,USD,40.54,https://fedex.example/labels/771200011092.pdf
771200011093,GROUND,FedEx Ground,2026-09-03,46203,43201,9,USD,37.35,https://fedex.example/labels/771200011093.pdf
771200011094,GROUND,FedEx Ground,2026-09-04,46203,43201,15,USD,8.39,https://fedex.example/labels/771200011094.pdf
771200011095,GROUND,FedEx Ground,2026-09-05,46203,43201,3,USD,44.95,https://fedex.example/labels/771200011095.pdf
771200011096,GROUND,FedEx Ground,2026-09-06,46203,43201,8,USD,23.12,https://fedex.example/labels/771200011096.pdf
771200011097,GROUND,FedEx Ground,2026-09-07,46203,43201,9,USD,34.39,https://fedex.example/labels/771200011097.pdf
771200011098,GROUND,FedEx Ground,2026-09-08,46203,43201,15,USD,27.09,https://fedex.example/labels/771200011098.pdf
771200011099,GROUND,FedEx Ground,2026-09-09,46203,43201,9,USD,43.20,https://fedex.example/labels/771200011099.pdf
