album_id,name,artist_id,album_type,release_date,total_tracks,label
alb_200,Lofi Beats for Coding,art_200,album,2026-07-24,12,Chillhop
alb_201,Lofi Beats for Coding,art_201,album,2026-08-21,12,Chillhop
alb_202,Lofi Beats for Coding,art_202,album,2026-11-12,12,Chillhop
alb_203,Lofi Beats for Coding,art_203,album,2026-10-18,12,Chillhop
alb_204,Lofi Beats for Coding,art_204,album,2026-08-06,12,Chillhop
alb_205,Lofi Beats for Coding,art_205,album,2026-11-01,12,Chillhop
alb_206,Lofi Beats for Coding,art_206,album,2026-10-25,12,Chillhop
alb_207,Lofi Beats for Coding,art_207,album,2026-09-18,12,Chillhop
alb_208,Lofi Beats for Coding,art_208,album,2026-07-02,12,Chillhop
alb_209,Lofi Beats for Coding,art_209,album,2026-09-23,12,Chillhop
alb_210,Lofi Beats for Coding,art_210,album,2026-06-08,12,Chillhop
alb_211,Lofi Beats for Coding,art_211,album,2026-06-07,12,Chillhop
alb_212,Lofi Beats for Coding,art_212,album,2026-06-20,12,Chillhop
alb_213,Lofi Beats for Coding,art_213,album,2026-06-15,12,Chillhop
alb_214,Lofi Beats for Coding,art_214,album,2026-06-25,12,Chillhop
alb_215,Lofi Beats for Coding,art_215,album,2026-09-03,12,Chillhop
alb_216,Lofi Beats for Coding,art_216,album,2026-08-14,12,Chillhop
alb_217,Lofi Beats for Coding,art_217,album,2026-07-12,12,Chillhop
alb_218,Lofi Beats for Coding,art_218,album,2026-07-24,12,Chillhop
alb_219,Lofi Beats for Coding,art_219,album,2026-09-01,12,Chillhop
alb_220,Lofi Beats for Coding,art_220,album,2026-07-18,12,Chillhop
alb_221,Lofi Beats for Coding,art_221,album,2026-07-27,12,Chillhop
alb_222,Lofi Beats for Coding,art_222,album,2026-08-25,12,Chillhop
alb_223,Lofi Beats for Coding,art_223,album,2026-10-10,12,Chillhop
alb_224,Lofi Beats for Coding,art_224,album,2026-09-11,12,Chillhop
alb_225,Lofi Beats for Coding,art_225,album,2026-08-03,12,Chillhop
alb_226,Lofi Beats for Coding,art_226,album,2026-06-16,12,Chillhop
alb_227,Lofi Beats for Coding,art_227,album,2026-08-22,12,Chillhop
alb_228,Lofi Beats for Coding,art_228,album,2026-07-05,12,Chillhop
alb_229,Lofi Beats for Coding,art_229,album,2026-07-04,12,Chillhop
alb_230,Lofi Beats for Coding,art_230,album,2026-11-28,12,Chillhop
alb_231,Lofi Beats for Coding,art_231,album,2026-09-07,12,Chillhop
alb_232,Lofi Beats for Coding,art_232,album,2026-09-06,12,Chillhop
alb_233,Lofi Beats for Coding,art_233,album,2026-10-11,12,Chillhop
alb_234,Lofi Beats for Coding,art_234,album,2026-10-14,12,Chillhop
alb_235,Lofi Beats for Coding,art_235,album,2026-11-07,12,Chillhop
alb_236,Lofi Beats for Coding,art_236,album,2026-09-05,12,Chillhop
alb_237,Lofi Beats for Coding,art_237,album,2026-06-08,12,Chillhop
alb_238,Lofi Beats for Coding,art_238,album,2026-09-22,12,Chillhop
alb_239,Lofi Beats for Coding,art_239,album,2026-10-08,12,Chillhop
alb_240,Lofi Beats for Coding,art_240,album,2026-08-19,12,Chillhop
alb_241,Lofi Beats for Coding,art_241,album,2026-10-23,12,Chillhop
alb_242,Lofi Beats for Coding,art_242,album,2026-08-05,12,Chillhop
alb_243,Lofi Beats for Coding,art_243,album,2026-09-14,12,Chillhop
alb_244,Lofi Beats for Coding,art_244,album,2026-08-18,12,Chillhop
alb_245,Lofi Beats for Coding,art_245,album,2026-08-12,12,Chillhop
alb_246,Lofi Beats for Coding,art_246,album,2026-11-07,12,Chillhop
alb_247,Lofi Beats for Coding,art_247,album,2026-11-14,12,Chillhop
alb_248,Lofi Beats for Coding,art_248,album,2026-07-02,12,Chillhop
alb_249,Lofi Beats for Coding,art_249,album,2026-08-05,12,Chillhop
alb_250,Lofi Beats for Coding,art_250,album,2026-08-16,12,Chillhop
alb_251,Lofi Beats for Coding,art_251,album,2026-08-13,12,Chillhop
alb_252,Lofi Beats for Coding,art_252,album,2026-06-02,12,Chillhop
alb_253,Lofi Beats for Coding,art_253,album,2026-09-18,12,Chillhop
alb_254,Lofi Beats for Coding,art_254,album,2026-09-10,12,Chillhop
alb_255,Lofi Beats for Coding,art_255,album,2026-10-05,12,Chillhop
alb_256,Lofi Beats for Coding,art_256,album,2026-08-15,12,Chillhop
alb_257,Lofi Beats for Coding,art_257,album,2026-06-02,12,Chillhop
alb_258,Lofi Beats for Coding,art_258,album,2026-07-06,12,Chillhop
alb_259,Lofi Beats for Coding,art_259,album,2026-07-02,12,Chillhop
alb_260,Lofi Beats for Coding,art_260,album,2026-11-08,12,Chillhop
alb_261,Lofi Beats for Coding,art_261,album,2026-09-04,12,Chillhop
alb_262,Lofi Beats for Coding,art_262,album,2026-09-09,12,Chillhop
alb_263,Lofi Beats for Coding,art_263,album,2026-11-03,12,Chillhop
alb_264,Lofi Beats for Coding,art_264,album,2026-11-11,12,Chillhop
alb_265,Lofi Beats for Coding,art_265,album,2026-06-23,12,Chillhop
alb_266,Lofi Beats for Coding,art_266,album,2026-06-19,12,Chillhop
alb_267,Lofi Beats for Coding,art_267,album,2026-09-02,12,Chillhop
alb_268,Lofi Beats for Coding,art_268,album,2026-08-27,12,Chillhop
alb_269,Lofi Beats for Coding,art_269,album,2026-09-16,12,Chillhop
alb_270,Lofi Beats for Coding,art_270,album,2026-06-07,12,Chillhop
alb_271,Lofi Beats for Coding,art_271,album,2026-09-14,12,Chillhop
alb_272,Lofi Beats for Coding,art_272,album,2026-10-02,12,Chillhop
alb_273,Lofi Beats for Coding,art_273,album,2026-09-23,12,Chillhop
alb_274,Lofi Beats for Coding,art_274,album,2026-06-26,12,Chillhop
alb_275,Lofi Beats for Coding,art_275,album,2026-09-06,12,Chillhop
alb_276,Lofi Beats for Coding,art_276,album,2026-08-09,12,Chillhop
alb_277,Lofi Beats for Coding,art_277,album,2026-09-03,12,Chillhop
alb_278,Lofi Beats for Coding,art_278,album,2026-11-02,12,Chillhop
alb_279,Lofi Beats for Coding,art_279,album,2026-06-20,12,Chillhop
alb_280,Lofi Beats for Coding,art_280,album,2026-07-16,12,Chillhop
alb_281,Lofi Beats for Coding,art_281,album,2026-08-21,12,Chillhop
alb_282,Lofi Beats for Coding,art_282,album,2026-08-18,12,Chillhop
alb_283,Lofi Beats for Coding,art_283,album,2026-11-24,12,Chillhop
alb_284,Lofi Beats for Coding,art_284,album,2026-07-05,12,Chillhop
