id,parent_type,parent_id,title,created_time,last_edited_time,created_by,archived,icon,cover_url
pg_site_manhica_115,database,db_mpi_field,Manhica IRB timeline,2025-01-15T09:00:00.000Z,2026-09-20T14:00:00.000Z,usr_fritz_001,false,globe,
pg_site_manhica_116,database,db_mpi_field,Manhica recruiting log,2025-01-15T09:00:00.000Z,2026-09-20T14:00:00.000Z,usr_fritz_001,false,globe,
pg_site_manhica_117,database,db_mpi_field,Manhica data quality log,2025-01-15T09:00:00.000Z,2026-09-20T14:00:00.000Z,usr_fritz_001,false,globe,
pg_site_manhica_118,database,db_mpi_field,Manhica monthly status,2025-01-15T09:00:00.000Z,2026-09-20T14:00:00.000Z,usr_fritz_001,false,globe,
pg_site_nanoro_119,database,db_mpi_field,Nanoro site briefing,2025-01-15T09:00:00.000Z,2026-09-20T14:00:00.000Z,usr_fritz_001,false,globe,
pg_site_nanoro_120,database,db_mpi_field,Nanoro field coordinator notes,2025-01-15T09:00:00.000Z,2026-09-20T14:00:00.000Z,usr_fritz_001,false,globe,
pg_site_nanoro_121,database,db_mpi_field,Nanoro IRB timeline,2025-01-15T09:00:00.000Z,2026-09-20T14:00:00.000Z,usr_fritz_001,false,globe,
pg_site_nanoro_122,database,db_mpi_field,Nanoro recruiting log,2025-01-15T09:00:00.000Z,2026-09-20T14:00:00.000Z,usr_fritz_001,false,globe,
pg_site_nanoro_123,database,db_mpi_field,Nanoro data quality log,2025-01-15T09:00:00.000Z,2026-09-20T14:00:00.000Z,usr_fritz_001,false,globe,
pg_site_nanoro_124,database,db_mpi_field,Nanoro monthly status,2025-01-15T09:00:00.000Z,2026-09-20T14:00:00.000Z,usr_fritz_001,false,globe,
pg_site_bagamoyo_125,database,db_mpi_field,Bagamoyo site briefing,2025-01-15T09:00:00.000Z,2026-09-20T14:00:00.000Z,usr_fritz_001,false,globe,
pg_site_bagamoyo_126,database,db_mpi_field,Bagamoyo field coordinator notes,2025-01-15T09:00:00.000Z,2026-09-20T14:00:00.000Z,usr_fritz_001,false,globe,
pg_site_bagamoyo_127,database,db_mpi_field,Bagamoyo IRB timeline,2025-01-15T09:00:00.000Z,2026-09-20T14:00:00.000Z,usr_fritz_001,false,globe,
pg_site_bagamoyo_128,database,db_mpi_field,Bagamoyo recruiting log,2025-01-15T09:00:00.000Z,2026-09-20T14:00:00.000Z,usr_fritz_001,false,globe,
pg_site_bagamoyo_129,database,db_mpi_field,Bagamoyo data quality log,2025-01-15T09:00:00.000Z,2026-09-20T14:00:00.000Z,usr_fritz_001,false,globe,
pg_site_bagamoyo_130,database,db_mpi_field,Bagamoyo monthly status,2025-01-15T09:00:00.000Z,2026-09-20T14:00:00.000Z,usr_fritz_001,false,globe,
pg_book_131,database,db_reading_notes,Barry - The Great Influenza,2025-11-15T20:00:00.000Z,2026-09-15T22:00:00.000Z,usr_fritz_001,false,book,
pg_book_132,database,db_reading_notes,Kidder - Mountains Beyond Mountains,2025-11-15T20:00:00.000Z,2026-09-15T22:00:00.000Z,usr_fritz_001,false,book,
pg_book_133,database,db_reading_notes,Skloot - Immortal Life of Henrietta Lacks,2025-11-15T20:00:00.000Z,2026-09-15T22:00:00.000Z,usr_fritz_001,false,book,
pg_book_134,database,db_reading_notes,Sen - Poverty and Famines,2025-11-15T20:00:00.000Z,2026-09-15T22:00:00.000Z,usr_fritz_001,false,book,
pg_book_135,database,db_reading_notes,Shilts - And the Band Played On,2025-11-15T20:00:00.000Z,2026-09-15T22:00:00.000Z,usr_fritz_001,false,book,
pg_book_136,database,db_reading_notes,Johnson - The Ghost Map,2025-11-15T20:00:00.000Z,2026-09-15T22:00:00.000Z,usr_fritz_001,false,book,
pg_book_137,database,db_reading_notes,Quammen - Spillover,2025-11-15T20:00:00.000Z,2026-09-15T22:00:00.000Z,usr_fritz_001,false,book,
pg_book_138,database,db_reading_notes,Spellberg - Rising Plague,2025-11-15T20:00:00.000Z,2026-09-15T22:00:00.000Z,usr_fritz_001,false,book,
pg_book_139,database,db_reading_notes,Pisani - Wisdom of Whores,2025-11-15T20:00:00.000Z,2026-09-15T22:00:00.000Z,usr_fritz_001,false,book,
pg_book_140,database,db_reading_notes,Richardson - Epidemic Illusions,2025-11-15T20:00:00.000Z,2026-09-15T22:00:00.000Z,usr_fritz_001,false,book,
pg_book_141,database,db_reading_notes,Wadman - The Vaccine Race,2025-11-15T20:00:00.000Z,2026-09-15T22:00:00.000Z,usr_fritz_001,false,book,
pg_book_142,database,db_reading_notes,McKenna - Big Chicken,2025-11-15T20:00:00.000Z,2026-09-15T22:00:00.000Z,usr_fritz_001,false,book,
pg_book_143,database,db_reading_notes,Baldwin and Mead - A Rap on Race,2025-11-15T20:00:00.000Z,2026-09-15T22:00:00.000Z,usr_fritz_001,false,book,
pg_book_144,database,db_reading_notes,Farmer - Reimagining Global Health,2025-11-15T20:00:00.000Z,2026-09-15T22:00:00.000Z,usr_fritz_001,false,book,
pg_book_145,database,db_reading_notes,Farmer - Pathologies of Power,2025-11-15T20:00:00.000Z,2026-09-15T22:00:00.000Z,usr_fritz_001,false,book,
pg_book_146,database,db_reading_notes,Kim et al - Reimagining Global Health,2025-11-15T20:00:00.000Z,2026-09-15T22:00:00.000Z,usr_fritz_001,false,book,
pg_cme_147,database,db_cme_tracker,Fellows Journal Club Feb,2026-01-01T09:00:00.000Z,2026-09-30T22:00:00.000Z,usr_fritz_001,false,graduationcap,
pg_cme_148,database,db_cme_tracker,Fellows Journal Club Apr,2026-01-01T09:00:00.000Z,2026-09-30T22:00:00.000Z,usr_fritz_001,false,graduationcap,
pg_cme_149,database,db_cme_tracker,Fellows Journal Club May,2026-01-01T09:00:00.000Z,2026-09-30T22:00:00.000Z,usr_fritz_001,false,graduationcap,
pg_cme_150,database,db_cme_tracker,Fellows Journal Club Jun,2026-01-01T09:00:00.000Z,2026-09-30T22:00:00.000Z,usr_fritz_001,false,graduationcap,
pg_cme_151,database,db_cme_tracker,Fellows Journal Club Aug,2026-01-01T09:00:00.000Z,2026-09-30T22:00:00.000Z,usr_fritz_001,false,graduationcap,
pg_cme_152,database,db_cme_tracker,AAP Board Review Session 1,2026-01-01T09:00:00.000Z,2026-09-30T22:00:00.000Z,usr_fritz_001,false,graduationcap,
pg_cme_153,database,db_cme_tracker,AAP Board Review Session 2,2026-01-01T09:00:00.000Z,2026-09-30T22:00:00.000Z,usr_fritz_001,false,graduationcap,
pg_cme_154,database,db_cme_tracker,SHEA Spring Update,2026-01-01T09:00:00.000Z,2026-09-30T22:00:00.000Z,usr_fritz_001,false,graduationcap,
pg_cme_155,database,db_cme_tracker,IDSA Summer Update,2026-01-01T09:00:00.000Z,2026-09-30T22:00:00.000Z,usr_fritz_001,false,graduationcap,
pg_cme_156,database,db_cme_tracker,Malaria Consortium Webinar May,2026-01-01T09:00:00.000Z,2026-09-30T22:00:00.000Z,usr_fritz_001,false,graduationcap,
pg_cme_157,database,db_cme_tracker,Emory Rollins Global Health,2026-01-01T09:00:00.000Z,2026-09-30T22:00:00.000Z,usr_fritz_001,false,graduationcap,
pg_cme_158,database,db_cme_tracker,CHOA Grand Rounds Feb - RSV,2026-01-01T09:00:00.000Z,2026-09-30T22:00:00.000Z,usr_fritz_001,false,graduationcap,
pg_cme_159,database,db_cme_tracker,CHOA Grand Rounds Apr - Stewardship,2026-01-01T09:00:00.000Z,2026-09-30T22:00:00.000Z,usr_fritz_001,false,graduationcap,
pg_cme_160,database,db_cme_tracker,CHOA Grand Rounds Jun - Neonatal HSV,2026-01-01T09:00:00.000Z,2026-09-30T22:00:00.000Z,usr_fritz_001,false,graduationcap,
pg_cme_161,database,db_cme_tracker,CHOA Grand Rounds Sep - CMV,2026-01-01T09:00:00.000Z,2026-09-30T22:00:00.000Z,usr_fritz_001,false,graduationcap,
pg_faculty_prog_162,database,db_faculty_plan,UNC PID Assistant Professor,2025-11-01T12:00:00.000Z,2026-10-04T11:00:00.000Z,usr_fritz_001,false,briefcase,
pg_faculty_prog_163,database,db_faculty_plan,Vanderbilt Global Health,2025-11-01T12:00:00.000Z,2026-10-04T11:00:00.000Z,usr_fritz_001,false,briefcase,
pg_faculty_prog_164,database,db_faculty_plan,Boston Children ID,2025-11-01T12:00:00.000Z,2026-10-04T11:00:00.000Z,usr_fritz_001,false,briefcase,
pg_faculty_prog_165,database,db_faculty_plan,UW Global Health,2025-11-01T12:00:00.000Z,2026-10-04T11:00:00.000Z,usr_fritz_001,false,briefcase,
pg_faculty_prog_166,database,db_faculty_plan,Baylor Global Peds,2025-11-01T12:00:00.000Z,2026-10-04T11:00:00.000Z,usr_fritz_001,false,briefcase,
pg_faculty_prog_167,database,db_faculty_plan,Emory Rollins Global,2025-11-01T12:00:00.000Z,2026-10-04T11:00:00.000Z,usr_fritz_001,false,briefcase,
pg_faculty_prog_168,database,db_faculty_plan,JHU Bloomberg Intl Health,2025-11-01T12:00:00.000Z,2026-10-04T11:00:00.000Z,usr_fritz_001,false,briefcase,
pg_faculty_prog_169,database,db_faculty_plan,Duke PID (closed for reference),2025-11-01T12:00:00.000Z,2026-10-04T11:00:00.000Z,usr_fritz_001,false,briefcase,
pg_faculty_prog_170,database,db_faculty_plan,Cornell Weill PID,2025-11-01T12:00:00.000Z,2026-10-04T11:00:00.000Z,usr_fritz_001,false,briefcase,
pg_faculty_prog_171,database,db_faculty_plan,Cincinnati Children ID,2025-11-01T12:00:00.000Z,2026-10-04T11:00:00.000Z,usr_fritz_001,false,briefcase,
pg_faculty_prog_172,database,db_faculty_plan,U Michigan PID,2025-11-01T12:00:00.000Z,2026-10-04T11:00:00.000Z,usr_fritz_001,false,briefcase,
pg_faculty_prog_173,database,db_faculty_plan,UCSF Global Peds,2025-11-01T12:00:00.000Z,2026-10-04T11:00:00.000Z,usr_fritz_001,false,briefcase,
pg_recipe_174,database,db_cooking,Florence pot roast,2024-08-15T20:00:00.000Z,2026-08-30T22:00:00.000Z,usr_fritz_001,false,fork,
pg_recipe_175,database,db_cooking,Fritz pizza dough,2024-08-15T20:00:00.000Z,2026-08-30T22:00:00.000Z,usr_fritz_001,false,fork,
pg_recipe_176,database,db_cooking,Sunday tacos,2024-08-15T20:00:00.000Z,2026-08-30T22:00:00.000Z,usr_fritz_001,false,fork,
pg_recipe_177,database,db_cooking,Weekday chicken thighs,2024-08-15T20:00:00.000Z,2026-08-30T22:00:00.000Z,usr_fritz_001,false,fork,
pg_recipe_178,database,db_cooking,Grilled salmon,2024-08-15T20:00:00.000Z,2026-08-30T22:00:00.000Z,usr_fritz_001,false,fork,
pg_recipe_179,database,db_cooking,Homemade granola,2024-08-15T20:00:00.000Z,2026-08-30T22:00:00.000Z,usr_fritz_001,false,fork,
pg_recipe_180,database,db_cooking,Overnight oats,2024-08-15T20:00:00.000Z,2026-08-30T22:00:00.000Z,usr_fritz_001,false,fork,
pg_recipe_181,database,db_cooking,Diane cauliflower rice,2024-08-15T20:00:00.000Z,2026-08-30T22:00:00.000Z,usr_fritz_001,false,fork,
pg_recipe_182,database,db_cooking,Family lasagna,2024-08-15T20:00:00.000Z,2026-08-30T22:00:00.000Z,usr_fritz_001,false,fork,
pg_recipe_183,database,db_cooking,Grand aunt gumbo,2024-08-15T20:00:00.000Z,2026-08-30T22:00:00.000Z,usr_fritz_001,false,fork,
pg_recipe_184,database,db_cooking,Sourdough starter,2024-08-15T20:00:00.000Z,2026-08-30T22:00:00.000Z,usr_fritz_001,false,fork,
pg_recipe_185,database,db_cooking,Chicken pot pie,2024-08-15T20:00:00.000Z,2026-08-30T22:00:00.000Z,usr_fritz_001,false,fork,
pg_recipe_186,database,db_cooking,Slow-cooker beef stew,2024-08-15T20:00:00.000Z,2026-08-30T22:00:00.000Z,usr_fritz_001,false,fork,
pg_recipe_187,database,db_cooking,Chana masala,2024-08-15T20:00:00.000Z,2026-08-30T22:00:00.000Z,usr_fritz_001,false,fork,
pg_recipe_188,database,db_cooking,Ethiopian doro wat attempt,2024-08-15T20:00:00.000Z,2026-08-30T22:00:00.000Z,usr_fritz_001,false,fork,
pg_r21_task_189,database,db_grant_tracker,R21 Response Sprint Prep,2026-10-02T10:00:00.000Z,2026-10-06T19:00:00.000Z,usr_fritz_001,false,dollar,
pg_r21_task_190,database,db_grant_tracker,Aim 1 revision notes,2026-10-02T10:00:00.000Z,2026-10-06T19:00:00.000Z,usr_fritz_001,false,dollar,
pg_r21_task_191,database,db_grant_tracker,Aim 2 revision notes,2026-10-02T10:00:00.000Z,2026-10-06T19:00:00.000Z,usr_fritz_001,false,dollar,
pg_r21_task_192,database,db_grant_tracker,Aim 3 revision notes,2026-10-02T10:00:00.000Z,2026-10-06T19:00:00.000Z,usr_fritz_001,false,dollar,
pg_r21_task_193,database,db_grant_tracker,Sensitivity table draft,2026-10-02T10:00:00.000Z,2026-10-06T19:00:00.000Z,usr_fritz_001,false,dollar,
pg_r21_task_194,database,db_grant_tracker,Site-level efficacy note,2026-10-02T10:00:00.000Z,2026-10-06T19:00:00.000Z,usr_fritz_001,false,dollar,
pg_r21_task_195,database,db_grant_tracker,Innovation statement tightening,2026-10-02T10:00:00.000Z,2026-10-06T19:00:00.000Z,usr_fritz_001,false,dollar,
pg_r21_task_196,database,db_grant_tracker,Sarah edit pass Sept,2026-10-02T10:00:00.000Z,2026-10-06T19:00:00.000Z,usr_fritz_001,false,dollar,
pg_r21_task_197,database,db_grant_tracker,Kevin comment log,2026-10-02T10:00:00.000Z,2026-10-06T19:00:00.000Z,usr_fritz_001,false,dollar,
pg_r21_task_198,database,db_grant_tracker,NIAID summary statement summary,2026-10-02T10:00:00.000Z,2026-10-06T19:00:00.000Z,usr_fritz_001,false,dollar,
pg_r21_task_199,database,db_grant_tracker,Reviewer 1 tracking,2026-10-02T10:00:00.000Z,2026-10-06T19:00:00.000Z,usr_fritz_001,false,dollar,
pg_r21_task_200,database,db_grant_tracker,Reviewer 2 tracking,2026-10-02T10:00:00.000Z,2026-10-06T19:00:00.000Z,usr_fritz_001,false,dollar,
pg_r21_task_201,database,db_grant_tracker,Reviewer 3 tracking,2026-10-02T10:00:00.000Z,2026-10-06T19:00:00.000Z,usr_fritz_001,false,dollar,
pg_r21_task_202,database,db_grant_tracker,Cross-cutting revisions master list,2026-10-02T10:00:00.000Z,2026-10-06T19:00:00.000Z,usr_fritz_001,false,dollar,
pg_r21_task_203,database,db_grant_tracker,R21 revised draft Section A,2026-10-02T10:00:00.000Z,2026-10-06T19:00:00.000Z,usr_fritz_001,false,dollar,
