artist_id,name,genres,followers,popularity
ar_0162,Artist 162,pop,4334019,27
ar_0163,Artist 163,pop,3809197,32
ar_0164,Artist 164,pop,841138,28
ar_0165,Artist 165,rock,3550006,49
ar_0166,Artist 166,indie,2369545,55
ar_0167,Artist 167,rock,3033224,62
ar_0168,Artist 168,r&b,3023287,95
ar_0169,Artist 169,country,58929,72
ar_0170,Artist 170,r&b,3519202,55
ar_0171,Artist 171,pop,182952,59
ar_0172,Artist 172,r&b,1392568,47
ar_0173,Artist 173,country,436669,21
ar_0174,Artist 174,country,2936209,89
ar_0175,Artist 175,country,193043,55
ar_0176,Artist 176,indie,2848460,60
ar_0177,Artist 177,indie,589326,67
ar_0178,Artist 178,r&b,2217955,89
ar_0179,Artist 179,country,4993406,78
ar_0180,Artist 180,r&b,156315,21
ar_0181,Artist 181,rock,2515244,73
ar_0182,Artist 182,r&b,4365081,61
ar_0183,Artist 183,rock,1779905,21
ar_0184,Artist 184,indie,2483599,21
ar_0185,Artist 185,r&b,4336806,60
ar_0186,Artist 186,r&b,4406539,35
ar_0187,Artist 187,r&b,2677102,64
ar_0188,Artist 188,pop,4506752,20
ar_0189,Artist 189,indie,3081837,87
ar_0190,Artist 190,pop,4303179,39
ar_0191,Artist 191,indie,2368241,60
ar_0192,Artist 192,rock,3075715,87
ar_0193,Artist 193,indie,3512373,59
ar_0194,Artist 194,pop,1675733,62
ar_0195,Artist 195,country,4502936,29
ar_0196,Artist 196,r&b,3589058,42
ar_0197,Artist 197,country,4392667,88
ar_0198,Artist 198,pop,4162451,48
ar_0199,Artist 199,r&b,3962717,37
ar_0200,Artist 200,r&b,3945641,100
ar_0201,Artist 201,pop,2057735,99
ar_0202,Artist 202,r&b,3427925,54
ar_0203,Artist 203,rock,163788,61
ar_0204,Artist 204,pop,1596714,56
ar_0205,Artist 205,country,2980847,66
ar_0206,Artist 206,rock,2301475,80
ar_0207,Artist 207,rock,4228900,62
ar_0208,Artist 208,r&b,2530300,86
ar_0209,Artist 209,pop,4951596,53
ar_0210,Artist 210,pop,1245129,87
ar_0211,Artist 211,pop,879367,83
ar_0212,Artist 212,rock,4250106,72
ar_0213,Artist 213,pop,4355892,89
ar_0214,Artist 214,rock,1145201,62
ar_0215,Artist 215,country,3193405,60
ar_0216,Artist 216,rock,1450990,78
ar_0217,Artist 217,rock,1395835,49
ar_0218,Artist 218,r&b,1054118,72
ar_0219,Artist 219,indie,2714908,39
ar_0220,Artist 220,indie,2439679,99
ar_0221,Artist 221,r&b,2808478,72
ar_0222,Artist 222,rock,2936327,62
ar_0223,Artist 223,country,2857558,93
ar_0224,Artist 224,r&b,3875973,44
ar_0225,Artist 225,rock,3258326,74
ar_0226,Artist 226,pop,2527832,50
ar_0227,Artist 227,indie,410610,21
ar_0228,Artist 228,indie,1696993,45
ar_0229,Artist 229,r&b,146684,75
ar_0230,Artist 230,indie,4926332,62
ar_0231,Artist 231,indie,2581817,34
ar_0232,Artist 232,pop,4184886,83
ar_0233,Artist 233,pop,2364703,96
ar_0234,Artist 234,pop,4718031,25
ar_0235,Artist 235,country,4262131,68
ar_0236,Artist 236,indie,4514015,51
ar_0237,Artist 237,country,4896540,95
ar_0238,Artist 238,rock,1187560,55
ar_0239,Artist 239,country,4388534,40
ar_0240,Artist 240,pop,126193,25
ar_0241,Artist 241,indie,1679508,38
ar_0242,Artist 242,r&b,3724469,60
ar_0243,Artist 243,country,1169631,69
ar_0244,Artist 244,country,2275904,64
ar_0245,Artist 245,pop,4729242,24
ar_0246,Artist 246,country,2483801,54
ar_0247,Artist 247,country,2626490,85
ar_0248,Artist 248,pop,3098123,69
ar_0249,Artist 249,pop,1390026,91
ar_0250,Artist 250,r&b,116191,59
ar_0251,Artist 251,pop,4715403,93
ar_0252,Artist 252,rock,1686973,35
ar_0253,Artist 253,indie,388066,93
ar_0254,Artist 254,country,2179893,100
ar_0255,Artist 255,rock,892502,55
ar_0256,Artist 256,indie,4357076,26
ar_0257,Artist 257,country,4599064,43
ar_0258,Artist 258,country,4370938,37
ar_0259,Artist 259,r&b,4241530,85
ar_0260,Artist 260,pop,4945081,43
ar_0261,Artist 261,indie,1844979,28
ar_0262,Artist 262,pop,2514639,23
ar_0263,Artist 263,rock,810596,99
ar_0264,Artist 264,country,2864506,65
ar_0265,Artist 265,country,1255454,48
ar_0266,Artist 266,r&b,1398332,91
ar_0267,Artist 267,rock,923834,47
ar_0268,Artist 268,r&b,4887235,72
ar_0269,Artist 269,indie,3483250,64
ar_0270,Artist 270,rock,3528867,41
ar_0271,Artist 271,r&b,3067426,85
ar_0272,Artist 272,country,2798896,66
ar_0273,Artist 273,pop,831792,51
ar_0274,Artist 274,pop,4400992,59
ar_0275,Artist 275,indie,2473638,46
ar_0276,Artist 276,r&b,2199529,35
ar_0277,Artist 277,indie,2001112,46
ar_0278,Artist 278,r&b,656349,64
ar_0279,Artist 279,r&b,1969758,80
ar_0280,Artist 280,rock,2793646,55
ar_0281,Artist 281,pop,3690186,34
ar_0282,Artist 282,indie,2047569,87
ar_0283,Artist 283,rock,3452096,32
ar_0284,Artist 284,r&b,1855573,45
ar_0285,Artist 285,indie,2903273,33
ar_0286,Artist 286,r&b,68151,33
ar_0287,Artist 287,country,346753,73
ar_0288,Artist 288,indie,2316168,94
ar_0289,Artist 289,pop,1976475,44
ar_0290,Artist 290,indie,204853,81
ar_0291,Artist 291,rock,1971569,82
ar_0292,Artist 292,country,1942247,79
ar_0293,Artist 293,rock,4793384,80
ar_0294,Artist 294,r&b,2275633,27
ar_0295,Artist 295,r&b,3426119,59
ar_0296,Artist 296,r&b,4095663,65
ar_0297,Artist 297,indie,1548058,65
ar_0298,Artist 298,r&b,3323832,55
ar_0299,Artist 299,country,267056,53
ar_0300,Artist 300,country,2513349,49
ar_0301,Artist 301,indie,2814448,92
ar_0302,Artist 302,pop,1128510,22
ar_0303,Artist 303,rock,1982461,43
ar_0304,Artist 304,country,2240272,97
ar_0305,Artist 305,pop,2926510,43
ar_0306,Artist 306,indie,3863570,81
ar_0307,Artist 307,country,795697,68
ar_0308,Artist 308,rock,2330252,87
ar_0309,Artist 309,indie,2525634,85
ar_0310,Artist 310,indie,4104975,93
ar_0311,Artist 311,pop,4435022,36
ar_0312,Artist 312,country,4661041,93
ar_0313,Artist 313,country,2865623,24
ar_0314,Artist 314,indie,3143844,90
ar_0315,Artist 315,rock,1696070,97
ar_0316,Artist 316,r&b,4686410,54
ar_0317,Artist 317,r&b,3607061,59
ar_0318,Artist 318,pop,1810953,24
ar_0319,Artist 319,r&b,4339859,77
ar_0320,Artist 320,r&b,2325303,73
ar_0321,Artist 321,indie,2790493,58
ar_0322,Artist 322,indie,966912,79
ar_0323,Artist 323,country,658427,81
ar_0324,Artist 324,r&b,400779,41
ar_0325,Artist 325,pop,858624,94
ar_0326,Artist 326,pop,3237523,47
ar_0327,Artist 327,country,2344160,51
ar_0328,Artist 328,r&b,3553962,84
ar_0329,Artist 329,indie,1799640,41
ar_0330,Artist 330,r&b,3632994,94
ar_0331,Artist 331,country,1460602,27
ar_0332,Artist 332,rock,858513,68
ar_0333,Artist 333,rock,2429201,92
ar_0334,Artist 334,country,4948134,46
ar_0335,Artist 335,rock,3691004,98
ar_0336,Artist 336,country,2476841,33
ar_0337,Artist 337,indie,3564435,89
ar_0338,Artist 338,indie,3778357,58
ar_0339,Artist 339,country,2226959,86
ar_0340,Artist 340,r&b,2014841,45
ar_0341,Artist 341,indie,3492464,43
ar_0342,Artist 342,country,3193667,48
ar_0343,Artist 343,pop,4974800,85
ar_0344,Artist 344,indie,1233984,38
ar_0345,Artist 345,country,4012012,86
ar_0346,Artist 346,rock,2678728,91
ar_0347,Artist 347,rock,1987588,87
ar_0348,Artist 348,rock,4877897,54
ar_0349,Artist 349,pop,429382,37
ar_0350,Artist 350,pop,2409386,29
ar_0351,Artist 351,pop,3525467,70
ar_0352,Artist 352,r&b,4711572,30
ar_0353,Artist 353,rock,1521935,67
ar_0354,Artist 354,indie,3458331,52
ar_0355,Artist 355,indie,565579,45
ar_0356,Artist 356,r&b,3612564,84
ar_0357,Artist 357,pop,3067784,93
ar_0358,Artist 358,rock,4903917,53
ar_0359,Artist 359,r&b,1633811,62
ar_0360,Artist 360,r&b,892725,62
ar_0361,Artist 361,country,1129496,100
ar_0362,Artist 362,country,35441,87
ar_0363,Artist 363,country,46906,52
ar_0364,Artist 364,pop,4022954,51
ar_0365,Artist 365,indie,3363633,77
ar_0366,Artist 366,country,3720791,48
ar_0367,Artist 367,r&b,3156916,39
ar_0368,Artist 368,rock,1530566,31
ar_0369,Artist 369,indie,1841321,74
ar_0370,Artist 370,country,2517739,26
ar_0371,Artist 371,pop,614193,53
ar_0372,Artist 372,r&b,2461303,23
ar_0373,Artist 373,rock,1621869,32
ar_0374,Artist 374,pop,3894294,28
ar_0375,Artist 375,indie,2211729,79
ar_0376,Artist 376,pop,1695771,66
ar_0377,Artist 377,country,1134170,22
ar_0378,Artist 378,pop,263471,58
ar_0379,Artist 379,indie,906122,83
ar_0380,Artist 380,rock,1583737,46
ar_0381,Artist 381,rock,3771969,76
ar_0382,Artist 382,pop,143869,49
ar_0383,Artist 383,pop,4013005,93
ar_0384,Artist 384,country,1359616,24
ar_0385,Artist 385,indie,439798,43
ar_0386,Artist 386,indie,4568072,84
ar_0387,Artist 387,pop,629854,71
ar_0388,Artist 388,r&b,1108416,24
ar_0389,Artist 389,r&b,4327637,33
ar_0390,Artist 390,r&b,999780,69
ar_0391,Artist 391,country,3300183,26
ar_0392,Artist 392,indie,1392558,55
ar_0393,Artist 393,rock,1455183,73
ar_0394,Artist 394,r&b,442608,66
ar_0395,Artist 395,pop,437840,71
ar_0396,Artist 396,indie,1599064,54
ar_0397,Artist 397,rock,1408857,42
ar_0398,Artist 398,pop,503360,44
ar_0399,Artist 399,indie,4705325,32
ar_0400,Artist 400,rock,1640962,31
ar_0401,Artist 401,rock,923701,50
ar_0402,Artist 402,r&b,665533,57
ar_0403,Artist 403,rock,3095581,35
ar_0404,Artist 404,indie,4975172,59
ar_0405,Artist 405,r&b,3040299,33
ar_0406,Artist 406,pop,930621,76
ar_0407,Artist 407,pop,1302982,73
ar_0408,Artist 408,country,4531570,85
ar_0409,Artist 409,r&b,511146,51
ar_0410,Artist 410,pop,3449033,38
ar_0411,Artist 411,indie,367024,46
ar_0412,Artist 412,country,4952535,23
ar_0413,Artist 413,indie,885883,86
ar_0414,Artist 414,pop,4483980,58
ar_0415,Artist 415,country,2245261,56
ar_0416,Artist 416,rock,1930535,94
ar_0417,Artist 417,indie,382182,54
ar_0418,Artist 418,indie,1906730,40
ar_0419,Artist 419,country,3572598,98
ar_0420,Artist 420,rock,2006315,69
ar_0421,Artist 421,country,3335650,57
ar_0422,Artist 422,country,945683,25
ar_0423,Artist 423,rock,4718699,73
ar_0424,Artist 424,country,208486,92
ar_0425,Artist 425,rock,4609287,22
ar_0426,Artist 426,country,4664719,58
ar_0427,Artist 427,r&b,1554643,32
ar_0428,Artist 428,rock,934545,40
ar_0429,Artist 429,rock,550927,64
ar_0430,Artist 430,country,3741509,20
ar_0431,Artist 431,indie,4282677,93
ar_0432,Artist 432,indie,3990435,63
ar_0433,Artist 433,pop,3007608,54
ar_0434,Artist 434,r&b,1778231,42
ar_0435,Artist 435,rock,3237291,37
ar_0436,Artist 436,indie,1602603,98
ar_0437,Artist 437,r&b,3001658,95
ar_0438,Artist 438,rock,2344685,63
ar_0439,Artist 439,r&b,335802,50
ar_0440,Artist 440,rock,4841840,42
ar_0441,Artist 441,indie,2639675,69
ar_0442,Artist 442,country,4101982,79
ar_0443,Artist 443,pop,4439955,27
ar_0444,Artist 444,indie,576891,22
ar_0445,Artist 445,pop,1425214,69
ar_0446,Artist 446,pop,3543167,68
ar_0447,Artist 447,rock,4885424,58
ar_0448,Artist 448,indie,412219,21
ar_0449,Artist 449,indie,576741,30
ar_0450,Artist 450,country,3681289,95
ar_0451,Artist 451,country,1671164,91
ar_0452,Artist 452,rock,132356,96
ar_0453,Artist 453,pop,3030763,59
ar_0454,Artist 454,rock,1359103,88
ar_0455,Artist 455,pop,65182,97
ar_0456,Artist 456,country,3624652,92
ar_0457,Artist 457,country,4898889,27
ar_0458,Artist 458,r&b,277854,95
ar_0459,Artist 459,r&b,4617447,25
ar_0460,Artist 460,rock,4381662,50
ar_0461,Artist 461,indie,2114946,29
ar_0462,Artist 462,rock,2485076,24
ar_0463,Artist 463,indie,4242428,61
ar_0464,Artist 464,r&b,4506521,58
ar_0465,Artist 465,r&b,1715928,50
ar_0466,Artist 466,pop,4002531,72
ar_0467,Artist 467,country,768344,21
ar_0468,Artist 468,indie,1999458,56
ar_0469,Artist 469,country,1359907,53
ar_0470,Artist 470,rock,2799209,91
ar_0471,Artist 471,rock,1065897,20
ar_0472,Artist 472,pop,4164156,66
ar_0473,Artist 473,pop,3619207,90
ar_0474,Artist 474,rock,33656,55
ar_0475,Artist 475,rock,620669,73
ar_0476,Artist 476,pop,1074423,57
ar_0477,Artist 477,indie,3692890,35
ar_0478,Artist 478,r&b,971312,52
ar_0479,Artist 479,rock,2736466,23
ar_0480,Artist 480,indie,3517155,74
ar_0481,Artist 481,country,2164343,82
ar_0482,Artist 482,pop,4906494,45
ar_0483,Artist 483,indie,1030361,44
ar_0484,Artist 484,pop,1949918,89
ar_0485,Artist 485,rock,2926428,43
ar_0486,Artist 486,r&b,213455,44
ar_0487,Artist 487,indie,3744886,92
ar_0488,Artist 488,r&b,3265444,28
ar_0489,Artist 489,pop,1167714,91
ar_0490,Artist 490,r&b,4245744,79
ar_0491,Artist 491,indie,3339065,98
ar_0492,Artist 492,country,1544546,78
ar_0493,Artist 493,r&b,3510693,40
ar_0494,Artist 494,pop,2625271,63
ar_0495,Artist 495,pop,2902001,55
ar_0496,Artist 496,r&b,886211,31
ar_0497,Artist 497,country,1757061,81
ar_0498,Artist 498,rock,3955373,74
ar_0499,Artist 499,r&b,416477,85
ar_0500,Artist 500,r&b,1402871,74
ar_0501,Artist 501,rock,194027,61
ar_0502,Artist 502,pop,4358984,36
ar_0503,Artist 503,pop,316584,22
ar_0504,Artist 504,r&b,3009736,35
ar_0505,Artist 505,country,3416311,78
ar_0506,Artist 506,indie,1088339,88
ar_0507,Artist 507,country,1630665,74
ar_0508,Artist 508,pop,4295475,64
ar_0509,Artist 509,country,4368226,82
ar_0510,Artist 510,rock,4294902,50
ar_0511,Artist 511,rock,795436,42
ar_0512,Artist 512,r&b,3755546,24
ar_0513,Artist 513,rock,428379,45
ar_0514,Artist 514,rock,2301118,69
ar_0515,Artist 515,indie,471886,34
ar_0516,Artist 516,pop,4715659,80
ar_0517,Artist 517,country,511777,59
ar_0518,Artist 518,r&b,2389041,81
ar_0519,Artist 519,pop,3555129,34
ar_0520,Artist 520,rock,4339053,33
ar_0521,Artist 521,r&b,1971211,56
ar_0522,Artist 522,country,1305428,96
ar_0523,Artist 523,rock,308638,72
ar_0524,Artist 524,r&b,598630,71
ar_0525,Artist 525,rock,136717,62
ar_0526,Artist 526,pop,3045780,84
ar_0527,Artist 527,rock,771057,39
ar_0528,Artist 528,rock,1554046,42
ar_0529,Artist 529,r&b,3223802,83
