id,order_id,status,amount_value,currency_code,final_capture,create_time
cap_bg_020,ord_bg_20,COMPLETED,288.08,USD,true,2026-06-24T09:00:00-04:00
cap_bg_021,ord_bg_21,COMPLETED,205.09,USD,true,2026-06-10T09:00:00-04:00
cap_bg_022,ord_bg_22,COMPLETED,176.91,USD,true,2026-09-10T09:00:00-04:00
cap_bg_023,ord_bg_23,COMPLETED,211.28,USD,true,2026-06-04T09:00:00-04:00
cap_bg_024,ord_bg_24,COMPLETED,198.51,USD,true,2026-06-12T09:00:00-04:00
cap_bg_025,ord_bg_25,COMPLETED,329.67,USD,true,2026-07-10T09:00:00-04:00
cap_bg_026,ord_bg_26,COMPLETED,447.03,USD,true,2026-06-02T09:00:00-04:00
cap_bg_027,ord_bg_27,COMPLETED,114.05,USD,true,2026-07-05T09:00:00-04:00
cap_bg_028,ord_bg_28,COMPLETED,320.25,USD,true,2026-08-24T09:00:00-04:00
cap_bg_029,ord_bg_29,COMPLETED,348.69,USD,true,2026-08-21T09:00:00-04:00
cap_bg_030,ord_bg_30,COMPLETED,190.58,USD,true,2026-09-04T09:00:00-04:00
cap_bg_031,ord_bg_31,COMPLETED,309.14,USD,true,2026-07-01T09:00:00-04:00
cap_bg_032,ord_bg_32,COMPLETED,284.25,USD,true,2026-09-28T09:00:00-04:00
cap_bg_033,ord_bg_33,COMPLETED,108.78,USD,true,2026-09-13T09:00:00-04:00
cap_bg_034,ord_bg_34,COMPLETED,461.47,USD,true,2026-09-21T09:00:00-04:00
cap_bg_035,ord_bg_35,COMPLETED,323.07,USD,true,2026-06-23T09:00:00-04:00
cap_bg_036,ord_bg_36,COMPLETED,91.69,USD,true,2026-09-27T09:00:00-04:00
cap_bg_037,ord_bg_37,COMPLETED,210.34,USD,true,2026-08-12T09:00:00-04:00
cap_bg_038,ord_bg_38,COMPLETED,194.26,USD,true,2026-07-07T09:00:00-04:00
cap_bg_039,ord_bg_39,COMPLETED,205.92,USD,true,2026-09-11T09:00:00-04:00
cap_bg_040,ord_bg_40,COMPLETED,513.29,USD,true,2026-09-01T09:00:00-04:00
cap_bg_041,ord_bg_41,COMPLETED,484.43,USD,true,2026-07-05T09:00:00-04:00
cap_bg_042,ord_bg_42,COMPLETED,404.76,USD,true,2026-09-05T09:00:00-04:00
cap_bg_043,ord_bg_43,COMPLETED,354.3,USD,true,2026-07-19T09:00:00-04:00
cap_bg_044,ord_bg_44,COMPLETED,107.89,USD,true,2026-09-24T09:00:00-04:00
cap_bg_045,ord_bg_45,COMPLETED,360.76,USD,true,2026-06-05T09:00:00-04:00
cap_bg_046,ord_bg_46,COMPLETED,329.16,USD,true,2026-08-14T09:00:00-04:00
cap_bg_047,ord_bg_47,COMPLETED,94.6,USD,true,2026-07-17T09:00:00-04:00
cap_bg_048,ord_bg_48,COMPLETED,107.67,USD,true,2026-07-13T09:00:00-04:00
cap_bg_049,ord_bg_49,COMPLETED,292.97,USD,true,2026-08-02T09:00:00-04:00
cap_bg_050,ord_bg_50,COMPLETED,312.13,USD,true,2026-06-18T09:00:00-04:00
cap_bg_051,ord_bg_51,COMPLETED,108.64,USD,true,2026-08-14T09:00:00-04:00
cap_bg_052,ord_bg_52,COMPLETED,466.44,USD,true,2026-08-14T09:00:00-04:00
cap_bg_053,ord_bg_53,COMPLETED,421.56,USD,true,2026-07-02T09:00:00-04:00
cap_bg_054,ord_bg_54,COMPLETED,494.04,USD,true,2026-09-22T09:00:00-04:00
cap_bg_055,ord_bg_55,COMPLETED,508.56,USD,true,2026-09-27T09:00:00-04:00
cap_bg_056,ord_bg_56,COMPLETED,482.56,USD,true,2026-08-06T09:00:00-04:00
cap_bg_057,ord_bg_57,COMPLETED,206.1,USD,true,2026-09-05T09:00:00-04:00
cap_bg_058,ord_bg_58,COMPLETED,318.91,USD,true,2026-09-22T09:00:00-04:00
cap_bg_059,ord_bg_59,COMPLETED,168.89,USD,true,2026-08-25T09:00:00-04:00
cap_bg_060,ord_bg_60,COMPLETED,390.51,USD,true,2026-09-13T09:00:00-04:00
cap_bg_061,ord_bg_61,COMPLETED,138.75,USD,true,2026-07-01T09:00:00-04:00
cap_bg_062,ord_bg_62,COMPLETED,426.46,USD,true,2026-08-13T09:00:00-04:00
cap_bg_063,ord_bg_63,COMPLETED,449.57,USD,true,2026-07-03T09:00:00-04:00
cap_bg_064,ord_bg_64,COMPLETED,150.12,USD,true,2026-06-10T09:00:00-04:00
cap_bg_065,ord_bg_65,COMPLETED,485.39,USD,true,2026-06-18T09:00:00-04:00
cap_bg_066,ord_bg_66,COMPLETED,172.09,USD,true,2026-06-21T09:00:00-04:00
cap_bg_067,ord_bg_67,COMPLETED,401.66,USD,true,2026-07-03T09:00:00-04:00
cap_bg_068,ord_bg_68,COMPLETED,506.65,USD,true,2026-07-03T09:00:00-04:00
cap_bg_069,ord_bg_69,COMPLETED,145.42,USD,true,2026-08-24T09:00:00-04:00
cap_bg_070,ord_bg_70,COMPLETED,205.99,USD,true,2026-09-13T09:00:00-04:00
cap_bg_071,ord_bg_71,COMPLETED,312.77,USD,true,2026-08-18T09:00:00-04:00
cap_bg_072,ord_bg_72,COMPLETED,156.61,USD,true,2026-07-28T09:00:00-04:00
cap_bg_073,ord_bg_73,COMPLETED,80.54,USD,true,2026-09-27T09:00:00-04:00
cap_bg_074,ord_bg_74,COMPLETED,354.39,USD,true,2026-09-11T09:00:00-04:00
cap_bg_075,ord_bg_75,COMPLETED,219.15,USD,true,2026-09-19T09:00:00-04:00
cap_bg_076,ord_bg_76,COMPLETED,325.9,USD,true,2026-07-10T09:00:00-04:00
cap_bg_077,ord_bg_77,COMPLETED,127.82,USD,true,2026-07-11T09:00:00-04:00
cap_bg_078,ord_bg_78,COMPLETED,216.98,USD,true,2026-06-04T09:00:00-04:00
cap_bg_079,ord_bg_79,COMPLETED,348.01,USD,true,2026-09-11T09:00:00-04:00
cap_bg_080,ord_bg_80,COMPLETED,198.4,USD,true,2026-07-07T09:00:00-04:00
cap_bg_081,ord_bg_81,COMPLETED,272.76,USD,true,2026-07-14T09:00:00-04:00
cap_bg_082,ord_bg_82,COMPLETED,435.4,USD,true,2026-07-23T09:00:00-04:00
cap_bg_083,ord_bg_83,COMPLETED,488.21,USD,true,2026-07-23T09:00:00-04:00
cap_bg_084,ord_bg_84,COMPLETED,243.83,USD,true,2026-07-23T09:00:00-04:00
cap_bg_085,ord_bg_85,COMPLETED,91.8,USD,true,2026-09-20T09:00:00-04:00
cap_bg_086,ord_bg_86,COMPLETED,128.63,USD,true,2026-07-03T09:00:00-04:00
cap_bg_087,ord_bg_87,COMPLETED,475.25,USD,true,2026-08-09T09:00:00-04:00
cap_bg_088,ord_bg_88,COMPLETED,397.14,USD,true,2026-09-16T09:00:00-04:00
cap_bg_089,ord_bg_89,COMPLETED,242.9,USD,true,2026-06-28T09:00:00-04:00
cap_bg_090,ord_bg_90,COMPLETED,163.68,USD,true,2026-08-19T09:00:00-04:00
cap_bg_091,ord_bg_91,COMPLETED,124.03,USD,true,2026-09-25T09:00:00-04:00
cap_bg_092,ord_bg_92,COMPLETED,509.2,USD,true,2026-06-16T09:00:00-04:00
cap_bg_093,ord_bg_93,COMPLETED,241.14,USD,true,2026-07-07T09:00:00-04:00
cap_bg_094,ord_bg_94,COMPLETED,269.9,USD,true,2026-09-19T09:00:00-04:00
cap_bg_095,ord_bg_95,COMPLETED,425.0,USD,true,2026-07-24T09:00:00-04:00
cap_bg_096,ord_bg_96,COMPLETED,109.85,USD,true,2026-09-07T09:00:00-04:00
cap_bg_097,ord_bg_97,COMPLETED,448.38,USD,true,2026-06-02T09:00:00-04:00
cap_bg_098,ord_bg_98,COMPLETED,253.77,USD,true,2026-06-03T09:00:00-04:00
cap_bg_099,ord_bg_99,COMPLETED,217.13,USD,true,2026-06-27T09:00:00-04:00
