id,name,rating,price,category,category_title,latitude,longitude,city,state,address,phone,review_count,is_closed,image_url
biz-0013,The Chase Cafe,3.4,$,thai,Thai,26.9252,-81.6254,Jacksonville,FL,3222 Normandy Blvd,(904) 804-8237,115,False,https://s3-media4.fl.yelpcdn.com/bphoto/biz-0013/o.jpg
biz-0014,Little Fox Bake Shop,2.3,$$,mediterranean,Mediterranean,30.3984,-81.3166,Miami,FL,9920 103rd St,(904) 806-6661,42,False,https://s3-media4.fl.yelpcdn.com/bphoto/biz-0014/o.jpg
biz-0015,Cowford Chophouse,2.1,$,middleeastern,Middle Eastern,28.9506,-79.6801,Miami,FL,8427 Wonderwood Dr,(904) 807-5901,338,False,https://s3-media4.fl.yelpcdn.com/bphoto/biz-0015/o.jpg
biz-0016,Hobnob,4.4,$,french,French,33.2903,-77.2847,Miami,FL,2336 A1A South,(904) 853-7951,387,False,https://s3-media4.fl.yelpcdn.com/bphoto/biz-0016/o.jpg
biz-0017,Congaree and Penn,2.4,$$,delis,Delis,29.8248,-82.4198,Miami,FL,1243 Ponte Vedra Blvd,(904) 886-5097,386,False,https://s3-media4.fl.yelpcdn.com/bphoto/biz-0017/o.jpg
biz-0018,Blackstock Bistro,4.0,$$$,sandwiches,Sandwiches,31.0931,-81.6869,Jacksonville,FL,4626 Bay St,(904) 321-8484,482,False,https://s3-media4.fl.yelpcdn.com/bphoto/biz-0018/o.jpg
biz-0019,Al's Pizza San Marco,2.1,$$,salad,Salad,30.7201,-84.4691,Orlando,FL,6898 Prudential Dr,(904) 356-5949,161,False,https://s3-media4.fl.yelpcdn.com/bphoto/biz-0019/o.jpg
biz-0020,European Street Cafe,2.5,$$,vegan,Vegan,26.7198,-76.5357,Miami,FL,5668 San Marco Blvd,(904) 389-4263,232,False,https://s3-media4.fl.yelpcdn.com/bphoto/biz-0020/o.jpg
biz-0021,Julington Creek Fish Camp,4.2,$$,vegetarian,Vegetarian,34.1421,-77.4787,Miami,FL,8418 Kings Ave,(904) 396-7302,321,False,https://s3-media4.fl.yelpcdn.com/bphoto/biz-0021/o.jpg
biz-0022,Clark's Fish Camp,4.1,$$$,coffee,Coffee & Tea,30.0542,-78.5267,Miami,FL,4477 Butler Blvd,(904) 398-8916,301,False,https://s3-media4.fl.yelpcdn.com/bphoto/biz-0022/o.jpg
biz-0023,Copper Top Restaurant,4.3,$$$$,bars,Bars,33.5805,-79.8619,Orlando,FL,142 St Johns Bluff Rd,(904) 433-2747,340,False,https://s3-media4.fl.yelpcdn.com/bphoto/biz-0023/o.jpg
biz-0024,Blueprint Boutique Marketplace,4.8,$$$$,breweries,Breweries,31.5781,-81.0536,Orlando,FL,4734 Wells Rd,(904) 645-4886,44,False,https://s3-media4.fl.yelpcdn.com/bphoto/biz-0024/o.jpg
biz-0025,The Green Turtle Tavern,3.2,$,wine_bars,Wine Bars,27.6074,-77.6869,Jacksonville,FL,4991 Old Middleburg Rd,(904) 722-7248,335,False,https://s3-media4.fl.yelpcdn.com/bphoto/biz-0025/o.jpg
biz-0026,V Pizza,3.3,$$$$,cocktailbars,Cocktail Bars,33.8933,-76.4436,Jacksonville,FL,9716 Baldwin Rd,(904) 724-6881,387,False,https://s3-media4.fl.yelpcdn.com/bphoto/biz-0026/o.jpg
biz-0027,Pele's Wood Fire,2.0,$$,sportsbars,Sports Bars,32.1477,-82.5968,Jacksonville,FL,9601 Beach Blvd,(904) 739-5847,228,False,https://s3-media4.fl.yelpcdn.com/bphoto/biz-0027/o.jpg
biz-0028,TacoLu,3.9,$$,divebars,Dive Bars,33.0182,-84.8302,Orlando,FL,8122 Atlantic Blvd,(904) 745-5837,325,False,https://s3-media4.fl.yelpcdn.com/bphoto/biz-0028/o.jpg
biz-0029,Pizza Palace,2.1,$$$$,pubs,Pubs,25.6899,-84.773,Jacksonville,FL,2534 Riverside Ave,(904) 778-1359,487,False,https://s3-media4.fl.yelpcdn.com/bphoto/biz-0029/o.jpg
biz-0030,Whole Foods Market Jacksonville,4.9,$,musicvenues,Music Venues,31.6246,-83.7592,Orlando,FL,7416 San Jose Blvd,(904) 798-7484,69,False,https://s3-media4.fl.yelpcdn.com/bphoto/biz-0030/o.jpg
biz-0031,Publix Super Markets,1.9,$,performingarts,Performing Arts,25.8416,-76.5091,Jacksonville,FL,8924 Southside Blvd,(904) 804-5497,350,False,https://s3-media4.fl.yelpcdn.com/bphoto/biz-0031/o.jpg
biz-0032,Trader Joe's,4.3,$$$,movietheaters,Movie Theaters,31.2345,-81.2032,Jacksonville,FL,8035 Baymeadows Rd,(904) 806-1132,277,False,https://s3-media4.fl.yelpcdn.com/bphoto/biz-0032/o.jpg
biz-0033,Fresh Market,1.0,$$$$,museums,Museums,28.7865,-83.4279,Miami,FL,5754 JTB Pkwy,(904) 807-1803,188,False,https://s3-media4.fl.yelpcdn.com/bphoto/biz-0033/o.jpg
biz-0034,Native Sun Natural Foods Market,3.3,$$$,artgalleries,Art Galleries,34.1982,-83.1671,Orlando,FL,5546 Philips Hwy,(904) 853-9138,186,False,https://s3-media4.fl.yelpcdn.com/bphoto/biz-0034/o.jpg
biz-0035,Costco Wholesale Jacksonville,2.5,$$,bookstores,Bookstores,25.9998,-79.1544,Miami,FL,9142 Emerson St,(904) 886-5689,424,False,https://s3-media4.fl.yelpcdn.com/bphoto/biz-0035/o.jpg
biz-0036,BJ's Wholesale Club,1.2,$$,musicshops,Music Stores,30.2117,-82.608,Miami,FL,9003 Kernan Blvd,(904) 321-4770,232,False,https://s3-media4.fl.yelpcdn.com/bphoto/biz-0036/o.jpg
biz-0037,Home Depot Southside,4.3,$$$$,sportsgoods,Sporting Goods,30.6266,-76.811,Orlando,FL,6280 Old St Augustine Rd,(904) 356-6772,67,False,https://s3-media4.fl.yelpcdn.com/bphoto/biz-0037/o.jpg
biz-0038,Lowe's Home Improvement,3.1,$$$$,homeandgarden,Home & Garden,28.2429,-81.7675,Orlando,FL,7560 Blanding Blvd,(904) 389-4588,269,False,https://s3-media4.fl.yelpcdn.com/bphoto/biz-0038/o.jpg
biz-0039,Best Buy Town Center,2.9,$$,hardware,Hardware Stores,27.1229,-81.6713,Jacksonville,FL,5372 Roosevelt Blvd,(904) 396-4115,346,False,https://s3-media4.fl.yelpcdn.com/bphoto/biz-0039/o.jpg
biz-0040,Target San Marco,2.8,$,furniture,Furniture Stores,30.6849,-77.3407,Jacksonville,FL,3190 Normandy Blvd,(904) 398-5106,234,False,https://s3-media4.fl.yelpcdn.com/bphoto/biz-0040/o.jpg
biz-0041,Walmart Regency,2.5,$,discountstore,Discount Store,34.1097,-80.3822,Jacksonville,FL,4012 103rd St,(904) 433-3240,463,False,https://s3-media4.fl.yelpcdn.com/bphoto/biz-0041/o.jpg
biz-0042,Barnes & Noble St. Johns Town Center,1.3,$$,grocery,Grocery,30.8644,-83.3861,Orlando,FL,9468 Wonderwood Dr,(904) 645-2591,327,False,https://s3-media4.fl.yelpcdn.com/bphoto/biz-0042/o.jpg
biz-0043,Dick's Sporting Goods,4.2,$,healthmarkets,Health Markets,26.5608,-75.3935,Jacksonville,FL,6374 A1A South,(904) 722-1645,419,False,https://s3-media4.fl.yelpcdn.com/bphoto/biz-0043/o.jpg
biz-0044,REI Co-op Jacksonville,3.1,$$$$,farmersmarket,Farmers Market,34.0148,-81.7352,Miami,FL,3926 Ponte Vedra Blvd,(904) 724-6061,330,False,https://s3-media4.fl.yelpcdn.com/bphoto/biz-0044/o.jpg
biz-0045,Tesla Service Jacksonville,1.3,$$$,convenience,Convenience Stores,29.4356,-75.7174,Jacksonville,FL,6830 Bay St,(904) 739-8222,261,False,https://s3-media4.fl.yelpcdn.com/bphoto/biz-0045/o.jpg
biz-0046,Coastal Chevrolet,4.4,$$$$,newamerican,American (New),29.4807,-75.1297,Jacksonville,FL,815 Prudential Dr,(904) 745-1546,99,False,https://s3-media4.fl.yelpcdn.com/bphoto/biz-0046/o.jpg
biz-0047,Duval Ford,2.2,$$,tradamerican,American (Traditional),26.3667,-79.9982,Jacksonville,FL,5313 San Marco Blvd,(904) 778-6977,311,False,https://s3-media4.fl.yelpcdn.com/bphoto/biz-0047/o.jpg
biz-0048,Bozard Ford,1.7,$,seafood,Seafood,32.6101,-79.0562,Jacksonville,FL,7849 Kings Ave,(904) 798-3153,73,False,https://s3-media4.fl.yelpcdn.com/bphoto/biz-0048/o.jpg
biz-0049,Fields Cadillac,2.2,$$$,steak,Steakhouses,25.4027,-76.6121,Orlando,FL,6346 Butler Blvd,(904) 804-2476,161,False,https://s3-media4.fl.yelpcdn.com/bphoto/biz-0049/o.jpg
biz-0050,Nimnicht Buick GMC,4.7,$$$,southern,Southern,28.2515,-78.6425,Orlando,FL,6425 St Johns Bluff Rd,(904) 806-5835,146,False,https://s3-media4.fl.yelpcdn.com/bphoto/biz-0050/o.jpg
biz-0051,Coggin Mercedes,1.5,$$$,cajun,Cajun/Creole,34.1824,-75.1505,Jacksonville,FL,2592 Wells Rd,(904) 807-6352,264,False,https://s3-media4.fl.yelpcdn.com/bphoto/biz-0051/o.jpg
biz-0052,Jacksonville Beach Pier,2.0,$,italian,Italian,33.7742,-80.7225,Orlando,FL,8215 Old Middleburg Rd,(904) 853-7807,372,False,https://s3-media4.fl.yelpcdn.com/bphoto/biz-0052/o.jpg
biz-0053,Neptune Beach Community Pool,1.8,$$$$,pizza,Pizza,34.9838,-84.6096,Jacksonville,FL,706 Baldwin Rd,(904) 886-3877,352,False,https://s3-media4.fl.yelpcdn.com/bphoto/biz-0053/o.jpg
biz-0054,Riverside Racquet Club,2.8,$$,mexican,Mexican,32.0257,-83.7524,Miami,FL,2168 Beach Blvd,(904) 321-4289,91,False,https://s3-media4.fl.yelpcdn.com/bphoto/biz-0054/o.jpg
biz-0055,TPC Sawgrass Members Club,3.4,$$,japanese,Japanese,26.7874,-78.5327,Miami,FL,8329 Atlantic Blvd,(904) 356-3165,290,False,https://s3-media4.fl.yelpcdn.com/bphoto/biz-0055/o.jpg
biz-0056,The Landing Country Club,3.6,$,chinese,Chinese,32.7755,-84.2935,Jacksonville,FL,9769 Riverside Ave,(904) 389-9837,348,False,https://s3-media4.fl.yelpcdn.com/bphoto/biz-0056/o.jpg
biz-0057,Deercreek Country Club,4.7,$$,korean,Korean,32.4712,-83.0418,Orlando,FL,5539 San Jose Blvd,(904) 396-6994,166,False,https://s3-media4.fl.yelpcdn.com/bphoto/biz-0057/o.jpg
biz-0058,San Jose Country Club,4.7,$,vietnamese,Vietnamese,30.6976,-78.3519,Orlando,FL,1744 Southside Blvd,(904) 398-9697,430,False,https://s3-media4.fl.yelpcdn.com/bphoto/biz-0058/o.jpg
biz-0059,The Pablo Creek Reserve,2.7,$$$,thai,Thai,26.0684,-79.3933,Jacksonville,FL,7313 Baymeadows Rd,(904) 433-9221,45,False,https://s3-media4.fl.yelpcdn.com/bphoto/biz-0059/o.jpg
biz-0060,Jacksonville Public Library Main,2.1,$$,mediterranean,Mediterranean,27.5062,-78.5059,Miami,FL,1733 JTB Pkwy,(904) 645-5465,482,False,https://s3-media4.fl.yelpcdn.com/bphoto/biz-0060/o.jpg
biz-0061,Prime Osborn Convention Center,1.1,$$$,middleeastern,Middle Eastern,32.4544,-76.4007,Orlando,FL,8717 Philips Hwy,(904) 722-3695,459,False,https://s3-media4.fl.yelpcdn.com/bphoto/biz-0061/o.jpg
biz-0062,Times-Union Center for the Performing Arts,2.1,$$$,french,French,29.5939,-83.5842,Miami,FL,7586 Emerson St,(904) 724-5210,439,False,https://s3-media4.fl.yelpcdn.com/bphoto/biz-0062/o.jpg
biz-0063,Riverside Fine Arts Series,4.5,$,delis,Delis,28.8072,-81.0045,Orlando,FL,351 Kernan Blvd,(904) 739-8894,30,False,https://s3-media4.fl.yelpcdn.com/bphoto/biz-0063/o.jpg
biz-0064,The Florida Theatre,3.4,$$$,sandwiches,Sandwiches,31.3882,-76.2917,Miami,FL,2461 Old St Augustine Rd,(904) 745-5835,307,False,https://s3-media4.fl.yelpcdn.com/bphoto/biz-0064/o.jpg
biz-0065,Ritz Theatre Jacksonville,3.7,$$$$,salad,Salad,34.1498,-80.8979,Orlando,FL,6817 Blanding Blvd,(904) 778-6549,372,False,https://s3-media4.fl.yelpcdn.com/bphoto/biz-0065/o.jpg
biz-0066,Museum of Science & History,3.6,$$$,vegan,Vegan,32.629,-84.2495,Jacksonville,FL,2629 Roosevelt Blvd,(904) 798-2886,355,False,https://s3-media4.fl.yelpcdn.com/bphoto/biz-0066/o.jpg
biz-0067,Cummer Museum of Art,1.2,$$$$,vegetarian,Vegetarian,31.9695,-81.5933,Jacksonville,FL,1325 Normandy Blvd,(904) 804-8673,191,False,https://s3-media4.fl.yelpcdn.com/bphoto/biz-0067/o.jpg
biz-0068,Jacksonville Zoo and Gardens,4.7,$,coffee,Coffee & Tea,32.3329,-83.6881,Orlando,FL,7792 103rd St,(904) 806-2233,491,False,https://s3-media4.fl.yelpcdn.com/bphoto/biz-0068/o.jpg
biz-0069,Adventure Landing,5.0,$$$$,bars,Bars,27.8083,-75.9204,Miami,FL,4442 Wonderwood Dr,(904) 807-3306,19,False,https://s3-media4.fl.yelpcdn.com/bphoto/biz-0069/o.jpg
biz-0070,Sportsman's Warehouse,3.1,$,breweries,Breweries,32.6866,-83.7257,Jacksonville,FL,5646 A1A South,(904) 853-4696,240,False,https://s3-media4.fl.yelpcdn.com/bphoto/biz-0070/o.jpg
biz-0071,Bass Pro Shops Outdoor World,4.2,$$$$,wine_bars,Wine Bars,29.9714,-83.9789,Orlando,FL,6612 Ponte Vedra Blvd,(904) 886-7511,399,False,https://s3-media4.fl.yelpcdn.com/bphoto/biz-0071/o.jpg
biz-0072,The Home Depot Jacksonville Beach,4.2,$,cocktailbars,Cocktail Bars,26.7917,-76.607,Jacksonville,FL,1415 Bay St,(904) 321-6992,381,False,https://s3-media4.fl.yelpcdn.com/bphoto/biz-0072/o.jpg
biz-0073,Ace Hardware San Marco,4.3,$,sportsbars,Sports Bars,28.0058,-76.5521,Orlando,FL,5483 Prudential Dr,(904) 356-2479,173,False,https://s3-media4.fl.yelpcdn.com/bphoto/biz-0073/o.jpg
biz-0074,Publix Beach Boulevard,3.6,$$$$,divebars,Dive Bars,28.3714,-82.5667,Jacksonville,FL,8842 San Marco Blvd,(904) 389-7464,124,False,https://s3-media4.fl.yelpcdn.com/bphoto/biz-0074/o.jpg
biz-0075,Winn-Dixie Southside,2.8,$$$,pubs,Pubs,29.9319,-76.1643,Jacksonville,FL,6326 Kings Ave,(904) 396-1228,438,False,https://s3-media4.fl.yelpcdn.com/bphoto/biz-0075/o.jpg
biz-0076,Chamblin Bookmine,3.7,$$,musicvenues,Music Venues,25.3227,-81.9214,Jacksonville,FL,5288 Butler Blvd,(904) 398-5332,443,False,https://s3-media4.fl.yelpcdn.com/bphoto/biz-0076/o.jpg
biz-0077,Book Nook,1.9,$$,performingarts,Performing Arts,25.5451,-78.0971,Jacksonville,FL,8094 St Johns Bluff Rd,(904) 433-9791,52,False,https://s3-media4.fl.yelpcdn.com/bphoto/biz-0077/o.jpg
biz-0078,Storm Wine Shop,4.6,$,movietheaters,Movie Theaters,25.7381,-75.2842,Orlando,FL,8964 Wells Rd,(904) 645-3024,334,False,https://s3-media4.fl.yelpcdn.com/bphoto/biz-0078/o.jpg
biz-0079,The Green Room Brewing,3.9,$$,museums,Museums,25.8272,-77.9231,Miami,FL,688 Old Middleburg Rd,(904) 722-8451,227,False,https://s3-media4.fl.yelpcdn.com/bphoto/biz-0079/o.jpg
biz-0080,Bold City Brewery,4.8,$,artgalleries,Art Galleries,32.5975,-79.8296,Miami,FL,1221 Baldwin Rd,(904) 724-7038,422,False,https://s3-media4.fl.yelpcdn.com/bphoto/biz-0080/o.jpg
biz-0081,Aardwolf Brewing Company,3.2,$,bookstores,Bookstores,30.7915,-83.0618,Miami,FL,3946 Beach Blvd,(904) 739-5295,208,False,https://s3-media4.fl.yelpcdn.com/bphoto/biz-0081/o.jpg
biz-0082,Intuition Ale Works,4.7,$,musicshops,Music Stores,34.2081,-82.3935,Miami,FL,4808 Atlantic Blvd,(904) 745-7242,325,False,https://s3-media4.fl.yelpcdn.com/bphoto/biz-0082/o.jpg
biz-0083,Manifest Distilling,2.9,$,sportsgoods,Sporting Goods,26.6831,-79.2409,Miami,FL,3827 Riverside Ave,(904) 778-7086,272,False,https://s3-media4.fl.yelpcdn.com/bphoto/biz-0083/o.jpg
biz-0084,Wicked Barley Brewing,2.4,$$$,homeandgarden,Home & Garden,29.8576,-79.681,Miami,FL,1580 San Jose Blvd,(904) 798-2775,197,False,https://s3-media4.fl.yelpcdn.com/bphoto/biz-0084/o.jpg
biz-0085,Sun-Ray Cinema,2.2,$$$$,hardware,Hardware Stores,32.7105,-75.4854,Jacksonville,FL,7210 Southside Blvd,(904) 804-4830,412,False,https://s3-media4.fl.yelpcdn.com/bphoto/biz-0085/o.jpg
biz-0086,Regal Cinemas Beach Blvd,2.0,$$,furniture,Furniture Stores,29.2465,-77.6763,Jacksonville,FL,1712 Baymeadows Rd,(904) 806-8724,165,False,https://s3-media4.fl.yelpcdn.com/bphoto/biz-0086/o.jpg
biz-0087,AMC Regency 24,1.9,$$$$,discountstore,Discount Store,32.8896,-77.8177,Jacksonville,FL,1746 JTB Pkwy,(904) 807-1410,487,False,https://s3-media4.fl.yelpcdn.com/bphoto/biz-0087/o.jpg
biz-0088,Cinemark Tinseltown Jacksonville,2.2,$$$,grocery,Grocery,25.8729,-83.3785,Orlando,FL,7369 Philips Hwy,(904) 853-6374,269,False,https://s3-media4.fl.yelpcdn.com/bphoto/biz-0088/o.jpg
biz-0089,Sportsman's Marina,3.4,$$,healthmarkets,Health Markets,26.8786,-81.5638,Miami,FL,2825 Emerson St,(904) 886-4626,47,False,https://s3-media4.fl.yelpcdn.com/bphoto/biz-0089/o.jpg
biz-0090,Palm Cove Marina,1.5,$$$,farmersmarket,Farmers Market,31.7907,-79.324,Miami,FL,5006 Kernan Blvd,(904) 321-2035,189,False,https://s3-media4.fl.yelpcdn.com/bphoto/biz-0090/o.jpg
biz-0091,Sadler Point Marine Center,4.4,$,convenience,Convenience Stores,34.8261,-76.8927,Miami,FL,574 Old St Augustine Rd,(904) 356-8606,405,False,https://s3-media4.fl.yelpcdn.com/bphoto/biz-0091/o.jpg
biz-0092,Julington Marine,4.2,$,newamerican,American (New),29.2998,-76.0437,Orlando,FL,853 Blanding Blvd,(904) 389-5951,391,False,https://s3-media4.fl.yelpcdn.com/bphoto/biz-0092/o.jpg
biz-0093,First Coast News,3.2,$,tradamerican,American (Traditional),32.0204,-79.8042,Jacksonville,FL,5414 Roosevelt Blvd,(904) 396-7689,143,False,https://s3-media4.fl.yelpcdn.com/bphoto/biz-0093/o.jpg
biz-0094,Jacksonville Business Journal,3.2,$,seafood,Seafood,34.5062,-83.0437,Jacksonville,FL,1019 Normandy Blvd,(904) 398-2911,458,False,https://s3-media4.fl.yelpcdn.com/bphoto/biz-0094/o.jpg
biz-0095,The Florida Times-Union,4.3,$,steak,Steakhouses,26.1792,-75.9732,Miami,FL,4906 103rd St,(904) 433-3290,291,False,https://s3-media4.fl.yelpcdn.com/bphoto/biz-0095/o.jpg
biz-0096,Void Magazine,2.9,$,southern,Southern,32.3843,-77.0339,Jacksonville,FL,5973 Wonderwood Dr,(904) 645-1742,315,False,https://s3-media4.fl.yelpcdn.com/bphoto/biz-0096/o.jpg
biz-0097,Jacksonville Magazine,1.8,$$$$,cajun,Cajun/Creole,25.829,-78.1474,Jacksonville,FL,6241 A1A South,(904) 722-1609,179,False,https://s3-media4.fl.yelpcdn.com/bphoto/biz-0097/o.jpg
biz-0098,First Coast Living,2.5,$,italian,Italian,30.1697,-83.7428,Orlando,FL,7156 Ponte Vedra Blvd,(904) 724-5986,188,False,https://s3-media4.fl.yelpcdn.com/bphoto/biz-0098/o.jpg
biz-0099,1010XL Sports Radio,3.1,$$$,pizza,Pizza,27.1223,-81.5215,Miami,FL,2485 Bay St,(904) 739-9071,262,False,https://s3-media4.fl.yelpcdn.com/bphoto/biz-0099/o.jpg
biz-0100,WJXT News4Jax,4.3,$,mexican,Mexican,27.0806,-77.0468,Jacksonville,FL,4100 Prudential Dr,(904) 745-2902,204,False,https://s3-media4.fl.yelpcdn.com/bphoto/biz-0100/o.jpg
biz-0101,Fox 30 Jacksonville,2.6,$$$,japanese,Japanese,30.7555,-81.3877,Orlando,FL,8802 San Marco Blvd,(904) 778-2592,314,False,https://s3-media4.fl.yelpcdn.com/bphoto/biz-0101/o.jpg
biz-0102,News 4 Jacksonville,1.4,$$,chinese,Chinese,26.3039,-79.6487,Jacksonville,FL,6851 Kings Ave,(904) 798-4846,119,False,https://s3-media4.fl.yelpcdn.com/bphoto/biz-0102/o.jpg
biz-0103,Action News Jax,1.5,$$,korean,Korean,28.5776,-80.0987,Jacksonville,FL,9372 Butler Blvd,(904) 804-9807,426,False,https://s3-media4.fl.yelpcdn.com/bphoto/biz-0103/o.jpg
biz-0104,CBS 47 Jacksonville,2.7,$,vietnamese,Vietnamese,33.2685,-81.6847,Orlando,FL,3050 St Johns Bluff Rd,(904) 806-3222,66,False,https://s3-media4.fl.yelpcdn.com/bphoto/biz-0104/o.jpg
biz-0105,Old City Market,4.2,$$$,thai,Thai,28.0643,-79.1855,Jacksonville,FL,2885 Wells Rd,(904) 807-7367,299,False,https://s3-media4.fl.yelpcdn.com/bphoto/biz-0105/o.jpg
biz-0106,Everbank Field Guides,2.1,$,mediterranean,Mediterranean,28.2891,-77.6596,Orlando,FL,2968 Old Middleburg Rd,(904) 853-8432,344,False,https://s3-media4.fl.yelpcdn.com/bphoto/biz-0106/o.jpg
biz-0107,Yellow Balloon Piercing,1.1,$$$,middleeastern,Middle Eastern,26.4377,-82.686,Orlando,FL,1393 Baldwin Rd,(904) 886-7078,186,False,https://s3-media4.fl.yelpcdn.com/bphoto/biz-0107/o.jpg
biz-0108,The Aardvark's Pen,2.8,$$$,french,French,25.5303,-80.8236,Jacksonville,FL,6367 Beach Blvd,(904) 321-9850,153,False,https://s3-media4.fl.yelpcdn.com/bphoto/biz-0108/o.jpg
biz-0109,Feather & Fig Boutique,2.4,$$,delis,Delis,27.642,-82.0839,Orlando,FL,4045 Atlantic Blvd,(904) 356-7866,414,False,https://s3-media4.fl.yelpcdn.com/bphoto/biz-0109/o.jpg
