id,name,primary,type,currency_code,currency_name,balance_amount,native_balance_amount,native_currency,created_at,updated_at
cb-acct-aw-usdc-e005,USDC Wallet,false-e005,wallet,USDC,USD Coin,0.04000000,0.04,USD,2022-08-11T00:00:00Z,2026-10-12T13:00:00Z
cb-acct-aw-btc-e006,BTC Wallet,true-e006,wallet,BTC,Bitcoin,0.02410000,1731.59,USD,2021-03-14T00:00:00Z,2026-10-12T13:00:00Z
cb-acct-aw-eth-e006,ETH Wallet,false-e006,wallet,ETH,Ethereum,0.02400000,88.32,USD,2021-05-02T00:00:00Z,2026-10-12T13:00:00Z
cb-acct-aw-usdc-e006,USDC Wallet,false-e006,wallet,USDC,USD Coin,0.04000000,0.04,USD,2022-08-11T00:00:00Z,2026-10-12T13:00:00Z
cb-acct-aw-btc-e007,BTC Wallet,true-e007,wallet,BTC,Bitcoin,0.02410000,1731.59,USD,2021-03-14T00:00:00Z,2026-10-12T13:00:00Z
cb-acct-aw-eth-e007,ETH Wallet,false-e007,wallet,ETH,Ethereum,0.02400000,88.32,USD,2021-05-02T00:00:00Z,2026-10-12T13:00:00Z
cb-acct-aw-usdc-e007,USDC Wallet,false-e007,wallet,USDC,USD Coin,0.04000000,0.04,USD,2022-08-11T00:00:00Z,2026-10-12T13:00:00Z
cb-acct-aw-btc-e008,BTC Wallet,true-e008,wallet,BTC,Bitcoin,0.02410000,1731.59,USD,2021-03-14T00:00:00Z,2026-10-12T13:00:00Z
cb-acct-aw-eth-e008,ETH Wallet,false-e008,wallet,ETH,Ethereum,0.02400000,88.32,USD,2021-05-02T00:00:00Z,2026-10-12T13:00:00Z
cb-acct-aw-usdc-e008,USDC Wallet,false-e008,wallet,USDC,USD Coin,0.04000000,0.04,USD,2022-08-11T00:00:00Z,2026-10-12T13:00:00Z
cb-acct-aw-btc-e009,BTC Wallet,true-e009,wallet,BTC,Bitcoin,0.02410000,1731.59,USD,2021-03-14T00:00:00Z,2026-10-12T13:00:00Z
cb-acct-aw-eth-e009,ETH Wallet,false-e009,wallet,ETH,Ethereum,0.02400000,88.32,USD,2021-05-02T00:00:00Z,2026-10-12T13:00:00Z
cb-acct-aw-usdc-e009,USDC Wallet,false-e009,wallet,USDC,USD Coin,0.04000000,0.04,USD,2022-08-11T00:00:00Z,2026-10-12T13:00:00Z
cb-acct-aw-btc-e010,BTC Wallet,true-e010,wallet,BTC,Bitcoin,0.02410000,1731.59,USD,2021-03-14T00:00:00Z,2026-10-12T13:00:00Z
cb-acct-aw-eth-e010,ETH Wallet,false-e010,wallet,ETH,Ethereum,0.02400000,88.32,USD,2021-05-02T00:00:00Z,2026-10-12T13:00:00Z
cb-acct-aw-usdc-e010,USDC Wallet,false-e010,wallet,USDC,USD Coin,0.04000000,0.04,USD,2022-08-11T00:00:00Z,2026-10-12T13:00:00Z
cb-acct-aw-btc-e011,BTC Wallet,true-e011,wallet,BTC,Bitcoin,0.02410000,1731.59,USD,2021-03-14T00:00:00Z,2026-10-12T13:00:00Z
cb-acct-aw-eth-e011,ETH Wallet,false-e011,wallet,ETH,Ethereum,0.02400000,88.32,USD,2021-05-02T00:00:00Z,2026-10-12T13:00:00Z
cb-acct-aw-usdc-e011,USDC Wallet,false-e011,wallet,USDC,USD Coin,0.04000000,0.04,USD,2022-08-11T00:00:00Z,2026-10-12T13:00:00Z
cb-acct-aw-btc-e012,BTC Wallet,true-e012,wallet,BTC,Bitcoin,0.02410000,1731.59,USD,2021-03-14T00:00:00Z,2026-10-12T13:00:00Z
cb-acct-aw-eth-e012,ETH Wallet,false-e012,wallet,ETH,Ethereum,0.02400000,88.32,USD,2021-05-02T00:00:00Z,2026-10-12T13:00:00Z
cb-acct-aw-usdc-e012,USDC Wallet,false-e012,wallet,USDC,USD Coin,0.04000000,0.04,USD,2022-08-11T00:00:00Z,2026-10-12T13:00:00Z
cb-acct-aw-btc-e013,BTC Wallet,true-e013,wallet,BTC,Bitcoin,0.02410000,1731.59,USD,2021-03-14T00:00:00Z,2026-10-12T13:00:00Z
cb-acct-aw-eth-e013,ETH Wallet,false-e013,wallet,ETH,Ethereum,0.02400000,88.32,USD,2021-05-02T00:00:00Z,2026-10-12T13:00:00Z
cb-acct-aw-usdc-e013,USDC Wallet,false-e013,wallet,USDC,USD Coin,0.04000000,0.04,USD,2022-08-11T00:00:00Z,2026-10-12T13:00:00Z
cb-acct-aw-btc-e014,BTC Wallet,true-e014,wallet,BTC,Bitcoin,0.02410000,1731.59,USD,2021-03-14T00:00:00Z,2026-10-12T13:00:00Z
cb-acct-aw-eth-e014,ETH Wallet,false-e014,wallet,ETH,Ethereum,0.02400000,88.32,USD,2021-05-02T00:00:00Z,2026-10-12T13:00:00Z
cb-acct-aw-usdc-e014,USDC Wallet,false-e014,wallet,USDC,USD Coin,0.04000000,0.04,USD,2022-08-11T00:00:00Z,2026-10-12T13:00:00Z
cb-acct-aw-btc-e015,BTC Wallet,true-e015,wallet,BTC,Bitcoin,0.02410000,1731.59,USD,2021-03-14T00:00:00Z,2026-10-12T13:00:00Z
cb-acct-aw-eth-e015,ETH Wallet,false-e015,wallet,ETH,Ethereum,0.02400000,88.32,USD,2021-05-02T00:00:00Z,2026-10-12T13:00:00Z
cb-acct-aw-usdc-e015,USDC Wallet,false-e015,wallet,USDC,USD Coin,0.04000000,0.04,USD,2022-08-11T00:00:00Z,2026-10-12T13:00:00Z
cb-acct-aw-btc-e016,BTC Wallet,true-e016,wallet,BTC,Bitcoin,0.02410000,1731.59,USD,2021-03-14T00:00:00Z,2026-10-12T13:00:00Z
cb-acct-aw-eth-e016,ETH Wallet,false-e016,wallet,ETH,Ethereum,0.02400000,88.32,USD,2021-05-02T00:00:00Z,2026-10-12T13:00:00Z
cb-acct-aw-usdc-e016,USDC Wallet,false-e016,wallet,USDC,USD Coin,0.04000000,0.04,USD,2022-08-11T00:00:00Z,2026-10-12T13:00:00Z
cb-acct-aw-btc-e017,BTC Wallet,true-e017,wallet,BTC,Bitcoin,0.02410000,1731.59,USD,2021-03-14T00:00:00Z,2026-10-12T13:00:00Z
cb-acct-aw-eth-e017,ETH Wallet,false-e017,wallet,ETH,Ethereum,0.02400000,88.32,USD,2021-05-02T00:00:00Z,2026-10-12T13:00:00Z
cb-acct-aw-usdc-e017,USDC Wallet,false-e017,wallet,USDC,USD Coin,0.04000000,0.04,USD,2022-08-11T00:00:00Z,2026-10-12T13:00:00Z
cb-acct-aw-btc-e018,BTC Wallet,true-e018,wallet,BTC,Bitcoin,0.02410000,1731.59,USD,2021-03-14T00:00:00Z,2026-10-12T13:00:00Z
cb-acct-aw-eth-e018,ETH Wallet,false-e018,wallet,ETH,Ethereum,0.02400000,88.32,USD,2021-05-02T00:00:00Z,2026-10-12T13:00:00Z
cb-acct-aw-usdc-e018,USDC Wallet,false-e018,wallet,USDC,USD Coin,0.04000000,0.04,USD,2022-08-11T00:00:00Z,2026-10-12T13:00:00Z
cb-acct-aw-btc-e019,BTC Wallet,true-e019,wallet,BTC,Bitcoin,0.02410000,1731.59,USD,2021-03-14T00:00:00Z,2026-10-12T13:00:00Z
cb-acct-aw-eth-e019,ETH Wallet,false-e019,wallet,ETH,Ethereum,0.02400000,88.32,USD,2021-05-02T00:00:00Z,2026-10-12T13:00:00Z
cb-acct-aw-usdc-e019,USDC Wallet,false-e019,wallet,USDC,USD Coin,0.04000000,0.04,USD,2022-08-11T00:00:00Z,2026-10-12T13:00:00Z
cb-acct-aw-btc-e020,BTC Wallet,true-e020,wallet,BTC,Bitcoin,0.02410000,1731.59,USD,2021-03-14T00:00:00Z,2026-10-12T13:00:00Z
cb-acct-aw-eth-e020,ETH Wallet,false-e020,wallet,ETH,Ethereum,0.02400000,88.32,USD,2021-05-02T00:00:00Z,2026-10-12T13:00:00Z
cb-acct-aw-usdc-e020,USDC Wallet,false-e020,wallet,USDC,USD Coin,0.04000000,0.04,USD,2022-08-11T00:00:00Z,2026-10-12T13:00:00Z
cb-acct-aw-btc-e021,BTC Wallet,true-e021,wallet,BTC,Bitcoin,0.02410000,1731.59,USD,2021-03-14T00:00:00Z,2026-10-12T13:00:00Z
cb-acct-aw-eth-e021,ETH Wallet,false-e021,wallet,ETH,Ethereum,0.02400000,88.32,USD,2021-05-02T00:00:00Z,2026-10-12T13:00:00Z
cb-acct-aw-usdc-e021,USDC Wallet,false-e021,wallet,USDC,USD Coin,0.04000000,0.04,USD,2022-08-11T00:00:00Z,2026-10-12T13:00:00Z
cb-acct-aw-btc-e022,BTC Wallet,true-e022,wallet,BTC,Bitcoin,0.02410000,1731.59,USD,2021-03-14T00:00:00Z,2026-10-12T13:00:00Z
cb-acct-aw-eth-e022,ETH Wallet,false-e022,wallet,ETH,Ethereum,0.02400000,88.32,USD,2021-05-02T00:00:00Z,2026-10-12T13:00:00Z
cb-acct-aw-usdc-e022,USDC Wallet,false-e022,wallet,USDC,USD Coin,0.04000000,0.04,USD,2022-08-11T00:00:00Z,2026-10-12T13:00:00Z
cb-acct-aw-btc-e023,BTC Wallet,true-e023,wallet,BTC,Bitcoin,0.02410000,1731.59,USD,2021-03-14T00:00:00Z,2026-10-12T13:00:00Z
cb-acct-aw-eth-e023,ETH Wallet,false-e023,wallet,ETH,Ethereum,0.02400000,88.32,USD,2021-05-02T00:00:00Z,2026-10-12T13:00:00Z
cb-acct-aw-usdc-e023,USDC Wallet,false-e023,wallet,USDC,USD Coin,0.04000000,0.04,USD,2022-08-11T00:00:00Z,2026-10-12T13:00:00Z
cb-acct-aw-btc-e024,BTC Wallet,true-e024,wallet,BTC,Bitcoin,0.02410000,1731.59,USD,2021-03-14T00:00:00Z,2026-10-12T13:00:00Z
cb-acct-aw-eth-e024,ETH Wallet,false-e024,wallet,ETH,Ethereum,0.02400000,88.32,USD,2021-05-02T00:00:00Z,2026-10-12T13:00:00Z
cb-acct-aw-usdc-e024,USDC Wallet,false-e024,wallet,USDC,USD Coin,0.04000000,0.04,USD,2022-08-11T00:00:00Z,2026-10-12T13:00:00Z
cb-acct-aw-btc-e025,BTC Wallet,true-e025,wallet,BTC,Bitcoin,0.02410000,1731.59,USD,2021-03-14T00:00:00Z,2026-10-12T13:00:00Z
cb-acct-aw-eth-e025,ETH Wallet,false-e025,wallet,ETH,Ethereum,0.02400000,88.32,USD,2021-05-02T00:00:00Z,2026-10-12T13:00:00Z
cb-acct-aw-usdc-e025,USDC Wallet,false-e025,wallet,USDC,USD Coin,0.04000000,0.04,USD,2022-08-11T00:00:00Z,2026-10-12T13:00:00Z
cb-acct-aw-btc-e026,BTC Wallet,true-e026,wallet,BTC,Bitcoin,0.02410000,1731.59,USD,2021-03-14T00:00:00Z,2026-10-12T13:00:00Z
cb-acct-aw-eth-e026,ETH Wallet,false-e026,wallet,ETH,Ethereum,0.02400000,88.32,USD,2021-05-02T00:00:00Z,2026-10-12T13:00:00Z
