id,account_id,type,status,amount,currency,native_amount,native_currency,description,created_at
cb-tx-aw-btc-buy-01-e007,cb-acct-aw-btc-e007,buy,completed,0.01200000,BTC,540.00,USD,BTC buy (recurring $180),2021-04-01T00:00:00Z
cb-tx-aw-btc-buy-02-e007,cb-acct-aw-btc-e007,buy,completed,0.00700000,BTC,325.50,USD,BTC buy (recurring $180),2021-11-14T00:00:00Z
cb-tx-aw-btc-buy-03-e007,cb-acct-aw-btc-e007,buy,completed,0.00510000,BTC,236.90,USD,BTC buy (final DCA lot),2023-03-22T00:00:00Z
cb-tx-aw-eth-buy-01-e007,cb-acct-aw-eth-e007,buy,completed,0.02400000,ETH,142.60,USD,ETH buy (single lot),2021-05-02T00:00:00Z
cb-tx-aw-btc-buy-01-e008,cb-acct-aw-btc-e008,buy,completed,0.01200000,BTC,540.00,USD,BTC buy (recurring $180),2021-04-01T00:00:00Z
cb-tx-aw-btc-buy-02-e008,cb-acct-aw-btc-e008,buy,completed,0.00700000,BTC,325.50,USD,BTC buy (recurring $180),2021-11-14T00:00:00Z
cb-tx-aw-btc-buy-03-e008,cb-acct-aw-btc-e008,buy,completed,0.00510000,BTC,236.90,USD,BTC buy (final DCA lot),2023-03-22T00:00:00Z
cb-tx-aw-eth-buy-01-e008,cb-acct-aw-eth-e008,buy,completed,0.02400000,ETH,142.60,USD,ETH buy (single lot),2021-05-02T00:00:00Z
cb-tx-aw-btc-buy-01-e009,cb-acct-aw-btc-e009,buy,completed,0.01200000,BTC,540.00,USD,BTC buy (recurring $180),2021-04-01T00:00:00Z
cb-tx-aw-btc-buy-02-e009,cb-acct-aw-btc-e009,buy,completed,0.00700000,BTC,325.50,USD,BTC buy (recurring $180),2021-11-14T00:00:00Z
cb-tx-aw-btc-buy-03-e009,cb-acct-aw-btc-e009,buy,completed,0.00510000,BTC,236.90,USD,BTC buy (final DCA lot),2023-03-22T00:00:00Z
cb-tx-aw-eth-buy-01-e009,cb-acct-aw-eth-e009,buy,completed,0.02400000,ETH,142.60,USD,ETH buy (single lot),2021-05-02T00:00:00Z
cb-tx-aw-btc-buy-01-e010,cb-acct-aw-btc-e010,buy,completed,0.01200000,BTC,540.00,USD,BTC buy (recurring $180),2021-04-01T00:00:00Z
cb-tx-aw-btc-buy-02-e010,cb-acct-aw-btc-e010,buy,completed,0.00700000,BTC,325.50,USD,BTC buy (recurring $180),2021-11-14T00:00:00Z
cb-tx-aw-btc-buy-03-e010,cb-acct-aw-btc-e010,buy,completed,0.00510000,BTC,236.90,USD,BTC buy (final DCA lot),2023-03-22T00:00:00Z
cb-tx-aw-eth-buy-01-e010,cb-acct-aw-eth-e010,buy,completed,0.02400000,ETH,142.60,USD,ETH buy (single lot),2021-05-02T00:00:00Z
cb-tx-aw-btc-buy-01-e011,cb-acct-aw-btc-e011,buy,completed,0.01200000,BTC,540.00,USD,BTC buy (recurring $180),2021-04-01T00:00:00Z
cb-tx-aw-btc-buy-02-e011,cb-acct-aw-btc-e011,buy,completed,0.00700000,BTC,325.50,USD,BTC buy (recurring $180),2021-11-14T00:00:00Z
cb-tx-aw-btc-buy-03-e011,cb-acct-aw-btc-e011,buy,completed,0.00510000,BTC,236.90,USD,BTC buy (final DCA lot),2023-03-22T00:00:00Z
cb-tx-aw-eth-buy-01-e011,cb-acct-aw-eth-e011,buy,completed,0.02400000,ETH,142.60,USD,ETH buy (single lot),2021-05-02T00:00:00Z
cb-tx-aw-btc-buy-01-e012,cb-acct-aw-btc-e012,buy,completed,0.01200000,BTC,540.00,USD,BTC buy (recurring $180),2021-04-01T00:00:00Z
cb-tx-aw-btc-buy-02-e012,cb-acct-aw-btc-e012,buy,completed,0.00700000,BTC,325.50,USD,BTC buy (recurring $180),2021-11-14T00:00:00Z
cb-tx-aw-btc-buy-03-e012,cb-acct-aw-btc-e012,buy,completed,0.00510000,BTC,236.90,USD,BTC buy (final DCA lot),2023-03-22T00:00:00Z
cb-tx-aw-eth-buy-01-e012,cb-acct-aw-eth-e012,buy,completed,0.02400000,ETH,142.60,USD,ETH buy (single lot),2021-05-02T00:00:00Z
cb-tx-aw-btc-buy-01-e013,cb-acct-aw-btc-e013,buy,completed,0.01200000,BTC,540.00,USD,BTC buy (recurring $180),2021-04-01T00:00:00Z
cb-tx-aw-btc-buy-02-e013,cb-acct-aw-btc-e013,buy,completed,0.00700000,BTC,325.50,USD,BTC buy (recurring $180),2021-11-14T00:00:00Z
cb-tx-aw-btc-buy-03-e013,cb-acct-aw-btc-e013,buy,completed,0.00510000,BTC,236.90,USD,BTC buy (final DCA lot),2023-03-22T00:00:00Z
cb-tx-aw-eth-buy-01-e013,cb-acct-aw-eth-e013,buy,completed,0.02400000,ETH,142.60,USD,ETH buy (single lot),2021-05-02T00:00:00Z
cb-tx-aw-btc-buy-01-e014,cb-acct-aw-btc-e014,buy,completed,0.01200000,BTC,540.00,USD,BTC buy (recurring $180),2021-04-01T00:00:00Z
cb-tx-aw-btc-buy-02-e014,cb-acct-aw-btc-e014,buy,completed,0.00700000,BTC,325.50,USD,BTC buy (recurring $180),2021-11-14T00:00:00Z
cb-tx-aw-btc-buy-03-e014,cb-acct-aw-btc-e014,buy,completed,0.00510000,BTC,236.90,USD,BTC buy (final DCA lot),2023-03-22T00:00:00Z
cb-tx-aw-eth-buy-01-e014,cb-acct-aw-eth-e014,buy,completed,0.02400000,ETH,142.60,USD,ETH buy (single lot),2021-05-02T00:00:00Z
cb-tx-aw-btc-buy-01-e015,cb-acct-aw-btc-e015,buy,completed,0.01200000,BTC,540.00,USD,BTC buy (recurring $180),2021-04-01T00:00:00Z
cb-tx-aw-btc-buy-02-e015,cb-acct-aw-btc-e015,buy,completed,0.00700000,BTC,325.50,USD,BTC buy (recurring $180),2021-11-14T00:00:00Z
cb-tx-aw-btc-buy-03-e015,cb-acct-aw-btc-e015,buy,completed,0.00510000,BTC,236.90,USD,BTC buy (final DCA lot),2023-03-22T00:00:00Z
cb-tx-aw-eth-buy-01-e015,cb-acct-aw-eth-e015,buy,completed,0.02400000,ETH,142.60,USD,ETH buy (single lot),2021-05-02T00:00:00Z
cb-tx-aw-btc-buy-01-e016,cb-acct-aw-btc-e016,buy,completed,0.01200000,BTC,540.00,USD,BTC buy (recurring $180),2021-04-01T00:00:00Z
cb-tx-aw-btc-buy-02-e016,cb-acct-aw-btc-e016,buy,completed,0.00700000,BTC,325.50,USD,BTC buy (recurring $180),2021-11-14T00:00:00Z
cb-tx-aw-btc-buy-03-e016,cb-acct-aw-btc-e016,buy,completed,0.00510000,BTC,236.90,USD,BTC buy (final DCA lot),2023-03-22T00:00:00Z
cb-tx-aw-eth-buy-01-e016,cb-acct-aw-eth-e016,buy,completed,0.02400000,ETH,142.60,USD,ETH buy (single lot),2021-05-02T00:00:00Z
cb-tx-aw-btc-buy-01-e017,cb-acct-aw-btc-e017,buy,completed,0.01200000,BTC,540.00,USD,BTC buy (recurring $180),2021-04-01T00:00:00Z
cb-tx-aw-btc-buy-02-e017,cb-acct-aw-btc-e017,buy,completed,0.00700000,BTC,325.50,USD,BTC buy (recurring $180),2021-11-14T00:00:00Z
cb-tx-aw-btc-buy-03-e017,cb-acct-aw-btc-e017,buy,completed,0.00510000,BTC,236.90,USD,BTC buy (final DCA lot),2023-03-22T00:00:00Z
cb-tx-aw-eth-buy-01-e017,cb-acct-aw-eth-e017,buy,completed,0.02400000,ETH,142.60,USD,ETH buy (single lot),2021-05-02T00:00:00Z
cb-tx-aw-btc-buy-01-e018,cb-acct-aw-btc-e018,buy,completed,0.01200000,BTC,540.00,USD,BTC buy (recurring $180),2021-04-01T00:00:00Z
cb-tx-aw-btc-buy-02-e018,cb-acct-aw-btc-e018,buy,completed,0.00700000,BTC,325.50,USD,BTC buy (recurring $180),2021-11-14T00:00:00Z
cb-tx-aw-btc-buy-03-e018,cb-acct-aw-btc-e018,buy,completed,0.00510000,BTC,236.90,USD,BTC buy (final DCA lot),2023-03-22T00:00:00Z
cb-tx-aw-eth-buy-01-e018,cb-acct-aw-eth-e018,buy,completed,0.02400000,ETH,142.60,USD,ETH buy (single lot),2021-05-02T00:00:00Z
cb-tx-aw-btc-buy-01-e019,cb-acct-aw-btc-e019,buy,completed,0.01200000,BTC,540.00,USD,BTC buy (recurring $180),2021-04-01T00:00:00Z
cb-tx-aw-btc-buy-02-e019,cb-acct-aw-btc-e019,buy,completed,0.00700000,BTC,325.50,USD,BTC buy (recurring $180),2021-11-14T00:00:00Z
cb-tx-aw-btc-buy-03-e019,cb-acct-aw-btc-e019,buy,completed,0.00510000,BTC,236.90,USD,BTC buy (final DCA lot),2023-03-22T00:00:00Z
cb-tx-aw-eth-buy-01-e019,cb-acct-aw-eth-e019,buy,completed,0.02400000,ETH,142.60,USD,ETH buy (single lot),2021-05-02T00:00:00Z
