id,name,parent_id,owner_id,description,size,extension,sha1,created_at,modified_at
fil_0023,astrid_trip_notes_23.md,fld_015,box_hn,,9071,md,0000000000000000000000000000000000000023,2024-04-18T00:00:00+00:00,2026-11-16T00:00:00+00:00
fil_0024,wardrobe_archive_photo_24.jpg,fld_029,box_hn,,348288,jpg,0000000000000000000000000000000000000024,2024-04-17T00:00:00+00:00,2026-08-15T00:00:00+00:00
fil_0025,ibclc_module_notes_25.md,fld_016,box_hn,,18795,md,0000000000000000000000000000000000000025,2026-09-05T00:00:00+00:00,2026-07-05T00:00:00+00:00
fil_0026,bristol_trip_itinerary_26.pdf,fld_011,box_hn,,98068,pdf,0000000000000000000000000000000000000026,2025-02-14T00:00:00+00:00,2026-08-22T00:00:00+00:00
fil_0027,continuing_education_receipts_27.pdf,fld_016,box_hn,,81338,pdf,0000000000000000000000000000000000000027,2025-07-19T00:00:00+00:00,2026-10-13T00:00:00+00:00
fil_0028,reading_notes_gaskin_28.md,fld_027,box_hn,,14237,md,0000000000000000000000000000000000000028,2026-06-26T00:00:00+00:00,2026-06-27T00:00:00+00:00
fil_0029,astrid_trip_notes_29.md,fld_010,box_hn,,6114,md,0000000000000000000000000000000000000029,2024-06-24T00:00:00+00:00,2026-08-02T00:00:00+00:00
fil_0030,recipes_swedish_30.md,fld_022,box_hn,,7113,md,0000000000000000000000000000000000000030,2025-11-16T00:00:00+00:00,2026-08-01T00:00:00+00:00
fil_0031,bristol_trip_itinerary_31.pdf,fld_029,box_hn,,104260,pdf,0000000000000000000000000000000000000031,2025-01-11T00:00:00+00:00,2026-10-30T00:00:00+00:00
fil_0032,ibclc_module_notes_32.md,fld_019,box_hn,,13713,md,0000000000000000000000000000000000000032,2024-08-17T00:00:00+00:00,2026-06-11T00:00:00+00:00
fil_0033,ibclc_module_notes_33.md,fld_008,box_hn,,14768,md,0000000000000000000000000000000000000033,2025-02-19T00:00:00+00:00,2026-11-16T00:00:00+00:00
fil_0034,recipes_swedish_34.md,fld_014,box_hn,,14137,md,0000000000000000000000000000000000000034,2025-01-06T00:00:00+00:00,2026-11-04T00:00:00+00:00
fil_0035,running_log_2026_35.csv,fld_015,box_hn,,13566,csv,0000000000000000000000000000000000000035,2026-09-15T00:00:00+00:00,2026-08-29T00:00:00+00:00
fil_0036,photo_backup_batch_36.zip,fld_015,box_hn,,455261,zip,0000000000000000000000000000000000000036,2025-09-13T00:00:00+00:00,2026-09-08T00:00:00+00:00
fil_0037,running_log_2026_37.csv,fld_011,box_hn,,10282,csv,0000000000000000000000000000000000000037,2024-02-26T00:00:00+00:00,2026-06-18T00:00:00+00:00
fil_0038,continuing_education_receipts_38.pdf,fld_018,box_hn,,87054,pdf,0000000000000000000000000000000000000038,2025-12-30T00:00:00+00:00,2026-09-02T00:00:00+00:00
fil_0039,wardrobe_archive_photo_39.jpg,fld_025,box_hn,,344232,jpg,0000000000000000000000000000000000000039,2026-04-26T00:00:00+00:00,2026-11-05T00:00:00+00:00
fil_0040,astrid_trip_notes_40.md,fld_029,box_hn,,11491,md,0000000000000000000000000000000000000040,2024-08-30T00:00:00+00:00,2026-10-12T00:00:00+00:00
fil_0041,bristol_trip_itinerary_41.pdf,fld_027,box_hn,,101871,pdf,0000000000000000000000000000000000000041,2026-03-30T00:00:00+00:00,2026-09-23T00:00:00+00:00
fil_0042,reading_notes_gaskin_42.md,fld_030,box_hn,,17635,md,0000000000000000000000000000000000000042,2026-06-14T00:00:00+00:00,2026-10-05T00:00:00+00:00
fil_0043,continuing_education_receipts_43.pdf,fld_009,box_hn,,85286,pdf,0000000000000000000000000000000000000043,2025-11-23T00:00:00+00:00,2026-07-26T00:00:00+00:00
fil_0044,photo_backup_batch_44.zip,fld_018,box_hn,,452275,zip,0000000000000000000000000000000000000044,2024-11-08T00:00:00+00:00,2026-06-12T00:00:00+00:00
fil_0045,photo_backup_batch_45.zip,fld_022,box_hn,,451770,zip,0000000000000000000000000000000000000045,2026-05-19T00:00:00+00:00,2026-07-28T00:00:00+00:00
fil_0046,astrid_trip_notes_46.md,fld_030,box_hn,,6976,md,0000000000000000000000000000000000000046,2024-03-25T00:00:00+00:00,2026-09-14T00:00:00+00:00
fil_0047,photo_backup_batch_47.zip,fld_024,box_hn,,453143,zip,0000000000000000000000000000000000000047,2026-06-05T00:00:00+00:00,2026-07-08T00:00:00+00:00
fil_0048,astrid_trip_notes_48.md,fld_019,box_hn,,12929,md,0000000000000000000000000000000000000048,2025-03-05T00:00:00+00:00,2026-06-16T00:00:00+00:00
fil_0049,continuing_education_receipts_49.pdf,fld_019,box_hn,,88234,pdf,0000000000000000000000000000000000000049,2024-01-03T00:00:00+00:00,2026-09-22T00:00:00+00:00
fil_0050,wardrobe_archive_photo_50.jpg,fld_014,box_hn,,347185,jpg,0000000000000000000000000000000000000050,2025-06-13T00:00:00+00:00,2026-10-15T00:00:00+00:00
fil_0051,wardrobe_archive_photo_51.jpg,fld_026,box_hn,,343763,jpg,0000000000000000000000000000000000000051,2024-06-24T00:00:00+00:00,2026-09-15T00:00:00+00:00
fil_0052,running_log_2026_52.csv,fld_025,box_hn,,12483,csv,0000000000000000000000000000000000000052,2025-05-03T00:00:00+00:00,2026-10-05T00:00:00+00:00
fil_0053,reading_notes_gaskin_53.md,fld_028,box_hn,,16899,md,0000000000000000000000000000000000000053,2024-10-16T00:00:00+00:00,2026-08-29T00:00:00+00:00
fil_0054,photo_backup_batch_54.zip,fld_026,box_hn,,456545,zip,0000000000000000000000000000000000000054,2025-04-20T00:00:00+00:00,2026-08-13T00:00:00+00:00
fil_0055,recipes_swedish_55.md,fld_023,box_hn,,13530,md,0000000000000000000000000000000000000055,2024-08-13T00:00:00+00:00,2026-07-03T00:00:00+00:00
fil_0056,recipes_swedish_56.md,fld_026,box_hn,,7752,md,0000000000000000000000000000000000000056,2024-08-05T00:00:00+00:00,2026-10-25T00:00:00+00:00
fil_0057,recipes_swedish_57.md,fld_014,box_hn,,12356,md,0000000000000000000000000000000000000057,2024-12-01T00:00:00+00:00,2026-06-23T00:00:00+00:00
fil_0058,bristol_trip_itinerary_58.pdf,fld_017,box_hn,,96608,pdf,0000000000000000000000000000000000000058,2024-10-05T00:00:00+00:00,2026-08-29T00:00:00+00:00
fil_0059,photo_backup_batch_59.zip,fld_023,box_hn,,453667,zip,0000000000000000000000000000000000000059,2026-01-05T00:00:00+00:00,2026-06-10T00:00:00+00:00
fil_0060,reading_notes_gaskin_60.md,fld_022,box_hn,,13703,md,0000000000000000000000000000000000000060,2025-06-04T00:00:00+00:00,2026-08-26T00:00:00+00:00
fil_0061,running_log_2026_61.csv,fld_023,box_hn,,7236,csv,0000000000000000000000000000000000000061,2024-04-19T00:00:00+00:00,2026-06-24T00:00:00+00:00
fil_0062,continuing_education_receipts_62.pdf,fld_009,box_hn,,81791,pdf,0000000000000000000000000000000000000062,2026-10-15T00:00:00+00:00,2026-11-14T00:00:00+00:00
fil_0063,astrid_trip_notes_63.md,fld_023,box_hn,,11387,md,0000000000000000000000000000000000000063,2025-11-08T00:00:00+00:00,2026-06-11T00:00:00+00:00
fil_0064,running_log_2026_64.csv,fld_014,box_hn,,10168,csv,0000000000000000000000000000000000000064,2024-06-08T00:00:00+00:00,2026-06-14T00:00:00+00:00
fil_0065,running_log_2026_65.csv,fld_024,box_hn,,8314,csv,0000000000000000000000000000000000000065,2026-09-21T00:00:00+00:00,2026-07-19T00:00:00+00:00
fil_0066,astrid_trip_notes_66.md,fld_016,box_hn,,6107,md,0000000000000000000000000000000000000066,2024-06-19T00:00:00+00:00,2026-07-03T00:00:00+00:00
fil_0067,reading_notes_gaskin_67.md,fld_014,box_hn,,14210,md,0000000000000000000000000000000000000067,2026-01-23T00:00:00+00:00,2026-06-22T00:00:00+00:00
fil_0068,astrid_trip_notes_68.md,fld_009,box_hn,,10398,md,0000000000000000000000000000000000000068,2024-07-19T00:00:00+00:00,2026-08-01T00:00:00+00:00
fil_0069,bristol_trip_itinerary_69.pdf,fld_015,box_hn,,96714,pdf,0000000000000000000000000000000000000069,2024-12-19T00:00:00+00:00,2026-09-17T00:00:00+00:00
fil_0070,wardrobe_archive_photo_70.jpg,fld_010,box_hn,,346753,jpg,0000000000000000000000000000000000000070,2025-11-06T00:00:00+00:00,2026-07-28T00:00:00+00:00
fil_0071,running_log_2026_71.csv,fld_009,box_hn,,8513,csv,0000000000000000000000000000000000000071,2025-03-19T00:00:00+00:00,2026-10-14T00:00:00+00:00
fil_0072,astrid_trip_notes_72.md,fld_015,box_hn,,8355,md,0000000000000000000000000000000000000072,2026-05-12T00:00:00+00:00,2026-07-05T00:00:00+00:00
fil_0073,bristol_trip_itinerary_73.pdf,fld_009,box_hn,,104305,pdf,0000000000000000000000000000000000000073,2026-04-14T00:00:00+00:00,2026-11-05T00:00:00+00:00
fil_0074,recipes_swedish_74.md,fld_010,box_hn,,14812,md,0000000000000000000000000000000000000074,2025-07-10T00:00:00+00:00,2026-06-17T00:00:00+00:00
fil_0075,recipes_swedish_75.md,fld_026,box_hn,,10216,md,0000000000000000000000000000000000000075,2026-04-16T00:00:00+00:00,2026-10-06T00:00:00+00:00
fil_0076,bristol_trip_itinerary_76.pdf,fld_023,box_hn,,96026,pdf,0000000000000000000000000000000000000076,2025-01-06T00:00:00+00:00,2026-10-25T00:00:00+00:00
fil_0077,continuing_education_receipts_77.pdf,fld_025,box_hn,,84212,pdf,0000000000000000000000000000000000000077,2026-05-19T00:00:00+00:00,2026-08-22T00:00:00+00:00
fil_0078,astrid_trip_notes_78.md,fld_029,box_hn,,7336,md,0000000000000000000000000000000000000078,2026-10-03T00:00:00+00:00,2026-06-29T00:00:00+00:00
fil_0079,recipes_swedish_79.md,fld_026,box_hn,,12872,md,0000000000000000000000000000000000000079,2024-01-02T00:00:00+00:00,2026-11-17T00:00:00+00:00
fil_0080,ibclc_module_notes_80.md,fld_017,box_hn,,15430,md,0000000000000000000000000000000000000080,2025-04-25T00:00:00+00:00,2026-06-02T00:00:00+00:00
fil_0081,bristol_trip_itinerary_81.pdf,fld_013,box_hn,,96897,pdf,0000000000000000000000000000000000000081,2025-08-03T00:00:00+00:00,2026-09-28T00:00:00+00:00
fil_0082,astrid_trip_notes_82.md,fld_024,box_hn,,11015,md,0000000000000000000000000000000000000082,2026-01-12T00:00:00+00:00,2026-08-05T00:00:00+00:00
fil_0083,ibclc_module_notes_83.md,fld_015,box_hn,,21108,md,0000000000000000000000000000000000000083,2024-01-23T00:00:00+00:00,2026-08-01T00:00:00+00:00
fil_0084,recipes_swedish_84.md,fld_023,box_hn,,7715,md,0000000000000000000000000000000000000084,2024-12-26T00:00:00+00:00,2026-11-07T00:00:00+00:00
fil_0085,recipes_swedish_85.md,fld_029,box_hn,,15026,md,0000000000000000000000000000000000000085,2025-01-29T00:00:00+00:00,2026-08-21T00:00:00+00:00
fil_0086,continuing_education_receipts_86.pdf,fld_011,box_hn,,84203,pdf,0000000000000000000000000000000000000086,2026-06-15T00:00:00+00:00,2026-08-11T00:00:00+00:00
fil_0087,astrid_trip_notes_87.md,fld_016,box_hn,,10828,md,0000000000000000000000000000000000000087,2024-12-26T00:00:00+00:00,2026-08-22T00:00:00+00:00
fil_0088,recipes_swedish_88.md,fld_022,box_hn,,14143,md,0000000000000000000000000000000000000088,2024-07-06T00:00:00+00:00,2026-09-05T00:00:00+00:00
fil_0089,ibclc_module_notes_89.md,fld_016,box_hn,,16859,md,0000000000000000000000000000000000000089,2025-09-21T00:00:00+00:00,2026-11-01T00:00:00+00:00
fil_0090,ibclc_module_notes_90.md,fld_028,box_hn,,18675,md,0000000000000000000000000000000000000090,2025-11-09T00:00:00+00:00,2026-07-21T00:00:00+00:00
