id,name,id_board,pos,closed
lst_ebd2f088-48ce-4be7-ac2b-6709619b66b7,Fast,brd_9c6f3f63-a518-41ff-b6d7-b201b8b7c16a,1248,False
lst_4adc20e8-9c76-4947-b04d-92e382dbcf59,Including,brd_93c94819-af5c-4f8f-8158-c66d4383f5cd,14748,False
lst_cd81b09c-000b-43cb-8a1a-bf37ce98cdaf,Suffer,brd_c719a640-43fe-4926-856e-7b4168e3e55b,21246,False
lst_8ef5bb10-c827-4136-a6e8-d66fd6ff4491,Raise,brd_c719a640-43fe-4926-856e-7b4168e3e55b,12614,True
lst_a7ca386e-c183-42f3-b9cb-894d75945f69,Director,brd_b524ddc9-f5b9-4632-a454-4c085eecd34b,5221,True
lst_fd98b01f-d811-48df-9ba9-5d1cff634cbf,American,brd_838fa85a-0eab-43b6-8a76-2dcda712c905,37591,True
lst_67305d45-fd28-403e-9956-f65c0a804a78,Outside,brd_e7af58a9-41cb-44cb-8c86-98e64cfb7482,54377,False
lst_69ca368d-a2d5-44d4-96e2-a87690b1df51,Easy,brd_89cc80a5-3987-4347-bff7-d327a931e9d2,47371,False
lst_a394ad0c-51ce-4a30-961c-f378830bc64b,Full,brd_cc98bf05-030f-457d-b042-d2e0740be22a,15552,True
lst_a93d3b64-7f67-4583-a888-8418f309cd1b,Media,brd_20ad224a-941b-4ee8-b042-8500b399c297,50074,True
lst_8e0d4d12-6431-4692-97a1-306526e645b2,Way,brd_4791bd0d-b93e-47e7-8488-7a6f580c1364,51241,True
lst_f0215546-7a09-46c9-ad48-663e38425781,According,brd_4e48571c-78aa-48eb-8c82-213c8ea3d3ad,32815,False
lst_f7fe012c-572e-4fa3-a06b-e3cb8bcefe7b,Teacher,brd_a622bbd7-35f7-4051-81d4-8c5461fd5645,31861,False
lst_6bf526d6-728e-4b51-b423-5ab765a592a8,Line,brd_e5242b7b-92e5-42c9-83f5-dc36a89a646b,49647,True
lst_89cd08f7-42fb-4b78-8b78-3e2dc6dc8e9b,Floor,brd_f69ab3d1-2fc6-4ff6-b39a-eca7e3e773c3,25797,False
lst_26cc249f-83a6-4f88-b63d-bba297fc4a86,Impact,brd_cc98bf05-030f-457d-b042-d2e0740be22a,52941,False
lst_d56cdf15-f9c2-499d-8c30-58fbd290b0e1,Relationship,brd_41ec8d09-7a2a-435f-8ba8-8582ae4f1d9a,48247,True
lst_c027cb07-5650-401b-b174-50873cccd47e,Book,brd_96b4530c-b708-413b-9e0b-4364da8ab603,20074,False
lst_3d2dd5c1-5d9a-4bd5-b79d-1db1e00b49e3,Focus,brd_00a0d4d3-7d6f-4eb8-ab09-1c12474d02b8,43360,True
lst_c2be356f-8738-443e-9fa8-f3aa42091372,Radio,brd_eccd871c-9b5c-43d3-b7ef-830fbe29f184,64086,True
lst_ebc120ad-e547-49e2-acee-6816382f8fb1,Coach,brd_7af0bbaa-4fd7-467a-8a32-4de955b1bbc1,34338,False
lst_1d712145-0543-40b3-bce8-99ea75ed2af8,Just,brd_6d9d9046-6260-4968-9e55-f886cab475c1,32775,False
lst_fb48659c-31c3-45cf-a89a-20993940aea0,Development,brd_20b7f9aa-2dfd-4e25-b6f8-0abdcca5be63,56846,False
lst_b0cfca5a-d027-4f2b-92de-ec2595031aeb,Specific,brd_c4083669-e5d1-4b30-87a4-5d0d11d29233,25732,True
lst_8b6234fd-5c00-4cda-b672-4fdd184de04b,Training,brd_b69e2616-964c-4274-830c-f8471b40de73,54334,False
lst_aca56f4b-e04c-4bb6-9fee-f54c63905d0c,Organization,brd_62d4e78e-0739-4b2e-a6d4-613d727fb09c,6579,True
lst_879008b0-d2c3-421a-b224-830b64baedcd,Its,brd_c6e79f4c-0f20-4d69-8e83-93de7a9c004e,14348,False
lst_4866e85f-73f8-4575-b873-2ba7c83de905,Could,brd_ffdb6d94-788f-4188-8ce9-91fb799f0249,13110,False
lst_4bb4eb2e-3c74-4e0c-a214-fba3de66017a,Imagine,brd_c559d33e-10a4-408c-9d9f-fea9df92e5e8,42505,False
lst_ffc1031b-6fb8-4db3-9357-149c78a6bdcd,Win,brd_50015a86-44fe-427f-906a-ef685f3b2088,13327,True
lst_61ae3bcb-6870-4331-bfec-a9df4025de7a,War,brd_77e71911-ef73-45e9-9910-855b03fc4c43,55184,False
lst_57b1c289-c987-4dd9-9b1c-2565eb84133a,Cold,brd_e42192c5-5896-415f-afd2-9b523bd73192,19392,False
lst_41ac0ca4-c96d-4207-a273-4a44fa0b9a07,Join,brd_0314e428-6d22-4a13-a4de-5cbce400f837,33309,False
lst_52e6a36e-df15-480d-ad94-3c88c42b78c1,Recent,brd_a622bbd7-35f7-4051-81d4-8c5461fd5645,5626,True
lst_1f8309e8-8c71-44e2-b04f-21dde71b82ed,Current,brd_72a1aee6-a40c-4666-883f-bfc712a269e3,38900,False
lst_71b47bf1-0715-43d6-a163-9af3db231935,Fine,brd_290642f4-2492-4ce2-977d-31a249ba7740,17058,False
lst_de6b6829-e1e6-4b0d-9688-d17bc972cec5,Conference,brd_c4083669-e5d1-4b30-87a4-5d0d11d29233,45301,True
lst_4cb5e1d0-8fde-4205-b5f8-61137c520f5e,Miss,brd_6d9d9046-6260-4968-9e55-f886cab475c1,33389,True
lst_a1746def-01d7-417f-aa38-07a603b161c3,Rock,brd_98a23b12-e798-49a6-8b1b-c83a1eb42dd4,59296,False
lst_498a4b8c-3964-4034-8539-cca57c78b9ff,Step,brd_00a0d4d3-7d6f-4eb8-ab09-1c12474d02b8,2361,False
lst_3fe1a969-85d1-439c-818e-c594ae8597d7,North,brd_8f2ec9df-b127-4fa5-b6d1-bb4c8b63f7a6,8262,False
lst_a8d1a68b-b43e-4ea6-9786-94b856189ccf,Medical,brd_8d2a9282-648e-448f-b7c8-800ce9c12f2d,41297,False
lst_ee0f7d7c-de5e-47d1-a710-d819b365d0f0,Different,brd_bd93c04c-334f-4f0d-bd5e-7e3e835d7636,29792,True
lst_41aa3b89-17e9-432b-b6e6-8d07788781b5,Decade,brd_9c6f3f63-a518-41ff-b6d7-b201b8b7c16a,22361,False
lst_26cc2865-ff94-4ede-8b97-cf816e7a7c7e,Mouth,brd_a622bbd7-35f7-4051-81d4-8c5461fd5645,6788,False
lst_57458ee2-b1ea-466e-b9b0-c54600dadd0f,Really,brd_098e2fca-bfc3-42a0-ac3b-748220e2994d,5841,False
lst_6fcaddba-8ca9-41ce-b92c-b7494f1419d6,Usually,brd_95f9f6c2-dcd2-40fc-95bd-d923b0595372,45954,False
lst_8f10af29-c900-436e-907a-1e12ab7dc7f6,Agree,brd_c719a640-43fe-4926-856e-7b4168e3e55b,49831,False
lst_977b2cad-4c1b-43bc-acf8-275b821b8ffd,Girl,brd_1ae05623-09eb-4475-b6bd-6905eb7ab421,9759,True
lst_866ab03c-1f44-40b1-9c09-5347f09e12d0,None,brd_d3a9cf6a-c7a4-48bf-83f8-3183e417a983,30498,False
lst_ca4d4d84-2f4e-47dd-b4d5-9a69e5d0be39,Bag,brd_8c920ffe-c9e9-47ab-8bf4-415abc6a019a,33136,False
lst_686416ff-03ef-4ee9-8698-cf8de57b3d2a,Particular,brd_ae2b9dfb-cf15-4811-b0c8-8a3df1a84af5,42273,True
lst_9cbb63c7-dcb3-44ab-9e74-afd24abc73ca,Population,brd_ae2b9dfb-cf15-4811-b0c8-8a3df1a84af5,58174,False
lst_3f5cc10a-ab0c-41a7-9b35-a17d64f7e962,Travel,brd_0a18b155-517a-429b-be1f-b9e3d699fc66,25678,True
lst_9ab9db29-d3b8-432a-8b01-3849c98f2b85,Training,brd_4791bd0d-b93e-47e7-8488-7a6f580c1364,59420,False
lst_768cc622-ed01-4c99-9d59-a848d829f343,Create,brd_76f67d73-4adb-4ab5-a0f1-c5573210ce67,55094,True
lst_873eca5b-a891-4a0d-92d6-f4506789683c,Director,brd_499c7c0c-2564-4530-aa25-d12ba0acfe79,2923,True
lst_5314ac6b-3e15-4247-9f17-636b2699d6ee,Customer,brd_7dd3e46d-b15b-42af-a28a-6319eedd6ff3,1689,False
lst_30974aef-bd92-43bd-ba61-91ff54a015c5,Present,brd_0314e428-6d22-4a13-a4de-5cbce400f837,55777,False
lst_eda852d4-2c09-4c41-882f-48daeb83d86a,Maintain,brd_11baab8b-92ac-4d27-af51-df89454a5352,20794,True
lst_1029d8c6-57db-44fb-af42-f0d402d7b268,Claim,brd_8d2a9282-648e-448f-b7c8-800ce9c12f2d,48605,True
lst_8c28f75f-8d10-4aef-8012-d67b21c2965b,Different,brd_8de7adc1-3088-4798-b4d8-3a3a26b9f992,59519,False
lst_52e07f2b-ae47-4591-9195-7394e21f93d0,Well,brd_c6cef0fe-8b68-4273-8227-0044f308fb40,64789,True
lst_08adf0c2-ed6c-4921-a1a4-4d2c97fd6251,Song,brd_c6e79f4c-0f20-4d69-8e83-93de7a9c004e,26945,False
lst_ccca5be5-8bef-4d8c-bed9-9c3eaed273c6,Chance,brd_5be09021-6cba-4dbe-81b7-68f3a19a4227,42748,False
lst_1b33dc1a-1310-4448-92d0-be6d7abc1add,Wonder,brd_1f31f8c6-679b-44a7-84d1-1d76e0e8d570,20742,True
lst_45291eba-9cdc-4fbf-a485-d42a93f07487,Risk,brd_9c6f3f63-a518-41ff-b6d7-b201b8b7c16a,55807,True
lst_7bdfd8b7-ae7a-4679-a12b-2f68a9922e40,Would,brd_d0fcb7cf-ff39-4a19-90f5-53f257f80584,30293,True
lst_d60be600-12bc-453e-bb3a-8b0f4da4f15c,Organization,brd_bb153c45-c141-41a1-940d-2158fb952c94,19469,False
lst_a4d97762-2537-4eaf-a5e6-8f039a214d7e,Will,brd_98ca4d15-ac98-4133-9968-b2afdb3fc95d,27538,False
lst_c524792e-6b20-464a-b257-44c00a973b3d,Time,brd_5be09021-6cba-4dbe-81b7-68f3a19a4227,51674,False
lst_b0abb01f-66f0-48b1-a81b-84a122e6190f,Visit,brd_78e85cc6-3fb8-435a-932b-c3503353b8d4,39413,True
lst_e4a701c2-caac-43c2-86e0-fd6d3198abda,Some,brd_98102ae4-c29f-4924-b7fe-fb0adc75e90f,14514,True
lst_751bfa58-3592-4eb8-a2c2-c57bf616ffe2,Later,brd_6151fcb9-1c59-4e4a-8cc7-668be9d16f4c,2747,False
lst_c7d756ee-917f-4aa0-93c7-fcf79789ffc3,Cup,brd_449d70c4-c60d-496b-bf16-d15ac8d7490d,43043,False
lst_12d31ac7-c8d5-4bd6-bcbb-c9bea96ca222,According,brd_5c738a08-f9ec-4936-ac71-ded3dfb57b11,56599,False
lst_4db0dba7-3aa5-4cf1-87a5-a36dda66bc0f,Choose,brd_08307d8c-0ab4-47d4-9456-fa8dd46ac048,60535,True
lst_82882841-8d12-4172-88d2-39ea74006331,Kid,brd_0314e428-6d22-4a13-a4de-5cbce400f837,46464,False
lst_79234737-3bb3-4652-8349-6251b3eba768,Art,brd_41ec8d09-7a2a-435f-8ba8-8582ae4f1d9a,52408,True
lst_85ee5e9d-112c-49fc-bdff-accac528d0ba,Fine,brd_a949c667-7c28-4f73-9af0-ae8f85634667,21197,True
lst_a1c90921-b8c3-4fa4-a6a9-27111bc5b708,As,brd_455a9e14-5b58-4bf4-9e9d-d53dc9f03382,44431,True
lst_98400848-d9d8-4b3a-9e24-a50ff0a3d3fe,Cell,brd_c32f4f30-b6db-431b-84fd-9f8f38b4843e,42893,True
lst_c4be18e7-3761-4187-9164-e6715157e9b3,Officer,brd_85cc14ec-25c5-4e3e-87f2-58974b423c59,4849,False
lst_f392afc6-d2e1-4ce2-ace1-bc390aea6250,Set,brd_1ae05623-09eb-4475-b6bd-6905eb7ab421,16093,False
lst_ad1ebce4-19b1-4066-94a5-1f7fa8d662b5,I,brd_50015a86-44fe-427f-906a-ef685f3b2088,32767,False
lst_4507c541-7755-4a34-8dbd-ecb06037ceec,Still,brd_bd93c04c-334f-4f0d-bd5e-7e3e835d7636,7091,False
lst_07b28915-a9b8-4bd5-b79e-e274bf3a1743,Executive,brd_20ad224a-941b-4ee8-b042-8500b399c297,58844,False
lst_66fd9c86-5bd1-42ea-b00d-26089de918c9,Involve,brd_11baab8b-92ac-4d27-af51-df89454a5352,9440,True
lst_c9822f55-9a1d-4f15-bcab-023e614352d5,Discover,brd_47e19476-b42a-4abd-a2bc-5b3c54d01276,33124,False
lst_b4d59457-2832-45c1-bb1c-0ab212e28a22,While,brd_6151fcb9-1c59-4e4a-8cc7-668be9d16f4c,42978,False
lst_4a00961f-2a40-4270-bd17-ffe533c0bdc1,Air,brd_bea7cbff-2898-45b0-acc9-4ee8b4c46d1a,26820,True
lst_c4fbeb22-7bdf-4e35-87fe-c32bf23eeac4,Even,brd_3ac723ea-3a20-4e77-96ff-10adda2d5f09,25188,False
lst_0d0c5248-97ba-4cad-abec-22b77ec6a7ae,Letter,brd_98ca4d15-ac98-4133-9968-b2afdb3fc95d,8197,False
lst_996ac34a-bd5a-4185-9c17-d1225c1a8259,Strategy,brd_1f6cbb77-bc85-49bb-82db-ce9bf0f4557b,9777,False
lst_5beda1a5-0050-40be-8444-77ce942b0d8f,Current,brd_1deb9562-a886-45cd-8a2e-dc5bcd2ba177,23029,False
lst_b533ef7a-db31-4c61-b52f-15ad84fcbfac,Offer,brd_a14396c0-966a-4fc7-af41-a6c1d781ca8f,36867,False
lst_ae84de7d-e1bd-4911-af00-5d1adc0edd32,Hour,brd_2892f80e-b540-4e9f-ae31-daa928bb38ae,64022,False
lst_5746695b-3be5-47fb-adb0-7399e4ea8deb,Blood,brd_4699054e-9744-4654-88d0-d28f1df4b18f,60132,False
lst_20225f19-318e-4c8c-97e3-43a9d9fab89f,Head,brd_78e4fce7-67c7-40b8-b4b3-102894266df3,31716,False
lst_ac12b892-e10c-4ec2-990d-d50ae9c38fe4,Perhaps,brd_c1ef11a1-859e-4269-9b30-3767e77e6804,13755,True
lst_85a78959-b192-49bd-9551-e0b65399bc31,Foreign,brd_09dafd7c-550d-47ce-b2a4-217328eea2a3,54105,True
lst_4503d7d9-f37c-4c2d-8ada-6542894fdc46,Who,brd_936d0c4f-3d03-498f-aa62-db56c653aebd,13427,False
lst_4f38a441-0e65-4442-98b0-a03e1a99a50c,No,brd_a3466d6d-fe51-4dc0-8b49-0844913fb448,23707,True
lst_8cb453ee-9bc8-4e43-96ac-5c794891fc2b,Authority,brd_bb153c45-c141-41a1-940d-2158fb952c94,14866,True
lst_90df52bc-1a10-4f41-8435-1c2373e2b635,Peace,brd_3571b286-8ac7-40d8-bbce-b92ff7861d0c,36928,False
lst_c0b0c781-30e0-454d-b369-81fc93e5a70a,Possible,brd_1f6cbb77-bc85-49bb-82db-ce9bf0f4557b,43861,False
lst_fac61969-e1a5-4802-b809-70087c09cea9,Full,brd_bb153c45-c141-41a1-940d-2158fb952c94,48022,True
lst_79522131-09fc-43b0-9535-461766ff9ee1,Ball,brd_cc92a437-87b9-4a70-a579-089af6bba7e7,65033,False
lst_4cdd3d36-2429-4bf4-be63-69a64f3689c2,During,brd_aa8729fc-7a0b-48b7-87ae-9b3d9900310d,22535,False
lst_cd0645ad-e4aa-4a17-8cc8-0153c36b051d,Require,brd_e42192c5-5896-415f-afd2-9b523bd73192,63959,False
lst_2f1b6b65-9561-4f5a-b96a-0c4bc1f49595,Bed,brd_d0fcb7cf-ff39-4a19-90f5-53f257f80584,42595,True
lst_8be92aa6-ca3f-4779-bffc-0e5d25b6c571,American,brd_4a95690b-06bb-43fc-89d8-1c3c9ec02632,37661,True
lst_ec5bbffc-1a05-4556-bf5d-0c4a13b65dcb,Lot,brd_6677d555-db95-4412-9386-70e4ffc0ee60,22746,True
lst_473284c2-9db2-4cd2-abf6-f956907eaadc,Step,brd_6d9d9046-6260-4968-9e55-f886cab475c1,15925,False
lst_3bcdd040-1631-4e2e-bd58-3cef382e2c94,Bag,brd_bd93c04c-334f-4f0d-bd5e-7e3e835d7636,15286,False
lst_c2f3db29-aae9-407c-b985-9743552e0845,Party,brd_44287767-81e7-4637-9e51-cdfdff7dea4b,29439,True
lst_7c37ffcf-53ac-4117-bf87-b0ed980d2843,Control,brd_c57d5dad-1070-4451-bfd2-697dac6d2b2e,7348,True
lst_1d6437d0-271e-420d-8027-02dea17ea048,Land,brd_9c48f746-3f29-4075-8d8b-424f7ff8d23c,7923,False
lst_d20114bb-c0ab-4473-8c51-74c3b66252da,Page,brd_6d9d9046-6260-4968-9e55-f886cab475c1,20884,False
lst_b7ce90dc-ecfc-45f7-b212-4d373fa3640e,Recognize,brd_ae2b9dfb-cf15-4811-b0c8-8a3df1a84af5,55446,False
lst_25007f9a-0d8b-4ec7-9c10-d9115b193098,Population,brd_09bbaa1c-0d63-4ab1-8d93-45ee6cd150c2,64157,False
lst_9d798ffb-05dd-4db2-9a64-997cf8d85ce0,Again,brd_55e54c28-088b-4b6f-b695-4967c5ed26ef,2134,False
lst_01824092-d340-4014-ba64-5401b366fff6,Above,brd_54f7d41c-07b4-4fe4-a5d2-e5a5c3a6cd49,34245,True
lst_35b8575b-2216-4fba-bd33-85c8ad75ee11,Today,brd_95f9f6c2-dcd2-40fc-95bd-d923b0595372,59976,False
lst_d080550a-9d17-4e4e-bdfb-3119615b4bf3,Choose,brd_11baab8b-92ac-4d27-af51-df89454a5352,15665,False
lst_88f5258c-c377-43e9-baa4-b9a365ad1292,Low,brd_e7af58a9-41cb-44cb-8c86-98e64cfb7482,48423,True
lst_9c341535-346d-421b-8fc0-ab3c8995cd4e,Heart,brd_8f2ec9df-b127-4fa5-b6d1-bb4c8b63f7a6,15613,True
lst_bd0b842f-49d8-4f8e-91ca-57ff8da64907,Question,brd_1ae05623-09eb-4475-b6bd-6905eb7ab421,7065,False
lst_beb35571-2fe4-4e41-a9d2-fa537179660b,Reflect,brd_81e8b492-8621-4e89-8688-bba0340082fb,52587,True
lst_126a65df-7846-4865-96a7-106d65dbdbf7,Prevent,brd_a5a31e7c-ed62-4689-bc63-c617d445b399,50128,False
lst_aa4ad735-d144-49e8-bb6e-c632d037807b,Character,brd_a14396c0-966a-4fc7-af41-a6c1d781ca8f,57417,True
lst_ab7fa778-9b0d-456c-82a0-5a26ab366c6a,Main,brd_4ee7e83b-88b3-4fcd-90d3-05375a2b35e5,33537,False
lst_7e805a16-8692-479f-a8b5-43080694b734,Catch,brd_449d70c4-c60d-496b-bf16-d15ac8d7490d,23967,False
lst_db563e42-3272-4475-9dac-82ad8cab78c4,Cause,brd_7d1b7e41-e933-40e6-abda-7ec5a56d1a51,27260,True
lst_33d5d5ad-04a4-497c-a06f-2ae1ca2eba38,Food,brd_55e54c28-088b-4b6f-b695-4967c5ed26ef,59969,False
lst_be28ed10-2e8a-42bf-9764-96b282989937,Drug,brd_5befb588-82e9-46ea-aaf4-3f4c5eb9d4a6,3931,True
lst_8fb4198c-a54c-410e-a291-a345235a5740,Meet,brd_20b7f9aa-2dfd-4e25-b6f8-0abdcca5be63,57136,False
lst_00b652fb-749b-4001-91ad-c3c1f4fea6ac,Put,brd_a5a31e7c-ed62-4689-bc63-c617d445b399,37726,True
lst_ae837fa8-3ee2-4623-a29e-b28e917b52aa,Wrong,brd_98102ae4-c29f-4924-b7fe-fb0adc75e90f,14054,True
lst_7e117203-f0f9-47b7-82be-b6bfa32d92ec,Reach,brd_c6cef0fe-8b68-4273-8227-0044f308fb40,1190,False
lst_1b0f68a1-3124-4c39-9144-122a2fc8e8b6,Personal,brd_290642f4-2492-4ce2-977d-31a249ba7740,33368,False
lst_e760bebf-6d0e-4187-848d-d503e2086382,Design,brd_e574c591-4eb3-4791-9c2f-42f9f48ab722,29578,True
lst_f00e5151-cc55-4669-a24a-55225eba28fb,Discussion,brd_c32f4f30-b6db-431b-84fd-9f8f38b4843e,20954,False
lst_abc601bd-43c0-4d6a-9251-de4900cd452d,Boy,brd_a42dfc7f-f5a4-4e8e-8012-58e697985d1b,2993,False
lst_be9e70f4-f852-40d5-a27d-e5e8abc57f92,Eight,brd_af062326-467d-48d2-b1ec-f102bb758626,9702,False
lst_5368e8e0-2168-4366-bade-34dff030e5bf,As,brd_1776653c-283e-4d1d-b649-5754a8452d5b,44760,False
lst_78c10343-cdc2-42c6-b5dd-03a5abe72a28,Put,brd_a65239aa-9c34-4560-b65c-296311256db4,65126,True
lst_23eee0dc-2aae-41ab-931c-9e6bd6067135,Institution,brd_99d37268-9790-49ee-a801-afa3b3b65eca,42487,False
lst_8ed4a591-d847-49d4-8fd6-36e3cb2f162c,Thing,brd_a6db40c2-6343-4841-92dd-738327384c9e,48306,False
lst_20ef0cbc-a329-4d91-9bd4-6e9169dc37ba,Boy,brd_ed208102-19b6-47b8-9897-f95cb3858297,23634,False
lst_2d6bc1b9-1e84-416f-80b6-490937836c3d,Full,brd_035728af-1df7-45c9-a563-f02e377b1615,35228,False
lst_a7c99012-97ba-4439-8073-e78c2015c2c3,Republican,brd_72a1aee6-a40c-4666-883f-bfc712a269e3,30584,False
lst_702ef2b5-519b-463d-b8a3-c85a4a2ccdf9,Car,brd_a949c667-7c28-4f73-9af0-ae8f85634667,21431,False
lst_55e98113-197c-47fe-9cb9-d31da69553a4,Hundred,brd_8d2a9282-648e-448f-b7c8-800ce9c12f2d,44820,False
lst_8e629287-51f8-42c2-a3c1-b005f4e9fd2b,Break,brd_9c8b5023-4f46-4491-b144-eacb4225dac4,24139,False
lst_b008c6d5-2744-4384-aa9b-11c58bfcddf2,Scientist,brd_455a9e14-5b58-4bf4-9e9d-d53dc9f03382,41820,True
lst_09d671e5-9670-4afb-b2be-8764d7afeabe,Chance,brd_96b4530c-b708-413b-9e0b-4364da8ab603,34301,False
lst_3047f01a-9ad6-40bc-a416-302cf942c61d,While,brd_74c24a5e-ee1f-486e-b5c7-62ce6c3acfde,33772,False
lst_64dc9c8e-10d8-45c7-bc21-2af3a18624bf,Player,brd_8c35ea61-a887-4596-955a-290dad170d80,1762,True
lst_2c65b796-88d3-4e21-953d-d8e257a5d6f4,Him,brd_cb7b8764-644f-4ea2-b174-a199c78811c7,13063,True
lst_a28a0715-445b-47b9-8fea-f7cdb3f0a535,Dog,brd_4d2878aa-a95f-40f6-bb34-3e9780df1b4e,43919,False
lst_40e281f4-7927-4c8f-b552-150232cfec16,Decide,brd_9c0738a8-d525-498e-8de1-2c3bc68bd5a8,1568,True
