ts,channel_id,user_id,text,thread_ts,reply_count,reactions
1696141000.751834,C004,U_0106,All set,,1,
1696141600.469535,C002,U_0109,Running a bit behind,,2,
1696142200.832203,C006,U_0100,Running a bit behind,,0,
1696142800.731890,C001,U_0106,I appreciate the help,,0,
1696143400.423765,C002,U_courtney,Please review when you get a chance,,2,
1696144000.767873,C003,U_natasha,On my way,,0,
1696144600.251762,C001,U_natasha,See you then,,2,
1696145200.172617,C003,U_0109,Can you check on this?,,0,
1696145800.609911,C004,U_0100,Will do,,2,
1696146400.771176,C004,U_0108,Will do,,1,
1696147000.107222,C006,U_courtney,Can you check on this?,,0,
1696147600.541308,C005,U_0103,I appreciate the help,,0,
1696148200.424205,C005,U_0106,No worries,,1,
1696148800.520388,C003,U_0105,Talk soon,,2,
1696149400.572004,C003,U_denise,No worries,,0,
1696150000.504390,C003,U_0102,Thanks for the update,,0,
1696150600.999574,C003,U_courtney,Can you check on this?,,1,
1696151200.356129,C003,U_0101,On my way,,1,
1696151800.308855,C001,U_0105,I appreciate the help,,0,
1696152400.692493,C004,U_0105,Confirmed,,1,
1696153000.562819,C001,U_denise,Perfect timing,,0,
1696153600.244025,C005,U_0107,I appreciate the help,,0,
1696154200.436693,C002,U_courtney,Can we reschedule?,,2,
1696154800.588585,C006,U_courtney,Confirmed,,0,
1696155400.466754,C001,U_natasha,Please review when you get a chance,,0,
1696156000.585147,C004,U_0106,Running a bit behind,,1,
1696156600.414268,C002,U_denise,Got it thanks,,2,
1696157200.404066,C005,U_0105,All set,,2,
1696157800.900536,C003,U_0105,I appreciate the help,,0,
1696158400.395376,C004,U_0106,No worries,,0,
1696159000.413038,C003,U_0108,Sounds good to me,,0,
1696159600.881534,C002,U_0100,Sounds good to me,,0,
1696160200.930165,C003,U_0105,See you then,,1,
1696160800.697043,C005,U_0105,On my way,,2,
1696161400.354235,C006,U_0109,Sounds good to me,,0,
1696162000.706411,C004,U_0100,On my way,,2,
1696162600.382737,C004,U_0100,Can you check on this?,,2,
1696163200.895943,C006,U_0109,All set,,0,
1696163800.253201,C002,U_courtney,Perfect timing,,0,
1696164400.624816,C004,U_natasha,Quick question,,1,
1696165000.858693,C002,U_0105,All set,,2,
1696165600.710939,C003,U_denise,On my way,,0,
1696166200.208644,C001,U_0108,Perfect timing,,1,
1696166800.235359,C001,U_0107,Confirmed,,0,
1696167400.601992,C001,U_0103,Got it thanks,,0,
1696168000.992994,C005,U_0101,Running a bit behind,,0,
1696168600.760914,C006,U_0108,No worries,,0,
1696169200.453032,C004,U_0108,Perfect timing,,0,
1696169800.915525,C002,U_courtney,On my way,,0,
1696170400.144995,C003,U_0100,Perfect timing,,1,
1696171000.989461,C003,U_0102,I will follow up,,0,
1696171600.858680,C005,U_admin,Perfect timing,,0,
1696172200.962936,C001,U_natasha,Can we reschedule?,,0,
1696172800.242984,C001,U_admin,Talk soon,,0,
1696173400.512596,C003,U_0104,Quick question,,1,
1696174000.299559,C003,U_0105,Got it thanks,,1,
1696174600.102429,C005,U_0102,I will follow up,,2,
1696175200.739090,C002,U_denise,Sounds good to me,,0,
1696175800.679391,C003,U_admin,Sounds good to me,,0,
1696176400.515811,C004,U_admin,I will follow up,,0,
1696177000.333646,C005,U_0104,Can we reschedule?,,0,
1696177600.314647,C003,U_natasha,Running a bit behind,,1,
1696178200.265225,C006,U_0107,Let me know if anything changes,,0,
1696178800.999652,C002,U_admin,Will do,,1,
1696179400.406975,C002,U_0100,No worries,,0,
1696180000.787890,C001,U_courtney,Will do,,0,
1696180600.795505,C004,U_0107,Perfect timing,,1,
1696181200.628938,C006,U_0107,I appreciate the help,,2,
1696181800.971571,C001,U_courtney,All set,,0,
1696182400.845281,C006,U_natasha,Perfect timing,,0,
1696183000.499957,C005,U_courtney,Let me know if anything changes,,0,
1696183600.778044,C006,U_0103,Talk soon,,0,
1696184200.167540,C004,U_0100,Running a bit behind,,0,
1696184800.416772,C002,U_0109,Got it thanks,,0,
1696185400.262703,C002,U_0104,Can we reschedule?,,0,
1696186000.271305,C002,U_0109,All set,,2,
1696186600.393948,C004,U_0102,Got it thanks,,0,
1696187200.570239,C003,U_0107,Confirmed,,0,
1696187800.310807,C002,U_0104,Let me know if anything changes,,2,
1696188400.931738,C002,U_courtney,Let me know if anything changes,,0,
1696189000.240972,C003,U_0102,Perfect timing,,0,
1696189600.325995,C002,U_courtney,On my way,,0,
1696190200.330120,C002,U_0100,No worries,,1,
1696190800.562393,C001,U_0107,See you then,,1,
1696191400.921363,C004,U_0101,Can you check on this?,,1,
1696192000.997479,C004,U_natasha,Have a great day,,2,
1696192600.739590,C003,U_0108,Got it thanks,,0,
1696193200.884746,C001,U_natasha,Sounds good to me,,0,
1696193800.320839,C001,U_denise,Confirmed,,0,
1696194400.870405,C005,U_0104,Sounds good to me,,1,
1696195000.278915,C002,U_courtney,Running a bit behind,,0,
1696195600.851555,C002,U_courtney,Let me know if anything changes,,2,
1696196200.410383,C004,U_denise,Perfect timing,,0,
1696196800.195280,C004,U_0107,Confirmed,,0,
1696197400.794070,C002,U_0100,Thanks for the update,,0,
1696198000.161330,C004,U_0109,No worries,,0,
1696198600.792640,C005,U_0103,See you then,,1,
1696199200.773388,C006,U_0107,Have a great day,,0,
1696199800.964907,C003,U_0102,See you then,,2,
1696200400.924872,C005,U_0109,Confirmed,,0,
1696201000.152477,C004,U_0101,All set,,0,
1696201600.662899,C004,U_natasha,Have a great day,,0,
1696202200.455968,C005,U_0109,I will follow up,,0,
1696202800.263107,C003,U_0105,Thanks for the update,,2,
1696203400.919924,C006,U_0101,I appreciate the help,,1,
1696204000.895082,C005,U_0100,Sounds good to me,,2,
1696204600.859910,C006,U_natasha,On my way,,1,
1696205200.361204,C006,U_admin,Talk soon,,2,
1696205800.906796,C001,U_0108,Confirmed,,0,
1696206400.236305,C001,U_denise,Thanks for the update,,0,
1696207000.656705,C004,U_0104,Thanks for the update,,0,
1696207600.830741,C003,U_0107,All set,,1,
1696208200.946559,C006,U_0105,Thanks for the update,,0,
1696208800.576488,C001,U_0109,Have a great day,,0,
1696209400.827277,C001,U_0108,On my way,,2,
1696210000.258388,C003,U_denise,Perfect timing,,2,
1696210600.747234,C003,U_0107,Can we reschedule?,,0,
1696211200.727234,C003,U_0107,See you then,,1,
1696211800.206979,C002,U_natasha,Let me know if anything changes,,1,
1696212400.506648,C006,U_0100,On my way,,0,
1696213000.684640,C004,U_natasha,Confirmed,,0,
1696213600.478238,C003,U_natasha,Let me know if anything changes,,0,
1696214200.493929,C002,U_0102,Got it thanks,,0,
1696214800.719816,C006,U_0102,Running a bit behind,,0,
1696215400.875985,C006,U_courtney,All set,,0,
1696216000.312186,C003,U_0100,Will do,,1,
1696216600.974002,C001,U_0100,Please review when you get a chance,,2,
1696217200.623339,C005,U_0105,Perfect timing,,0,
1696217800.112314,C003,U_0103,Can you check on this?,,0,
1696218400.110825,C003,U_0105,I appreciate the help,,2,
1696219000.817597,C003,U_denise,Quick question,,0,
1696219600.298670,C006,U_0103,Have a great day,,0,
1696220200.754221,C006,U_natasha,I appreciate the help,,1,
1696220800.765490,C006,U_admin,Confirmed,,2,
1696221400.877079,C003,U_0102,On my way,,0,
1696222000.293972,C004,U_0103,Have a great day,,0,
1696222600.933398,C002,U_natasha,Can we reschedule?,,2,
1696223200.261072,C001,U_0102,I will follow up,,1,
1696223800.466256,C005,U_denise,Let me know if anything changes,,2,
1696224400.240321,C001,U_0106,Can we reschedule?,,2,
1696225000.860351,C002,U_natasha,Perfect timing,,0,
1696225600.222710,C001,U_0101,No worries,,0,
1696226200.144083,C002,U_0105,Got it thanks,,0,
1696226800.894244,C006,U_0107,Perfect timing,,1,
1696227400.343889,C004,U_admin,Talk soon,,0,
1696228000.777120,C004,U_natasha,Quick question,,0,
1696228600.796338,C002,U_courtney,No worries,,1,
1696229200.179689,C003,U_0106,Sounds good to me,,2,
1696229800.639358,C001,U_0106,All set,,0,
1696230400.201812,C002,U_admin,See you then,,0,
1696231000.786504,C005,U_0108,Thanks for the update,,0,
1696231600.385853,C005,U_0104,On my way,,0,
1696232200.167352,C006,U_denise,Confirmed,,0,
1696232800.198944,C002,U_0108,I will follow up,,0,
1696233400.885575,C003,U_0104,See you then,,0,
1696234000.664476,C002,U_0109,No worries,,2,
1696234600.537420,C005,U_0103,I appreciate the help,,0,
1696235200.108845,C001,U_0108,Perfect timing,,0,
1696235800.656624,C003,U_0100,All set,,2,
1696236400.161328,C004,U_0100,Will do,,0,
1696237000.977838,C006,U_courtney,Thanks for the update,,1,
1696237600.286291,C005,U_0104,Have a great day,,1,
1696238200.769286,C005,U_0103,On my way,,0,
1696238800.646078,C003,U_0108,I appreciate the help,,1,
1696239400.395456,C004,U_0107,Will do,,0,
1696240000.724734,C004,U_0107,Let me know if anything changes,,0,
1696240600.410582,C006,U_natasha,See you then,,2,
1696241200.247754,C006,U_0102,Let me know if anything changes,,0,
1696241800.178751,C002,U_natasha,Can you check on this?,,0,
1696242400.823703,C001,U_courtney,Will do,,0,
1696243000.741449,C003,U_0104,Running a bit behind,,0,
1696243600.395074,C006,U_0103,Please review when you get a chance,,2,
1696244200.910009,C006,U_0109,See you then,,0,
1696244800.593941,C005,U_0103,Let me know if anything changes,,1,
1696245400.716696,C005,U_0105,Quick question,,0,
1696246000.703316,C006,U_0104,See you then,,0,
1696246600.638640,C006,U_admin,See you then,,2,
1696247200.120869,C001,U_admin,No worries,,1,
1696247800.529728,C001,U_0107,Confirmed,,0,
1696248400.165418,C001,U_0101,Running a bit behind,,0,
1696249000.665435,C003,U_admin,All set,,1,
1696249600.297711,C001,U_courtney,Got it thanks,,0,
1696250200.442504,C002,U_0100,On my way,,2,
1696250800.346355,C005,U_0107,Can you check on this?,,0,
1696251400.680020,C006,U_natasha,No worries,,2,
1696252000.279218,C006,U_0108,Perfect timing,,2,
1696252600.165481,C001,U_0103,I appreciate the help,,2,
1696253200.831388,C004,U_natasha,Talk soon,,1,
1696253800.355921,C002,U_natasha,All set,,0,
1696254400.625967,C005,U_0102,Running a bit behind,,0,
1696255000.954125,C004,U_0102,I will follow up,,2,
1696255600.452554,C006,U_denise,All set,,1,
1696256200.285632,C004,U_0103,See you then,,0,
1696256800.555138,C005,U_0100,See you then,,0,
1696257400.177998,C002,U_natasha,Please review when you get a chance,,0,
1696258000.310894,C002,U_0107,Quick question,,0,
1696258600.203965,C006,U_0104,Please review when you get a chance,,0,
1696259200.466296,C002,U_0103,Quick question,,0,
1696259800.654020,C004,U_0101,Can you check on this?,,1,
1696260400.605705,C004,U_0102,See you then,,0,
1696261000.543014,C006,U_0107,Can we reschedule?,,2,
1696261600.275162,C001,U_0106,All set,,2,
1696262200.205330,C006,U_0109,Sounds good to me,,0,
1696262800.907743,C001,U_0105,Let me know if anything changes,,1,
1696263400.736169,C004,U_0102,See you then,,1,
1696264000.627609,C006,U_denise,Can we reschedule?,,2,
1696264600.539352,C005,U_0109,All set,,0,
1696265200.667298,C006,U_0100,Can we reschedule?,,1,
1696265800.286851,C006,U_0106,Can you check on this?,,0,
1696266400.835571,C004,U_0102,Can we reschedule?,,1,
1696267000.659799,C004,U_0108,Confirmed,,2,
1696267600.471093,C005,U_0109,See you then,,0,
1696268200.439395,C004,U_admin,Will do,,2,
1696268800.631868,C005,U_0105,Confirmed,,0,
1696269400.441993,C002,U_0105,Sounds good to me,,1,
1696270000.758793,C006,U_courtney,Talk soon,,0,
1696270600.243134,C005,U_0109,Quick question,,0,
1696271200.566670,C003,U_0106,Have a great day,,0,
1696271800.901984,C005,U_0102,No worries,,2,
1696272400.419304,C001,U_0108,Talk soon,,2,
1696273000.748791,C004,U_0103,Can you check on this?,,2,
1696273600.104034,C005,U_0108,Quick question,,1,
1696274200.421906,C006,U_0106,Have a great day,,0,
1696274800.686311,C003,U_0106,Quick question,,2,
1696275400.398033,C004,U_0100,I will follow up,,2,
1696276000.302942,C005,U_0108,Please review when you get a chance,,0,
1696276600.218011,C004,U_0103,On my way,,0,
1696277200.979645,C004,U_0104,Got it thanks,,0,
1696277800.518033,C006,U_0105,All set,,2,
1696278400.212006,C004,U_0100,Perfect timing,,2,
1696279000.129312,C003,U_0100,Got it thanks,,0,
1696279600.930823,C005,U_natasha,Please review when you get a chance,,1,
1696280200.110394,C003,U_natasha,See you then,,0,
1696280800.271994,C004,U_natasha,Talk soon,,0,
1696281400.515978,C004,U_0100,All set,,2,
1696282000.164179,C001,U_0109,All set,,0,
1696282600.383702,C005,U_0109,Sounds good to me,,0,
1696283200.645347,C001,U_0108,On my way,,0,
1696283800.683303,C005,U_0105,All set,,0,
1696284400.798063,C001,U_0101,Have a great day,,0,
1696285000.799145,C005,U_0104,On my way,,2,
1696285600.723907,C006,U_0103,Sounds good to me,,0,
1696286200.680210,C003,U_0102,On my way,,0,
1696286800.256633,C004,U_0108,Can we reschedule?,,0,
1696287400.149538,C001,U_admin,Thanks for the update,,0,
1696288000.855188,C004,U_0108,I appreciate the help,,0,
1696288600.720939,C005,U_0101,Running a bit behind,,0,
1696289200.474799,C004,U_0100,See you then,,2,
1696289800.373740,C005,U_admin,Talk soon,,2,
1696290400.797267,C003,U_0102,Talk soon,,2,
1696291000.154301,C005,U_0108,Have a great day,,0,
1696291600.785378,C001,U_0104,Have a great day,,0,
1696292200.534577,C006,U_0108,Thanks for the update,,0,
1696292800.218487,C006,U_0108,Running a bit behind,,1,
1696293400.490449,C006,U_denise,Thanks for the update,,0,
1696294000.384566,C003,U_0100,Sounds good to me,,0,
1696294600.730669,C005,U_courtney,I appreciate the help,,1,
1696295200.387581,C006,U_0101,No worries,,2,
1696295800.520341,C003,U_natasha,Will do,,0,
1696296400.496183,C002,U_0108,Let me know if anything changes,,0,
1696297000.439326,C003,U_0105,Quick question,,1,
1696297600.600890,C002,U_0101,No worries,,0,
1696298200.293186,C002,U_denise,Quick question,,0,
1696298800.447902,C002,U_admin,Will do,,1,
1696299400.931655,C001,U_0100,Have a great day,,0,
1696300000.603736,C004,U_0100,All set,,0,
1696300600.817995,C003,U_0101,Quick question,,0,
1696301200.729965,C004,U_0101,Confirmed,,0,
1696301800.989300,C002,U_0104,On my way,,0,
1696302400.106403,C004,U_0109,I will follow up,,0,
1696303000.401433,C003,U_0107,Can we reschedule?,,0,
1696303600.206564,C002,U_0107,Quick question,,0,
1696304200.103485,C006,U_admin,I appreciate the help,,0,
1696304800.790395,C002,U_denise,I will follow up,,1,
1696305400.348332,C006,U_natasha,Talk soon,,1,
1696306000.264681,C004,U_0108,Sounds good to me,,2,
1696306600.773749,C005,U_0107,On my way,,2,
1696307200.463336,C005,U_0101,Got it thanks,,2,
1696307800.440497,C002,U_natasha,Perfect timing,,0,
1696308400.278584,C006,U_0109,Can we reschedule?,,0,
1696309000.847427,C003,U_denise,I appreciate the help,,0,
1696309600.626759,C003,U_0103,Can we reschedule?,,2,
1696310200.188115,C004,U_denise,Thanks for the update,,0,
1696310800.154762,C005,U_0109,Thanks for the update,,0,
1696311400.423500,C005,U_denise,Sounds good to me,,1,
1696312000.576166,C003,U_0100,Have a great day,,0,
1696312600.901831,C003,U_0106,Running a bit behind,,0,
1696313200.909896,C002,U_0100,Talk soon,,2,
1696313800.867348,C006,U_0109,Will do,,0,
