channel_id,user_id
C0469,U_0443
C0622,U_0421
C0220,U_0571
C0598,U_0567
C0397,U_0192
C0241,U_0599
C0403,U_0494
C0289,U_0176
C0198,U_0248
C0387,U_0194
C0512,U_0241
C0546,U_0372
C0281,U_0266
C0244,U_0588
C0442,U_0624
C0176,U_0560
C0154,U_0370
C0475,U_0372
C0235,U_0207
C0454,U_0400
C0481,U_0597
C0146,U_0426
C0545,U_0617
C0229,U_0102
C0244,U_0229
C0475,U_0608
C0100,U_0118
C0150,U_0164
C0508,U_0324
C0450,U_0519
C0381,U_0154
C0570,U_0275
C0316,U_0239
C0385,U_0581
C0281,U_0615
C0266,U_0435
C0386,U_0105
C0159,U_0191
C0597,U_0629
C0287,U_0264
C0368,U_0563
C0346,U_0192
C0239,U_0529
C0174,U_0498
C0482,U_0106
C0593,U_0167
C0160,U_0459
C0160,U_0193
C0218,U_0480
C0101,U_0282
C0574,U_0211
C0188,U_0422
C0290,U_0537
C0182,U_0144
C0471,U_0332
C0551,U_0154
C0239,U_0304
C0144,U_0133
C0573,U_0172
C0540,U_0421
C0115,U_0104
C0595,U_0362
C0188,U_0616
C0419,U_0435
C0400,U_0332
C0244,U_0579
C0523,U_0318
C0522,U_0452
C0234,U_0363
C0385,U_0583
C0218,U_0523
C0190,U_0627
C0244,U_0585
C0307,U_0418
C0184,U_0318
C0172,U_0136
C0364,U_0440
C0146,U_0257
C0460,U_0512
C0327,U_0287
C0170,U_0579
C0403,U_0318
C0468,U_0548
C0362,U_0347
C0445,U_0255
C0530,U_0161
C0515,U_0379
C0545,U_0139
C0539,U_0558
C0298,U_0324
C0357,U_0406
C0615,U_0299
C0410,U_0281
C0425,U_0333
C0491,U_0405
C0515,U_0241
C0148,U_0438
C0442,U_0154
C0556,U_0554
C0383,U_0151
C0502,U_0468
C0559,U_0443
C0460,U_0181
C0472,U_0506
C0263,U_0310
