id,name,is_private,is_archived,topic,purpose,creator,created,num_members
C0224,channel-124,0,0,,,U_admin,1640000000,6
C0225,channel-125,0,0,,,U_admin,1640000000,28
C0226,channel-126,0,0,,,U_admin,1640000000,36
C0227,channel-127,0,0,,,U_admin,1640000000,38
C0228,channel-128,0,0,,,U_admin,1640000000,19
C0229,channel-129,0,0,,,U_admin,1640000000,44
C0230,channel-130,0,0,,,U_admin,1640000000,38
C0231,channel-131,1,0,,,U_admin,1640000000,34
C0232,channel-132,0,0,,,U_admin,1640000000,36
C0233,channel-133,0,0,,,U_admin,1640000000,27
C0234,channel-134,0,0,,,U_admin,1640000000,36
C0235,channel-135,0,0,,,U_admin,1640000000,28
C0236,channel-136,0,0,,,U_admin,1640000000,18
C0237,channel-137,0,0,,,U_admin,1640000000,46
C0238,channel-138,0,0,,,U_admin,1640000000,12
C0239,channel-139,1,0,,,U_admin,1640000000,42
C0240,channel-140,0,0,,,U_admin,1640000000,49
C0241,channel-141,0,0,,,U_admin,1640000000,36
C0242,channel-142,0,0,,,U_admin,1640000000,29
C0243,channel-143,0,0,,,U_admin,1640000000,13
C0244,channel-144,0,0,,,U_admin,1640000000,18
C0245,channel-145,1,0,,,U_admin,1640000000,48
C0246,channel-146,0,0,,,U_admin,1640000000,26
C0247,channel-147,1,0,,,U_admin,1640000000,16
C0248,channel-148,0,0,,,U_admin,1640000000,22
C0249,channel-149,0,0,,,U_admin,1640000000,8
C0250,channel-150,1,0,,,U_admin,1640000000,5
C0251,channel-151,1,0,,,U_admin,1640000000,21
C0252,channel-152,1,0,,,U_admin,1640000000,13
C0253,channel-153,0,0,,,U_admin,1640000000,26
C0254,channel-154,0,0,,,U_admin,1640000000,5
C0255,channel-155,0,0,,,U_admin,1640000000,28
C0256,channel-156,0,0,,,U_admin,1640000000,49
C0257,channel-157,0,0,,,U_admin,1640000000,24
C0258,channel-158,0,0,,,U_admin,1640000000,21
C0259,channel-159,0,0,,,U_admin,1640000000,49
C0260,channel-160,0,0,,,U_admin,1640000000,45
C0261,channel-161,0,0,,,U_admin,1640000000,33
C0262,channel-162,1,0,,,U_admin,1640000000,22
C0263,channel-163,1,0,,,U_admin,1640000000,20
C0264,channel-164,0,0,,,U_admin,1640000000,35
C0265,channel-165,0,0,,,U_admin,1640000000,17
C0266,channel-166,0,0,,,U_admin,1640000000,26
C0267,channel-167,0,0,,,U_admin,1640000000,38
C0268,channel-168,0,0,,,U_admin,1640000000,20
C0269,channel-169,0,0,,,U_admin,1640000000,49
C0270,channel-170,0,0,,,U_admin,1640000000,32
C0271,channel-171,0,0,,,U_admin,1640000000,46
C0272,channel-172,0,0,,,U_admin,1640000000,5
C0273,channel-173,0,0,,,U_admin,1640000000,46
C0274,channel-174,0,0,,,U_admin,1640000000,21
C0275,channel-175,0,0,,,U_admin,1640000000,16
C0276,channel-176,0,0,,,U_admin,1640000000,16
C0277,channel-177,0,0,,,U_admin,1640000000,15
C0278,channel-178,0,0,,,U_admin,1640000000,40
C0279,channel-179,0,0,,,U_admin,1640000000,48
C0280,channel-180,0,0,,,U_admin,1640000000,28
C0281,channel-181,0,0,,,U_admin,1640000000,12
C0282,channel-182,0,0,,,U_admin,1640000000,8
C0283,channel-183,0,0,,,U_admin,1640000000,48
C0284,channel-184,1,0,,,U_admin,1640000000,36
C0285,channel-185,1,0,,,U_admin,1640000000,49
C0286,channel-186,0,0,,,U_admin,1640000000,37
C0287,channel-187,0,0,,,U_admin,1640000000,41
C0288,channel-188,0,0,,,U_admin,1640000000,18
C0289,channel-189,0,0,,,U_admin,1640000000,43
C0290,channel-190,0,0,,,U_admin,1640000000,34
C0291,channel-191,0,0,,,U_admin,1640000000,11
C0292,channel-192,1,0,,,U_admin,1640000000,44
C0293,channel-193,0,0,,,U_admin,1640000000,17
C0294,channel-194,0,0,,,U_admin,1640000000,29
C0295,channel-195,0,0,,,U_admin,1640000000,49
C0296,channel-196,0,0,,,U_admin,1640000000,8
C0297,channel-197,1,0,,,U_admin,1640000000,23
C0298,channel-198,1,0,,,U_admin,1640000000,9
C0299,channel-199,1,0,,,U_admin,1640000000,35
C0300,channel-200,1,0,,,U_admin,1640000000,38
C0301,channel-201,0,0,,,U_admin,1640000000,3
C0302,channel-202,0,0,,,U_admin,1640000000,16
C0303,channel-203,0,0,,,U_admin,1640000000,4
C0304,channel-204,0,0,,,U_admin,1640000000,24
C0305,channel-205,1,0,,,U_admin,1640000000,10
C0306,channel-206,0,0,,,U_admin,1640000000,41
C0307,channel-207,0,0,,,U_admin,1640000000,18
C0308,channel-208,1,0,,,U_admin,1640000000,24
C0309,channel-209,1,0,,,U_admin,1640000000,43
C0310,channel-210,1,0,,,U_admin,1640000000,19
C0311,channel-211,0,0,,,U_admin,1640000000,41
C0312,channel-212,0,0,,,U_admin,1640000000,49
C0313,channel-213,1,0,,,U_admin,1640000000,3
C0314,channel-214,0,0,,,U_admin,1640000000,28
C0315,channel-215,0,0,,,U_admin,1640000000,42
C0316,channel-216,0,0,,,U_admin,1640000000,11
C0317,channel-217,0,0,,,U_admin,1640000000,7
C0318,channel-218,0,0,,,U_admin,1640000000,41
C0319,channel-219,0,0,,,U_admin,1640000000,10
C0320,channel-220,0,0,,,U_admin,1640000000,9
C0321,channel-221,0,0,,,U_admin,1640000000,17
C0322,channel-222,0,0,,,U_admin,1640000000,28
C0323,channel-223,1,0,,,U_admin,1640000000,24
C0324,channel-224,0,0,,,U_admin,1640000000,40
C0325,channel-225,0,0,,,U_admin,1640000000,29
C0326,channel-226,0,0,,,U_admin,1640000000,13
C0327,channel-227,0,0,,,U_admin,1640000000,16
C0328,channel-228,0,0,,,U_admin,1640000000,7
C0329,channel-229,0,0,,,U_admin,1640000000,31
C0330,channel-230,0,0,,,U_admin,1640000000,24
C0331,channel-231,0,0,,,U_admin,1640000000,29
C0332,channel-232,0,0,,,U_admin,1640000000,8
C0333,channel-233,0,0,,,U_admin,1640000000,5
C0334,channel-234,0,0,,,U_admin,1640000000,11
C0335,channel-235,1,0,,,U_admin,1640000000,50
C0336,channel-236,0,0,,,U_admin,1640000000,26
C0337,channel-237,0,0,,,U_admin,1640000000,24
C0338,channel-238,0,0,,,U_admin,1640000000,34
C0339,channel-239,1,0,,,U_admin,1640000000,30
C0340,channel-240,1,0,,,U_admin,1640000000,50
C0341,channel-241,0,0,,,U_admin,1640000000,36
C0342,channel-242,0,0,,,U_admin,1640000000,10
C0343,channel-243,0,0,,,U_admin,1640000000,30
C0344,channel-244,0,0,,,U_admin,1640000000,5
C0345,channel-245,0,0,,,U_admin,1640000000,6
C0346,channel-246,0,0,,,U_admin,1640000000,26
C0347,channel-247,1,0,,,U_admin,1640000000,28
C0348,channel-248,0,0,,,U_admin,1640000000,4
C0349,channel-249,1,0,,,U_admin,1640000000,12
C0350,channel-250,1,0,,,U_admin,1640000000,7
C0351,channel-251,0,0,,,U_admin,1640000000,50
C0352,channel-252,0,0,,,U_admin,1640000000,9
C0353,channel-253,0,0,,,U_admin,1640000000,16
C0354,channel-254,0,0,,,U_admin,1640000000,24
C0355,channel-255,0,0,,,U_admin,1640000000,6
C0356,channel-256,1,0,,,U_admin,1640000000,35
C0357,channel-257,0,0,,,U_admin,1640000000,30
C0358,channel-258,0,0,,,U_admin,1640000000,34
C0359,channel-259,1,0,,,U_admin,1640000000,30
C0360,channel-260,0,0,,,U_admin,1640000000,42
C0361,channel-261,0,0,,,U_admin,1640000000,36
C0362,channel-262,0,0,,,U_admin,1640000000,21
C0363,channel-263,0,0,,,U_admin,1640000000,10
C0364,channel-264,0,0,,,U_admin,1640000000,22
C0365,channel-265,0,0,,,U_admin,1640000000,36
C0366,channel-266,1,0,,,U_admin,1640000000,15
C0367,channel-267,0,0,,,U_admin,1640000000,22
C0368,channel-268,0,0,,,U_admin,1640000000,33
C0369,channel-269,0,0,,,U_admin,1640000000,29
C0370,channel-270,0,0,,,U_admin,1640000000,16
C0371,channel-271,0,0,,,U_admin,1640000000,44
C0372,channel-272,0,0,,,U_admin,1640000000,42
C0373,channel-273,0,0,,,U_admin,1640000000,6
C0374,channel-274,0,0,,,U_admin,1640000000,45
C0375,channel-275,0,0,,,U_admin,1640000000,31
C0376,channel-276,0,0,,,U_admin,1640000000,41
C0377,channel-277,0,0,,,U_admin,1640000000,35
C0378,channel-278,0,0,,,U_admin,1640000000,39
C0379,channel-279,0,0,,,U_admin,1640000000,21
C0380,channel-280,0,0,,,U_admin,1640000000,39
C0381,channel-281,0,0,,,U_admin,1640000000,4
C0382,channel-282,1,0,,,U_admin,1640000000,19
C0383,channel-283,0,0,,,U_admin,1640000000,28
C0384,channel-284,1,0,,,U_admin,1640000000,42
C0385,channel-285,1,0,,,U_admin,1640000000,45
C0386,channel-286,0,0,,,U_admin,1640000000,38
C0387,channel-287,1,0,,,U_admin,1640000000,8
C0388,channel-288,0,0,,,U_admin,1640000000,12
C0389,channel-289,0,0,,,U_admin,1640000000,40
C0390,channel-290,1,0,,,U_admin,1640000000,43
C0391,channel-291,0,0,,,U_admin,1640000000,12
C0392,channel-292,0,0,,,U_admin,1640000000,39
C0393,channel-293,0,0,,,U_admin,1640000000,21
C0394,channel-294,0,0,,,U_admin,1640000000,35
C0395,channel-295,0,0,,,U_admin,1640000000,39
C0396,channel-296,0,0,,,U_admin,1640000000,14
C0397,channel-297,0,0,,,U_admin,1640000000,9
C0398,channel-298,0,0,,,U_admin,1640000000,17
C0399,channel-299,0,0,,,U_admin,1640000000,12
C0400,channel-300,1,0,,,U_admin,1640000000,28
C0401,channel-301,0,0,,,U_admin,1640000000,29
C0402,channel-302,0,0,,,U_admin,1640000000,38
C0403,channel-303,1,0,,,U_admin,1640000000,12
C0404,channel-304,1,0,,,U_admin,1640000000,43
C0405,channel-305,0,0,,,U_admin,1640000000,32
C0406,channel-306,1,0,,,U_admin,1640000000,4
C0407,channel-307,1,0,,,U_admin,1640000000,14
C0408,channel-308,0,0,,,U_admin,1640000000,22
C0409,channel-309,0,0,,,U_admin,1640000000,36
C0410,channel-310,0,0,,,U_admin,1640000000,23
C0411,channel-311,0,0,,,U_admin,1640000000,44
C0412,channel-312,0,0,,,U_admin,1640000000,36
C0413,channel-313,0,0,,,U_admin,1640000000,45
C0414,channel-314,0,0,,,U_admin,1640000000,21
C0415,channel-315,0,0,,,U_admin,1640000000,25
C0416,channel-316,1,0,,,U_admin,1640000000,45
C0417,channel-317,0,0,,,U_admin,1640000000,12
C0418,channel-318,1,0,,,U_admin,1640000000,24
C0419,channel-319,0,0,,,U_admin,1640000000,38
C0420,channel-320,0,0,,,U_admin,1640000000,28
C0421,channel-321,0,0,,,U_admin,1640000000,37
C0422,channel-322,0,0,,,U_admin,1640000000,30
C0423,channel-323,0,0,,,U_admin,1640000000,8
C0424,channel-324,1,0,,,U_admin,1640000000,39
C0425,channel-325,1,0,,,U_admin,1640000000,25
C0426,channel-326,1,0,,,U_admin,1640000000,43
C0427,channel-327,0,0,,,U_admin,1640000000,16
C0428,channel-328,0,0,,,U_admin,1640000000,38
C0429,channel-329,1,0,,,U_admin,1640000000,30
C0430,channel-330,0,0,,,U_admin,1640000000,46
C0431,channel-331,0,0,,,U_admin,1640000000,15
C0432,channel-332,0,0,,,U_admin,1640000000,39
C0433,channel-333,0,0,,,U_admin,1640000000,10
C0434,channel-334,0,0,,,U_admin,1640000000,15
C0435,channel-335,0,0,,,U_admin,1640000000,28
C0436,channel-336,0,0,,,U_admin,1640000000,18
C0437,channel-337,0,0,,,U_admin,1640000000,35
C0438,channel-338,0,0,,,U_admin,1640000000,43
C0439,channel-339,0,0,,,U_admin,1640000000,4
C0440,channel-340,0,0,,,U_admin,1640000000,33
C0441,channel-341,0,0,,,U_admin,1640000000,3
C0442,channel-342,0,0,,,U_admin,1640000000,45
C0443,channel-343,1,0,,,U_admin,1640000000,41
C0444,channel-344,1,0,,,U_admin,1640000000,27
C0445,channel-345,0,0,,,U_admin,1640000000,6
C0446,channel-346,0,0,,,U_admin,1640000000,27
C0447,channel-347,0,0,,,U_admin,1640000000,7
C0448,channel-348,0,0,,,U_admin,1640000000,45
C0449,channel-349,0,0,,,U_admin,1640000000,42
C0450,channel-350,0,0,,,U_admin,1640000000,4
C0451,channel-351,0,0,,,U_admin,1640000000,7
C0452,channel-352,1,0,,,U_admin,1640000000,36
C0453,channel-353,0,0,,,U_admin,1640000000,42
C0454,channel-354,0,0,,,U_admin,1640000000,8
C0455,channel-355,0,0,,,U_admin,1640000000,43
C0456,channel-356,0,0,,,U_admin,1640000000,50
C0457,channel-357,0,0,,,U_admin,1640000000,6
C0458,channel-358,1,0,,,U_admin,1640000000,29
C0459,channel-359,0,0,,,U_admin,1640000000,43
C0460,channel-360,0,0,,,U_admin,1640000000,40
C0461,channel-361,1,0,,,U_admin,1640000000,44
C0462,channel-362,1,0,,,U_admin,1640000000,43
C0463,channel-363,0,0,,,U_admin,1640000000,6
C0464,channel-364,0,0,,,U_admin,1640000000,17
C0465,channel-365,0,0,,,U_admin,1640000000,20
C0466,channel-366,0,0,,,U_admin,1640000000,34
C0467,channel-367,1,0,,,U_admin,1640000000,31
C0468,channel-368,0,0,,,U_admin,1640000000,28
C0469,channel-369,0,0,,,U_admin,1640000000,6
C0470,channel-370,1,0,,,U_admin,1640000000,11
C0471,channel-371,1,0,,,U_admin,1640000000,29
C0472,channel-372,0,0,,,U_admin,1640000000,41
C0473,channel-373,0,0,,,U_admin,1640000000,25
C0474,channel-374,0,0,,,U_admin,1640000000,38
C0475,channel-375,0,0,,,U_admin,1640000000,50
C0476,channel-376,1,0,,,U_admin,1640000000,49
C0477,channel-377,1,0,,,U_admin,1640000000,27
C0478,channel-378,0,0,,,U_admin,1640000000,13
C0479,channel-379,0,0,,,U_admin,1640000000,19
C0480,channel-380,0,0,,,U_admin,1640000000,28
C0481,channel-381,0,0,,,U_admin,1640000000,7
C0482,channel-382,0,0,,,U_admin,1640000000,15
C0483,channel-383,0,0,,,U_admin,1640000000,32
C0484,channel-384,0,0,,,U_admin,1640000000,8
C0485,channel-385,0,0,,,U_admin,1640000000,23
C0486,channel-386,0,0,,,U_admin,1640000000,48
C0487,channel-387,0,0,,,U_admin,1640000000,15
C0488,channel-388,0,0,,,U_admin,1640000000,28
C0489,channel-389,0,0,,,U_admin,1640000000,32
C0490,channel-390,0,0,,,U_admin,1640000000,32
C0491,channel-391,0,0,,,U_admin,1640000000,16
C0492,channel-392,0,0,,,U_admin,1640000000,46
C0493,channel-393,0,0,,,U_admin,1640000000,8
C0494,channel-394,0,0,,,U_admin,1640000000,3
C0495,channel-395,1,0,,,U_admin,1640000000,10
C0496,channel-396,0,0,,,U_admin,1640000000,30
C0497,channel-397,0,0,,,U_admin,1640000000,35
C0498,channel-398,0,0,,,U_admin,1640000000,11
C0499,channel-399,1,0,,,U_admin,1640000000,34
C0500,channel-400,0,0,,,U_admin,1640000000,27
C0501,channel-401,0,0,,,U_admin,1640000000,15
C0502,channel-402,0,0,,,U_admin,1640000000,31
C0503,channel-403,0,0,,,U_admin,1640000000,45
C0504,channel-404,0,0,,,U_admin,1640000000,22
C0505,channel-405,0,0,,,U_admin,1640000000,40
C0506,channel-406,0,0,,,U_admin,1640000000,49
C0507,channel-407,0,0,,,U_admin,1640000000,40
C0508,channel-408,0,0,,,U_admin,1640000000,6
C0509,channel-409,0,0,,,U_admin,1640000000,28
C0510,channel-410,0,0,,,U_admin,1640000000,35
C0511,channel-411,0,0,,,U_admin,1640000000,9
C0512,channel-412,1,0,,,U_admin,1640000000,20
C0513,channel-413,0,0,,,U_admin,1640000000,6
C0514,channel-414,0,0,,,U_admin,1640000000,31
C0515,channel-415,0,0,,,U_admin,1640000000,46
C0516,channel-416,0,0,,,U_admin,1640000000,9
C0517,channel-417,1,0,,,U_admin,1640000000,33
C0518,channel-418,0,0,,,U_admin,1640000000,12
C0519,channel-419,1,0,,,U_admin,1640000000,50
C0520,channel-420,1,0,,,U_admin,1640000000,45
C0521,channel-421,0,0,,,U_admin,1640000000,14
C0522,channel-422,0,0,,,U_admin,1640000000,3
C0523,channel-423,0,0,,,U_admin,1640000000,43
C0524,channel-424,0,0,,,U_admin,1640000000,34
C0525,channel-425,0,0,,,U_admin,1640000000,9
C0526,channel-426,0,0,,,U_admin,1640000000,19
C0527,channel-427,1,0,,,U_admin,1640000000,13
C0528,channel-428,0,0,,,U_admin,1640000000,50
C0529,channel-429,1,0,,,U_admin,1640000000,49
C0530,channel-430,1,0,,,U_admin,1640000000,17
C0531,channel-431,1,0,,,U_admin,1640000000,17
C0532,channel-432,0,0,,,U_admin,1640000000,10
C0533,channel-433,0,0,,,U_admin,1640000000,37
C0534,channel-434,0,0,,,U_admin,1640000000,29
C0535,channel-435,0,0,,,U_admin,1640000000,24
C0536,channel-436,0,0,,,U_admin,1640000000,39
C0537,channel-437,1,0,,,U_admin,1640000000,50
C0538,channel-438,0,0,,,U_admin,1640000000,34
C0539,channel-439,1,0,,,U_admin,1640000000,28
C0540,channel-440,0,0,,,U_admin,1640000000,32
C0541,channel-441,1,0,,,U_admin,1640000000,47
C0542,channel-442,0,0,,,U_admin,1640000000,28
C0543,channel-443,1,0,,,U_admin,1640000000,18
C0544,channel-444,1,0,,,U_admin,1640000000,36
C0545,channel-445,0,0,,,U_admin,1640000000,3
C0546,channel-446,0,0,,,U_admin,1640000000,3
C0547,channel-447,1,0,,,U_admin,1640000000,37
C0548,channel-448,0,0,,,U_admin,1640000000,8
C0549,channel-449,0,0,,,U_admin,1640000000,14
C0550,channel-450,0,0,,,U_admin,1640000000,43
C0551,channel-451,0,0,,,U_admin,1640000000,23
C0552,channel-452,0,0,,,U_admin,1640000000,8
C0553,channel-453,1,0,,,U_admin,1640000000,46
C0554,channel-454,0,0,,,U_admin,1640000000,3
C0555,channel-455,0,0,,,U_admin,1640000000,37
C0556,channel-456,1,0,,,U_admin,1640000000,9
C0557,channel-457,0,0,,,U_admin,1640000000,28
C0558,channel-458,0,0,,,U_admin,1640000000,49
C0559,channel-459,0,0,,,U_admin,1640000000,36
C0560,channel-460,0,0,,,U_admin,1640000000,7
C0561,channel-461,0,0,,,U_admin,1640000000,23
C0562,channel-462,1,0,,,U_admin,1640000000,32
C0563,channel-463,0,0,,,U_admin,1640000000,38
C0564,channel-464,0,0,,,U_admin,1640000000,18
C0565,channel-465,1,0,,,U_admin,1640000000,42
C0566,channel-466,0,0,,,U_admin,1640000000,37
C0567,channel-467,0,0,,,U_admin,1640000000,13
C0568,channel-468,0,0,,,U_admin,1640000000,5
C0569,channel-469,0,0,,,U_admin,1640000000,5
C0570,channel-470,0,0,,,U_admin,1640000000,45
C0571,channel-471,1,0,,,U_admin,1640000000,49
C0572,channel-472,0,0,,,U_admin,1640000000,35
C0573,channel-473,0,0,,,U_admin,1640000000,44
C0574,channel-474,0,0,,,U_admin,1640000000,22
C0575,channel-475,0,0,,,U_admin,1640000000,50
C0576,channel-476,0,0,,,U_admin,1640000000,44
C0577,channel-477,0,0,,,U_admin,1640000000,21
C0578,channel-478,0,0,,,U_admin,1640000000,31
C0579,channel-479,1,0,,,U_admin,1640000000,5
C0580,channel-480,1,0,,,U_admin,1640000000,8
C0581,channel-481,0,0,,,U_admin,1640000000,14
C0582,channel-482,0,0,,,U_admin,1640000000,37
C0583,channel-483,1,0,,,U_admin,1640000000,31
C0584,channel-484,1,0,,,U_admin,1640000000,33
C0585,channel-485,0,0,,,U_admin,1640000000,37
C0586,channel-486,0,0,,,U_admin,1640000000,4
C0587,channel-487,1,0,,,U_admin,1640000000,20
C0588,channel-488,1,0,,,U_admin,1640000000,7
C0589,channel-489,0,0,,,U_admin,1640000000,49
C0590,channel-490,1,0,,,U_admin,1640000000,34
C0591,channel-491,1,0,,,U_admin,1640000000,27
C0592,channel-492,0,0,,,U_admin,1640000000,42
C0593,channel-493,1,0,,,U_admin,1640000000,35
C0594,channel-494,1,0,,,U_admin,1640000000,48
C0595,channel-495,0,0,,,U_admin,1640000000,11
C0596,channel-496,0,0,,,U_admin,1640000000,36
C0597,channel-497,0,0,,,U_admin,1640000000,34
C0598,channel-498,0,0,,,U_admin,1640000000,44
C0599,channel-499,0,0,,,U_admin,1640000000,46
C0600,channel-500,0,0,,,U_admin,1640000000,28
C0601,channel-501,0,0,,,U_admin,1640000000,46
C0602,channel-502,0,0,,,U_admin,1640000000,26
C0603,channel-503,0,0,,,U_admin,1640000000,47
C0604,channel-504,0,0,,,U_admin,1640000000,4
C0605,channel-505,0,0,,,U_admin,1640000000,27
C0606,channel-506,1,0,,,U_admin,1640000000,49
