track_id,name,artist_id,album_id,duration_ms,popularity,explicit,track_number
spotify_tracks_1058,Spotify item 58,spotify_tracks_1058,spotify_tracks_1058,duration_ms_58,popularity_58,explicit_58,track_number_58
spotify_tracks_1059,Spotify item 59,spotify_tracks_1059,spotify_tracks_1059,duration_ms_59,popularity_59,explicit_59,track_number_59
spotify_tracks_1060,Spotify item 60,spotify_tracks_1060,spotify_tracks_1060,duration_ms_60,popularity_60,explicit_60,track_number_60
spotify_tracks_1061,Spotify item 61,spotify_tracks_1061,spotify_tracks_1061,duration_ms_61,popularity_61,explicit_61,track_number_61
spotify_tracks_1062,Spotify item 62,spotify_tracks_1062,spotify_tracks_1062,duration_ms_62,popularity_62,explicit_62,track_number_62
spotify_tracks_1063,Spotify item 63,spotify_tracks_1063,spotify_tracks_1063,duration_ms_63,popularity_63,explicit_63,track_number_63
spotify_tracks_1064,Spotify item 64,spotify_tracks_1064,spotify_tracks_1064,duration_ms_64,popularity_64,explicit_64,track_number_64
spotify_tracks_1065,Spotify item 65,spotify_tracks_1065,spotify_tracks_1065,duration_ms_65,popularity_65,explicit_65,track_number_65
spotify_tracks_1066,Spotify item 66,spotify_tracks_1066,spotify_tracks_1066,duration_ms_66,popularity_66,explicit_66,track_number_66
spotify_tracks_1067,Spotify item 67,spotify_tracks_1067,spotify_tracks_1067,duration_ms_67,popularity_67,explicit_67,track_number_67
spotify_tracks_1068,Spotify item 68,spotify_tracks_1068,spotify_tracks_1068,duration_ms_68,popularity_68,explicit_68,track_number_68
spotify_tracks_1069,Spotify item 69,spotify_tracks_1069,spotify_tracks_1069,duration_ms_69,popularity_69,explicit_69,track_number_69
spotify_tracks_1070,Spotify item 70,spotify_tracks_1070,spotify_tracks_1070,duration_ms_70,popularity_70,explicit_70,track_number_70
spotify_tracks_1071,Spotify item 71,spotify_tracks_1071,spotify_tracks_1071,duration_ms_71,popularity_71,explicit_71,track_number_71
spotify_tracks_1072,Spotify item 72,spotify_tracks_1072,spotify_tracks_1072,duration_ms_72,popularity_72,explicit_72,track_number_72
spotify_tracks_1073,Spotify item 73,spotify_tracks_1073,spotify_tracks_1073,duration_ms_73,popularity_73,explicit_73,track_number_73
spotify_tracks_1074,Spotify item 74,spotify_tracks_1074,spotify_tracks_1074,duration_ms_74,popularity_74,explicit_74,track_number_74
spotify_tracks_1075,Spotify item 75,spotify_tracks_1075,spotify_tracks_1075,duration_ms_75,popularity_75,explicit_75,track_number_75
spotify_tracks_1076,Spotify item 76,spotify_tracks_1076,spotify_tracks_1076,duration_ms_76,popularity_76,explicit_76,track_number_76
spotify_tracks_1077,Spotify item 77,spotify_tracks_1077,spotify_tracks_1077,duration_ms_77,popularity_77,explicit_77,track_number_77
spotify_tracks_1078,Spotify item 78,spotify_tracks_1078,spotify_tracks_1078,duration_ms_78,popularity_78,explicit_78,track_number_78
spotify_tracks_1079,Spotify item 79,spotify_tracks_1079,spotify_tracks_1079,duration_ms_79,popularity_79,explicit_79,track_number_79
spotify_tracks_1080,Spotify item 80,spotify_tracks_1080,spotify_tracks_1080,duration_ms_80,popularity_80,explicit_80,track_number_80
spotify_tracks_1081,Spotify item 81,spotify_tracks_1081,spotify_tracks_1081,duration_ms_81,popularity_81,explicit_81,track_number_81
spotify_tracks_1082,Spotify item 82,spotify_tracks_1082,spotify_tracks_1082,duration_ms_82,popularity_82,explicit_82,track_number_82
spotify_tracks_1083,Spotify item 83,spotify_tracks_1083,spotify_tracks_1083,duration_ms_83,popularity_83,explicit_83,track_number_83
spotify_tracks_1084,Spotify item 84,spotify_tracks_1084,spotify_tracks_1084,duration_ms_84,popularity_84,explicit_84,track_number_84
spotify_tracks_1085,Spotify item 85,spotify_tracks_1085,spotify_tracks_1085,duration_ms_85,popularity_85,explicit_85,track_number_85
spotify_tracks_1086,Spotify item 86,spotify_tracks_1086,spotify_tracks_1086,duration_ms_86,popularity_86,explicit_86,track_number_86
spotify_tracks_1087,Spotify item 87,spotify_tracks_1087,spotify_tracks_1087,duration_ms_87,popularity_87,explicit_87,track_number_87
spotify_tracks_1088,Spotify item 88,spotify_tracks_1088,spotify_tracks_1088,duration_ms_88,popularity_88,explicit_88,track_number_88
spotify_tracks_1089,Spotify item 89,spotify_tracks_1089,spotify_tracks_1089,duration_ms_89,popularity_89,explicit_89,track_number_89
spotify_tracks_1090,Spotify item 90,spotify_tracks_1090,spotify_tracks_1090,duration_ms_90,popularity_90,explicit_90,track_number_90
spotify_tracks_1091,Spotify item 91,spotify_tracks_1091,spotify_tracks_1091,duration_ms_91,popularity_91,explicit_91,track_number_91
spotify_tracks_1092,Spotify item 92,spotify_tracks_1092,spotify_tracks_1092,duration_ms_92,popularity_92,explicit_92,track_number_92
spotify_tracks_1093,Spotify item 93,spotify_tracks_1093,spotify_tracks_1093,duration_ms_93,popularity_93,explicit_93,track_number_93
spotify_tracks_1094,Spotify item 94,spotify_tracks_1094,spotify_tracks_1094,duration_ms_94,popularity_94,explicit_94,track_number_94
spotify_tracks_1095,Spotify item 95,spotify_tracks_1095,spotify_tracks_1095,duration_ms_95,popularity_95,explicit_95,track_number_95
spotify_tracks_1096,Spotify item 96,spotify_tracks_1096,spotify_tracks_1096,duration_ms_96,popularity_96,explicit_96,track_number_96
spotify_tracks_1097,Spotify item 97,spotify_tracks_1097,spotify_tracks_1097,duration_ms_97,popularity_97,explicit_97,track_number_97
spotify_tracks_1098,Spotify item 98,spotify_tracks_1098,spotify_tracks_1098,duration_ms_98,popularity_98,explicit_98,track_number_98
spotify_tracks_1099,Spotify item 99,spotify_tracks_1099,spotify_tracks_1099,duration_ms_99,popularity_99,explicit_99,track_number_99
