id,account_id,type,status,amount,currency,native_amount,native_currency,description,created_at
txn_2020_22,acc_btc,buy,completed,0.073,BTC,73.35,USD,Reference reinvestment transaction,2020-11-15T10:00:00Z
txn_2020_23,acc_btc,buy,completed,0.076,BTC,31.57,USD,Reference reinvestment transaction,2020-12-15T10:00:00Z
txn_2020_24,acc_btc,buy,completed,0.071,BTC,28.92,USD,Reference reinvestment transaction,2020-01-15T10:00:00Z
txn_2020_25,acc_btc,buy,completed,0.023,BTC,23.85,USD,Reference reinvestment transaction,2020-02-15T10:00:00Z
txn_2020_26,acc_btc,buy,completed,0.057,BTC,14.28,USD,Reference reinvestment transaction,2020-03-15T10:00:00Z
txn_2020_27,acc_btc,buy,completed,0.093,BTC,52.68,USD,Reference reinvestment transaction,2020-04-15T10:00:00Z
txn_2020_28,acc_btc,buy,completed,0.038,BTC,18.26,USD,Reference reinvestment transaction,2020-05-15T10:00:00Z
txn_2020_29,acc_btc,buy,completed,0.064,BTC,36.36,USD,Reference reinvestment transaction,2020-06-15T10:00:00Z
txn_2021_30,acc_btc,buy,completed,0.051,BTC,62.25,USD,Reference reinvestment transaction,2021-07-15T10:00:00Z
txn_2021_31,acc_btc,buy,completed,0.082,BTC,63.52,USD,Reference reinvestment transaction,2021-08-15T10:00:00Z
txn_2021_32,acc_btc,buy,completed,0.051,BTC,73.19,USD,Reference reinvestment transaction,2021-09-15T10:00:00Z
txn_2021_33,acc_btc,buy,completed,0.066,BTC,50.8,USD,Reference reinvestment transaction,2021-10-15T10:00:00Z
txn_2021_34,acc_btc,buy,completed,0.097,BTC,18.62,USD,Reference reinvestment transaction,2021-11-15T10:00:00Z
txn_2021_35,acc_btc,buy,completed,0.027,BTC,24.79,USD,Reference reinvestment transaction,2021-12-15T10:00:00Z
txn_2021_36,acc_btc,buy,completed,0.05,BTC,48.49,USD,Reference reinvestment transaction,2021-01-15T10:00:00Z
txn_2021_37,acc_btc,buy,completed,0.038,BTC,23.99,USD,Reference reinvestment transaction,2021-02-15T10:00:00Z
txn_2021_38,acc_btc,buy,completed,0.01,BTC,17.62,USD,Reference reinvestment transaction,2021-03-15T10:00:00Z
txn_2021_39,acc_btc,buy,completed,0.043,BTC,30.88,USD,Reference reinvestment transaction,2021-04-15T10:00:00Z
txn_2021_40,acc_btc,buy,completed,0.088,BTC,44.11,USD,Reference reinvestment transaction,2021-05-15T10:00:00Z
txn_2021_41,acc_btc,buy,completed,0.083,BTC,79.38,USD,Reference reinvestment transaction,2021-06-15T10:00:00Z
txn_2021_42,acc_btc,buy,completed,0.062,BTC,39.55,USD,Reference reinvestment transaction,2021-07-15T10:00:00Z
txn_2021_43,acc_btc,buy,completed,0.09,BTC,78.72,USD,Reference reinvestment transaction,2021-08-15T10:00:00Z
txn_2021_44,acc_btc,buy,completed,0.019,BTC,36.83,USD,Reference reinvestment transaction,2021-09-15T10:00:00Z
txn_2021_45,acc_btc,buy,completed,0.044,BTC,70.65,USD,Reference reinvestment transaction,2021-10-15T10:00:00Z
txn_2021_46,acc_btc,buy,completed,0.027,BTC,42.34,USD,Reference reinvestment transaction,2021-11-15T10:00:00Z
txn_2021_47,acc_btc,buy,completed,0.046,BTC,46.59,USD,Reference reinvestment transaction,2021-12-15T10:00:00Z
txn_2021_48,acc_btc,buy,completed,0.049,BTC,58.47,USD,Reference reinvestment transaction,2021-01-15T10:00:00Z
txn_2021_49,acc_btc,buy,completed,0.05,BTC,73.36,USD,Reference reinvestment transaction,2021-02-15T10:00:00Z
txn_2021_50,acc_btc,buy,completed,0.042,BTC,26.78,USD,Reference reinvestment transaction,2021-03-15T10:00:00Z
txn_2021_51,acc_btc,buy,completed,0.059,BTC,67.97,USD,Reference reinvestment transaction,2021-04-15T10:00:00Z
txn_2021_52,acc_btc,buy,completed,0.068,BTC,40.83,USD,Reference reinvestment transaction,2021-05-15T10:00:00Z
txn_2021_53,acc_btc,buy,completed,0.092,BTC,48.13,USD,Reference reinvestment transaction,2021-06-15T10:00:00Z
txn_2021_54,acc_btc,buy,completed,0.017,BTC,45.02,USD,Reference reinvestment transaction,2021-07-15T10:00:00Z
txn_2021_55,acc_btc,buy,completed,0.053,BTC,60.52,USD,Reference reinvestment transaction,2021-08-15T10:00:00Z
txn_2021_56,acc_btc,buy,completed,0.02,BTC,71.23,USD,Reference reinvestment transaction,2021-09-15T10:00:00Z
txn_2021_57,acc_btc,buy,completed,0.056,BTC,55.49,USD,Reference reinvestment transaction,2021-10-15T10:00:00Z
txn_2021_58,acc_btc,buy,completed,0.062,BTC,60.54,USD,Reference reinvestment transaction,2021-11-15T10:00:00Z
txn_2021_59,acc_btc,buy,completed,0.051,BTC,45.71,USD,Reference reinvestment transaction,2021-12-15T10:00:00Z
txn_2022_60,acc_btc,buy,completed,0.043,BTC,38.97,USD,Reference reinvestment transaction,2022-01-15T10:00:00Z
txn_2022_61,acc_btc,buy,completed,0.039,BTC,38.74,USD,Reference reinvestment transaction,2022-02-15T10:00:00Z
txn_2022_62,acc_btc,buy,completed,0.098,BTC,72.55,USD,Reference reinvestment transaction,2022-03-15T10:00:00Z
txn_2022_63,acc_btc,buy,completed,0.061,BTC,61.39,USD,Reference reinvestment transaction,2022-04-15T10:00:00Z
txn_2022_64,acc_btc,buy,completed,0.081,BTC,38.32,USD,Reference reinvestment transaction,2022-05-15T10:00:00Z
txn_2022_65,acc_btc,buy,completed,0.095,BTC,34.14,USD,Reference reinvestment transaction,2022-06-15T10:00:00Z
txn_2022_66,acc_btc,buy,completed,0.036,BTC,40.83,USD,Reference reinvestment transaction,2022-07-15T10:00:00Z
txn_2022_67,acc_btc,buy,completed,0.02,BTC,20.67,USD,Reference reinvestment transaction,2022-08-15T10:00:00Z
txn_2022_68,acc_btc,buy,completed,0.029,BTC,74.7,USD,Reference reinvestment transaction,2022-09-15T10:00:00Z
txn_2022_69,acc_btc,buy,completed,0.015,BTC,78.31,USD,Reference reinvestment transaction,2022-10-15T10:00:00Z
txn_2022_70,acc_btc,buy,completed,0.08,BTC,55.1,USD,Reference reinvestment transaction,2022-11-15T10:00:00Z
txn_2022_71,acc_btc,buy,completed,0.071,BTC,68.5,USD,Reference reinvestment transaction,2022-12-15T10:00:00Z
txn_2022_72,acc_btc,buy,completed,0.092,BTC,22.5,USD,Reference reinvestment transaction,2022-01-15T10:00:00Z
txn_2022_73,acc_btc,buy,completed,0.016,BTC,34.33,USD,Reference reinvestment transaction,2022-02-15T10:00:00Z
txn_2022_74,acc_btc,buy,completed,0.02,BTC,40.39,USD,Reference reinvestment transaction,2022-03-15T10:00:00Z
txn_2022_75,acc_btc,buy,completed,0.08,BTC,32.81,USD,Reference reinvestment transaction,2022-04-15T10:00:00Z
txn_2022_76,acc_btc,buy,completed,0.025,BTC,75.42,USD,Reference reinvestment transaction,2022-05-15T10:00:00Z
txn_2022_77,acc_btc,buy,completed,0.045,BTC,51.01,USD,Reference reinvestment transaction,2022-06-15T10:00:00Z
txn_2022_78,acc_btc,buy,completed,0.059,BTC,28.07,USD,Reference reinvestment transaction,2022-07-15T10:00:00Z
txn_2022_79,acc_btc,buy,completed,0.013,BTC,50.21,USD,Reference reinvestment transaction,2022-08-15T10:00:00Z
txn_2022_80,acc_btc,buy,completed,0.027,BTC,67.38,USD,Reference reinvestment transaction,2022-09-15T10:00:00Z
txn_2022_81,acc_btc,buy,completed,0.082,BTC,62.57,USD,Reference reinvestment transaction,2022-10-15T10:00:00Z
txn_2022_82,acc_btc,buy,completed,0.01,BTC,22.14,USD,Reference reinvestment transaction,2022-11-15T10:00:00Z
txn_2022_83,acc_btc,buy,completed,0.049,BTC,39.6,USD,Reference reinvestment transaction,2022-12-15T10:00:00Z
txn_2022_84,acc_btc,buy,completed,0.031,BTC,64.72,USD,Reference reinvestment transaction,2022-01-15T10:00:00Z
txn_2022_85,acc_btc,buy,completed,0.024,BTC,23.17,USD,Reference reinvestment transaction,2022-02-15T10:00:00Z
txn_2022_86,acc_btc,buy,completed,0.042,BTC,52.57,USD,Reference reinvestment transaction,2022-03-15T10:00:00Z
txn_2022_87,acc_btc,buy,completed,0.039,BTC,32.42,USD,Reference reinvestment transaction,2022-04-15T10:00:00Z
txn_2022_88,acc_btc,buy,completed,0.078,BTC,50.65,USD,Reference reinvestment transaction,2022-05-15T10:00:00Z
