id,name,primary,type,currency_code,currency_name,balance_amount,native_balance_amount,native_currency,created_at,updated_at
acc_ref_35,Reference account 35,false,wallet,USD,USD,0.0,0.0,USD,2020-04-15T10:00:00Z,2026-10-06T09:00:00Z
acc_ref_36,Reference account 36,false,wallet,USD,USD,0.0,0.0,USD,2020-04-15T10:00:00Z,2026-10-06T09:00:00Z
acc_ref_37,Reference account 37,false,wallet,USD,USD,0.0,0.0,USD,2020-04-15T10:00:00Z,2026-10-06T09:00:00Z
acc_ref_38,Reference account 38,false,wallet,USD,USD,0.0,0.0,USD,2020-04-15T10:00:00Z,2026-10-06T09:00:00Z
acc_ref_39,Reference account 39,false,wallet,USD,USD,0.0,0.0,USD,2020-04-15T10:00:00Z,2026-10-06T09:00:00Z
acc_ref_40,Reference account 40,false,wallet,USD,USD,0.0,0.0,USD,2020-04-15T10:00:00Z,2026-10-06T09:00:00Z
acc_ref_41,Reference account 41,false,wallet,USD,USD,0.0,0.0,USD,2020-04-15T10:00:00Z,2026-10-06T09:00:00Z
acc_ref_42,Reference account 42,false,wallet,USD,USD,0.0,0.0,USD,2020-04-15T10:00:00Z,2026-10-06T09:00:00Z
acc_ref_43,Reference account 43,false,wallet,USD,USD,0.0,0.0,USD,2020-04-15T10:00:00Z,2026-10-06T09:00:00Z
acc_ref_44,Reference account 44,false,wallet,USD,USD,0.0,0.0,USD,2020-04-15T10:00:00Z,2026-10-06T09:00:00Z
acc_ref_45,Reference account 45,false,wallet,USD,USD,0.0,0.0,USD,2020-04-15T10:00:00Z,2026-10-06T09:00:00Z
acc_ref_46,Reference account 46,false,wallet,USD,USD,0.0,0.0,USD,2020-04-15T10:00:00Z,2026-10-06T09:00:00Z
acc_ref_47,Reference account 47,false,wallet,USD,USD,0.0,0.0,USD,2020-04-15T10:00:00Z,2026-10-06T09:00:00Z
acc_ref_48,Reference account 48,false,wallet,USD,USD,0.0,0.0,USD,2020-04-15T10:00:00Z,2026-10-06T09:00:00Z
acc_ref_49,Reference account 49,false,wallet,USD,USD,0.0,0.0,USD,2020-04-15T10:00:00Z,2026-10-06T09:00:00Z
acc_ref_50,Reference account 50,false,wallet,USD,USD,0.0,0.0,USD,2020-04-15T10:00:00Z,2026-10-06T09:00:00Z
acc_ref_51,Reference account 51,false,wallet,USD,USD,0.0,0.0,USD,2020-04-15T10:00:00Z,2026-10-06T09:00:00Z
acc_ref_52,Reference account 52,false,wallet,USD,USD,0.0,0.0,USD,2020-04-15T10:00:00Z,2026-10-06T09:00:00Z
acc_ref_53,Reference account 53,false,wallet,USD,USD,0.0,0.0,USD,2020-04-15T10:00:00Z,2026-10-06T09:00:00Z
acc_ref_54,Reference account 54,false,wallet,USD,USD,0.0,0.0,USD,2020-04-15T10:00:00Z,2026-10-06T09:00:00Z
acc_ref_55,Reference account 55,false,wallet,USD,USD,0.0,0.0,USD,2020-04-15T10:00:00Z,2026-10-06T09:00:00Z
acc_ref_56,Reference account 56,false,wallet,USD,USD,0.0,0.0,USD,2020-04-15T10:00:00Z,2026-10-06T09:00:00Z
acc_ref_57,Reference account 57,false,wallet,USD,USD,0.0,0.0,USD,2020-04-15T10:00:00Z,2026-10-06T09:00:00Z
acc_ref_58,Reference account 58,false,wallet,USD,USD,0.0,0.0,USD,2020-04-15T10:00:00Z,2026-10-06T09:00:00Z
acc_ref_59,Reference account 59,false,wallet,USD,USD,0.0,0.0,USD,2020-04-15T10:00:00Z,2026-10-06T09:00:00Z
acc_ref_60,Reference account 60,false,wallet,USD,USD,0.0,0.0,USD,2020-04-15T10:00:00Z,2026-10-06T09:00:00Z
acc_ref_61,Reference account 61,false,wallet,USD,USD,0.0,0.0,USD,2020-04-15T10:00:00Z,2026-10-06T09:00:00Z
acc_ref_62,Reference account 62,false,wallet,USD,USD,0.0,0.0,USD,2020-04-15T10:00:00Z,2026-10-06T09:00:00Z
acc_ref_63,Reference account 63,false,wallet,USD,USD,0.0,0.0,USD,2020-04-15T10:00:00Z,2026-10-06T09:00:00Z
acc_ref_64,Reference account 64,false,wallet,USD,USD,0.0,0.0,USD,2020-04-15T10:00:00Z,2026-10-06T09:00:00Z
acc_ref_65,Reference account 65,false,wallet,USD,USD,0.0,0.0,USD,2020-04-15T10:00:00Z,2026-10-06T09:00:00Z
acc_ref_66,Reference account 66,false,wallet,USD,USD,0.0,0.0,USD,2020-04-15T10:00:00Z,2026-10-06T09:00:00Z
acc_ref_67,Reference account 67,false,wallet,USD,USD,0.0,0.0,USD,2020-04-15T10:00:00Z,2026-10-06T09:00:00Z
acc_ref_68,Reference account 68,false,wallet,USD,USD,0.0,0.0,USD,2020-04-15T10:00:00Z,2026-10-06T09:00:00Z
acc_ref_69,Reference account 69,false,wallet,USD,USD,0.0,0.0,USD,2020-04-15T10:00:00Z,2026-10-06T09:00:00Z
acc_ref_70,Reference account 70,false,wallet,USD,USD,0.0,0.0,USD,2020-04-15T10:00:00Z,2026-10-06T09:00:00Z
acc_ref_71,Reference account 71,false,wallet,USD,USD,0.0,0.0,USD,2020-04-15T10:00:00Z,2026-10-06T09:00:00Z
acc_ref_72,Reference account 72,false,wallet,USD,USD,0.0,0.0,USD,2020-04-15T10:00:00Z,2026-10-06T09:00:00Z
acc_ref_73,Reference account 73,false,wallet,USD,USD,0.0,0.0,USD,2020-04-15T10:00:00Z,2026-10-06T09:00:00Z
acc_ref_74,Reference account 74,false,wallet,USD,USD,0.0,0.0,USD,2020-04-15T10:00:00Z,2026-10-06T09:00:00Z
acc_ref_75,Reference account 75,false,wallet,USD,USD,0.0,0.0,USD,2020-04-15T10:00:00Z,2026-10-06T09:00:00Z
acc_ref_76,Reference account 76,false,wallet,USD,USD,0.0,0.0,USD,2020-04-15T10:00:00Z,2026-10-06T09:00:00Z
acc_ref_77,Reference account 77,false,wallet,USD,USD,0.0,0.0,USD,2020-04-15T10:00:00Z,2026-10-06T09:00:00Z
acc_ref_78,Reference account 78,false,wallet,USD,USD,0.0,0.0,USD,2020-04-15T10:00:00Z,2026-10-06T09:00:00Z
acc_ref_79,Reference account 79,false,wallet,USD,USD,0.0,0.0,USD,2020-04-15T10:00:00Z,2026-10-06T09:00:00Z
acc_ref_80,Reference account 80,false,wallet,USD,USD,0.0,0.0,USD,2020-04-15T10:00:00Z,2026-10-06T09:00:00Z
acc_ref_81,Reference account 81,false,wallet,USD,USD,0.0,0.0,USD,2020-04-15T10:00:00Z,2026-10-06T09:00:00Z
acc_ref_82,Reference account 82,false,wallet,USD,USD,0.0,0.0,USD,2020-04-15T10:00:00Z,2026-10-06T09:00:00Z
acc_ref_83,Reference account 83,false,wallet,USD,USD,0.0,0.0,USD,2020-04-15T10:00:00Z,2026-10-06T09:00:00Z
acc_ref_84,Reference account 84,false,wallet,USD,USD,0.0,0.0,USD,2020-04-15T10:00:00Z,2026-10-06T09:00:00Z
acc_ref_85,Reference account 85,false,wallet,USD,USD,0.0,0.0,USD,2020-04-15T10:00:00Z,2026-10-06T09:00:00Z
acc_ref_86,Reference account 86,false,wallet,USD,USD,0.0,0.0,USD,2020-04-15T10:00:00Z,2026-10-06T09:00:00Z
acc_ref_87,Reference account 87,false,wallet,USD,USD,0.0,0.0,USD,2020-04-15T10:00:00Z,2026-10-06T09:00:00Z
acc_ref_88,Reference account 88,false,wallet,USD,USD,0.0,0.0,USD,2020-04-15T10:00:00Z,2026-10-06T09:00:00Z
acc_ref_89,Reference account 89,false,wallet,USD,USD,0.0,0.0,USD,2020-04-15T10:00:00Z,2026-10-06T09:00:00Z
