"id","name","primary","type","currency_code","currency_name","balance_amount","native_balance_amount","native_currency","created_at","updated_at"
"acc_0042","Ripple Wallet","false","vault","XRP","Ripple","4.54542821","225581.89","USD","2023-04-26T23:14:00Z","2024-07-23T20:29:00Z"
"acc_0043","Ripple Wallet","false","vault","XRP","Ripple","6.33230564","421625.82","USD","2023-02-12T00:52:00Z","2024-10-25T19:45:00Z"
"acc_0044","Polygon Wallet","true","fiat","MATIC","Polygon","5.83975485","357572.94","USD","2023-09-05T16:18:00Z","2024-10-03T22:54:00Z"
"acc_0045","Polkadot Wallet","true","wallet","DOT","Polkadot","3.14488435","147502.45","USD","2023-05-28T10:53:00Z","2024-04-19T06:16:00Z"
"acc_0046","Dogecoin Wallet","true","wallet","DOGE","Dogecoin","0.24804497","14728.0","USD","2023-01-17T00:01:00Z","2024-03-19T12:49:00Z"
"acc_0047","Avalanche Wallet","false","vault","AVAX","Avalanche","3.49513891","130581.45","USD","2023-12-29T19:27:00Z","2024-05-28T22:05:00Z"
"acc_0048","Polkadot Wallet","true","vault","DOT","Polkadot","2.10819025","50667.02","USD","2023-08-30T04:52:00Z","2024-11-20T06:03:00Z"
"acc_0049","Dogecoin Wallet","false","fiat","DOGE","Dogecoin","8.42687292","237576.29","USD","2023-09-01T05:24:00Z","2024-04-25T21:15:00Z"
"acc_0050","Bitcoin Wallet","true","fiat","BTC","Bitcoin","5.44082752","358557.25","USD","2023-10-11T20:40:00Z","2024-01-07T17:56:00Z"
"acc_0051","Chainlink Wallet","true","wallet","LINK","Chainlink","7.13481198","202010.13","USD","2023-07-08T16:01:00Z","2024-06-03T09:44:00Z"
"acc_0052","Dogecoin Wallet","false","fiat","DOGE","Dogecoin","0.60077067","36915.31","USD","2023-08-26T15:08:00Z","2024-02-17T03:08:00Z"
"acc_0053","Avalanche Wallet","false","fiat","AVAX","Avalanche","1.07017619","27059.56","USD","2023-10-17T16:57:00Z","2024-02-18T21:55:00Z"
"acc_0054","Avalanche Wallet","false","wallet","AVAX","Avalanche","9.992402","655930.89","USD","2023-03-07T02:21:00Z","2024-03-18T13:30:00Z"
"acc_0055","Dogecoin Wallet","false","wallet","DOGE","Dogecoin","8.28123239","195723.41","USD","2023-08-20T00:59:00Z","2024-07-21T17:26:00Z"
"acc_0056","Chainlink Wallet","false","vault","LINK","Chainlink","6.44778456","448797.58","USD","2023-06-07T03:18:00Z","2024-08-30T07:22:00Z"
"acc_0057","Polygon Wallet","false","fiat","MATIC","Polygon","8.39909519","407050.26","USD","2023-04-09T20:29:00Z","2024-05-29T05:21:00Z"
"acc_0058","Solana Wallet","false","vault","SOL","Solana","3.17508433","148969.95","USD","2023-10-19T20:44:00Z","2024-09-08T22:30:00Z"
"acc_0059","Dogecoin Wallet","false","wallet","DOGE","Dogecoin","6.80514774","268132.77","USD","2023-07-17T01:14:00Z","2024-03-23T21:41:00Z"
"acc_0060","Dogecoin Wallet","true","wallet","DOGE","Dogecoin","6.56587157","218327.86","USD","2023-01-09T19:22:00Z","2024-12-30T20:03:00Z"
"acc_0061","Avalanche Wallet","true","vault","AVAX","Avalanche","7.96021787","415576.59","USD","2023-02-19T19:39:00Z","2024-07-13T23:42:00Z"
"acc_0062","Dogecoin Wallet","true","fiat","DOGE","Dogecoin","1.40833536","49781.61","USD","2023-09-09T04:21:00Z","2024-10-29T13:04:00Z"
"acc_0063","Ethereum Wallet","false","fiat","ETH","Ethereum","3.61398001","196008.72","USD","2023-04-28T07:51:00Z","2024-09-15T09:05:00Z"
"acc_0064","Polkadot Wallet","true","vault","DOT","Polkadot","1.25704854","36780.24","USD","2023-09-18T02:20:00Z","2024-12-22T23:26:00Z"
"acc_0065","Polkadot Wallet","true","wallet","DOT","Polkadot","0.53569538","36705.32","USD","2023-10-22T17:03:00Z","2024-06-28T02:40:00Z"
"acc_0066","Chainlink Wallet","true","vault","LINK","Chainlink","2.15465481","130967.98","USD","2023-04-15T13:15:00Z","2024-06-13T13:33:00Z"
"acc_0067","Bitcoin Wallet","false","vault","BTC","Bitcoin","6.92383587","351572.01","USD","2023-05-08T09:31:00Z","2024-03-15T09:57:00Z"
"acc_0068","Cardano Wallet","false","vault","ADA","Cardano","0.94095943","37056.88","USD","2023-02-18T17:31:00Z","2024-05-28T07:01:00Z"
"acc_0069","Polygon Wallet","false","vault","MATIC","Polygon","4.07076055","107973.46","USD","2023-11-24T06:08:00Z","2024-07-19T16:15:00Z"
"acc_0070","Cardano Wallet","true","fiat","ADA","Cardano","5.22491839","292395.07","USD","2023-11-23T05:37:00Z","2024-06-20T03:26:00Z"
"acc_0071","Solana Wallet","true","fiat","SOL","Solana","5.60150755","199461.07","USD","2023-05-16T16:50:00Z","2024-03-20T12:08:00Z"
"acc_0072","Avalanche Wallet","true","wallet","AVAX","Avalanche","4.76776599","119689.56","USD","2023-04-06T10:33:00Z","2024-02-19T04:42:00Z"
"acc_0073","Chainlink Wallet","false","vault","LINK","Chainlink","9.11536086","283916.6","USD","2023-01-04T08:51:00Z","2024-02-23T19:28:00Z"
"acc_0074","Cardano Wallet","false","vault","ADA","Cardano","2.61235065","96797.52","USD","2023-04-04T04:19:00Z","2024-07-24T19:25:00Z"
"acc_0075","Chainlink Wallet","true","vault","LINK","Chainlink","7.98276859","396232.0","USD","2023-02-04T15:23:00Z","2024-02-06T14:06:00Z"
"acc_0076","Dogecoin Wallet","true","fiat","DOGE","Dogecoin","3.71566763","177121.02","USD","2023-06-17T08:41:00Z","2024-08-20T00:45:00Z"
"acc_0077","Ripple Wallet","true","vault","XRP","Ripple","0.07105139","4282.89","USD","2023-08-14T08:43:00Z","2024-06-19T22:33:00Z"
"acc_0078","Bitcoin Wallet","false","vault","BTC","Bitcoin","4.84696145","226518.27","USD","2023-09-23T09:07:00Z","2024-04-25T17:42:00Z"
"acc_0079","Dogecoin Wallet","false","vault","DOGE","Dogecoin","1.18943283","26551.87","USD","2023-10-02T07:12:00Z","2024-06-28T19:18:00Z"
"acc_0080","Chainlink Wallet","true","vault","LINK","Chainlink","1.76460517","67258.62","USD","2023-05-27T17:34:00Z","2024-03-01T12:55:00Z"
"acc_0081","Bitcoin Wallet","false","wallet","BTC","Bitcoin","6.63359487","235232.72","USD","2023-09-07T13:44:00Z","2024-06-29T09:26:00Z"
"acc_0082","Ethereum Wallet","true","wallet","ETH","Ethereum","8.07411285","421763.28","USD","2023-10-24T20:06:00Z","2024-01-17T20:06:00Z"
"acc_0083","Cardano Wallet","false","wallet","ADA","Cardano","6.73582828","326072.18","USD","2023-12-05T21:56:00Z","2024-02-10T20:10:00Z"
"acc_0084","Polygon Wallet","true","vault","MATIC","Polygon","5.06444758","232908.24","USD","2023-05-25T17:57:00Z","2024-12-29T00:43:00Z"
"acc_0085","Ethereum Wallet","false","wallet","ETH","Ethereum","1.34668614","36055.01","USD","2023-08-15T15:44:00Z","2024-02-23T10:24:00Z"
"acc_0086","Chainlink Wallet","true","fiat","LINK","Chainlink","9.95597834","201357.04","USD","2023-10-30T03:43:00Z","2024-08-18T09:17:00Z"
"acc_0087","Avalanche Wallet","false","wallet","AVAX","Avalanche","5.69921888","373910.12","USD","2023-01-02T21:12:00Z","2024-01-15T17:38:00Z"
"acc_0088","Solana Wallet","true","vault","SOL","Solana","1.66574341","55088.2","USD","2023-02-19T19:39:00Z","2024-07-18T10:35:00Z"
"acc_0089","Cardano Wallet","true","vault","ADA","Cardano","0.32936537","13516.86","USD","2023-06-14T04:52:00Z","2024-07-31T20:20:00Z"
"acc_0090","Chainlink Wallet","true","fiat","LINK","Chainlink","4.52665537","93759.57","USD","2023-03-28T07:35:00Z","2024-07-16T10:26:00Z"
"acc_0091","Solana Wallet","true","wallet","SOL","Solana","9.9069168","472769.75","USD","2023-07-06T18:34:00Z","2024-01-14T21:55:00Z"
"acc_0092","Ethereum Wallet","true","wallet","ETH","Ethereum","8.63007892","474224.4","USD","2023-01-01T00:21:00Z","2024-04-09T14:34:00Z"
"acc_0093","Solana Wallet","false","fiat","SOL","Solana","5.46154648","310260.48","USD","2023-11-19T05:50:00Z","2024-12-01T20:09:00Z"
"acc_0094","Bitcoin Wallet","true","wallet","BTC","Bitcoin","9.08350525","388003.46","USD","2023-02-01T17:04:00Z","2024-08-05T18:47:00Z"
"acc_0095","Solana Wallet","true","fiat","SOL","Solana","9.39537906","465220.4","USD","2023-07-13T20:25:00Z","2024-03-26T03:23:00Z"
"acc_0096","Cardano Wallet","true","fiat","ADA","Cardano","0.6909443","48094.36","USD","2023-01-31T14:00:00Z","2024-12-13T04:29:00Z"
"acc_0097","Solana Wallet","true","fiat","SOL","Solana","6.19650525","308075.49","USD","2023-03-21T21:35:00Z","2024-07-28T06:21:00Z"
"acc_0098","Chainlink Wallet","true","vault","LINK","Chainlink","7.68910861","378208.78","USD","2023-12-27T12:12:00Z","2024-10-13T18:49:00Z"
"acc_0099","Chainlink Wallet","false","fiat","LINK","Chainlink","4.87327625","176365.04","USD","2023-11-08T02:03:00Z","2024-11-08T04:49:00Z"
"acc_0100","Dogecoin Wallet","false","vault","DOGE","Dogecoin","9.40145926","587206.01","USD","2023-09-16T11:29:00Z","2024-03-17T16:41:00Z"
"acc_0101","Dogecoin Wallet","true","fiat","DOGE","Dogecoin","2.62544583","120198.16","USD","2023-11-08T03:56:00Z","2024-08-10T02:42:00Z"
"acc_0102","Polygon Wallet","false","fiat","MATIC","Polygon","0.26744428","11877.87","USD","2023-04-17T00:44:00Z","2024-11-21T04:37:00Z"
"acc_0103","Polkadot Wallet","true","fiat","DOT","Polkadot","0.86292708","54290.25","USD","2023-11-09T09:04:00Z","2024-08-07T14:36:00Z"
"acc_0104","Ripple Wallet","true","fiat","XRP","Ripple","6.27217268","138661.48","USD","2023-08-26T19:49:00Z","2024-09-17T19:43:00Z"
"acc_0105","Ethereum Wallet","false","fiat","ETH","Ethereum","2.74838525","66081.79","USD","2023-02-06T17:39:00Z","2024-03-02T15:40:00Z"
"acc_0106","Solana Wallet","false","fiat","SOL","Solana","5.13323086","179881.64","USD","2023-09-05T08:37:00Z","2024-05-11T01:53:00Z"
"acc_0107","Bitcoin Wallet","true","vault","BTC","Bitcoin","5.76317011","168241.05","USD","2023-09-22T12:22:00Z","2024-10-03T00:56:00Z"
"acc_0108","Avalanche Wallet","true","wallet","AVAX","Avalanche","6.56786093","314419.13","USD","2023-12-05T00:22:00Z","2024-08-21T00:05:00Z"
"acc_0109","Polygon Wallet","false","wallet","MATIC","Polygon","9.03442446","616338.39","USD","2023-12-03T21:20:00Z","2024-08-16T10:43:00Z"
"acc_0110","Solana Wallet","true","vault","SOL","Solana","6.57595813","244574.16","USD","2023-12-24T11:55:00Z","2024-11-21T13:32:00Z"
"acc_0111","Bitcoin Wallet","false","vault","BTC","Bitcoin","7.02202564","427624.2","USD","2023-01-07T00:06:00Z","2024-06-22T22:41:00Z"
"acc_0112","Chainlink Wallet","true","vault","LINK","Chainlink","1.11219571","69912.01","USD","2023-05-20T22:11:00Z","2024-05-30T19:41:00Z"
"acc_0113","Cardano Wallet","true","wallet","ADA","Cardano","7.84722064","210077.82","USD","2023-06-26T03:36:00Z","2024-12-20T01:25:00Z"
"acc_0114","Avalanche Wallet","false","fiat","AVAX","Avalanche","9.04147455","302579.78","USD","2023-08-06T01:39:00Z","2024-07-03T15:44:00Z"
"acc_0115","Avalanche Wallet","false","fiat","AVAX","Avalanche","8.97539662","394560.43","USD","2023-05-28T14:24:00Z","2024-05-04T01:43:00Z"
"acc_0116","Chainlink Wallet","false","wallet","LINK","Chainlink","2.12625126","113686.74","USD","2023-11-05T00:39:00Z","2024-02-18T21:03:00Z"
"acc_0117","Bitcoin Wallet","false","wallet","BTC","Bitcoin","7.16116776","238837.35","USD","2023-08-24T09:40:00Z","2024-12-11T02:32:00Z"
"acc_0118","Bitcoin Wallet","true","wallet","BTC","Bitcoin","8.1997201","441947.26","USD","2023-03-22T06:00:00Z","2024-06-10T18:30:00Z"
"acc_0119","Ripple Wallet","true","vault","XRP","Ripple","4.56687467","318004.23","USD","2023-12-01T05:59:00Z","2024-09-13T15:24:00Z"
"acc_0120","Ripple Wallet","false","fiat","XRP","Ripple","9.57549784","362542.68","USD","2023-03-13T10:32:00Z","2024-07-30T17:20:00Z"
"acc_0121","Polkadot Wallet","false","wallet","DOT","Polkadot","8.76801398","493077.09","USD","2023-08-07T12:17:00Z","2024-09-13T15:33:00Z"
"acc_0122","Solana Wallet","false","fiat","SOL","Solana","6.57842579","287140.01","USD","2023-04-25T01:03:00Z","2024-01-28T05:21:00Z"
"acc_0123","Ripple Wallet","false","vault","XRP","Ripple","2.61193658","163051.43","USD","2023-05-03T09:28:00Z","2024-11-14T16:22:00Z"
"acc_0124","Solana Wallet","false","vault","SOL","Solana","5.84965224","250108.12","USD","2023-05-27T03:44:00Z","2024-12-23T09:23:00Z"
"acc_0125","Bitcoin Wallet","false","wallet","BTC","Bitcoin","3.28940724","191632.79","USD","2023-09-04T01:27:00Z","2024-11-04T10:41:00Z"
"acc_0126","Ethereum Wallet","true","fiat","ETH","Ethereum","8.52750049","338499.78","USD","2023-03-03T06:34:00Z","2024-11-26T14:54:00Z"
"acc_0127","Ripple Wallet","false","vault","XRP","Ripple","6.54955116","315638.59","USD","2023-03-25T05:36:00Z","2024-09-25T03:42:00Z"
"acc_0128","Dogecoin Wallet","true","vault","DOGE","Dogecoin","2.46150955","58652.48","USD","2023-12-08T19:29:00Z","2024-08-24T23:05:00Z"
"acc_0129","Ethereum Wallet","true","fiat","ETH","Ethereum","5.19802332","284213.27","USD","2023-08-15T22:50:00Z","2024-08-23T09:52:00Z"
"acc_0130","Dogecoin Wallet","false","fiat","DOGE","Dogecoin","3.79018739","194004.58","USD","2023-01-02T18:33:00Z","2024-06-18T19:09:00Z"
"acc_0131","Avalanche Wallet","false","wallet","AVAX","Avalanche","0.99361598","53876.43","USD","2023-10-21T08:30:00Z","2024-05-09T19:13:00Z"
"acc_0132","Cardano Wallet","false","fiat","ADA","Cardano","7.75549639","522912.24","USD","2023-10-01T18:13:00Z","2024-09-15T13:05:00Z"
"acc_0133","Polkadot Wallet","true","fiat","DOT","Polkadot","6.3185334","417818.35","USD","2023-12-07T15:51:00Z","2024-08-23T12:19:00Z"
"acc_0134","Ripple Wallet","true","fiat","XRP","Ripple","5.23505723","181372.32","USD","2023-02-11T19:26:00Z","2024-11-20T10:10:00Z"
"acc_0135","Ethereum Wallet","false","fiat","ETH","Ethereum","9.05187917","514171.77","USD","2023-11-24T00:55:00Z","2024-06-13T06:42:00Z"
"acc_0136","Ethereum Wallet","false","wallet","ETH","Ethereum","1.34164646","51687.56","USD","2023-12-23T15:19:00Z","2024-02-01T04:58:00Z"
"acc_0137","Chainlink Wallet","false","vault","LINK","Chainlink","7.52499878","384215.63","USD","2023-10-03T14:27:00Z","2024-10-20T10:23:00Z"
"acc_0138","Polygon Wallet","true","fiat","MATIC","Polygon","8.70968087","248474.13","USD","2023-09-22T02:14:00Z","2024-01-18T15:33:00Z"
"acc_0139","Dogecoin Wallet","true","wallet","DOGE","Dogecoin","4.51021767","266394.2","USD","2023-12-22T22:15:00Z","2024-06-27T18:58:00Z"
"acc_0140","Cardano Wallet","true","fiat","ADA","Cardano","1.09113136","75781.92","USD","2023-06-17T18:45:00Z","2024-03-29T06:11:00Z"
"acc_0141","Ripple Wallet","true","fiat","XRP","Ripple","6.93036441","201370.31","USD","2023-06-27T10:53:00Z","2024-09-12T02:58:00Z"
"acc_0142","Ethereum Wallet","true","fiat","ETH","Ethereum","7.65856492","331320.82","USD","2023-04-17T10:06:00Z","2024-05-24T19:08:00Z"
"acc_0143","Chainlink Wallet","true","wallet","LINK","Chainlink","8.21617837","368008.95","USD","2023-01-29T04:13:00Z","2024-02-21T14:16:00Z"
"acc_0144","Bitcoin Wallet","true","wallet","BTC","Bitcoin","1.29711274","88352.25","USD","2023-01-02T20:54:00Z","2024-09-05T12:14:00Z"
"acc_0145","Cardano Wallet","true","vault","ADA","Cardano","2.73794161","147810.99","USD","2023-01-02T05:41:00Z","2024-07-11T06:15:00Z"
"acc_0146","Ripple Wallet","true","fiat","XRP","Ripple","3.9807939","159920.7","USD","2023-04-02T18:51:00Z","2024-10-07T21:31:00Z"
"acc_0147","Bitcoin Wallet","false","wallet","BTC","Bitcoin","8.11530576","200706.88","USD","2023-02-15T08:43:00Z","2024-11-23T23:14:00Z"
"acc_0148","Ripple Wallet","true","vault","XRP","Ripple","8.54462965","226734.5","USD","2023-04-12T21:24:00Z","2024-09-16T11:02:00Z"
"acc_0149","Cardano Wallet","false","fiat","ADA","Cardano","7.30221583","278821.91","USD","2023-07-18T01:40:00Z","2024-03-13T23:15:00Z"
"acc_0150","Ripple Wallet","false","wallet","XRP","Ripple","2.87304734","183479.44","USD","2023-05-12T01:57:00Z","2024-06-12T23:59:00Z"
