Id,Name,Description,Type,UnitPrice,IncomeAccountRef_value,IncomeAccountRef_name,Active,Taxable
156,Item 155,,NonInventory,196.32,1,Checking,1,0
157,Item 156,,NonInventory,43.66,1,Checking,1,0
158,Item 157,,Service,153.36,1,Checking,1,0
159,Item 158,,Service,128.36,1,Checking,1,0
160,Item 159,,NonInventory,127.37,1,Checking,1,0
161,Item 160,,NonInventory,19.55,1,Checking,1,0
162,Item 161,,Service,51.03,1,Checking,1,0
163,Item 162,,Service,187.42,1,Checking,1,0
164,Item 163,,Service,54.97,1,Checking,1,0
165,Item 164,,Service,64.36,1,Checking,1,0
166,Item 165,,NonInventory,185.49,1,Checking,1,0
167,Item 166,,NonInventory,125.96,1,Checking,1,0
168,Item 167,,NonInventory,119.9,1,Checking,1,0
169,Item 168,,Service,182.09,1,Checking,1,0
170,Item 169,,NonInventory,138.42,1,Checking,1,0
171,Item 170,,Service,104.12,1,Checking,1,0
172,Item 171,,Service,181.82,1,Checking,1,0
173,Item 172,,Service,145.77,1,Checking,1,0
174,Item 173,,NonInventory,167.89,1,Checking,1,0
175,Item 174,,NonInventory,130.97,1,Checking,1,0
176,Item 175,,Service,155.57,1,Checking,1,0
177,Item 176,,Service,84.15,1,Checking,1,0
178,Item 177,,Service,56.32,1,Checking,1,0
179,Item 178,,NonInventory,147.58,1,Checking,1,0
180,Item 179,,Service,32.34,1,Checking,1,0
181,Item 180,,NonInventory,192.48,1,Checking,1,0
182,Item 181,,NonInventory,154.42,1,Checking,1,0
183,Item 182,,Service,170.66,1,Checking,1,0
184,Item 183,,NonInventory,91.73,1,Checking,1,0
185,Item 184,,NonInventory,127.12,1,Checking,1,0
186,Item 185,,Service,144.1,1,Checking,1,0
187,Item 186,,Service,84.82,1,Checking,1,0
188,Item 187,,NonInventory,64.86,1,Checking,1,0
189,Item 188,,Service,81.16,1,Checking,1,0
190,Item 189,,NonInventory,64.44,1,Checking,1,0
191,Item 190,,NonInventory,53.4,1,Checking,1,0
192,Item 191,,Service,53.08,1,Checking,1,0
193,Item 192,,Service,96.68,1,Checking,1,0
194,Item 193,,Service,16.9,1,Checking,1,0
195,Item 194,,NonInventory,134.38,1,Checking,1,0
196,Item 195,,NonInventory,50.3,1,Checking,1,0
197,Item 196,,NonInventory,128.28,1,Checking,1,0
198,Item 197,,NonInventory,104.25,1,Checking,1,0
199,Item 198,,Service,73.15,1,Checking,1,0
200,Item 199,,Service,21.49,1,Checking,1,0
201,Item 200,,NonInventory,83.5,1,Checking,1,0
202,Item 201,,Service,164.8,1,Checking,1,0
203,Item 202,,NonInventory,153.47,1,Checking,1,0
204,Item 203,,Service,151.03,1,Checking,1,0
205,Item 204,,NonInventory,92.63,1,Checking,1,0
206,Item 205,,NonInventory,54.83,1,Checking,1,0
207,Item 206,,Service,8.08,1,Checking,1,0
208,Item 207,,Service,44.37,1,Checking,1,0
209,Item 208,,Service,116.61,1,Checking,1,0
210,Item 209,,Service,189.44,1,Checking,1,0
211,Item 210,,Service,112.61,1,Checking,1,0
212,Item 211,,Service,102.37,1,Checking,1,0
213,Item 212,,NonInventory,121.24,1,Checking,1,0
214,Item 213,,Service,105.13,1,Checking,1,0
215,Item 214,,Service,7.89,1,Checking,1,0
216,Item 215,,Service,80.79,1,Checking,1,0
217,Item 216,,Service,165.87,1,Checking,1,0
218,Item 217,,NonInventory,26.47,1,Checking,1,0
219,Item 218,,Service,74.48,1,Checking,1,0
220,Item 219,,NonInventory,138.42,1,Checking,1,0
221,Item 220,,Service,67.19,1,Checking,1,0
222,Item 221,,NonInventory,174.55,1,Checking,1,0
223,Item 222,,NonInventory,120.89,1,Checking,1,0
224,Item 223,,NonInventory,33.21,1,Checking,1,0
225,Item 224,,NonInventory,89.21,1,Checking,1,0
226,Item 225,,NonInventory,53.64,1,Checking,1,0
227,Item 226,,NonInventory,88.9,1,Checking,1,0
228,Item 227,,NonInventory,79.3,1,Checking,1,0
229,Item 228,,Service,135.5,1,Checking,1,0
230,Item 229,,Service,140.13,1,Checking,1,0
231,Item 230,,Service,117.77,1,Checking,1,0
232,Item 231,,NonInventory,172.44,1,Checking,1,0
233,Item 232,,Service,119.54,1,Checking,1,0
234,Item 233,,NonInventory,84.39,1,Checking,1,0
235,Item 234,,NonInventory,171.47,1,Checking,1,0
236,Item 235,,Service,83.13,1,Checking,1,0
237,Item 236,,NonInventory,66.55,1,Checking,1,0
238,Item 237,,NonInventory,118.66,1,Checking,1,0
239,Item 238,,NonInventory,171.39,1,Checking,1,0
240,Item 239,,NonInventory,100.29,1,Checking,1,0
241,Item 240,,Service,76.81,1,Checking,1,0
242,Item 241,,NonInventory,125.81,1,Checking,1,0
243,Item 242,,NonInventory,20.47,1,Checking,1,0
244,Item 243,,Service,116.08,1,Checking,1,0
245,Item 244,,NonInventory,48.85,1,Checking,1,0
246,Item 245,,NonInventory,174.57,1,Checking,1,0
247,Item 246,,NonInventory,16.79,1,Checking,1,0
248,Item 247,,NonInventory,107.75,1,Checking,1,0
249,Item 248,,NonInventory,142.26,1,Checking,1,0
250,Item 249,,Service,162.81,1,Checking,1,0
251,Item 250,,NonInventory,71.05,1,Checking,1,0
252,Item 251,,NonInventory,92.98,1,Checking,1,0
253,Item 252,,NonInventory,115.66,1,Checking,1,0
254,Item 253,,Service,101.61,1,Checking,1,0
255,Item 254,,Service,187.66,1,Checking,1,0
256,Item 255,,NonInventory,27.42,1,Checking,1,0
257,Item 256,,Service,111.45,1,Checking,1,0
258,Item 257,,NonInventory,178.34,1,Checking,1,0
259,Item 258,,NonInventory,161.86,1,Checking,1,0
260,Item 259,,NonInventory,67.57,1,Checking,1,0
261,Item 260,,Service,166.05,1,Checking,1,0
262,Item 261,,NonInventory,45.15,1,Checking,1,0
263,Item 262,,Service,141.15,1,Checking,1,0
264,Item 263,,Service,25.69,1,Checking,1,0
265,Item 264,,Service,34.93,1,Checking,1,0
266,Item 265,,NonInventory,54.81,1,Checking,1,0
267,Item 266,,Service,25.13,1,Checking,1,0
268,Item 267,,NonInventory,12.36,1,Checking,1,0
269,Item 268,,Service,71.36,1,Checking,1,0
270,Item 269,,Service,181.52,1,Checking,1,0
271,Item 270,,Service,173.23,1,Checking,1,0
272,Item 271,,Service,76.6,1,Checking,1,0
273,Item 272,,Service,89.84,1,Checking,1,0
274,Item 273,,NonInventory,6.42,1,Checking,1,0
275,Item 274,,NonInventory,110.13,1,Checking,1,0
276,Item 275,,Service,122.0,1,Checking,1,0
277,Item 276,,NonInventory,115.86,1,Checking,1,0
278,Item 277,,Service,103.18,1,Checking,1,0
279,Item 278,,Service,186.69,1,Checking,1,0
280,Item 279,,Service,32.5,1,Checking,1,0
281,Item 280,,NonInventory,153.49,1,Checking,1,0
282,Item 281,,NonInventory,198.55,1,Checking,1,0
283,Item 282,,NonInventory,87.42,1,Checking,1,0
284,Item 283,,Service,99.18,1,Checking,1,0
285,Item 284,,Service,82.37,1,Checking,1,0
286,Item 285,,NonInventory,102.63,1,Checking,1,0
287,Item 286,,Service,33.78,1,Checking,1,0
288,Item 287,,NonInventory,40.83,1,Checking,1,0
289,Item 288,,NonInventory,21.33,1,Checking,1,0
290,Item 289,,Service,97.47,1,Checking,1,0
291,Item 290,,Service,100.99,1,Checking,1,0
292,Item 291,,NonInventory,155.41,1,Checking,1,0
293,Item 292,,NonInventory,173.32,1,Checking,1,0
294,Item 293,,Service,140.57,1,Checking,1,0
295,Item 294,,Service,136.06,1,Checking,1,0
296,Item 295,,Service,185.58,1,Checking,1,0
297,Item 296,,NonInventory,149.75,1,Checking,1,0
298,Item 297,,NonInventory,101.3,1,Checking,1,0
299,Item 298,,NonInventory,27.74,1,Checking,1,0
300,Item 299,,Service,63.62,1,Checking,1,0
301,Item 300,,NonInventory,87.71,1,Checking,1,0
302,Item 301,,Service,39.87,1,Checking,1,0
303,Item 302,,Service,100.29,1,Checking,1,0
304,Item 303,,Service,88.7,1,Checking,1,0
305,Item 304,,NonInventory,132.32,1,Checking,1,0
306,Item 305,,Service,39.48,1,Checking,1,0
307,Item 306,,Service,53.44,1,Checking,1,0
308,Item 307,,Service,129.5,1,Checking,1,0
309,Item 308,,NonInventory,132.41,1,Checking,1,0
310,Item 309,,Service,130.24,1,Checking,1,0
311,Item 310,,Service,50.03,1,Checking,1,0
312,Item 311,,NonInventory,119.72,1,Checking,1,0
313,Item 312,,Service,163.98,1,Checking,1,0
314,Item 313,,Service,15.64,1,Checking,1,0
315,Item 314,,Service,115.19,1,Checking,1,0
316,Item 315,,NonInventory,120.57,1,Checking,1,0
317,Item 316,,Service,39.4,1,Checking,1,0
318,Item 317,,NonInventory,106.64,1,Checking,1,0
319,Item 318,,Service,175.39,1,Checking,1,0
320,Item 319,,Service,178.17,1,Checking,1,0
321,Item 320,,Service,106.56,1,Checking,1,0
322,Item 321,,NonInventory,155.28,1,Checking,1,0
323,Item 322,,Service,156.48,1,Checking,1,0
324,Item 323,,NonInventory,153.0,1,Checking,1,0
325,Item 324,,Service,116.82,1,Checking,1,0
326,Item 325,,NonInventory,137.94,1,Checking,1,0
327,Item 326,,Service,34.75,1,Checking,1,0
328,Item 327,,Service,152.93,1,Checking,1,0
329,Item 328,,Service,30.16,1,Checking,1,0
330,Item 329,,NonInventory,183.72,1,Checking,1,0
331,Item 330,,NonInventory,28.79,1,Checking,1,0
332,Item 331,,NonInventory,74.91,1,Checking,1,0
333,Item 332,,NonInventory,116.99,1,Checking,1,0
334,Item 333,,Service,133.61,1,Checking,1,0
335,Item 334,,Service,167.19,1,Checking,1,0
336,Item 335,,NonInventory,80.21,1,Checking,1,0
337,Item 336,,NonInventory,54.89,1,Checking,1,0
338,Item 337,,NonInventory,153.25,1,Checking,1,0
339,Item 338,,NonInventory,99.11,1,Checking,1,0
340,Item 339,,Service,177.51,1,Checking,1,0
341,Item 340,,Service,23.28,1,Checking,1,0
342,Item 341,,Service,184.07,1,Checking,1,0
343,Item 342,,Service,49.4,1,Checking,1,0
344,Item 343,,Service,185.18,1,Checking,1,0
345,Item 344,,NonInventory,185.51,1,Checking,1,0
346,Item 345,,Service,92.56,1,Checking,1,0
347,Item 346,,NonInventory,133.9,1,Checking,1,0
348,Item 347,,NonInventory,175.79,1,Checking,1,0
349,Item 348,,NonInventory,69.28,1,Checking,1,0
350,Item 349,,NonInventory,84.81,1,Checking,1,0
351,Item 350,,Service,167.75,1,Checking,1,0
352,Item 351,,Service,185.55,1,Checking,1,0
353,Item 352,,NonInventory,169.72,1,Checking,1,0
354,Item 353,,Service,40.5,1,Checking,1,0
355,Item 354,,Service,24.28,1,Checking,1,0
356,Item 355,,NonInventory,41.26,1,Checking,1,0
357,Item 356,,Service,157.3,1,Checking,1,0
358,Item 357,,Service,5.45,1,Checking,1,0
359,Item 358,,NonInventory,164.35,1,Checking,1,0
360,Item 359,,Service,171.61,1,Checking,1,0
361,Item 360,,NonInventory,24.52,1,Checking,1,0
362,Item 361,,NonInventory,118.8,1,Checking,1,0
363,Item 362,,Service,127.27,1,Checking,1,0
364,Item 363,,NonInventory,147.91,1,Checking,1,0
365,Item 364,,NonInventory,118.34,1,Checking,1,0
366,Item 365,,NonInventory,47.64,1,Checking,1,0
367,Item 366,,Service,155.18,1,Checking,1,0
368,Item 367,,Service,195.32,1,Checking,1,0
369,Item 368,,NonInventory,136.95,1,Checking,1,0
370,Item 369,,Service,94.66,1,Checking,1,0
371,Item 370,,Service,57.16,1,Checking,1,0
372,Item 371,,Service,105.0,1,Checking,1,0
373,Item 372,,Service,7.51,1,Checking,1,0
374,Item 373,,Service,116.12,1,Checking,1,0
375,Item 374,,Service,22.12,1,Checking,1,0
376,Item 375,,Service,9.77,1,Checking,1,0
377,Item 376,,NonInventory,8.38,1,Checking,1,0
378,Item 377,,Service,62.22,1,Checking,1,0
379,Item 378,,NonInventory,77.85,1,Checking,1,0
380,Item 379,,Service,82.17,1,Checking,1,0
381,Item 380,,NonInventory,63.92,1,Checking,1,0
382,Item 381,,NonInventory,79.29,1,Checking,1,0
383,Item 382,,NonInventory,11.0,1,Checking,1,0
384,Item 383,,NonInventory,20.27,1,Checking,1,0
385,Item 384,,NonInventory,86.9,1,Checking,1,0
386,Item 385,,NonInventory,199.79,1,Checking,1,0
387,Item 386,,NonInventory,53.15,1,Checking,1,0
388,Item 387,,Service,199.83,1,Checking,1,0
389,Item 388,,NonInventory,69.39,1,Checking,1,0
390,Item 389,,NonInventory,101.96,1,Checking,1,0
391,Item 390,,NonInventory,143.3,1,Checking,1,0
392,Item 391,,NonInventory,185.81,1,Checking,1,0
393,Item 392,,Service,43.6,1,Checking,1,0
394,Item 393,,Service,53.24,1,Checking,1,0
395,Item 394,,NonInventory,91.22,1,Checking,1,0
396,Item 395,,NonInventory,89.89,1,Checking,1,0
397,Item 396,,Service,111.46,1,Checking,1,0
398,Item 397,,NonInventory,146.32,1,Checking,1,0
399,Item 398,,Service,78.8,1,Checking,1,0
400,Item 399,,Service,131.75,1,Checking,1,0
401,Item 400,,NonInventory,83.25,1,Checking,1,0
402,Item 401,,Service,80.06,1,Checking,1,0
403,Item 402,,NonInventory,30.48,1,Checking,1,0
404,Item 403,,NonInventory,119.82,1,Checking,1,0
405,Item 404,,NonInventory,132.43,1,Checking,1,0
406,Item 405,,NonInventory,54.54,1,Checking,1,0
407,Item 406,,NonInventory,52.05,1,Checking,1,0
408,Item 407,,Service,94.37,1,Checking,1,0
409,Item 408,,Service,50.01,1,Checking,1,0
410,Item 409,,Service,172.0,1,Checking,1,0
411,Item 410,,Service,148.32,1,Checking,1,0
412,Item 411,,Service,33.82,1,Checking,1,0
413,Item 412,,Service,154.21,1,Checking,1,0
414,Item 413,,NonInventory,140.25,1,Checking,1,0
415,Item 414,,NonInventory,46.34,1,Checking,1,0
416,Item 415,,Service,102.39,1,Checking,1,0
417,Item 416,,Service,178.73,1,Checking,1,0
418,Item 417,,NonInventory,101.94,1,Checking,1,0
419,Item 418,,Service,125.25,1,Checking,1,0
420,Item 419,,NonInventory,176.02,1,Checking,1,0
421,Item 420,,Service,132.7,1,Checking,1,0
422,Item 421,,Service,44.11,1,Checking,1,0
423,Item 422,,Service,26.75,1,Checking,1,0
424,Item 423,,NonInventory,51.8,1,Checking,1,0
425,Item 424,,NonInventory,83.44,1,Checking,1,0
426,Item 425,,NonInventory,123.11,1,Checking,1,0
427,Item 426,,NonInventory,190.38,1,Checking,1,0
428,Item 427,,NonInventory,130.93,1,Checking,1,0
429,Item 428,,Service,190.11,1,Checking,1,0
430,Item 429,,Service,21.06,1,Checking,1,0
431,Item 430,,NonInventory,69.44,1,Checking,1,0
432,Item 431,,Service,125.54,1,Checking,1,0
433,Item 432,,Service,126.83,1,Checking,1,0
434,Item 433,,NonInventory,169.33,1,Checking,1,0
435,Item 434,,NonInventory,174.27,1,Checking,1,0
436,Item 435,,NonInventory,183.04,1,Checking,1,0
437,Item 436,,NonInventory,150.56,1,Checking,1,0
438,Item 437,,NonInventory,57.26,1,Checking,1,0
439,Item 438,,Service,71.67,1,Checking,1,0
440,Item 439,,NonInventory,103.1,1,Checking,1,0
441,Item 440,,Service,27.27,1,Checking,1,0
442,Item 441,,Service,62.33,1,Checking,1,0
443,Item 442,,Service,57.06,1,Checking,1,0
444,Item 443,,NonInventory,163.76,1,Checking,1,0
445,Item 444,,Service,71.38,1,Checking,1,0
446,Item 445,,NonInventory,110.29,1,Checking,1,0
447,Item 446,,NonInventory,128.87,1,Checking,1,0
448,Item 447,,Service,42.15,1,Checking,1,0
449,Item 448,,Service,100.11,1,Checking,1,0
450,Item 449,,Service,40.1,1,Checking,1,0
451,Item 450,,NonInventory,165.57,1,Checking,1,0
452,Item 451,,NonInventory,127.49,1,Checking,1,0
453,Item 452,,NonInventory,150.66,1,Checking,1,0
454,Item 453,,NonInventory,78.2,1,Checking,1,0
455,Item 454,,NonInventory,82.41,1,Checking,1,0
456,Item 455,,NonInventory,151.2,1,Checking,1,0
457,Item 456,,NonInventory,131.17,1,Checking,1,0
458,Item 457,,NonInventory,156.06,1,Checking,1,0
459,Item 458,,Service,176.99,1,Checking,1,0
460,Item 459,,Service,78.68,1,Checking,1,0
461,Item 460,,Service,15.54,1,Checking,1,0
462,Item 461,,NonInventory,195.34,1,Checking,1,0
463,Item 462,,Service,125.07,1,Checking,1,0
464,Item 463,,Service,138.66,1,Checking,1,0
465,Item 464,,NonInventory,143.01,1,Checking,1,0
466,Item 465,,NonInventory,165.88,1,Checking,1,0
467,Item 466,,NonInventory,193.08,1,Checking,1,0
468,Item 467,,NonInventory,20.43,1,Checking,1,0
469,Item 468,,Service,125.71,1,Checking,1,0
470,Item 469,,NonInventory,64.86,1,Checking,1,0
471,Item 470,,Service,118.87,1,Checking,1,0
472,Item 471,,Service,128.05,1,Checking,1,0
473,Item 472,,Service,163.53,1,Checking,1,0
474,Item 473,,NonInventory,161.54,1,Checking,1,0
475,Item 474,,Service,72.61,1,Checking,1,0
476,Item 475,,NonInventory,76.66,1,Checking,1,0
477,Item 476,,Service,54.59,1,Checking,1,0
478,Item 477,,NonInventory,36.56,1,Checking,1,0
479,Item 478,,NonInventory,140.78,1,Checking,1,0
480,Item 479,,Service,52.57,1,Checking,1,0
481,Item 480,,NonInventory,63.16,1,Checking,1,0
482,Item 481,,NonInventory,165.98,1,Checking,1,0
483,Item 482,,Service,106.44,1,Checking,1,0
484,Item 483,,NonInventory,33.57,1,Checking,1,0
485,Item 484,,NonInventory,61.83,1,Checking,1,0
486,Item 485,,NonInventory,123.12,1,Checking,1,0
487,Item 486,,Service,81.7,1,Checking,1,0
488,Item 487,,NonInventory,186.63,1,Checking,1,0
489,Item 488,,NonInventory,31.54,1,Checking,1,0
490,Item 489,,NonInventory,141.66,1,Checking,1,0
491,Item 490,,NonInventory,76.34,1,Checking,1,0
492,Item 491,,NonInventory,105.47,1,Checking,1,0
493,Item 492,,Service,91.02,1,Checking,1,0
494,Item 493,,Service,147.05,1,Checking,1,0
495,Item 494,,Service,168.87,1,Checking,1,0
496,Item 495,,NonInventory,132.21,1,Checking,1,0
497,Item 496,,Service,131.45,1,Checking,1,0
498,Item 497,,Service,97.85,1,Checking,1,0
499,Item 498,,NonInventory,152.2,1,Checking,1,0
500,Item 499,,Service,190.99,1,Checking,1,0
501,Item 500,,Service,114.77,1,Checking,1,0
502,Item 501,,Service,154.24,1,Checking,1,0
503,Item 502,,NonInventory,157.46,1,Checking,1,0
504,Item 503,,NonInventory,186.48,1,Checking,1,0
505,Item 504,,NonInventory,67.43,1,Checking,1,0
506,Item 505,,Service,117.77,1,Checking,1,0
507,Item 506,,Service,164.21,1,Checking,1,0
508,Item 507,,Service,102.12,1,Checking,1,0
509,Item 508,,Service,29.38,1,Checking,1,0
510,Item 509,,NonInventory,131.34,1,Checking,1,0
511,Item 510,,Service,112.98,1,Checking,1,0
512,Item 511,,NonInventory,119.27,1,Checking,1,0
513,Item 512,,NonInventory,112.15,1,Checking,1,0
514,Item 513,,Service,69.15,1,Checking,1,0
515,Item 514,,Service,115.96,1,Checking,1,0
516,Item 515,,Service,60.91,1,Checking,1,0
517,Item 516,,NonInventory,183.11,1,Checking,1,0
518,Item 517,,NonInventory,138.73,1,Checking,1,0
519,Item 518,,Service,136.74,1,Checking,1,0
520,Item 519,,NonInventory,80.74,1,Checking,1,0
521,Item 520,,NonInventory,15.22,1,Checking,1,0
522,Item 521,,Service,60.46,1,Checking,1,0
523,Item 522,,Service,38.37,1,Checking,1,0
