id,name,primary,type,currency_code,currency_name,balance_amount,native_balance_amount,native_currency,created_at,updated_at
cb_acc_0044,Wallet 44,False,wallet,USD,US Dollar,0.00,0.00,USD,2023-08-12T09:00:00Z,2023-08-12T09:00:00Z
cb_acc_0045,Wallet 45,False,wallet,USD,US Dollar,0.00,0.00,USD,2023-08-12T09:00:00Z,2023-08-12T09:00:00Z
cb_acc_0046,Wallet 46,False,wallet,USD,US Dollar,0.00,0.00,USD,2023-08-12T09:00:00Z,2023-08-12T09:00:00Z
cb_acc_0047,Wallet 47,False,wallet,USD,US Dollar,0.00,0.00,USD,2023-08-12T09:00:00Z,2023-08-12T09:00:00Z
cb_acc_0048,Wallet 48,False,wallet,USD,US Dollar,0.00,0.00,USD,2023-08-12T09:00:00Z,2023-08-12T09:00:00Z
cb_acc_0049,Wallet 49,False,wallet,USD,US Dollar,0.00,0.00,USD,2023-08-12T09:00:00Z,2023-08-12T09:00:00Z
cb_acc_0050,Wallet 50,False,wallet,USD,US Dollar,0.00,0.00,USD,2023-08-12T09:00:00Z,2023-08-12T09:00:00Z
cb_acc_0051,Wallet 51,False,wallet,USD,US Dollar,0.00,0.00,USD,2023-08-12T09:00:00Z,2023-08-12T09:00:00Z
cb_acc_0052,Wallet 52,False,wallet,USD,US Dollar,0.00,0.00,USD,2023-08-12T09:00:00Z,2023-08-12T09:00:00Z
cb_acc_0053,Wallet 53,False,wallet,USD,US Dollar,0.00,0.00,USD,2023-08-12T09:00:00Z,2023-08-12T09:00:00Z
cb_acc_0054,Wallet 54,False,wallet,USD,US Dollar,0.00,0.00,USD,2023-08-12T09:00:00Z,2023-08-12T09:00:00Z
cb_acc_0055,Wallet 55,False,wallet,USD,US Dollar,0.00,0.00,USD,2023-08-12T09:00:00Z,2023-08-12T09:00:00Z
cb_acc_0056,Wallet 56,False,wallet,USD,US Dollar,0.00,0.00,USD,2023-08-12T09:00:00Z,2023-08-12T09:00:00Z
cb_acc_0057,Wallet 57,False,wallet,USD,US Dollar,0.00,0.00,USD,2023-08-12T09:00:00Z,2023-08-12T09:00:00Z
cb_acc_0058,Wallet 58,False,wallet,USD,US Dollar,0.00,0.00,USD,2023-08-12T09:00:00Z,2023-08-12T09:00:00Z
cb_acc_0059,Wallet 59,False,wallet,USD,US Dollar,0.00,0.00,USD,2023-08-12T09:00:00Z,2023-08-12T09:00:00Z
cb_acc_0060,Wallet 60,False,wallet,USD,US Dollar,0.00,0.00,USD,2023-08-12T09:00:00Z,2023-08-12T09:00:00Z
cb_acc_0061,Wallet 61,False,wallet,USD,US Dollar,0.00,0.00,USD,2023-08-12T09:00:00Z,2023-08-12T09:00:00Z
cb_acc_0062,Wallet 62,False,wallet,USD,US Dollar,0.00,0.00,USD,2023-08-12T09:00:00Z,2023-08-12T09:00:00Z
cb_acc_0063,Wallet 63,False,wallet,USD,US Dollar,0.00,0.00,USD,2023-08-12T09:00:00Z,2023-08-12T09:00:00Z
cb_acc_0064,Wallet 64,False,wallet,USD,US Dollar,0.00,0.00,USD,2023-08-12T09:00:00Z,2023-08-12T09:00:00Z
cb_acc_0065,Wallet 65,False,wallet,USD,US Dollar,0.00,0.00,USD,2023-08-12T09:00:00Z,2023-08-12T09:00:00Z
cb_acc_0066,Wallet 66,False,wallet,USD,US Dollar,0.00,0.00,USD,2023-08-12T09:00:00Z,2023-08-12T09:00:00Z
cb_acc_0067,Wallet 67,False,wallet,USD,US Dollar,0.00,0.00,USD,2023-08-12T09:00:00Z,2023-08-12T09:00:00Z
cb_acc_0068,Wallet 68,False,wallet,USD,US Dollar,0.00,0.00,USD,2023-08-12T09:00:00Z,2023-08-12T09:00:00Z
cb_acc_0069,Wallet 69,False,wallet,USD,US Dollar,0.00,0.00,USD,2023-08-12T09:00:00Z,2023-08-12T09:00:00Z
cb_acc_0070,Wallet 70,False,wallet,USD,US Dollar,0.00,0.00,USD,2023-08-12T09:00:00Z,2023-08-12T09:00:00Z
cb_acc_0071,Wallet 71,False,wallet,USD,US Dollar,0.00,0.00,USD,2023-08-12T09:00:00Z,2023-08-12T09:00:00Z
cb_acc_0072,Wallet 72,False,wallet,USD,US Dollar,0.00,0.00,USD,2023-08-12T09:00:00Z,2023-08-12T09:00:00Z
cb_acc_0073,Wallet 73,False,wallet,USD,US Dollar,0.00,0.00,USD,2023-08-12T09:00:00Z,2023-08-12T09:00:00Z
cb_acc_0074,Wallet 74,False,wallet,USD,US Dollar,0.00,0.00,USD,2023-08-12T09:00:00Z,2023-08-12T09:00:00Z
cb_acc_0075,Wallet 75,False,wallet,USD,US Dollar,0.00,0.00,USD,2023-08-12T09:00:00Z,2023-08-12T09:00:00Z
cb_acc_0076,Wallet 76,False,wallet,USD,US Dollar,0.00,0.00,USD,2023-08-12T09:00:00Z,2023-08-12T09:00:00Z
cb_acc_0077,Wallet 77,False,wallet,USD,US Dollar,0.00,0.00,USD,2023-08-12T09:00:00Z,2023-08-12T09:00:00Z
cb_acc_0078,Wallet 78,False,wallet,USD,US Dollar,0.00,0.00,USD,2023-08-12T09:00:00Z,2023-08-12T09:00:00Z
cb_acc_0079,Wallet 79,False,wallet,USD,US Dollar,0.00,0.00,USD,2023-08-12T09:00:00Z,2023-08-12T09:00:00Z
cb_acc_0080,Wallet 80,False,wallet,USD,US Dollar,0.00,0.00,USD,2023-08-12T09:00:00Z,2023-08-12T09:00:00Z
cb_acc_0081,Wallet 81,False,wallet,USD,US Dollar,0.00,0.00,USD,2023-08-12T09:00:00Z,2023-08-12T09:00:00Z
cb_acc_0082,Wallet 82,False,wallet,USD,US Dollar,0.00,0.00,USD,2023-08-12T09:00:00Z,2023-08-12T09:00:00Z
