id,account_id,type,status,amount,currency,native_amount,native_currency,description,created_at
cb_txn_00067,cb_acc_btc,buy,completed,0.01580428,BTC,55.66,USD,Personal crypto rebalance (out of studio scope),2025-07-21T20:54:20Z
cb_txn_00068,cb_acc_usdc,buy,completed,0.04573679,USDC,89.54,USD,Personal crypto rebalance (out of studio scope),2026-02-28T16:26:59Z
cb_txn_00069,cb_acc_btc,convert,completed,0.02032626,BTC,187.77,USD,Personal crypto rebalance (out of studio scope),2025-07-21T03:44:38Z
cb_txn_00070,cb_acc_btc,send,completed,0.01457632,BTC,52.15,USD,Personal crypto rebalance (out of studio scope),2026-04-08T22:34:18Z
cb_txn_00071,cb_acc_btc,send,completed,0.01480957,BTC,347.51,USD,Personal crypto rebalance (out of studio scope),2025-02-05T23:24:50Z
cb_txn_00072,cb_acc_btc,send,completed,0.04179433,BTC,226.21,USD,Personal crypto rebalance (out of studio scope),2024-07-04T14:22:45Z
cb_txn_00073,cb_acc_eth,buy,completed,0.01048369,ETH,276.96,USD,Personal crypto rebalance (out of studio scope),2025-11-24T13:55:46Z
cb_txn_00074,cb_acc_usdc,send,completed,0.02344118,USDC,302.69,USD,Personal crypto rebalance (out of studio scope),2025-07-16T21:31:59Z
cb_txn_00075,cb_acc_eth,buy,completed,0.04369095,ETH,199.50,USD,Personal crypto rebalance (out of studio scope),2025-06-17T04:21:11Z
cb_txn_00076,cb_acc_eth,convert,completed,0.02474925,ETH,197.10,USD,Personal crypto rebalance (out of studio scope),2026-01-29T18:44:53Z
cb_txn_00077,cb_acc_usdc,convert,completed,0.01549316,USDC,202.24,USD,Personal crypto rebalance (out of studio scope),2026-06-06T00:54:24Z
cb_txn_00078,cb_acc_eth,convert,completed,0.03219212,ETH,180.99,USD,Personal crypto rebalance (out of studio scope),2024-11-05T04:37:16Z
cb_txn_00079,cb_acc_btc,receive,completed,0.03238458,BTC,208.33,USD,Personal crypto rebalance (out of studio scope),2026-04-08T03:49:18Z
cb_txn_00080,cb_acc_eth,receive,completed,0.04960015,ETH,262.72,USD,Personal crypto rebalance (out of studio scope),2025-01-07T09:23:14Z
cb_txn_00081,cb_acc_usdc,convert,completed,0.02380821,USDC,124.13,USD,Personal crypto rebalance (out of studio scope),2026-05-07T16:28:46Z
cb_txn_00082,cb_acc_btc,send,completed,0.01378813,BTC,338.85,USD,Personal crypto rebalance (out of studio scope),2025-10-12T17:30:55Z
cb_txn_00083,cb_acc_usdc,receive,completed,0.04315653,USDC,40.53,USD,Personal crypto rebalance (out of studio scope),2024-07-08T05:17:08Z
cb_txn_00084,cb_acc_eth,send,completed,0.03411653,ETH,113.99,USD,Personal crypto rebalance (out of studio scope),2026-01-04T12:32:03Z
cb_txn_00085,cb_acc_eth,send,completed,0.04743990,ETH,121.35,USD,Personal crypto rebalance (out of studio scope),2024-11-04T09:28:28Z
cb_txn_00086,cb_acc_eth,convert,completed,0.00652401,ETH,49.61,USD,Personal crypto rebalance (out of studio scope),2025-04-10T04:35:40Z
cb_txn_00087,cb_acc_btc,convert,completed,0.03661728,BTC,332.52,USD,Personal crypto rebalance (out of studio scope),2026-01-21T16:59:10Z
cb_txn_00088,cb_acc_usdc,receive,completed,0.04675756,USDC,142.46,USD,Personal crypto rebalance (out of studio scope),2024-08-13T13:30:41Z
cb_txn_00089,cb_acc_usdc,convert,completed,0.02836208,USDC,231.48,USD,Personal crypto rebalance (out of studio scope),2024-10-12T07:43:40Z
cb_txn_00090,cb_acc_eth,convert,completed,0.04616184,ETH,193.35,USD,Personal crypto rebalance (out of studio scope),2025-11-27T02:56:43Z
cb_txn_00091,cb_acc_btc,send,completed,0.03837190,BTC,196.32,USD,Personal crypto rebalance (out of studio scope),2025-10-03T00:04:23Z
cb_txn_00092,cb_acc_btc,sell,completed,0.00581315,BTC,223.28,USD,Personal crypto rebalance (out of studio scope),2025-06-13T11:27:42Z
cb_txn_00093,cb_acc_usdc,buy,completed,0.02111693,USDC,186.66,USD,Personal crypto rebalance (out of studio scope),2026-05-22T19:23:38Z
cb_txn_00094,cb_acc_eth,buy,completed,0.00952791,ETH,176.18,USD,Personal crypto rebalance (out of studio scope),2024-09-01T21:03:48Z
cb_txn_00095,cb_acc_btc,convert,completed,0.04728181,BTC,118.67,USD,Personal crypto rebalance (out of studio scope),2024-09-30T08:49:19Z
