id,name,is_private,is_archived,topic,purpose,creator,created,num_members
id-00044,Jade violet 44,false,false,violet-44,jade-44,iris-44,1043,177
id-00045,Willow quartz 45,false,false,willow-45,kelp-45,cedar-45,1044,598
id-00046,Willow zephyr 46,false,false,harbor-46,ember-46,willow-46,1045,695
id-00047,River alpha 47,false,false,bravo-47,grove-47,cedar-47,1046,741
id-00048,Alpha umber 48,false,false,meadow-48,river-48,pine-48,1047,82
id-00049,Pine bravo 49,false,false,meadow-49,willow-49,jade-49,1048,563
id-00050,Grove quartz 50,false,false,iris-50,haze-50,grove-50,1049,758
id-00051,Willow delta 51,false,false,alpha-51,delta-51,haze-51,1050,296
id-00052,Orbit harbor 52,false,false,summit-52,ember-52,river-52,1051,66
id-00053,Cedar alpha 53,false,false,delta-53,orbit-53,orbit-53,1052,448
id-00054,Haze river 54,false,false,coral-54,grove-54,tidal-54,1053,37
id-00055,Orbit quartz 55,false,false,summit-55,quartz-55,violet-55,1054,420
id-00056,Coral jade 56,false,false,orbit-56,river-56,quartz-56,1055,279
id-00057,Summit river 57,false,false,delta-57,harbor-57,umber-57,1056,707
id-00058,River ember 58,false,false,ember-58,river-58,violet-58,1057,523
id-00059,Meadow meadow 59,false,false,pine-59,grove-59,ember-59,1058,423
id-00060,Meadow summit 60,false,false,iris-60,ember-60,alpha-60,1059,768
id-00061,Willow willow 61,false,false,delta-61,jade-61,river-61,1060,433
id-00062,Pine coral 62,false,false,jade-62,grove-62,harbor-62,1061,332
id-00063,Kelp coral 63,false,false,coral-63,quartz-63,orbit-63,1062,73
id-00064,Alpha summit 64,false,false,quartz-64,delta-64,ember-64,1063,405
id-00065,Jade quartz 65,false,false,kelp-65,frost-65,kelp-65,1064,428
id-00066,Cedar umber 66,false,false,harbor-66,summit-66,willow-66,1065,51
id-00067,Alpha pine 67,false,false,pine-67,zephyr-67,alpha-67,1066,368
id-00068,Iris river 68,false,false,quartz-68,ember-68,meadow-68,1067,8
id-00069,Alpha umber 69,false,false,umber-69,summit-69,haze-69,1068,773
id-00070,Quartz river 70,false,false,frost-70,kelp-70,harbor-70,1069,658
id-00071,Haze kelp 71,false,false,meadow-71,pine-71,summit-71,1070,486
id-00072,Pine harbor 72,false,false,tidal-72,grove-72,kelp-72,1071,474
id-00073,Violet zephyr 73,false,false,summit-73,cedar-73,kelp-73,1072,190
id-00074,Bravo zephyr 74,false,false,harbor-74,harbor-74,alpha-74,1073,336
id-00075,Meadow coral 75,false,false,harbor-75,harbor-75,frost-75,1074,467
id-00076,Bravo harbor 76,false,false,quartz-76,zephyr-76,bravo-76,1075,650
id-00077,River iris 77,false,false,quartz-77,tidal-77,willow-77,1076,353
id-00078,Tidal pine 78,false,false,jade-78,bravo-78,jade-78,1077,59
id-00079,Frost delta 79,false,false,quartz-79,summit-79,meadow-79,1078,287
id-00080,Bravo kelp 80,false,false,delta-80,river-80,kelp-80,1079,736
id-00081,Pine ember 81,false,false,tidal-81,delta-81,haze-81,1080,597
id-00082,Iris orbit 82,false,false,willow-82,iris-82,violet-82,1081,263
id-00083,Iris quartz 83,false,false,pine-83,grove-83,haze-83,1082,337
id-00084,Summit river 84,false,false,quartz-84,orbit-84,meadow-84,1083,257
id-00085,Quartz river 85,false,false,pine-85,willow-85,frost-85,1084,8
id-00086,Cedar alpha 86,false,false,summit-86,delta-86,jade-86,1085,298
id-00087,Haze haze 87,false,false,pine-87,pine-87,kelp-87,1086,318
id-00088,Harbor jade 88,false,false,summit-88,meadow-88,coral-88,1087,303
id-00089,Delta orbit 89,false,false,delta-89,summit-89,kelp-89,1088,834
id-00090,Delta violet 90,false,false,kelp-90,jade-90,quartz-90,1089,275
id-00091,Pine violet 91,false,false,umber-91,coral-91,violet-91,1090,243
id-00092,Summit quartz 92,false,false,bravo-92,willow-92,frost-92,1091,670
id-00093,Umber haze 93,false,false,zephyr-93,coral-93,umber-93,1092,891
id-00094,Zephyr orbit 94,false,false,quartz-94,willow-94,willow-94,1093,765
id-00095,Harbor haze 95,false,false,ember-95,summit-95,pine-95,1094,802
id-00096,Umber harbor 96,false,false,summit-96,jade-96,jade-96,1095,260
id-00097,Violet tidal 97,false,false,delta-97,bravo-97,haze-97,1096,828
id-00098,Grove summit 98,false,false,summit-98,delta-98,jade-98,1097,219
id-00099,Meadow cedar 99,false,false,violet-99,harbor-99,harbor-99,1098,71
id-00100,Kelp frost 100,false,false,tidal-100,quartz-100,kelp-100,1099,495
