id,name,address1,city,region,postal_code,country,latitude,longitude
ven_105,Johnston County Fairgrounds,520 County Home Rd,Orlando,FL,32819,US,28.4294,-81.4700
ven_106,Orange County Convention Center,520 County Home Rd,Smithfield,FL,32819,US,35.5085,-81.4700
ven_107,Orange County Convention Center,9800 International Dr,Smithfield,FL,27577,US,28.4294,-78.3397
ven_108,Johnston County Fairgrounds,9800 International Dr,Smithfield,FL,27577,US,35.5085,-78.3397
ven_109,Johnston County Fairgrounds,9800 International Dr,Orlando,FL,27577,US,28.4294,-81.4700
ven_110,Johnston County Fairgrounds,9800 International Dr,Orlando,NC,32819,US,35.5085,-81.4700
ven_111,Orange County Convention Center,9800 International Dr,Orlando,FL,32819,US,28.4294,-81.4700
ven_112,Johnston County Fairgrounds,520 County Home Rd,Orlando,NC,27577,US,35.5085,-81.4700
ven_113,Orange County Convention Center,9800 International Dr,Orlando,NC,32819,US,28.4294,-78.3397
ven_114,Orange County Convention Center,9800 International Dr,Orlando,NC,27577,US,35.5085,-81.4700
ven_115,Orange County Convention Center,9800 International Dr,Smithfield,FL,32819,US,35.5085,-81.4700
ven_116,Johnston County Fairgrounds,9800 International Dr,Orlando,NC,27577,US,28.4294,-81.4700
ven_117,Orange County Convention Center,9800 International Dr,Smithfield,NC,32819,US,28.4294,-78.3397
ven_118,Orange County Convention Center,9800 International Dr,Orlando,FL,27577,US,28.4294,-81.4700
ven_119,Orange County Convention Center,9800 International Dr,Smithfield,FL,27577,US,35.5085,-78.3397
ven_120,Johnston County Fairgrounds,520 County Home Rd,Smithfield,FL,32819,US,28.4294,-78.3397
ven_121,Orange County Convention Center,9800 International Dr,Smithfield,FL,32819,US,35.5085,-81.4700
ven_122,Orange County Convention Center,9800 International Dr,Orlando,NC,27577,US,35.5085,-81.4700
ven_123,Orange County Convention Center,520 County Home Rd,Smithfield,NC,27577,US,35.5085,-81.4700
ven_124,Johnston County Fairgrounds,9800 International Dr,Orlando,FL,27577,US,28.4294,-81.4700
ven_125,Johnston County Fairgrounds,9800 International Dr,Smithfield,NC,32819,US,35.5085,-78.3397
ven_126,Johnston County Fairgrounds,9800 International Dr,Orlando,FL,32819,US,35.5085,-81.4700
ven_127,Orange County Convention Center,520 County Home Rd,Smithfield,NC,27577,US,35.5085,-81.4700
ven_128,Orange County Convention Center,9800 International Dr,Smithfield,FL,32819,US,28.4294,-78.3397
ven_129,Orange County Convention Center,9800 International Dr,Smithfield,NC,27577,US,28.4294,-81.4700
ven_130,Johnston County Fairgrounds,9800 International Dr,Smithfield,FL,32819,US,28.4294,-81.4700
ven_131,Orange County Convention Center,9800 International Dr,Smithfield,NC,32819,US,28.4294,-78.3397
ven_132,Orange County Convention Center,9800 International Dr,Smithfield,NC,27577,US,28.4294,-78.3397
ven_133,Johnston County Fairgrounds,520 County Home Rd,Smithfield,NC,27577,US,28.4294,-81.4700
ven_134,Johnston County Fairgrounds,9800 International Dr,Orlando,NC,27577,US,35.5085,-78.3397
ven_135,Johnston County Fairgrounds,520 County Home Rd,Smithfield,FL,32819,US,28.4294,-78.3397
ven_136,Johnston County Fairgrounds,9800 International Dr,Orlando,NC,27577,US,28.4294,-81.4700
ven_137,Orange County Convention Center,9800 International Dr,Orlando,NC,32819,US,28.4294,-81.4700
ven_138,Orange County Convention Center,9800 International Dr,Orlando,NC,27577,US,28.4294,-78.3397
ven_139,Johnston County Fairgrounds,520 County Home Rd,Smithfield,NC,27577,US,28.4294,-78.3397
ven_140,Orange County Convention Center,520 County Home Rd,Orlando,NC,32819,US,28.4294,-78.3397
ven_141,Orange County Convention Center,520 County Home Rd,Orlando,NC,32819,US,35.5085,-78.3397
ven_142,Orange County Convention Center,9800 International Dr,Orlando,FL,32819,US,28.4294,-81.4700
ven_143,Johnston County Fairgrounds,520 County Home Rd,Orlando,NC,27577,US,28.4294,-78.3397
ven_144,Orange County Convention Center,520 County Home Rd,Smithfield,FL,32819,US,28.4294,-78.3397
ven_145,Johnston County Fairgrounds,520 County Home Rd,Smithfield,NC,27577,US,28.4294,-81.4700
ven_146,Johnston County Fairgrounds,520 County Home Rd,Smithfield,FL,32819,US,35.5085,-78.3397
ven_147,Johnston County Fairgrounds,520 County Home Rd,Smithfield,FL,27577,US,35.5085,-78.3397
ven_148,Johnston County Fairgrounds,9800 International Dr,Smithfield,FL,32819,US,35.5085,-78.3397
ven_149,Orange County Convention Center,9800 International Dr,Smithfield,FL,27577,US,35.5085,-78.3397
ven_150,Johnston County Fairgrounds,520 County Home Rd,Orlando,NC,27577,US,28.4294,-81.4700
ven_151,Johnston County Fairgrounds,9800 International Dr,Orlando,NC,32819,US,35.5085,-81.4700
ven_152,Johnston County Fairgrounds,9800 International Dr,Orlando,NC,32819,US,35.5085,-81.4700
ven_153,Johnston County Fairgrounds,520 County Home Rd,Orlando,FL,32819,US,35.5085,-78.3397
ven_154,Orange County Convention Center,9800 International Dr,Orlando,FL,32819,US,35.5085,-78.3397
ven_155,Orange County Convention Center,9800 International Dr,Orlando,NC,32819,US,28.4294,-78.3397
ven_156,Orange County Convention Center,520 County Home Rd,Orlando,NC,27577,US,28.4294,-78.3397
ven_157,Johnston County Fairgrounds,9800 International Dr,Smithfield,FL,27577,US,35.5085,-81.4700
ven_158,Johnston County Fairgrounds,9800 International Dr,Orlando,FL,27577,US,35.5085,-78.3397
ven_159,Johnston County Fairgrounds,520 County Home Rd,Orlando,FL,27577,US,35.5085,-81.4700
ven_160,Orange County Convention Center,520 County Home Rd,Smithfield,FL,32819,US,35.5085,-81.4700
ven_161,Johnston County Fairgrounds,9800 International Dr,Smithfield,FL,32819,US,28.4294,-81.4700
ven_162,Johnston County Fairgrounds,9800 International Dr,Orlando,FL,27577,US,28.4294,-78.3397
ven_163,Orange County Convention Center,520 County Home Rd,Orlando,NC,27577,US,35.5085,-78.3397
ven_164,Orange County Convention Center,9800 International Dr,Smithfield,NC,27577,US,35.5085,-78.3397
ven_165,Johnston County Fairgrounds,520 County Home Rd,Smithfield,NC,32819,US,28.4294,-81.4700
ven_166,Orange County Convention Center,520 County Home Rd,Smithfield,NC,32819,US,28.4294,-78.3397
ven_167,Orange County Convention Center,9800 International Dr,Smithfield,FL,27577,US,28.4294,-78.3397
ven_168,Johnston County Fairgrounds,520 County Home Rd,Smithfield,FL,27577,US,35.5085,-81.4700
ven_169,Johnston County Fairgrounds,9800 International Dr,Smithfield,FL,32819,US,28.4294,-81.4700
ven_170,Orange County Convention Center,9800 International Dr,Smithfield,FL,27577,US,28.4294,-78.3397
ven_171,Johnston County Fairgrounds,9800 International Dr,Smithfield,NC,27577,US,35.5085,-81.4700
ven_172,Johnston County Fairgrounds,520 County Home Rd,Smithfield,FL,32819,US,35.5085,-81.4700
ven_173,Johnston County Fairgrounds,520 County Home Rd,Orlando,NC,27577,US,35.5085,-78.3397
ven_174,Johnston County Fairgrounds,520 County Home Rd,Orlando,NC,32819,US,28.4294,-78.3397
ven_175,Johnston County Fairgrounds,520 County Home Rd,Orlando,FL,32819,US,35.5085,-81.4700
ven_176,Johnston County Fairgrounds,9800 International Dr,Smithfield,NC,32819,US,35.5085,-81.4700
ven_177,Orange County Convention Center,520 County Home Rd,Smithfield,FL,32819,US,35.5085,-78.3397
ven_178,Orange County Convention Center,520 County Home Rd,Orlando,NC,32819,US,28.4294,-78.3397
ven_179,Johnston County Fairgrounds,9800 International Dr,Smithfield,FL,32819,US,28.4294,-78.3397
ven_180,Johnston County Fairgrounds,9800 International Dr,Orlando,FL,27577,US,28.4294,-78.3397
ven_181,Orange County Convention Center,9800 International Dr,Smithfield,FL,27577,US,28.4294,-81.4700
ven_182,Johnston County Fairgrounds,9800 International Dr,Smithfield,NC,32819,US,35.5085,-81.4700
ven_183,Johnston County Fairgrounds,520 County Home Rd,Orlando,FL,32819,US,28.4294,-78.3397
ven_184,Johnston County Fairgrounds,9800 International Dr,Smithfield,NC,27577,US,35.5085,-81.4700
ven_185,Johnston County Fairgrounds,520 County Home Rd,Smithfield,FL,27577,US,28.4294,-78.3397
ven_186,Johnston County Fairgrounds,520 County Home Rd,Smithfield,NC,27577,US,35.5085,-81.4700
ven_187,Johnston County Fairgrounds,9800 International Dr,Orlando,FL,27577,US,35.5085,-81.4700
ven_188,Orange County Convention Center,520 County Home Rd,Orlando,FL,32819,US,35.5085,-78.3397
ven_189,Orange County Convention Center,9800 International Dr,Smithfield,FL,27577,US,35.5085,-78.3397
ven_190,Orange County Convention Center,9800 International Dr,Smithfield,NC,32819,US,28.4294,-81.4700
ven_191,Orange County Convention Center,9800 International Dr,Orlando,NC,32819,US,28.4294,-81.4700
ven_192,Johnston County Fairgrounds,520 County Home Rd,Smithfield,FL,27577,US,28.4294,-78.3397
ven_193,Johnston County Fairgrounds,9800 International Dr,Smithfield,NC,32819,US,28.4294,-81.4700
ven_194,Orange County Convention Center,9800 International Dr,Smithfield,NC,27577,US,35.5085,-81.4700
ven_195,Orange County Convention Center,9800 International Dr,Smithfield,NC,27577,US,28.4294,-78.3397
ven_196,Orange County Convention Center,9800 International Dr,Smithfield,FL,27577,US,35.5085,-81.4700
ven_197,Orange County Convention Center,9800 International Dr,Orlando,FL,32819,US,35.5085,-81.4700
ven_198,Johnston County Fairgrounds,9800 International Dr,Smithfield,NC,27577,US,28.4294,-78.3397
ven_199,Johnston County Fairgrounds,9800 International Dr,Orlando,NC,27577,US,28.4294,-81.4700
ven_200,Johnston County Fairgrounds,520 County Home Rd,Smithfield,FL,27577,US,35.5085,-81.4700
ven_201,Orange County Convention Center,520 County Home Rd,Orlando,NC,27577,US,28.4294,-81.4700
ven_202,Johnston County Fairgrounds,520 County Home Rd,Orlando,FL,32819,US,35.5085,-78.3397
ven_203,Orange County Convention Center,520 County Home Rd,Orlando,FL,32819,US,28.4294,-78.3397
ven_204,Johnston County Fairgrounds,520 County Home Rd,Smithfield,FL,32819,US,28.4294,-78.3397
ven_205,Orange County Convention Center,520 County Home Rd,Smithfield,FL,32819,US,28.4294,-78.3397
ven_206,Johnston County Fairgrounds,520 County Home Rd,Orlando,NC,32819,US,35.5085,-78.3397
ven_207,Johnston County Fairgrounds,520 County Home Rd,Orlando,FL,27577,US,28.4294,-81.4700
ven_208,Orange County Convention Center,520 County Home Rd,Smithfield,NC,32819,US,35.5085,-81.4700
ven_209,Johnston County Fairgrounds,520 County Home Rd,Smithfield,NC,27577,US,28.4294,-81.4700
ven_210,Johnston County Fairgrounds,9800 International Dr,Smithfield,NC,32819,US,28.4294,-81.4700
ven_211,Orange County Convention Center,9800 International Dr,Orlando,FL,27577,US,28.4294,-81.4700
ven_212,Johnston County Fairgrounds,9800 International Dr,Orlando,FL,32819,US,35.5085,-81.4700
ven_213,Johnston County Fairgrounds,9800 International Dr,Smithfield,FL,32819,US,35.5085,-81.4700
ven_214,Johnston County Fairgrounds,520 County Home Rd,Smithfield,FL,32819,US,28.4294,-78.3397
ven_215,Johnston County Fairgrounds,9800 International Dr,Orlando,NC,27577,US,28.4294,-78.3397
ven_216,Johnston County Fairgrounds,520 County Home Rd,Smithfield,FL,27577,US,35.5085,-78.3397
ven_217,Orange County Convention Center,9800 International Dr,Orlando,NC,32819,US,28.4294,-78.3397
ven_218,Johnston County Fairgrounds,520 County Home Rd,Orlando,FL,32819,US,35.5085,-81.4700
ven_219,Orange County Convention Center,520 County Home Rd,Orlando,FL,32819,US,28.4294,-81.4700
ven_220,Johnston County Fairgrounds,9800 International Dr,Smithfield,NC,32819,US,28.4294,-78.3397
ven_221,Orange County Convention Center,520 County Home Rd,Smithfield,NC,32819,US,28.4294,-81.4700
