id,account_id,type,status,amount,currency,native_amount,native_currency,description,created_at
cb_tx_0001,acct-btc,buy,filled,0.0065,BTC,150.0,USD,Initial buy — long-term lot,2021-03-15T00:00:00Z
cb_tx_0022,acct-btc,buy,filled,0.00021616,BTC,9.86,USD,Recurring DCA micro-buy 2021-2026; position still held (open lot),2021-06-30T00:00:00Z
cb_tx_0023,acct-btc,buy,filled,0.00023595,BTC,10.63,USD,Recurring DCA micro-buy 2021-2026; position still held (open lot),2021-07-11T00:00:00Z
cb_tx_0024,acct-eth,buy,filled,0.00817442,ETH,25.69,USD,Recurring DCA micro-buy 2021-2026; position still held (open lot),2021-07-20T00:00:00Z
cb_tx_0025,acct-btc,buy,filled,0.0001587,BTC,10.89,USD,Recurring DCA micro-buy 2021-2026; position still held (open lot),2021-08-02T00:00:00Z
cb_tx_0026,acct-eth,buy,filled,0.00275475,ETH,9.49,USD,Recurring DCA micro-buy 2021-2026; position still held (open lot),2021-08-12T00:00:00Z
cb_tx_0027,acct-eth,buy,filled,0.02125865,ETH,46.62,USD,Recurring DCA micro-buy 2021-2026; position still held (open lot),2021-08-24T00:00:00Z
cb_tx_0028,acct-btc,buy,filled,0.00025365,BTC,13.92,USD,Recurring DCA micro-buy 2021-2026; position still held (open lot),2021-09-20T00:00:00Z
cb_tx_0029,acct-eth,buy,filled,0.02380245,ETH,48.84,USD,Recurring DCA micro-buy 2021-2026; position still held (open lot),2021-10-18T00:00:00Z
cb_tx_0030,acct-eth,buy,filled,0.00354282,ETH,13.99,USD,Recurring DCA micro-buy 2021-2026; position still held (open lot),2021-10-27T00:00:00Z
cb_tx_0031,acct-btc,buy,filled,0.00037197,BTC,23.09,USD,Recurring DCA micro-buy 2021-2026; position still held (open lot),2021-11-09T00:00:00Z
cb_tx_0032,acct-eth,buy,filled,0.00348419,ETH,10.63,USD,Recurring DCA micro-buy 2021-2026; position still held (open lot),2021-11-16T00:00:00Z
cb_tx_0033,acct-eth,buy,filled,0.00508692,ETH,10.83,USD,Recurring DCA micro-buy 2021-2026; position still held (open lot),2021-11-17T00:00:00Z
cb_tx_0034,acct-eth,buy,filled,0.00228113,ETH,9.49,USD,Recurring DCA micro-buy 2021-2026; position still held (open lot),2021-11-24T00:00:00Z
cb_tx_0035,acct-btc,buy,filled,0.0002406,BTC,10.39,USD,Recurring DCA micro-buy 2021-2026; position still held (open lot),2021-12-02T00:00:00Z
cb_tx_0036,acct-eth,buy,filled,0.02178429,ETH,37.44,USD,Recurring DCA micro-buy 2021-2026; position still held (open lot),2021-12-20T00:00:00Z
cb_tx_0037,acct-eth,buy,filled,0.00451357,ETH,13.83,USD,Recurring DCA micro-buy 2021-2026; position still held (open lot),2021-12-22T00:00:00Z
cb_tx_0038,acct-btc,buy,filled,0.00071718,BTC,37.59,USD,Recurring DCA micro-buy 2021-2026; position still held (open lot),2021-12-23T00:00:00Z
cb_tx_0039,acct-eth,buy,filled,0.01293612,ETH,32.58,USD,Recurring DCA micro-buy 2021-2026; position still held (open lot),2022-01-15T00:00:00Z
cb_tx_0040,acct-eth,buy,filled,0.00781934,ETH,10.99,USD,Recurring DCA micro-buy 2021-2026; position still held (open lot),2022-01-20T00:00:00Z
cb_tx_0041,acct-btc,buy,filled,0.00056829,BTC,16.36,USD,Recurring DCA micro-buy 2021-2026; position still held (open lot),2022-01-22T00:00:00Z
cb_tx_0042,acct-btc,buy,filled,0.00017343,BTC,10.36,USD,Recurring DCA micro-buy 2021-2026; position still held (open lot),2022-01-24T00:00:00Z
cb_tx_0043,acct-btc,buy,filled,0.00083572,BTC,20.32,USD,Recurring DCA micro-buy 2021-2026; position still held (open lot),2022-02-02T00:00:00Z
cb_tx_0044,acct-eth,buy,filled,0.00255086,ETH,10.51,USD,Recurring DCA micro-buy 2021-2026; position still held (open lot),2022-02-03T00:00:00Z
cb_tx_0045,acct-eth,buy,filled,0.00535369,ETH,19.72,USD,Recurring DCA micro-buy 2021-2026; position still held (open lot),2022-02-07T00:00:00Z
cb_tx_0046,acct-btc,buy,filled,0.00035785,BTC,20.19,USD,Recurring DCA micro-buy 2021-2026; position still held (open lot),2022-02-16T00:00:00Z
cb_tx_0047,acct-btc,buy,filled,0.00129029,BTC,54.05,USD,Recurring DCA micro-buy 2021-2026; position still held (open lot),2022-03-01T00:00:00Z
cb_tx_0048,acct-eth,buy,filled,0.00936169,ETH,18.49,USD,Recurring DCA micro-buy 2021-2026; position still held (open lot),2022-03-20T00:00:00Z
cb_tx_0049,acct-eth,buy,filled,0.0045351,ETH,15.88,USD,Recurring DCA micro-buy 2021-2026; position still held (open lot),2022-03-22T00:00:00Z
cb_tx_0050,acct-eth,buy,filled,0.01242466,ETH,37.6,USD,Recurring DCA micro-buy 2021-2026; position still held (open lot),2022-03-31T00:00:00Z
cb_tx_0051,acct-eth,buy,filled,0.0179728,ETH,51.64,USD,Recurring DCA micro-buy 2021-2026; position still held (open lot),2022-04-01T00:00:00Z
cb_tx_0052,acct-eth,buy,filled,0.00593346,ETH,10.92,USD,Recurring DCA micro-buy 2021-2026; position still held (open lot),2022-04-12T00:00:00Z
cb_tx_0053,acct-btc,buy,filled,0.0005643,BTC,38.74,USD,Recurring DCA micro-buy 2021-2026; position still held (open lot),2022-04-12T00:00:00Z
cb_tx_0054,acct-btc,buy,filled,0.00042218,BTC,9.11,USD,Recurring DCA micro-buy 2021-2026; position still held (open lot),2022-04-27T00:00:00Z
cb_tx_0055,acct-eth,buy,filled,0.00829349,ETH,10.58,USD,Recurring DCA micro-buy 2021-2026; position still held (open lot),2022-05-02T00:00:00Z
cb_tx_0056,acct-btc,buy,filled,0.00033223,BTC,18.85,USD,Recurring DCA micro-buy 2021-2026; position still held (open lot),2022-05-15T00:00:00Z
cb_tx_0057,acct-eth,buy,filled,0.00432953,ETH,10.36,USD,Recurring DCA micro-buy 2021-2026; position still held (open lot),2022-05-16T00:00:00Z
cb_tx_0058,acct-eth,buy,filled,0.00750376,ETH,30.66,USD,Recurring DCA micro-buy 2021-2026; position still held (open lot),2022-05-17T00:00:00Z
cb_tx_0059,acct-eth,buy,filled,0.00212046,ETH,4.54,USD,Recurring DCA micro-buy 2021-2026; position still held (open lot),2022-05-17T00:00:00Z
cb_tx_0060,acct-eth,buy,filled,0.03691751,ETH,48.96,USD,Recurring DCA micro-buy 2021-2026; position still held (open lot),2022-05-29T00:00:00Z
cb_tx_0061,acct-btc,buy,filled,0.00025161,BTC,5.1,USD,Recurring DCA micro-buy 2021-2026; position still held (open lot),2022-06-18T00:00:00Z
cb_tx_0062,acct-eth,buy,filled,0.00476783,ETH,10.61,USD,Recurring DCA micro-buy 2021-2026; position still held (open lot),2022-06-20T00:00:00Z
cb_tx_0063,acct-btc,buy,filled,0.00015593,BTC,10.51,USD,Recurring DCA micro-buy 2021-2026; position still held (open lot),2022-06-26T00:00:00Z
cb_tx_0064,acct-eth,buy,filled,0.0037088,ETH,4.64,USD,Recurring DCA micro-buy 2021-2026; position still held (open lot),2022-07-08T00:00:00Z
cb_tx_0065,acct-eth,buy,filled,0.01341622,ETH,51.41,USD,Recurring DCA micro-buy 2021-2026; position still held (open lot),2022-07-26T00:00:00Z
cb_tx_0066,acct-btc,buy,filled,0.00100833,BTC,20.7,USD,Recurring DCA micro-buy 2021-2026; position still held (open lot),2022-07-29T00:00:00Z
cb_tx_0067,acct-btc,buy,filled,7.599e-05,BTC,5.12,USD,Recurring DCA micro-buy 2021-2026; position still held (open lot),2022-07-30T00:00:00Z
cb_tx_0068,acct-btc,buy,filled,0.00015312,BTC,9.93,USD,Recurring DCA micro-buy 2021-2026; position still held (open lot),2022-08-07T00:00:00Z
cb_tx_0069,acct-eth,buy,filled,0.01090864,ETH,27.13,USD,Recurring DCA micro-buy 2021-2026; position still held (open lot),2022-08-18T00:00:00Z
cb_tx_0070,acct-eth,buy,filled,0.00741335,ETH,15.98,USD,Recurring DCA micro-buy 2021-2026; position still held (open lot),2022-08-21T00:00:00Z
cb_tx_0071,acct-eth,buy,filled,0.01793372,ETH,32.62,USD,Recurring DCA micro-buy 2021-2026; position still held (open lot),2022-08-24T00:00:00Z
cb_tx_0072,acct-btc,buy,filled,0.00085548,BTC,25.69,USD,Recurring DCA micro-buy 2021-2026; position still held (open lot),2022-09-05T00:00:00Z
cb_tx_0073,acct-eth,buy,filled,0.00381995,ETH,10.2,USD,Recurring DCA micro-buy 2021-2026; position still held (open lot),2022-09-17T00:00:00Z
cb_tx_0074,acct-eth,buy,filled,0.01753865,ETH,54.88,USD,Recurring DCA micro-buy 2021-2026; position still held (open lot),2022-09-22T00:00:00Z
cb_tx_0075,acct-eth,buy,filled,0.00867246,ETH,19.8,USD,Recurring DCA micro-buy 2021-2026; position still held (open lot),2022-10-26T00:00:00Z
cb_tx_0076,acct-btc,buy,filled,0.00040646,BTC,9.69,USD,Recurring DCA micro-buy 2021-2026; position still held (open lot),2022-11-16T00:00:00Z
cb_tx_0077,acct-btc,buy,filled,8.242e-05,BTC,5.1,USD,Recurring DCA micro-buy 2021-2026; position still held (open lot),2022-12-19T00:00:00Z
cb_tx_0078,acct-btc,buy,filled,0.00061328,BTC,31.18,USD,Recurring DCA micro-buy 2021-2026; position still held (open lot),2022-12-25T00:00:00Z
cb_tx_0079,acct-btc,buy,filled,0.00051798,BTC,27.55,USD,Recurring DCA micro-buy 2021-2026; position still held (open lot),2023-01-01T00:00:00Z
cb_tx_0080,acct-eth,buy,filled,0.00608978,ETH,21.66,USD,Recurring DCA micro-buy 2021-2026; position still held (open lot),2023-01-05T00:00:00Z
cb_tx_0081,acct-eth,buy,filled,0.00723532,ETH,18.58,USD,Recurring DCA micro-buy 2021-2026; position still held (open lot),2023-01-20T00:00:00Z
cb_tx_0082,acct-eth,buy,filled,0.0023021,ETH,4.84,USD,Recurring DCA micro-buy 2021-2026; position still held (open lot),2023-01-27T00:00:00Z
cb_tx_0083,acct-eth,buy,filled,0.00303626,ETH,10.92,USD,Recurring DCA micro-buy 2021-2026; position still held (open lot),2023-01-27T00:00:00Z
cb_tx_0084,acct-btc,buy,filled,0.0003691,BTC,10.54,USD,Recurring DCA micro-buy 2021-2026; position still held (open lot),2023-02-02T00:00:00Z
cb_tx_0085,acct-btc,buy,filled,0.00037729,BTC,21.53,USD,Recurring DCA micro-buy 2021-2026; position still held (open lot),2023-03-18T00:00:00Z
cb_tx_0086,acct-btc,buy,filled,0.00044549,BTC,9.8,USD,Recurring DCA micro-buy 2021-2026; position still held (open lot),2023-04-22T00:00:00Z
cb_tx_0087,acct-eth,buy,filled,0.00969091,ETH,21.95,USD,Recurring DCA micro-buy 2021-2026; position still held (open lot),2023-05-03T00:00:00Z
cb_tx_0088,acct-btc,buy,filled,0.00058757,BTC,15.2,USD,Recurring DCA micro-buy 2021-2026; position still held (open lot),2023-05-04T00:00:00Z
cb_tx_0089,acct-eth,buy,filled,0.00118419,ETH,4.72,USD,Recurring DCA micro-buy 2021-2026; position still held (open lot),2023-05-07T00:00:00Z
cb_tx_0090,acct-btc,buy,filled,0.0003001,BTC,10.06,USD,Recurring DCA micro-buy 2021-2026; position still held (open lot),2023-05-19T00:00:00Z
cb_tx_0091,acct-eth,buy,filled,0.00579123,ETH,13.93,USD,Recurring DCA micro-buy 2021-2026; position still held (open lot),2023-05-21T00:00:00Z
cb_tx_0092,acct-eth,buy,filled,0.00402572,ETH,5.34,USD,Recurring DCA micro-buy 2021-2026; position still held (open lot),2023-06-14T00:00:00Z
cb_tx_0093,acct-eth,buy,filled,0.00705669,ETH,19.76,USD,Recurring DCA micro-buy 2021-2026; position still held (open lot),2023-06-20T00:00:00Z
cb_tx_0094,acct-eth,buy,filled,0.00952853,ETH,27.47,USD,Recurring DCA micro-buy 2021-2026; position still held (open lot),2023-06-21T00:00:00Z
cb_tx_0095,acct-eth,buy,filled,0.00248194,ETH,10.18,USD,Recurring DCA micro-buy 2021-2026; position still held (open lot),2023-06-22T00:00:00Z
cb_tx_0096,acct-btc,buy,filled,0.00026427,BTC,5.33,USD,Recurring DCA micro-buy 2021-2026; position still held (open lot),2023-06-22T00:00:00Z
cb_tx_0097,acct-eth,buy,filled,0.00284154,ETH,10.17,USD,Recurring DCA micro-buy 2021-2026; position still held (open lot),2023-07-18T00:00:00Z
cb_tx_0098,acct-btc,buy,filled,0.00097159,BTC,49.77,USD,Recurring DCA micro-buy 2021-2026; position still held (open lot),2023-07-20T00:00:00Z
cb_tx_0099,acct-eth,buy,filled,0.01517038,ETH,48.86,USD,Recurring DCA micro-buy 2021-2026; position still held (open lot),2023-07-21T00:00:00Z
cb_tx_0100,acct-btc,buy,filled,0.00015759,BTC,9.62,USD,Recurring DCA micro-buy 2021-2026; position still held (open lot),2023-07-21T00:00:00Z
cb_tx_0101,acct-eth,buy,filled,0.006572,ETH,21.4,USD,Recurring DCA micro-buy 2021-2026; position still held (open lot),2023-07-31T00:00:00Z
cb_tx_0102,acct-btc,buy,filled,0.00024776,BTC,10.96,USD,Recurring DCA micro-buy 2021-2026; position still held (open lot),2023-08-07T00:00:00Z
cb_tx_0103,acct-btc,buy,filled,0.0004167,BTC,25.03,USD,Recurring DCA micro-buy 2021-2026; position still held (open lot),2023-08-28T00:00:00Z
cb_tx_0104,acct-eth,buy,filled,0.01927103,ETH,51.09,USD,Recurring DCA micro-buy 2021-2026; position still held (open lot),2023-08-28T00:00:00Z
cb_tx_0105,acct-btc,buy,filled,0.00039177,BTC,27.06,USD,Recurring DCA micro-buy 2021-2026; position still held (open lot),2023-09-04T00:00:00Z
cb_tx_0106,acct-eth,buy,filled,0.00152127,ETH,4.95,USD,Recurring DCA micro-buy 2021-2026; position still held (open lot),2023-09-10T00:00:00Z
cb_tx_0107,acct-eth,buy,filled,0.00605744,ETH,19.02,USD,Recurring DCA micro-buy 2021-2026; position still held (open lot),2023-09-10T00:00:00Z
cb_tx_0108,acct-btc,buy,filled,0.00037468,BTC,18.05,USD,Recurring DCA micro-buy 2021-2026; position still held (open lot),2023-09-17T00:00:00Z
cb_tx_0109,acct-eth,buy,filled,0.00364621,ETH,5.4,USD,Recurring DCA micro-buy 2021-2026; position still held (open lot),2023-10-09T00:00:00Z
cb_tx_0110,acct-eth,buy,filled,0.018445,ETH,22.58,USD,Recurring DCA micro-buy 2021-2026; position still held (open lot),2023-10-29T00:00:00Z
cb_tx_0111,acct-btc,buy,filled,0.00061132,BTC,36.76,USD,Recurring DCA micro-buy 2021-2026; position still held (open lot),2023-11-01T00:00:00Z
cb_tx_0112,acct-btc,buy,filled,0.00021921,BTC,4.69,USD,Recurring DCA micro-buy 2021-2026; position still held (open lot),2023-11-25T00:00:00Z
cb_tx_0113,acct-eth,buy,filled,0.00589984,ETH,18.97,USD,Recurring DCA micro-buy 2021-2026; position still held (open lot),2023-11-28T00:00:00Z
cb_tx_0114,acct-eth,buy,filled,0.00586176,ETH,18.95,USD,Recurring DCA micro-buy 2021-2026; position still held (open lot),2023-11-30T00:00:00Z
cb_tx_0115,acct-btc,buy,filled,0.00093003,BTC,30.23,USD,Recurring DCA micro-buy 2021-2026; position still held (open lot),2023-12-10T00:00:00Z
cb_tx_0116,acct-btc,buy,filled,0.00026864,BTC,9.88,USD,Recurring DCA micro-buy 2021-2026; position still held (open lot),2023-12-24T00:00:00Z
cb_tx_0117,acct-eth,buy,filled,0.00200077,ETH,4.86,USD,Recurring DCA micro-buy 2021-2026; position still held (open lot),2023-12-26T00:00:00Z
cb_tx_0118,acct-btc,buy,filled,0.000727,BTC,20.35,USD,Recurring DCA micro-buy 2021-2026; position still held (open lot),2024-01-07T00:00:00Z
cb_tx_0119,acct-btc,buy,filled,0.00123991,BTC,32.76,USD,Recurring DCA micro-buy 2021-2026; position still held (open lot),2024-01-13T00:00:00Z
cb_tx_0120,acct-btc,buy,filled,0.00032397,BTC,10.3,USD,Recurring DCA micro-buy 2021-2026; position still held (open lot),2024-02-08T00:00:00Z
cb_tx_0121,acct-btc,buy,filled,0.00054662,BTC,36.37,USD,Recurring DCA micro-buy 2021-2026; position still held (open lot),2024-02-10T00:00:00Z
cb_tx_0122,acct-btc,buy,filled,0.00129426,BTC,51.88,USD,Recurring DCA micro-buy 2021-2026; position still held (open lot),2024-02-19T00:00:00Z
cb_tx_0123,acct-eth,buy,filled,0.00126691,ETH,4.72,USD,Recurring DCA micro-buy 2021-2026; position still held (open lot),2024-03-07T00:00:00Z
cb_tx_0124,acct-btc,buy,filled,0.00028949,BTC,9.91,USD,Recurring DCA micro-buy 2021-2026; position still held (open lot),2024-03-29T00:00:00Z
cb_tx_0125,acct-eth,buy,filled,0.00578228,ETH,9.84,USD,Recurring DCA micro-buy 2021-2026; position still held (open lot),2024-04-01T00:00:00Z
cb_tx_0126,acct-eth,buy,filled,0.00823848,ETH,22.82,USD,Recurring DCA micro-buy 2021-2026; position still held (open lot),2024-04-07T00:00:00Z
cb_tx_0127,acct-btc,buy,filled,0.00033508,BTC,16.0,USD,Recurring DCA micro-buy 2021-2026; position still held (open lot),2024-04-11T00:00:00Z
cb_tx_0128,acct-btc,buy,filled,0.00039383,BTC,26.73,USD,Recurring DCA micro-buy 2021-2026; position still held (open lot),2024-04-20T00:00:00Z
cb_tx_0129,acct-btc,buy,filled,0.00108839,BTC,51.27,USD,Recurring DCA micro-buy 2021-2026; position still held (open lot),2024-04-22T00:00:00Z
cb_tx_0130,acct-eth,buy,filled,0.00649203,ETH,9.4,USD,Recurring DCA micro-buy 2021-2026; position still held (open lot),2024-04-27T00:00:00Z
cb_tx_0131,acct-eth,buy,filled,0.00133938,ETH,4.54,USD,Recurring DCA micro-buy 2021-2026; position still held (open lot),2024-04-29T00:00:00Z
cb_tx_0132,acct-eth,buy,filled,0.00647176,ETH,20.16,USD,Recurring DCA micro-buy 2021-2026; position still held (open lot),2024-04-29T00:00:00Z
cb_tx_0133,acct-eth,buy,filled,0.00265244,ETH,4.54,USD,Recurring DCA micro-buy 2021-2026; position still held (open lot),2024-05-04T00:00:00Z
cb_tx_0134,acct-eth,buy,filled,0.01038892,ETH,22.93,USD,Recurring DCA micro-buy 2021-2026; position still held (open lot),2024-05-18T00:00:00Z
cb_tx_0135,acct-eth,buy,filled,0.00312979,ETH,10.97,USD,Recurring DCA micro-buy 2021-2026; position still held (open lot),2024-05-29T00:00:00Z
cb_tx_0136,acct-eth,buy,filled,0.00411621,ETH,15.66,USD,Recurring DCA micro-buy 2021-2026; position still held (open lot),2024-05-29T00:00:00Z
cb_tx_0137,acct-btc,buy,filled,9.596e-05,BTC,5.33,USD,Recurring DCA micro-buy 2021-2026; position still held (open lot),2024-06-15T00:00:00Z
cb_tx_0138,acct-btc,buy,filled,7.987e-05,BTC,5.27,USD,Recurring DCA micro-buy 2021-2026; position still held (open lot),2024-06-18T00:00:00Z
cb_tx_0139,acct-btc,buy,filled,0.0007548,BTC,18.59,USD,Recurring DCA micro-buy 2021-2026; position still held (open lot),2024-07-01T00:00:00Z
cb_tx_0140,acct-eth,buy,filled,0.03986331,ETH,51.56,USD,Recurring DCA micro-buy 2021-2026; position still held (open lot),2024-07-04T00:00:00Z
cb_tx_0141,acct-btc,buy,filled,0.00032349,BTC,20.48,USD,Recurring DCA micro-buy 2021-2026; position still held (open lot),2024-07-05T00:00:00Z
cb_tx_0142,acct-btc,buy,filled,0.00013775,BTC,5.0,USD,Recurring DCA micro-buy 2021-2026; position still held (open lot),2024-07-21T00:00:00Z
cb_tx_0143,acct-btc,buy,filled,0.00059977,BTC,28.68,USD,Recurring DCA micro-buy 2021-2026; position still held (open lot),2024-08-07T00:00:00Z
cb_tx_0144,acct-btc,buy,filled,0.0007516,BTC,43.42,USD,Recurring DCA micro-buy 2021-2026; position still held (open lot),2024-09-04T00:00:00Z
cb_tx_0145,acct-eth,buy,filled,0.00811952,ETH,20.57,USD,Recurring DCA micro-buy 2021-2026; position still held (open lot),2024-09-16T00:00:00Z
cb_tx_0146,acct-btc,buy,filled,0.0003636,BTC,18.94,USD,Recurring DCA micro-buy 2021-2026; position still held (open lot),2024-10-06T00:00:00Z
cb_tx_0147,acct-eth,buy,filled,0.00753892,ETH,10.96,USD,Recurring DCA micro-buy 2021-2026; position still held (open lot),2024-10-06T00:00:00Z
cb_tx_0148,acct-eth,buy,filled,0.01355882,ETH,51.2,USD,Recurring DCA micro-buy 2021-2026; position still held (open lot),2024-10-12T00:00:00Z
cb_tx_0149,acct-eth,buy,filled,0.00345866,ETH,4.81,USD,Recurring DCA micro-buy 2021-2026; position still held (open lot),2024-10-28T00:00:00Z
cb_tx_0150,acct-btc,buy,filled,0.00030147,BTC,14.96,USD,Recurring DCA micro-buy 2021-2026; position still held (open lot),2024-10-31T00:00:00Z
cb_tx_0151,acct-eth,buy,filled,0.00933321,ETH,36.24,USD,Recurring DCA micro-buy 2021-2026; position still held (open lot),2024-11-14T00:00:00Z
cb_tx_0152,acct-btc,buy,filled,0.00020698,BTC,10.49,USD,Recurring DCA micro-buy 2021-2026; position still held (open lot),2024-11-23T00:00:00Z
cb_tx_0153,acct-btc,buy,filled,7.703e-05,BTC,4.61,USD,Recurring DCA micro-buy 2021-2026; position still held (open lot),2024-11-25T00:00:00Z
cb_tx_0154,acct-btc,buy,filled,0.00079103,BTC,41.55,USD,Recurring DCA micro-buy 2021-2026; position still held (open lot),2024-12-01T00:00:00Z
cb_tx_0155,acct-eth,buy,filled,0.00399873,ETH,9.18,USD,Recurring DCA micro-buy 2021-2026; position still held (open lot),2024-12-03T00:00:00Z
cb_tx_0156,acct-eth,buy,filled,0.01096338,ETH,39.62,USD,Recurring DCA micro-buy 2021-2026; position still held (open lot),2024-12-08T00:00:00Z
cb_tx_0157,acct-eth,buy,filled,0.00311576,ETH,10.52,USD,Recurring DCA micro-buy 2021-2026; position still held (open lot),2025-01-06T00:00:00Z
cb_tx_0158,acct-btc,buy,filled,0.00066259,BTC,27.29,USD,Recurring DCA micro-buy 2021-2026; position still held (open lot),2025-01-08T00:00:00Z
cb_tx_0159,acct-btc,buy,filled,0.00050368,BTC,31.55,USD,Recurring DCA micro-buy 2021-2026; position still held (open lot),2025-02-19T00:00:00Z
cb_tx_0160,acct-eth,buy,filled,0.00916163,ETH,14.38,USD,Recurring DCA micro-buy 2021-2026; position still held (open lot),2025-02-23T00:00:00Z
cb_tx_0161,acct-btc,buy,filled,0.00015543,BTC,4.51,USD,Recurring DCA micro-buy 2021-2026; position still held (open lot),2025-02-26T00:00:00Z
cb_tx_0162,acct-eth,buy,filled,0.00431914,ETH,10.16,USD,Recurring DCA micro-buy 2021-2026; position still held (open lot),2025-03-04T00:00:00Z
cb_tx_0163,acct-eth,buy,filled,0.00864498,ETH,10.74,USD,Recurring DCA micro-buy 2021-2026; position still held (open lot),2025-03-18T00:00:00Z
cb_tx_0164,acct-eth,buy,filled,0.007069,ETH,10.59,USD,Recurring DCA micro-buy 2021-2026; position still held (open lot),2025-03-29T00:00:00Z
cb_tx_0165,acct-btc,buy,filled,0.00025795,BTC,14.75,USD,Recurring DCA micro-buy 2021-2026; position still held (open lot),2025-04-03T00:00:00Z
cb_tx_0166,acct-btc,buy,filled,0.00069928,BTC,20.51,USD,Recurring DCA micro-buy 2021-2026; position still held (open lot),2025-04-06T00:00:00Z
cb_tx_0167,acct-eth,buy,filled,0.00556904,ETH,22.69,USD,Recurring DCA micro-buy 2021-2026; position still held (open lot),2025-05-07T00:00:00Z
cb_tx_0168,acct-eth,buy,filled,0.01398565,ETH,51.07,USD,Recurring DCA micro-buy 2021-2026; position still held (open lot),2025-05-11T00:00:00Z
cb_tx_0169,acct-btc,buy,filled,0.00016057,BTC,10.6,USD,Recurring DCA micro-buy 2021-2026; position still held (open lot),2025-05-12T00:00:00Z
cb_tx_0170,acct-eth,buy,filled,0.00494132,ETH,9.49,USD,Recurring DCA micro-buy 2021-2026; position still held (open lot),2025-05-25T00:00:00Z
cb_tx_0171,acct-btc,buy,filled,0.00043698,BTC,18.13,USD,Recurring DCA micro-buy 2021-2026; position still held (open lot),2025-06-03T00:00:00Z
cb_tx_0172,acct-eth,buy,filled,0.00315314,ETH,9.03,USD,Recurring DCA micro-buy 2021-2026; position still held (open lot),2025-06-13T00:00:00Z
cb_tx_0173,acct-btc,buy,filled,0.00064602,BTC,18.47,USD,Recurring DCA micro-buy 2021-2026; position still held (open lot),2025-06-22T00:00:00Z
