id,order_id,status,amount_value,currency_code,final_capture,create_time
cap_PPX0029,ord_PPX0029,COMPLETED,14.81,USD,True,2025-06-08T14:00:05Z
cap_PPX0030,ord_PPX0030,COMPLETED,62.61,USD,True,2025-07-06T14:00:05Z
cap_PPX0031,ord_PPX0031,COMPLETED,20.23,USD,True,2025-07-07T14:00:05Z
cap_PPX0032,ord_PPX0032,COMPLETED,44.57,USD,True,2025-07-16T14:00:05Z
cap_PPX0033,ord_PPX0033,COMPLETED,53.89,USD,True,2025-07-26T14:00:05Z
cap_PPX0034,ord_PPX0034,COMPLETED,18.72,USD,True,2025-08-08T14:00:05Z
cap_PPX0035,ord_PPX0035,COMPLETED,10.52,USD,True,2025-08-10T14:00:05Z
cap_PPX0036,ord_PPX0036,COMPLETED,41.19,USD,True,2025-09-05T14:00:05Z
cap_PPX0037,ord_PPX0037,COMPLETED,16.02,USD,True,2025-09-18T14:00:05Z
cap_PPX0038,ord_PPX0038,COMPLETED,26.58,USD,True,2025-09-20T14:00:05Z
cap_PPX0039,ord_PPX0039,COMPLETED,12.03,USD,True,2025-10-02T14:00:05Z
cap_PPX0040,ord_PPX0040,COMPLETED,35.16,USD,True,2025-10-02T14:00:05Z
cap_PPX0041,ord_PPX0041,COMPLETED,68.96,USD,True,2025-10-04T14:00:05Z
cap_PPX0042,ord_PPX0042,COMPLETED,9.28,USD,True,2025-10-10T14:00:05Z
cap_PPX0043,ord_PPX0043,COMPLETED,8.79,USD,True,2025-10-15T14:00:05Z
cap_PPX0044,ord_PPX0044,COMPLETED,24.80,USD,True,2025-11-05T14:00:05Z
cap_PPX0045,ord_PPX0045,COMPLETED,16.03,USD,True,2025-11-12T14:00:05Z
cap_PPX0046,ord_PPX0046,COMPLETED,24.78,USD,True,2025-11-19T14:00:05Z
cap_PPX0047,ord_PPX0047,COMPLETED,16.77,USD,True,2025-11-28T14:00:05Z
cap_PPX0048,ord_PPX0048,COMPLETED,33.68,USD,True,2025-12-11T14:00:05Z
cap_PPX0049,ord_PPX0049,COMPLETED,57.19,USD,True,2026-01-11T14:00:05Z
cap_PPX0050,ord_PPX0050,COMPLETED,20.82,USD,True,2026-01-21T14:00:05Z
cap_PPX0051,ord_PPX0051,COMPLETED,9.22,USD,True,2026-02-06T14:00:05Z
cap_PPX0052,ord_PPX0052,COMPLETED,18.74,USD,True,2026-02-07T14:00:05Z
cap_PPX0053,ord_PPX0053,COMPLETED,27.82,USD,True,2026-02-21T14:00:05Z
cap_PPX0054,ord_PPX0054,COMPLETED,60.44,USD,True,2026-02-24T14:00:05Z
cap_PPT0272,ord_PPT0272,COMPLETED,128.40,USD,True,2026-03-09T14:00:05Z
cap_PPX0055,ord_PPX0055,COMPLETED,10.55,USD,True,2026-03-14T14:00:05Z
cap_PPX0056,ord_PPX0056,COMPLETED,37.88,USD,True,2026-03-15T14:00:05Z
cap_PPX0057,ord_PPX0057,COMPLETED,77.29,USD,True,2026-04-01T14:00:05Z
cap_PPX0058,ord_PPX0058,COMPLETED,13.05,USD,True,2026-04-17T14:00:05Z
cap_PPX0059,ord_PPX0059,COMPLETED,10.05,USD,True,2026-04-18T14:00:05Z
cap_PPX0060,ord_PPX0060,COMPLETED,48.23,USD,True,2026-04-22T14:00:05Z
cap_PPX0061,ord_PPX0061,COMPLETED,31.63,USD,True,2026-05-18T14:00:05Z
cap_PPX0062,ord_PPX0062,COMPLETED,27.86,USD,True,2026-05-26T14:00:05Z
cap_PPX0063,ord_PPX0063,COMPLETED,23.98,USD,True,2026-06-01T14:00:05Z
cap_PPX0064,ord_PPX0064,COMPLETED,37.96,USD,True,2026-06-03T14:00:05Z
cap_PPX0065,ord_PPX0065,COMPLETED,105.85,USD,True,2026-06-03T14:00:05Z
cap_PPT0275,ord_PPT0275,COMPLETED,34.50,USD,True,2026-06-17T14:00:05Z
cap_PPX0066,ord_PPX0066,COMPLETED,20.83,USD,True,2026-06-24T14:00:05Z
cap_PPX0067,ord_PPX0067,COMPLETED,14.68,USD,True,2026-07-03T14:00:05Z
cap_PPX0068,ord_PPX0068,COMPLETED,41.02,USD,True,2026-07-26T14:00:05Z
cap_PPX0069,ord_PPX0069,COMPLETED,19.50,USD,True,2026-08-01T14:00:05Z
cap_PPX0070,ord_PPX0070,COMPLETED,37.70,USD,True,2026-08-04T14:00:05Z
cap_PPX0071,ord_PPX0071,COMPLETED,23.15,USD,True,2026-08-13T14:00:05Z
cap_PPT0273,ord_PPT0273,COMPLETED,64.20,USD,True,2026-08-22T14:00:05Z
cap_PPX0072,ord_PPX0072,COMPLETED,32.70,USD,True,2026-08-24T14:00:05Z
cap_PPX0073,ord_PPX0073,COMPLETED,114.85,USD,True,2026-08-25T14:00:05Z
cap_PPX0074,ord_PPX0074,COMPLETED,22.25,USD,True,2026-09-15T14:00:05Z
cap_PPX0075,ord_PPX0075,COMPLETED,12.61,USD,True,2026-09-21T14:00:05Z
cap_PPX0076,ord_PPX0076,COMPLETED,26.96,USD,True,2026-09-21T14:00:05Z
cap_PPX0077,ord_PPX0077,COMPLETED,32.12,USD,True,2026-09-23T14:00:05Z
cap_PPX0078,ord_PPX0078,COMPLETED,33.76,USD,True,2026-09-25T14:00:05Z
cap_PPX0079,ord_PPX0079,COMPLETED,22.33,USD,True,2026-10-20T14:00:05Z
