iata_code,name,city_name,city_code,country_name,country_code,latitude,longitude,timezone
ATL2,Airport wsm9,City 7107,ATL,Country c8w,US,46.47666769329701,-88.54049008253311,America/4fee86
MSP6,Airport 2swd,City 341o,MSP,Country aoo,US,45.33312263930918,-107.60860290247794,America/mlqn2j
ICN9,Airport 2ddl,City mb53,ICN,Country l6v,US,44.7265732468509,-73.81004370063681,America/9ep2or
JFK0,Airport rwq1,City p812,JFK,Country c38,US,26.17064798619869,-118.13010669476547,America/ieoppy
JFK2,Airport c6iv,City 7cf6,JFK,Country 3ay,US,41.65052468692126,-95.84323276173596,America/lscdfd
PVG3,Airport 1s8l,City ajpz,PVG,Country 6ie,US,33.28688807696424,-102.1939795785628,America/m7jw6s
LHR4,Airport gvim,City tf2h,LHR,Country vul,US,31.309090531070634,-109.35873787930643,America/7wa8ec
SIN6,Airport p5sk,City 7h2e,SIN,Country fpa,US,45.500571285420506,-118.89855959193865,America/wnihqs
DTW7,Airport 79rm,City rp9n,DTW,Country cmj,US,31.87153866731149,-87.34012051337399,America/a4cqix
LAX8,Airport tkoj,City fhx8,LAX,Country l2r,US,41.813437321325694,-108.43280567122456,America/9tqars
PVG9,Airport kgfz,City 5m1d,PVG,Country 3fb,US,39.7222822922091,-93.70541519580432,America/mdw72z
HKG0,Airport dzr1,City 65hv,HKG,Country jv4,US,33.70995410914527,-81.92846080234708,America/co09g0
SIN2,Airport 75nr,City bm2k,SIN,Country c5o,US,33.002524539837665,-110.43041828099007,America/jkon79
DTW3,Airport 3pkd,City o501,DTW,Country 8xg,US,44.7172471637202,-87.08124860849702,America/acq0ch
DTW4,Airport kit2,City c427,DTW,Country y3m,US,27.429080183502048,-76.24529415955111,America/a5hh0s
SEA7,Airport 1e9m,City ty23,SEA,Country lwy,US,42.12572201402673,-87.05406444474697,America/ch4snm
ATL8,Airport fdd0,City e6nv,ATL,Country u40,US,35.71580736516521,-106.79390272589974,America/tlr6x8
DTW0,Airport 06ap,City 56jl,DTW,Country 9z0,US,30.614066360544392,-89.55837388162968,America/w7jhzx
SIN1,Airport jnln,City j9zo,SIN,Country 5h0,US,46.99117221505303,-99.77789210139424,America/cdrj2k
ICN2,Airport csrp,City qjr7,ICN,Country dlh,US,25.06369304047372,-99.8160266876962,America/saob1o
SEA3,Airport 7ro8,City 0c2b,SEA,Country r29,US,41.92940598967465,-73.61793199629278,America/9vzaov
