id,name,parent_id,owner_id,description,size,extension,sha1,created_at,modified_at
500124,meridian_misc_doc_24.pdf,160101,gerald,URISN-GR3 reporting working file 24 (2026Q3 supporting material).,40888,pdf,a1b2c3d4e5f60718293a4b5c6d7e8f90123524,2026-08-01T09:00:00-04:00,2026-08-20T09:00:00-04:00
500125,meridian_misc_doc_25.pdf,160101,gerald,URISN-GR3 reporting working file 25 (2026Q3 supporting material).,40925,pdf,a1b2c3d4e5f60718293a4b5c6d7e8f90123525,2026-08-01T09:00:00-04:00,2026-08-20T09:00:00-04:00
500126,meridian_misc_doc_26.pdf,160101,gerald,URISN-GR3 reporting working file 26 (2026Q3 supporting material).,40962,pdf,a1b2c3d4e5f60718293a4b5c6d7e8f90123526,2026-08-01T09:00:00-04:00,2026-08-20T09:00:00-04:00
500127,meridian_misc_doc_27.pdf,160101,gerald,URISN-GR3 reporting working file 27 (2026Q3 supporting material).,40999,pdf,a1b2c3d4e5f60718293a4b5c6d7e8f90123527,2026-08-01T09:00:00-04:00,2026-08-20T09:00:00-04:00
500128,meridian_misc_doc_28.pdf,160101,gerald,URISN-GR3 reporting working file 28 (2026Q3 supporting material).,41036,pdf,a1b2c3d4e5f60718293a4b5c6d7e8f90123528,2026-08-01T09:00:00-04:00,2026-08-20T09:00:00-04:00
500129,meridian_misc_doc_29.pdf,160101,gerald,URISN-GR3 reporting working file 29 (2026Q3 supporting material).,41073,pdf,a1b2c3d4e5f60718293a4b5c6d7e8f90123529,2026-08-01T09:00:00-04:00,2026-08-20T09:00:00-04:00
500130,meridian_misc_doc_30.pdf,160101,gerald,URISN-GR3 reporting working file 30 (2026Q3 supporting material).,41110,pdf,a1b2c3d4e5f60718293a4b5c6d7e8f90123530,2026-08-01T09:00:00-04:00,2026-08-20T09:00:00-04:00
500131,meridian_misc_doc_31.pdf,160101,gerald,URISN-GR3 reporting working file 31 (2026Q3 supporting material).,41147,pdf,a1b2c3d4e5f60718293a4b5c6d7e8f90123531,2026-08-01T09:00:00-04:00,2026-08-20T09:00:00-04:00
500132,meridian_misc_doc_32.pdf,160101,gerald,URISN-GR3 reporting working file 32 (2026Q3 supporting material).,41184,pdf,a1b2c3d4e5f60718293a4b5c6d7e8f90123532,2026-08-01T09:00:00-04:00,2026-08-20T09:00:00-04:00
500133,meridian_misc_doc_33.pdf,160101,gerald,URISN-GR3 reporting working file 33 (2026Q3 supporting material).,41221,pdf,a1b2c3d4e5f60718293a4b5c6d7e8f90123533,2026-08-01T09:00:00-04:00,2026-08-20T09:00:00-04:00
500134,meridian_misc_doc_34.pdf,160101,gerald,URISN-GR3 reporting working file 34 (2026Q3 supporting material).,41258,pdf,a1b2c3d4e5f60718293a4b5c6d7e8f90123534,2026-08-01T09:00:00-04:00,2026-08-20T09:00:00-04:00
500135,meridian_misc_doc_35.pdf,160101,gerald,URISN-GR3 reporting working file 35 (2026Q3 supporting material).,41295,pdf,a1b2c3d4e5f60718293a4b5c6d7e8f90123535,2026-08-01T09:00:00-04:00,2026-08-20T09:00:00-04:00
500136,meridian_misc_doc_36.pdf,160101,gerald,URISN-GR3 reporting working file 36 (2026Q3 supporting material).,41332,pdf,a1b2c3d4e5f60718293a4b5c6d7e8f90123536,2026-08-01T09:00:00-04:00,2026-08-20T09:00:00-04:00
500137,meridian_misc_doc_37.pdf,160101,gerald,URISN-GR3 reporting working file 37 (2026Q3 supporting material).,41369,pdf,a1b2c3d4e5f60718293a4b5c6d7e8f90123537,2026-08-01T09:00:00-04:00,2026-08-20T09:00:00-04:00
500138,meridian_misc_doc_38.pdf,160101,gerald,URISN-GR3 reporting working file 38 (2026Q3 supporting material).,41406,pdf,a1b2c3d4e5f60718293a4b5c6d7e8f90123538,2026-08-01T09:00:00-04:00,2026-08-20T09:00:00-04:00
500139,meridian_misc_doc_39.pdf,160101,gerald,URISN-GR3 reporting working file 39 (2026Q3 supporting material).,41443,pdf,a1b2c3d4e5f60718293a4b5c6d7e8f90123539,2026-08-01T09:00:00-04:00,2026-08-20T09:00:00-04:00
500140,meridian_misc_doc_40.pdf,160101,gerald,URISN-GR3 reporting working file 40 (2026Q3 supporting material).,41480,pdf,a1b2c3d4e5f60718293a4b5c6d7e8f90123540,2026-08-01T09:00:00-04:00,2026-08-20T09:00:00-04:00
500141,meridian_misc_doc_41.pdf,160101,gerald,URISN-GR3 reporting working file 41 (2026Q3 supporting material).,41517,pdf,a1b2c3d4e5f60718293a4b5c6d7e8f90123541,2026-08-01T09:00:00-04:00,2026-08-20T09:00:00-04:00
500142,meridian_misc_doc_42.pdf,160101,gerald,URISN-GR3 reporting working file 42 (2026Q3 supporting material).,41554,pdf,a1b2c3d4e5f60718293a4b5c6d7e8f90123542,2026-08-01T09:00:00-04:00,2026-08-20T09:00:00-04:00
500143,meridian_misc_doc_43.pdf,160101,gerald,URISN-GR3 reporting working file 43 (2026Q3 supporting material).,41591,pdf,a1b2c3d4e5f60718293a4b5c6d7e8f90123543,2026-08-01T09:00:00-04:00,2026-08-20T09:00:00-04:00
500144,meridian_misc_doc_44.pdf,160101,gerald,URISN-GR3 reporting working file 44 (2026Q3 supporting material).,41628,pdf,a1b2c3d4e5f60718293a4b5c6d7e8f90123544,2026-08-01T09:00:00-04:00,2026-08-20T09:00:00-04:00
500145,meridian_misc_doc_45.pdf,160101,gerald,URISN-GR3 reporting working file 45 (2026Q3 supporting material).,41665,pdf,a1b2c3d4e5f60718293a4b5c6d7e8f90123545,2026-08-01T09:00:00-04:00,2026-08-20T09:00:00-04:00
500146,meridian_misc_doc_46.pdf,160101,gerald,URISN-GR3 reporting working file 46 (2026Q3 supporting material).,41702,pdf,a1b2c3d4e5f60718293a4b5c6d7e8f90123546,2026-08-01T09:00:00-04:00,2026-08-20T09:00:00-04:00
500147,meridian_misc_doc_47.pdf,160101,gerald,URISN-GR3 reporting working file 47 (2026Q3 supporting material).,41739,pdf,a1b2c3d4e5f60718293a4b5c6d7e8f90123547,2026-08-01T09:00:00-04:00,2026-08-20T09:00:00-04:00
500148,meridian_misc_doc_48.pdf,160101,gerald,URISN-GR3 reporting working file 48 (2026Q3 supporting material).,41776,pdf,a1b2c3d4e5f60718293a4b5c6d7e8f90123548,2026-08-01T09:00:00-04:00,2026-08-20T09:00:00-04:00
500149,meridian_misc_doc_49.pdf,160101,gerald,URISN-GR3 reporting working file 49 (2026Q3 supporting material).,41813,pdf,a1b2c3d4e5f60718293a4b5c6d7e8f90123549,2026-08-01T09:00:00-04:00,2026-08-20T09:00:00-04:00
500150,meridian_misc_doc_50.pdf,160101,gerald,URISN-GR3 reporting working file 50 (2026Q3 supporting material).,41850,pdf,a1b2c3d4e5f60718293a4b5c6d7e8f90123550,2026-08-01T09:00:00-04:00,2026-08-20T09:00:00-04:00
500151,meridian_misc_doc_51.pdf,160101,gerald,URISN-GR3 reporting working file 51 (2026Q3 supporting material).,41887,pdf,a1b2c3d4e5f60718293a4b5c6d7e8f90123551,2026-08-01T09:00:00-04:00,2026-08-20T09:00:00-04:00
500152,meridian_misc_doc_52.pdf,160101,gerald,URISN-GR3 reporting working file 52 (2026Q3 supporting material).,41924,pdf,a1b2c3d4e5f60718293a4b5c6d7e8f90123552,2026-08-01T09:00:00-04:00,2026-08-20T09:00:00-04:00
500153,meridian_misc_doc_53.pdf,160101,gerald,URISN-GR3 reporting working file 53 (2026Q3 supporting material).,41961,pdf,a1b2c3d4e5f60718293a4b5c6d7e8f90123553,2026-08-01T09:00:00-04:00,2026-08-20T09:00:00-04:00
500154,meridian_misc_doc_54.pdf,160101,gerald,URISN-GR3 reporting working file 54 (2026Q3 supporting material).,41998,pdf,a1b2c3d4e5f60718293a4b5c6d7e8f90123554,2026-08-01T09:00:00-04:00,2026-08-20T09:00:00-04:00
500155,meridian_misc_doc_55.pdf,160101,gerald,URISN-GR3 reporting working file 55 (2026Q3 supporting material).,42035,pdf,a1b2c3d4e5f60718293a4b5c6d7e8f90123555,2026-08-01T09:00:00-04:00,2026-08-20T09:00:00-04:00
500156,meridian_misc_doc_56.pdf,160101,gerald,URISN-GR3 reporting working file 56 (2026Q3 supporting material).,42072,pdf,a1b2c3d4e5f60718293a4b5c6d7e8f90123556,2026-08-01T09:00:00-04:00,2026-08-20T09:00:00-04:00
500201,prior_quarter_attachment_01.pdf,160103,gerald,Prior-quarter URISN-GR3 attachment 01.,30053,pdf,a1b2c3d4e5f60718293a4b5c6d7e8f90124601,2026-06-01T09:00:00-04:00,2026-07-10T09:00:00-04:00
500202,prior_quarter_attachment_02.pdf,160103,gerald,Prior-quarter URISN-GR3 attachment 02.,30106,pdf,a1b2c3d4e5f60718293a4b5c6d7e8f90124602,2026-06-01T09:00:00-04:00,2026-07-10T09:00:00-04:00
500203,prior_quarter_attachment_03.pdf,160103,gerald,Prior-quarter URISN-GR3 attachment 03.,30159,pdf,a1b2c3d4e5f60718293a4b5c6d7e8f90124603,2026-06-01T09:00:00-04:00,2026-07-10T09:00:00-04:00
500204,prior_quarter_attachment_04.pdf,160103,gerald,Prior-quarter URISN-GR3 attachment 04.,30212,pdf,a1b2c3d4e5f60718293a4b5c6d7e8f90124604,2026-06-01T09:00:00-04:00,2026-07-10T09:00:00-04:00
500205,prior_quarter_attachment_05.pdf,160103,gerald,Prior-quarter URISN-GR3 attachment 05.,30265,pdf,a1b2c3d4e5f60718293a4b5c6d7e8f90124605,2026-06-01T09:00:00-04:00,2026-07-10T09:00:00-04:00
500206,prior_quarter_attachment_06.pdf,160103,gerald,Prior-quarter URISN-GR3 attachment 06.,30318,pdf,a1b2c3d4e5f60718293a4b5c6d7e8f90124606,2026-06-01T09:00:00-04:00,2026-07-10T09:00:00-04:00
500207,prior_quarter_attachment_07.pdf,160103,gerald,Prior-quarter URISN-GR3 attachment 07.,30371,pdf,a1b2c3d4e5f60718293a4b5c6d7e8f90124607,2026-06-01T09:00:00-04:00,2026-07-10T09:00:00-04:00
500208,prior_quarter_attachment_08.pdf,160103,gerald,Prior-quarter URISN-GR3 attachment 08.,30424,pdf,a1b2c3d4e5f60718293a4b5c6d7e8f90124608,2026-06-01T09:00:00-04:00,2026-07-10T09:00:00-04:00
500209,prior_quarter_attachment_09.pdf,160103,gerald,Prior-quarter URISN-GR3 attachment 09.,30477,pdf,a1b2c3d4e5f60718293a4b5c6d7e8f90124609,2026-06-01T09:00:00-04:00,2026-07-10T09:00:00-04:00
500210,prior_quarter_attachment_10.pdf,160103,gerald,Prior-quarter URISN-GR3 attachment 10.,30530,pdf,a1b2c3d4e5f60718293a4b5c6d7e8f90124610,2026-06-01T09:00:00-04:00,2026-07-10T09:00:00-04:00
500211,prior_quarter_attachment_11.pdf,160103,gerald,Prior-quarter URISN-GR3 attachment 11.,30583,pdf,a1b2c3d4e5f60718293a4b5c6d7e8f90124611,2026-06-01T09:00:00-04:00,2026-07-10T09:00:00-04:00
500212,prior_quarter_attachment_12.pdf,160103,gerald,Prior-quarter URISN-GR3 attachment 12.,30636,pdf,a1b2c3d4e5f60718293a4b5c6d7e8f90124612,2026-06-01T09:00:00-04:00,2026-07-10T09:00:00-04:00
500213,prior_quarter_attachment_13.pdf,160103,gerald,Prior-quarter URISN-GR3 attachment 13.,30689,pdf,a1b2c3d4e5f60718293a4b5c6d7e8f90124613,2026-06-01T09:00:00-04:00,2026-07-10T09:00:00-04:00
500214,prior_quarter_attachment_14.pdf,160103,gerald,Prior-quarter URISN-GR3 attachment 14.,30742,pdf,a1b2c3d4e5f60718293a4b5c6d7e8f90124614,2026-06-01T09:00:00-04:00,2026-07-10T09:00:00-04:00
500215,prior_quarter_attachment_15.pdf,160103,gerald,Prior-quarter URISN-GR3 attachment 15.,30795,pdf,a1b2c3d4e5f60718293a4b5c6d7e8f90124615,2026-06-01T09:00:00-04:00,2026-07-10T09:00:00-04:00
500216,prior_quarter_attachment_16.pdf,160103,gerald,Prior-quarter URISN-GR3 attachment 16.,30848,pdf,a1b2c3d4e5f60718293a4b5c6d7e8f90124616,2026-06-01T09:00:00-04:00,2026-07-10T09:00:00-04:00
500217,prior_quarter_attachment_17.pdf,160103,gerald,Prior-quarter URISN-GR3 attachment 17.,30901,pdf,a1b2c3d4e5f60718293a4b5c6d7e8f90124617,2026-06-01T09:00:00-04:00,2026-07-10T09:00:00-04:00
500218,prior_quarter_attachment_18.pdf,160103,gerald,Prior-quarter URISN-GR3 attachment 18.,30954,pdf,a1b2c3d4e5f60718293a4b5c6d7e8f90124618,2026-06-01T09:00:00-04:00,2026-07-10T09:00:00-04:00
500219,prior_quarter_attachment_19.pdf,160103,gerald,Prior-quarter URISN-GR3 attachment 19.,31007,pdf,a1b2c3d4e5f60718293a4b5c6d7e8f90124619,2026-06-01T09:00:00-04:00,2026-07-10T09:00:00-04:00
500220,prior_quarter_attachment_20.pdf,160103,gerald,Prior-quarter URISN-GR3 attachment 20.,31060,pdf,a1b2c3d4e5f60718293a4b5c6d7e8f90124620,2026-06-01T09:00:00-04:00,2026-07-10T09:00:00-04:00
500221,prior_quarter_attachment_21.pdf,160103,gerald,Prior-quarter URISN-GR3 attachment 21.,31113,pdf,a1b2c3d4e5f60718293a4b5c6d7e8f90124621,2026-06-01T09:00:00-04:00,2026-07-10T09:00:00-04:00
500222,prior_quarter_attachment_22.pdf,160103,gerald,Prior-quarter URISN-GR3 attachment 22.,31166,pdf,a1b2c3d4e5f60718293a4b5c6d7e8f90124622,2026-06-01T09:00:00-04:00,2026-07-10T09:00:00-04:00
500223,prior_quarter_attachment_23.pdf,160103,gerald,Prior-quarter URISN-GR3 attachment 23.,31219,pdf,a1b2c3d4e5f60718293a4b5c6d7e8f90124623,2026-06-01T09:00:00-04:00,2026-07-10T09:00:00-04:00
500224,prior_quarter_attachment_24.pdf,160103,gerald,Prior-quarter URISN-GR3 attachment 24.,31272,pdf,a1b2c3d4e5f60718293a4b5c6d7e8f90124624,2026-06-01T09:00:00-04:00,2026-07-10T09:00:00-04:00
500225,prior_quarter_attachment_25.pdf,160103,gerald,Prior-quarter URISN-GR3 attachment 25.,31325,pdf,a1b2c3d4e5f60718293a4b5c6d7e8f90124625,2026-06-01T09:00:00-04:00,2026-07-10T09:00:00-04:00
500226,prior_quarter_attachment_26.pdf,160103,gerald,Prior-quarter URISN-GR3 attachment 26.,31378,pdf,a1b2c3d4e5f60718293a4b5c6d7e8f90124626,2026-06-01T09:00:00-04:00,2026-07-10T09:00:00-04:00
500227,prior_quarter_attachment_27.pdf,160103,gerald,Prior-quarter URISN-GR3 attachment 27.,31431,pdf,a1b2c3d4e5f60718293a4b5c6d7e8f90124627,2026-06-01T09:00:00-04:00,2026-07-10T09:00:00-04:00
500228,prior_quarter_attachment_28.pdf,160103,gerald,Prior-quarter URISN-GR3 attachment 28.,31484,pdf,a1b2c3d4e5f60718293a4b5c6d7e8f90124628,2026-06-01T09:00:00-04:00,2026-07-10T09:00:00-04:00
500229,prior_quarter_attachment_29.pdf,160103,gerald,Prior-quarter URISN-GR3 attachment 29.,31537,pdf,a1b2c3d4e5f60718293a4b5c6d7e8f90124629,2026-06-01T09:00:00-04:00,2026-07-10T09:00:00-04:00
500230,prior_quarter_attachment_30.pdf,160103,gerald,Prior-quarter URISN-GR3 attachment 30.,31590,pdf,a1b2c3d4e5f60718293a4b5c6d7e8f90124630,2026-06-01T09:00:00-04:00,2026-07-10T09:00:00-04:00
500231,prior_quarter_attachment_31.pdf,160103,gerald,Prior-quarter URISN-GR3 attachment 31.,31643,pdf,a1b2c3d4e5f60718293a4b5c6d7e8f90124631,2026-06-01T09:00:00-04:00,2026-07-10T09:00:00-04:00
500232,prior_quarter_attachment_32.pdf,160103,gerald,Prior-quarter URISN-GR3 attachment 32.,31696,pdf,a1b2c3d4e5f60718293a4b5c6d7e8f90124632,2026-06-01T09:00:00-04:00,2026-07-10T09:00:00-04:00
500233,prior_quarter_attachment_33.pdf,160103,gerald,Prior-quarter URISN-GR3 attachment 33.,31749,pdf,a1b2c3d4e5f60718293a4b5c6d7e8f90124633,2026-06-01T09:00:00-04:00,2026-07-10T09:00:00-04:00
500234,prior_quarter_attachment_34.pdf,160103,gerald,Prior-quarter URISN-GR3 attachment 34.,31802,pdf,a1b2c3d4e5f60718293a4b5c6d7e8f90124634,2026-06-01T09:00:00-04:00,2026-07-10T09:00:00-04:00
500235,prior_quarter_attachment_35.pdf,160103,gerald,Prior-quarter URISN-GR3 attachment 35.,31855,pdf,a1b2c3d4e5f60718293a4b5c6d7e8f90124635,2026-06-01T09:00:00-04:00,2026-07-10T09:00:00-04:00
500236,prior_quarter_attachment_36.pdf,160103,gerald,Prior-quarter URISN-GR3 attachment 36.,31908,pdf,a1b2c3d4e5f60718293a4b5c6d7e8f90124636,2026-06-01T09:00:00-04:00,2026-07-10T09:00:00-04:00
500237,prior_quarter_attachment_37.pdf,160103,gerald,Prior-quarter URISN-GR3 attachment 37.,31961,pdf,a1b2c3d4e5f60718293a4b5c6d7e8f90124637,2026-06-01T09:00:00-04:00,2026-07-10T09:00:00-04:00
500238,prior_quarter_attachment_38.pdf,160103,gerald,Prior-quarter URISN-GR3 attachment 38.,32014,pdf,a1b2c3d4e5f60718293a4b5c6d7e8f90124638,2026-06-01T09:00:00-04:00,2026-07-10T09:00:00-04:00
500239,prior_quarter_attachment_39.pdf,160103,gerald,Prior-quarter URISN-GR3 attachment 39.,32067,pdf,a1b2c3d4e5f60718293a4b5c6d7e8f90124639,2026-06-01T09:00:00-04:00,2026-07-10T09:00:00-04:00
500240,prior_quarter_attachment_40.pdf,160103,gerald,Prior-quarter URISN-GR3 attachment 40.,32120,pdf,a1b2c3d4e5f60718293a4b5c6d7e8f90124640,2026-06-01T09:00:00-04:00,2026-07-10T09:00:00-04:00
500241,prior_quarter_attachment_41.pdf,160103,gerald,Prior-quarter URISN-GR3 attachment 41.,32173,pdf,a1b2c3d4e5f60718293a4b5c6d7e8f90124641,2026-06-01T09:00:00-04:00,2026-07-10T09:00:00-04:00
500242,prior_quarter_attachment_42.pdf,160103,gerald,Prior-quarter URISN-GR3 attachment 42.,32226,pdf,a1b2c3d4e5f60718293a4b5c6d7e8f90124642,2026-06-01T09:00:00-04:00,2026-07-10T09:00:00-04:00
500243,prior_quarter_attachment_43.pdf,160103,gerald,Prior-quarter URISN-GR3 attachment 43.,32279,pdf,a1b2c3d4e5f60718293a4b5c6d7e8f90124643,2026-06-01T09:00:00-04:00,2026-07-10T09:00:00-04:00
500244,prior_quarter_attachment_44.pdf,160103,gerald,Prior-quarter URISN-GR3 attachment 44.,32332,pdf,a1b2c3d4e5f60718293a4b5c6d7e8f90124644,2026-06-01T09:00:00-04:00,2026-07-10T09:00:00-04:00
500245,prior_quarter_attachment_45.pdf,160103,gerald,Prior-quarter URISN-GR3 attachment 45.,32385,pdf,a1b2c3d4e5f60718293a4b5c6d7e8f90124645,2026-06-01T09:00:00-04:00,2026-07-10T09:00:00-04:00
