id,name,id_board,pos,closed
bcrffv664wt1m7y03p7q6rdv,QA Passed,ocgt1dhcs0lthq34efze0oxn,458752,False
jsisrlrsmyquxdkh7joydtw9,Delivered,ocgt1dhcs0lthq34efze0oxn,524288,False
1vc9pq75nv8e1mjo32651t61,Backlog,58yywnsu5wkii47asgukqgnw,65536,False
1f7luepiyyfy0zqntlgku7q6,In Progress,58yywnsu5wkii47asgukqgnw,131072,False
s2s3pgu5w6z6onr12ylyot87,Done,58yywnsu5wkii47asgukqgnw,196608,False
td49rz5pjcgjbm9mefo5cbmm,Archive,58yywnsu5wkii47asgukqgnw,262144,False
e4no4ztqaix4pjb7nvwguism,Backlog,4w2uqna7xvi1isiqq961yaok,65536,False
h7wa4tgx171ijom2jsmfoik0,In Progress,4w2uqna7xvi1isiqq961yaok,131072,False
pei56cxq9d6uauubrp7fsajn,Done,4w2uqna7xvi1isiqq961yaok,196608,False
9015s78w80q0lc6n1o0v0ukb,Archive,4w2uqna7xvi1isiqq961yaok,262144,False
t563qt9ttb7p3mgsjwnfnyu5,Ideation,6fcfil1nh8a0hpnbe07pbgap,65536,False
7d8hq49tr5zel5x73bpq4pwh,Draft,6fcfil1nh8a0hpnbe07pbgap,131072,False
ikvm0904ojgnsd72akifydg4,Nakamura Review,6fcfil1nh8a0hpnbe07pbgap,196608,False
bak3zi7oxt4ybv0rvg8m5ed8,Revised,6fcfil1nh8a0hpnbe07pbgap,262144,False
k2sas6aonj30qfahm5sgop3d,Ready for Defense,6fcfil1nh8a0hpnbe07pbgap,327680,False
ic1dougpauxxu7o2l3ab6adt,Defended,6fcfil1nh8a0hpnbe07pbgap,393216,False
szv7hev2vcpkrg53fz7h8f9s,Ideation,kclmnk06yloze4jy7r8suyde,65536,False
iltrdrve05n0vsixxvq1c9wc,Draft,kclmnk06yloze4jy7r8suyde,131072,False
ik1z8lzjdcb03b0pci69dl83,Critique,kclmnk06yloze4jy7r8suyde,196608,False
flkn1g5ybb92i0fpvnv8m2d0,Revised,kclmnk06yloze4jy7r8suyde,262144,False
6l9bjbvahjpgzzsv1knl4b8t,Delivered,kclmnk06yloze4jy7r8suyde,327680,False
2xcrc8jwr4tih2ug4a4yuix2,Backlog,qyiiwgwtm0bvvec6q3npfi0o,65536,False
hq273doixti9biussr198bg4,In Progress,qyiiwgwtm0bvvec6q3npfi0o,131072,False
azvxm8rpcoriaqzf1fgji2pi,Done,qyiiwgwtm0bvvec6q3npfi0o,196608,False
kqs96c377mpguggar52bnft5,Archive,qyiiwgwtm0bvvec6q3npfi0o,262144,False
yho5px6aewd4xf3qlvvqc7bp,Backlog,amhvjo7656sd34tfy7gxv640,65536,False
q1lyxjxzhgbfs3q30dswyeqk,In Progress,amhvjo7656sd34tfy7gxv640,131072,False
n66wv6fii9pykslowlcpjm34,Done,amhvjo7656sd34tfy7gxv640,196608,False
g2qp1xlo3l54scvarklzvlh7,Archive,amhvjo7656sd34tfy7gxv640,262144,False
ll5j99wqecpfj83gyhu4s88h,Backlog,8ycwu401izdblv2je0on3m07,65536,False
ztz9wzgmiv28zx9cwt27kxq8,In Progress,8ycwu401izdblv2je0on3m07,131072,False
aa396rcrragd967zp4k1l68v,Done,8ycwu401izdblv2je0on3m07,196608,False
xqv5nsp7ayhmlcpaq3by9jy9,Archive,8ycwu401izdblv2je0on3m07,262144,False
2v8psbp7r70mldkkiks66aby,Backlog,9p4z2fgbfne0j87bxf554a9w,65536,False
uc56xfzdjkk5eixz5qi71dv5,In Progress,9p4z2fgbfne0j87bxf554a9w,131072,False
2ttzthfgkdi42zynyg8vedm4,Done,9p4z2fgbfne0j87bxf554a9w,196608,False
klewidhj8h49mnwp697gqw6n,Archive,9p4z2fgbfne0j87bxf554a9w,262144,False
bobguulb7k1v3gzj3wnf4b6e,Backlog,orj5g0d4cnxt8v7tvezxxubv,65536,False
zloilkwutyoty81d7dirn8hb,In Progress,orj5g0d4cnxt8v7tvezxxubv,131072,False
yefzcmp0rtryh7ex1neq9bj1,Done,orj5g0d4cnxt8v7tvezxxubv,196608,False
3l9cy23prj4cd4bqfwrjkh82,Archive,orj5g0d4cnxt8v7tvezxxubv,262144,False
4e1isufztz4gn418308br4fg,Backlog,zvuvwh3da9qckpz7ez86qczw,65536,False
h5evw46a80512xwtpgmfzzcy,In Progress,zvuvwh3da9qckpz7ez86qczw,131072,False
82njwsq1zsgfaljl967otdgu,Done,zvuvwh3da9qckpz7ez86qczw,196608,False
b4tfc1s791dgux7sc7ekg42x,Archive,zvuvwh3da9qckpz7ez86qczw,262144,False
wxhpcwoacsyz4i8anf9m049f,Backlog,wu82y5056of80zbu8nm656eq,65536,False
yrt1ixl2ko6kafvskcqnnrmd,In Progress,wu82y5056of80zbu8nm656eq,131072,False
jwfkd1navwjzje68sa7emjab,Done,wu82y5056of80zbu8nm656eq,196608,False
ntu440m2ad7pjrj9eyku94v5,Archive,wu82y5056of80zbu8nm656eq,262144,False
n3g917igcdqz00izignhzevu,Backlog,bdkac51kwu6ncwpbzjqd7247,65536,True
rwmsdqdpzblswbz29wc51j6u,In Progress,bdkac51kwu6ncwpbzjqd7247,131072,False
huycybgz89wuo9jidykay2ql,Blocked,bdkac51kwu6ncwpbzjqd7247,196608,False
1id3lmw80z8c3e5jdq1v7ihm,Waiting on Ravi,bdkac51kwu6ncwpbzjqd7247,262144,False
vifk03dhemn62ab624aqjo86,Waiting on Client,bdkac51kwu6ncwpbzjqd7247,327680,False
yjh28o0am924d906k7r15g3t,Ready for Review,bdkac51kwu6ncwpbzjqd7247,393216,True
r63cr5kw6ycx30h5je7cbnic,Done,bdkac51kwu6ncwpbzjqd7247,458752,False
o26ii2l87iz2ajt8ctwukorm,Backlog,t6q8hlrrohzkrcal7i4ww5f8,65536,True
s8w6godnm9xjgi4vytcsvkao,In Progress,t6q8hlrrohzkrcal7i4ww5f8,131072,False
5wgr3xlk1fua678llt3a6hbh,Blocked,t6q8hlrrohzkrcal7i4ww5f8,196608,False
4jyz7540gzchabyms8riwd5f,Waiting on Ravi,t6q8hlrrohzkrcal7i4ww5f8,262144,False
5wcvlwr3rmmetpvop1qeriu8,Waiting on Client,t6q8hlrrohzkrcal7i4ww5f8,327680,True
nl2z5fjq75kr13pwuw2dnlwl,Ready for Review,t6q8hlrrohzkrcal7i4ww5f8,393216,True
mikqdu9cvxjcamugymb15rs2,Done,t6q8hlrrohzkrcal7i4ww5f8,458752,True
kywyahjzh2j9dzect9luhr9v,Backlog,z1s7sri0nml4cjwx4mqzne3l,65536,False
0tsov9njrkoclktjpegfpijc,In Progress,z1s7sri0nml4cjwx4mqzne3l,131072,True
0ptu9n0mtp413qbzjks7azsn,Blocked,z1s7sri0nml4cjwx4mqzne3l,196608,False
gllmyki2kzjd23bzt299h18l,Waiting on Ravi,z1s7sri0nml4cjwx4mqzne3l,262144,True
elhi39p6frsif0dw1wqy9sbb,Waiting on Client,z1s7sri0nml4cjwx4mqzne3l,327680,False
13z8viq0kw32910vcr79a3ch,Ready for Review,z1s7sri0nml4cjwx4mqzne3l,393216,False
2zj3p7qf53o3ik5ru7w1rt2p,Done,z1s7sri0nml4cjwx4mqzne3l,458752,False
tg189sbvwm36gxrd63pqso18,Backlog,o6k8zd08pdmfc7xpc16qqw2r,65536,False
lf3bu9dqyv8n6hamozc1cwjo,In Progress,o6k8zd08pdmfc7xpc16qqw2r,131072,True
jlfrqoi12fipfbm9wof59b1p,Blocked,o6k8zd08pdmfc7xpc16qqw2r,196608,False
1h2wrtndrs5qhkfjoprrzkak,Waiting on Ravi,o6k8zd08pdmfc7xpc16qqw2r,262144,False
4nkekgar40brltxt1h8m2734,Waiting on Client,o6k8zd08pdmfc7xpc16qqw2r,327680,True
s0b4o3udj19en8n4lnan1f1p,Ready for Review,o6k8zd08pdmfc7xpc16qqw2r,393216,False
6fr3f7zq7jrifq4y6383itjn,Done,o6k8zd08pdmfc7xpc16qqw2r,458752,False
ek2wnyk4kz3qb9tx2vgtot2q,Backlog,0vbaeoftz54rqim7l2fgkvua,65536,False
l5sf9ojn05if7a26tn3iylfu,In Progress,0vbaeoftz54rqim7l2fgkvua,131072,False
a50n8piki1826bjbj2ebh58l,Done,0vbaeoftz54rqim7l2fgkvua,196608,True
lxfio0so02cl0ftopb8hd5jz,Archive,0vbaeoftz54rqim7l2fgkvua,262144,True
d5y9ya8cq5varakosledxmbj,Backlog,dgvirm2qejufr32jx3pcx151,65536,False
q48kjttzf269kp8npo7hqxes,In Progress,dgvirm2qejufr32jx3pcx151,131072,False
yyfzmtv5om6xt28ezct0k15e,Done,dgvirm2qejufr32jx3pcx151,196608,False
87vtm9gtjbqc6wx8biqqp71z,Archive,dgvirm2qejufr32jx3pcx151,262144,False
czyws5xizdhrbk4civ6a7kzh,Backlog,kj220dcb6mreoqnhyxpo3jqu,65536,False
v8xu0rypwj0su5lgmhzk3hr3,In Progress,kj220dcb6mreoqnhyxpo3jqu,131072,False
b9nqgcmongrc96544hbs9agk,Done,kj220dcb6mreoqnhyxpo3jqu,196608,False
mtfnafo0rxwlf9yjbb8j0bjb,Archive,kj220dcb6mreoqnhyxpo3jqu,262144,False
c2rmqgqv67773220qhsf8x5s,Ideation,v3mcqqraoyll0rcl3asgfbyz,65536,False
0md69bmvg63n7oeex5idvluo,Draft,v3mcqqraoyll0rcl3asgfbyz,131072,False
jucdzd9ul3y8b9d87cb9cp6y,Critique,v3mcqqraoyll0rcl3asgfbyz,196608,False
1xomrofsk7sdw35zv1dl1kye,Revised,v3mcqqraoyll0rcl3asgfbyz,262144,False
4j3g78mnn049f08oehzla79v,Delivered,v3mcqqraoyll0rcl3asgfbyz,327680,False
5ohpodbeoorkmgpladonuanh,Backlog,4bxiq9vh7q09h3quoexrczxe,65536,False
anmdm1jehxd0lod7quc9dlrf,In Progress,4bxiq9vh7q09h3quoexrczxe,131072,True
9qzmcnm10kyvyt63wkw68va3,Done,4bxiq9vh7q09h3quoexrczxe,196608,False
y9k9v5hruofj1z4k4arp4xu4,Archive,4bxiq9vh7q09h3quoexrczxe,262144,False
nipjwxcdxfpfeyktq322j5lf,Backlog,k8fb8m2ioc2uyijb9i557z4u,65536,False
pdcpuani8ol5yq4dxc2jd7en,In Progress,k8fb8m2ioc2uyijb9i557z4u,131072,True
2exanbra532h1vbowodmzwjz,Done,k8fb8m2ioc2uyijb9i557z4u,196608,False
kvjv6qf0hlb8wtgv0epz1jpc,Archive,k8fb8m2ioc2uyijb9i557z4u,262144,True
22evxm188ph43xjzhsfg8xo4,Backlog,wh3q2o8wlvnl4utoclbi5985,65536,False
cezg2ma52w317lipc4uf17zm,In Progress,wh3q2o8wlvnl4utoclbi5985,131072,True
bd1m9j5yxo99iim0zo0308ci,Done,wh3q2o8wlvnl4utoclbi5985,196608,True
w2lihhh88jpb5fyhcrgtg72j,Archive,wh3q2o8wlvnl4utoclbi5985,262144,True
vl62d7znil2w5kmij7rgpl30,Backlog,va4i5smbhc6yg46j7zryq3yz,65536,True
vmjel1svgghfd0dcv28pn4bb,In Progress,va4i5smbhc6yg46j7zryq3yz,131072,False
le7a04xt5hjkibtwn57etaqo,Done,va4i5smbhc6yg46j7zryq3yz,196608,True
tutwrk2tkeg2iu9vfqschnmr,Archive,va4i5smbhc6yg46j7zryq3yz,262144,False
qcmun92toz722ykr2os99dp0,Backlog,mjbpzqu5drtymh0u6tgebu90,65536,False
wd2hwn4e5uwbyncmk4lzyrw4,In Progress,mjbpzqu5drtymh0u6tgebu90,131072,False
9syk6dv2lmko4jbmtxgmf6ke,Done,mjbpzqu5drtymh0u6tgebu90,196608,True
i6jf24mta7cgt4ekgc0n76zu,Archive,mjbpzqu5drtymh0u6tgebu90,262144,True
ffxjy784wo4y6q5nof5ryn7u,Backlog,sqipplpolduosddf8pnxcs9l,65536,True
r5bh2hghv57l0a47dks92dzm,In Progress,sqipplpolduosddf8pnxcs9l,131072,False
hwl76cz262amu5quyhdm1a7i,Done,sqipplpolduosddf8pnxcs9l,196608,False
uq1b9qkjgp2gkku63wjv2jbc,Archive,sqipplpolduosddf8pnxcs9l,262144,False
nbv2cy9ljpvtvwm1q6hijplj,Backlog,j0lj8i92yham7y6f7cod1lwm,65536,False
xtwt0jpfk8dtem1kpe261wdf,In Progress,j0lj8i92yham7y6f7cod1lwm,131072,False
vrrby2w8zae7m94xfaa0xrsk,Done,j0lj8i92yham7y6f7cod1lwm,196608,True
z2z6euvu92ar654l1qxprcsa,Archive,j0lj8i92yham7y6f7cod1lwm,262144,False
t66azleu0eurm61u8rc0n0j3,Backlog,0yrfp9c53boad4ctmbrfengo,65536,False
twt8m6b93g8oofx47mmu7j2a,In Progress,0yrfp9c53boad4ctmbrfengo,131072,False
f9avgkmh39j0m4suiqsebcg5,Done,0yrfp9c53boad4ctmbrfengo,196608,False
q2zir4ncyin0fxdgpfl34bnv,Archive,0yrfp9c53boad4ctmbrfengo,262144,False
ru3jdk77ab8pe4alb0js0oe1,Backlog,p8lc9919o7ec0wfro0ftzgbv,65536,False
h6c7ml0wu91nd4thl5lzs1mk,In Progress,p8lc9919o7ec0wfro0ftzgbv,131072,True
4osbrfr0s064du3yglwlz10n,Done,p8lc9919o7ec0wfro0ftzgbv,196608,False
clghdpq2dgr5q9pgb5eakka1,Archive,p8lc9919o7ec0wfro0ftzgbv,262144,False
11twx5844ud4tywdipftb4ls,Backlog,8n4qpzxvo35a8h55wx9rrx3e,65536,True
rm9l2idldd5q9dd2tzoyxfum,In Progress,8n4qpzxvo35a8h55wx9rrx3e,131072,False
m80jt6gw1bryx7n2ju8zbdgy,Done,8n4qpzxvo35a8h55wx9rrx3e,196608,True
qlssddr1bdtj7r42qkvgl4dm,Archive,8n4qpzxvo35a8h55wx9rrx3e,262144,True
2cof5m53bt3f0lbjh8ajhaqx,Backlog,66hm66po84ilqhrv1jp18y6i,65536,False
g5o7g1dkv2iwvicmutm804t3,In Progress,66hm66po84ilqhrv1jp18y6i,131072,False
wzhnvvjwqc2eib8oei4zzr00,Done,66hm66po84ilqhrv1jp18y6i,196608,False
a52jfl983bhd6ntwmu5gg6c3,Archive,66hm66po84ilqhrv1jp18y6i,262144,True
op3nqwogvh0p6sv8fc810k39,Backlog,f18a89sz8ntiqty3prefglk6,65536,True
1vy1vptfi5kf12re4is4tadj,In Progress,f18a89sz8ntiqty3prefglk6,131072,False
k69dwlpr0cr6a8l5hb1y03st,Done,f18a89sz8ntiqty3prefglk6,196608,False
l8r35esxd1cdiojia5dgj6qq,Archive,f18a89sz8ntiqty3prefglk6,262144,False
7ne7xh3rnzizvljfhh6gckg5,Backlog,o39ftlwdmm0gord5eved273k,65536,False
85mggmhedaoxykr3fld7ksri,In Progress,o39ftlwdmm0gord5eved273k,131072,True
wm65e61rfy5xbc61u61jbe3q,Done,o39ftlwdmm0gord5eved273k,196608,False
fjh50y2rx6ticxaddxa9043d,Archive,o39ftlwdmm0gord5eved273k,262144,False
am8stu26mxtvpcf0ot3x5l1t,Backlog,y1nbohqx6r9wugiwlf50k9g4,65536,True
vgs0idtc9p7l0z7ebkntacck,In Progress,y1nbohqx6r9wugiwlf50k9g4,131072,False
nris94r1ed6syyfrdqee0qkj,Done,y1nbohqx6r9wugiwlf50k9g4,196608,True
abdsv1crnaaspyywede01tkl,Archive,y1nbohqx6r9wugiwlf50k9g4,262144,False
mjhxjgeuckzn8jid0vxzud9x,Backlog,q01y8fir7xc4c5x21nyzlb5e,65536,False
g4fyu2j45ffv8en7zeozbdq7,In Progress,q01y8fir7xc4c5x21nyzlb5e,131072,False
qpa5nqredm20jcmjfd1vh9u4,Done,q01y8fir7xc4c5x21nyzlb5e,196608,True
bcu920e6cf79lzww1zmhw3e4,Archive,q01y8fir7xc4c5x21nyzlb5e,262144,False
dfxn8gaue0efi1ixmlw9foeq,Backlog,7x3ndohsp58w9a4c3tp1oflc,65536,False
swemaycu76e7vjzx9a1j4h3q,In Progress,7x3ndohsp58w9a4c3tp1oflc,131072,True
6fpd4w9xfewh941rsbqwwtte,Done,7x3ndohsp58w9a4c3tp1oflc,196608,True
a79kwpont2yt7r6ydi53urli,Archive,7x3ndohsp58w9a4c3tp1oflc,262144,False
p4mkd0ym63iluuj5exnad5fp,Backlog,lpfvx7ec7vlvfidujtqmeh0p,65536,True
lh7ii7qc8a2ruquvrs55q5c8,In Progress,lpfvx7ec7vlvfidujtqmeh0p,131072,True
omj7j05ubd7b2580rk8eldfm,Done,lpfvx7ec7vlvfidujtqmeh0p,196608,True
sr4pfcc32fd1lmdnzm8ty46s,Archive,lpfvx7ec7vlvfidujtqmeh0p,262144,False
5laykeeddvjd8xpka3ltkog3,Backlog,c8flbaf2wr7cpe8wvvzjpp7j,65536,False
fgi512i6700ozexbbyxdxbzx,In Progress,c8flbaf2wr7cpe8wvvzjpp7j,131072,False
u20wed6rxygihd0fk1ktcmlh,Done,c8flbaf2wr7cpe8wvvzjpp7j,196608,False
rixt55n8w5wo99e2du4e4j9u,Archive,c8flbaf2wr7cpe8wvvzjpp7j,262144,True
vqbyl5iec1upygs73aptfs1j,Backlog,ti98t58cv6lb9oc7gjc5b8mp,65536,False
2ue7rvr2hi0qgzu79szloge1,In Progress,ti98t58cv6lb9oc7gjc5b8mp,131072,False
ye04xbpwav74p00fpeer1kod,Done,ti98t58cv6lb9oc7gjc5b8mp,196608,False
