id,name,country,state,lat,lon,timezone
4487097,Cary,NC,US,35.7915,-78.6382,-14400
4487098,Raleigh,NC,US,35.7915,-78.7811,-14400
4487099,Cary,NC,US,35.7796,-78.7811,-14400
4487100,Cary,NC,US,35.7915,-78.6382,-14400
4487101,Raleigh,NC,US,35.7915,-78.6382,-14400
4487102,Raleigh,NC,US,35.7796,-78.7811,-14400
4487103,Cary,NC,US,35.7915,-78.7811,-14400
4487104,Cary,NC,US,35.7915,-78.7811,-14400
4487105,Raleigh,NC,US,35.7796,-78.7811,-14400
4487106,Raleigh,NC,US,35.7796,-78.7811,-14400
4487107,Raleigh,NC,US,35.7915,-78.7811,-14400
4487108,Cary,NC,US,35.7796,-78.6382,-14400
4487109,Cary,NC,US,35.7796,-78.6382,-14400
4487110,Cary,NC,US,35.7796,-78.6382,-14400
4487111,Cary,NC,US,35.7796,-78.7811,-14400
4487112,Raleigh,NC,US,35.7796,-78.6382,-14400
4487113,Raleigh,NC,US,35.7915,-78.6382,-14400
4487114,Cary,NC,US,35.7796,-78.6382,-14400
4487115,Cary,NC,US,35.7796,-78.6382,-14400
4487116,Cary,NC,US,35.7796,-78.7811,-14400
4487117,Cary,NC,US,35.7796,-78.7811,-14400
4487118,Cary,NC,US,35.7796,-78.6382,-14400
4487119,Cary,NC,US,35.7915,-78.6382,-14400
4487120,Raleigh,NC,US,35.7915,-78.6382,-14400
4487121,Raleigh,NC,US,35.7796,-78.6382,-14400
4487122,Raleigh,NC,US,35.7796,-78.7811,-14400
4487123,Cary,NC,US,35.7915,-78.6382,-14400
4487124,Raleigh,NC,US,35.7796,-78.7811,-14400
4487125,Raleigh,NC,US,35.7915,-78.6382,-14400
4487126,Cary,NC,US,35.7796,-78.6382,-14400
4487127,Raleigh,NC,US,35.7915,-78.7811,-14400
4487128,Cary,NC,US,35.7915,-78.6382,-14400
4487129,Raleigh,NC,US,35.7915,-78.6382,-14400
4487130,Cary,NC,US,35.7796,-78.6382,-14400
4487131,Raleigh,NC,US,35.7915,-78.7811,-14400
4487132,Cary,NC,US,35.7796,-78.6382,-14400
4487133,Raleigh,NC,US,35.7915,-78.7811,-14400
4487134,Cary,NC,US,35.7915,-78.7811,-14400
4487135,Raleigh,NC,US,35.7796,-78.6382,-14400
4487136,Cary,NC,US,35.7796,-78.7811,-14400
4487137,Raleigh,NC,US,35.7915,-78.6382,-14400
4487138,Raleigh,NC,US,35.7915,-78.7811,-14400
4487139,Raleigh,NC,US,35.7796,-78.6382,-14400
4487140,Cary,NC,US,35.7796,-78.7811,-14400
4487141,Raleigh,NC,US,35.7796,-78.6382,-14400
4487142,Raleigh,NC,US,35.7915,-78.7811,-14400
4487143,Cary,NC,US,35.7796,-78.6382,-14400
4487144,Cary,NC,US,35.7915,-78.7811,-14400
4487145,Cary,NC,US,35.7796,-78.7811,-14400
4487146,Raleigh,NC,US,35.7915,-78.7811,-14400
4487147,Raleigh,NC,US,35.7915,-78.6382,-14400
4487148,Raleigh,NC,US,35.7915,-78.7811,-14400
4487149,Raleigh,NC,US,35.7915,-78.6382,-14400
4487150,Cary,NC,US,35.7915,-78.6382,-14400
4487151,Raleigh,NC,US,35.7915,-78.6382,-14400
4487152,Raleigh,NC,US,35.7915,-78.6382,-14400
4487153,Raleigh,NC,US,35.7796,-78.7811,-14400
4487154,Raleigh,NC,US,35.7915,-78.7811,-14400
4487155,Cary,NC,US,35.7915,-78.6382,-14400
4487156,Cary,NC,US,35.7796,-78.7811,-14400
4487157,Cary,NC,US,35.7915,-78.6382,-14400
4487158,Cary,NC,US,35.7796,-78.7811,-14400
4487159,Cary,NC,US,35.7915,-78.7811,-14400
4487160,Cary,NC,US,35.7796,-78.7811,-14400
4487161,Raleigh,NC,US,35.7915,-78.7811,-14400
4487162,Raleigh,NC,US,35.7796,-78.6382,-14400
4487163,Raleigh,NC,US,35.7915,-78.7811,-14400
4487164,Raleigh,NC,US,35.7915,-78.6382,-14400
4487165,Cary,NC,US,35.7915,-78.6382,-14400
4487166,Raleigh,NC,US,35.7915,-78.6382,-14400
4487167,Raleigh,NC,US,35.7915,-78.6382,-14400
4487168,Raleigh,NC,US,35.7796,-78.6382,-14400
4487169,Raleigh,NC,US,35.7915,-78.7811,-14400
4487170,Cary,NC,US,35.7796,-78.7811,-14400
4487171,Raleigh,NC,US,35.7796,-78.7811,-14400
4487172,Cary,NC,US,35.7796,-78.6382,-14400
4487173,Cary,NC,US,35.7796,-78.6382,-14400
4487174,Raleigh,NC,US,35.7915,-78.7811,-14400
4487175,Raleigh,NC,US,35.7796,-78.7811,-14400
4487176,Cary,NC,US,35.7915,-78.7811,-14400
4487177,Cary,NC,US,35.7915,-78.7811,-14400
4487178,Cary,NC,US,35.7915,-78.7811,-14400
4487179,Cary,NC,US,35.7915,-78.7811,-14400
4487180,Cary,NC,US,35.7915,-78.6382,-14400
4487181,Raleigh,NC,US,35.7796,-78.7811,-14400
4487182,Cary,NC,US,35.7915,-78.7811,-14400
4487183,Raleigh,NC,US,35.7796,-78.7811,-14400
4487184,Cary,NC,US,35.7796,-78.7811,-14400
4487185,Cary,NC,US,35.7796,-78.7811,-14400
4487186,Cary,NC,US,35.7796,-78.6382,-14400
4487187,Cary,NC,US,35.7915,-78.7811,-14400
4487188,Raleigh,NC,US,35.7796,-78.6382,-14400
4487189,Cary,NC,US,35.7796,-78.7811,-14400
4487190,Cary,NC,US,35.7796,-78.6382,-14400
4487191,Raleigh,NC,US,35.7796,-78.7811,-14400
4487192,Raleigh,NC,US,35.7796,-78.7811,-14400
4487193,Cary,NC,US,35.7796,-78.6382,-14400
4487194,Raleigh,NC,US,35.7796,-78.7811,-14400
4487195,Raleigh,NC,US,35.7796,-78.7811,-14400
4487196,Raleigh,NC,US,35.7796,-78.6382,-14400
4487197,Raleigh,NC,US,35.7796,-78.6382,-14400
4487198,Cary,NC,US,35.7796,-78.6382,-14400
4487199,Cary,NC,US,35.7915,-78.7811,-14400
4487200,Raleigh,NC,US,35.7915,-78.6382,-14400
4487201,Cary,NC,US,35.7796,-78.6382,-14400
4487202,Raleigh,NC,US,35.7915,-78.6382,-14400
4487203,Cary,NC,US,35.7915,-78.6382,-14400
4487204,Cary,NC,US,35.7915,-78.6382,-14400
4487205,Raleigh,NC,US,35.7796,-78.6382,-14400
4487206,Cary,NC,US,35.7796,-78.6382,-14400
4487207,Raleigh,NC,US,35.7796,-78.7811,-14400
4487208,Cary,NC,US,35.7796,-78.6382,-14400
4487209,Raleigh,NC,US,35.7915,-78.6382,-14400
4487210,Cary,NC,US,35.7796,-78.7811,-14400
4487211,Cary,NC,US,35.7915,-78.6382,-14400
4487212,Raleigh,NC,US,35.7915,-78.7811,-14400
4487213,Raleigh,NC,US,35.7915,-78.7811,-14400
4487214,Raleigh,NC,US,35.7915,-78.7811,-14400
4487215,Raleigh,NC,US,35.7915,-78.7811,-14400
4487216,Raleigh,NC,US,35.7915,-78.7811,-14400
4487217,Cary,NC,US,35.7915,-78.6382,-14400
4487218,Cary,NC,US,35.7796,-78.7811,-14400
4487219,Raleigh,NC,US,35.7796,-78.7811,-14400
4487220,Raleigh,NC,US,35.7915,-78.7811,-14400
4487221,Cary,NC,US,35.7915,-78.6382,-14400
4487222,Cary,NC,US,35.7796,-78.7811,-14400
4487223,Cary,NC,US,35.7915,-78.6382,-14400
4487224,Raleigh,NC,US,35.7796,-78.7811,-14400
4487225,Cary,NC,US,35.7915,-78.6382,-14400
4487226,Cary,NC,US,35.7915,-78.6382,-14400
4487227,Raleigh,NC,US,35.7915,-78.7811,-14400
4487228,Raleigh,NC,US,35.7796,-78.6382,-14400
4487229,Raleigh,NC,US,35.7915,-78.6382,-14400
4487230,Raleigh,NC,US,35.7915,-78.6382,-14400
4487231,Cary,NC,US,35.7796,-78.6382,-14400
4487232,Cary,NC,US,35.7915,-78.7811,-14400
4487233,Cary,NC,US,35.7796,-78.7811,-14400
4487234,Cary,NC,US,35.7796,-78.7811,-14400
4487235,Raleigh,NC,US,35.7796,-78.6382,-14400
4487236,Raleigh,NC,US,35.7915,-78.6382,-14400
4487237,Raleigh,NC,US,35.7796,-78.7811,-14400
4487238,Cary,NC,US,35.7915,-78.6382,-14400
4487239,Raleigh,NC,US,35.7796,-78.6382,-14400
4487240,Cary,NC,US,35.7796,-78.7811,-14400
4487241,Raleigh,NC,US,35.7915,-78.6382,-14400
4487242,Cary,NC,US,35.7915,-78.6382,-14400
4487243,Cary,NC,US,35.7915,-78.6382,-14400
4487244,Raleigh,NC,US,35.7796,-78.7811,-14400
4487245,Raleigh,NC,US,35.7796,-78.6382,-14400
4487246,Raleigh,NC,US,35.7915,-78.6382,-14400
4487247,Cary,NC,US,35.7796,-78.6382,-14400
4487248,Cary,NC,US,35.7796,-78.6382,-14400
4487249,Raleigh,NC,US,35.7796,-78.6382,-14400
4487250,Raleigh,NC,US,35.7915,-78.6382,-14400
