id,media_id,user_id,username,text,timestamp,like_count,hidden,parent_id
com_ig_media_0006_02,ig_media_0006,um_003,amanda_c,이거 완전 대박,2026-10-07T19:00:00Z,3,False,
com_ig_media_0007_00,ig_media_0007,um_001,priya_r,Looks so good!,2026-10-08T19:00:00Z,1,False,
com_ig_media_0007_01,ig_media_0007,um_002,meera_p,😍,2026-10-08T19:00:00Z,2,False,
com_ig_media_0007_02,ig_media_0007,um_003,amanda_c,이거 완전 대박,2026-10-08T19:00:00Z,3,False,
com_ig_media_0007_03,ig_media_0007,um_004,david_lee_bos,We miss this at Wellesley,2026-10-08T19:00:00Z,4,False,
com_ig_media_0008_00,ig_media_0008,um_001,priya_r,Looks so good!,2026-10-09T19:00:00Z,1,False,
com_ig_media_0008_01,ig_media_0008,um_002,meera_p,😍,2026-10-09T19:00:00Z,2,False,
com_ig_media_0008_02,ig_media_0008,um_003,amanda_c,이거 완전 대박,2026-10-09T19:00:00Z,3,False,
com_ig_media_0008_03,ig_media_0008,um_004,david_lee_bos,We miss this at Wellesley,2026-10-09T19:00:00Z,4,False,
com_ig_media_0008_04,ig_media_0008,um_005,yuki_w,Recipe please!,2026-10-09T19:00:00Z,5,False,
com_ig_media_0009_00,ig_media_0009,um_001,priya_r,Looks so good!,2026-10-10T19:00:00Z,1,False,
com_ig_media_0009_01,ig_media_0009,um_002,meera_p,😍,2026-10-10T19:00:00Z,2,False,
com_ig_media_0009_02,ig_media_0009,um_003,amanda_c,이거 완전 대박,2026-10-10T19:00:00Z,3,False,
com_ig_media_0009_03,ig_media_0009,um_004,david_lee_bos,We miss this at Wellesley,2026-10-10T19:00:00Z,4,False,
com_ig_media_0009_04,ig_media_0009,um_005,yuki_w,Recipe please!,2026-10-10T19:00:00Z,5,False,
com_ig_media_0009_05,ig_media_0009,um_006,leah_f,🔥,2026-10-10T19:00:00Z,6,False,
com_ig_media_0010_00,ig_media_0010,um_001,priya_r,Looks so good!,2026-10-11T19:00:00Z,1,False,
com_ig_media_0010_01,ig_media_0010,um_002,meera_p,😍,2026-10-11T19:00:00Z,2,False,
com_ig_media_0011_00,ig_media_0011,um_001,priya_r,Looks so good!,2026-10-12T19:00:00Z,1,False,
com_ig_media_0011_01,ig_media_0011,um_002,meera_p,😍,2026-10-12T19:00:00Z,2,False,
com_ig_media_0011_02,ig_media_0011,um_003,amanda_c,이거 완전 대박,2026-10-12T19:00:00Z,3,False,
com_ig_media_0012_00,ig_media_0012,um_001,priya_r,Looks so good!,2026-10-13T19:00:00Z,1,False,
com_ig_media_0012_01,ig_media_0012,um_002,meera_p,😍,2026-10-13T19:00:00Z,2,False,
com_ig_media_0012_02,ig_media_0012,um_003,amanda_c,이거 완전 대박,2026-10-13T19:00:00Z,3,False,
com_ig_media_0012_03,ig_media_0012,um_004,david_lee_bos,We miss this at Wellesley,2026-10-13T19:00:00Z,4,False,
com_ig_media_0013_00,ig_media_0013,um_001,priya_r,Looks so good!,2026-10-14T19:00:00Z,1,False,
com_ig_media_0013_01,ig_media_0013,um_002,meera_p,😍,2026-10-14T19:00:00Z,2,False,
com_ig_media_0013_02,ig_media_0013,um_003,amanda_c,이거 완전 대박,2026-10-14T19:00:00Z,3,False,
com_ig_media_0013_03,ig_media_0013,um_004,david_lee_bos,We miss this at Wellesley,2026-10-14T19:00:00Z,4,False,
com_ig_media_0013_04,ig_media_0013,um_005,yuki_w,Recipe please!,2026-10-14T19:00:00Z,5,False,
com_ig_media_0014_00,ig_media_0014,um_001,priya_r,Looks so good!,2026-10-15T19:00:00Z,1,False,
com_ig_media_0014_01,ig_media_0014,um_002,meera_p,😍,2026-10-15T19:00:00Z,2,False,
com_ig_media_0014_02,ig_media_0014,um_003,amanda_c,이거 완전 대박,2026-10-15T19:00:00Z,3,False,
com_ig_media_0014_03,ig_media_0014,um_004,david_lee_bos,We miss this at Wellesley,2026-10-15T19:00:00Z,4,False,
com_ig_media_0014_04,ig_media_0014,um_005,yuki_w,Recipe please!,2026-10-15T19:00:00Z,5,False,
com_ig_media_0014_05,ig_media_0014,um_006,leah_f,🔥,2026-10-15T19:00:00Z,6,False,
com_ig_media_0015_00,ig_media_0015,um_001,priya_r,Looks so good!,2026-10-16T19:00:00Z,1,False,
com_ig_media_0015_01,ig_media_0015,um_002,meera_p,😍,2026-10-16T19:00:00Z,2,False,
com_ig_media_0016_00,ig_media_0016,um_001,priya_r,Looks so good!,2026-10-17T19:00:00Z,1,False,
com_ig_media_0016_01,ig_media_0016,um_002,meera_p,😍,2026-10-17T19:00:00Z,2,False,
com_ig_media_0016_02,ig_media_0016,um_003,amanda_c,이거 완전 대박,2026-10-17T19:00:00Z,3,False,
com_ig_media_0017_00,ig_media_0017,um_001,priya_r,Looks so good!,2026-10-18T19:00:00Z,1,False,
com_ig_media_0017_01,ig_media_0017,um_002,meera_p,😍,2026-10-18T19:00:00Z,2,False,
com_ig_media_0017_02,ig_media_0017,um_003,amanda_c,이거 완전 대박,2026-10-18T19:00:00Z,3,False,
com_ig_media_0017_03,ig_media_0017,um_004,david_lee_bos,We miss this at Wellesley,2026-10-18T19:00:00Z,4,False,
com_ig_media_0018_00,ig_media_0018,um_001,priya_r,Looks so good!,2026-10-19T19:00:00Z,1,False,
com_ig_media_0018_01,ig_media_0018,um_002,meera_p,😍,2026-10-19T19:00:00Z,2,False,
com_ig_media_0018_02,ig_media_0018,um_003,amanda_c,이거 완전 대박,2026-10-19T19:00:00Z,3,False,
com_ig_media_0018_03,ig_media_0018,um_004,david_lee_bos,We miss this at Wellesley,2026-10-19T19:00:00Z,4,False,
com_ig_media_0018_04,ig_media_0018,um_005,yuki_w,Recipe please!,2026-10-19T19:00:00Z,5,False,
com_ig_media_0019_00,ig_media_0019,um_001,priya_r,Looks so good!,2026-10-20T19:00:00Z,1,False,
com_ig_media_0019_01,ig_media_0019,um_002,meera_p,😍,2026-10-20T19:00:00Z,2,False,
com_ig_media_0019_02,ig_media_0019,um_003,amanda_c,이거 완전 대박,2026-10-20T19:00:00Z,3,False,
com_ig_media_0019_03,ig_media_0019,um_004,david_lee_bos,We miss this at Wellesley,2026-10-20T19:00:00Z,4,False,
com_ig_media_0019_04,ig_media_0019,um_005,yuki_w,Recipe please!,2026-10-20T19:00:00Z,5,False,
com_ig_media_0019_05,ig_media_0019,um_006,leah_f,🔥,2026-10-20T19:00:00Z,6,False,
com_ig_media_0020_00,ig_media_0020,um_001,priya_r,Looks so good!,2026-10-21T19:00:00Z,1,False,
com_ig_media_0020_01,ig_media_0020,um_002,meera_p,😍,2026-10-21T19:00:00Z,2,False,
