"date","title","explanation","url","hdurl","media_type","copyright"
"2024-01-13","Cosmic Stone India Bridge","alpha alpha golf ocean mountain echo juliet delta ocean hotel foxtrot golf tower hotel foxtrot ocean valley valley bravo river","https://apod.nasa.gov/apod/image/12.jpg","https://apod.nasa.gov/apod/image/12_hd.jpg","video","ESA"
"2024-01-14","Cosmic Valley Cloud Juliet","bravo charlie mountain market charlie golf forest cloud delta tower bravo river bridge ocean charlie mountain charlie golf market bravo","https://apod.nasa.gov/apod/image/13.jpg","https://apod.nasa.gov/apod/image/13_hd.jpg","video","NASA"
"2024-01-15","Cosmic Juliet Hotel Juliet","delta foxtrot bridge hotel market mountain tower valley india alpha river echo tower foxtrot market forest mountain juliet echo valley","https://apod.nasa.gov/apod/image/14.jpg","https://apod.nasa.gov/apod/image/14_hd.jpg","image",""
"2024-01-16","Cosmic Market Hotel Market","market alpha river india echo alpha delta charlie tower alpha echo india mountain foxtrot valley stone river echo echo mountain","https://apod.nasa.gov/apod/image/15.jpg","https://apod.nasa.gov/apod/image/15_hd.jpg","image","ESO"
"2024-01-17","Cosmic India Delta Mountain","echo delta charlie india forest market foxtrot river foxtrot juliet india valley stone forest ocean bridge forest valley market charlie","https://apod.nasa.gov/apod/image/16.jpg","https://apod.nasa.gov/apod/image/16_hd.jpg","image","NASA"
"2024-01-18","Cosmic Ocean Stone Golf","market stone cloud bridge cloud alpha ocean mountain alpha market forest foxtrot stone echo forest india tower ocean golf charlie","https://apod.nasa.gov/apod/image/17.jpg","https://apod.nasa.gov/apod/image/17_hd.jpg","video",""
"2024-01-19","Cosmic Juliet Ocean Cloud","forest juliet delta charlie mountain tower echo golf ocean hotel valley delta valley river bridge foxtrot bravo forest hotel mountain","https://apod.nasa.gov/apod/image/18.jpg","https://apod.nasa.gov/apod/image/18_hd.jpg","image","ESA"
"2024-01-20","Cosmic Ocean Foxtrot River","golf charlie delta india mountain alpha forest golf juliet mountain stone india forest bridge juliet tower bravo bravo bridge charlie","https://apod.nasa.gov/apod/image/19.jpg","https://apod.nasa.gov/apod/image/19_hd.jpg","image","NASA"
"2024-01-21","Cosmic River Bravo Foxtrot","hotel bridge valley ocean bridge india cloud valley golf bridge bravo hotel valley valley stone hotel stone bridge river bridge","https://apod.nasa.gov/apod/image/20.jpg","https://apod.nasa.gov/apod/image/20_hd.jpg","video",""
"2024-01-22","Cosmic Bravo Delta Delta","foxtrot golf forest ocean golf charlie foxtrot juliet alpha foxtrot valley foxtrot delta stone valley delta delta juliet juliet foxtrot","https://apod.nasa.gov/apod/image/21.jpg","https://apod.nasa.gov/apod/image/21_hd.jpg","image","ESA"
"2024-01-23","Cosmic Cloud Charlie Stone","mountain ocean mountain delta market cloud valley cloud alpha echo india charlie golf alpha delta bridge market forest golf market","https://apod.nasa.gov/apod/image/22.jpg","https://apod.nasa.gov/apod/image/22_hd.jpg","image","NASA"
"2024-01-24","Cosmic Foxtrot Echo Tower","bravo echo cloud forest tower forest tower bravo india bravo cloud stone bravo tower echo mountain ocean foxtrot stone forest","https://apod.nasa.gov/apod/image/23.jpg","https://apod.nasa.gov/apod/image/23_hd.jpg","image","ESA"
"2024-01-25","Cosmic Golf Charlie Mountain","market tower cloud charlie hotel market river stone bridge foxtrot ocean cloud delta market golf juliet cloud india tower tower","https://apod.nasa.gov/apod/image/24.jpg","https://apod.nasa.gov/apod/image/24_hd.jpg","image","Susan Martinez"
"2024-01-26","Cosmic Stone Charlie Golf","echo india bravo echo market india ocean india cloud mountain bravo charlie mountain golf echo juliet alpha ocean ocean mountain","https://apod.nasa.gov/apod/image/25.jpg","https://apod.nasa.gov/apod/image/25_hd.jpg","video","ESO"
"2024-01-27","Cosmic Juliet India Ocean","valley tower mountain delta juliet market ocean golf alpha cloud stone juliet tower india tower valley foxtrot river delta delta","https://apod.nasa.gov/apod/image/26.jpg","https://apod.nasa.gov/apod/image/26_hd.jpg","image","Christopher Anderson"
"2024-01-28","Cosmic Bridge Stone Golf","cloud river cloud juliet foxtrot valley valley stone charlie hotel echo charlie tower golf alpha hotel charlie charlie forest market","https://apod.nasa.gov/apod/image/27.jpg","https://apod.nasa.gov/apod/image/27_hd.jpg","image","ESA"
"2024-01-29","Cosmic Mountain Juliet Foxtrot","india mountain stone river bravo charlie bridge ocean stone hotel india forest echo golf golf market market delta bridge charlie","https://apod.nasa.gov/apod/image/28.jpg","https://apod.nasa.gov/apod/image/28_hd.jpg","video","ESA"
"2024-01-30","Cosmic Bridge Market Cloud","hotel river valley juliet ocean india market market hotel mountain river charlie forest cloud foxtrot juliet india india delta juliet","https://apod.nasa.gov/apod/image/29.jpg","https://apod.nasa.gov/apod/image/29_hd.jpg","image","ESO"
"2024-01-31","Cosmic Valley Tower Golf","ocean golf delta foxtrot hotel alpha cloud market golf ocean charlie foxtrot india ocean bravo river juliet delta golf cloud","https://apod.nasa.gov/apod/image/30.jpg","https://apod.nasa.gov/apod/image/30_hd.jpg","image","Patricia Miller"
"2024-02-01","Cosmic Foxtrot Echo Golf","river charlie delta bravo foxtrot forest tower alpha india mountain charlie bridge river tower juliet alpha alpha ocean delta cloud","https://apod.nasa.gov/apod/image/31.jpg","https://apod.nasa.gov/apod/image/31_hd.jpg","video","ESA"
"2024-02-02","Cosmic Hotel Bridge India","bridge ocean echo tower ocean cloud india mountain juliet bravo stone river hotel cloud ocean tower bravo valley alpha delta","https://apod.nasa.gov/apod/image/32.jpg","https://apod.nasa.gov/apod/image/32_hd.jpg","image","NASA"
"2024-02-03","Cosmic Foxtrot Forest Bravo","alpha delta delta bravo charlie golf ocean echo alpha delta cloud alpha ocean bravo india bridge mountain india stone bravo","https://apod.nasa.gov/apod/image/33.jpg","https://apod.nasa.gov/apod/image/33_hd.jpg","image",""
"2024-02-04","Cosmic Market Cloud Alpha","stone bridge golf forest foxtrot hotel market foxtrot mountain echo echo bridge ocean valley river valley valley valley golf river","https://apod.nasa.gov/apod/image/34.jpg","https://apod.nasa.gov/apod/image/34_hd.jpg","image","NASA"
"2024-02-05","Cosmic River Foxtrot Echo","charlie ocean india ocean foxtrot valley foxtrot river echo stone river valley foxtrot bridge tower cloud forest stone delta foxtrot","https://apod.nasa.gov/apod/image/35.jpg","https://apod.nasa.gov/apod/image/35_hd.jpg","image","NASA"
"2024-02-06","Cosmic Market Mountain Mountain","bravo valley delta mountain cloud valley cloud river tower bravo bridge juliet stone market cloud cloud mountain market bridge bravo","https://apod.nasa.gov/apod/image/36.jpg","https://apod.nasa.gov/apod/image/36_hd.jpg","image",""
"2024-02-07","Cosmic Tower Cloud Bridge","ocean charlie mountain ocean india valley echo hotel golf cloud bridge stone cloud golf bridge juliet delta hotel river river","https://apod.nasa.gov/apod/image/37.jpg","https://apod.nasa.gov/apod/image/37_hd.jpg","video","ESA"
"2024-02-08","Cosmic Echo Forest Tower","charlie echo juliet golf bravo golf stone stone alpha delta cloud ocean charlie valley stone stone echo tower ocean valley","https://apod.nasa.gov/apod/image/38.jpg","https://apod.nasa.gov/apod/image/38_hd.jpg","image","ESA"
"2024-02-09","Cosmic Echo Bridge Delta","hotel tower mountain bridge foxtrot cloud valley cloud river hotel stone forest echo river market forest forest alpha alpha bridge","https://apod.nasa.gov/apod/image/39.jpg","https://apod.nasa.gov/apod/image/39_hd.jpg","image","Lisa Martinez"
"2024-02-10","Cosmic Mountain Juliet Charlie","india bravo charlie forest cloud valley juliet tower cloud delta forest juliet golf stone charlie ocean forest stone bridge market","https://apod.nasa.gov/apod/image/40.jpg","https://apod.nasa.gov/apod/image/40_hd.jpg","image","ESO"
"2024-02-11","Cosmic Charlie Bravo Stone","charlie ocean bravo delta ocean river delta golf mountain golf hotel tower delta echo bravo bravo ocean india bridge cloud","https://apod.nasa.gov/apod/image/41.jpg","https://apod.nasa.gov/apod/image/41_hd.jpg","image","ESA"
"2024-02-12","Cosmic Golf Juliet India","mountain stone delta bridge juliet india bravo echo golf river forest river stone bridge tower bridge hotel bravo tower river","https://apod.nasa.gov/apod/image/42.jpg","https://apod.nasa.gov/apod/image/42_hd.jpg","image","Helen Jackson"
"2024-02-13","Cosmic Golf Foxtrot Ocean","juliet bridge ocean india delta juliet river forest mountain golf india foxtrot market market bridge tower india river valley golf","https://apod.nasa.gov/apod/image/43.jpg","https://apod.nasa.gov/apod/image/43_hd.jpg","video","Jessica Brown"
"2024-02-14","Cosmic India Hotel Mountain","hotel river ocean india foxtrot golf bravo river alpha stone valley mountain india juliet golf delta foxtrot tower juliet hotel","https://apod.nasa.gov/apod/image/44.jpg","https://apod.nasa.gov/apod/image/44_hd.jpg","image",""
"2024-02-15","Cosmic Mountain Cloud Stone","echo forest mountain delta hotel forest charlie charlie juliet alpha ocean stone alpha stone delta delta delta ocean echo alpha","https://apod.nasa.gov/apod/image/45.jpg","https://apod.nasa.gov/apod/image/45_hd.jpg","image",""
"2024-02-16","Cosmic Hotel Golf Forest","valley foxtrot juliet river juliet bravo cloud charlie river golf hotel mountain river forest market echo stone valley golf valley","https://apod.nasa.gov/apod/image/46.jpg","https://apod.nasa.gov/apod/image/46_hd.jpg","image","Charles Martin"
"2024-02-17","Cosmic Mountain Bravo River","echo golf ocean stone forest charlie river juliet cloud bravo tower river alpha market juliet golf river echo bravo bravo","https://apod.nasa.gov/apod/image/47.jpg","https://apod.nasa.gov/apod/image/47_hd.jpg","video","Linda Smith"
"2024-02-18","Cosmic Market Forest Bridge","bravo cloud foxtrot tower golf ocean stone charlie cloud valley tower bravo mountain hotel juliet ocean echo bridge tower hotel","https://apod.nasa.gov/apod/image/48.jpg","https://apod.nasa.gov/apod/image/48_hd.jpg","image","ESA"
"2024-02-19","Cosmic Alpha Market Foxtrot","bravo market market bridge india foxtrot alpha juliet india golf alpha hotel charlie tower charlie alpha echo hotel india juliet","https://apod.nasa.gov/apod/image/49.jpg","https://apod.nasa.gov/apod/image/49_hd.jpg","image",""
"2024-02-20","Cosmic Cloud Alpha Valley","india bridge india foxtrot echo hotel charlie mountain foxtrot valley echo mountain golf ocean hotel mountain market delta juliet bravo","https://apod.nasa.gov/apod/image/50.jpg","https://apod.nasa.gov/apod/image/50_hd.jpg","video","ESA"
"2024-02-21","Cosmic India Mountain Charlie","hotel river cloud foxtrot alpha valley valley stone juliet charlie alpha forest hotel bravo charlie bridge ocean foxtrot tower forest","https://apod.nasa.gov/apod/image/51.jpg","https://apod.nasa.gov/apod/image/51_hd.jpg","video","ESA"
"2024-02-22","Cosmic Forest Stone Valley","river bridge cloud echo juliet river market forest river bravo forest forest valley market valley charlie market stone cloud valley","https://apod.nasa.gov/apod/image/52.jpg","https://apod.nasa.gov/apod/image/52_hd.jpg","image","Patricia Thomas"
"2024-02-23","Cosmic Golf Cloud Delta","echo foxtrot delta bravo bridge alpha juliet ocean bravo juliet juliet stone echo forest juliet mountain stone mountain forest delta","https://apod.nasa.gov/apod/image/53.jpg","https://apod.nasa.gov/apod/image/53_hd.jpg","image","ESA"
"2024-02-24","Cosmic Delta Bravo Foxtrot","foxtrot mountain echo golf stone market valley river india foxtrot hotel charlie ocean mountain tower cloud golf stone alpha forest","https://apod.nasa.gov/apod/image/54.jpg","https://apod.nasa.gov/apod/image/54_hd.jpg","image","ESO"
"2024-02-25","Cosmic Ocean Juliet Forest","market ocean mountain tower valley ocean echo juliet foxtrot foxtrot echo valley bravo golf cloud river golf mountain bravo echo","https://apod.nasa.gov/apod/image/55.jpg","https://apod.nasa.gov/apod/image/55_hd.jpg","image","ESA"
"2024-02-26","Cosmic India Delta Delta","bravo valley valley stone bridge juliet india hotel foxtrot delta bravo tower alpha bravo delta market bridge mountain foxtrot juliet","https://apod.nasa.gov/apod/image/56.jpg","https://apod.nasa.gov/apod/image/56_hd.jpg","video","ESA"
"2024-02-27","Cosmic Hotel Mountain Charlie","ocean echo forest alpha valley charlie foxtrot bridge hotel bridge tower valley river alpha charlie river mountain market market river","https://apod.nasa.gov/apod/image/57.jpg","https://apod.nasa.gov/apod/image/57_hd.jpg","image","ESO"
"2024-02-28","Cosmic Forest India Hotel","juliet charlie valley bravo juliet ocean golf charlie charlie mountain india river river bridge mountain golf valley golf golf cloud","https://apod.nasa.gov/apod/image/58.jpg","https://apod.nasa.gov/apod/image/58_hd.jpg","image","ESO"
"2024-02-29","Cosmic Forest Delta Charlie","valley ocean market ocean foxtrot golf alpha river echo alpha echo bravo bridge foxtrot bravo bridge bravo ocean forest stone","https://apod.nasa.gov/apod/image/59.jpg","https://apod.nasa.gov/apod/image/59_hd.jpg","video","William Davis"
"2024-03-01","Cosmic Echo Juliet Valley","charlie ocean india charlie hotel mountain delta charlie tower tower tower alpha echo market echo ocean delta juliet delta tower","https://apod.nasa.gov/apod/image/60.jpg","https://apod.nasa.gov/apod/image/60_hd.jpg","video","ESO"
"2024-03-02","Cosmic Bridge River Golf","mountain alpha cloud valley echo echo bridge stone cloud river juliet juliet echo hotel bravo alpha golf market tower juliet","https://apod.nasa.gov/apod/image/61.jpg","https://apod.nasa.gov/apod/image/61_hd.jpg","image",""
"2024-03-03","Cosmic Bridge Delta Bravo","stone mountain ocean hotel charlie bravo market ocean river cloud market forest bravo charlie bravo tower stone delta charlie mountain","https://apod.nasa.gov/apod/image/62.jpg","https://apod.nasa.gov/apod/image/62_hd.jpg","image",""
"2024-03-04","Cosmic Foxtrot Echo Bridge","forest valley golf delta golf delta river juliet bravo river charlie alpha bravo bridge river bridge delta charlie ocean mountain","https://apod.nasa.gov/apod/image/63.jpg","https://apod.nasa.gov/apod/image/63_hd.jpg","image",""
"2024-03-05","Cosmic Echo Hotel Echo","foxtrot echo cloud cloud cloud ocean delta foxtrot market mountain forest bridge charlie charlie bridge delta juliet mountain bridge india","https://apod.nasa.gov/apod/image/64.jpg","https://apod.nasa.gov/apod/image/64_hd.jpg","image","Mary Brown"
"2024-03-06","Cosmic Tower Mountain Cloud","juliet delta foxtrot cloud hotel tower india river stone bravo charlie bridge echo bravo ocean juliet market hotel india hotel","https://apod.nasa.gov/apod/image/65.jpg","https://apod.nasa.gov/apod/image/65_hd.jpg","image","NASA"
"2024-03-07","Cosmic Bravo Foxtrot Tower","ocean juliet hotel charlie valley echo hotel golf juliet bravo tower alpha hotel india market juliet golf river bridge juliet","https://apod.nasa.gov/apod/image/66.jpg","https://apod.nasa.gov/apod/image/66_hd.jpg","image","NASA"
"2024-03-08","Cosmic Forest Market Mountain","hotel bravo hotel valley bridge charlie river bravo delta india tower juliet charlie mountain bravo river market alpha valley tower","https://apod.nasa.gov/apod/image/67.jpg","https://apod.nasa.gov/apod/image/67_hd.jpg","image","ESA"
"2024-03-09","Cosmic India Hotel Hotel","juliet foxtrot forest delta hotel valley delta delta foxtrot valley hotel tower ocean cloud juliet echo bravo stone foxtrot hotel","https://apod.nasa.gov/apod/image/68.jpg","https://apod.nasa.gov/apod/image/68_hd.jpg","image","ESO"
"2024-03-10","Cosmic Tower Bridge Valley","delta bridge india tower foxtrot india valley forest charlie india cloud hotel juliet stone river foxtrot hotel ocean bridge ocean","https://apod.nasa.gov/apod/image/69.jpg","https://apod.nasa.gov/apod/image/69_hd.jpg","image","ESO"
"2024-03-11","Cosmic River India Tower","charlie foxtrot india bravo foxtrot juliet stone bridge cloud hotel cloud delta valley mountain stone bridge echo charlie alpha golf","https://apod.nasa.gov/apod/image/70.jpg","https://apod.nasa.gov/apod/image/70_hd.jpg","image","ESA"
"2024-03-12","Cosmic Bridge Bravo Forest","forest cloud foxtrot delta alpha golf cloud foxtrot mountain juliet tower bravo market mountain alpha mountain echo market forest valley","https://apod.nasa.gov/apod/image/71.jpg","https://apod.nasa.gov/apod/image/71_hd.jpg","image","Susan Rodriguez"
"2024-03-13","Cosmic India Ocean India","river ocean juliet charlie forest bridge stone stone bravo ocean golf hotel delta juliet india foxtrot tower valley market bravo","https://apod.nasa.gov/apod/image/72.jpg","https://apod.nasa.gov/apod/image/72_hd.jpg","video","ESA"
"2024-03-14","Cosmic Ocean Echo Ocean","charlie market market india india cloud bridge river hotel charlie tower stone echo bridge delta foxtrot juliet stone stone stone","https://apod.nasa.gov/apod/image/73.jpg","https://apod.nasa.gov/apod/image/73_hd.jpg","image",""
"2024-03-15","Cosmic Valley Alpha Alpha","charlie ocean tower hotel stone hotel golf mountain river juliet juliet hotel mountain alpha forest hotel echo stone bravo golf","https://apod.nasa.gov/apod/image/74.jpg","https://apod.nasa.gov/apod/image/74_hd.jpg","video","ESA"
"2024-03-16","Cosmic Forest Mountain Cloud","bravo bravo india golf tower hotel ocean echo forest ocean forest valley foxtrot bravo bravo bravo delta alpha echo forest","https://apod.nasa.gov/apod/image/75.jpg","https://apod.nasa.gov/apod/image/75_hd.jpg","image","ESO"
"2024-03-17","Cosmic India Juliet Bravo","juliet ocean echo echo stone tower mountain ocean india stone juliet india alpha alpha tower stone bridge mountain juliet bravo","https://apod.nasa.gov/apod/image/76.jpg","https://apod.nasa.gov/apod/image/76_hd.jpg","video","ESA"
"2024-03-18","Cosmic Hotel Cloud Ocean","hotel valley market hotel alpha bridge ocean mountain alpha juliet mountain charlie bridge ocean charlie charlie forest river echo tower","https://apod.nasa.gov/apod/image/77.jpg","https://apod.nasa.gov/apod/image/77_hd.jpg","image","NASA"
"2024-03-19","Cosmic Bridge Mountain Ocean","valley bridge forest river ocean forest charlie ocean bridge india market juliet bravo mountain charlie stone bravo ocean bridge tower","https://apod.nasa.gov/apod/image/78.jpg","https://apod.nasa.gov/apod/image/78_hd.jpg","image","ESA"
"2024-03-20","Cosmic Hotel River Foxtrot","charlie tower river golf stone charlie india charlie valley juliet valley delta golf valley ocean river golf alpha delta foxtrot","https://apod.nasa.gov/apod/image/79.jpg","https://apod.nasa.gov/apod/image/79_hd.jpg","image","ESA"
"2024-03-21","Cosmic Bridge Mountain Foxtrot","market golf juliet golf mountain golf tower delta charlie foxtrot ocean india echo hotel echo cloud stone foxtrot india bridge","https://apod.nasa.gov/apod/image/80.jpg","https://apod.nasa.gov/apod/image/80_hd.jpg","image",""
"2024-03-22","Cosmic Bravo Echo Mountain","charlie echo ocean india india forest mountain foxtrot market delta market juliet alpha bridge stone alpha mountain foxtrot india alpha","https://apod.nasa.gov/apod/image/81.jpg","https://apod.nasa.gov/apod/image/81_hd.jpg","video",""
"2024-03-23","Cosmic Delta Hotel Stone","bridge forest mountain bridge golf stone bravo tower alpha ocean juliet tower foxtrot tower golf foxtrot mountain golf market foxtrot","https://apod.nasa.gov/apod/image/82.jpg","https://apod.nasa.gov/apod/image/82_hd.jpg","image",""
"2024-03-24","Cosmic Forest Charlie Cloud","bridge juliet golf foxtrot juliet forest echo mountain market mountain ocean charlie ocean delta juliet hotel tower foxtrot forest stone","https://apod.nasa.gov/apod/image/83.jpg","https://apod.nasa.gov/apod/image/83_hd.jpg","image","ESO"
"2024-03-25","Cosmic Tower Cloud Golf","foxtrot bravo valley alpha alpha stone mountain echo india ocean valley river hotel bridge river river tower echo tower golf","https://apod.nasa.gov/apod/image/84.jpg","https://apod.nasa.gov/apod/image/84_hd.jpg","image",""
"2024-03-26","Cosmic India Mountain Tower","ocean market tower ocean mountain ocean cloud golf bridge charlie alpha ocean echo cloud market charlie echo stone stone bravo","https://apod.nasa.gov/apod/image/85.jpg","https://apod.nasa.gov/apod/image/85_hd.jpg","image",""
"2024-03-27","Cosmic Tower Bravo Golf","bravo bridge hotel ocean charlie hotel delta bravo echo foxtrot market charlie market valley bridge golf river bravo echo stone","https://apod.nasa.gov/apod/image/86.jpg","https://apod.nasa.gov/apod/image/86_hd.jpg","image","James Anderson"
"2024-03-28","Cosmic Ocean Ocean Charlie","mountain bravo cloud stone mountain bravo stone valley foxtrot alpha charlie juliet charlie alpha hotel hotel foxtrot india india delta","https://apod.nasa.gov/apod/image/87.jpg","https://apod.nasa.gov/apod/image/87_hd.jpg","image","ESA"
"2024-03-29","Cosmic Bridge Valley Mountain","india echo stone bravo echo forest juliet echo river valley valley juliet bravo charlie valley tower india valley charlie echo","https://apod.nasa.gov/apod/image/88.jpg","https://apod.nasa.gov/apod/image/88_hd.jpg","video","NASA"
"2024-03-30","Cosmic Foxtrot Delta Forest","mountain forest valley bravo juliet forest charlie market river golf golf bravo market cloud foxtrot river river juliet golf ocean","https://apod.nasa.gov/apod/image/89.jpg","https://apod.nasa.gov/apod/image/89_hd.jpg","video","ESO"
"2024-03-31","Cosmic Mountain Juliet River","bridge market delta ocean golf cloud alpha cloud foxtrot charlie alpha golf river hotel charlie mountain juliet market mountain hotel","https://apod.nasa.gov/apod/image/90.jpg","https://apod.nasa.gov/apod/image/90_hd.jpg","image","Nancy Martin"
"2024-04-01","Cosmic Hotel Bridge Tower","india delta ocean echo golf echo bridge mountain alpha cloud valley cloud forest bridge river valley delta stone india echo","https://apod.nasa.gov/apod/image/91.jpg","https://apod.nasa.gov/apod/image/91_hd.jpg","video","ESO"
"2024-04-02","Cosmic Delta Hotel Forest","juliet alpha echo bravo mountain bravo hotel juliet cloud hotel delta charlie foxtrot river delta golf golf river golf river","https://apod.nasa.gov/apod/image/92.jpg","https://apod.nasa.gov/apod/image/92_hd.jpg","video","ESA"
"2024-04-03","Cosmic Golf Cloud Stone","golf cloud market river bridge bridge ocean foxtrot valley ocean delta india forest juliet stone ocean delta ocean valley india","https://apod.nasa.gov/apod/image/93.jpg","https://apod.nasa.gov/apod/image/93_hd.jpg","image","James Jones"
"2024-04-04","Cosmic India Market Forest","juliet foxtrot cloud juliet golf golf hotel india charlie cloud india bridge bridge alpha hotel stone charlie bridge charlie forest","https://apod.nasa.gov/apod/image/94.jpg","https://apod.nasa.gov/apod/image/94_hd.jpg","image","Helen Hernandez"
"2024-04-05","Cosmic Valley Foxtrot India","mountain echo bravo bridge bravo hotel stone market golf alpha hotel mountain bravo alpha forest cloud alpha echo tower echo","https://apod.nasa.gov/apod/image/95.jpg","https://apod.nasa.gov/apod/image/95_hd.jpg","image","Lisa Brown"
"2024-04-06","Cosmic Golf Delta River","bravo mountain hotel delta valley mountain forest echo stone tower bravo cloud market cloud tower golf valley alpha juliet foxtrot","https://apod.nasa.gov/apod/image/96.jpg","https://apod.nasa.gov/apod/image/96_hd.jpg","image",""
"2024-04-07","Cosmic Bridge Charlie Valley","valley mountain forest ocean valley market bravo echo ocean valley echo ocean valley forest delta golf forest juliet market hotel","https://apod.nasa.gov/apod/image/97.jpg","https://apod.nasa.gov/apod/image/97_hd.jpg","image","NASA"
"2024-04-08","Cosmic Juliet Tower India","alpha hotel stone hotel market hotel charlie bravo alpha market india golf mountain echo hotel tower juliet valley stone foxtrot","https://apod.nasa.gov/apod/image/98.jpg","https://apod.nasa.gov/apod/image/98_hd.jpg","image","ESA"
"2024-04-09","Cosmic River Market Market","echo river ocean bravo alpha bravo cloud delta bridge juliet hotel echo valley charlie echo cloud stone charlie bravo bravo","https://apod.nasa.gov/apod/image/99.jpg","https://apod.nasa.gov/apod/image/99_hd.jpg","image",""
"2024-04-10","Cosmic Valley Charlie India","alpha mountain tower juliet hotel india alpha market tower india india mountain forest charlie charlie river bravo charlie market echo","https://apod.nasa.gov/apod/image/100.jpg","https://apod.nasa.gov/apod/image/100_hd.jpg","image","ESO"
"2024-04-11","Cosmic Ocean Bravo Bridge","echo echo mountain ocean juliet foxtrot echo echo charlie tower forest cloud india delta mountain golf echo juliet cloud bravo","https://apod.nasa.gov/apod/image/101.jpg","https://apod.nasa.gov/apod/image/101_hd.jpg","image","ESO"
"2024-04-12","Cosmic Charlie Echo Charlie","delta bravo golf market delta delta bravo forest bridge foxtrot echo golf delta foxtrot alpha juliet tower india stone market","https://apod.nasa.gov/apod/image/102.jpg","https://apod.nasa.gov/apod/image/102_hd.jpg","image",""
"2024-04-13","Cosmic Cloud Golf Foxtrot","charlie market valley tower echo tower cloud charlie charlie golf golf market juliet juliet mountain valley hotel echo bravo bravo","https://apod.nasa.gov/apod/image/103.jpg","https://apod.nasa.gov/apod/image/103_hd.jpg","image","Matthew Johnson"
"2024-04-14","Cosmic Forest India Cloud","stone bridge cloud echo juliet foxtrot juliet juliet echo bravo golf echo mountain mountain bridge ocean echo valley bravo india","https://apod.nasa.gov/apod/image/104.jpg","https://apod.nasa.gov/apod/image/104_hd.jpg","video",""
"2024-04-15","Cosmic India Hotel India","delta forest alpha india juliet alpha echo stone echo hotel valley juliet foxtrot mountain alpha forest tower river echo juliet","https://apod.nasa.gov/apod/image/105.jpg","https://apod.nasa.gov/apod/image/105_hd.jpg","image","NASA"
