id,customer_id,location_id,line_items,total_amount,currency,state,created_at
SQORD00028,SQCUS00028,LOC001,3,1200,CAD,COMPLETED,2026-06-05T16:00:00Z
SQORD00029,SQCUS00029,LOC001,4,500,CAD,COMPLETED,2026-06-05T20:00:00Z
SQORD00030,SQCUS00030,LOC001,3,500,CAD,COMPLETED,2026-06-06T00:00:00Z
SQORD00031,SQCUS00031,LOC001,1,500,CAD,COMPLETED,2026-06-06T04:00:00Z
SQORD00032,SQCUS00032,LOC001,3,500,CAD,COMPLETED,2026-06-06T08:00:00Z
SQORD00033,SQCUS00033,LOC001,4,1200,CAD,COMPLETED,2026-06-06T12:00:00Z
SQORD00034,SQCUS00034,LOC001,5,500,CAD,COMPLETED,2026-06-06T16:00:00Z
SQORD00035,SQCUS00035,LOC001,3,2400,CAD,COMPLETED,2026-06-06T20:00:00Z
SQORD00036,SQCUS00036,LOC001,2,2400,CAD,COMPLETED,2026-06-07T00:00:00Z
SQORD00037,SQCUS00037,LOC001,3,500,CAD,COMPLETED,2026-06-07T04:00:00Z
SQORD00038,SQCUS00038,LOC001,3,2400,CAD,COMPLETED,2026-06-07T08:00:00Z
SQORD00039,SQCUS00039,LOC001,5,1200,CAD,COMPLETED,2026-06-07T12:00:00Z
SQORD00040,SQCUS00040,LOC001,5,1200,CAD,COMPLETED,2026-06-07T16:00:00Z
SQORD00041,SQCUS00041,LOC001,1,500,CAD,COMPLETED,2026-06-07T20:00:00Z
SQORD00042,SQCUS00042,LOC001,3,500,CAD,COMPLETED,2026-06-08T00:00:00Z
SQORD00043,SQCUS00043,LOC001,1,1200,CAD,COMPLETED,2026-06-08T04:00:00Z
SQORD00044,SQCUS00044,LOC001,4,1200,CAD,COMPLETED,2026-06-08T08:00:00Z
SQORD00045,SQCUS00045,LOC001,1,1200,CAD,COMPLETED,2026-06-08T12:00:00Z
SQORD00046,SQCUS00046,LOC001,3,1200,CAD,COMPLETED,2026-06-08T16:00:00Z
SQORD00047,SQCUS00047,LOC001,1,500,CAD,COMPLETED,2026-06-08T20:00:00Z
SQORD00048,SQCUS00048,LOC001,2,500,CAD,COMPLETED,2026-06-09T00:00:00Z
SQORD00049,SQCUS00049,LOC001,5,2400,CAD,COMPLETED,2026-06-09T04:00:00Z
SQORD00050,SQCUS00050,LOC001,2,500,CAD,COMPLETED,2026-06-09T08:00:00Z
SQORD00051,SQCUS00051,LOC001,5,500,CAD,COMPLETED,2026-06-09T12:00:00Z
SQORD00052,SQCUS00052,LOC001,4,1200,CAD,COMPLETED,2026-06-09T16:00:00Z
SQORD00053,SQCUS00053,LOC001,3,2400,CAD,COMPLETED,2026-06-09T20:00:00Z
SQORD00054,SQCUS00054,LOC001,1,500,CAD,COMPLETED,2026-06-10T00:00:00Z
SQORD00055,SQCUS00055,LOC001,3,2400,CAD,COMPLETED,2026-06-10T04:00:00Z
SQORD00056,SQCUS00056,LOC001,3,2400,CAD,COMPLETED,2026-06-10T08:00:00Z
SQORD00057,SQCUS00057,LOC001,5,500,CAD,COMPLETED,2026-06-10T12:00:00Z
SQORD00058,SQCUS00058,LOC001,5,1200,CAD,COMPLETED,2026-06-10T16:00:00Z
SQORD00059,SQCUS00059,LOC001,5,1200,CAD,COMPLETED,2026-06-10T20:00:00Z
SQORD00060,SQCUS00060,LOC001,4,1200,CAD,COMPLETED,2026-06-11T00:00:00Z
SQORD00061,SQCUS00061,LOC001,4,500,CAD,COMPLETED,2026-06-11T04:00:00Z
SQORD00062,SQCUS00062,LOC001,2,500,CAD,COMPLETED,2026-06-11T08:00:00Z
SQORD00063,SQCUS00063,LOC001,1,1200,CAD,COMPLETED,2026-06-11T12:00:00Z
SQORD00064,SQCUS00064,LOC001,5,2400,CAD,COMPLETED,2026-06-11T16:00:00Z
SQORD00065,SQCUS00065,LOC001,1,500,CAD,COMPLETED,2026-06-11T20:00:00Z
SQORD00066,SQCUS00066,LOC001,4,1200,CAD,COMPLETED,2026-06-12T00:00:00Z
SQORD00067,SQCUS00067,LOC001,2,500,CAD,COMPLETED,2026-06-12T04:00:00Z
SQORD00068,SQCUS00068,LOC001,4,1200,CAD,COMPLETED,2026-06-12T08:00:00Z
SQORD00069,SQCUS00069,LOC001,5,2400,CAD,COMPLETED,2026-06-12T12:00:00Z
SQORD00070,SQCUS00070,LOC001,1,1200,CAD,COMPLETED,2026-06-12T16:00:00Z
SQORD00071,SQCUS00071,LOC001,4,2400,CAD,COMPLETED,2026-06-12T20:00:00Z
SQORD00072,SQCUS00072,LOC001,1,1200,CAD,COMPLETED,2026-06-13T00:00:00Z
SQORD00073,SQCUS00073,LOC001,2,1200,CAD,COMPLETED,2026-06-13T04:00:00Z
SQORD00074,SQCUS00074,LOC001,2,2400,CAD,COMPLETED,2026-06-13T08:00:00Z
SQORD00075,SQCUS00075,LOC001,3,1200,CAD,COMPLETED,2026-06-13T12:00:00Z
SQORD00076,SQCUS00076,LOC001,2,1200,CAD,COMPLETED,2026-06-13T16:00:00Z
SQORD00077,SQCUS00077,LOC001,1,2400,CAD,COMPLETED,2026-06-13T20:00:00Z
SQORD00078,SQCUS00078,LOC001,3,2400,CAD,COMPLETED,2026-06-14T00:00:00Z
SQORD00079,SQCUS00079,LOC001,3,1200,CAD,COMPLETED,2026-06-14T04:00:00Z
SQORD00080,SQCUS00080,LOC001,4,500,CAD,COMPLETED,2026-06-14T08:00:00Z
SQORD00081,SQCUS00081,LOC001,3,1200,CAD,COMPLETED,2026-06-14T12:00:00Z
SQORD00082,SQCUS00082,LOC001,1,1200,CAD,COMPLETED,2026-06-14T16:00:00Z
SQORD00083,SQCUS00083,LOC001,5,2400,CAD,COMPLETED,2026-06-14T20:00:00Z
SQORD00084,SQCUS00084,LOC001,3,2400,CAD,COMPLETED,2026-06-15T00:00:00Z
SQORD00085,SQCUS00085,LOC001,3,500,CAD,COMPLETED,2026-06-15T04:00:00Z
SQORD00086,SQCUS00086,LOC001,4,500,CAD,COMPLETED,2026-06-15T08:00:00Z
SQORD00087,SQCUS00087,LOC001,2,1200,CAD,COMPLETED,2026-06-15T12:00:00Z
SQORD00088,SQCUS00088,LOC001,2,500,CAD,COMPLETED,2026-06-15T16:00:00Z
SQORD00089,SQCUS00089,LOC001,5,2400,CAD,COMPLETED,2026-06-15T20:00:00Z
SQORD00090,SQCUS00090,LOC001,2,1200,CAD,COMPLETED,2026-06-16T00:00:00Z
SQORD00091,SQCUS00091,LOC001,3,1200,CAD,COMPLETED,2026-06-16T04:00:00Z
SQORD00092,SQCUS00092,LOC001,3,1200,CAD,COMPLETED,2026-06-16T08:00:00Z
SQORD00093,SQCUS00093,LOC001,1,500,CAD,COMPLETED,2026-06-16T12:00:00Z
SQORD00094,SQCUS00094,LOC001,5,500,CAD,COMPLETED,2026-06-16T16:00:00Z
SQORD00095,SQCUS00095,LOC001,3,1200,CAD,COMPLETED,2026-06-16T20:00:00Z
SQORD00096,SQCUS00096,LOC001,1,1200,CAD,COMPLETED,2026-06-17T00:00:00Z
SQORD00097,SQCUS00097,LOC001,3,2400,CAD,COMPLETED,2026-06-17T04:00:00Z
SQORD00098,SQCUS00098,LOC001,1,500,CAD,COMPLETED,2026-06-17T08:00:00Z
SQORD00099,SQCUS00099,LOC001,4,2400,CAD,COMPLETED,2026-06-17T12:00:00Z
SQORD00100,SQCUS00100,LOC001,4,500,CAD,COMPLETED,2026-06-17T16:00:00Z
SQORD00101,SQCUS00101,LOC001,4,500,CAD,COMPLETED,2026-06-17T20:00:00Z
SQORD00102,SQCUS00102,LOC001,2,2400,CAD,COMPLETED,2026-06-18T00:00:00Z
SQORD00103,SQCUS00103,LOC001,3,2400,CAD,COMPLETED,2026-06-18T04:00:00Z
SQORD00104,SQCUS00104,LOC001,3,1200,CAD,COMPLETED,2026-06-18T08:00:00Z
SQORD00105,SQCUS00105,LOC001,2,2400,CAD,COMPLETED,2026-06-18T12:00:00Z
SQORD00106,SQCUS00106,LOC001,5,500,CAD,COMPLETED,2026-06-18T16:00:00Z
SQORD00107,SQCUS00107,LOC001,2,500,CAD,COMPLETED,2026-06-18T20:00:00Z
SQORD00108,SQCUS00108,LOC001,2,1200,CAD,COMPLETED,2026-06-19T00:00:00Z
SQORD00109,SQCUS00109,LOC001,3,500,CAD,COMPLETED,2026-06-19T04:00:00Z
SQORD00110,SQCUS00110,LOC001,1,500,CAD,COMPLETED,2026-06-19T08:00:00Z
SQORD00111,SQCUS00111,LOC001,4,1200,CAD,COMPLETED,2026-06-19T12:00:00Z
SQORD00112,SQCUS00112,LOC001,4,500,CAD,COMPLETED,2026-06-19T16:00:00Z
SQORD00113,SQCUS00113,LOC001,3,500,CAD,COMPLETED,2026-06-19T20:00:00Z
SQORD00114,SQCUS00114,LOC001,5,500,CAD,COMPLETED,2026-06-20T00:00:00Z
SQORD00115,SQCUS00115,LOC001,1,500,CAD,COMPLETED,2026-06-20T04:00:00Z
SQORD00116,SQCUS00116,LOC001,3,1200,CAD,COMPLETED,2026-06-20T08:00:00Z
SQORD00117,SQCUS00117,LOC001,3,2400,CAD,COMPLETED,2026-06-20T12:00:00Z
SQORD00118,SQCUS00118,LOC001,1,1200,CAD,COMPLETED,2026-06-20T16:00:00Z
SQORD00119,SQCUS00119,LOC001,1,500,CAD,COMPLETED,2026-06-20T20:00:00Z
