id,order_id,customer_id,amount,currency,status,source_type,location_id,receipt_number,created_at
SQPAY00067,SQORD00067,SQCUS00067,1200,CAD,COMPLETED,CARD,LOC001,R00067,2026-06-12T04:00:00Z
SQPAY00068,SQORD00068,SQCUS00068,1200,CAD,COMPLETED,CARD,LOC001,R00068,2026-06-12T08:00:00Z
SQPAY00069,SQORD00069,SQCUS00069,1200,CAD,COMPLETED,CARD,LOC001,R00069,2026-06-12T12:00:00Z
SQPAY00070,SQORD00070,SQCUS00070,1200,CAD,COMPLETED,CARD,LOC001,R00070,2026-06-12T16:00:00Z
SQPAY00071,SQORD00071,SQCUS00071,1200,CAD,COMPLETED,CARD,LOC001,R00071,2026-06-12T20:00:00Z
SQPAY00072,SQORD00072,SQCUS00072,1200,CAD,COMPLETED,CARD,LOC001,R00072,2026-06-13T00:00:00Z
SQPAY00073,SQORD00073,SQCUS00073,1200,CAD,COMPLETED,CARD,LOC001,R00073,2026-06-13T04:00:00Z
SQPAY00074,SQORD00074,SQCUS00074,1200,CAD,COMPLETED,CARD,LOC001,R00074,2026-06-13T08:00:00Z
SQPAY00075,SQORD00075,SQCUS00075,1200,CAD,COMPLETED,CARD,LOC001,R00075,2026-06-13T12:00:00Z
SQPAY00076,SQORD00076,SQCUS00076,1200,CAD,COMPLETED,CARD,LOC001,R00076,2026-06-13T16:00:00Z
SQPAY00077,SQORD00077,SQCUS00077,1200,CAD,COMPLETED,CARD,LOC001,R00077,2026-06-13T20:00:00Z
SQPAY00078,SQORD00078,SQCUS00078,1200,CAD,COMPLETED,CARD,LOC001,R00078,2026-06-14T00:00:00Z
SQPAY00079,SQORD00079,SQCUS00079,1200,CAD,COMPLETED,CARD,LOC001,R00079,2026-06-14T04:00:00Z
SQPAY00080,SQORD00080,SQCUS00080,1200,CAD,COMPLETED,CARD,LOC001,R00080,2026-06-14T08:00:00Z
SQPAY00081,SQORD00081,SQCUS00081,1200,CAD,COMPLETED,CARD,LOC001,R00081,2026-06-14T12:00:00Z
SQPAY00082,SQORD00082,SQCUS00082,1200,CAD,COMPLETED,CARD,LOC001,R00082,2026-06-14T16:00:00Z
SQPAY00083,SQORD00083,SQCUS00083,1200,CAD,COMPLETED,CARD,LOC001,R00083,2026-06-14T20:00:00Z
SQPAY00084,SQORD00084,SQCUS00084,1200,CAD,COMPLETED,CARD,LOC001,R00084,2026-06-15T00:00:00Z
SQPAY00085,SQORD00085,SQCUS00085,1200,CAD,COMPLETED,CARD,LOC001,R00085,2026-06-15T04:00:00Z
SQPAY00086,SQORD00086,SQCUS00086,1200,CAD,COMPLETED,CARD,LOC001,R00086,2026-06-15T08:00:00Z
SQPAY00087,SQORD00087,SQCUS00087,1200,CAD,COMPLETED,CARD,LOC001,R00087,2026-06-15T12:00:00Z
SQPAY00088,SQORD00088,SQCUS00088,1200,CAD,COMPLETED,CARD,LOC001,R00088,2026-06-15T16:00:00Z
SQPAY00089,SQORD00089,SQCUS00089,1200,CAD,COMPLETED,CARD,LOC001,R00089,2026-06-15T20:00:00Z
SQPAY00090,SQORD00090,SQCUS00090,1200,CAD,COMPLETED,CARD,LOC001,R00090,2026-06-16T00:00:00Z
SQPAY00091,SQORD00091,SQCUS00091,1200,CAD,COMPLETED,CARD,LOC001,R00091,2026-06-16T04:00:00Z
SQPAY00092,SQORD00092,SQCUS00092,1200,CAD,COMPLETED,CARD,LOC001,R00092,2026-06-16T08:00:00Z
SQPAY00093,SQORD00093,SQCUS00093,1200,CAD,COMPLETED,CARD,LOC001,R00093,2026-06-16T12:00:00Z
SQPAY00094,SQORD00094,SQCUS00094,1200,CAD,COMPLETED,CARD,LOC001,R00094,2026-06-16T16:00:00Z
SQPAY00095,SQORD00095,SQCUS00095,1200,CAD,COMPLETED,CARD,LOC001,R00095,2026-06-16T20:00:00Z
SQPAY00096,SQORD00096,SQCUS00096,1200,CAD,COMPLETED,CARD,LOC001,R00096,2026-06-17T00:00:00Z
SQPAY00097,SQORD00097,SQCUS00097,1200,CAD,COMPLETED,CARD,LOC001,R00097,2026-06-17T04:00:00Z
SQPAY00098,SQORD00098,SQCUS00098,1200,CAD,COMPLETED,CARD,LOC001,R00098,2026-06-17T08:00:00Z
SQPAY00099,SQORD00099,SQCUS00099,1200,CAD,COMPLETED,CARD,LOC001,R00099,2026-06-17T12:00:00Z
SQPAY00100,SQORD00100,SQCUS00100,1200,CAD,COMPLETED,CARD,LOC001,R00100,2026-06-17T16:00:00Z
SQPAY00101,SQORD00101,SQCUS00101,1200,CAD,COMPLETED,CARD,LOC001,R00101,2026-06-17T20:00:00Z
SQPAY00102,SQORD00102,SQCUS00102,1200,CAD,COMPLETED,CARD,LOC001,R00102,2026-06-18T00:00:00Z
SQPAY00103,SQORD00103,SQCUS00103,1200,CAD,COMPLETED,CARD,LOC001,R00103,2026-06-18T04:00:00Z
SQPAY00104,SQORD00104,SQCUS00104,1200,CAD,COMPLETED,CARD,LOC001,R00104,2026-06-18T08:00:00Z
SQPAY00105,SQORD00105,SQCUS00105,1200,CAD,COMPLETED,CARD,LOC001,R00105,2026-06-18T12:00:00Z
SQPAY00106,SQORD00106,SQCUS00106,1200,CAD,COMPLETED,CARD,LOC001,R00106,2026-06-18T16:00:00Z
SQPAY00107,SQORD00107,SQCUS00107,1200,CAD,COMPLETED,CARD,LOC001,R00107,2026-06-18T20:00:00Z
SQPAY00108,SQORD00108,SQCUS00108,1200,CAD,COMPLETED,CARD,LOC001,R00108,2026-06-19T00:00:00Z
SQPAY00109,SQORD00109,SQCUS00109,1200,CAD,COMPLETED,CARD,LOC001,R00109,2026-06-19T04:00:00Z
SQPAY00110,SQORD00110,SQCUS00110,1200,CAD,COMPLETED,CARD,LOC001,R00110,2026-06-19T08:00:00Z
SQPAY00111,SQORD00111,SQCUS00111,1200,CAD,COMPLETED,CARD,LOC001,R00111,2026-06-19T12:00:00Z
SQPAY00112,SQORD00112,SQCUS00112,1200,CAD,COMPLETED,CARD,LOC001,R00112,2026-06-19T16:00:00Z
SQPAY00113,SQORD00113,SQCUS00113,1200,CAD,COMPLETED,CARD,LOC001,R00113,2026-06-19T20:00:00Z
SQPAY00114,SQORD00114,SQCUS00114,1200,CAD,COMPLETED,CARD,LOC001,R00114,2026-06-20T00:00:00Z
SQPAY00115,SQORD00115,SQCUS00115,1200,CAD,COMPLETED,CARD,LOC001,R00115,2026-06-20T04:00:00Z
SQPAY00116,SQORD00116,SQCUS00116,1200,CAD,COMPLETED,CARD,LOC001,R00116,2026-06-20T08:00:00Z
SQPAY00117,SQORD00117,SQCUS00117,1200,CAD,COMPLETED,CARD,LOC001,R00117,2026-06-20T12:00:00Z
SQPAY00118,SQORD00118,SQCUS00118,1200,CAD,COMPLETED,CARD,LOC001,R00118,2026-06-20T16:00:00Z
SQPAY00119,SQORD00119,SQCUS00119,1200,CAD,COMPLETED,CARD,LOC001,R00119,2026-06-20T20:00:00Z
