playlist_id,track_id,position,added_at
sp-pl-0503,sp-trk-0408,8,2023-06-09T09:00:00-06:00
sp-pl-0503,sp-trk-0409,9,2023-06-10T09:00:00-06:00
sp-pl-0503,sp-trk-0410,10,2023-06-11T09:00:00-06:00
sp-pl-0503,sp-trk-0411,11,2023-06-12T09:00:00-06:00
sp-pl-0503,sp-trk-0412,12,2023-06-13T09:00:00-06:00
sp-pl-0503,sp-trk-0413,13,2023-06-14T09:00:00-06:00
sp-pl-0503,sp-trk-0414,14,2023-06-15T09:00:00-06:00
sp-pl-0503,sp-trk-0415,15,2023-06-16T09:00:00-06:00
sp-pl-0503,sp-trk-0416,16,2023-06-17T09:00:00-06:00
sp-pl-0503,sp-trk-0417,17,2023-06-18T09:00:00-06:00
sp-pl-0503,sp-trk-0418,18,2023-06-19T09:00:00-06:00
sp-pl-0503,sp-trk-0419,19,2023-06-20T09:00:00-06:00
sp-pl-0504,sp-trk-0420,0,2023-07-01T09:00:00-06:00
sp-pl-0504,sp-trk-0421,1,2023-07-02T09:00:00-06:00
sp-pl-0504,sp-trk-0422,2,2023-07-03T09:00:00-06:00
sp-pl-0504,sp-trk-0423,3,2023-07-04T09:00:00-06:00
sp-pl-0504,sp-trk-0424,4,2023-07-05T09:00:00-06:00
sp-pl-0504,sp-trk-0425,5,2023-07-06T09:00:00-06:00
sp-pl-0504,sp-trk-0426,6,2023-07-07T09:00:00-06:00
sp-pl-0504,sp-trk-0427,7,2023-07-08T09:00:00-06:00
sp-pl-0504,sp-trk-0428,8,2023-07-09T09:00:00-06:00
sp-pl-0504,sp-trk-0429,9,2023-07-10T09:00:00-06:00
sp-pl-0504,sp-trk-0430,10,2023-07-11T09:00:00-06:00
sp-pl-0504,sp-trk-0431,11,2023-07-12T09:00:00-06:00
sp-pl-0504,sp-trk-0432,12,2023-07-13T09:00:00-06:00
sp-pl-0504,sp-trk-0433,13,2023-07-14T09:00:00-06:00
sp-pl-0504,sp-trk-0434,14,2023-07-15T09:00:00-06:00
sp-pl-0504,sp-trk-0435,15,2023-07-16T09:00:00-06:00
sp-pl-0504,sp-trk-0436,16,2023-07-17T09:00:00-06:00
sp-pl-0504,sp-trk-0437,17,2023-07-18T09:00:00-06:00
sp-pl-0504,sp-trk-0438,18,2023-07-19T09:00:00-06:00
sp-pl-0504,sp-trk-0439,19,2023-07-20T09:00:00-06:00
sp-pl-0505,sp-trk-0440,0,2023-08-01T09:00:00-06:00
sp-pl-0505,sp-trk-0441,1,2023-08-02T09:00:00-06:00
sp-pl-0505,sp-trk-0442,2,2023-08-03T09:00:00-06:00
sp-pl-0505,sp-trk-0443,3,2023-08-04T09:00:00-06:00
sp-pl-0505,sp-trk-0444,4,2023-08-05T09:00:00-06:00
sp-pl-0505,sp-trk-0445,5,2023-08-06T09:00:00-06:00
sp-pl-0505,sp-trk-0446,6,2023-08-07T09:00:00-06:00
sp-pl-0505,sp-trk-0447,7,2023-08-08T09:00:00-06:00
sp-pl-0505,sp-trk-0448,8,2023-08-09T09:00:00-06:00
sp-pl-0505,sp-trk-0449,9,2023-08-10T09:00:00-06:00
sp-pl-0505,sp-trk-0450,10,2023-08-11T09:00:00-06:00
sp-pl-0505,sp-trk-0451,11,2023-08-12T09:00:00-06:00
sp-pl-0505,sp-trk-0452,12,2023-08-13T09:00:00-06:00
sp-pl-0505,sp-trk-0453,13,2023-08-14T09:00:00-06:00
sp-pl-0505,sp-trk-0454,14,2023-08-15T09:00:00-06:00
sp-pl-0505,sp-trk-0455,15,2023-08-16T09:00:00-06:00
sp-pl-0505,sp-trk-0456,16,2023-08-17T09:00:00-06:00
sp-pl-0505,sp-trk-0457,17,2023-08-18T09:00:00-06:00
sp-pl-0505,sp-trk-0458,18,2023-08-19T09:00:00-06:00
sp-pl-0505,sp-trk-0459,19,2023-08-20T09:00:00-06:00
