id,order_id,status,amount_value,currency_code,final_capture,create_time
CAP_ED0044,ORDER-ED0044,COMPLETED,15000.00,USD,true,2026-06-18T10:00:00Z
CAP_ED0045,ORDER-ED0045,COMPLETED,1000.00,USD,true,2026-07-19T10:00:00Z
CAP_ED0046,ORDER-ED0046,COMPLETED,3000.00,USD,true,2026-08-20T10:00:00Z
CAP_ED0047,ORDER-ED0047,COMPLETED,8000.00,USD,true,2026-09-21T10:00:00Z
CAP_ED0048,ORDER-ED0048,COMPLETED,12000.00,USD,true,2026-06-22T10:00:00Z
CAP_ED0049,ORDER-ED0049,COMPLETED,5000.00,USD,true,2026-07-23T10:00:00Z
CAP_ED0050,ORDER-ED0050,COMPLETED,10000.00,USD,true,2026-08-24T10:00:00Z
CAP_ED0051,ORDER-ED0051,COMPLETED,5000.00,USD,true,2026-09-25T10:00:00Z
CAP_ED0052,ORDER-ED0052,COMPLETED,2500.00,USD,true,2026-06-26T10:00:00Z
CAP_ED0053,ORDER-ED0053,COMPLETED,7500.00,USD,true,2026-07-27T10:00:00Z
CAP_ED0054,ORDER-ED0054,COMPLETED,15000.00,USD,true,2026-08-01T10:00:00Z
CAP_ED0055,ORDER-ED0055,COMPLETED,1000.00,USD,true,2026-09-02T10:00:00Z
CAP_ED0056,ORDER-ED0056,COMPLETED,3000.00,USD,true,2026-06-03T10:00:00Z
CAP_ED0057,ORDER-ED0057,COMPLETED,8000.00,USD,true,2026-07-04T10:00:00Z
CAP_ED0058,ORDER-ED0058,COMPLETED,12000.00,USD,true,2026-08-05T10:00:00Z
CAP_ED0059,ORDER-ED0059,COMPLETED,5000.00,USD,true,2026-09-06T10:00:00Z
CAP_ED0060,ORDER-ED0060,COMPLETED,10000.00,USD,true,2026-06-07T10:00:00Z
CAP_ED0061,ORDER-ED0061,COMPLETED,5000.00,USD,true,2026-07-08T10:00:00Z
CAP_ED0062,ORDER-ED0062,COMPLETED,2500.00,USD,true,2026-08-09T10:00:00Z
CAP_ED0063,ORDER-ED0063,COMPLETED,7500.00,USD,true,2026-09-10T10:00:00Z
CAP_ED0064,ORDER-ED0064,COMPLETED,15000.00,USD,true,2026-06-11T10:00:00Z
CAP_ED0065,ORDER-ED0065,COMPLETED,1000.00,USD,true,2026-07-12T10:00:00Z
CAP_ED0066,ORDER-ED0066,COMPLETED,3000.00,USD,true,2026-08-13T10:00:00Z
CAP_ED0067,ORDER-ED0067,COMPLETED,8000.00,USD,true,2026-09-14T10:00:00Z
CAP_ED0068,ORDER-ED0068,COMPLETED,12000.00,USD,true,2026-06-15T10:00:00Z
CAP_ED0069,ORDER-ED0069,COMPLETED,5000.00,USD,true,2026-07-16T10:00:00Z
CAP_ED0070,ORDER-ED0070,COMPLETED,10000.00,USD,true,2026-08-17T10:00:00Z
CAP_ED0071,ORDER-ED0071,COMPLETED,5000.00,USD,true,2026-09-18T10:00:00Z
CAP_ED0072,ORDER-ED0072,COMPLETED,2500.00,USD,true,2026-06-19T10:00:00Z
CAP_ED0073,ORDER-ED0073,COMPLETED,7500.00,USD,true,2026-07-20T10:00:00Z
CAP_ED0074,ORDER-ED0074,COMPLETED,15000.00,USD,true,2026-08-21T10:00:00Z
CAP_ED0075,ORDER-ED0075,COMPLETED,1000.00,USD,true,2026-09-22T10:00:00Z
CAP_ED0076,ORDER-ED0076,COMPLETED,3000.00,USD,true,2026-06-23T10:00:00Z
CAP_ED0077,ORDER-ED0077,COMPLETED,8000.00,USD,true,2026-07-24T10:00:00Z
CAP_ED0078,ORDER-ED0078,COMPLETED,12000.00,USD,true,2026-08-25T10:00:00Z
CAP_ED0079,ORDER-ED0079,COMPLETED,5000.00,USD,true,2026-09-26T10:00:00Z
CAP_ED0080,ORDER-ED0080,COMPLETED,10000.00,USD,true,2026-06-27T10:00:00Z
CAP_ED0081,ORDER-ED0081,COMPLETED,5000.00,USD,true,2026-07-01T10:00:00Z
CAP_ED0082,ORDER-ED0082,COMPLETED,2500.00,USD,true,2026-08-02T10:00:00Z
CAP_ED0083,ORDER-ED0083,COMPLETED,7500.00,USD,true,2026-09-03T10:00:00Z
CAP_ED0084,ORDER-ED0084,COMPLETED,15000.00,USD,true,2026-06-04T10:00:00Z
CAP_ED0085,ORDER-ED0085,COMPLETED,1000.00,USD,true,2026-07-05T10:00:00Z
CAP_ED0086,ORDER-ED0086,COMPLETED,3000.00,USD,true,2026-08-06T10:00:00Z
CAP_ED0087,ORDER-ED0087,COMPLETED,8000.00,USD,true,2026-09-07T10:00:00Z
CAP_ED0088,ORDER-ED0088,COMPLETED,12000.00,USD,true,2026-06-08T10:00:00Z
CAP_ED0089,ORDER-ED0089,COMPLETED,5000.00,USD,true,2026-07-09T10:00:00Z
CAP_ED0090,ORDER-ED0090,COMPLETED,10000.00,USD,true,2026-08-10T10:00:00Z
CAP_ED0091,ORDER-ED0091,COMPLETED,5000.00,USD,true,2026-09-11T10:00:00Z
CAP_ED0092,ORDER-ED0092,COMPLETED,2500.00,USD,true,2026-06-12T10:00:00Z
CAP_ED0093,ORDER-ED0093,COMPLETED,7500.00,USD,true,2026-07-13T10:00:00Z
CAP_ED0094,ORDER-ED0094,COMPLETED,15000.00,USD,true,2026-08-14T10:00:00Z
CAP_ED0095,ORDER-ED0095,COMPLETED,1000.00,USD,true,2026-09-15T10:00:00Z
CAP_ED0096,ORDER-ED0096,COMPLETED,3000.00,USD,true,2026-06-16T10:00:00Z
CAP_ED0097,ORDER-ED0097,COMPLETED,8000.00,USD,true,2026-07-17T10:00:00Z
CAP_ED0098,ORDER-ED0098,COMPLETED,12000.00,USD,true,2026-08-18T10:00:00Z
CAP_ED0099,ORDER-ED0099,COMPLETED,5000.00,USD,true,2026-09-19T10:00:00Z
CAP_ED0100,ORDER-ED0100,COMPLETED,10000.00,USD,true,2026-06-20T10:00:00Z
CAP_ED0101,ORDER-ED0101,COMPLETED,5000.00,USD,true,2026-07-21T10:00:00Z
CAP_ED0102,ORDER-ED0102,COMPLETED,2500.00,USD,true,2026-08-22T10:00:00Z
CAP_ED0103,ORDER-ED0103,COMPLETED,7500.00,USD,true,2026-09-23T10:00:00Z
CAP_ED0104,ORDER-ED0104,COMPLETED,15000.00,USD,true,2026-06-24T10:00:00Z
CAP_ED0105,ORDER-ED0105,COMPLETED,1000.00,USD,true,2026-07-25T10:00:00Z
CAP_ED0106,ORDER-ED0106,COMPLETED,3000.00,USD,true,2026-08-26T10:00:00Z
CAP_ED0107,ORDER-ED0107,COMPLETED,8000.00,USD,true,2026-09-27T10:00:00Z
CAP_ED0108,ORDER-ED0108,COMPLETED,12000.00,USD,true,2026-06-01T10:00:00Z
CAP_ED0109,ORDER-ED0109,COMPLETED,5000.00,USD,true,2026-07-02T10:00:00Z
CAP_ED0110,ORDER-ED0110,COMPLETED,10000.00,USD,true,2026-08-03T10:00:00Z
CAP_ED0111,ORDER-ED0111,COMPLETED,5000.00,USD,true,2026-09-04T10:00:00Z
CAP_ED0112,ORDER-ED0112,COMPLETED,2500.00,USD,true,2026-06-05T10:00:00Z
CAP_ED0113,ORDER-ED0113,COMPLETED,7500.00,USD,true,2026-07-06T10:00:00Z
CAP_ED0114,ORDER-ED0114,COMPLETED,15000.00,USD,true,2026-08-07T10:00:00Z
CAP_ED0115,ORDER-ED0115,COMPLETED,1000.00,USD,true,2026-09-08T10:00:00Z
CAP_ED0116,ORDER-ED0116,COMPLETED,3000.00,USD,true,2026-06-09T10:00:00Z
CAP_ED0117,ORDER-ED0117,COMPLETED,8000.00,USD,true,2026-07-10T10:00:00Z
CAP_ED0118,ORDER-ED0118,COMPLETED,12000.00,USD,true,2026-08-11T10:00:00Z
CAP_ED0119,ORDER-ED0119,COMPLETED,5000.00,USD,true,2026-09-12T10:00:00Z
CAP_ED0120,ORDER-ED0120,COMPLETED,10000.00,USD,true,2026-06-13T10:00:00Z
CAP_ED0121,ORDER-ED0121,COMPLETED,5000.00,USD,true,2026-07-14T10:00:00Z
CAP_ED0122,ORDER-ED0122,COMPLETED,2500.00,USD,true,2026-08-15T10:00:00Z
CAP_ED0123,ORDER-ED0123,COMPLETED,7500.00,USD,true,2026-09-16T10:00:00Z
CAP_ED0124,ORDER-ED0124,COMPLETED,15000.00,USD,true,2026-06-17T10:00:00Z
CAP_ED0125,ORDER-ED0125,COMPLETED,1000.00,USD,true,2026-07-18T10:00:00Z
CAP_ED0126,ORDER-ED0126,COMPLETED,3000.00,USD,true,2026-08-19T10:00:00Z
CAP_ED0127,ORDER-ED0127,COMPLETED,8000.00,USD,true,2026-09-20T10:00:00Z
CAP_ED0128,ORDER-ED0128,COMPLETED,12000.00,USD,true,2026-06-21T10:00:00Z
CAP_ED0129,ORDER-ED0129,COMPLETED,5000.00,USD,true,2026-07-22T10:00:00Z
CAP_ED0130,ORDER-ED0130,COMPLETED,10000.00,USD,true,2026-08-23T10:00:00Z
CAP_ED0131,ORDER-ED0131,COMPLETED,5000.00,USD,true,2026-09-24T10:00:00Z
CAP_ED0132,ORDER-ED0132,COMPLETED,2500.00,USD,true,2026-06-25T10:00:00Z
CAP_ED0133,ORDER-ED0133,COMPLETED,7500.00,USD,true,2026-07-26T10:00:00Z
CAP_ED0134,ORDER-ED0134,COMPLETED,15000.00,USD,true,2026-08-27T10:00:00Z
CAP_ED0135,ORDER-ED0135,COMPLETED,1000.00,USD,true,2026-09-01T10:00:00Z
CAP_ED0136,ORDER-ED0136,COMPLETED,3000.00,USD,true,2026-06-02T10:00:00Z
CAP_ED0137,ORDER-ED0137,COMPLETED,8000.00,USD,true,2026-07-03T10:00:00Z
CAP_ED0138,ORDER-ED0138,COMPLETED,12000.00,USD,true,2026-08-04T10:00:00Z
CAP_ED0139,ORDER-ED0139,COMPLETED,5000.00,USD,true,2026-09-05T10:00:00Z
CAP_ED0140,ORDER-ED0140,COMPLETED,10000.00,USD,true,2026-06-06T10:00:00Z
CAP_ED0141,ORDER-ED0141,COMPLETED,5000.00,USD,true,2026-07-07T10:00:00Z
CAP_ED0142,ORDER-ED0142,COMPLETED,2500.00,USD,true,2026-08-08T10:00:00Z
CAP_ED0143,ORDER-ED0143,COMPLETED,7500.00,USD,true,2026-09-09T10:00:00Z
CAP_ED0144,ORDER-ED0144,COMPLETED,15000.00,USD,true,2026-06-10T10:00:00Z
CAP_ED0145,ORDER-ED0145,COMPLETED,1000.00,USD,true,2026-07-11T10:00:00Z
CAP_ED0146,ORDER-ED0146,COMPLETED,3000.00,USD,true,2026-08-12T10:00:00Z
CAP_ED0147,ORDER-ED0147,COMPLETED,8000.00,USD,true,2026-09-13T10:00:00Z
CAP_ED0148,ORDER-ED0148,COMPLETED,12000.00,USD,true,2026-06-14T10:00:00Z
CAP_ED0149,ORDER-ED0149,COMPLETED,152450.00,USD,true,2026-07-15T10:00:00Z
