album_id,name,artist_id,album_type,release_date,total_tracks,label
albumi-00067,Delta tidal 67,artist-00067,closed,2026-08-10T06:25:00Z,293,jade-67
albumi-00068,Violet bravo 68,artist-00068,pending,2026-05-23T00:18:00Z,518,violet-68
albumi-00069,Haze quartz 69,artist-00069,open,2026-05-28T05:26:00Z,552,violet-69
albumi-00070,River grove 70,artist-00070,standard,2026-09-15T16:45:00Z,760,iris-70
albumi-00071,Meadow zephyr 71,artist-00071,active,2026-09-17T14:36:00Z,376,frost-71
albumi-00072,Meadow coral 72,artist-00072,closed,2026-01-09T14:56:00Z,323,umber-72
albumi-00073,Summit quartz 73,artist-00073,open,2026-10-03T09:27:00Z,177,bravo-73
albumi-00074,Meadow orbit 74,artist-00074,closed,2026-08-14T16:23:00Z,423,delta-74
albumi-00075,Bravo delta 75,artist-00075,pending,2026-11-18T06:39:00Z,895,delta-75
albumi-00076,Umber iris 76,artist-00076,general,2026-06-24T11:05:00Z,206,quartz-76
albumi-00077,Coral ember 77,artist-00077,active,2026-03-12T21:23:00Z,375,violet-77
albumi-00078,Frost frost 78,artist-00078,standard,2026-06-26T15:11:00Z,783,kelp-78
albumi-00079,Orbit river 79,artist-00079,general,2026-03-25T04:51:00Z,587,violet-79
albumi-00080,Delta jade 80,artist-00080,closed,2026-02-05T08:56:00Z,858,grove-80
albumi-00081,Tidal zephyr 81,artist-00081,open,2026-05-06T19:18:00Z,649,grove-81
albumi-00082,Bravo iris 82,artist-00082,standard,2026-09-16T09:37:00Z,40,coral-82
albumi-00083,Cedar umber 83,artist-00083,standard,2026-01-11T14:47:00Z,417,pine-83
albumi-00084,Quartz ember 84,artist-00084,standard,2026-10-13T05:17:00Z,486,pine-84
albumi-00085,Coral alpha 85,artist-00085,pending,2026-06-15T04:39:00Z,507,ember-85
albumi-00086,River river 86,artist-00086,general,2026-05-15T18:36:00Z,230,quartz-86
albumi-00087,Summit meadow 87,artist-00087,standard,2026-09-23T09:51:00Z,113,pine-87
albumi-00088,Delta tidal 88,artist-00088,general,2026-07-06T15:38:00Z,887,summit-88
albumi-00089,Harbor alpha 89,artist-00089,general,2026-10-18T03:39:00Z,131,alpha-89
albumi-00090,Umber grove 90,artist-00090,active,2026-12-04T12:14:00Z,538,cedar-90
albumi-00091,Iris cedar 91,artist-00091,general,2026-06-20T13:55:00Z,820,coral-91
albumi-00092,Violet cedar 92,artist-00092,standard,2026-06-02T03:14:00Z,257,alpha-92
albumi-00093,Iris iris 93,artist-00093,active,2026-12-09T18:01:00Z,602,pine-93
albumi-00094,Frost orbit 94,artist-00094,standard,2026-08-05T02:27:00Z,408,orbit-94
albumi-00095,Kelp tidal 95,artist-00095,general,2026-06-19T01:24:00Z,525,iris-95
albumi-00096,Summit willow 96,artist-00096,open,2026-07-08T04:29:00Z,210,delta-96
albumi-00097,Cedar kelp 97,artist-00097,closed,2026-10-22T18:10:00Z,310,iris-97
albumi-00098,Alpha willow 98,artist-00098,open,2026-02-26T21:49:00Z,376,haze-98
albumi-00099,Harbor harbor 99,artist-00099,general,2026-12-17T14:54:00Z,446,violet-99
albumi-00100,Willow delta 100,artist-00100,standard,2026-03-21T04:02:00Z,563,river-100
