Id,Name,Description,Type,UnitPrice,IncomeAccountRef_value,IncomeAccountRef_name,Active,Taxable
244,Item zd8d,desc ucbgh87bkf,NonInventory,2691.50,8,Income ra1k,True,false
246,Item exin,desc v57ssusbyt,NonInventory,4484.54,8,Income aznq,True,false
248,Item cmbr,desc i5bpjpieyd,Service,1716.25,4,Income 8qn1,True,false
250,Item 0q27,desc c4lywo3ovr,NonInventory,1240.43,7,Income ez8a,True,false
252,Item 1sb4,desc fy6m5lx7mz,NonInventory,4034.51,10,Income b0s1,True,false
254,Item lnh4,desc 09c298ye1i,Service,2663.99,3,Income v0cu,True,false
256,Item pd0d,desc 6lbtz68gcc,NonInventory,654.77,2,Income skl8,True,false
258,Item wvln,desc i70xpm9695,NonInventory,3627.17,7,Income vf5k,True,false
260,Item egvx,desc p46gj6ux4u,NonInventory,4471.15,8,Income muc2,True,false
262,Item y65k,desc oehou4zcyc,Service,669.50,2,Income 2cxi,True,false
264,Item pr8i,desc jcyh8esdvu,NonInventory,3670.93,3,Income g5wg,True,false
266,Item 4t8i,desc y69l29d7ys,Service,4417.23,4,Income wkw8,True,false
268,Item n108,desc 3war7jbzux,NonInventory,4506.77,1,Income 9k1x,True,false
270,Item mvq9,desc 73zw98x5uq,Service,3469.29,8,Income f61n,True,false
272,Item pwx0,desc l4z0mgr0li,Service,3465.55,10,Income vqxn,True,false
274,Item udgd,desc rr4905f6b0,NonInventory,1075.82,10,Income l0r2,True,false
276,Item tj09,desc irmc1ienic,NonInventory,2380.50,1,Income y7g9,True,false
278,Item dic6,desc 7aw1z429d9,Service,2347.91,9,Income dgki,True,false
280,Item jo6c,desc w9l4jij841,Service,981.74,2,Income yi80,True,false
282,Item xyo1,desc 7jfz3dl8iw,Service,1383.07,10,Income hni2,True,false
284,Item 4l07,desc gmbfd6khis,NonInventory,3382.37,1,Income j3jw,True,false
286,Item 3cto,desc cx840fncga,NonInventory,860.82,10,Income ijkw,True,false
288,Item 2wdd,desc ceysypxnll,Service,500.26,3,Income yzew,True,false
290,Item u1sh,desc 36rpk8yacz,Service,2414.80,6,Income eus6,True,false
292,Item 2sjm,desc ui9zvgtd64,Service,2622.94,5,Income tce9,True,false
294,Item fhog,desc 0suxllmcom,Service,1451.59,8,Income vtul,True,false
296,Item dzr3,desc owea52bz9s,NonInventory,3703.85,3,Income fil5,True,false
298,Item d5zv,desc p1drg9xhls,NonInventory,1782.80,3,Income zo1q,True,false
300,Item jgc0,desc aoalzkb7fr,Service,4273.13,3,Income men4,True,false
302,Item 4i9r,desc 9fukx5ckif,NonInventory,423.74,5,Income 7fzt,True,false
304,Item ll69,desc 0q5n6yquxb,Service,4228.69,4,Income ovhq,True,false
306,Item wvja,desc njoksvukax,Service,3530.96,1,Income vqem,True,false
308,Item m3b6,desc ug0k7r2lxv,NonInventory,1377.00,3,Income 2gyn,True,false
310,Item i4s6,desc sdrnnw9at4,NonInventory,4686.55,4,Income fh6o,True,false
312,Item fu5i,desc slls70duwp,Service,4833.55,4,Income y942,True,false
314,Item ag3i,desc h44k3q6rkr,NonInventory,3992.57,9,Income ghv9,True,false
316,Item ktgl,desc 2vn4zelqme,NonInventory,1783.03,6,Income df2c,True,false
318,Item ppxl,desc 24vzlotz3u,NonInventory,4288.13,4,Income q6q9,True,false
320,Item ivf2,desc bz7unay4g0,Service,209.41,6,Income s27y,True,false
322,Item x7jt,desc zj25q7gr2j,Service,4929.10,6,Income 4vll,True,false
324,Item yo6w,desc m0c1374al6,Service,4748.87,4,Income eyfp,True,false
326,Item oyqj,desc 766dbzu003,NonInventory,2026.46,7,Income go0f,True,false
328,Item gzy5,desc 5lvnow9qk3,NonInventory,2557.00,10,Income rurh,True,false
330,Item 4uaf,desc 2b1e02r3ig,Service,359.62,6,Income hrn3,True,false
332,Item y0t9,desc x10mt0z3ug,NonInventory,1473.71,1,Income kvcu,True,false
334,Item ubsd,desc xq8vvi36ao,NonInventory,3564.25,6,Income s2d0,True,false
336,Item f2r6,desc ewuz69atk2,Service,2542.56,3,Income 1i7e,True,false
338,Item 58lr,desc criw5kehtm,Service,4235.94,2,Income uqjj,True,false
340,Item z6jd,desc 1dbch9f2ed,NonInventory,168.20,6,Income prsi,True,false
342,Item l6q5,desc xn62fytaam,Service,1104.25,4,Income b1vq,True,false
344,Item dx21,desc 4478buzjyh,NonInventory,4262.26,8,Income hr9p,True,false
346,Item b6op,desc 6k66c5tz9r,NonInventory,4416.27,3,Income 1wie,True,false
348,Item 1o01,desc 7op3dert31,NonInventory,933.95,6,Income 7lck,True,false
350,Item wofu,desc 3mxwda4ws4,NonInventory,1313.69,5,Income dx7o,True,false
352,Item codi,desc 10xw3ni4n7,NonInventory,1330.64,7,Income 4op1,True,false
354,Item al7q,desc 9vvfrkqeqc,Service,4369.85,9,Income nd4u,True,false
356,Item p5cy,desc ojcnaqcaea,Service,3299.78,1,Income szee,True,false
358,Item jig5,desc yqs34m93fp,NonInventory,3472.10,5,Income jdhs,True,false
360,Item irdu,desc hk9mj81toc,NonInventory,2165.49,3,Income gulb,True,false
362,Item 781w,desc i0wyl119x7,NonInventory,2779.06,9,Income 7abb,True,false
364,Item 190m,desc 7rv4r6ofwx,NonInventory,3661.28,8,Income mzpq,True,false
