tracking_number,service_type,service_name,ship_date,origin_zip,dest_zip,weight_lb,currency,net_charge,label_url
7799476617,FEDEX_GROUND,FedEx Ground,2025-09-05,98188,49684,4.0,USD,9.17,https://fedex.com/track/7799476617
7712209503,FEDEX_GROUND,FedEx Ground,2025-09-15,18512,49684,18.5,USD,0.00,https://fedex.com/track/7712209503
7799613394,FEDEX_GROUND,FedEx Ground,2025-09-16,37206,49684,2.4,USD,5.13,https://fedex.com/track/7799613394
7799677420,FEDEX_GROUND,FedEx Ground,2025-09-17,18512,49684,5.1,USD,8.50,https://fedex.com/track/7799677420
7799621900,FEDEX_GROUND,FedEx Ground,2025-10-02,49001,49684,3.2,USD,1.81,https://fedex.com/track/7799621900
7799825165,FEDEX_GROUND,FedEx Ground,2025-10-11,98188,49684,4.0,USD,6.52,https://fedex.com/track/7799825165
7712753747,FEDEX_GROUND,FedEx Ground,2025-10-15,18512,49684,18.5,USD,0.00,https://fedex.com/track/7712753747
7799360452,FEDEX_GROUND,FedEx Ground,2025-10-24,37206,49684,2.4,USD,4.59,https://fedex.com/track/7799360452
7799716897,FEDEX_GROUND,FedEx Ground,2025-11-01,18512,49684,5.1,USD,0.07,https://fedex.com/track/7799716897
7712001488,FEDEX_GROUND,FedEx Ground,2025-11-15,18512,49684,18.5,USD,0.00,https://fedex.com/track/7712001488
7799888390,FEDEX_GROUND,FedEx Ground,2025-12-04,49001,49684,3.2,USD,5.82,https://fedex.com/track/7799888390
7712003688,FEDEX_GROUND,FedEx Ground,2025-12-15,18512,49684,18.5,USD,0.00,https://fedex.com/track/7712003688
7799528207,FEDEX_GROUND,FedEx Ground,2025-12-22,98188,49684,4.0,USD,5.03,https://fedex.com/track/7799528207
7799705245,FEDEX_GROUND,FedEx Ground,2026-01-13,37206,49684,2.4,USD,5.40,https://fedex.com/track/7799705245
7712005888,FEDEX_GROUND,FedEx Ground,2026-01-15,18512,49684,18.5,USD,0.00,https://fedex.com/track/7712005888
7799375168,FEDEX_GROUND,FedEx Ground,2026-02-06,18512,49684,5.1,USD,5.48,https://fedex.com/track/7799375168
7799380784,FEDEX_GROUND,FedEx Ground,2026-02-10,49001,49684,3.2,USD,7.08,https://fedex.com/track/7799380784
7712008088,FEDEX_GROUND,FedEx Ground,2026-02-15,18512,49684,18.5,USD,0.00,https://fedex.com/track/7712008088
7799401272,FEDEX_GROUND,FedEx Ground,2026-03-04,98188,49684,4.0,USD,8.61,https://fedex.com/track/7799401272
7712010288,FEDEX_GROUND,FedEx Ground,2026-03-15,18512,49684,18.5,USD,0.00,https://fedex.com/track/7712010288
7799133042,FEDEX_GROUND,FedEx Ground,2026-03-15,37206,49684,2.4,USD,8.97,https://fedex.com/track/7799133042
7799605979,FEDEX_GROUND,FedEx Ground,2026-03-20,18512,49684,5.1,USD,0.51,https://fedex.com/track/7799605979
7799744066,FEDEX_GROUND,FedEx Ground,2026-03-23,49001,49684,3.2,USD,4.38,https://fedex.com/track/7799744066
7799191122,FEDEX_GROUND,FedEx Ground,2026-03-23,98188,49684,4.0,USD,2.42,https://fedex.com/track/7799191122
7799618748,FEDEX_GROUND,FedEx Ground,2026-04-01,37206,49684,2.4,USD,0.63,https://fedex.com/track/7799618748
7799710553,FEDEX_GROUND,FedEx Ground,2026-04-08,18512,49684,5.1,USD,5.02,https://fedex.com/track/7799710553
7799511383,FEDEX_GROUND,FedEx Ground,2026-04-10,49001,49684,3.2,USD,0.53,https://fedex.com/track/7799511383
7712012488,FEDEX_GROUND,FedEx Ground,2026-04-15,18512,49684,18.5,USD,0.00,https://fedex.com/track/7712012488
7799353024,FEDEX_GROUND,FedEx Ground,2026-04-22,98188,49684,4.0,USD,4.82,https://fedex.com/track/7799353024
7712014688,FEDEX_GROUND,FedEx Ground,2026-05-15,18512,49684,18.5,USD,0.00,https://fedex.com/track/7712014688
7712016888,FEDEX_GROUND,FedEx Ground,2026-06-15,18512,49684,18.5,USD,0.00,https://fedex.com/track/7712016888
7799705548,FEDEX_GROUND,FedEx Ground,2026-06-15,37206,49684,2.4,USD,0.64,https://fedex.com/track/7799705548
7799382357,FEDEX_GROUND,FedEx Ground,2026-06-15,18512,49684,5.1,USD,3.39,https://fedex.com/track/7799382357
7712019088,FEDEX_GROUND,FedEx Ground,2026-07-15,18512,49684,18.5,USD,0.00,https://fedex.com/track/7712019088
7712021288,FEDEX_GROUND,FedEx Ground,2026-08-15,18512,49684,18.5,USD,0.00,https://fedex.com/track/7712021288
7799990092,FEDEX_GROUND,FedEx Ground,2026-08-18,49001,49684,3.2,USD,6.47,https://fedex.com/track/7799990092
7799858166,FEDEX_GROUND,FedEx Ground,2026-08-19,98188,49684,4.0,USD,3.40,https://fedex.com/track/7799858166
7799225010,FEDEX_GROUND,FedEx Ground,2026-08-27,37206,49684,2.4,USD,3.85,https://fedex.com/track/7799225010
7799630950,FEDEX_GROUND,FedEx Ground,2026-09-08,18512,49684,5.1,USD,3.40,https://fedex.com/track/7799630950
7799622095,FEDEX_GROUND,FedEx Ground,2026-09-11,49001,49684,3.2,USD,4.08,https://fedex.com/track/7799622095
7712023488,FEDEX_GROUND,FedEx Ground,2026-09-15,18512,49684,18.5,USD,0.00,https://fedex.com/track/7712023488
7799716087,FEDEX_GROUND,FedEx Ground,2026-10-07,98188,49684,4.0,USD,5.63,https://fedex.com/track/7799716087
7799348592,FEDEX_GROUND,FedEx Ground,2026-10-10,37206,49684,2.4,USD,7.75,https://fedex.com/track/7799348592
7799712157,FEDEX_GROUND,FedEx Ground,2026-10-14,18512,49684,5.1,USD,6.54,https://fedex.com/track/7799712157
7712025688,FEDEX_GROUND,FedEx Ground,2026-10-15,18512,49684,18.5,USD,0.00,https://fedex.com/track/7712025688
7799766135,FEDEX_GROUND,FedEx Ground,2026-10-19,49001,49684,3.2,USD,3.61,https://fedex.com/track/7799766135
7799279477,FEDEX_GROUND,FedEx Ground,2026-10-28,98188,49684,4.0,USD,4.13,https://fedex.com/track/7799279477
