id,customer_id,location_id,line_items,total_amount,currency,state,created_at
sq_ord_00050,sq_cus_00008,LOC-GALLUP-FAIR,"[{""catalog_object_id"": ""var_0074"", ""quantity"": 1}]",30000,USD,COMPLETED,2026-07-02T13:49:38Z
sq_ord_00051,sq_cus_00096,LOC-GALLUP-FAIR,"[{""catalog_object_id"": ""var_0047"", ""quantity"": 1}]",60000,USD,COMPLETED,2026-07-02T13:46:17Z
sq_ord_00052,sq_cus_00022,LOC-GALLUP-FAIR,"[{""catalog_object_id"": ""var_0060"", ""quantity"": 1}]",55000,USD,COMPLETED,2026-07-02T13:51:59Z
sq_ord_00053,sq_cus_00059,LOC-GALLUP-FAIR,"[{""catalog_object_id"": ""var_0003"", ""quantity"": 1}]",25000,USD,COMPLETED,2026-07-02T13:49:23Z
sq_ord_00054,sq_cus_00004,LOC-GALLUP-FAIR,"[{""catalog_object_id"": ""var_0050"", ""quantity"": 1}]",25000,USD,COMPLETED,2026-07-02T13:47:24Z
sq_ord_00055,sq_cus_00031,LOC-GALLUP-FAIR,"[{""catalog_object_id"": ""var_0026"", ""quantity"": 1}]",34000,USD,COMPLETED,2026-07-02T13:49:35Z
sq_ord_00056,sq_cus_00076,LOC-GALLUP-FAIR,"[{""catalog_object_id"": ""var_0042"", ""quantity"": 1}]",78000,USD,COMPLETED,2026-07-02T13:48:00Z
sq_ord_00057,sq_cus_00032,LOC-GALLUP-FAIR,"[{""catalog_object_id"": ""var_0006"", ""quantity"": 1}]",68000,USD,COMPLETED,2026-07-02T13:42:53Z
sq_ord_00058,sq_cus_00074,LOC-GALLUP-FAIR,"[{""catalog_object_id"": ""var_0043"", ""quantity"": 1}]",68000,USD,COMPLETED,2026-07-02T13:45:34Z
sq_ord_00059,sq_cus_00089,LOC-GALLUP-FAIR,"[{""catalog_object_id"": ""var_0079"", ""quantity"": 1}]",30000,USD,COMPLETED,2026-07-02T13:53:51Z
sq_ord_00060,sq_cus_00067,LOC-GALLUP-FAIR,"[{""catalog_object_id"": ""var_0032"", ""quantity"": 1}]",25000,USD,COMPLETED,2026-07-02T13:47:29Z
sq_ord_00061,sq_cus_00085,LOC-GALLUP-FAIR,"[{""catalog_object_id"": ""var_0064"", ""quantity"": 1}]",34000,USD,COMPLETED,2026-07-02T13:46:42Z
sq_ord_00062,sq_cus_00006,LOC-GALLUP-FAIR,"[{""catalog_object_id"": ""var_0077"", ""quantity"": 1}]",42500,USD,COMPLETED,2026-07-02T13:46:37Z
sq_ord_00063,sq_cus_00037,LOC-GALLUP-FAIR,"[{""catalog_object_id"": ""var_0004"", ""quantity"": 1}]",47500,USD,COMPLETED,2026-07-02T13:43:02Z
sq_ord_00064,sq_cus_00034,LOC-GALLUP-FAIR,"[{""catalog_object_id"": ""var_0034"", ""quantity"": 1}]",55000,USD,COMPLETED,2026-07-02T13:45:45Z
sq_ord_00065,sq_cus_00016,LOC-GALLUP-FAIR,"[{""catalog_object_id"": ""var_0011"", ""quantity"": 1}]",68000,USD,COMPLETED,2026-07-02T13:48:02Z
sq_ord_00066,sq_cus_00066,LOC-GALLUP-FAIR,"[{""catalog_object_id"": ""var_0048"", ""quantity"": 1}]",40000,USD,COMPLETED,2026-07-02T13:48:05Z
sq_ord_00067,sq_cus_00052,LOC-GALLUP-FAIR,"[{""catalog_object_id"": ""var_0070"", ""quantity"": 1}]",40000,USD,COMPLETED,2026-07-02T13:45:09Z
sq_ord_00068,sq_cus_00051,LOC-GALLUP-FAIR,"[{""catalog_object_id"": ""var_0052"", ""quantity"": 1}]",42500,USD,COMPLETED,2026-07-02T13:54:19Z
sq_ord_00069,sq_cus_00100,LOC-GALLUP-FAIR,"[{""catalog_object_id"": ""var_0002"", ""quantity"": 1}]",42500,USD,COMPLETED,2026-07-02T13:46:45Z
sq_ord_00070,sq_cus_00022,LOC-GALLUP-FAIR,"[{""catalog_object_id"": ""var_0030"", ""quantity"": 1}]",42500,USD,COMPLETED,2026-07-02T13:51:25Z
sq_ord_00071,sq_cus_00030,LOC-GALLUP-FAIR,"[{""catalog_object_id"": ""var_0023"", ""quantity"": 1}]",25000,USD,COMPLETED,2026-07-02T13:53:26Z
sq_ord_00072,sq_cus_00099,LOC-GALLUP-FAIR,"[{""catalog_object_id"": ""var_0041"", ""quantity"": 1}]",42500,USD,COMPLETED,2026-07-02T13:53:29Z
sq_ord_00073,sq_cus_00019,LOC-GALLUP-FAIR,"[{""catalog_object_id"": ""var_0066"", ""quantity"": 1}]",40000,USD,COMPLETED,2026-07-02T13:52:25Z
sq_ord_00074,sq_cus_00081,LOC-GALLUP-FAIR,"[{""catalog_object_id"": ""var_0072"", ""quantity"": 1}]",78000,USD,COMPLETED,2026-07-02T13:52:12Z
sq_ord_00075,sq_cus_00032,LOC-GALLUP-FAIR,"[{""catalog_object_id"": ""var_0052"", ""quantity"": 1}]",34000,USD,COMPLETED,2026-07-02T13:46:58Z
sq_ord_00076,sq_cus_00090,LOC-GALLUP-FAIR,"[{""catalog_object_id"": ""var_0046"", ""quantity"": 1}]",40000,USD,COMPLETED,2026-07-02T13:53:58Z
sq_ord_00077,sq_cus_00030,LOC-GALLUP-FAIR,"[{""catalog_object_id"": ""var_0023"", ""quantity"": 1}]",34000,USD,COMPLETED,2026-07-02T13:45:09Z
sq_ord_00078,sq_cus_00039,LOC-GALLUP-FAIR,"[{""catalog_object_id"": ""var_0039"", ""quantity"": 1}]",78000,USD,COMPLETED,2026-07-02T13:49:34Z
sq_ord_00079,sq_cus_00082,LOC-GALLUP-FAIR,"[{""catalog_object_id"": ""var_0013"", ""quantity"": 1}]",40000,USD,COMPLETED,2026-07-02T13:54:37Z
sq_ord_00080,sq_cus_00079,LOC-GALLUP-FAIR,"[{""catalog_object_id"": ""var_0031"", ""quantity"": 1}]",30000,USD,COMPLETED,2026-07-02T13:46:09Z
sq_ord_00081,sq_cus_00074,LOC-GALLUP-FAIR,"[{""catalog_object_id"": ""var_0044"", ""quantity"": 1}]",30000,USD,COMPLETED,2026-07-02T13:48:47Z
sq_ord_00082,sq_cus_00088,LOC-GALLUP-FAIR,"[{""catalog_object_id"": ""var_0059"", ""quantity"": 1}]",34000,USD,COMPLETED,2026-07-02T13:46:36Z
sq_ord_00083,sq_cus_00044,LOC-GALLUP-FAIR,"[{""catalog_object_id"": ""var_0061"", ""quantity"": 1}]",78000,USD,COMPLETED,2026-07-02T13:45:20Z
sq_ord_00084,sq_cus_00050,LOC-GALLUP-FAIR,"[{""catalog_object_id"": ""var_0054"", ""quantity"": 1}]",30000,USD,COMPLETED,2026-07-02T13:45:41Z
sq_ord_00085,sq_cus_00088,LOC-GALLUP-FAIR,"[{""catalog_object_id"": ""var_0043"", ""quantity"": 1}]",42500,USD,COMPLETED,2026-07-02T13:47:53Z
sq_ord_00086,sq_cus_00003,LOC-GALLUP-FAIR,"[{""catalog_object_id"": ""var_0012"", ""quantity"": 1}]",47500,USD,COMPLETED,2026-07-02T13:53:13Z
sq_ord_00087,sq_cus_00087,LOC-GALLUP-FAIR,"[{""catalog_object_id"": ""var_0008"", ""quantity"": 1}]",68000,USD,COMPLETED,2026-07-02T13:47:48Z
sq_ord_00088,sq_cus_00072,LOC-GALLUP-FAIR,"[{""catalog_object_id"": ""var_0029"", ""quantity"": 1}]",78000,USD,COMPLETED,2026-07-02T13:53:33Z
sq_ord_00089,sq_cus_00024,LOC-GALLUP-FAIR,"[{""catalog_object_id"": ""var_0017"", ""quantity"": 1}]",55000,USD,COMPLETED,2026-07-02T13:46:29Z
sq_ord_00090,sq_cus_00052,LOC-GALLUP-FAIR,"[{""catalog_object_id"": ""var_0007"", ""quantity"": 1}]",47500,USD,COMPLETED,2026-07-02T13:44:19Z
