id,type,name,description,category,variation_id,variation_name,price_amount,currency
cat_it_0037,ITEM,OliveDrab cuff,Osborne Metalworks piece,Cuffs,var_0037,Regular,55000,USD
cat_it_0038,ITEM,PaleTurquoise bolo,Osborne Metalworks piece,Cuffs,var_0038,Regular,28000,USD
cat_it_0039,ITEM,Gainsboro cuff,Osborne Metalworks piece,Cuffs,var_0039,Regular,55000,USD
cat_it_0040,ITEM,Gainsboro cuff,Osborne Metalworks piece,Cuffs,var_0040,Regular,34000,USD
cat_it_0041,ITEM,BlueViolet cuff,Osborne Metalworks piece,Cuffs,var_0041,Regular,42500,USD
cat_it_0042,ITEM,Orchid cuff,Osborne Metalworks piece,Cuffs,var_0042,Regular,34000,USD
cat_it_0043,ITEM,SeaGreen cuff,Osborne Metalworks piece,Cuffs,var_0043,Regular,34000,USD
cat_it_0044,ITEM,DarkSlateBlue bolo,Osborne Metalworks piece,Cuffs,var_0044,Regular,28000,USD
cat_it_0045,ITEM,Navy buckle,Osborne Metalworks piece,Cuffs,var_0045,Regular,28000,USD
cat_it_0046,ITEM,Black buckle,Osborne Metalworks piece,Cuffs,var_0046,Regular,55000,USD
cat_it_0047,ITEM,LightGreen buckle,Osborne Metalworks piece,Cuffs,var_0047,Regular,55000,USD
cat_it_0048,ITEM,LimeGreen cuff,Osborne Metalworks piece,Cuffs,var_0048,Regular,42500,USD
cat_it_0049,ITEM,Silver cuff,Osborne Metalworks piece,Cuffs,var_0049,Regular,34000,USD
cat_it_0050,ITEM,LawnGreen bolo,Osborne Metalworks piece,Cuffs,var_0050,Regular,55000,USD
cat_it_0051,ITEM,LightGoldenRodYellow cuff,Osborne Metalworks piece,Cuffs,var_0051,Regular,34000,USD
cat_it_0052,ITEM,PowderBlue cuff,Osborne Metalworks piece,Cuffs,var_0052,Regular,28000,USD
cat_it_0053,ITEM,MediumVioletRed bolo,Osborne Metalworks piece,Cuffs,var_0053,Regular,28000,USD
cat_it_0054,ITEM,LawnGreen bolo,Osborne Metalworks piece,Cuffs,var_0054,Regular,34000,USD
cat_it_0055,ITEM,SaddleBrown bolo,Osborne Metalworks piece,Cuffs,var_0055,Regular,42500,USD
cat_it_0056,ITEM,LightSlateGray cuff,Osborne Metalworks piece,Cuffs,var_0056,Regular,34000,USD
cat_it_0057,ITEM,LightSalmon bolo,Osborne Metalworks piece,Cuffs,var_0057,Regular,34000,USD
cat_it_0058,ITEM,Khaki cuff,Osborne Metalworks piece,Cuffs,var_0058,Regular,34000,USD
cat_it_0059,ITEM,Wheat bolo,Osborne Metalworks piece,Cuffs,var_0059,Regular,28000,USD
cat_it_0060,ITEM,DarkGray cuff,Osborne Metalworks piece,Cuffs,var_0060,Regular,28000,USD
cat_it_0061,ITEM,Lavender bolo,Osborne Metalworks piece,Cuffs,var_0061,Regular,34000,USD
cat_it_0062,ITEM,DodgerBlue buckle,Osborne Metalworks piece,Cuffs,var_0062,Regular,42500,USD
cat_it_0063,ITEM,SaddleBrown buckle,Osborne Metalworks piece,Cuffs,var_0063,Regular,55000,USD
cat_it_0064,ITEM,LightSlateGray buckle,Osborne Metalworks piece,Cuffs,var_0064,Regular,42500,USD
cat_it_0065,ITEM,GhostWhite cuff,Osborne Metalworks piece,Cuffs,var_0065,Regular,28000,USD
cat_it_0066,ITEM,DarkKhaki buckle,Osborne Metalworks piece,Cuffs,var_0066,Regular,28000,USD
cat_it_0067,ITEM,Black buckle,Osborne Metalworks piece,Cuffs,var_0067,Regular,42500,USD
cat_it_0068,ITEM,Maroon bolo,Osborne Metalworks piece,Cuffs,var_0068,Regular,42500,USD
cat_it_0069,ITEM,LavenderBlush buckle,Osborne Metalworks piece,Cuffs,var_0069,Regular,55000,USD
cat_it_0070,ITEM,LawnGreen buckle,Osborne Metalworks piece,Cuffs,var_0070,Regular,55000,USD
cat_it_0071,ITEM,Red buckle,Osborne Metalworks piece,Cuffs,var_0071,Regular,55000,USD
cat_it_0072,ITEM,Lavender cuff,Osborne Metalworks piece,Cuffs,var_0072,Regular,42500,USD
cat_it_0073,ITEM,LemonChiffon bolo,Osborne Metalworks piece,Cuffs,var_0073,Regular,34000,USD
cat_it_0074,ITEM,OrangeRed cuff,Osborne Metalworks piece,Cuffs,var_0074,Regular,28000,USD
cat_it_0075,ITEM,MediumOrchid buckle,Osborne Metalworks piece,Cuffs,var_0075,Regular,55000,USD
cat_it_0076,ITEM,OldLace buckle,Osborne Metalworks piece,Cuffs,var_0076,Regular,28000,USD
cat_it_0077,ITEM,Pink cuff,Osborne Metalworks piece,Cuffs,var_0077,Regular,34000,USD
cat_it_0078,ITEM,Chartreuse cuff,Osborne Metalworks piece,Cuffs,var_0078,Regular,55000,USD
cat_it_0079,ITEM,Cornsilk cuff,Osborne Metalworks piece,Cuffs,var_0079,Regular,34000,USD
cat_it_0080,ITEM,Silver cuff,Osborne Metalworks piece,Cuffs,var_0080,Regular,34000,USD
cat_it_0081,ITEM,Moccasin bolo,Osborne Metalworks piece,Cuffs,var_0081,Regular,34000,USD
cat_it_0082,ITEM,FloralWhite cuff,Osborne Metalworks piece,Cuffs,var_0082,Regular,34000,USD
