id,account_id,type,status,amount,currency,native_amount,native_currency,description,created_at
txn-btc-024,acct-btc-001,buy,completed,1133.73062404,BTC,7563.88,USD,Bought 0.1 BTC,2024-09-08T16:12:35Z
txn-btc-025,acct-eth-002,buy,completed,1448.12256910,BTC,1237.46,USD,Bought 0.1 BTC,2025-09-07T14:24:21Z
txn-btc-026,acct-btc-001,buy,completed,1992.86605071,USD,-1391.30,USD,Bank deposit,2024-09-30T06:53:01Z
txn-btc-027,acct-btc-001,sell,completed,157.47292171,BTC,-2500.05,USD,Bought 18.5 SOL,2025-02-17T06:57:47Z
txn-btc-028,acct-usd-003,sell,completed,562.28641104,ETH,-1422.76,USD,Bought 2 ETH,2025-09-10T10:31:58Z
txn-btc-029,acct-eth-002,buy,completed,1750.35455658,ETH,7131.22,USD,Bought 0.2 BTC,2026-11-02T08:52:05Z
txn-btc-030,acct-eth-002,buy,completed,1225.88133836,ETH,3531.50,USD,Bought 1.2 ETH,2026-03-10T16:53:46Z
txn-btc-031,acct-btc-001,buy,completed,736.74278985,ETH,12228.67,USD,Bought 18.5 SOL,2026-01-15T20:07:40Z
txn-btc-032,acct-btc-001,buy,completed,591.02821754,BTC,12707.05,USD,Bank deposit,2026-01-02T08:26:04Z
txn-btc-033,acct-btc-001,sell,completed,1518.80522149,BTC,12745.28,USD,Bought 1.2 ETH,2026-04-29T12:58:34Z
txn-btc-034,acct-usd-003,sell,pending,135.17812476,SOL,-2226.53,USD,Bought 0.2 BTC,2025-12-03T12:44:31Z
txn-btc-035,acct-btc-001,buy,completed,336.75568928,ETH,499.09,USD,Bought 0.2 BTC,2026-04-16T18:01:40Z
txn-btc-036,acct-usd-003,buy,completed,1638.32568858,ETH,10276.09,USD,Bought 1.2 ETH,2026-05-30T06:59:31Z
txn-btc-037,acct-eth-002,fiat_deposit,completed,987.17926487,USD,-792.27,USD,Bought 0.2 BTC,2025-10-06T16:58:20Z
txn-btc-038,acct-btc-001,buy,pending,395.29681181,USD,9838.20,USD,Bought 18.5 SOL,2025-11-19T07:56:35Z
txn-btc-039,acct-sol-004,sell,completed,902.16389324,BTC,2809.39,USD,Bought 18.5 SOL,2025-03-05T06:17:01Z
txn-btc-040,acct-sol-004,fiat_deposit,completed,636.71082883,BTC,7083.67,USD,Bought 2 ETH,2026-04-17T17:41:23Z
txn-btc-041,acct-btc-001,sell,completed,1825.78314625,USD,4085.74,USD,Bank deposit,2025-07-31T19:21:01Z
txn-btc-042,acct-eth-002,fiat_deposit,completed,1240.52760500,ETH,1668.66,USD,Bought 18.5 SOL,2025-05-28T06:08:41Z
txn-btc-043,acct-sol-004,buy,completed,337.97820080,BTC,1928.22,USD,Bought 0.2 BTC,2024-12-24T15:12:03Z
txn-btc-044,acct-sol-004,buy,completed,895.59925308,BTC,7382.69,USD,Bought 1.2 ETH,2024-08-28T06:29:10Z
txn-btc-045,acct-btc-001,buy,completed,121.27152167,BTC,51.05,USD,Sold 0.05 BTC,2026-09-22T08:46:03Z
txn-btc-046,acct-eth-002,fiat_deposit,completed,1033.19740200,BTC,6618.38,USD,Bought 18.5 SOL,2025-08-17T14:56:21Z
txn-btc-047,acct-btc-001,sell,completed,1127.69220538,ETH,5350.54,USD,Bought 2 ETH,2026-07-20T11:07:46Z
txn-btc-048,acct-eth-002,buy,completed,923.28296182,BTC,8316.87,USD,Bank deposit,2025-05-29T07:18:32Z
txn-btc-049,acct-btc-001,buy,completed,439.51498462,ETH,-910.55,USD,Bought 0.1 BTC,2026-08-17T17:22:12Z
txn-btc-050,acct-btc-001,buy,completed,608.73146118,ETH,11276.28,USD,Bought 0.2 BTC,2025-12-29T08:28:09Z
txn-btc-051,acct-sol-004,buy,completed,1311.64023592,ETH,5976.52,USD,Bought 18.5 SOL,2026-10-21T15:33:52Z
txn-btc-052,acct-btc-001,buy,completed,1651.11019185,ETH,8647.73,USD,Bought 0.2 BTC,2026-02-25T10:16:44Z
txn-btc-053,acct-usd-003,fiat_deposit,completed,814.16437246,BTC,10841.21,USD,Bought 2 ETH,2026-08-29T15:45:39Z
txn-btc-054,acct-eth-002,sell,pending,1119.30297269,ETH,9008.84,USD,Bought 0.1 BTC,2025-05-27T06:27:12Z
txn-btc-055,acct-eth-002,buy,completed,391.12315522,SOL,2614.92,USD,Bought 1.2 ETH,2024-10-30T08:34:30Z
txn-btc-056,acct-eth-002,fiat_deposit,completed,1161.67642017,SOL,11512.76,USD,Bought 1.2 ETH,2025-02-27T20:06:11Z
txn-btc-057,acct-eth-002,fiat_deposit,completed,814.26576823,BTC,-204.85,USD,Bought 18.5 SOL,2025-01-26T16:42:02Z
txn-btc-058,acct-btc-001,buy,completed,1519.08097943,ETH,11285.32,USD,Sold 0.05 BTC,2026-06-09T09:17:12Z
txn-btc-059,acct-sol-004,buy,pending,1913.07339947,SOL,3553.18,USD,Bought 2 ETH,2025-01-14T10:15:08Z
txn-btc-060,acct-btc-001,fiat_deposit,completed,937.38695888,USD,78.21,USD,Sold 0.05 BTC,2024-11-24T16:28:39Z
txn-btc-061,acct-btc-001,buy,completed,1478.82483707,USD,658.47,USD,Bought 18.5 SOL,2024-12-24T06:50:31Z
txn-btc-062,acct-btc-001,buy,pending,296.48441443,SOL,6307.70,USD,Bought 0.2 BTC,2025-10-11T09:30:29Z
txn-btc-063,acct-btc-001,fiat_deposit,pending,596.47487393,ETH,1722.69,USD,Bought 2 ETH,2025-06-30T18:41:29Z
txn-btc-064,acct-eth-002,buy,completed,1314.59295768,ETH,-1706.21,USD,Bank deposit,2025-10-03T17:15:19Z
txn-btc-065,acct-sol-004,fiat_deposit,completed,1112.30811285,SOL,11313.70,USD,Bought 0.1 BTC,2024-12-27T07:43:59Z
txn-btc-066,acct-btc-001,buy,completed,1511.87255105,ETH,11825.73,USD,Bought 1.2 ETH,2026-02-07T15:09:28Z
txn-btc-067,acct-eth-002,sell,completed,122.57991816,BTC,12290.10,USD,Bought 0.1 BTC,2024-07-30T11:43:09Z
txn-btc-068,acct-btc-001,buy,completed,528.03262436,ETH,4209.77,USD,Bought 1.2 ETH,2025-02-04T15:04:08Z
txn-btc-069,acct-btc-001,buy,completed,861.93677551,BTC,-1625.81,USD,Bought 0.1 BTC,2026-05-19T09:19:35Z
txn-btc-070,acct-eth-002,buy,completed,1136.73470813,ETH,-1246.52,USD,Bought 0.2 BTC,2025-03-06T17:01:29Z
txn-btc-071,acct-btc-001,sell,completed,1949.93319043,USD,11374.53,USD,Sold 0.05 BTC,2025-11-29T17:57:48Z
txn-btc-072,acct-btc-001,fiat_deposit,completed,1933.52055948,BTC,-3098.12,USD,Bought 0.1 BTC,2026-02-11T18:27:02Z
txn-btc-073,acct-eth-002,buy,completed,524.65076518,ETH,3435.78,USD,Bought 2 ETH,2026-11-01T11:06:05Z
txn-btc-074,acct-btc-001,buy,completed,299.21608043,BTC,4853.35,USD,Bank deposit,2026-10-22T11:24:45Z
txn-btc-075,acct-usd-003,buy,completed,870.88536035,BTC,7114.66,USD,Bank deposit,2024-07-24T09:06:39Z
txn-btc-076,acct-usd-003,buy,completed,403.45087030,BTC,-1497.32,USD,Bought 2 ETH,2026-01-10T16:40:00Z
txn-btc-077,acct-btc-001,sell,completed,1097.84123198,BTC,4054.79,USD,Bought 0.1 BTC,2024-08-04T13:31:24Z
txn-btc-078,acct-btc-001,buy,completed,383.53154481,SOL,5332.28,USD,Bank deposit,2025-06-13T14:53:04Z
txn-btc-079,acct-eth-002,buy,completed,1354.78195115,BTC,11111.65,USD,Sold 0.05 BTC,2026-10-01T16:53:43Z
txn-btc-080,acct-btc-001,buy,completed,1555.48939199,USD,592.95,USD,Sold 0.05 BTC,2026-08-17T12:11:33Z
txn-btc-081,acct-sol-004,fiat_deposit,completed,1870.03724418,BTC,-1726.45,USD,Bought 0.1 BTC,2026-05-26T16:33:02Z
txn-btc-082,acct-eth-002,buy,completed,1524.01772742,ETH,2687.00,USD,Bank deposit,2026-02-20T11:11:11Z
txn-btc-083,acct-eth-002,buy,completed,1112.56309828,ETH,10047.69,USD,Sold 0.05 BTC,2025-12-14T12:20:23Z
txn-btc-084,acct-eth-002,buy,pending,359.78946777,BTC,11368.93,USD,Sold 0.05 BTC,2025-03-13T17:19:06Z
txn-btc-085,acct-usd-003,buy,completed,1388.56897339,SOL,1352.13,USD,Bought 1.2 ETH,2025-04-19T14:43:37Z
txn-btc-086,acct-sol-004,buy,pending,571.78813627,ETH,3931.46,USD,Sold 0.05 BTC,2026-02-13T17:11:18Z
txn-btc-087,acct-btc-001,buy,completed,791.64632710,BTC,12276.81,USD,Bought 1.2 ETH,2025-03-13T16:01:27Z
txn-btc-088,acct-eth-002,buy,completed,1217.42364948,USD,11814.63,USD,Bought 0.1 BTC,2026-02-25T10:42:21Z
txn-btc-089,acct-btc-001,buy,pending,1442.79084966,BTC,5141.08,USD,Sold 0.05 BTC,2025-08-29T09:15:45Z
txn-btc-090,acct-btc-001,buy,completed,1824.54538397,BTC,6205.52,USD,Bought 0.2 BTC,2025-01-17T20:52:44Z
txn-btc-091,acct-usd-003,buy,pending,1636.62977307,BTC,6664.69,USD,Bought 2 ETH,2025-09-02T13:46:13Z
txn-btc-092,acct-btc-001,buy,completed,657.67750347,USD,-1758.25,USD,Bank deposit,2025-05-11T08:42:51Z
txn-btc-093,acct-btc-001,buy,completed,1602.04440525,ETH,10536.75,USD,Bank deposit,2026-04-27T14:11:32Z
txn-btc-094,acct-eth-002,buy,completed,1938.86018622,BTC,2302.88,USD,Bank deposit,2024-12-31T08:10:13Z
txn-btc-095,acct-btc-001,buy,completed,1839.59798899,USD,3964.24,USD,Bought 2 ETH,2026-10-20T20:49:12Z
txn-btc-096,acct-eth-002,buy,completed,80.09965165,USD,10025.62,USD,Bought 0.1 BTC,2025-03-23T06:54:54Z
txn-btc-097,acct-btc-001,buy,completed,190.44674151,ETH,-1478.61,USD,Bought 2 ETH,2026-07-26T07:08:05Z
txn-btc-098,acct-btc-001,buy,pending,321.47908269,USD,577.24,USD,Bought 0.2 BTC,2025-04-17T09:19:36Z
txn-btc-099,acct-eth-002,buy,completed,725.84577354,USD,7361.02,USD,Bought 18.5 SOL,2026-09-05T13:42:48Z
txn-btc-100,acct-sol-004,fiat_deposit,completed,261.89130502,BTC,10886.67,USD,Bought 18.5 SOL,2026-03-06T13:21:55Z
txn-btc-101,acct-btc-001,buy,completed,666.52077415,SOL,4803.75,USD,Bought 18.5 SOL,2026-01-22T07:13:58Z
txn-btc-102,acct-eth-002,buy,completed,444.49903700,ETH,11472.28,USD,Bought 18.5 SOL,2024-07-25T08:51:05Z
txn-btc-103,acct-btc-001,buy,completed,801.48544366,BTC,1237.76,USD,Bought 18.5 SOL,2025-05-03T07:10:50Z
txn-btc-104,acct-eth-002,buy,completed,306.90864724,USD,-2223.29,USD,Bought 0.1 BTC,2025-09-01T18:21:48Z
txn-btc-105,acct-eth-002,sell,completed,1582.92263028,SOL,-1170.21,USD,Sold 0.05 BTC,2024-10-10T15:03:38Z
txn-btc-106,acct-btc-001,buy,completed,1769.08089928,BTC,9261.10,USD,Bank deposit,2024-11-05T12:57:09Z
txn-btc-107,acct-btc-001,buy,pending,19.30584425,USD,179.77,USD,Bought 0.2 BTC,2025-11-22T06:14:49Z
txn-btc-108,acct-btc-001,buy,completed,856.00401473,BTC,-2061.93,USD,Bought 2 ETH,2024-12-05T08:29:00Z
txn-btc-109,acct-btc-001,buy,completed,1299.08142829,ETH,3799.18,USD,Bank deposit,2026-01-02T09:42:40Z
txn-btc-110,acct-eth-002,buy,completed,608.44390879,BTC,-2369.27,USD,Bought 1.2 ETH,2026-09-21T16:45:02Z
txn-btc-111,acct-eth-002,buy,completed,1341.06821783,BTC,7156.77,USD,Bought 1.2 ETH,2026-09-28T19:28:53Z
txn-btc-112,acct-usd-003,buy,pending,1456.20429159,SOL,12582.43,USD,Bought 0.1 BTC,2026-04-05T16:16:02Z
txn-btc-113,acct-btc-001,buy,completed,1498.00559095,BTC,2146.49,USD,Bought 2 ETH,2026-01-17T07:59:40Z
txn-btc-114,acct-eth-002,buy,completed,1358.66813994,SOL,1679.09,USD,Bought 0.1 BTC,2025-05-03T18:32:29Z
txn-btc-115,acct-btc-001,buy,pending,548.79156162,SOL,5554.22,USD,Bought 2 ETH,2025-07-10T17:53:42Z
txn-btc-116,acct-sol-004,buy,pending,1036.49364922,ETH,3430.44,USD,Bought 0.1 BTC,2026-09-11T06:58:50Z
txn-btc-117,acct-btc-001,buy,completed,1329.32335971,SOL,9831.97,USD,Bought 1.2 ETH,2025-04-20T11:20:59Z
txn-btc-118,acct-usd-003,buy,completed,1970.54172521,BTC,-402.13,USD,Bought 1.2 ETH,2025-12-11T07:54:17Z
txn-btc-119,acct-sol-004,buy,completed,439.20924280,ETH,10170.28,USD,Bought 0.2 BTC,2025-09-02T10:19:27Z
txn-btc-120,acct-btc-001,fiat_deposit,pending,480.48705495,ETH,6211.80,USD,Bought 18.5 SOL,2026-03-30T12:46:01Z
txn-btc-121,acct-eth-002,fiat_deposit,completed,1959.95522774,BTC,373.70,USD,Bank deposit,2026-01-07T09:06:14Z
txn-btc-122,acct-usd-003,buy,completed,267.65663377,BTC,9834.78,USD,Bought 2 ETH,2025-01-27T09:23:55Z
txn-btc-123,acct-btc-001,buy,completed,393.16302261,BTC,10126.45,USD,Bought 2 ETH,2025-10-10T11:51:17Z
txn-btc-124,acct-eth-002,buy,completed,30.00643172,SOL,5666.37,USD,Bought 18.5 SOL,2025-11-09T12:37:46Z
txn-btc-125,acct-btc-001,buy,completed,206.11514967,ETH,6107.67,USD,Bought 0.1 BTC,2026-06-01T17:19:05Z
txn-btc-126,acct-sol-004,buy,completed,1036.23265563,SOL,-846.01,USD,Bought 1.2 ETH,2026-02-01T19:32:13Z
txn-btc-127,acct-btc-001,buy,completed,1734.66752072,BTC,-3144.53,USD,Bought 0.2 BTC,2026-10-21T08:34:15Z
txn-btc-128,acct-eth-002,buy,completed,1541.18747942,USD,12662.01,USD,Bought 0.1 BTC,2026-10-14T20:47:37Z
txn-btc-129,acct-sol-004,buy,pending,849.68285824,BTC,7917.22,USD,Bought 18.5 SOL,2025-06-19T15:28:35Z
txn-btc-130,acct-sol-004,buy,pending,1182.96456294,SOL,9527.52,USD,Bought 0.1 BTC,2025-02-28T07:14:48Z
txn-btc-131,acct-btc-001,fiat_deposit,completed,1892.24587697,BTC,960.36,USD,Bought 2 ETH,2024-10-06T16:29:36Z
txn-btc-132,acct-usd-003,buy,completed,1742.50873752,SOL,-2652.17,USD,Sold 0.05 BTC,2025-03-23T13:04:26Z
txn-btc-133,acct-sol-004,buy,completed,658.05876625,BTC,10545.10,USD,Bought 18.5 SOL,2024-10-04T20:41:49Z
txn-btc-134,acct-btc-001,buy,completed,887.70941242,SOL,4563.71,USD,Bank deposit,2024-11-30T20:30:02Z
txn-btc-135,acct-eth-002,fiat_deposit,completed,1757.56191777,ETH,460.21,USD,Bought 0.1 BTC,2026-05-06T08:42:36Z
txn-btc-136,acct-btc-001,sell,completed,516.32783463,BTC,-2539.88,USD,Bought 1.2 ETH,2024-09-23T16:45:29Z
txn-btc-137,acct-btc-001,sell,pending,410.09162743,BTC,3977.03,USD,Bank deposit,2025-06-19T11:55:36Z
txn-btc-138,acct-sol-004,buy,completed,1693.85757356,BTC,1929.28,USD,Bought 18.5 SOL,2026-01-04T19:07:37Z
txn-btc-139,acct-btc-001,buy,completed,377.89291622,BTC,3813.71,USD,Bank deposit,2026-06-29T18:11:17Z
txn-btc-140,acct-eth-002,buy,completed,1857.20423560,SOL,5513.36,USD,Bank deposit,2026-05-25T19:53:38Z
txn-btc-141,acct-btc-001,fiat_deposit,completed,1772.54444633,BTC,515.07,USD,Bought 2 ETH,2025-06-15T06:29:30Z
txn-btc-142,acct-btc-001,fiat_deposit,completed,273.20713359,USD,-507.85,USD,Bought 1.2 ETH,2025-06-10T20:30:04Z
txn-btc-143,acct-btc-001,buy,completed,1915.28868356,ETH,12174.25,USD,Sold 0.05 BTC,2024-08-24T17:51:05Z
txn-btc-144,acct-usd-003,buy,completed,1485.15528166,BTC,348.44,USD,Bank deposit,2024-08-20T07:52:55Z
txn-btc-145,acct-eth-002,buy,completed,521.77161347,SOL,10290.30,USD,Bought 1.2 ETH,2024-07-09T20:01:14Z
txn-btc-146,acct-eth-002,buy,completed,344.03100801,SOL,952.07,USD,Bought 0.2 BTC,2026-01-16T12:37:57Z
txn-btc-147,acct-btc-001,buy,completed,439.63099782,BTC,3271.58,USD,Bought 2 ETH,2025-01-15T08:26:08Z
txn-btc-148,acct-sol-004,buy,completed,474.82726202,ETH,9138.64,USD,Bought 0.2 BTC,2026-02-04T15:06:34Z
txn-btc-149,acct-btc-001,buy,pending,1148.57406807,SOL,2812.75,USD,Bought 2 ETH,2026-10-06T16:54:35Z
txn-btc-150,acct-eth-002,buy,completed,1406.50793631,SOL,-2507.90,USD,Bought 0.2 BTC,2025-11-25T14:56:19Z
txn-btc-151,acct-eth-002,buy,completed,54.51042711,ETH,3294.95,USD,Bought 1.2 ETH,2025-10-26T17:04:44Z
txn-btc-152,acct-eth-002,buy,completed,1179.34150240,ETH,4046.93,USD,Bought 0.1 BTC,2026-07-21T09:55:23Z
txn-btc-153,acct-btc-001,fiat_deposit,completed,575.54217906,ETH,9271.99,USD,Bought 2 ETH,2024-06-10T11:06:41Z
txn-btc-154,acct-usd-003,buy,completed,283.41721144,BTC,11886.74,USD,Bought 0.2 BTC,2026-04-06T12:05:37Z
txn-btc-155,acct-eth-002,buy,completed,131.28003084,USD,-1249.18,USD,Bought 0.1 BTC,2025-05-30T16:44:57Z
txn-btc-156,acct-btc-001,buy,completed,1494.25236766,BTC,1117.20,USD,Bank deposit,2025-03-04T11:54:28Z
txn-btc-157,acct-usd-003,fiat_deposit,completed,1200.39966447,BTC,8774.21,USD,Bought 0.2 BTC,2025-04-29T08:58:23Z
txn-btc-158,acct-eth-002,fiat_deposit,completed,827.02002109,BTC,2248.95,USD,Bought 18.5 SOL,2025-06-30T14:05:12Z
txn-btc-159,acct-sol-004,buy,pending,779.52848251,ETH,10363.41,USD,Bank deposit,2024-11-09T08:22:03Z
txn-btc-160,acct-eth-002,fiat_deposit,pending,1024.51587094,ETH,9770.62,USD,Bought 18.5 SOL,2025-04-16T11:57:39Z
txn-btc-161,acct-btc-001,buy,completed,1939.36342628,BTC,8124.00,USD,Bought 2 ETH,2025-01-31T20:20:56Z
txn-btc-162,acct-btc-001,buy,completed,585.94502776,SOL,-2759.93,USD,Bought 0.2 BTC,2025-05-06T14:27:48Z
txn-btc-163,acct-btc-001,sell,pending,1194.05052406,BTC,6657.68,USD,Bought 18.5 SOL,2024-07-11T19:24:23Z
txn-btc-164,acct-usd-003,buy,completed,1594.37924388,BTC,12732.75,USD,Bank deposit,2025-07-21T10:50:14Z
txn-btc-165,acct-btc-001,buy,completed,270.53221956,SOL,5686.99,USD,Bought 1.2 ETH,2026-01-07T06:12:51Z
txn-btc-166,acct-sol-004,buy,completed,1170.22970414,BTC,2039.43,USD,Bought 0.1 BTC,2026-03-13T08:42:48Z
txn-btc-167,acct-btc-001,buy,pending,395.90277265,ETH,9155.22,USD,Bought 0.1 BTC,2024-10-13T06:00:40Z
txn-btc-168,acct-eth-002,sell,completed,1678.63602644,USD,1476.63,USD,Bought 1.2 ETH,2025-06-09T15:52:28Z
txn-btc-169,acct-btc-001,buy,completed,10.75070529,SOL,6083.20,USD,Bought 0.1 BTC,2026-03-03T12:07:47Z
txn-btc-170,acct-sol-004,buy,completed,267.04153307,BTC,10686.98,USD,Sold 0.05 BTC,2026-11-01T11:28:13Z
txn-btc-171,acct-sol-004,fiat_deposit,pending,511.59850047,BTC,3988.21,USD,Bought 0.1 BTC,2026-02-20T11:27:34Z
txn-btc-172,acct-eth-002,buy,completed,112.61022112,ETH,8773.15,USD,Bought 0.2 BTC,2024-10-10T09:38:58Z
txn-btc-173,acct-usd-003,buy,completed,800.64061788,ETH,11986.70,USD,Sold 0.05 BTC,2025-09-04T16:14:10Z
txn-btc-174,acct-eth-002,buy,pending,266.74481797,ETH,8493.18,USD,Bank deposit,2025-02-27T06:10:08Z
txn-btc-175,acct-sol-004,buy,pending,875.43341848,SOL,774.88,USD,Bought 1.2 ETH,2025-04-18T15:33:37Z
txn-btc-176,acct-btc-001,sell,pending,373.17869118,ETH,3842.92,USD,Bought 0.1 BTC,2025-01-04T06:52:00Z
txn-btc-177,acct-sol-004,sell,completed,825.13623812,BTC,-3125.73,USD,Bought 0.1 BTC,2026-05-21T07:24:16Z
txn-btc-178,acct-usd-003,buy,completed,1082.70498812,BTC,2777.77,USD,Bought 0.1 BTC,2024-07-04T11:59:05Z
txn-btc-179,acct-sol-004,buy,completed,757.23012324,SOL,6596.11,USD,Sold 0.05 BTC,2026-02-25T09:54:12Z
txn-btc-180,acct-eth-002,buy,completed,1196.13301411,BTC,1889.62,USD,Bank deposit,2024-12-06T13:03:40Z
txn-btc-181,acct-sol-004,buy,completed,1664.24593792,BTC,4882.76,USD,Bought 1.2 ETH,2026-10-25T14:33:44Z
txn-btc-182,acct-btc-001,sell,completed,1045.64957558,USD,-1133.79,USD,Sold 0.05 BTC,2026-02-20T15:40:18Z
txn-btc-183,acct-btc-001,buy,completed,83.66466076,ETH,9569.47,USD,Bought 2 ETH,2024-09-28T11:50:25Z
txn-btc-184,acct-eth-002,buy,completed,1811.40879608,USD,10144.15,USD,Sold 0.05 BTC,2026-05-30T13:55:59Z
txn-btc-185,acct-eth-002,buy,completed,1045.18796293,ETH,8663.06,USD,Bank deposit,2025-08-06T06:00:33Z
txn-btc-186,acct-usd-003,fiat_deposit,pending,410.85531113,ETH,9080.24,USD,Bought 0.2 BTC,2025-02-18T14:10:11Z
txn-btc-187,acct-sol-004,buy,completed,1461.74485670,ETH,12148.56,USD,Bought 0.2 BTC,2025-02-15T09:40:35Z
txn-btc-188,acct-btc-001,buy,completed,145.43298780,BTC,12096.30,USD,Bought 0.1 BTC,2025-08-20T20:56:35Z
txn-btc-189,acct-usd-003,sell,completed,1619.13665607,SOL,164.37,USD,Bought 2 ETH,2024-11-17T16:03:35Z
txn-btc-190,acct-eth-002,fiat_deposit,completed,595.73587455,ETH,6050.11,USD,Bought 0.2 BTC,2026-06-17T12:09:45Z
txn-btc-191,acct-btc-001,buy,pending,353.31895520,BTC,1438.40,USD,Bought 1.2 ETH,2026-08-23T17:59:44Z
txn-btc-192,acct-eth-002,buy,completed,872.79560912,BTC,11216.84,USD,Sold 0.05 BTC,2024-09-28T19:32:30Z
txn-btc-193,acct-btc-001,sell,completed,1399.36171562,SOL,11256.46,USD,Bought 2 ETH,2024-12-30T15:37:13Z
txn-btc-194,acct-usd-003,buy,completed,1246.95867379,BTC,7603.74,USD,Bank deposit,2026-04-01T06:43:51Z
txn-btc-195,acct-btc-001,sell,completed,839.59212603,SOL,11329.04,USD,Bought 0.2 BTC,2025-01-20T15:45:09Z
txn-btc-196,acct-sol-004,fiat_deposit,completed,1206.75207396,ETH,110.45,USD,Bought 2 ETH,2024-09-16T20:01:55Z
txn-btc-197,acct-btc-001,buy,pending,134.12950607,SOL,6647.85,USD,Bank deposit,2025-02-23T07:37:13Z
txn-btc-198,acct-sol-004,sell,completed,1012.55243342,ETH,9762.38,USD,Bought 18.5 SOL,2025-02-25T18:47:19Z
txn-btc-199,acct-btc-001,fiat_deposit,pending,209.95683892,BTC,12359.98,USD,Bought 0.1 BTC,2025-09-30T06:37:57Z
txn-btc-200,acct-btc-001,buy,completed,515.96848045,USD,1791.23,USD,Bought 18.5 SOL,2024-09-07T18:29:15Z
txn-btc-201,acct-btc-001,sell,completed,730.07033772,SOL,-347.35,USD,Bought 0.1 BTC,2025-06-12T16:03:49Z
txn-btc-202,acct-eth-002,buy,completed,121.04568273,BTC,-676.44,USD,Bought 18.5 SOL,2024-10-24T11:28:38Z
txn-btc-203,acct-btc-001,buy,pending,124.23961396,ETH,316.45,USD,Bank deposit,2026-07-15T10:02:25Z
