id,name,rating,price,category,category_title,latitude,longitude,city,state,address,phone,review_count,is_closed,image_url
biz-00018,El Taco de Mexico 17,4.9,$$,vietnamese,Cafes,29.6610,-99.1274,Denver,CO,2572 Pearl St,+13035550117,1409,false,https://img.example.com/biz17.jpg
biz-00019,Aurora Latin Grocery 18,3.5,$$$,latin,Mexican,39.1975,-103.1914,San Antonio,TX,610 Alamo St,+12105550118,952,false,https://img.example.com/biz18.jpg
biz-00020,Rincon Coffee 19,3.8,$$,cafes,Cafes,37.9789,-99.2779,San Antonio,TX,109 Guadalupe St,+12105550119,1667,false,https://img.example.com/biz19.jpg
biz-00021,El Taco de Mexico 20,4.2,$,mexican,Vietnamese,37.7065,-104.8670,San Antonio,TX,1172 Alamo St,+12105550120,1603,true,https://img.example.com/biz20.jpg
biz-00022,El Taco de Mexico 21,4.1,$$$,grocery,Cafes,32.7909,-103.4404,Denver,CO,2052 Guadalupe St,+13035550121,2273,false,https://img.example.com/biz21.jpg
biz-00023,La Gloria 22,4.0,$,vietnamese,Vietnamese,35.6882,-104.3455,San Antonio,TX,1383 Colfax St,+12105550122,2310,true,https://img.example.com/biz22.jpg
biz-00024,La Gloria 23,4.9,$$$,mexican,Grocery,36.5717,-101.5547,San Antonio,TX,2392 Guadalupe St,+12105550123,1423,true,https://img.example.com/biz23.jpg
biz-00025,Rincon Coffee 24,3.9,$,latin,Grocery,30.3136,-100.1564,San Antonio,TX,934 Federal St,+12105550124,966,false,https://img.example.com/biz24.jpg
biz-00026,Rincon Coffee 25,3.6,$$,cafes,Grocery,38.6993,-99.4164,San Antonio,TX,2990 Pearl St,+12105550125,230,false,https://img.example.com/biz25.jpg
biz-00027,Rincon Coffee 26,3.9,$$$,grocery,Cafes,38.2714,-99.7975,San Antonio,TX,233 Alamo St,+12105550126,216,true,https://img.example.com/biz26.jpg
biz-00028,El Taco de Mexico 27,4.5,$$$,mexican,Vietnamese,39.0222,-100.0136,San Antonio,TX,1933 Pearl St,+12105550127,1257,false,https://img.example.com/biz27.jpg
biz-00029,Aurora Latin Grocery 28,3.8,$$$,vietnamese,Cafes,39.6052,-103.2829,Denver,CO,189 Guadalupe St,+13035550128,212,true,https://img.example.com/biz28.jpg
biz-00030,Rincon Coffee 29,4.1,$$,latin,Mexican,38.5481,-103.6832,San Antonio,TX,2668 Pearl St,+12105550129,91,true,https://img.example.com/biz29.jpg
biz-00031,Sushi Den 30,4.6,$$,latin,Grocery,34.6746,-102.0710,Denver,CO,2723 Federal St,+13035550130,1068,false,https://img.example.com/biz30.jpg
biz-00032,La Gloria 31,3.9,$$,grocery,Grocery,34.5215,-101.9336,Denver,CO,1591 Federal St,+13035550131,2226,false,https://img.example.com/biz31.jpg
biz-00033,Rincon Coffee 32,4.2,$,cafes,Mexican,36.3900,-101.9023,San Antonio,TX,1486 Alamo St,+12105550132,234,false,https://img.example.com/biz32.jpg
biz-00034,Sushi Den 33,4.8,$$$,vietnamese,Mexican,31.7762,-98.5757,Denver,CO,485 Guadalupe St,+13035550133,308,false,https://img.example.com/biz33.jpg
biz-00035,El Taco de Mexico 34,4.3,$$,grocery,Cafes,37.6467,-99.5976,Denver,CO,2232 Federal St,+13035550134,1638,false,https://img.example.com/biz34.jpg
biz-00036,Mi Tierra Cafe 35,4.4,$$,vietnamese,Vietnamese,33.8048,-103.9752,Denver,CO,426 Colfax St,+13035550135,124,false,https://img.example.com/biz35.jpg
biz-00037,Work and Class 36,4.3,$$,mexican,Latin American,31.9441,-100.5160,San Antonio,TX,2951 Colfax St,+12105550136,1168,true,https://img.example.com/biz36.jpg
biz-00038,Rincon Coffee 37,4.3,$,latin,Grocery,39.5914,-103.5816,San Antonio,TX,1461 Colfax St,+12105550137,431,true,https://img.example.com/biz37.jpg
biz-00039,Pho 79 38,3.8,$$,cafes,Latin American,33.4433,-104.8314,Denver,CO,1507 Federal St,+13035550138,1978,false,https://img.example.com/biz38.jpg
biz-00040,Work and Class 39,4.6,$,grocery,Cafes,36.6274,-98.8290,Denver,CO,883 Federal St,+13035550139,569,true,https://img.example.com/biz39.jpg
biz-00041,Work and Class 40,4.5,$$,latin,Cafes,30.1700,-100.9704,Denver,CO,2817 Guadalupe St,+13035550140,1338,true,https://img.example.com/biz40.jpg
biz-00042,Sushi Den 41,5.0,$$$,mexican,Mexican,33.2812,-101.4005,San Antonio,TX,1581 Pearl St,+12105550141,431,false,https://img.example.com/biz41.jpg
biz-00043,Rincon Coffee 42,4.9,$$,latin,Mexican,30.1372,-100.8631,Denver,CO,2198 Guadalupe St,+13035550142,2279,false,https://img.example.com/biz42.jpg
biz-00044,Sushi Den 43,3.6,$$$,grocery,Vietnamese,32.2693,-102.9801,San Antonio,TX,2841 Guadalupe St,+12105550143,2346,false,https://img.example.com/biz43.jpg
biz-00045,El Taco de Mexico 44,4.8,$$,grocery,Mexican,39.5788,-100.2219,Denver,CO,867 Federal St,+13035550144,2037,true,https://img.example.com/biz44.jpg
biz-00046,Pho 79 45,4.8,$$,cafes,Vietnamese,33.7112,-100.9239,Denver,CO,584 Colfax St,+13035550145,1804,false,https://img.example.com/biz45.jpg
biz-00047,Sushi Den 46,3.9,$$$,latin,Vietnamese,32.7776,-99.4140,Denver,CO,1555 Alamo St,+13035550146,1710,false,https://img.example.com/biz46.jpg
biz-00048,Pho 79 47,3.6,$,vietnamese,Grocery,39.3923,-100.0240,Denver,CO,2909 Federal St,+13035550147,873,true,https://img.example.com/biz47.jpg
biz-00049,Sushi Den 48,4.4,$,mexican,Cafes,32.7722,-100.4206,San Antonio,TX,2450 Guadalupe St,+12105550148,1147,false,https://img.example.com/biz48.jpg
biz-00050,El Taco de Mexico 49,4.0,$,cafes,Vietnamese,33.4519,-103.1875,Denver,CO,2903 Federal St,+13035550149,423,false,https://img.example.com/biz49.jpg
biz-00051,Rincon Coffee 50,3.9,$$,mexican,Latin American,33.9203,-99.3217,San Antonio,TX,1955 Federal St,+12105550150,2121,false,https://img.example.com/biz50.jpg
biz-00052,Pho 79 51,3.7,$,cafes,Grocery,35.2996,-102.9716,Denver,CO,1485 Colfax St,+13035550151,939,false,https://img.example.com/biz51.jpg
biz-00053,El Taco de Mexico 52,3.9,$$$,grocery,Latin American,31.0085,-101.7593,Denver,CO,1863 Pearl St,+13035550152,1629,false,https://img.example.com/biz52.jpg
biz-00054,Pho 79 53,4.2,$$$,vietnamese,Mexican,36.3122,-103.0314,San Antonio,TX,1593 Federal St,+12105550153,1872,false,https://img.example.com/biz53.jpg
biz-00055,Sushi Den 54,3.9,$,vietnamese,Mexican,33.8088,-100.8234,San Antonio,TX,1812 Pearl St,+12105550154,1910,true,https://img.example.com/biz54.jpg
biz-00056,Aurora Latin Grocery 55,4.6,$$$,grocery,Latin American,36.9378,-102.1999,Denver,CO,1611 Federal St,+13035550155,2231,true,https://img.example.com/biz55.jpg
biz-00057,Pho 79 56,3.6,$,cafes,Cafes,30.8209,-104.4278,San Antonio,TX,1668 Alamo St,+12105550156,870,false,https://img.example.com/biz56.jpg
biz-00058,La Gloria 57,4.7,$,cafes,Latin American,34.9664,-103.9187,Denver,CO,292 Alamo St,+13035550157,2390,false,https://img.example.com/biz57.jpg
biz-00059,Rincon Coffee 58,4.7,$,latin,Vietnamese,35.4530,-99.0437,San Antonio,TX,1402 Federal St,+12105550158,2073,false,https://img.example.com/biz58.jpg
biz-00060,Pho 79 59,3.8,$$$,cafes,Latin American,37.9650,-99.9886,Denver,CO,400 Federal St,+13035550159,85,false,https://img.example.com/biz59.jpg
biz-00061,Sushi Den 60,3.6,$$$,mexican,Grocery,36.0378,-100.1217,Denver,CO,1466 Alamo St,+13035550160,554,false,https://img.example.com/biz60.jpg
biz-00062,El Taco de Mexico 61,4.6,$$$,vietnamese,Mexican,31.1287,-104.5440,Denver,CO,2240 Pearl St,+13035550161,1693,false,https://img.example.com/biz61.jpg
biz-00063,Aurora Latin Grocery 62,3.9,$,grocery,Latin American,39.5179,-104.7277,San Antonio,TX,559 Pearl St,+12105550162,2157,false,https://img.example.com/biz62.jpg
biz-00064,Mi Tierra Cafe 63,4.2,$$$,latin,Grocery,29.5418,-102.7340,San Antonio,TX,2196 Guadalupe St,+12105550163,2192,true,https://img.example.com/biz63.jpg
biz-00065,El Taco de Mexico 64,4.9,$$,mexican,Grocery,34.8095,-102.0575,San Antonio,TX,1457 Guadalupe St,+12105550164,1855,false,https://img.example.com/biz64.jpg
biz-00066,Work and Class 65,4.4,$,cafes,Latin American,31.4604,-101.8119,Denver,CO,2864 Alamo St,+13035550165,998,false,https://img.example.com/biz65.jpg
biz-00067,Pho 79 66,4.8,$$,latin,Grocery,31.9991,-99.0888,San Antonio,TX,2289 Colfax St,+12105550166,1760,false,https://img.example.com/biz66.jpg
biz-00068,Work and Class 67,4.8,$$$,cafes,Grocery,31.9372,-98.8715,Denver,CO,914 Alamo St,+13035550167,627,true,https://img.example.com/biz67.jpg
biz-00069,El Taco de Mexico 68,4.1,$$,grocery,Grocery,35.4343,-102.0213,Denver,CO,1636 Colfax St,+13035550168,977,false,https://img.example.com/biz68.jpg
biz-00070,La Gloria 69,4.6,$$,grocery,Vietnamese,36.7788,-104.0148,San Antonio,TX,2693 Federal St,+12105550169,822,false,https://img.example.com/biz69.jpg
biz-00071,Aurora Latin Grocery 70,4.5,$$,cafes,Grocery,36.1407,-104.6616,San Antonio,TX,1330 Guadalupe St,+12105550170,313,true,https://img.example.com/biz70.jpg
biz-00072,La Gloria 71,4.0,$$$,cafes,Vietnamese,32.6822,-102.4081,San Antonio,TX,670 Guadalupe St,+12105550171,332,false,https://img.example.com/biz71.jpg
biz-00073,Mi Tierra Cafe 72,3.8,$$,latin,Grocery,32.6966,-100.5132,Denver,CO,1952 Colfax St,+13035550172,2400,true,https://img.example.com/biz72.jpg
biz-00074,Work and Class 73,4.2,$$$,cafes,Latin American,32.6417,-104.7202,Denver,CO,2445 Alamo St,+13035550173,2351,true,https://img.example.com/biz73.jpg
biz-00075,Aurora Latin Grocery 74,3.9,$,grocery,Mexican,34.4478,-102.6673,San Antonio,TX,1285 Guadalupe St,+12105550174,1493,false,https://img.example.com/biz74.jpg
biz-00076,Aurora Latin Grocery 75,4.4,$$$,cafes,Latin American,39.1146,-102.5857,Denver,CO,1779 Colfax St,+13035550175,1425,false,https://img.example.com/biz75.jpg
biz-00077,Work and Class 76,4.0,$$$,grocery,Cafes,33.9593,-98.6708,San Antonio,TX,573 Colfax St,+12105550176,2202,false,https://img.example.com/biz76.jpg
biz-00078,Rincon Coffee 77,3.9,$$,grocery,Mexican,37.3944,-103.7505,Denver,CO,948 Colfax St,+13035550177,1557,false,https://img.example.com/biz77.jpg
biz-00079,Aurora Latin Grocery 78,4.8,$$,grocery,Mexican,31.1553,-99.1896,Denver,CO,2560 Pearl St,+13035550178,672,false,https://img.example.com/biz78.jpg
biz-00080,Rincon Coffee 79,4.2,$$,vietnamese,Cafes,37.9195,-98.7485,Denver,CO,2126 Federal St,+13035550179,1663,false,https://img.example.com/biz79.jpg
biz-00081,La Gloria 80,4.6,$$$,mexican,Latin American,35.9337,-102.3870,Denver,CO,180 Federal St,+13035550180,1918,false,https://img.example.com/biz80.jpg
biz-00082,Pho 79 81,3.6,$$$,cafes,Cafes,36.7272,-100.6667,Denver,CO,839 Colfax St,+13035550181,1825,false,https://img.example.com/biz81.jpg
biz-00083,El Taco de Mexico 82,4.8,$$$,cafes,Cafes,34.2184,-101.3727,Denver,CO,747 Colfax St,+13035550182,1191,true,https://img.example.com/biz82.jpg
biz-00084,Sushi Den 83,4.4,$$,cafes,Vietnamese,35.5421,-101.9685,Denver,CO,645 Colfax St,+13035550183,543,false,https://img.example.com/biz83.jpg
biz-00085,Aurora Latin Grocery 84,4.3,$$$,mexican,Mexican,34.5260,-101.3444,Denver,CO,2072 Alamo St,+13035550184,1846,false,https://img.example.com/biz84.jpg
biz-00086,La Gloria 85,4.1,$$$,cafes,Cafes,38.7015,-103.7161,Denver,CO,2311 Pearl St,+13035550185,1992,false,https://img.example.com/biz85.jpg
biz-00087,Sushi Den 86,5.0,$$$,grocery,Vietnamese,37.7311,-101.9325,Denver,CO,2374 Alamo St,+13035550186,1196,false,https://img.example.com/biz86.jpg
biz-00088,Rincon Coffee 87,4.0,$$,mexican,Grocery,38.0371,-103.7558,Denver,CO,1666 Colfax St,+13035550187,936,false,https://img.example.com/biz87.jpg
biz-00089,La Gloria 88,4.6,$,grocery,Grocery,39.6303,-100.1509,Denver,CO,993 Colfax St,+13035550188,148,false,https://img.example.com/biz88.jpg
biz-00090,El Taco de Mexico 89,4.5,$$,grocery,Vietnamese,31.1562,-101.6227,Denver,CO,1038 Colfax St,+13035550189,672,false,https://img.example.com/biz89.jpg
biz-00091,La Gloria 90,3.9,$,vietnamese,Cafes,37.5925,-98.8216,Denver,CO,2785 Guadalupe St,+13035550190,495,false,https://img.example.com/biz90.jpg
biz-00092,Work and Class 91,3.9,$,vietnamese,Mexican,33.5456,-102.9522,Denver,CO,2655 Alamo St,+13035550191,1629,false,https://img.example.com/biz91.jpg
biz-00093,La Gloria 92,3.8,$$$,vietnamese,Mexican,32.2616,-100.8271,Denver,CO,2504 Guadalupe St,+13035550192,2293,true,https://img.example.com/biz92.jpg
biz-00094,Rincon Coffee 93,4.4,$$,grocery,Grocery,37.8633,-103.4057,Denver,CO,253 Pearl St,+13035550193,582,false,https://img.example.com/biz93.jpg
biz-00095,Sushi Den 94,4.3,$$$,mexican,Grocery,34.9055,-104.6109,Denver,CO,765 Federal St,+13035550194,1053,true,https://img.example.com/biz94.jpg
biz-00096,Work and Class 95,5.0,$$$,grocery,Grocery,36.8794,-104.2311,Denver,CO,2028 Alamo St,+13035550195,393,true,https://img.example.com/biz95.jpg
biz-00097,Work and Class 96,4.1,$$$,cafes,Latin American,34.1666,-103.0860,Denver,CO,1709 Alamo St,+13035550196,2269,false,https://img.example.com/biz96.jpg
biz-00098,Work and Class 97,4.1,$,latin,Cafes,29.9740,-99.6308,San Antonio,TX,1410 Pearl St,+12105550197,1837,false,https://img.example.com/biz97.jpg
biz-00099,Pho 79 98,4.4,$,latin,Mexican,33.1741,-101.8699,San Antonio,TX,116 Colfax St,+12105550198,1300,true,https://img.example.com/biz98.jpg
biz-00100,La Gloria 99,4.4,$$,vietnamese,Grocery,30.3216,-104.2866,Denver,CO,2852 Federal St,+13035550199,1548,false,https://img.example.com/biz99.jpg
biz-00101,La Gloria 100,4.4,$$,vietnamese,Latin American,38.0790,-102.6042,San Antonio,TX,131 Federal St,+12105550200,1315,false,https://img.example.com/biz100.jpg
biz-00102,El Taco de Mexico 101,3.5,$$$,latin,Latin American,34.8123,-99.9707,Denver,CO,661 Alamo St,+13035550201,1040,false,https://img.example.com/biz101.jpg
biz-00103,Sushi Den 102,3.7,$$,latin,Cafes,33.0394,-101.2938,Denver,CO,1801 Pearl St,+13035550202,1423,true,https://img.example.com/biz102.jpg
biz-00104,Aurora Latin Grocery 103,4.4,$,mexican,Latin American,30.7581,-103.3113,Denver,CO,1091 Alamo St,+13035550203,1913,true,https://img.example.com/biz103.jpg
biz-00105,Aurora Latin Grocery 104,4.7,$$,vietnamese,Cafes,31.1871,-102.9293,San Antonio,TX,210 Pearl St,+12105550204,1580,false,https://img.example.com/biz104.jpg
biz-00106,Rincon Coffee 105,4.8,$$$,grocery,Vietnamese,34.7168,-102.2076,San Antonio,TX,990 Pearl St,+12105550205,1868,true,https://img.example.com/biz105.jpg
biz-00107,Mi Tierra Cafe 106,4.5,$$$,vietnamese,Grocery,34.2257,-103.2661,Denver,CO,609 Pearl St,+13035550206,1566,false,https://img.example.com/biz106.jpg
biz-00108,Aurora Latin Grocery 107,4.2,$,vietnamese,Mexican,33.6549,-98.9450,San Antonio,TX,2672 Colfax St,+12105550207,2206,true,https://img.example.com/biz107.jpg
biz-00109,Aurora Latin Grocery 108,4.7,$$$,grocery,Cafes,37.3481,-104.1731,San Antonio,TX,1359 Federal St,+12105550208,607,false,https://img.example.com/biz108.jpg
biz-00110,Sushi Den 109,4.8,$,cafes,Mexican,34.1875,-103.0916,Denver,CO,1377 Pearl St,+13035550209,380,false,https://img.example.com/biz109.jpg
biz-00111,Sushi Den 110,4.4,$$$,latin,Vietnamese,36.8744,-99.8595,Denver,CO,1231 Pearl St,+13035550210,1989,false,https://img.example.com/biz110.jpg
biz-00112,La Gloria 111,3.8,$,mexican,Grocery,32.3951,-99.2918,Denver,CO,2704 Federal St,+13035550211,1833,true,https://img.example.com/biz111.jpg
biz-00113,La Gloria 112,4.5,$$$,vietnamese,Grocery,33.2271,-103.9478,Denver,CO,1151 Colfax St,+13035550212,1749,false,https://img.example.com/biz112.jpg
biz-00114,Work and Class 113,3.7,$,latin,Grocery,38.9591,-103.5018,San Antonio,TX,249 Alamo St,+12105550213,1935,false,https://img.example.com/biz113.jpg
biz-00115,El Taco de Mexico 114,4.1,$$,grocery,Mexican,35.4062,-99.9308,San Antonio,TX,1244 Colfax St,+12105550214,564,false,https://img.example.com/biz114.jpg
biz-00116,Work and Class 115,4.6,$$,cafes,Grocery,36.0138,-103.7725,Denver,CO,891 Federal St,+13035550215,2251,true,https://img.example.com/biz115.jpg
biz-00117,Pho 79 116,4.8,$$$,cafes,Latin American,39.7864,-102.8657,Denver,CO,2495 Alamo St,+13035550216,1511,false,https://img.example.com/biz116.jpg
biz-00118,Sushi Den 117,3.7,$$$,mexican,Vietnamese,34.5438,-102.7106,Denver,CO,2405 Guadalupe St,+13035550217,1363,false,https://img.example.com/biz117.jpg
biz-00119,Aurora Latin Grocery 118,4.8,$$,vietnamese,Grocery,33.7708,-100.6740,Denver,CO,1969 Pearl St,+13035550218,932,false,https://img.example.com/biz118.jpg
biz-00120,Mi Tierra Cafe 119,4.3,$$$,grocery,Latin American,29.6288,-99.2385,San Antonio,TX,407 Federal St,+12105550219,267,false,https://img.example.com/biz119.jpg
biz-00121,La Gloria 120,4.8,$$,cafes,Mexican,39.5362,-98.7310,San Antonio,TX,2428 Guadalupe St,+12105550220,1863,false,https://img.example.com/biz120.jpg
biz-00122,Aurora Latin Grocery 121,4.2,$$$,latin,Mexican,37.5611,-104.1304,Denver,CO,490 Federal St,+13035550221,1456,false,https://img.example.com/biz121.jpg
biz-00123,El Taco de Mexico 122,3.6,$$$,mexican,Mexican,35.0022,-104.8294,Denver,CO,2970 Pearl St,+13035550222,843,false,https://img.example.com/biz122.jpg
biz-00124,Aurora Latin Grocery 123,4.8,$$$,grocery,Grocery,38.8216,-100.4606,Denver,CO,2721 Colfax St,+13035550223,1800,false,https://img.example.com/biz123.jpg
biz-00125,Sushi Den 124,4.4,$$$,latin,Grocery,32.2726,-103.7689,Denver,CO,2568 Alamo St,+13035550224,96,false,https://img.example.com/biz124.jpg
biz-00126,Pho 79 125,3.8,$,vietnamese,Grocery,38.1286,-102.1840,Denver,CO,1975 Alamo St,+13035550225,160,false,https://img.example.com/biz125.jpg
biz-00127,Mi Tierra Cafe 126,4.9,$,vietnamese,Cafes,33.1299,-98.8800,Denver,CO,1279 Colfax St,+13035550226,1598,false,https://img.example.com/biz126.jpg
biz-00128,Work and Class 127,3.8,$$$,latin,Mexican,36.4503,-98.9230,Denver,CO,283 Pearl St,+13035550227,1058,false,https://img.example.com/biz127.jpg
biz-00129,Pho 79 128,3.6,$$$,grocery,Mexican,34.2927,-100.1374,Denver,CO,1870 Pearl St,+13035550228,2191,false,https://img.example.com/biz128.jpg
biz-00130,El Taco de Mexico 129,3.9,$,grocery,Cafes,31.0216,-99.0293,San Antonio,TX,868 Guadalupe St,+12105550229,2166,false,https://img.example.com/biz129.jpg
biz-00131,Work and Class 130,4.0,$,vietnamese,Grocery,31.1939,-102.3167,San Antonio,TX,2106 Alamo St,+12105550230,1539,true,https://img.example.com/biz130.jpg
biz-00132,Pho 79 131,4.5,$,cafes,Cafes,37.9946,-102.7203,Denver,CO,1409 Federal St,+13035550231,788,true,https://img.example.com/biz131.jpg
biz-00133,Pho 79 132,3.6,$$,grocery,Cafes,38.4787,-103.4941,Denver,CO,359 Pearl St,+13035550232,825,true,https://img.example.com/biz132.jpg
biz-00134,Work and Class 133,4.4,$$,latin,Mexican,31.4030,-98.6296,Denver,CO,967 Federal St,+13035550233,1906,true,https://img.example.com/biz133.jpg
biz-00135,Sushi Den 134,4.3,$,vietnamese,Mexican,33.3742,-103.8159,Denver,CO,1144 Federal St,+13035550234,986,false,https://img.example.com/biz134.jpg
biz-00136,La Gloria 135,3.6,$$$,latin,Mexican,35.1006,-98.5139,Denver,CO,1284 Pearl St,+13035550235,2249,true,https://img.example.com/biz135.jpg
biz-00137,El Taco de Mexico 136,3.8,$$$,latin,Vietnamese,35.5961,-101.7795,San Antonio,TX,1600 Alamo St,+12105550236,1739,false,https://img.example.com/biz136.jpg
biz-00138,El Taco de Mexico 137,4.0,$$$,vietnamese,Latin American,35.3908,-104.7738,Denver,CO,2657 Guadalupe St,+13035550237,2112,false,https://img.example.com/biz137.jpg
biz-00139,La Gloria 138,3.8,$$,vietnamese,Vietnamese,36.2395,-103.6456,Denver,CO,140 Pearl St,+13035550238,1458,false,https://img.example.com/biz138.jpg
biz-00140,Aurora Latin Grocery 139,3.7,$$$,grocery,Mexican,35.5860,-104.3522,San Antonio,TX,610 Alamo St,+12105550239,1035,true,https://img.example.com/biz139.jpg
biz-00141,Sushi Den 140,4.3,$$,vietnamese,Vietnamese,33.7616,-104.0490,Denver,CO,2693 Guadalupe St,+13035550240,569,false,https://img.example.com/biz140.jpg
biz-00142,Sushi Den 141,4.6,$$,grocery,Mexican,37.1303,-104.5891,Denver,CO,599 Colfax St,+13035550241,418,false,https://img.example.com/biz141.jpg
biz-00143,Work and Class 142,4.5,$,grocery,Vietnamese,37.7832,-98.9016,San Antonio,TX,293 Federal St,+12105550242,224,false,https://img.example.com/biz142.jpg
biz-00144,La Gloria 143,3.7,$$,cafes,Latin American,35.6598,-104.2732,Denver,CO,2793 Guadalupe St,+13035550243,68,false,https://img.example.com/biz143.jpg
biz-00145,Sushi Den 144,4.7,$$$,cafes,Latin American,30.6538,-103.7246,Denver,CO,2546 Pearl St,+13035550244,1759,false,https://img.example.com/biz144.jpg
biz-00146,Sushi Den 145,4.3,$$$,grocery,Cafes,30.3084,-100.1283,Denver,CO,213 Guadalupe St,+13035550245,1268,false,https://img.example.com/biz145.jpg
biz-00147,Sushi Den 146,4.6,$$$,grocery,Mexican,32.4300,-104.7035,San Antonio,TX,2815 Alamo St,+12105550246,1806,false,https://img.example.com/biz146.jpg
biz-00148,El Taco de Mexico 147,4.6,$$$,cafes,Latin American,33.1086,-101.2243,Denver,CO,2071 Federal St,+13035550247,331,false,https://img.example.com/biz147.jpg
biz-00149,Work and Class 148,4.7,$,grocery,Latin American,29.4980,-102.3858,San Antonio,TX,634 Alamo St,+12105550248,1855,true,https://img.example.com/biz148.jpg
biz-00150,Pho 79 149,4.3,$,vietnamese,Mexican,34.6032,-100.6794,San Antonio,TX,2714 Alamo St,+12105550249,1733,false,https://img.example.com/biz149.jpg
biz-00151,Mi Tierra Cafe 150,4.4,$$$,grocery,Vietnamese,36.6620,-100.6748,Denver,CO,480 Colfax St,+13035550250,1425,false,https://img.example.com/biz150.jpg
biz-00152,Sushi Den 151,3.9,$$$,vietnamese,Mexican,38.7810,-99.8762,Denver,CO,1761 Guadalupe St,+13035550251,2400,true,https://img.example.com/biz151.jpg
biz-00153,Sushi Den 152,4.0,$$$,latin,Cafes,31.1702,-100.2558,San Antonio,TX,371 Guadalupe St,+12105550252,94,false,https://img.example.com/biz152.jpg
biz-00154,Pho 79 153,4.2,$$,vietnamese,Mexican,35.5364,-99.5061,Denver,CO,460 Colfax St,+13035550253,2259,false,https://img.example.com/biz153.jpg
biz-00155,Work and Class 154,4.4,$,mexican,Mexican,31.7159,-99.9078,San Antonio,TX,460 Guadalupe St,+12105550254,1773,false,https://img.example.com/biz154.jpg
biz-00156,Rincon Coffee 155,4.9,$$$,latin,Vietnamese,34.4567,-102.4320,San Antonio,TX,2711 Guadalupe St,+12105550255,2239,true,https://img.example.com/biz155.jpg
biz-00157,Aurora Latin Grocery 156,4.3,$,latin,Vietnamese,38.5804,-101.6105,San Antonio,TX,1398 Guadalupe St,+12105550256,361,false,https://img.example.com/biz156.jpg
biz-00158,La Gloria 157,3.8,$$,mexican,Mexican,30.3193,-103.8161,San Antonio,TX,1846 Colfax St,+12105550257,1560,false,https://img.example.com/biz157.jpg
biz-00159,Work and Class 158,3.9,$,cafes,Vietnamese,38.8209,-100.1927,Denver,CO,2264 Guadalupe St,+13035550258,2238,false,https://img.example.com/biz158.jpg
