order_id,product_id,quantity,unit_price,line_total,replacement_for
ord_123,prd_139,2,6.97,201.18,Reconciled against the bank feed.
ord_124,prd_140,3,11.62,653.11,Numbers attached for review.
ord_125,prd_141,3,15.25,251.02,Moved this to next week.
ord_126,prd_142,2,2.32,651.51,Handled and logged.
ord_127,prd_143,2,8.65,761.82,Confirming for the schedule.
ord_128,prd_144,4,11.04,182.41,"Party is on the 3rd, planning now."
ord_129,prd_145,3,6.40,221.19,Let me know if this works.
ord_130,prd_146,4,2.53,236.08,Handled and logged.
ord_131,prd_147,1,15.65,207.61,Labs came back slightly elevated.
ord_132,prd_148,4,15.16,17.66,Slides are in three versions still.
ord_133,prd_149,1,8.75,678.00,Slides are in three versions still.
ord_134,prd_150,2,4.83,405.24,Confirming for the schedule.
ord_135,prd_151,1,8.31,352.55,Reminder that this is time sensitive.
ord_136,prd_152,4,3.16,484.49,Reminder that this is time sensitive.
ord_137,prd_153,1,14.17,663.79,Handled and logged.
ord_138,prd_154,3,9.17,435.91,Slides are in three versions still.
ord_139,prd_155,4,7.65,685.02,Following up on the earlier note.
ord_140,prd_156,2,5.89,161.24,Need a fourth for Saturday.
ord_141,prd_157,1,6.64,29.93,Reconciled against the bank feed.
ord_142,prd_158,1,13.96,297.94,Labs came back slightly elevated.
ord_143,prd_159,2,9.80,119.16,"Party is on the 3rd, planning now."
ord_144,prd_160,3,10.45,297.77,Moved this to next week.
ord_145,prd_161,2,9.12,695.69,"Prep is done, sending notes."
ord_146,prd_162,4,13.01,85.28,"Prep is done, sending notes."
ord_147,prd_163,4,5.17,264.53,Reconciled against the bank feed.
ord_148,prd_164,1,3.43,827.67,Moved this to next week.
ord_149,prd_165,1,7.31,693.77,Handled and logged.
ord_150,prd_166,4,14.26,777.18,Moved this to next week.
ord_151,prd_167,1,15.85,486.98,Reminder that this is time sensitive.
ord_152,prd_168,2,7.81,476.04,Shipment tracking looks on time.
ord_153,prd_169,3,11.15,385.02,"Prep is done, sending notes."
ord_154,prd_170,3,15.59,554.69,Shipment tracking looks on time.
ord_155,prd_171,4,10.99,438.47,Let me know if this works.
ord_156,prd_172,4,14.46,620.99,Shipment tracking looks on time.
ord_157,prd_173,4,12.72,410.94,Pushed the milestone by two days.
ord_158,prd_174,1,15.40,156.70,Numbers attached for review.
ord_159,prd_175,2,10.48,603.85,Moved this to next week.
ord_160,prd_176,1,12.76,602.14,Reminder that this is time sensitive.
ord_161,prd_177,3,4.73,861.92,Reconciled against the bank feed.
ord_162,prd_178,2,4.76,395.82,"Party is on the 3rd, planning now."
ord_163,prd_179,1,7.86,600.68,Let me know if this works.
ord_164,prd_180,4,7.05,277.25,Confirming for the schedule.
ord_165,prd_181,2,7.22,319.61,"Party is on the 3rd, planning now."
ord_166,prd_182,2,13.16,651.65,Slides are in three versions still.
ord_167,prd_183,3,10.45,293.86,Need a fourth for Saturday.
ord_168,prd_184,2,15.84,522.55,Confirming for the schedule.
ord_169,prd_185,2,3.01,623.98,Pushed the milestone by two days.
ord_170,prd_186,2,11.33,345.72,Weather looks clear for the cook.
ord_171,prd_187,2,11.27,449.86,Let me know if this works.
ord_172,prd_188,4,5.51,164.43,Let me know if this works.
ord_173,prd_189,4,13.58,134.78,Slides are in three versions still.
ord_174,prd_190,3,4.37,658.69,Let me know if this works.
ord_175,prd_191,4,13.35,311.71,Numbers attached for review.
ord_176,prd_192,1,13.76,141.14,Shipment tracking looks on time.
ord_177,prd_193,1,5.03,885.98,Following up on the earlier note.
ord_178,prd_194,2,12.44,586.29,Flagging this for confirmation.
