id,page_id,parent_block_id,type,text,order,created_time,last_edited_time,has_children,checked
blk_auto_0052,pg_p_auto_102,,heading_2,Word Problems,14,2026-07-27T08:10:00.000Z,2026-07-27T08:11:00.000Z,false,false
blk_auto_0053,pg_p_auto_97,,numbered_list_item,Step 2: Magoosh practice set,21,2026-09-03T08:10:00.000Z,2026-09-03T08:11:00.000Z,false,false
blk_auto_0054,pg_p_auto_3,,bulleted_list_item,Buy more scratch paper,2,2026-03-06T08:10:00.000Z,2026-03-06T08:11:00.000Z,false,false
blk_auto_0055,pg_p_auto_169,,bulleted_list_item,Buy more scratch paper,16,2026-10-08T08:10:00.000Z,2026-10-08T08:11:00.000Z,false,false
blk_auto_0056,pg_p_auto_131,,to_do,Time the quant section - 35 min,5,2026-09-27T08:10:00.000Z,2026-09-27T08:11:00.000Z,false,true
blk_auto_0057,pg_p_auto_167,,heading_2,Algebra and Number Properties,10,2026-10-13T08:10:00.000Z,2026-10-13T08:11:00.000Z,false,false
blk_auto_0058,pg_p_auto_128,,heading_2,Sentence Equivalence,21,2026-06-03T08:10:00.000Z,2026-06-03T08:11:00.000Z,false,false
blk_auto_0059,pg_p_auto_90,,numbered_list_item,Step 2: Time the quant section - 35 min,1,2026-06-23T08:10:00.000Z,2026-06-23T08:11:00.000Z,false,false
blk_auto_0060,pg_p_auto_20,,to_do,Review error log,13,2025-11-22T08:10:00.000Z,2025-11-22T08:11:00.000Z,false,false
blk_auto_0061,pg_p_auto_26,,numbered_list_item,Step 3: PowerPrep timed section,4,2026-05-13T08:10:00.000Z,2026-05-13T08:11:00.000Z,false,false
blk_auto_0062,pg_p_auto_132,,heading_1,Week 4 - Text Completion,28,2026-10-14T08:10:00.000Z,2026-10-14T08:11:00.000Z,false,false
blk_auto_0063,pg_p_auto_37,,heading_2,Sentence Equivalence,25,2026-01-30T08:10:00.000Z,2026-01-30T08:11:00.000Z,false,false
blk_auto_0064,pg_p_auto_171,,bulleted_list_item,Buy more scratch paper,29,2025-12-11T08:10:00.000Z,2025-12-11T08:11:00.000Z,false,false
blk_auto_0065,pg_p_auto_123,,to_do,Time the quant section - 35 min,22,2026-02-14T08:10:00.000Z,2026-02-14T08:11:00.000Z,false,true
blk_auto_0066,pg_p_auto_81,,numbered_list_item,Step 9: Anki vocab 200 cards,21,2026-02-18T08:10:00.000Z,2026-02-18T08:11:00.000Z,false,false
blk_auto_0067,pg_p_auto_116,,bulleted_list_item,Tonkatsu - double the cabbage,9,2026-04-19T08:10:00.000Z,2026-04-19T08:11:00.000Z,false,false
blk_auto_0068,pg_p_auto_6,,to_do,Time the quant section - 35 min,9,2026-04-19T08:10:00.000Z,2026-04-19T08:11:00.000Z,false,true
blk_auto_0069,pg_p_auto_54,,to_do,PowerPrep timed section,1,2026-01-12T08:10:00.000Z,2026-01-12T08:11:00.000Z,false,true
blk_auto_0070,pg_p_auto_94,,numbered_list_item,Step 9: Time the quant section - 35 min,29,2026-03-05T08:10:00.000Z,2026-03-05T08:11:00.000Z,false,false
blk_auto_0071,pg_p_auto_107,,bulleted_list_item,Use Pono Market panko if I have it,20,2026-01-14T08:10:00.000Z,2026-01-14T08:11:00.000Z,false,false
blk_auto_0072,pg_p_auto_91,,bulleted_list_item,Tonkatsu - double the cabbage,19,2026-02-14T08:10:00.000Z,2026-02-14T08:11:00.000Z,false,false
blk_auto_0073,pg_p_auto_174,,paragraph,Buy more scratch paper,4,2026-07-07T08:10:00.000Z,2026-07-07T08:11:00.000Z,false,false
blk_auto_0074,pg_p_auto_96,,heading_2,Quantitative Comparison,13,2026-01-21T08:10:00.000Z,2026-01-21T08:11:00.000Z,false,false
blk_auto_0075,pg_p_auto_180,,paragraph,Kaze due for rabies booster,18,2026-02-01T08:10:00.000Z,2026-02-01T08:11:00.000Z,false,false
blk_auto_0076,pg_p_auto_84,,paragraph,Tonkatsu - double the cabbage,6,2026-01-16T08:10:00.000Z,2026-01-16T08:11:00.000Z,false,false
blk_auto_0077,pg_p_auto_29,,to_do,Magoosh practice set,6,2026-04-09T08:10:00.000Z,2026-04-09T08:11:00.000Z,false,true
blk_auto_0078,pg_p_auto_168,,to_do,Time the quant section - 35 min,29,2025-09-29T08:10:00.000Z,2025-09-29T08:11:00.000Z,false,false
blk_auto_0079,pg_p_auto_99,,heading_2,Algebra and Number Properties,3,2026-07-12T08:10:00.000Z,2026-07-12T08:11:00.000Z,false,false
blk_auto_0080,pg_p_auto_12,,numbered_list_item,Step 1: Anki vocab 200 cards,10,2026-01-13T08:10:00.000Z,2026-01-13T08:11:00.000Z,false,false
blk_auto_0081,pg_p_auto_15,,heading_1,Week 11 - Data Analysis,10,2026-04-29T08:10:00.000Z,2026-04-29T08:11:00.000Z,false,false
blk_auto_0082,pg_p_auto_53,,numbered_list_item,Step 4: PowerPrep timed section,12,2026-01-09T08:10:00.000Z,2026-01-09T08:11:00.000Z,false,false
blk_auto_0083,pg_p_auto_76,,heading_2,Word Problems,30,2025-11-12T08:10:00.000Z,2025-11-12T08:11:00.000Z,false,false
blk_auto_0084,pg_p_auto_69,,heading_1,Week 1 - Word Problems,25,2026-01-10T08:10:00.000Z,2026-01-10T08:11:00.000Z,false,false
blk_auto_0085,pg_p_auto_133,,to_do,Magoosh practice set,26,2026-10-13T08:10:00.000Z,2026-10-13T08:11:00.000Z,false,false
blk_auto_0086,pg_p_auto_132,,to_do,Anki vocab 200 cards,12,2026-05-22T08:10:00.000Z,2026-05-22T08:11:00.000Z,false,false
blk_auto_0087,pg_p_auto_164,,heading_1,Week 11 - Geometry,20,2025-11-28T08:10:00.000Z,2025-11-28T08:11:00.000Z,false,false
blk_auto_0088,pg_p_auto_69,,to_do,Review error log,28,2026-03-23T08:10:00.000Z,2026-03-23T08:11:00.000Z,false,false
blk_auto_0089,pg_p_auto_115,,heading_1,Week 3 - Quantitative Comparison,17,2026-03-15T08:10:00.000Z,2026-03-15T08:11:00.000Z,false,false
blk_auto_0090,pg_p_auto_100,,numbered_list_item,Step 8: PowerPrep timed section,18,2026-08-19T08:10:00.000Z,2026-08-19T08:11:00.000Z,false,false
blk_auto_0091,pg_p_auto_63,,bulleted_list_item,Kaze due for rabies booster,4,2026-07-08T08:10:00.000Z,2026-07-08T08:11:00.000Z,false,false
blk_auto_0092,pg_p_auto_94,,heading_1,Week 10 - Sentence Equivalence,22,2026-03-25T08:10:00.000Z,2026-03-25T08:11:00.000Z,false,false
blk_auto_0093,pg_p_auto_141,,heading_2,Geometry,14,2026-06-07T08:10:00.000Z,2026-06-07T08:11:00.000Z,false,false
blk_auto_0094,pg_p_auto_14,,to_do,Magoosh practice set,2,2025-10-11T08:10:00.000Z,2025-10-11T08:11:00.000Z,false,false
blk_auto_0095,pg_p_auto_5,,bulleted_list_item,Hikari needs hock check before Madras,23,2026-06-04T08:10:00.000Z,2026-06-04T08:11:00.000Z,false,false
blk_auto_0096,pg_p_auto_83,,heading_1,Week 5 - Data Analysis,25,2025-11-26T08:10:00.000Z,2025-11-26T08:11:00.000Z,false,false
blk_auto_0097,pg_p_auto_94,,paragraph,Tonkatsu - double the cabbage,27,2026-04-07T08:10:00.000Z,2026-04-07T08:11:00.000Z,false,false
blk_auto_0098,pg_p_auto_6,,heading_2,Reading Comprehension,27,2026-09-23T08:10:00.000Z,2026-09-23T08:11:00.000Z,false,false
blk_auto_0099,pg_p_auto_38,,heading_2,Data Analysis,22,2026-07-07T08:10:00.000Z,2026-07-07T08:11:00.000Z,false,false
blk_auto_0100,pg_p_auto_6,,heading_2,Text Completion,17,2026-04-27T08:10:00.000Z,2026-04-27T08:11:00.000Z,false,false
blk_auto_0101,pg_p_auto_13,,bulleted_list_item,Hikari needs hock check before Madras,30,2026-07-03T08:10:00.000Z,2026-07-03T08:11:00.000Z,false,false
blk_auto_0102,pg_p_auto_38,,heading_2,Algebra and Number Properties,16,2026-10-19T08:10:00.000Z,2026-10-19T08:11:00.000Z,false,false
blk_auto_0103,pg_p_auto_148,,paragraph,Use Pono Market panko if I have it,11,2026-04-01T08:10:00.000Z,2026-04-01T08:11:00.000Z,false,false
blk_auto_0104,pg_p_auto_23,,heading_2,Reading Comprehension,25,2026-07-10T08:10:00.000Z,2026-07-10T08:11:00.000Z,false,false
blk_auto_0105,pg_p_auto_19,,numbered_list_item,Step 5: PowerPrep timed section,10,2025-11-29T08:10:00.000Z,2025-11-29T08:11:00.000Z,false,false
blk_auto_0106,pg_p_auto_150,,heading_2,Reading Comprehension,22,2026-06-01T08:10:00.000Z,2026-06-01T08:11:00.000Z,false,false
blk_auto_0107,pg_p_auto_43,,paragraph,Hikari needs hock check before Madras,17,2026-02-24T08:10:00.000Z,2026-02-24T08:11:00.000Z,false,false
blk_auto_0108,pg_p_auto_20,,numbered_list_item,Step 7: Anki vocab 200 cards,6,2025-09-17T08:10:00.000Z,2025-09-17T08:11:00.000Z,false,false
blk_auto_0109,pg_p_auto_35,,heading_2,Text Completion,20,2026-01-11T08:10:00.000Z,2026-01-11T08:11:00.000Z,false,false
blk_auto_0110,pg_p_auto_81,,heading_2,Reading Comprehension,12,2026-06-11T08:10:00.000Z,2026-06-11T08:11:00.000Z,false,false
blk_auto_0111,pg_p_auto_18,,heading_2,Reading Comprehension,29,2026-03-25T08:10:00.000Z,2026-03-25T08:11:00.000Z,false,false
blk_auto_0112,pg_p_auto_15,,heading_1,Week 9 - Data Analysis,26,2026-01-06T08:10:00.000Z,2026-01-06T08:11:00.000Z,false,false
blk_auto_0113,pg_p_auto_148,,numbered_list_item,Step 1: Manhattan 5lb sections 12.1 - 12.4,13,2025-11-12T08:10:00.000Z,2025-11-12T08:11:00.000Z,false,false
blk_auto_0114,pg_p_auto_87,,to_do,Redo missed problems,4,2026-09-11T08:10:00.000Z,2026-09-11T08:11:00.000Z,false,false
blk_auto_0115,pg_p_auto_176,,heading_1,Week 5 - Quantitative Comparison,25,2026-05-10T08:10:00.000Z,2026-05-10T08:11:00.000Z,false,false
blk_auto_0116,pg_p_auto_83,,bulleted_list_item,Buy more scratch paper,9,2026-05-20T08:10:00.000Z,2026-05-20T08:11:00.000Z,false,false
blk_auto_0117,pg_p_auto_199,,to_do,Redo missed problems,30,2026-05-12T08:10:00.000Z,2026-05-12T08:11:00.000Z,false,false
blk_auto_0118,pg_p_auto_194,,bulleted_list_item,Buy more scratch paper,18,2025-12-03T08:10:00.000Z,2025-12-03T08:11:00.000Z,false,false
blk_auto_0119,pg_p_auto_41,,numbered_list_item,Step 1: Review error log,19,2026-08-04T08:10:00.000Z,2026-08-04T08:11:00.000Z,false,false
blk_auto_0120,pg_p_auto_175,,bulleted_list_item,Kaze due for rabies booster,30,2025-12-29T08:10:00.000Z,2025-12-29T08:11:00.000Z,false,false
blk_auto_0121,pg_p_auto_132,,heading_2,Geometry,9,2026-01-24T08:10:00.000Z,2026-01-24T08:11:00.000Z,false,false
blk_auto_0122,pg_p_auto_186,,numbered_list_item,Step 7: Manhattan 5lb sections 12.1 - 12.4,18,2025-09-23T08:10:00.000Z,2025-09-23T08:11:00.000Z,false,false
blk_auto_0123,pg_p_auto_152,,heading_1,Week 10 - Text Completion,19,2026-06-24T08:10:00.000Z,2026-06-24T08:11:00.000Z,false,false
blk_auto_0124,pg_p_auto_57,,to_do,Review error log,3,2026-01-16T08:10:00.000Z,2026-01-16T08:11:00.000Z,false,false
blk_auto_0125,pg_p_auto_88,,bulleted_list_item,Buy more scratch paper,7,2026-01-17T08:10:00.000Z,2026-01-17T08:11:00.000Z,false,false
blk_auto_0126,pg_p_auto_181,,paragraph,Hikari needs hock check before Madras,1,2026-09-18T08:10:00.000Z,2026-09-18T08:11:00.000Z,false,false
blk_auto_0127,pg_p_auto_199,,numbered_list_item,Step 5: Time the quant section - 35 min,6,2026-07-30T08:10:00.000Z,2026-07-30T08:11:00.000Z,false,false
blk_auto_0128,pg_p_auto_186,,numbered_list_item,Step 8: Magoosh practice set,11,2025-11-05T08:10:00.000Z,2025-11-05T08:11:00.000Z,false,false
blk_auto_0129,pg_p_auto_124,,to_do,Manhattan 5lb sections 12.1 - 12.4,16,2025-12-05T08:10:00.000Z,2025-12-05T08:11:00.000Z,false,true
blk_auto_0130,pg_p_auto_200,,to_do,Time the quant section - 35 min,25,2026-10-01T08:10:00.000Z,2026-10-01T08:11:00.000Z,false,false
blk_auto_0131,pg_p_auto_85,,numbered_list_item,Step 8: Review error log,23,2026-08-21T08:10:00.000Z,2026-08-21T08:11:00.000Z,false,false
blk_auto_0132,pg_p_auto_182,,numbered_list_item,Step 9: Redo missed problems,29,2026-05-29T08:10:00.000Z,2026-05-29T08:11:00.000Z,false,false
blk_auto_0133,pg_p_auto_194,,heading_1,Week 5 - Quantitative Comparison,23,2026-01-22T08:10:00.000Z,2026-01-22T08:11:00.000Z,false,false
blk_auto_0134,pg_p_auto_87,,numbered_list_item,Step 10: Manhattan 5lb sections 12.1 - 12.4,15,2025-11-28T08:10:00.000Z,2025-11-28T08:11:00.000Z,false,false
blk_auto_0135,pg_p_auto_36,,bulleted_list_item,Buy more scratch paper,3,2026-06-11T08:10:00.000Z,2026-06-11T08:11:00.000Z,false,false
blk_auto_0136,pg_p_auto_5,,numbered_list_item,Step 7: Magoosh practice set,7,2025-11-17T08:10:00.000Z,2025-11-17T08:11:00.000Z,false,false
blk_auto_0137,pg_p_auto_135,,bulleted_list_item,Use Pono Market panko if I have it,16,2026-09-09T08:10:00.000Z,2026-09-09T08:11:00.000Z,false,false
blk_auto_0138,pg_p_auto_71,,bulleted_list_item,Buy more scratch paper,3,2026-05-30T08:10:00.000Z,2026-05-30T08:11:00.000Z,false,false
blk_auto_0139,pg_p_auto_76,,heading_2,Word Problems,26,2026-03-14T08:10:00.000Z,2026-03-14T08:11:00.000Z,false,false
blk_auto_0140,pg_p_auto_42,,to_do,Anki vocab 200 cards,8,2026-08-20T08:10:00.000Z,2026-08-20T08:11:00.000Z,false,false
blk_auto_0141,pg_p_auto_184,,to_do,Review error log,15,2025-11-14T08:10:00.000Z,2025-11-14T08:11:00.000Z,false,true
blk_auto_0142,pg_p_auto_191,,heading_2,Geometry,8,2025-09-06T08:10:00.000Z,2025-09-06T08:11:00.000Z,false,false
blk_auto_0143,pg_p_auto_76,,bulleted_list_item,Pace at 1.5 min per question,27,2026-01-25T08:10:00.000Z,2026-01-25T08:11:00.000Z,false,false
blk_auto_0144,pg_p_auto_198,,bulleted_list_item,Hikari needs hock check before Madras,2,2026-01-01T08:10:00.000Z,2026-01-01T08:11:00.000Z,false,false
blk_auto_0145,pg_p_auto_195,,numbered_list_item,Step 10: Manhattan 5lb sections 12.1 - 12.4,30,2026-06-26T08:10:00.000Z,2026-06-26T08:11:00.000Z,false,false
blk_auto_0146,pg_p_auto_98,,bulleted_list_item,Hikari needs hock check before Madras,29,2026-06-18T08:10:00.000Z,2026-06-18T08:11:00.000Z,false,false
blk_auto_0147,pg_p_auto_25,,heading_2,Geometry,20,2026-08-28T08:10:00.000Z,2026-08-28T08:11:00.000Z,false,false
blk_auto_0148,pg_p_auto_154,,heading_1,Week 5 - Sentence Equivalence,21,2026-02-19T08:10:00.000Z,2026-02-19T08:11:00.000Z,false,false
blk_auto_0149,pg_p_auto_190,,bulleted_list_item,Buy more scratch paper,21,2025-12-26T08:10:00.000Z,2025-12-26T08:11:00.000Z,false,false
blk_auto_0150,pg_p_auto_11,,numbered_list_item,Step 12: Time the quant section - 35 min,26,2026-01-11T08:10:00.000Z,2026-01-11T08:11:00.000Z,false,false
blk_auto_0151,pg_p_auto_113,,heading_1,Week 5 - Sentence Equivalence,13,2026-01-27T08:10:00.000Z,2026-01-27T08:11:00.000Z,false,false
blk_auto_0152,pg_p_auto_177,,heading_1,Week 9 - Text Completion,1,2025-12-02T08:10:00.000Z,2025-12-02T08:11:00.000Z,false,false
blk_auto_0153,pg_p_auto_42,,bulleted_list_item,Buy more scratch paper,2,2026-09-20T08:10:00.000Z,2026-09-20T08:11:00.000Z,false,false
blk_auto_0154,pg_p_auto_42,,bulleted_list_item,Pace at 1.5 min per question,19,2026-10-07T08:10:00.000Z,2026-10-07T08:11:00.000Z,false,false
blk_auto_0155,pg_p_auto_61,,heading_1,Week 5 - Text Completion,24,2026-04-06T08:10:00.000Z,2026-04-06T08:11:00.000Z,false,false
blk_auto_0156,pg_p_auto_89,,bulleted_list_item,Tonkatsu - double the cabbage,4,2026-06-20T08:10:00.000Z,2026-06-20T08:11:00.000Z,false,false
blk_auto_0157,pg_p_auto_134,,heading_2,Algebra and Number Properties,4,2026-09-17T08:10:00.000Z,2026-09-17T08:11:00.000Z,false,false
blk_auto_0158,pg_p_auto_151,,numbered_list_item,Step 7: Manhattan 5lb sections 12.1 - 12.4,13,2026-05-11T08:10:00.000Z,2026-05-11T08:11:00.000Z,false,false
blk_auto_0159,pg_p_auto_60,,to_do,Manhattan 5lb sections 12.1 - 12.4,25,2026-07-01T08:10:00.000Z,2026-07-01T08:11:00.000Z,false,true
blk_auto_0160,pg_p_auto_183,,numbered_list_item,Step 11: PowerPrep timed section,20,2026-05-26T08:10:00.000Z,2026-05-26T08:11:00.000Z,false,false
blk_auto_0161,pg_p_auto_78,,heading_2,Data Analysis,29,2026-06-24T08:10:00.000Z,2026-06-24T08:11:00.000Z,false,false
blk_auto_0162,pg_p_auto_121,,heading_1,Week 8 - Reading Comprehension,25,2026-08-16T08:10:00.000Z,2026-08-16T08:11:00.000Z,false,false
blk_auto_0163,pg_p_auto_37,,heading_2,Text Completion,21,2026-10-01T08:10:00.000Z,2026-10-01T08:11:00.000Z,false,false
blk_auto_0164,pg_p_auto_14,,to_do,Redo missed problems,21,2026-01-21T08:10:00.000Z,2026-01-21T08:11:00.000Z,false,false
blk_auto_0165,pg_p_auto_194,,to_do,Time the quant section - 35 min,17,2026-06-22T08:10:00.000Z,2026-06-22T08:11:00.000Z,false,true
blk_auto_0166,pg_p_auto_39,,heading_2,Geometry,13,2026-09-15T08:10:00.000Z,2026-09-15T08:11:00.000Z,false,false
blk_auto_0167,pg_p_auto_93,,numbered_list_item,Step 11: Magoosh practice set,9,2026-06-02T08:10:00.000Z,2026-06-02T08:11:00.000Z,false,false
blk_auto_0168,pg_p_auto_60,,heading_1,Week 11 - Algebra and Number Properties,22,2026-03-03T08:10:00.000Z,2026-03-03T08:11:00.000Z,false,false
blk_auto_0169,pg_p_auto_89,,paragraph,Tonkatsu - double the cabbage,11,2026-04-15T08:10:00.000Z,2026-04-15T08:11:00.000Z,false,false
blk_auto_0170,pg_p_auto_24,,paragraph,Hikari needs hock check before Madras,7,2026-01-23T08:10:00.000Z,2026-01-23T08:11:00.000Z,false,false
blk_auto_0171,pg_p_auto_29,,numbered_list_item,Step 9: Anki vocab 200 cards,12,2026-09-18T08:10:00.000Z,2026-09-18T08:11:00.000Z,false,false
blk_auto_0172,pg_p_auto_178,,bulleted_list_item,Kaze due for rabies booster,30,2026-06-12T08:10:00.000Z,2026-06-12T08:11:00.000Z,false,false
blk_auto_0173,pg_p_auto_113,,numbered_list_item,Step 4: Anki vocab 200 cards,22,2026-08-20T08:10:00.000Z,2026-08-20T08:11:00.000Z,false,false
blk_auto_0174,pg_p_auto_164,,heading_1,Week 8 - Algebra and Number Properties,30,2026-06-08T08:10:00.000Z,2026-06-08T08:11:00.000Z,false,false
blk_auto_0175,pg_p_auto_144,,to_do,Magoosh practice set,29,2026-07-05T08:10:00.000Z,2026-07-05T08:11:00.000Z,false,false
