id,doorbot_id,device_id,kind,created_at,answered,favorite,recording_status,snapshot_url,duration_seconds,cv_properties
evt-0033,rd-001,rd-001,ding,2026-06-19T23:00:00Z,False,False,failed,https://ring.com/snap/evt-0033.jpg,29,"{""person_detected"":false,""vehicle_detected"":false,""package_detected"":true}"
evt-0034,rd-001,rd-001,ding,2026-03-19T23:00:00Z,True,False,failed,https://ring.com/snap/evt-0034.jpg,22,"{""person_detected"":false,""vehicle_detected"":false,""package_detected"":false}"
evt-0035,rd-001,rd-001,ding,2026-02-17T16:00:00Z,False,False,ready,https://ring.com/snap/evt-0035.jpg,30,"{""person_detected"":true,""vehicle_detected"":true,""package_detected"":false}"
evt-0036,rd-001,rd-001,ding,2026-06-04T13:00:00Z,True,False,ready,https://ring.com/snap/evt-0036.jpg,19,"{""person_detected"":true,""vehicle_detected"":false,""package_detected"":false}"
evt-0037,rd-001,rd-001,motion,2026-01-23T23:00:00Z,True,False,ready,https://ring.com/snap/evt-0037.jpg,9,"{""person_detected"":false,""vehicle_detected"":true,""package_detected"":false}"
evt-0038,rd-001,rd-001,motion,2026-02-26T21:00:00Z,True,False,failed,https://ring.com/snap/evt-0038.jpg,13,"{""person_detected"":true,""vehicle_detected"":false,""package_detected"":true}"
evt-0039,rd-001,rd-001,motion,2026-09-12T09:00:00Z,False,False,failed,https://ring.com/snap/evt-0039.jpg,15,"{""person_detected"":false,""vehicle_detected"":false,""package_detected"":true}"
evt-0040,rd-001,rd-001,motion,2026-01-20T05:00:00Z,True,False,ready,https://ring.com/snap/evt-0040.jpg,9,"{""person_detected"":false,""vehicle_detected"":false,""package_detected"":false}"
evt-0041,rd-001,rd-001,ding,2026-03-05T12:00:00Z,True,False,ready,https://ring.com/snap/evt-0041.jpg,27,"{""person_detected"":true,""vehicle_detected"":true,""package_detected"":false}"
evt-0042,rd-001,rd-001,ding,2026-06-18T12:00:00Z,True,False,failed,https://ring.com/snap/evt-0042.jpg,6,"{""person_detected"":true,""vehicle_detected"":false,""package_detected"":false}"
evt-0043,rd-001,rd-001,motion,2026-04-17T19:00:00Z,False,False,ready,https://ring.com/snap/evt-0043.jpg,12,"{""person_detected"":false,""vehicle_detected"":true,""package_detected"":false}"
evt-0044,rd-001,rd-001,ding,2026-09-15T01:00:00Z,True,False,failed,https://ring.com/snap/evt-0044.jpg,29,"{""person_detected"":true,""vehicle_detected"":false,""package_detected"":true}"
evt-0045,rd-001,rd-001,motion,2026-06-17T10:00:00Z,True,False,failed,https://ring.com/snap/evt-0045.jpg,22,"{""person_detected"":false,""vehicle_detected"":false,""package_detected"":true}"
evt-0046,rd-001,rd-001,ding,2026-02-06T09:00:00Z,True,False,ready,https://ring.com/snap/evt-0046.jpg,5,"{""person_detected"":false,""vehicle_detected"":false,""package_detected"":false}"
evt-0047,rd-001,rd-001,motion,2026-07-01T21:00:00Z,False,False,failed,https://ring.com/snap/evt-0047.jpg,25,"{""person_detected"":true,""vehicle_detected"":true,""package_detected"":false}"
evt-0048,rd-001,rd-001,ding,2026-02-15T04:00:00Z,False,False,ready,https://ring.com/snap/evt-0048.jpg,5,"{""person_detected"":true,""vehicle_detected"":false,""package_detected"":false}"
evt-0049,rd-001,rd-001,motion,2026-02-16T11:00:00Z,True,False,ready,https://ring.com/snap/evt-0049.jpg,18,"{""person_detected"":false,""vehicle_detected"":true,""package_detected"":false}"
evt-0050,rd-001,rd-001,ding,2026-03-24T00:00:00Z,False,False,ready,https://ring.com/snap/evt-0050.jpg,20,"{""person_detected"":true,""vehicle_detected"":false,""package_detected"":true}"
evt-0051,rd-001,rd-001,ding,2026-02-10T01:00:00Z,False,False,failed,https://ring.com/snap/evt-0051.jpg,7,"{""person_detected"":false,""vehicle_detected"":false,""package_detected"":true}"
evt-0052,rd-001,rd-001,motion,2026-05-21T07:00:00Z,True,False,failed,https://ring.com/snap/evt-0052.jpg,7,"{""person_detected"":false,""vehicle_detected"":false,""package_detected"":false}"
evt-0053,rd-001,rd-001,motion,2026-04-18T01:00:00Z,False,False,failed,https://ring.com/snap/evt-0053.jpg,12,"{""person_detected"":true,""vehicle_detected"":true,""package_detected"":false}"
evt-0054,rd-001,rd-001,motion,2026-09-19T14:00:00Z,False,False,failed,https://ring.com/snap/evt-0054.jpg,11,"{""person_detected"":true,""vehicle_detected"":false,""package_detected"":false}"
evt-0055,rd-001,rd-001,ding,2026-01-19T12:00:00Z,True,False,failed,https://ring.com/snap/evt-0055.jpg,24,"{""person_detected"":false,""vehicle_detected"":true,""package_detected"":false}"
evt-0056,rd-001,rd-001,ding,2026-02-28T13:00:00Z,False,False,failed,https://ring.com/snap/evt-0056.jpg,15,"{""person_detected"":true,""vehicle_detected"":false,""package_detected"":true}"
evt-0057,rd-001,rd-001,motion,2026-05-04T00:00:00Z,True,False,ready,https://ring.com/snap/evt-0057.jpg,9,"{""person_detected"":false,""vehicle_detected"":false,""package_detected"":true}"
evt-0058,rd-001,rd-001,motion,2026-03-21T09:00:00Z,False,False,failed,https://ring.com/snap/evt-0058.jpg,20,"{""person_detected"":false,""vehicle_detected"":false,""package_detected"":false}"
evt-0059,rd-001,rd-001,motion,2026-02-28T22:00:00Z,False,False,ready,https://ring.com/snap/evt-0059.jpg,29,"{""person_detected"":true,""vehicle_detected"":true,""package_detected"":false}"
evt-0060,rd-001,rd-001,ding,2026-01-16T18:00:00Z,False,False,failed,https://ring.com/snap/evt-0060.jpg,5,"{""person_detected"":true,""vehicle_detected"":false,""package_detected"":false}"
evt-0061,rd-001,rd-001,motion,2026-07-02T03:00:00Z,False,False,ready,https://ring.com/snap/evt-0061.jpg,12,"{""person_detected"":false,""vehicle_detected"":true,""package_detected"":false}"
evt-0062,rd-001,rd-001,motion,2026-03-20T08:00:00Z,False,False,failed,https://ring.com/snap/evt-0062.jpg,26,"{""person_detected"":true,""vehicle_detected"":false,""package_detected"":true}"
evt-0063,rd-001,rd-001,motion,2026-01-17T23:00:00Z,True,False,failed,https://ring.com/snap/evt-0063.jpg,7,"{""person_detected"":false,""vehicle_detected"":false,""package_detected"":true}"
evt-0064,rd-001,rd-001,motion,2026-04-08T20:00:00Z,True,False,failed,https://ring.com/snap/evt-0064.jpg,8,"{""person_detected"":false,""vehicle_detected"":false,""package_detected"":false}"
evt-0065,rd-001,rd-001,motion,2026-02-10T10:00:00Z,False,False,ready,https://ring.com/snap/evt-0065.jpg,27,"{""person_detected"":true,""vehicle_detected"":true,""package_detected"":false}"
evt-0066,rd-001,rd-001,motion,2026-06-12T06:00:00Z,False,False,ready,https://ring.com/snap/evt-0066.jpg,29,"{""person_detected"":true,""vehicle_detected"":false,""package_detected"":false}"
evt-0067,rd-001,rd-001,ding,2026-02-19T22:00:00Z,False,False,ready,https://ring.com/snap/evt-0067.jpg,30,"{""person_detected"":false,""vehicle_detected"":true,""package_detected"":false}"
evt-0068,rd-001,rd-001,motion,2026-05-10T20:00:00Z,True,False,ready,https://ring.com/snap/evt-0068.jpg,18,"{""person_detected"":true,""vehicle_detected"":false,""package_detected"":true}"
evt-0069,rd-001,rd-001,ding,2026-09-01T03:00:00Z,False,False,failed,https://ring.com/snap/evt-0069.jpg,16,"{""person_detected"":false,""vehicle_detected"":false,""package_detected"":true}"
evt-0070,rd-001,rd-001,ding,2026-06-28T16:00:00Z,True,False,failed,https://ring.com/snap/evt-0070.jpg,12,"{""person_detected"":false,""vehicle_detected"":false,""package_detected"":false}"
evt-0071,rd-001,rd-001,motion,2026-03-20T18:00:00Z,False,False,ready,https://ring.com/snap/evt-0071.jpg,28,"{""person_detected"":true,""vehicle_detected"":true,""package_detected"":false}"
evt-0072,rd-001,rd-001,motion,2026-03-21T08:00:00Z,True,False,ready,https://ring.com/snap/evt-0072.jpg,23,"{""person_detected"":true,""vehicle_detected"":false,""package_detected"":false}"
evt-0073,rd-001,rd-001,motion,2026-04-03T16:00:00Z,False,False,failed,https://ring.com/snap/evt-0073.jpg,14,"{""person_detected"":false,""vehicle_detected"":true,""package_detected"":false}"
evt-0074,rd-001,rd-001,motion,2026-05-09T02:00:00Z,True,False,failed,https://ring.com/snap/evt-0074.jpg,23,"{""person_detected"":true,""vehicle_detected"":false,""package_detected"":true}"
evt-0075,rd-001,rd-001,ding,2026-04-27T17:00:00Z,True,False,ready,https://ring.com/snap/evt-0075.jpg,8,"{""person_detected"":false,""vehicle_detected"":false,""package_detected"":true}"
evt-0076,rd-001,rd-001,ding,2026-08-19T03:00:00Z,True,False,failed,https://ring.com/snap/evt-0076.jpg,28,"{""person_detected"":false,""vehicle_detected"":false,""package_detected"":false}"
evt-0077,rd-001,rd-001,ding,2026-03-13T18:00:00Z,False,False,ready,https://ring.com/snap/evt-0077.jpg,28,"{""person_detected"":true,""vehicle_detected"":true,""package_detected"":false}"
evt-0078,rd-001,rd-001,ding,2026-03-13T03:00:00Z,False,False,ready,https://ring.com/snap/evt-0078.jpg,17,"{""person_detected"":true,""vehicle_detected"":false,""package_detected"":false}"
evt-0079,rd-001,rd-001,motion,2026-05-01T07:00:00Z,False,False,ready,https://ring.com/snap/evt-0079.jpg,19,"{""person_detected"":false,""vehicle_detected"":true,""package_detected"":false}"
evt-0080,rd-001,rd-001,motion,2026-03-17T20:00:00Z,False,False,failed,https://ring.com/snap/evt-0080.jpg,21,"{""person_detected"":true,""vehicle_detected"":false,""package_detected"":true}"
evt-0081,rd-001,rd-001,motion,2026-04-10T19:00:00Z,True,False,ready,https://ring.com/snap/evt-0081.jpg,7,"{""person_detected"":false,""vehicle_detected"":false,""package_detected"":true}"
evt-0082,rd-001,rd-001,ding,2026-04-12T21:00:00Z,False,False,failed,https://ring.com/snap/evt-0082.jpg,12,"{""person_detected"":false,""vehicle_detected"":false,""package_detected"":false}"
evt-0083,rd-001,rd-001,motion,2026-01-16T20:00:00Z,False,False,failed,https://ring.com/snap/evt-0083.jpg,18,"{""person_detected"":true,""vehicle_detected"":true,""package_detected"":false}"
evt-0084,rd-001,rd-001,ding,2026-08-28T11:00:00Z,True,False,failed,https://ring.com/snap/evt-0084.jpg,25,"{""person_detected"":true,""vehicle_detected"":false,""package_detected"":false}"
evt-0085,rd-001,rd-001,ding,2026-03-17T08:00:00Z,True,False,ready,https://ring.com/snap/evt-0085.jpg,6,"{""person_detected"":false,""vehicle_detected"":true,""package_detected"":false}"
evt-0086,rd-001,rd-001,motion,2026-03-23T14:00:00Z,False,False,ready,https://ring.com/snap/evt-0086.jpg,25,"{""person_detected"":true,""vehicle_detected"":false,""package_detected"":true}"
evt-0087,rd-001,rd-001,motion,2026-01-11T23:00:00Z,False,False,ready,https://ring.com/snap/evt-0087.jpg,5,"{""person_detected"":false,""vehicle_detected"":false,""package_detected"":true}"
evt-0088,rd-001,rd-001,ding,2026-03-16T08:00:00Z,False,False,failed,https://ring.com/snap/evt-0088.jpg,30,"{""person_detected"":false,""vehicle_detected"":false,""package_detected"":false}"
evt-0089,rd-001,rd-001,motion,2026-04-02T10:00:00Z,False,False,ready,https://ring.com/snap/evt-0089.jpg,27,"{""person_detected"":true,""vehicle_detected"":true,""package_detected"":false}"
evt-0090,rd-001,rd-001,ding,2026-01-10T08:00:00Z,True,False,ready,https://ring.com/snap/evt-0090.jpg,7,"{""person_detected"":true,""vehicle_detected"":false,""package_detected"":false}"
evt-0091,rd-001,rd-001,ding,2026-09-08T15:00:00Z,True,False,ready,https://ring.com/snap/evt-0091.jpg,25,"{""person_detected"":false,""vehicle_detected"":true,""package_detected"":false}"
evt-0092,rd-001,rd-001,motion,2026-03-27T06:00:00Z,True,False,ready,https://ring.com/snap/evt-0092.jpg,21,"{""person_detected"":true,""vehicle_detected"":false,""package_detected"":true}"
evt-0093,rd-001,rd-001,motion,2026-08-12T06:00:00Z,True,False,failed,https://ring.com/snap/evt-0093.jpg,25,"{""person_detected"":false,""vehicle_detected"":false,""package_detected"":true}"
evt-0094,rd-001,rd-001,ding,2026-09-11T20:00:00Z,True,False,ready,https://ring.com/snap/evt-0094.jpg,7,"{""person_detected"":false,""vehicle_detected"":false,""package_detected"":false}"
evt-0095,rd-001,rd-001,ding,2026-09-21T12:00:00Z,True,False,ready,https://ring.com/snap/evt-0095.jpg,5,"{""person_detected"":true,""vehicle_detected"":true,""package_detected"":false}"
evt-0096,rd-001,rd-001,motion,2026-09-08T04:00:00Z,True,False,failed,https://ring.com/snap/evt-0096.jpg,10,"{""person_detected"":true,""vehicle_detected"":false,""package_detected"":false}"
evt-0097,rd-001,rd-001,motion,2026-01-24T19:00:00Z,True,False,ready,https://ring.com/snap/evt-0097.jpg,23,"{""person_detected"":false,""vehicle_detected"":true,""package_detected"":false}"
evt-0098,rd-001,rd-001,motion,2026-09-09T19:00:00Z,False,False,ready,https://ring.com/snap/evt-0098.jpg,29,"{""person_detected"":true,""vehicle_detected"":false,""package_detected"":true}"
evt-0099,rd-001,rd-001,motion,2026-08-18T09:00:00Z,True,False,failed,https://ring.com/snap/evt-0099.jpg,13,"{""person_detected"":false,""vehicle_detected"":false,""package_detected"":true}"
evt-0100,rd-001,rd-001,motion,2026-09-18T23:00:00Z,False,False,failed,https://ring.com/snap/evt-0100.jpg,15,"{""person_detected"":false,""vehicle_detected"":false,""package_detected"":false}"
evt-0101,rd-001,rd-001,ding,2026-06-05T21:00:00Z,True,False,failed,https://ring.com/snap/evt-0101.jpg,6,"{""person_detected"":true,""vehicle_detected"":true,""package_detected"":false}"
evt-0102,rd-001,rd-001,ding,2026-09-25T23:00:00Z,True,False,ready,https://ring.com/snap/evt-0102.jpg,19,"{""person_detected"":true,""vehicle_detected"":false,""package_detected"":false}"
evt-0103,rd-001,rd-001,motion,2026-06-24T09:00:00Z,False,False,ready,https://ring.com/snap/evt-0103.jpg,25,"{""person_detected"":false,""vehicle_detected"":true,""package_detected"":false}"
evt-0104,rd-001,rd-001,motion,2026-05-15T00:00:00Z,True,False,failed,https://ring.com/snap/evt-0104.jpg,8,"{""person_detected"":true,""vehicle_detected"":false,""package_detected"":true}"
evt-0105,rd-001,rd-001,motion,2026-06-06T04:00:00Z,False,False,ready,https://ring.com/snap/evt-0105.jpg,29,"{""person_detected"":false,""vehicle_detected"":false,""package_detected"":true}"
evt-0106,rd-001,rd-001,ding,2026-07-07T20:00:00Z,True,False,ready,https://ring.com/snap/evt-0106.jpg,29,"{""person_detected"":false,""vehicle_detected"":false,""package_detected"":false}"
evt-0107,rd-001,rd-001,motion,2026-03-18T20:00:00Z,False,False,ready,https://ring.com/snap/evt-0107.jpg,6,"{""person_detected"":true,""vehicle_detected"":true,""package_detected"":false}"
evt-0108,rd-001,rd-001,ding,2026-09-27T19:00:00Z,True,False,failed,https://ring.com/snap/evt-0108.jpg,11,"{""person_detected"":true,""vehicle_detected"":false,""package_detected"":false}"
evt-0109,rd-001,rd-001,ding,2026-08-22T18:00:00Z,True,False,failed,https://ring.com/snap/evt-0109.jpg,29,"{""person_detected"":false,""vehicle_detected"":true,""package_detected"":false}"
evt-0110,rd-001,rd-001,motion,2026-08-16T07:00:00Z,False,False,failed,https://ring.com/snap/evt-0110.jpg,30,"{""person_detected"":true,""vehicle_detected"":false,""package_detected"":true}"
evt-0111,rd-001,rd-001,ding,2026-06-22T07:00:00Z,False,False,failed,https://ring.com/snap/evt-0111.jpg,18,"{""person_detected"":false,""vehicle_detected"":false,""package_detected"":true}"
evt-0112,rd-001,rd-001,motion,2026-05-25T18:00:00Z,False,False,failed,https://ring.com/snap/evt-0112.jpg,24,"{""person_detected"":false,""vehicle_detected"":false,""package_detected"":false}"
evt-0113,rd-001,rd-001,ding,2026-01-06T00:00:00Z,False,False,ready,https://ring.com/snap/evt-0113.jpg,9,"{""person_detected"":true,""vehicle_detected"":true,""package_detected"":false}"
evt-0114,rd-001,rd-001,ding,2026-01-06T11:00:00Z,True,False,failed,https://ring.com/snap/evt-0114.jpg,13,"{""person_detected"":true,""vehicle_detected"":false,""package_detected"":false}"
