id,name,primary,type,currency_code,currency_name,balance_amount,native_balance_amount,native_currency,created_at,updated_at
cb-acct-00057,APT Wallet 57,false,wallet,APT,APT,2.59052779,39947.58,CAD,2025-02-27T00:00:00Z,2026-12-01T00:00:00Z
cb-acct-00058,ARB Wallet 58,false,wallet,ARB,ARB,1.07710476,22828.95,CAD,2025-02-28T00:00:00Z,2026-12-01T00:00:00Z
cb-acct-00059,OP Wallet 59,false,wallet,OP,OP,5.88232723,3896.55,CAD,2025-03-01T00:00:00Z,2026-12-01T00:00:00Z
cb-acct-00060,BTC Wallet 60,false,wallet,BTC,BTC,7.72129232,4166.77,CAD,2025-03-02T00:00:00Z,2026-12-01T00:00:00Z
cb-acct-00061,ETH Wallet 61,false,wallet,ETH,ETH,9.54458785,35980.32,CAD,2025-03-03T00:00:00Z,2026-12-01T00:00:00Z
cb-acct-00062,SOL Wallet 62,false,wallet,SOL,SOL,8.13458997,15071.5,CAD,2025-03-04T00:00:00Z,2026-12-01T00:00:00Z
cb-acct-00063,ADA Wallet 63,false,wallet,ADA,ADA,4.85849086,23951.69,CAD,2025-03-05T00:00:00Z,2026-12-01T00:00:00Z
cb-acct-00064,DOT Wallet 64,false,wallet,DOT,DOT,4.44858034,15786.95,CAD,2025-03-06T00:00:00Z,2026-12-01T00:00:00Z
cb-acct-00065,MATIC Wallet 65,false,wallet,MATIC,MATIC,0.53617142,34832.33,CAD,2025-03-07T00:00:00Z,2026-12-01T00:00:00Z
cb-acct-00066,AVAX Wallet 66,false,wallet,AVAX,AVAX,7.32971315,30730.62,CAD,2025-03-08T00:00:00Z,2026-12-01T00:00:00Z
cb-acct-00067,LINK Wallet 67,false,wallet,LINK,LINK,4.28307457,17741.84,CAD,2025-03-09T00:00:00Z,2026-12-01T00:00:00Z
cb-acct-00068,UNI Wallet 68,false,wallet,UNI,UNI,9.33335976,10639.09,CAD,2025-03-10T00:00:00Z,2026-12-01T00:00:00Z
cb-acct-00069,ATOM Wallet 69,false,wallet,ATOM,ATOM,8.27797569,25645.75,CAD,2025-03-11T00:00:00Z,2026-12-01T00:00:00Z
cb-acct-00070,XRP Wallet 70,false,wallet,XRP,XRP,2.4553761,21359.63,CAD,2025-03-12T00:00:00Z,2026-12-01T00:00:00Z
cb-acct-00071,LTC Wallet 71,false,wallet,LTC,LTC,5.39046873,793.98,CAD,2025-03-13T00:00:00Z,2026-12-01T00:00:00Z
cb-acct-00072,BCH Wallet 72,false,wallet,BCH,BCH,1.21440416,19324.78,CAD,2025-03-14T00:00:00Z,2026-12-01T00:00:00Z
cb-acct-00073,ALGO Wallet 73,false,wallet,ALGO,ALGO,7.32460518,18289.6,CAD,2025-03-15T00:00:00Z,2026-12-01T00:00:00Z
cb-acct-00074,XLM Wallet 74,false,wallet,XLM,XLM,6.55017598,6462.82,CAD,2025-03-16T00:00:00Z,2026-12-01T00:00:00Z
cb-acct-00075,FIL Wallet 75,false,wallet,FIL,FIL,2.73940034,38469.62,CAD,2025-03-17T00:00:00Z,2026-12-01T00:00:00Z
cb-acct-00076,NEAR Wallet 76,false,wallet,NEAR,NEAR,4.19211326,19022.86,CAD,2025-03-18T00:00:00Z,2026-12-01T00:00:00Z
cb-acct-00077,APT Wallet 77,false,wallet,APT,APT,2.67019584,21314.73,CAD,2025-03-19T00:00:00Z,2026-12-01T00:00:00Z
cb-acct-00078,ARB Wallet 78,false,wallet,ARB,ARB,3.21037107,30023.2,CAD,2025-03-20T00:00:00Z,2026-12-01T00:00:00Z
cb-acct-00079,OP Wallet 79,false,wallet,OP,OP,4.23935643,33770.81,CAD,2025-03-21T00:00:00Z,2026-12-01T00:00:00Z
cb-acct-00080,BTC Wallet 80,false,wallet,BTC,BTC,9.48794345,16423.73,CAD,2025-03-22T00:00:00Z,2026-12-01T00:00:00Z
cb-acct-00081,ETH Wallet 81,false,wallet,ETH,ETH,7.62992759,23588.75,CAD,2025-03-23T00:00:00Z,2026-12-01T00:00:00Z
cb-acct-00082,SOL Wallet 82,false,wallet,SOL,SOL,9.01567062,37017.13,CAD,2025-03-24T00:00:00Z,2026-12-01T00:00:00Z
cb-acct-00083,ADA Wallet 83,false,wallet,ADA,ADA,9.29461805,32948.9,CAD,2025-03-25T00:00:00Z,2026-12-01T00:00:00Z
cb-acct-00084,DOT Wallet 84,false,wallet,DOT,DOT,3.18153297,39501.56,CAD,2025-03-26T00:00:00Z,2026-12-01T00:00:00Z
cb-acct-00085,MATIC Wallet 85,false,wallet,MATIC,MATIC,1.15615977,30038.53,CAD,2025-03-27T00:00:00Z,2026-12-01T00:00:00Z
cb-acct-00086,AVAX Wallet 86,false,wallet,AVAX,AVAX,7.08879787,32753.76,CAD,2025-03-28T00:00:00Z,2026-12-01T00:00:00Z
cb-acct-00087,LINK Wallet 87,false,wallet,LINK,LINK,1.7076057,24293.88,CAD,2025-03-29T00:00:00Z,2026-12-01T00:00:00Z
cb-acct-00088,UNI Wallet 88,false,wallet,UNI,UNI,2.93847392,37693.81,CAD,2025-03-30T00:00:00Z,2026-12-01T00:00:00Z
cb-acct-00089,ATOM Wallet 89,false,wallet,ATOM,ATOM,1.63567799,35929.12,CAD,2025-03-31T00:00:00Z,2026-12-01T00:00:00Z
cb-acct-00090,XRP Wallet 90,false,wallet,XRP,XRP,7.30337492,25763.87,CAD,2025-04-01T00:00:00Z,2026-12-01T00:00:00Z
cb-acct-00091,LTC Wallet 91,false,wallet,LTC,LTC,7.64111433,7733.38,CAD,2025-04-02T00:00:00Z,2026-12-01T00:00:00Z
cb-acct-00092,BCH Wallet 92,false,wallet,BCH,BCH,3.57522929,28492.01,CAD,2025-04-03T00:00:00Z,2026-12-01T00:00:00Z
cb-acct-00093,ALGO Wallet 93,false,wallet,ALGO,ALGO,6.95754307,37354.03,CAD,2025-04-04T00:00:00Z,2026-12-01T00:00:00Z
cb-acct-00094,XLM Wallet 94,false,wallet,XLM,XLM,5.96442047,7743.12,CAD,2025-04-05T00:00:00Z,2026-12-01T00:00:00Z
cb-acct-00095,FIL Wallet 95,false,wallet,FIL,FIL,4.63554661,31440.29,CAD,2025-04-06T00:00:00Z,2026-12-01T00:00:00Z
cb-acct-00096,NEAR Wallet 96,false,wallet,NEAR,NEAR,5.73820182,1742.96,CAD,2025-04-07T00:00:00Z,2026-12-01T00:00:00Z
cb-acct-00097,APT Wallet 97,false,wallet,APT,APT,5.75937324,39529.81,CAD,2025-04-08T00:00:00Z,2026-12-01T00:00:00Z
cb-acct-00098,ARB Wallet 98,false,wallet,ARB,ARB,6.90054543,35752.13,CAD,2025-04-09T00:00:00Z,2026-12-01T00:00:00Z
cb-acct-00099,OP Wallet 99,false,wallet,OP,OP,9.82524391,4898.26,CAD,2025-04-10T00:00:00Z,2026-12-01T00:00:00Z
cb-acct-00100,BTC Wallet 100,false,wallet,BTC,BTC,5.08748853,8111.4,CAD,2025-04-11T00:00:00Z,2026-12-01T00:00:00Z
cb-acct-00101,ETH Wallet 101,false,wallet,ETH,ETH,5.68874973,35110.76,CAD,2025-04-12T00:00:00Z,2026-12-01T00:00:00Z
cb-acct-00102,SOL Wallet 102,false,wallet,SOL,SOL,9.08832181,24593.81,CAD,2025-04-13T00:00:00Z,2026-12-01T00:00:00Z
cb-acct-00103,ADA Wallet 103,false,wallet,ADA,ADA,7.37738899,29898.55,CAD,2025-04-14T00:00:00Z,2026-12-01T00:00:00Z
cb-acct-00104,DOT Wallet 104,false,wallet,DOT,DOT,3.50866445,38865.5,CAD,2025-04-15T00:00:00Z,2026-12-01T00:00:00Z
