listing_id,title,city,country,room_type,price_per_night,cleaning_fee,beds,baths,max_guests,rating,review_count,host_id,instant_book
lst-strasburg-e026,Cottage on Strasburg Pike - quiet 1BR with porch,Lancaster,USA,entire_home,152.00,25.00,1,1.0,2,4.93,84,host-marta-e026,true
lst-strasburg-e027,Cottage on Strasburg Pike - quiet 1BR with porch,Lancaster,USA,entire_home,152.00,25.00,1,1.0,2,4.93,84,host-marta-e027,true
lst-strasburg-e028,Cottage on Strasburg Pike - quiet 1BR with porch,Lancaster,USA,entire_home,152.00,25.00,1,1.0,2,4.93,84,host-marta-e028,true
lst-strasburg-e029,Cottage on Strasburg Pike - quiet 1BR with porch,Lancaster,USA,entire_home,152.00,25.00,1,1.0,2,4.93,84,host-marta-e029,true
lst-strasburg-e030,Cottage on Strasburg Pike - quiet 1BR with porch,Lancaster,USA,entire_home,152.00,25.00,1,1.0,2,4.93,84,host-marta-e030,true
lst-strasburg-e031,Cottage on Strasburg Pike - quiet 1BR with porch,Lancaster,USA,entire_home,152.00,25.00,1,1.0,2,4.93,84,host-marta-e031,true
lst-strasburg-e032,Cottage on Strasburg Pike - quiet 1BR with porch,Lancaster,USA,entire_home,152.00,25.00,1,1.0,2,4.93,84,host-marta-e032,true
lst-strasburg-e033,Cottage on Strasburg Pike - quiet 1BR with porch,Lancaster,USA,entire_home,152.00,25.00,1,1.0,2,4.93,84,host-marta-e033,true
lst-strasburg-e034,Cottage on Strasburg Pike - quiet 1BR with porch,Lancaster,USA,entire_home,152.00,25.00,1,1.0,2,4.93,84,host-marta-e034,true
lst-strasburg-e035,Cottage on Strasburg Pike - quiet 1BR with porch,Lancaster,USA,entire_home,152.00,25.00,1,1.0,2,4.93,84,host-marta-e035,true
lst-strasburg-e036,Cottage on Strasburg Pike - quiet 1BR with porch,Lancaster,USA,entire_home,152.00,25.00,1,1.0,2,4.93,84,host-marta-e036,true
lst-strasburg-e037,Cottage on Strasburg Pike - quiet 1BR with porch,Lancaster,USA,entire_home,152.00,25.00,1,1.0,2,4.93,84,host-marta-e037,true
lst-strasburg-e038,Cottage on Strasburg Pike - quiet 1BR with porch,Lancaster,USA,entire_home,152.00,25.00,1,1.0,2,4.93,84,host-marta-e038,true
lst-strasburg-e039,Cottage on Strasburg Pike - quiet 1BR with porch,Lancaster,USA,entire_home,152.00,25.00,1,1.0,2,4.93,84,host-marta-e039,true
lst-strasburg-e040,Cottage on Strasburg Pike - quiet 1BR with porch,Lancaster,USA,entire_home,152.00,25.00,1,1.0,2,4.93,84,host-marta-e040,true
lst-strasburg-e041,Cottage on Strasburg Pike - quiet 1BR with porch,Lancaster,USA,entire_home,152.00,25.00,1,1.0,2,4.93,84,host-marta-e041,true
lst-strasburg-e042,Cottage on Strasburg Pike - quiet 1BR with porch,Lancaster,USA,entire_home,152.00,25.00,1,1.0,2,4.93,84,host-marta-e042,true
lst-strasburg-e043,Cottage on Strasburg Pike - quiet 1BR with porch,Lancaster,USA,entire_home,152.00,25.00,1,1.0,2,4.93,84,host-marta-e043,true
lst-strasburg-e044,Cottage on Strasburg Pike - quiet 1BR with porch,Lancaster,USA,entire_home,152.00,25.00,1,1.0,2,4.93,84,host-marta-e044,true
lst-strasburg-e045,Cottage on Strasburg Pike - quiet 1BR with porch,Lancaster,USA,entire_home,152.00,25.00,1,1.0,2,4.93,84,host-marta-e045,true
lst-strasburg-e046,Cottage on Strasburg Pike - quiet 1BR with porch,Lancaster,USA,entire_home,152.00,25.00,1,1.0,2,4.93,84,host-marta-e046,true
lst-strasburg-e047,Cottage on Strasburg Pike - quiet 1BR with porch,Lancaster,USA,entire_home,152.00,25.00,1,1.0,2,4.93,84,host-marta-e047,true
lst-strasburg-e048,Cottage on Strasburg Pike - quiet 1BR with porch,Lancaster,USA,entire_home,152.00,25.00,1,1.0,2,4.93,84,host-marta-e048,true
lst-strasburg-e049,Cottage on Strasburg Pike - quiet 1BR with porch,Lancaster,USA,entire_home,152.00,25.00,1,1.0,2,4.93,84,host-marta-e049,true
lst-strasburg-e050,Cottage on Strasburg Pike - quiet 1BR with porch,Lancaster,USA,entire_home,152.00,25.00,1,1.0,2,4.93,84,host-marta-e050,true
lst-strasburg-e051,Cottage on Strasburg Pike - quiet 1BR with porch,Lancaster,USA,entire_home,152.00,25.00,1,1.0,2,4.93,84,host-marta-e051,true
lst-strasburg-e052,Cottage on Strasburg Pike - quiet 1BR with porch,Lancaster,USA,entire_home,152.00,25.00,1,1.0,2,4.93,84,host-marta-e052,true
lst-strasburg-e053,Cottage on Strasburg Pike - quiet 1BR with porch,Lancaster,USA,entire_home,152.00,25.00,1,1.0,2,4.93,84,host-marta-e053,true
lst-strasburg-e054,Cottage on Strasburg Pike - quiet 1BR with porch,Lancaster,USA,entire_home,152.00,25.00,1,1.0,2,4.93,84,host-marta-e054,true
lst-strasburg-e055,Cottage on Strasburg Pike - quiet 1BR with porch,Lancaster,USA,entire_home,152.00,25.00,1,1.0,2,4.93,84,host-marta-e055,true
lst-strasburg-e056,Cottage on Strasburg Pike - quiet 1BR with porch,Lancaster,USA,entire_home,152.00,25.00,1,1.0,2,4.93,84,host-marta-e056,true
lst-strasburg-e057,Cottage on Strasburg Pike - quiet 1BR with porch,Lancaster,USA,entire_home,152.00,25.00,1,1.0,2,4.93,84,host-marta-e057,true
lst-strasburg-e058,Cottage on Strasburg Pike - quiet 1BR with porch,Lancaster,USA,entire_home,152.00,25.00,1,1.0,2,4.93,84,host-marta-e058,true
lst-strasburg-e059,Cottage on Strasburg Pike - quiet 1BR with porch,Lancaster,USA,entire_home,152.00,25.00,1,1.0,2,4.93,84,host-marta-e059,true
lst-strasburg-e060,Cottage on Strasburg Pike - quiet 1BR with porch,Lancaster,USA,entire_home,152.00,25.00,1,1.0,2,4.93,84,host-marta-e060,true
lst-strasburg-e061,Cottage on Strasburg Pike - quiet 1BR with porch,Lancaster,USA,entire_home,152.00,25.00,1,1.0,2,4.93,84,host-marta-e061,true
lst-strasburg-e062,Cottage on Strasburg Pike - quiet 1BR with porch,Lancaster,USA,entire_home,152.00,25.00,1,1.0,2,4.93,84,host-marta-e062,true
lst-strasburg-e063,Cottage on Strasburg Pike - quiet 1BR with porch,Lancaster,USA,entire_home,152.00,25.00,1,1.0,2,4.93,84,host-marta-e063,true
lst-strasburg-e064,Cottage on Strasburg Pike - quiet 1BR with porch,Lancaster,USA,entire_home,152.00,25.00,1,1.0,2,4.93,84,host-marta-e064,true
lst-strasburg-e065,Cottage on Strasburg Pike - quiet 1BR with porch,Lancaster,USA,entire_home,152.00,25.00,1,1.0,2,4.93,84,host-marta-e065,true
lst-strasburg-e066,Cottage on Strasburg Pike - quiet 1BR with porch,Lancaster,USA,entire_home,152.00,25.00,1,1.0,2,4.93,84,host-marta-e066,true
lst-strasburg-e067,Cottage on Strasburg Pike - quiet 1BR with porch,Lancaster,USA,entire_home,152.00,25.00,1,1.0,2,4.93,84,host-marta-e067,true
lst-strasburg-e068,Cottage on Strasburg Pike - quiet 1BR with porch,Lancaster,USA,entire_home,152.00,25.00,1,1.0,2,4.93,84,host-marta-e068,true
lst-strasburg-e069,Cottage on Strasburg Pike - quiet 1BR with porch,Lancaster,USA,entire_home,152.00,25.00,1,1.0,2,4.93,84,host-marta-e069,true
lst-strasburg-e070,Cottage on Strasburg Pike - quiet 1BR with porch,Lancaster,USA,entire_home,152.00,25.00,1,1.0,2,4.93,84,host-marta-e070,true
lst-strasburg-e071,Cottage on Strasburg Pike - quiet 1BR with porch,Lancaster,USA,entire_home,152.00,25.00,1,1.0,2,4.93,84,host-marta-e071,true
lst-strasburg-e072,Cottage on Strasburg Pike - quiet 1BR with porch,Lancaster,USA,entire_home,152.00,25.00,1,1.0,2,4.93,84,host-marta-e072,true
lst-strasburg-e073,Cottage on Strasburg Pike - quiet 1BR with porch,Lancaster,USA,entire_home,152.00,25.00,1,1.0,2,4.93,84,host-marta-e073,true
lst-strasburg-e074,Cottage on Strasburg Pike - quiet 1BR with porch,Lancaster,USA,entire_home,152.00,25.00,1,1.0,2,4.93,84,host-marta-e074,true
lst-strasburg-e075,Cottage on Strasburg Pike - quiet 1BR with porch,Lancaster,USA,entire_home,152.00,25.00,1,1.0,2,4.93,84,host-marta-e075,true
lst-strasburg-e076,Cottage on Strasburg Pike - quiet 1BR with porch,Lancaster,USA,entire_home,152.00,25.00,1,1.0,2,4.93,84,host-marta-e076,true
lst-strasburg-e077,Cottage on Strasburg Pike - quiet 1BR with porch,Lancaster,USA,entire_home,152.00,25.00,1,1.0,2,4.93,84,host-marta-e077,true
lst-strasburg-e078,Cottage on Strasburg Pike - quiet 1BR with porch,Lancaster,USA,entire_home,152.00,25.00,1,1.0,2,4.93,84,host-marta-e078,true
lst-strasburg-e079,Cottage on Strasburg Pike - quiet 1BR with porch,Lancaster,USA,entire_home,152.00,25.00,1,1.0,2,4.93,84,host-marta-e079,true
