id,broadcaster_id,broadcaster_name,creator_id,creator_name,game_id,title,view_count,duration,created_at,url
clip_0063,Clip 63,twch_0085,channel_134,creator_30,Creator 68,2026-04-24T19:55:34Z,36,5547,https://clips.twitch.tv/clip_0063,en
clip_0064,Clip 64,twch_0148,channel_41,creator_76,Creator 4,2026-05-16T15:36:07Z,42,5301,https://clips.twitch.tv/clip_0064,en
clip_0065,Clip 65,twch_0095,channel_27,creator_89,Creator 8,2026-08-01T03:14:56Z,43,3328,https://clips.twitch.tv/clip_0065,en
clip_0066,Clip 66,twch_0068,channel_58,creator_87,Creator 34,2026-08-01T17:17:50Z,51,3823,https://clips.twitch.tv/clip_0066,en
clip_0067,Clip 67,twch_0130,channel_110,creator_14,Creator 1,2026-08-02T04:53:05Z,57,3246,https://clips.twitch.tv/clip_0067,en
clip_0068,Clip 68,twch_0119,channel_76,creator_98,Creator 22,2026-09-20T00:42:22Z,40,8035,https://clips.twitch.tv/clip_0068,en
clip_0069,Clip 69,twch_0024,channel_18,creator_35,Creator 31,2026-06-20T01:56:16Z,57,8992,https://clips.twitch.tv/clip_0069,en
clip_0070,Clip 70,twch_0127,channel_149,creator_6,Creator 23,2026-02-06T06:36:54Z,60,7209,https://clips.twitch.tv/clip_0070,en
clip_0071,Clip 71,twch_0147,channel_24,creator_52,Creator 44,2026-03-10T11:56:00Z,55,5285,https://clips.twitch.tv/clip_0071,en
clip_0072,Clip 72,twch_0072,channel_67,creator_58,Creator 46,2026-04-10T04:01:12Z,33,3870,https://clips.twitch.tv/clip_0072,en
clip_0073,Clip 73,twch_0021,channel_70,creator_23,Creator 92,2026-05-03T22:02:34Z,10,8729,https://clips.twitch.tv/clip_0073,en
clip_0074,Clip 74,twch_0129,channel_5,creator_35,Creator 16,2026-08-25T04:15:49Z,40,3340,https://clips.twitch.tv/clip_0074,en
clip_0075,Clip 75,twch_0002,channel_60,creator_54,Creator 93,2026-06-19T14:37:25Z,57,9367,https://clips.twitch.tv/clip_0075,en
clip_0076,Clip 76,twch_0013,channel_34,creator_55,Creator 69,2026-07-17T10:34:19Z,49,162,https://clips.twitch.tv/clip_0076,en
clip_0077,Clip 77,twch_0023,channel_122,creator_67,Creator 47,2026-07-09T18:18:46Z,51,1793,https://clips.twitch.tv/clip_0077,en
clip_0078,Clip 78,twch_0041,channel_56,creator_64,Creator 63,2026-05-19T07:38:27Z,36,1055,https://clips.twitch.tv/clip_0078,en
clip_0079,Clip 79,twch_0066,channel_132,creator_24,Creator 67,2026-06-02T05:13:22Z,60,3783,https://clips.twitch.tv/clip_0079,en
clip_0080,Clip 80,twch_0140,channel_12,creator_46,Creator 92,2026-09-01T07:20:52Z,50,2732,https://clips.twitch.tv/clip_0080,en
clip_0081,Clip 81,twch_0015,channel_111,creator_79,Creator 0,2026-03-06T06:30:21Z,60,5433,https://clips.twitch.tv/clip_0081,en
clip_0082,Clip 82,twch_0012,channel_142,creator_32,Creator 23,2026-03-02T10:51:45Z,36,7562,https://clips.twitch.tv/clip_0082,en
clip_0083,Clip 83,twch_0087,channel_49,creator_62,Creator 83,2026-03-21T20:17:04Z,27,5423,https://clips.twitch.tv/clip_0083,en
clip_0084,Clip 84,twch_0139,channel_5,creator_24,Creator 21,2026-03-31T10:16:23Z,11,2176,https://clips.twitch.tv/clip_0084,en
clip_0085,Clip 85,twch_0061,channel_79,creator_45,Creator 38,2026-08-08T19:21:09Z,43,5082,https://clips.twitch.tv/clip_0085,en
clip_0086,Clip 86,twch_0032,channel_140,creator_87,Creator 73,2026-04-10T15:33:27Z,44,9900,https://clips.twitch.tv/clip_0086,en
clip_0087,Clip 87,twch_0041,channel_105,creator_91,Creator 57,2026-08-09T01:25:22Z,51,7596,https://clips.twitch.tv/clip_0087,en
clip_0088,Clip 88,twch_0079,channel_140,creator_19,Creator 61,2026-09-09T12:43:16Z,19,5480,https://clips.twitch.tv/clip_0088,en
clip_0089,Clip 89,twch_0140,channel_124,creator_19,Creator 30,2026-05-22T22:37:39Z,41,6706,https://clips.twitch.tv/clip_0089,en
clip_0090,Clip 90,twch_0034,channel_69,creator_29,Creator 76,2026-06-27T20:18:51Z,20,5380,https://clips.twitch.tv/clip_0090,en
clip_0091,Clip 91,twch_0149,channel_0,creator_37,Creator 58,2026-01-09T22:28:04Z,26,2623,https://clips.twitch.tv/clip_0091,en
clip_0092,Clip 92,twch_0110,channel_40,creator_63,Creator 54,2026-02-26T03:01:05Z,48,8560,https://clips.twitch.tv/clip_0092,en
clip_0093,Clip 93,twch_0094,channel_73,creator_11,Creator 19,2026-03-14T21:24:45Z,25,3585,https://clips.twitch.tv/clip_0093,en
clip_0094,Clip 94,twch_0073,channel_145,creator_88,Creator 55,2026-03-11T01:11:42Z,57,9864,https://clips.twitch.tv/clip_0094,en
clip_0095,Clip 95,twch_0115,channel_144,creator_89,Creator 17,2026-06-30T06:52:27Z,47,96,https://clips.twitch.tv/clip_0095,en
clip_0096,Clip 96,twch_0132,channel_80,creator_89,Creator 14,2026-09-22T08:17:21Z,44,5920,https://clips.twitch.tv/clip_0096,en
clip_0097,Clip 97,twch_0009,channel_29,creator_2,Creator 96,2026-01-23T08:31:35Z,60,8281,https://clips.twitch.tv/clip_0097,en
clip_0098,Clip 98,twch_0022,channel_103,creator_52,Creator 81,2026-02-19T04:40:45Z,21,4988,https://clips.twitch.tv/clip_0098,en
clip_0099,Clip 99,twch_0043,channel_45,creator_50,Creator 15,2026-04-22T04:15:55Z,49,9723,https://clips.twitch.tv/clip_0099,en
clip_0100,Clip 100,twch_0027,channel_68,creator_87,Creator 6,2026-07-10T03:08:06Z,18,8243,https://clips.twitch.tv/clip_0100,en
clip_0101,Clip 101,twch_0099,channel_68,creator_100,Creator 60,2026-04-09T04:57:18Z,43,4930,https://clips.twitch.tv/clip_0101,en
clip_0102,Clip 102,twch_0107,channel_17,creator_32,Creator 45,2026-08-18T12:02:52Z,55,8946,https://clips.twitch.tv/clip_0102,en
clip_0103,Clip 103,twch_0026,channel_63,creator_13,Creator 27,2026-06-11T06:27:34Z,25,2469,https://clips.twitch.tv/clip_0103,en
clip_0104,Clip 104,twch_0115,channel_84,creator_27,Creator 24,2026-04-20T09:43:24Z,32,3206,https://clips.twitch.tv/clip_0104,en
clip_0105,Clip 105,twch_0088,channel_15,creator_30,Creator 35,2026-05-16T09:42:14Z,45,4086,https://clips.twitch.tv/clip_0105,en
clip_0106,Clip 106,twch_0054,channel_16,creator_4,Creator 98,2026-10-11T06:04:47Z,21,6052,https://clips.twitch.tv/clip_0106,en
clip_0107,Clip 107,twch_0064,channel_125,creator_35,Creator 0,2026-03-13T19:55:37Z,10,5115,https://clips.twitch.tv/clip_0107,en
clip_0108,Clip 108,twch_0068,channel_7,creator_93,Creator 31,2026-01-04T02:38:20Z,21,857,https://clips.twitch.tv/clip_0108,en
clip_0109,Clip 109,twch_0140,channel_33,creator_80,Creator 43,2026-03-24T19:40:41Z,33,2827,https://clips.twitch.tv/clip_0109,en
clip_0110,Clip 110,twch_0137,channel_75,creator_62,Creator 37,2026-06-19T19:02:09Z,44,9460,https://clips.twitch.tv/clip_0110,en
clip_0111,Clip 111,twch_0116,channel_6,creator_96,Creator 57,2026-09-22T09:14:18Z,45,67,https://clips.twitch.tv/clip_0111,en
clip_0112,Clip 112,twch_0057,channel_29,creator_30,Creator 99,2026-10-13T09:29:54Z,23,2206,https://clips.twitch.tv/clip_0112,en
clip_0113,Clip 113,twch_0119,channel_8,creator_71,Creator 24,2026-02-03T18:42:46Z,22,3149,https://clips.twitch.tv/clip_0113,en
clip_0114,Clip 114,twch_0117,channel_138,creator_61,Creator 46,2026-09-10T22:31:54Z,56,7178,https://clips.twitch.tv/clip_0114,en
clip_0115,Clip 115,twch_0026,channel_29,creator_54,Creator 82,2026-08-18T20:55:51Z,55,6814,https://clips.twitch.tv/clip_0115,en
clip_0116,Clip 116,twch_0125,channel_72,creator_55,Creator 10,2026-05-11T14:25:49Z,46,2648,https://clips.twitch.tv/clip_0116,en
clip_0117,Clip 117,twch_0138,channel_70,creator_79,Creator 28,2026-02-16T01:11:32Z,25,3748,https://clips.twitch.tv/clip_0117,en
clip_0118,Clip 118,twch_0144,channel_78,creator_41,Creator 25,2026-01-18T04:41:02Z,19,9489,https://clips.twitch.tv/clip_0118,en
clip_0119,Clip 119,twch_0075,channel_51,creator_54,Creator 5,2026-03-17T00:59:20Z,49,4586,https://clips.twitch.tv/clip_0119,en
clip_0120,Clip 120,twch_0130,channel_131,creator_92,Creator 20,2026-04-25T10:15:58Z,14,2517,https://clips.twitch.tv/clip_0120,en
clip_0121,Clip 121,twch_0085,channel_44,creator_42,Creator 6,2026-02-22T08:09:50Z,59,9635,https://clips.twitch.tv/clip_0121,en
clip_0122,Clip 122,twch_0104,channel_114,creator_28,Creator 88,2026-06-27T09:41:48Z,45,6291,https://clips.twitch.tv/clip_0122,en
clip_0123,Clip 123,twch_0140,channel_10,creator_82,Creator 95,2026-09-17T15:37:26Z,42,2660,https://clips.twitch.tv/clip_0123,en
clip_0124,Clip 124,twch_0075,channel_51,creator_66,Creator 47,2026-03-04T08:07:22Z,37,757,https://clips.twitch.tv/clip_0124,en
clip_0125,Clip 125,twch_0050,channel_24,creator_6,Creator 48,2026-04-15T14:01:00Z,34,5170,https://clips.twitch.tv/clip_0125,en
clip_0126,Clip 126,twch_0089,channel_102,creator_92,Creator 5,2026-01-08T16:45:43Z,15,6922,https://clips.twitch.tv/clip_0126,en
clip_0127,Clip 127,twch_0070,channel_64,creator_11,Creator 46,2026-01-05T06:37:49Z,49,7428,https://clips.twitch.tv/clip_0127,en
clip_0128,Clip 128,twch_0040,channel_8,creator_46,Creator 27,2026-09-27T16:47:34Z,57,6046,https://clips.twitch.tv/clip_0128,en
clip_0129,Clip 129,twch_0033,channel_50,creator_41,Creator 86,2026-05-01T12:11:19Z,54,9518,https://clips.twitch.tv/clip_0129,en
clip_0130,Clip 130,twch_0144,channel_72,creator_67,Creator 35,2026-03-11T03:17:01Z,55,4322,https://clips.twitch.tv/clip_0130,en
clip_0131,Clip 131,twch_0068,channel_74,creator_69,Creator 87,2026-08-31T16:21:09Z,57,6568,https://clips.twitch.tv/clip_0131,en
clip_0132,Clip 132,twch_0146,channel_91,creator_73,Creator 83,2026-06-29T17:28:39Z,42,4664,https://clips.twitch.tv/clip_0132,en
clip_0133,Clip 133,twch_0129,channel_118,creator_13,Creator 46,2026-08-11T14:57:28Z,49,3653,https://clips.twitch.tv/clip_0133,en
clip_0134,Clip 134,twch_0137,channel_44,creator_5,Creator 31,2026-08-15T11:49:56Z,47,4453,https://clips.twitch.tv/clip_0134,en
clip_0135,Clip 135,twch_0065,channel_133,creator_93,Creator 88,2026-01-23T08:11:05Z,41,9891,https://clips.twitch.tv/clip_0135,en
clip_0136,Clip 136,twch_0095,channel_124,creator_5,Creator 30,2026-03-02T19:48:44Z,16,5482,https://clips.twitch.tv/clip_0136,en
clip_0137,Clip 137,twch_0039,channel_80,creator_38,Creator 62,2026-06-08T21:44:01Z,57,9324,https://clips.twitch.tv/clip_0137,en
clip_0138,Clip 138,twch_0096,channel_51,creator_2,Creator 33,2026-10-05T03:33:48Z,30,7832,https://clips.twitch.tv/clip_0138,en
clip_0139,Clip 139,twch_0066,channel_37,creator_51,Creator 12,2026-04-28T08:49:47Z,24,8809,https://clips.twitch.tv/clip_0139,en
clip_0140,Clip 140,twch_0089,channel_8,creator_17,Creator 30,2026-07-28T11:02:53Z,44,7885,https://clips.twitch.tv/clip_0140,en
clip_0141,Clip 141,twch_0129,channel_59,creator_42,Creator 45,2026-03-15T09:12:01Z,43,2524,https://clips.twitch.tv/clip_0141,en
clip_0142,Clip 142,twch_0117,channel_4,creator_18,Creator 17,2026-01-15T02:37:19Z,32,9334,https://clips.twitch.tv/clip_0142,en
clip_0143,Clip 143,twch_0097,channel_60,creator_14,Creator 51,2026-06-07T06:50:14Z,34,4054,https://clips.twitch.tv/clip_0143,en
clip_0144,Clip 144,twch_0023,channel_102,creator_97,Creator 52,2026-08-29T14:23:04Z,13,3893,https://clips.twitch.tv/clip_0144,en
clip_0145,Clip 145,twch_0004,channel_76,creator_99,Creator 68,2026-02-03T17:57:31Z,38,4173,https://clips.twitch.tv/clip_0145,en
clip_0146,Clip 146,twch_0017,channel_58,creator_3,Creator 85,2026-03-22T21:19:42Z,57,4558,https://clips.twitch.tv/clip_0146,en
clip_0147,Clip 147,twch_0117,channel_82,creator_73,Creator 33,2026-01-27T18:37:55Z,50,4791,https://clips.twitch.tv/clip_0147,en
clip_0148,Clip 148,twch_0096,channel_31,creator_98,Creator 70,2026-03-23T18:11:52Z,26,1061,https://clips.twitch.tv/clip_0148,en
clip_0149,Clip 149,twch_0137,channel_82,creator_22,Creator 63,2026-09-28T23:46:02Z,39,2775,https://clips.twitch.tv/clip_0149,en
