account_id,code,name,type,tax_type,status,description,enable_payments_to_account
a000000000000000000000000000000000043,242,GL Account 142,REVENUE,OUTPUT,ACTIVE,Family bookkeeping ledger account,false
a000000000000000000000000000000000044,243,GL Account 143,EXPENSE,INPUT,ACTIVE,Family bookkeeping ledger account,false
a000000000000000000000000000000000045,244,GL Account 144,REVENUE,OUTPUT,ACTIVE,Family bookkeeping ledger account,false
a000000000000000000000000000000000046,245,GL Account 145,ASSET,INPUT,ACTIVE,Family bookkeeping ledger account,false
a000000000000000000000000000000000047,246,GL Account 146,EXPENSE,OUTPUT,ACTIVE,Family bookkeeping ledger account,false
a000000000000000000000000000000000048,247,GL Account 147,EXPENSE,OUTPUT,ACTIVE,Family bookkeeping ledger account,false
a000000000000000000000000000000000049,248,GL Account 148,REVENUE,NONE,ACTIVE,Family bookkeeping ledger account,false
a000000000000000000000000000000000050,249,GL Account 149,ASSET,INPUT,ACTIVE,Family bookkeeping ledger account,false
a000000000000000000000000000000000051,250,GL Account 150,REVENUE,INPUT,ACTIVE,Family bookkeeping ledger account,false
a000000000000000000000000000000000052,251,GL Account 151,EXPENSE,NONE,ACTIVE,Family bookkeeping ledger account,false
a000000000000000000000000000000000053,252,GL Account 152,ASSET,INPUT,ACTIVE,Family bookkeeping ledger account,false
a000000000000000000000000000000000054,253,GL Account 153,REVENUE,OUTPUT,ACTIVE,Family bookkeeping ledger account,false
a000000000000000000000000000000000055,254,GL Account 154,EXPENSE,OUTPUT,ACTIVE,Family bookkeeping ledger account,false
a000000000000000000000000000000000056,255,GL Account 155,ASSET,INPUT,ACTIVE,Family bookkeeping ledger account,false
a000000000000000000000000000000000057,256,GL Account 156,EXPENSE,OUTPUT,ACTIVE,Family bookkeeping ledger account,false
a000000000000000000000000000000000058,257,GL Account 157,EXPENSE,OUTPUT,ACTIVE,Family bookkeeping ledger account,false
a000000000000000000000000000000000059,258,GL Account 158,EXPENSE,NONE,ACTIVE,Family bookkeeping ledger account,false
a000000000000000000000000000000000060,259,GL Account 159,ASSET,INPUT,ACTIVE,Family bookkeeping ledger account,false
a000000000000000000000000000000000061,260,GL Account 160,EXPENSE,NONE,ACTIVE,Family bookkeeping ledger account,false
a000000000000000000000000000000000062,261,GL Account 161,ASSET,OUTPUT,ACTIVE,Family bookkeeping ledger account,false
a000000000000000000000000000000000063,262,GL Account 162,REVENUE,NONE,ACTIVE,Family bookkeeping ledger account,false
a000000000000000000000000000000000064,263,GL Account 163,ASSET,NONE,ACTIVE,Family bookkeeping ledger account,false
a000000000000000000000000000000000065,264,GL Account 164,REVENUE,OUTPUT,ACTIVE,Family bookkeeping ledger account,false
a000000000000000000000000000000000066,265,GL Account 165,EXPENSE,INPUT,ACTIVE,Family bookkeeping ledger account,false
a000000000000000000000000000000000067,266,GL Account 166,ASSET,NONE,ACTIVE,Family bookkeeping ledger account,false
a000000000000000000000000000000000068,267,GL Account 167,ASSET,NONE,ACTIVE,Family bookkeeping ledger account,false
a000000000000000000000000000000000069,268,GL Account 168,REVENUE,NONE,ACTIVE,Family bookkeeping ledger account,false
a000000000000000000000000000000000070,269,GL Account 169,EXPENSE,INPUT,ACTIVE,Family bookkeeping ledger account,false
a000000000000000000000000000000000071,270,GL Account 170,ASSET,OUTPUT,ACTIVE,Family bookkeeping ledger account,false
a000000000000000000000000000000000072,271,GL Account 171,REVENUE,INPUT,ACTIVE,Family bookkeeping ledger account,false
a000000000000000000000000000000000073,272,GL Account 172,EXPENSE,NONE,ACTIVE,Family bookkeeping ledger account,false
a000000000000000000000000000000000074,273,GL Account 173,EXPENSE,OUTPUT,ACTIVE,Family bookkeeping ledger account,false
a000000000000000000000000000000000075,274,GL Account 174,EXPENSE,INPUT,ACTIVE,Family bookkeeping ledger account,false
a000000000000000000000000000000000076,275,GL Account 175,REVENUE,NONE,ACTIVE,Family bookkeeping ledger account,false
a000000000000000000000000000000000077,276,GL Account 176,EXPENSE,INPUT,ACTIVE,Family bookkeeping ledger account,false
a000000000000000000000000000000000078,277,GL Account 177,EXPENSE,INPUT,ACTIVE,Family bookkeeping ledger account,false
a000000000000000000000000000000000079,278,GL Account 178,REVENUE,NONE,ACTIVE,Family bookkeeping ledger account,false
a000000000000000000000000000000000080,279,GL Account 179,ASSET,INPUT,ACTIVE,Family bookkeeping ledger account,false
a000000000000000000000000000000000081,280,GL Account 180,EXPENSE,NONE,ACTIVE,Family bookkeeping ledger account,false
a000000000000000000000000000000000082,281,GL Account 181,ASSET,NONE,ACTIVE,Family bookkeeping ledger account,false
a000000000000000000000000000000000083,282,GL Account 182,REVENUE,NONE,ACTIVE,Family bookkeeping ledger account,false
a000000000000000000000000000000000084,283,GL Account 183,ASSET,OUTPUT,ACTIVE,Family bookkeeping ledger account,false
a000000000000000000000000000000000085,284,GL Account 184,ASSET,INPUT,ACTIVE,Family bookkeeping ledger account,false
a000000000000000000000000000000000086,285,GL Account 185,REVENUE,OUTPUT,ACTIVE,Family bookkeeping ledger account,false
a000000000000000000000000000000000087,286,GL Account 186,REVENUE,OUTPUT,ACTIVE,Family bookkeeping ledger account,false
a000000000000000000000000000000000088,287,GL Account 187,EXPENSE,INPUT,ACTIVE,Family bookkeeping ledger account,false
a000000000000000000000000000000000089,288,GL Account 188,EXPENSE,OUTPUT,ACTIVE,Family bookkeeping ledger account,false
a000000000000000000000000000000000090,289,GL Account 189,EXPENSE,NONE,ACTIVE,Family bookkeeping ledger account,false
a000000000000000000000000000000000091,290,GL Account 190,REVENUE,NONE,ACTIVE,Family bookkeeping ledger account,false
a000000000000000000000000000000000092,291,GL Account 191,REVENUE,OUTPUT,ACTIVE,Family bookkeeping ledger account,false
a000000000000000000000000000000000093,292,GL Account 192,REVENUE,NONE,ACTIVE,Family bookkeeping ledger account,false
a000000000000000000000000000000000094,293,GL Account 193,REVENUE,INPUT,ACTIVE,Family bookkeeping ledger account,false
a000000000000000000000000000000000095,294,GL Account 194,ASSET,NONE,ACTIVE,Family bookkeeping ledger account,false
a000000000000000000000000000000000096,295,GL Account 195,REVENUE,NONE,ACTIVE,Family bookkeeping ledger account,false
a000000000000000000000000000000000097,296,GL Account 196,EXPENSE,NONE,ACTIVE,Family bookkeeping ledger account,false
a000000000000000000000000000000000098,297,GL Account 197,ASSET,OUTPUT,ACTIVE,Family bookkeeping ledger account,false
a000000000000000000000000000000000099,298,GL Account 198,REVENUE,INPUT,ACTIVE,Family bookkeeping ledger account,false
a000000000000000000000000000000000100,299,GL Account 199,REVENUE,INPUT,ACTIVE,Family bookkeeping ledger account,false
a000000000000000000000000000000000101,300,GL Account 200,EXPENSE,NONE,ACTIVE,Family bookkeeping ledger account,false
a000000000000000000000000000000000102,301,GL Account 201,EXPENSE,OUTPUT,ACTIVE,Family bookkeeping ledger account,false
a000000000000000000000000000000000103,302,GL Account 202,REVENUE,INPUT,ACTIVE,Family bookkeeping ledger account,false
a000000000000000000000000000000000104,303,GL Account 203,ASSET,OUTPUT,ACTIVE,Family bookkeeping ledger account,false
a000000000000000000000000000000000105,304,GL Account 204,REVENUE,NONE,ACTIVE,Family bookkeeping ledger account,false
a000000000000000000000000000000000106,305,GL Account 205,REVENUE,INPUT,ACTIVE,Family bookkeeping ledger account,false
a000000000000000000000000000000000107,306,GL Account 206,EXPENSE,INPUT,ACTIVE,Family bookkeeping ledger account,false
a000000000000000000000000000000000108,307,GL Account 207,REVENUE,OUTPUT,ACTIVE,Family bookkeeping ledger account,false
a000000000000000000000000000000000109,308,GL Account 208,ASSET,NONE,ACTIVE,Family bookkeeping ledger account,false
a000000000000000000000000000000000110,309,GL Account 209,ASSET,OUTPUT,ACTIVE,Family bookkeeping ledger account,false
a000000000000000000000000000000000111,310,GL Account 210,EXPENSE,OUTPUT,ACTIVE,Family bookkeeping ledger account,false
a000000000000000000000000000000000112,311,GL Account 211,EXPENSE,OUTPUT,ACTIVE,Family bookkeeping ledger account,false
a000000000000000000000000000000000113,312,GL Account 212,ASSET,NONE,ACTIVE,Family bookkeeping ledger account,false
a000000000000000000000000000000000114,313,GL Account 213,REVENUE,INPUT,ACTIVE,Family bookkeeping ledger account,false
a000000000000000000000000000000000115,314,GL Account 214,EXPENSE,INPUT,ACTIVE,Family bookkeeping ledger account,false
a000000000000000000000000000000000116,315,GL Account 215,EXPENSE,OUTPUT,ACTIVE,Family bookkeeping ledger account,false
a000000000000000000000000000000000117,316,GL Account 216,EXPENSE,OUTPUT,ACTIVE,Family bookkeeping ledger account,false
a000000000000000000000000000000000118,317,GL Account 217,EXPENSE,INPUT,ACTIVE,Family bookkeeping ledger account,false
a000000000000000000000000000000000119,318,GL Account 218,ASSET,NONE,ACTIVE,Family bookkeeping ledger account,false
a000000000000000000000000000000000120,319,GL Account 219,REVENUE,NONE,ACTIVE,Family bookkeeping ledger account,false
a000000000000000000000000000000000121,320,GL Account 220,REVENUE,OUTPUT,ACTIVE,Family bookkeeping ledger account,false
a000000000000000000000000000000000122,321,GL Account 221,ASSET,OUTPUT,ACTIVE,Family bookkeeping ledger account,false
a000000000000000000000000000000000123,322,GL Account 222,REVENUE,OUTPUT,ACTIVE,Family bookkeeping ledger account,false
a000000000000000000000000000000000124,323,GL Account 223,ASSET,INPUT,ACTIVE,Family bookkeeping ledger account,false
a000000000000000000000000000000000125,324,GL Account 224,EXPENSE,OUTPUT,ACTIVE,Family bookkeeping ledger account,false
a000000000000000000000000000000000126,325,GL Account 225,ASSET,INPUT,ACTIVE,Family bookkeeping ledger account,false
a000000000000000000000000000000000127,326,GL Account 226,ASSET,INPUT,ACTIVE,Family bookkeeping ledger account,false
a000000000000000000000000000000000128,327,GL Account 227,ASSET,NONE,ACTIVE,Family bookkeeping ledger account,false
a000000000000000000000000000000000129,328,GL Account 228,ASSET,NONE,ACTIVE,Family bookkeeping ledger account,false
a000000000000000000000000000000000130,329,GL Account 229,ASSET,OUTPUT,ACTIVE,Family bookkeeping ledger account,false
a000000000000000000000000000000000131,330,GL Account 230,REVENUE,NONE,ACTIVE,Family bookkeeping ledger account,false
a000000000000000000000000000000000132,331,GL Account 231,ASSET,NONE,ACTIVE,Family bookkeeping ledger account,false
a000000000000000000000000000000000133,332,GL Account 232,REVENUE,NONE,ACTIVE,Family bookkeeping ledger account,false
a000000000000000000000000000000000134,333,GL Account 233,ASSET,NONE,ACTIVE,Family bookkeeping ledger account,false
a000000000000000000000000000000000135,334,GL Account 234,ASSET,NONE,ACTIVE,Family bookkeeping ledger account,false
a000000000000000000000000000000000136,335,GL Account 235,REVENUE,NONE,ACTIVE,Family bookkeeping ledger account,false
a000000000000000000000000000000000137,336,GL Account 236,REVENUE,NONE,ACTIVE,Family bookkeeping ledger account,false
a000000000000000000000000000000000138,337,GL Account 237,EXPENSE,INPUT,ACTIVE,Family bookkeeping ledger account,false
a000000000000000000000000000000000139,338,GL Account 238,ASSET,NONE,ACTIVE,Family bookkeeping ledger account,false
a000000000000000000000000000000000140,339,GL Account 239,REVENUE,INPUT,ACTIVE,Family bookkeeping ledger account,false
a000000000000000000000000000000000141,340,GL Account 240,REVENUE,OUTPUT,ACTIVE,Family bookkeeping ledger account,false
a000000000000000000000000000000000142,341,GL Account 241,EXPENSE,NONE,ACTIVE,Family bookkeeping ledger account,false
a000000000000000000000000000000000143,342,GL Account 242,EXPENSE,INPUT,ACTIVE,Family bookkeeping ledger account,false
a000000000000000000000000000000000144,343,GL Account 243,REVENUE,NONE,ACTIVE,Family bookkeeping ledger account,false
a000000000000000000000000000000000145,344,GL Account 244,ASSET,OUTPUT,ACTIVE,Family bookkeeping ledger account,false
a000000000000000000000000000000000146,345,GL Account 245,EXPENSE,NONE,ACTIVE,Family bookkeeping ledger account,false
a000000000000000000000000000000000147,346,GL Account 246,REVENUE,NONE,ACTIVE,Family bookkeeping ledger account,false
a000000000000000000000000000000000148,347,GL Account 247,REVENUE,INPUT,ACTIVE,Family bookkeeping ledger account,false
a000000000000000000000000000000000149,348,GL Account 248,REVENUE,INPUT,ACTIVE,Family bookkeeping ledger account,false
a000000000000000000000000000000000150,349,GL Account 249,EXPENSE,NONE,ACTIVE,Family bookkeeping ledger account,false
a000000000000000000000000000000000151,350,GL Account 250,EXPENSE,NONE,ACTIVE,Family bookkeeping ledger account,false
a000000000000000000000000000000000152,351,GL Account 251,REVENUE,NONE,ACTIVE,Family bookkeeping ledger account,false
a000000000000000000000000000000000153,352,GL Account 252,ASSET,NONE,ACTIVE,Family bookkeeping ledger account,false
a000000000000000000000000000000000154,353,GL Account 253,EXPENSE,OUTPUT,ACTIVE,Family bookkeeping ledger account,false
a000000000000000000000000000000000155,354,GL Account 254,ASSET,INPUT,ACTIVE,Family bookkeeping ledger account,false
a000000000000000000000000000000000156,355,GL Account 255,EXPENSE,INPUT,ACTIVE,Family bookkeeping ledger account,false
a000000000000000000000000000000000157,356,GL Account 256,REVENUE,INPUT,ACTIVE,Family bookkeeping ledger account,false
a000000000000000000000000000000000158,357,GL Account 257,EXPENSE,INPUT,ACTIVE,Family bookkeeping ledger account,false
a000000000000000000000000000000000159,358,GL Account 258,REVENUE,INPUT,ACTIVE,Family bookkeeping ledger account,false
a000000000000000000000000000000000160,359,GL Account 259,EXPENSE,OUTPUT,ACTIVE,Family bookkeeping ledger account,false
a000000000000000000000000000000000161,360,GL Account 260,ASSET,NONE,ACTIVE,Family bookkeeping ledger account,false
a000000000000000000000000000000000162,361,GL Account 261,ASSET,NONE,ACTIVE,Family bookkeeping ledger account,false
a000000000000000000000000000000000163,362,GL Account 262,REVENUE,OUTPUT,ACTIVE,Family bookkeeping ledger account,false
a000000000000000000000000000000000164,363,GL Account 263,EXPENSE,INPUT,ACTIVE,Family bookkeeping ledger account,false
a000000000000000000000000000000000165,364,GL Account 264,EXPENSE,NONE,ACTIVE,Family bookkeeping ledger account,false
a000000000000000000000000000000000166,365,GL Account 265,EXPENSE,OUTPUT,ACTIVE,Family bookkeeping ledger account,false
a000000000000000000000000000000000167,366,GL Account 266,EXPENSE,OUTPUT,ACTIVE,Family bookkeeping ledger account,false
a000000000000000000000000000000000168,367,GL Account 267,REVENUE,OUTPUT,ACTIVE,Family bookkeeping ledger account,false
a000000000000000000000000000000000169,368,GL Account 268,EXPENSE,NONE,ACTIVE,Family bookkeeping ledger account,false
a000000000000000000000000000000000170,369,GL Account 269,EXPENSE,INPUT,ACTIVE,Family bookkeeping ledger account,false
a000000000000000000000000000000000171,370,GL Account 270,REVENUE,INPUT,ACTIVE,Family bookkeeping ledger account,false
a000000000000000000000000000000000172,371,GL Account 271,EXPENSE,NONE,ACTIVE,Family bookkeeping ledger account,false
a000000000000000000000000000000000173,372,GL Account 272,REVENUE,NONE,ACTIVE,Family bookkeeping ledger account,false
a000000000000000000000000000000000174,373,GL Account 273,ASSET,NONE,ACTIVE,Family bookkeeping ledger account,false
a000000000000000000000000000000000175,374,GL Account 274,EXPENSE,INPUT,ACTIVE,Family bookkeeping ledger account,false
a000000000000000000000000000000000176,375,GL Account 275,REVENUE,NONE,ACTIVE,Family bookkeeping ledger account,false
a000000000000000000000000000000000177,376,GL Account 276,EXPENSE,OUTPUT,ACTIVE,Family bookkeeping ledger account,false
a000000000000000000000000000000000178,377,GL Account 277,REVENUE,OUTPUT,ACTIVE,Family bookkeeping ledger account,false
a000000000000000000000000000000000179,378,GL Account 278,EXPENSE,NONE,ACTIVE,Family bookkeeping ledger account,false
a000000000000000000000000000000000180,379,GL Account 279,ASSET,NONE,ACTIVE,Family bookkeeping ledger account,false
a000000000000000000000000000000000181,380,GL Account 280,REVENUE,NONE,ACTIVE,Family bookkeeping ledger account,false
a000000000000000000000000000000000182,381,GL Account 281,REVENUE,INPUT,ACTIVE,Family bookkeeping ledger account,false
a000000000000000000000000000000000183,382,GL Account 282,EXPENSE,INPUT,ACTIVE,Family bookkeeping ledger account,false
a000000000000000000000000000000000184,383,GL Account 283,EXPENSE,INPUT,ACTIVE,Family bookkeeping ledger account,false
a000000000000000000000000000000000185,384,GL Account 284,EXPENSE,INPUT,ACTIVE,Family bookkeeping ledger account,false
a000000000000000000000000000000000186,385,GL Account 285,REVENUE,OUTPUT,ACTIVE,Family bookkeeping ledger account,false
a000000000000000000000000000000000187,386,GL Account 286,EXPENSE,OUTPUT,ACTIVE,Family bookkeeping ledger account,false
a000000000000000000000000000000000188,387,GL Account 287,REVENUE,NONE,ACTIVE,Family bookkeeping ledger account,false
a000000000000000000000000000000000189,388,GL Account 288,REVENUE,OUTPUT,ACTIVE,Family bookkeeping ledger account,false
a000000000000000000000000000000000190,389,GL Account 289,EXPENSE,OUTPUT,ACTIVE,Family bookkeeping ledger account,false
a000000000000000000000000000000000191,390,GL Account 290,EXPENSE,NONE,ACTIVE,Family bookkeeping ledger account,false
a000000000000000000000000000000000192,391,GL Account 291,EXPENSE,OUTPUT,ACTIVE,Family bookkeeping ledger account,false
a000000000000000000000000000000000193,392,GL Account 292,ASSET,OUTPUT,ACTIVE,Family bookkeeping ledger account,false
a000000000000000000000000000000000194,393,GL Account 293,REVENUE,OUTPUT,ACTIVE,Family bookkeeping ledger account,false
a000000000000000000000000000000000195,394,GL Account 294,ASSET,NONE,ACTIVE,Family bookkeeping ledger account,false
a000000000000000000000000000000000196,395,GL Account 295,ASSET,INPUT,ACTIVE,Family bookkeeping ledger account,false
a000000000000000000000000000000000197,396,GL Account 296,ASSET,INPUT,ACTIVE,Family bookkeeping ledger account,false
a000000000000000000000000000000000198,397,GL Account 297,REVENUE,NONE,ACTIVE,Family bookkeeping ledger account,false
a000000000000000000000000000000000199,398,GL Account 298,ASSET,NONE,ACTIVE,Family bookkeeping ledger account,false
a000000000000000000000000000000000200,399,GL Account 299,REVENUE,NONE,ACTIVE,Family bookkeeping ledger account,false
a000000000000000000000000000000000201,400,GL Account 300,ASSET,INPUT,ACTIVE,Family bookkeeping ledger account,false
a000000000000000000000000000000000202,401,GL Account 301,ASSET,INPUT,ACTIVE,Family bookkeeping ledger account,false
a000000000000000000000000000000000203,402,GL Account 302,EXPENSE,NONE,ACTIVE,Family bookkeeping ledger account,false
a000000000000000000000000000000000204,403,GL Account 303,REVENUE,OUTPUT,ACTIVE,Family bookkeeping ledger account,false
a000000000000000000000000000000000205,404,GL Account 304,ASSET,INPUT,ACTIVE,Family bookkeeping ledger account,false
a000000000000000000000000000000000206,405,GL Account 305,REVENUE,NONE,ACTIVE,Family bookkeeping ledger account,false
a000000000000000000000000000000000207,406,GL Account 306,REVENUE,INPUT,ACTIVE,Family bookkeeping ledger account,false
a000000000000000000000000000000000208,407,GL Account 307,EXPENSE,NONE,ACTIVE,Family bookkeeping ledger account,false
a000000000000000000000000000000000209,408,GL Account 308,ASSET,NONE,ACTIVE,Family bookkeeping ledger account,false
a000000000000000000000000000000000210,409,GL Account 309,ASSET,NONE,ACTIVE,Family bookkeeping ledger account,false
a000000000000000000000000000000000211,410,GL Account 310,REVENUE,NONE,ACTIVE,Family bookkeeping ledger account,false
a000000000000000000000000000000000212,411,Consulting Income-x1,EXPENSE,NONE,ACTIVE,Family bookkeeping ledger account,false
a000000000000000000000000000000000213,412,GL Account 230-x2,REVENUE,INPUT,ACTIVE,Family bookkeeping ledger account,false
a000000000000000000000000000000000214,413,GL Account 194-x3,EXPENSE,OUTPUT,ACTIVE,Family bookkeeping ledger account,false
a000000000000000000000000000000000215,414,GL Account 166-x4,ASSET,NONE,ACTIVE,Family bookkeeping ledger account,false
a000000000000000000000000000000000216,415,GL Account 155-x5,ASSET,NONE,ACTIVE,Family bookkeeping ledger account,false
a000000000000000000000000000000000217,416,GL Account 148-x6,ASSET,OUTPUT,ACTIVE,Family bookkeeping ledger account,false
a000000000000000000000000000000000218,417,GL Account 242-x7,ASSET,OUTPUT,ACTIVE,Family bookkeeping ledger account,false
a000000000000000000000000000000000219,418,GL Account 228-x8,REVENUE,INPUT,ACTIVE,Family bookkeeping ledger account,false
a000000000000000000000000000000000220,419,GL Account 113-x9,ASSET,NONE,ACTIVE,Family bookkeeping ledger account,false
a000000000000000000000000000000000221,420,GL Account 285-x10,ASSET,NONE,ACTIVE,Family bookkeeping ledger account,false
a000000000000000000000000000000000222,421,GL Account 223-x11,ASSET,NONE,ACTIVE,Family bookkeeping ledger account,false
a000000000000000000000000000000000223,422,GL Account 128-x12,ASSET,NONE,ACTIVE,Family bookkeeping ledger account,false
a000000000000000000000000000000000224,423,GL Account 309-x13,EXPENSE,NONE,ACTIVE,Family bookkeeping ledger account,false
a000000000000000000000000000000000225,424,GL Account 116-x14,ASSET,INPUT,ACTIVE,Family bookkeeping ledger account,false
a000000000000000000000000000000000226,425,GL Account 140-x15,ASSET,INPUT,ACTIVE,Family bookkeeping ledger account,false
a000000000000000000000000000000000227,426,GL Account 305-x16,EXPENSE,OUTPUT,ACTIVE,Family bookkeeping ledger account,false
a000000000000000000000000000000000228,427,GL Account 151-x17,REVENUE,NONE,ACTIVE,Family bookkeeping ledger account,false
a000000000000000000000000000000000229,428,GL Account 118-x18,REVENUE,OUTPUT,ACTIVE,Family bookkeeping ledger account,false
a000000000000000000000000000000000230,429,GL Account 275-x19,ASSET,NONE,ACTIVE,Family bookkeeping ledger account,false
a000000000000000000000000000000000231,430,GL Account 301-x20,EXPENSE,NONE,ACTIVE,Family bookkeeping ledger account,false
a000000000000000000000000000000000232,431,GL Account 244-x21,ASSET,INPUT,ACTIVE,Family bookkeeping ledger account,false
a000000000000000000000000000000000233,432,Consulting Income-x22,ASSET,NONE,ACTIVE,Family bookkeeping ledger account,false
a000000000000000000000000000000000234,433,GL Account 274-x23,REVENUE,NONE,ACTIVE,Family bookkeeping ledger account,false
a000000000000000000000000000000000235,434,GL Account 152-x24,REVENUE,NONE,ACTIVE,Family bookkeeping ledger account,false
a000000000000000000000000000000000236,435,Other Revenue-x25,EXPENSE,OUTPUT,ACTIVE,Family bookkeeping ledger account,false
a000000000000000000000000000000000237,436,GL Account 188-x26,REVENUE,OUTPUT,ACTIVE,Family bookkeeping ledger account,false
a000000000000000000000000000000000238,437,GL Account 226-x27,ASSET,OUTPUT,ACTIVE,Family bookkeeping ledger account,false
a000000000000000000000000000000000239,438,GL Account 272-x28,REVENUE,NONE,ACTIVE,Family bookkeeping ledger account,false
a000000000000000000000000000000000240,439,GL Account 259-x29,EXPENSE,OUTPUT,ACTIVE,Family bookkeeping ledger account,false
a000000000000000000000000000000000241,440,GL Account 149-x30,REVENUE,OUTPUT,ACTIVE,Family bookkeeping ledger account,false
a000000000000000000000000000000000242,441,GL Account 233-x31,ASSET,INPUT,ACTIVE,Family bookkeeping ledger account,false
a000000000000000000000000000000000243,442,GL Account 257-x32,EXPENSE,NONE,ACTIVE,Family bookkeeping ledger account,false
a000000000000000000000000000000000244,443,GL Account 303-x33,ASSET,NONE,ACTIVE,Family bookkeeping ledger account,false
a000000000000000000000000000000000245,444,GL Account 288-x34,REVENUE,OUTPUT,ACTIVE,Family bookkeeping ledger account,false
a000000000000000000000000000000000246,445,GL Account 170-x35,EXPENSE,OUTPUT,ACTIVE,Family bookkeeping ledger account,false
