id,page_id,parent_block_id,type,text,order,created_time,last_edited_time,has_children,checked
block-page-wood-ash-current-05,page-wood-ash-current,,paragraph,Notation line 5 for Wood-ash mountain cedar batch 07 current authoritative,5,2026-09-25T14:20:00.000Z,2026-09-30T09:00:00.000Z,False,False
block-page-wood-ash-current-06,page-wood-ash-current,,paragraph,Notation line 6 for Wood-ash mountain cedar batch 07 current authoritative,6,2026-09-25T14:20:00.000Z,2026-09-30T09:00:00.000Z,False,False
block-page-wood-ash-current-07,page-wood-ash-current,,paragraph,Notation line 7 for Wood-ash mountain cedar batch 07 current authoritative,7,2026-09-25T14:20:00.000Z,2026-09-30T09:00:00.000Z,False,False
block-page-glaze-index-01,page-glaze-index,,paragraph,Notation line 1 for Glaze test index seasonal table,1,2026-08-01T09:00:00.000Z,2026-09-30T09:00:00.000Z,False,False
block-page-glaze-index-02,page-glaze-index,,paragraph,Notation line 2 for Glaze test index seasonal table,2,2026-08-01T09:00:00.000Z,2026-09-30T09:00:00.000Z,False,False
block-page-glaze-index-03,page-glaze-index,,paragraph,Notation line 3 for Glaze test index seasonal table,3,2026-08-01T09:00:00.000Z,2026-09-30T09:00:00.000Z,False,False
block-page-glaze-index-04,page-glaze-index,,paragraph,Notation line 4 for Glaze test index seasonal table,4,2026-08-01T09:00:00.000Z,2026-09-30T09:00:00.000Z,False,False
block-page-glaze-index-05,page-glaze-index,,paragraph,Notation line 5 for Glaze test index seasonal table,5,2026-08-01T09:00:00.000Z,2026-09-30T09:00:00.000Z,False,False
block-page-glaze-index-06,page-glaze-index,,paragraph,Notation line 6 for Glaze test index seasonal table,6,2026-08-01T09:00:00.000Z,2026-09-30T09:00:00.000Z,False,False
block-page-glaze-index-07,page-glaze-index,,paragraph,Notation line 7 for Glaze test index seasonal table,7,2026-08-01T09:00:00.000Z,2026-09-30T09:00:00.000Z,False,False
block-page-kiln-log-001-01,page-kiln-log-001,,paragraph,Notation line 1 for Firing 2024-01-31 reduction cone ten result,1,2024-01-31T09:00:00Z,2024-02-01T09:00:00Z,False,False
block-page-kiln-log-001-02,page-kiln-log-001,,paragraph,Notation line 2 for Firing 2024-01-31 reduction cone ten result,2,2024-01-31T09:00:00Z,2024-02-01T09:00:00Z,False,False
block-page-kiln-log-001-03,page-kiln-log-001,,paragraph,Notation line 3 for Firing 2024-01-31 reduction cone ten result,3,2024-01-31T09:00:00Z,2024-02-01T09:00:00Z,False,False
block-page-kiln-log-001-04,page-kiln-log-001,,paragraph,Notation line 4 for Firing 2024-01-31 reduction cone ten result,4,2024-01-31T09:00:00Z,2024-02-01T09:00:00Z,False,False
block-page-kiln-log-001-05,page-kiln-log-001,,paragraph,Notation line 5 for Firing 2024-01-31 reduction cone ten result,5,2024-01-31T09:00:00Z,2024-02-01T09:00:00Z,False,False
block-page-kiln-log-001-06,page-kiln-log-001,,paragraph,Notation line 6 for Firing 2024-01-31 reduction cone ten result,6,2024-01-31T09:00:00Z,2024-02-01T09:00:00Z,False,False
block-page-kiln-log-001-07,page-kiln-log-001,,paragraph,Notation line 7 for Firing 2024-01-31 reduction cone ten result,7,2024-01-31T09:00:00Z,2024-02-01T09:00:00Z,False,False
block-page-kiln-log-002-01,page-kiln-log-002,,paragraph,Notation line 1 for Firing 2024-03-01 reduction cone ten result,1,2024-03-01T09:00:00Z,2024-03-02T09:00:00Z,False,False
block-page-kiln-log-002-02,page-kiln-log-002,,paragraph,Notation line 2 for Firing 2024-03-01 reduction cone ten result,2,2024-03-01T09:00:00Z,2024-03-02T09:00:00Z,False,False
block-page-kiln-log-002-03,page-kiln-log-002,,paragraph,Notation line 3 for Firing 2024-03-01 reduction cone ten result,3,2024-03-01T09:00:00Z,2024-03-02T09:00:00Z,False,False
block-page-kiln-log-002-04,page-kiln-log-002,,paragraph,Notation line 4 for Firing 2024-03-01 reduction cone ten result,4,2024-03-01T09:00:00Z,2024-03-02T09:00:00Z,False,False
block-page-kiln-log-002-05,page-kiln-log-002,,paragraph,Notation line 5 for Firing 2024-03-01 reduction cone ten result,5,2024-03-01T09:00:00Z,2024-03-02T09:00:00Z,False,False
block-page-kiln-log-002-06,page-kiln-log-002,,paragraph,Notation line 6 for Firing 2024-03-01 reduction cone ten result,6,2024-03-01T09:00:00Z,2024-03-02T09:00:00Z,False,False
block-page-kiln-log-002-07,page-kiln-log-002,,paragraph,Notation line 7 for Firing 2024-03-01 reduction cone ten result,7,2024-03-01T09:00:00Z,2024-03-02T09:00:00Z,False,False
block-page-kiln-log-003-01,page-kiln-log-003,,paragraph,Notation line 1 for Firing 2024-03-31 reduction cone ten result,1,2024-03-31T09:00:00Z,2024-04-01T09:00:00Z,False,False
block-page-kiln-log-003-02,page-kiln-log-003,,paragraph,Notation line 2 for Firing 2024-03-31 reduction cone ten result,2,2024-03-31T09:00:00Z,2024-04-01T09:00:00Z,False,False
block-page-kiln-log-003-03,page-kiln-log-003,,paragraph,Notation line 3 for Firing 2024-03-31 reduction cone ten result,3,2024-03-31T09:00:00Z,2024-04-01T09:00:00Z,False,False
block-page-kiln-log-003-04,page-kiln-log-003,,paragraph,Notation line 4 for Firing 2024-03-31 reduction cone ten result,4,2024-03-31T09:00:00Z,2024-04-01T09:00:00Z,False,False
block-page-kiln-log-003-05,page-kiln-log-003,,paragraph,Notation line 5 for Firing 2024-03-31 reduction cone ten result,5,2024-03-31T09:00:00Z,2024-04-01T09:00:00Z,False,False
block-page-kiln-log-003-06,page-kiln-log-003,,paragraph,Notation line 6 for Firing 2024-03-31 reduction cone ten result,6,2024-03-31T09:00:00Z,2024-04-01T09:00:00Z,False,False
block-page-kiln-log-003-07,page-kiln-log-003,,paragraph,Notation line 7 for Firing 2024-03-31 reduction cone ten result,7,2024-03-31T09:00:00Z,2024-04-01T09:00:00Z,False,False
block-page-kiln-log-004-01,page-kiln-log-004,,paragraph,Notation line 1 for Firing 2024-04-30 reduction cone ten result,1,2024-04-30T09:00:00Z,2024-05-01T09:00:00Z,False,False
block-page-kiln-log-004-02,page-kiln-log-004,,paragraph,Notation line 2 for Firing 2024-04-30 reduction cone ten result,2,2024-04-30T09:00:00Z,2024-05-01T09:00:00Z,False,False
block-page-kiln-log-004-03,page-kiln-log-004,,paragraph,Notation line 3 for Firing 2024-04-30 reduction cone ten result,3,2024-04-30T09:00:00Z,2024-05-01T09:00:00Z,False,False
block-page-kiln-log-004-04,page-kiln-log-004,,paragraph,Notation line 4 for Firing 2024-04-30 reduction cone ten result,4,2024-04-30T09:00:00Z,2024-05-01T09:00:00Z,False,False
block-page-kiln-log-004-05,page-kiln-log-004,,paragraph,Notation line 5 for Firing 2024-04-30 reduction cone ten result,5,2024-04-30T09:00:00Z,2024-05-01T09:00:00Z,False,False
block-page-kiln-log-004-06,page-kiln-log-004,,paragraph,Notation line 6 for Firing 2024-04-30 reduction cone ten result,6,2024-04-30T09:00:00Z,2024-05-01T09:00:00Z,False,False
block-page-kiln-log-004-07,page-kiln-log-004,,paragraph,Notation line 7 for Firing 2024-04-30 reduction cone ten result,7,2024-04-30T09:00:00Z,2024-05-01T09:00:00Z,False,False
block-page-kiln-log-005-01,page-kiln-log-005,,paragraph,Notation line 1 for Firing 2024-05-30 reduction cone ten result,1,2024-05-30T09:00:00Z,2024-05-31T09:00:00Z,False,False
block-page-kiln-log-005-02,page-kiln-log-005,,paragraph,Notation line 2 for Firing 2024-05-30 reduction cone ten result,2,2024-05-30T09:00:00Z,2024-05-31T09:00:00Z,False,False
block-page-kiln-log-005-03,page-kiln-log-005,,paragraph,Notation line 3 for Firing 2024-05-30 reduction cone ten result,3,2024-05-30T09:00:00Z,2024-05-31T09:00:00Z,False,False
block-page-kiln-log-005-04,page-kiln-log-005,,paragraph,Notation line 4 for Firing 2024-05-30 reduction cone ten result,4,2024-05-30T09:00:00Z,2024-05-31T09:00:00Z,False,False
block-page-kiln-log-005-05,page-kiln-log-005,,paragraph,Notation line 5 for Firing 2024-05-30 reduction cone ten result,5,2024-05-30T09:00:00Z,2024-05-31T09:00:00Z,False,False
block-page-kiln-log-005-06,page-kiln-log-005,,paragraph,Notation line 6 for Firing 2024-05-30 reduction cone ten result,6,2024-05-30T09:00:00Z,2024-05-31T09:00:00Z,False,False
block-page-kiln-log-005-07,page-kiln-log-005,,paragraph,Notation line 7 for Firing 2024-05-30 reduction cone ten result,7,2024-05-30T09:00:00Z,2024-05-31T09:00:00Z,False,False
block-page-kiln-log-006-01,page-kiln-log-006,,paragraph,Notation line 1 for Firing 2024-06-29 reduction cone ten result,1,2024-06-29T09:00:00Z,2024-06-30T09:00:00Z,False,False
block-page-kiln-log-006-02,page-kiln-log-006,,paragraph,Notation line 2 for Firing 2024-06-29 reduction cone ten result,2,2024-06-29T09:00:00Z,2024-06-30T09:00:00Z,False,False
block-page-kiln-log-006-03,page-kiln-log-006,,paragraph,Notation line 3 for Firing 2024-06-29 reduction cone ten result,3,2024-06-29T09:00:00Z,2024-06-30T09:00:00Z,False,False
block-page-kiln-log-006-04,page-kiln-log-006,,paragraph,Notation line 4 for Firing 2024-06-29 reduction cone ten result,4,2024-06-29T09:00:00Z,2024-06-30T09:00:00Z,False,False
block-page-kiln-log-006-05,page-kiln-log-006,,paragraph,Notation line 5 for Firing 2024-06-29 reduction cone ten result,5,2024-06-29T09:00:00Z,2024-06-30T09:00:00Z,False,False
block-page-kiln-log-006-06,page-kiln-log-006,,paragraph,Notation line 6 for Firing 2024-06-29 reduction cone ten result,6,2024-06-29T09:00:00Z,2024-06-30T09:00:00Z,False,False
block-page-kiln-log-006-07,page-kiln-log-006,,paragraph,Notation line 7 for Firing 2024-06-29 reduction cone ten result,7,2024-06-29T09:00:00Z,2024-06-30T09:00:00Z,False,False
block-page-kiln-log-007-01,page-kiln-log-007,,paragraph,Notation line 1 for Firing 2024-07-29 reduction cone ten result,1,2024-07-29T09:00:00Z,2024-07-30T09:00:00Z,False,False
block-page-kiln-log-007-02,page-kiln-log-007,,paragraph,Notation line 2 for Firing 2024-07-29 reduction cone ten result,2,2024-07-29T09:00:00Z,2024-07-30T09:00:00Z,False,False
block-page-kiln-log-007-03,page-kiln-log-007,,paragraph,Notation line 3 for Firing 2024-07-29 reduction cone ten result,3,2024-07-29T09:00:00Z,2024-07-30T09:00:00Z,False,False
block-page-kiln-log-007-04,page-kiln-log-007,,paragraph,Notation line 4 for Firing 2024-07-29 reduction cone ten result,4,2024-07-29T09:00:00Z,2024-07-30T09:00:00Z,False,False
block-page-kiln-log-007-05,page-kiln-log-007,,paragraph,Notation line 5 for Firing 2024-07-29 reduction cone ten result,5,2024-07-29T09:00:00Z,2024-07-30T09:00:00Z,False,False
block-page-kiln-log-007-06,page-kiln-log-007,,paragraph,Notation line 6 for Firing 2024-07-29 reduction cone ten result,6,2024-07-29T09:00:00Z,2024-07-30T09:00:00Z,False,False
block-page-kiln-log-007-07,page-kiln-log-007,,paragraph,Notation line 7 for Firing 2024-07-29 reduction cone ten result,7,2024-07-29T09:00:00Z,2024-07-30T09:00:00Z,False,False
block-page-kiln-log-008-01,page-kiln-log-008,,paragraph,Notation line 1 for Firing 2024-08-28 reduction cone ten result,1,2024-08-28T09:00:00Z,2024-08-29T09:00:00Z,False,False
block-page-kiln-log-008-02,page-kiln-log-008,,paragraph,Notation line 2 for Firing 2024-08-28 reduction cone ten result,2,2024-08-28T09:00:00Z,2024-08-29T09:00:00Z,False,False
block-page-kiln-log-008-03,page-kiln-log-008,,paragraph,Notation line 3 for Firing 2024-08-28 reduction cone ten result,3,2024-08-28T09:00:00Z,2024-08-29T09:00:00Z,False,False
block-page-kiln-log-008-04,page-kiln-log-008,,paragraph,Notation line 4 for Firing 2024-08-28 reduction cone ten result,4,2024-08-28T09:00:00Z,2024-08-29T09:00:00Z,False,False
block-page-kiln-log-008-05,page-kiln-log-008,,paragraph,Notation line 5 for Firing 2024-08-28 reduction cone ten result,5,2024-08-28T09:00:00Z,2024-08-29T09:00:00Z,False,False
block-page-kiln-log-008-06,page-kiln-log-008,,paragraph,Notation line 6 for Firing 2024-08-28 reduction cone ten result,6,2024-08-28T09:00:00Z,2024-08-29T09:00:00Z,False,False
block-page-kiln-log-008-07,page-kiln-log-008,,paragraph,Notation line 7 for Firing 2024-08-28 reduction cone ten result,7,2024-08-28T09:00:00Z,2024-08-29T09:00:00Z,False,False
block-page-kiln-log-009-01,page-kiln-log-009,,paragraph,Notation line 1 for Firing 2024-09-27 reduction cone ten result,1,2024-09-27T09:00:00Z,2024-09-28T09:00:00Z,False,False
block-page-kiln-log-009-02,page-kiln-log-009,,paragraph,Notation line 2 for Firing 2024-09-27 reduction cone ten result,2,2024-09-27T09:00:00Z,2024-09-28T09:00:00Z,False,False
block-page-kiln-log-009-03,page-kiln-log-009,,paragraph,Notation line 3 for Firing 2024-09-27 reduction cone ten result,3,2024-09-27T09:00:00Z,2024-09-28T09:00:00Z,False,False
block-page-kiln-log-009-04,page-kiln-log-009,,paragraph,Notation line 4 for Firing 2024-09-27 reduction cone ten result,4,2024-09-27T09:00:00Z,2024-09-28T09:00:00Z,False,False
block-page-kiln-log-009-05,page-kiln-log-009,,paragraph,Notation line 5 for Firing 2024-09-27 reduction cone ten result,5,2024-09-27T09:00:00Z,2024-09-28T09:00:00Z,False,False
block-page-kiln-log-009-06,page-kiln-log-009,,paragraph,Notation line 6 for Firing 2024-09-27 reduction cone ten result,6,2024-09-27T09:00:00Z,2024-09-28T09:00:00Z,False,False
block-page-kiln-log-009-07,page-kiln-log-009,,paragraph,Notation line 7 for Firing 2024-09-27 reduction cone ten result,7,2024-09-27T09:00:00Z,2024-09-28T09:00:00Z,False,False
block-page-kiln-log-010-01,page-kiln-log-010,,paragraph,Notation line 1 for Firing 2024-10-27 reduction cone ten result,1,2024-10-27T09:00:00Z,2024-10-28T09:00:00Z,False,False
block-page-kiln-log-010-02,page-kiln-log-010,,paragraph,Notation line 2 for Firing 2024-10-27 reduction cone ten result,2,2024-10-27T09:00:00Z,2024-10-28T09:00:00Z,False,False
block-page-kiln-log-010-03,page-kiln-log-010,,paragraph,Notation line 3 for Firing 2024-10-27 reduction cone ten result,3,2024-10-27T09:00:00Z,2024-10-28T09:00:00Z,False,False
block-page-kiln-log-010-04,page-kiln-log-010,,paragraph,Notation line 4 for Firing 2024-10-27 reduction cone ten result,4,2024-10-27T09:00:00Z,2024-10-28T09:00:00Z,False,False
block-page-kiln-log-010-05,page-kiln-log-010,,paragraph,Notation line 5 for Firing 2024-10-27 reduction cone ten result,5,2024-10-27T09:00:00Z,2024-10-28T09:00:00Z,False,False
block-page-kiln-log-010-06,page-kiln-log-010,,paragraph,Notation line 6 for Firing 2024-10-27 reduction cone ten result,6,2024-10-27T09:00:00Z,2024-10-28T09:00:00Z,False,False
block-page-kiln-log-010-07,page-kiln-log-010,,paragraph,Notation line 7 for Firing 2024-10-27 reduction cone ten result,7,2024-10-27T09:00:00Z,2024-10-28T09:00:00Z,False,False
block-page-kiln-log-011-01,page-kiln-log-011,,paragraph,Notation line 1 for Firing 2024-11-26 reduction cone ten result,1,2024-11-26T09:00:00Z,2024-11-27T09:00:00Z,False,False
block-page-kiln-log-011-02,page-kiln-log-011,,paragraph,Notation line 2 for Firing 2024-11-26 reduction cone ten result,2,2024-11-26T09:00:00Z,2024-11-27T09:00:00Z,False,False
block-page-kiln-log-011-03,page-kiln-log-011,,paragraph,Notation line 3 for Firing 2024-11-26 reduction cone ten result,3,2024-11-26T09:00:00Z,2024-11-27T09:00:00Z,False,False
block-page-kiln-log-011-04,page-kiln-log-011,,paragraph,Notation line 4 for Firing 2024-11-26 reduction cone ten result,4,2024-11-26T09:00:00Z,2024-11-27T09:00:00Z,False,False
block-page-kiln-log-011-05,page-kiln-log-011,,paragraph,Notation line 5 for Firing 2024-11-26 reduction cone ten result,5,2024-11-26T09:00:00Z,2024-11-27T09:00:00Z,False,False
block-page-kiln-log-011-06,page-kiln-log-011,,paragraph,Notation line 6 for Firing 2024-11-26 reduction cone ten result,6,2024-11-26T09:00:00Z,2024-11-27T09:00:00Z,False,False
block-page-kiln-log-011-07,page-kiln-log-011,,paragraph,Notation line 7 for Firing 2024-11-26 reduction cone ten result,7,2024-11-26T09:00:00Z,2024-11-27T09:00:00Z,False,False
block-page-kiln-log-012-01,page-kiln-log-012,,paragraph,Notation line 1 for Firing 2024-12-26 reduction cone ten result,1,2024-12-26T09:00:00Z,2024-12-27T09:00:00Z,False,False
block-page-kiln-log-012-02,page-kiln-log-012,,paragraph,Notation line 2 for Firing 2024-12-26 reduction cone ten result,2,2024-12-26T09:00:00Z,2024-12-27T09:00:00Z,False,False
block-page-kiln-log-012-03,page-kiln-log-012,,paragraph,Notation line 3 for Firing 2024-12-26 reduction cone ten result,3,2024-12-26T09:00:00Z,2024-12-27T09:00:00Z,False,False
block-page-kiln-log-012-04,page-kiln-log-012,,paragraph,Notation line 4 for Firing 2024-12-26 reduction cone ten result,4,2024-12-26T09:00:00Z,2024-12-27T09:00:00Z,False,False
block-page-kiln-log-012-05,page-kiln-log-012,,paragraph,Notation line 5 for Firing 2024-12-26 reduction cone ten result,5,2024-12-26T09:00:00Z,2024-12-27T09:00:00Z,False,False
block-page-kiln-log-012-06,page-kiln-log-012,,paragraph,Notation line 6 for Firing 2024-12-26 reduction cone ten result,6,2024-12-26T09:00:00Z,2024-12-27T09:00:00Z,False,False
block-page-kiln-log-012-07,page-kiln-log-012,,paragraph,Notation line 7 for Firing 2024-12-26 reduction cone ten result,7,2024-12-26T09:00:00Z,2024-12-27T09:00:00Z,False,False
block-page-kiln-log-013-01,page-kiln-log-013,,paragraph,Notation line 1 for Firing 2025-01-25 reduction cone ten result,1,2025-01-25T09:00:00Z,2025-01-26T09:00:00Z,False,False
block-page-kiln-log-013-02,page-kiln-log-013,,paragraph,Notation line 2 for Firing 2025-01-25 reduction cone ten result,2,2025-01-25T09:00:00Z,2025-01-26T09:00:00Z,False,False
block-page-kiln-log-013-03,page-kiln-log-013,,paragraph,Notation line 3 for Firing 2025-01-25 reduction cone ten result,3,2025-01-25T09:00:00Z,2025-01-26T09:00:00Z,False,False
block-page-kiln-log-013-04,page-kiln-log-013,,paragraph,Notation line 4 for Firing 2025-01-25 reduction cone ten result,4,2025-01-25T09:00:00Z,2025-01-26T09:00:00Z,False,False
block-page-kiln-log-013-05,page-kiln-log-013,,paragraph,Notation line 5 for Firing 2025-01-25 reduction cone ten result,5,2025-01-25T09:00:00Z,2025-01-26T09:00:00Z,False,False
block-page-kiln-log-013-06,page-kiln-log-013,,paragraph,Notation line 6 for Firing 2025-01-25 reduction cone ten result,6,2025-01-25T09:00:00Z,2025-01-26T09:00:00Z,False,False
block-page-kiln-log-013-07,page-kiln-log-013,,paragraph,Notation line 7 for Firing 2025-01-25 reduction cone ten result,7,2025-01-25T09:00:00Z,2025-01-26T09:00:00Z,False,False
block-page-kiln-log-014-01,page-kiln-log-014,,paragraph,Notation line 1 for Firing 2025-02-24 reduction cone ten result,1,2025-02-24T09:00:00Z,2025-02-25T09:00:00Z,False,False
block-page-kiln-log-014-02,page-kiln-log-014,,paragraph,Notation line 2 for Firing 2025-02-24 reduction cone ten result,2,2025-02-24T09:00:00Z,2025-02-25T09:00:00Z,False,False
block-page-kiln-log-014-03,page-kiln-log-014,,paragraph,Notation line 3 for Firing 2025-02-24 reduction cone ten result,3,2025-02-24T09:00:00Z,2025-02-25T09:00:00Z,False,False
block-page-kiln-log-014-04,page-kiln-log-014,,paragraph,Notation line 4 for Firing 2025-02-24 reduction cone ten result,4,2025-02-24T09:00:00Z,2025-02-25T09:00:00Z,False,False
block-page-kiln-log-014-05,page-kiln-log-014,,paragraph,Notation line 5 for Firing 2025-02-24 reduction cone ten result,5,2025-02-24T09:00:00Z,2025-02-25T09:00:00Z,False,False
block-page-kiln-log-014-06,page-kiln-log-014,,paragraph,Notation line 6 for Firing 2025-02-24 reduction cone ten result,6,2025-02-24T09:00:00Z,2025-02-25T09:00:00Z,False,False
block-page-kiln-log-014-07,page-kiln-log-014,,paragraph,Notation line 7 for Firing 2025-02-24 reduction cone ten result,7,2025-02-24T09:00:00Z,2025-02-25T09:00:00Z,False,False
block-page-kiln-log-015-01,page-kiln-log-015,,paragraph,Notation line 1 for Firing 2025-03-26 reduction cone ten result,1,2025-03-26T09:00:00Z,2025-03-27T09:00:00Z,False,False
block-page-kiln-log-015-02,page-kiln-log-015,,paragraph,Notation line 2 for Firing 2025-03-26 reduction cone ten result,2,2025-03-26T09:00:00Z,2025-03-27T09:00:00Z,False,False
block-page-kiln-log-015-03,page-kiln-log-015,,paragraph,Notation line 3 for Firing 2025-03-26 reduction cone ten result,3,2025-03-26T09:00:00Z,2025-03-27T09:00:00Z,False,False
block-page-kiln-log-015-04,page-kiln-log-015,,paragraph,Notation line 4 for Firing 2025-03-26 reduction cone ten result,4,2025-03-26T09:00:00Z,2025-03-27T09:00:00Z,False,False
block-page-kiln-log-015-05,page-kiln-log-015,,paragraph,Notation line 5 for Firing 2025-03-26 reduction cone ten result,5,2025-03-26T09:00:00Z,2025-03-27T09:00:00Z,False,False
block-page-kiln-log-015-06,page-kiln-log-015,,paragraph,Notation line 6 for Firing 2025-03-26 reduction cone ten result,6,2025-03-26T09:00:00Z,2025-03-27T09:00:00Z,False,False
block-page-kiln-log-015-07,page-kiln-log-015,,paragraph,Notation line 7 for Firing 2025-03-26 reduction cone ten result,7,2025-03-26T09:00:00Z,2025-03-27T09:00:00Z,False,False
block-page-kiln-log-016-01,page-kiln-log-016,,paragraph,Notation line 1 for Firing 2025-04-25 reduction cone ten result,1,2025-04-25T09:00:00Z,2025-04-26T09:00:00Z,False,False
block-page-kiln-log-016-02,page-kiln-log-016,,paragraph,Notation line 2 for Firing 2025-04-25 reduction cone ten result,2,2025-04-25T09:00:00Z,2025-04-26T09:00:00Z,False,False
block-page-kiln-log-016-03,page-kiln-log-016,,paragraph,Notation line 3 for Firing 2025-04-25 reduction cone ten result,3,2025-04-25T09:00:00Z,2025-04-26T09:00:00Z,False,False
block-page-kiln-log-016-04,page-kiln-log-016,,paragraph,Notation line 4 for Firing 2025-04-25 reduction cone ten result,4,2025-04-25T09:00:00Z,2025-04-26T09:00:00Z,False,False
block-page-kiln-log-016-05,page-kiln-log-016,,paragraph,Notation line 5 for Firing 2025-04-25 reduction cone ten result,5,2025-04-25T09:00:00Z,2025-04-26T09:00:00Z,False,False
block-page-kiln-log-016-06,page-kiln-log-016,,paragraph,Notation line 6 for Firing 2025-04-25 reduction cone ten result,6,2025-04-25T09:00:00Z,2025-04-26T09:00:00Z,False,False
block-page-kiln-log-016-07,page-kiln-log-016,,paragraph,Notation line 7 for Firing 2025-04-25 reduction cone ten result,7,2025-04-25T09:00:00Z,2025-04-26T09:00:00Z,False,False
block-page-kiln-log-017-01,page-kiln-log-017,,paragraph,Notation line 1 for Firing 2025-05-25 reduction cone ten result,1,2025-05-25T09:00:00Z,2025-05-26T09:00:00Z,False,False
block-page-kiln-log-017-02,page-kiln-log-017,,paragraph,Notation line 2 for Firing 2025-05-25 reduction cone ten result,2,2025-05-25T09:00:00Z,2025-05-26T09:00:00Z,False,False
block-page-kiln-log-017-03,page-kiln-log-017,,paragraph,Notation line 3 for Firing 2025-05-25 reduction cone ten result,3,2025-05-25T09:00:00Z,2025-05-26T09:00:00Z,False,False
block-page-kiln-log-017-04,page-kiln-log-017,,paragraph,Notation line 4 for Firing 2025-05-25 reduction cone ten result,4,2025-05-25T09:00:00Z,2025-05-26T09:00:00Z,False,False
block-page-kiln-log-017-05,page-kiln-log-017,,paragraph,Notation line 5 for Firing 2025-05-25 reduction cone ten result,5,2025-05-25T09:00:00Z,2025-05-26T09:00:00Z,False,False
block-page-kiln-log-017-06,page-kiln-log-017,,paragraph,Notation line 6 for Firing 2025-05-25 reduction cone ten result,6,2025-05-25T09:00:00Z,2025-05-26T09:00:00Z,False,False
block-page-kiln-log-017-07,page-kiln-log-017,,paragraph,Notation line 7 for Firing 2025-05-25 reduction cone ten result,7,2025-05-25T09:00:00Z,2025-05-26T09:00:00Z,False,False
block-page-kiln-log-018-01,page-kiln-log-018,,paragraph,Notation line 1 for Firing 2025-06-24 reduction cone ten result,1,2025-06-24T09:00:00Z,2025-06-25T09:00:00Z,False,False
