app_id,user_id,scope
0oa02mail,00u1111rdgw,USER
0oa05lms,00u1111rdgw,USER
0oa02mail,00u1112rdgw,USER
0oa05lms,00u1112rdgw,USER
0oa02mail,00u1113rdgw,USER
0oa05lms,00u1113rdgw,USER
0oa02mail,00u1114rdgw,USER
0oa05lms,00u1114rdgw,USER
0oa02mail,00u1115rdgw,USER
0oa05lms,00u1115rdgw,USER
0oa02mail,00u1116rdgw,USER
0oa05lms,00u1116rdgw,USER
0oa02mail,00u1117rdgw,USER
0oa05lms,00u1117rdgw,USER
0oa02mail,00u1118rdgw,USER
0oa05lms,00u1118rdgw,USER
0oa02mail,00u1119rdgw,USER
