id,name,address1,city,region,postal_code,country,latitude,longitude
venue-rhythm-studio-e010,Rhythm Dance Studio,1218 Penn Avenue,West Reading,PA,19611,US,40.3356,-75.9451
venue-santander-pav-e010,Santander Performing Arts Pavilion,136 N 6th St,Reading,PA,19601,US,40.3402,-75.9265
venue-rhythm-studio-e011,Rhythm Dance Studio,1218 Penn Avenue,West Reading,PA,19611,US,40.3356,-75.9451
venue-santander-pav-e011,Santander Performing Arts Pavilion,136 N 6th St,Reading,PA,19601,US,40.3402,-75.9265
venue-rhythm-studio-e012,Rhythm Dance Studio,1218 Penn Avenue,West Reading,PA,19611,US,40.3356,-75.9451
venue-santander-pav-e012,Santander Performing Arts Pavilion,136 N 6th St,Reading,PA,19601,US,40.3402,-75.9265
venue-rhythm-studio-e013,Rhythm Dance Studio,1218 Penn Avenue,West Reading,PA,19611,US,40.3356,-75.9451
venue-santander-pav-e013,Santander Performing Arts Pavilion,136 N 6th St,Reading,PA,19601,US,40.3402,-75.9265
venue-rhythm-studio-e014,Rhythm Dance Studio,1218 Penn Avenue,West Reading,PA,19611,US,40.3356,-75.9451
venue-santander-pav-e014,Santander Performing Arts Pavilion,136 N 6th St,Reading,PA,19601,US,40.3402,-75.9265
venue-rhythm-studio-e015,Rhythm Dance Studio,1218 Penn Avenue,West Reading,PA,19611,US,40.3356,-75.9451
venue-santander-pav-e015,Santander Performing Arts Pavilion,136 N 6th St,Reading,PA,19601,US,40.3402,-75.9265
venue-rhythm-studio-e016,Rhythm Dance Studio,1218 Penn Avenue,West Reading,PA,19611,US,40.3356,-75.9451
venue-santander-pav-e016,Santander Performing Arts Pavilion,136 N 6th St,Reading,PA,19601,US,40.3402,-75.9265
venue-rhythm-studio-e017,Rhythm Dance Studio,1218 Penn Avenue,West Reading,PA,19611,US,40.3356,-75.9451
venue-santander-pav-e017,Santander Performing Arts Pavilion,136 N 6th St,Reading,PA,19601,US,40.3402,-75.9265
venue-rhythm-studio-e018,Rhythm Dance Studio,1218 Penn Avenue,West Reading,PA,19611,US,40.3356,-75.9451
venue-santander-pav-e018,Santander Performing Arts Pavilion,136 N 6th St,Reading,PA,19601,US,40.3402,-75.9265
venue-rhythm-studio-e019,Rhythm Dance Studio,1218 Penn Avenue,West Reading,PA,19611,US,40.3356,-75.9451
venue-santander-pav-e019,Santander Performing Arts Pavilion,136 N 6th St,Reading,PA,19601,US,40.3402,-75.9265
venue-rhythm-studio-e020,Rhythm Dance Studio,1218 Penn Avenue,West Reading,PA,19611,US,40.3356,-75.9451
venue-santander-pav-e020,Santander Performing Arts Pavilion,136 N 6th St,Reading,PA,19601,US,40.3402,-75.9265
venue-rhythm-studio-e021,Rhythm Dance Studio,1218 Penn Avenue,West Reading,PA,19611,US,40.3356,-75.9451
venue-santander-pav-e021,Santander Performing Arts Pavilion,136 N 6th St,Reading,PA,19601,US,40.3402,-75.9265
venue-rhythm-studio-e022,Rhythm Dance Studio,1218 Penn Avenue,West Reading,PA,19611,US,40.3356,-75.9451
venue-santander-pav-e022,Santander Performing Arts Pavilion,136 N 6th St,Reading,PA,19601,US,40.3402,-75.9265
venue-rhythm-studio-e023,Rhythm Dance Studio,1218 Penn Avenue,West Reading,PA,19611,US,40.3356,-75.9451
venue-santander-pav-e023,Santander Performing Arts Pavilion,136 N 6th St,Reading,PA,19601,US,40.3402,-75.9265
venue-rhythm-studio-e024,Rhythm Dance Studio,1218 Penn Avenue,West Reading,PA,19611,US,40.3356,-75.9451
venue-santander-pav-e024,Santander Performing Arts Pavilion,136 N 6th St,Reading,PA,19601,US,40.3402,-75.9265
venue-rhythm-studio-e025,Rhythm Dance Studio,1218 Penn Avenue,West Reading,PA,19611,US,40.3356,-75.9451
venue-santander-pav-e025,Santander Performing Arts Pavilion,136 N 6th St,Reading,PA,19601,US,40.3402,-75.9265
venue-rhythm-studio-e026,Rhythm Dance Studio,1218 Penn Avenue,West Reading,PA,19611,US,40.3356,-75.9451
venue-santander-pav-e026,Santander Performing Arts Pavilion,136 N 6th St,Reading,PA,19601,US,40.3402,-75.9265
venue-rhythm-studio-e027,Rhythm Dance Studio,1218 Penn Avenue,West Reading,PA,19611,US,40.3356,-75.9451
venue-santander-pav-e027,Santander Performing Arts Pavilion,136 N 6th St,Reading,PA,19601,US,40.3402,-75.9265
venue-rhythm-studio-e028,Rhythm Dance Studio,1218 Penn Avenue,West Reading,PA,19611,US,40.3356,-75.9451
venue-santander-pav-e028,Santander Performing Arts Pavilion,136 N 6th St,Reading,PA,19601,US,40.3402,-75.9265
venue-rhythm-studio-e029,Rhythm Dance Studio,1218 Penn Avenue,West Reading,PA,19611,US,40.3356,-75.9451
venue-santander-pav-e029,Santander Performing Arts Pavilion,136 N 6th St,Reading,PA,19601,US,40.3402,-75.9265
venue-rhythm-studio-e030,Rhythm Dance Studio,1218 Penn Avenue,West Reading,PA,19611,US,40.3356,-75.9451
venue-santander-pav-e030,Santander Performing Arts Pavilion,136 N 6th St,Reading,PA,19601,US,40.3402,-75.9265
venue-rhythm-studio-e031,Rhythm Dance Studio,1218 Penn Avenue,West Reading,PA,19611,US,40.3356,-75.9451
venue-santander-pav-e031,Santander Performing Arts Pavilion,136 N 6th St,Reading,PA,19601,US,40.3402,-75.9265
venue-rhythm-studio-e032,Rhythm Dance Studio,1218 Penn Avenue,West Reading,PA,19611,US,40.3356,-75.9451
venue-santander-pav-e032,Santander Performing Arts Pavilion,136 N 6th St,Reading,PA,19601,US,40.3402,-75.9265
venue-rhythm-studio-e033,Rhythm Dance Studio,1218 Penn Avenue,West Reading,PA,19611,US,40.3356,-75.9451
venue-santander-pav-e033,Santander Performing Arts Pavilion,136 N 6th St,Reading,PA,19601,US,40.3402,-75.9265
venue-rhythm-studio-e034,Rhythm Dance Studio,1218 Penn Avenue,West Reading,PA,19611,US,40.3356,-75.9451
venue-santander-pav-e034,Santander Performing Arts Pavilion,136 N 6th St,Reading,PA,19601,US,40.3402,-75.9265
venue-rhythm-studio-e035,Rhythm Dance Studio,1218 Penn Avenue,West Reading,PA,19611,US,40.3356,-75.9451
venue-santander-pav-e035,Santander Performing Arts Pavilion,136 N 6th St,Reading,PA,19601,US,40.3402,-75.9265
venue-rhythm-studio-e036,Rhythm Dance Studio,1218 Penn Avenue,West Reading,PA,19611,US,40.3356,-75.9451
venue-santander-pav-e036,Santander Performing Arts Pavilion,136 N 6th St,Reading,PA,19601,US,40.3402,-75.9265
venue-rhythm-studio-e037,Rhythm Dance Studio,1218 Penn Avenue,West Reading,PA,19611,US,40.3356,-75.9451
venue-santander-pav-e037,Santander Performing Arts Pavilion,136 N 6th St,Reading,PA,19601,US,40.3402,-75.9265
venue-rhythm-studio-e038,Rhythm Dance Studio,1218 Penn Avenue,West Reading,PA,19611,US,40.3356,-75.9451
venue-santander-pav-e038,Santander Performing Arts Pavilion,136 N 6th St,Reading,PA,19601,US,40.3402,-75.9265
venue-rhythm-studio-e039,Rhythm Dance Studio,1218 Penn Avenue,West Reading,PA,19611,US,40.3356,-75.9451
venue-santander-pav-e039,Santander Performing Arts Pavilion,136 N 6th St,Reading,PA,19601,US,40.3402,-75.9265
