id,customer_id,location_id,line_items,total_amount,currency,state,created_at
ORD_HALL_012,CUST_CARLA_REYES,LOC_RHYTHM,VAR_HALLOWEEN_DOOR_R x1,3000,USD,COMPLETED,2026-10-10T17:22:57Z
ORD_HALL_013,CUST_ELENA_VASQUEZ,LOC_RHYTHM,VAR_HALLOWEEN_DOOR_R x1,3000,USD,COMPLETED,2026-10-10T17:31:11Z
ORD_HALL_014,CUST_YARA_KHALIL,LOC_RHYTHM,VAR_HALLOWEEN_DOOR_R x1,3000,USD,COMPLETED,2026-10-10T17:38:03Z
ORD_HALL_015,CUST_MIA_WHITFIELD,LOC_RHYTHM,VAR_HALLOWEEN_DOOR_R x1,3000,USD,COMPLETED,2026-10-10T17:45:22Z
ORD_HALL_016,CUST_DEBORAH_HSU,LOC_RHYTHM,VAR_HALLOWEEN_DOOR_R x1,3000,USD,COMPLETED,2026-10-10T17:52:40Z
ORD_HALL_017,CUST_TARA_NG,LOC_RHYTHM,VAR_HALLOWEEN_DOOR_R x1,3000,USD,COMPLETED,2026-10-10T17:59:14Z
ORD_HALL_018,CUST_ANASTASIA_REILLY,LOC_RHYTHM,VAR_HALLOWEEN_DOOR_R x1,3000,USD,COMPLETED,2026-10-10T18:06:31Z
ORD_YTD_DROPIN,CUST_DROPIN_AGG,LOC_RHYTHM,VAR_DROPIN_R x142,312400,USD,COMPLETED,2026-09-30T23:59:59Z
ORD_YTD_PUNCH,CUST_PUNCH_AGG,LOC_RHYTHM,VAR_PUNCH10_R x38,513000,USD,COMPLETED,2026-09-30T23:59:59Z
ORD_YTD_SESSION,CUST_SESSION_AGG,LOC_RHYTHM,VAR_SESSION4W_R x27,216000,USD,COMPLETED,2026-09-30T23:59:59Z
ORD_YTD_PRIVATE,CUST_PRIVATE_AGG,LOC_RHYTHM,VAR_PRIVATE60_R x8,96000,USD,COMPLETED,2026-09-30T23:59:59Z
ORD_YTD_COPAY,CUST_COPAY_AGG,LOC_RHYTHM,VAR_COSTUME_COPAY_R x18,72000,USD,COMPLETED,2026-09-30T23:59:59Z
ORD_YTD_MERCH,CUST_MERCH_AGG,LOC_RHYTHM,VAR_TEE_R x6,18000,USD,COMPLETED,2026-09-30T23:59:59Z
ORD_HALL_001-e001,CUST_BRIANNA_MENDEZ-e001,LOC_RHYTHM-e001,VAR_HALLOWEEN_DOOR_R x1,3000,USD,COMPLETED,2026-10-07T18:04:12Z
ORD_HALL_002-e001,CUST_HAILEY_PARK-e001,LOC_RHYTHM-e001,VAR_HALLOWEEN_DOOR_R x1,3000,USD,COMPLETED,2026-10-07T18:11:05Z
ORD_HALL_003-e001,CUST_MEGAN_RODRIGUEZ-e001,LOC_RHYTHM-e001,VAR_HALLOWEEN_DOOR_R x1,3000,USD,COMPLETED,2026-10-07T18:19:22Z
ORD_HALL_004-e001,CUST_SOPHIA_LIU-e001,LOC_RHYTHM-e001,VAR_HALLOWEEN_DOOR_R x1,3000,USD,COMPLETED,2026-10-07T18:26:41Z
ORD_HALL_005-e001,CUST_CAITLYN_BRENNAN-e001,LOC_RHYTHM-e001,VAR_HALLOWEEN_DOOR_R x1,3000,USD,COMPLETED,2026-10-07T18:34:07Z
ORD_HALL_006-e001,CUST_TASHA_OWENS-e001,LOC_RHYTHM-e001,VAR_HALLOWEEN_DOOR_R x1,3000,USD,COMPLETED,2026-10-07T18:41:33Z
ORD_HALL_007-e001,CUST_MAYA_KAPOOR-e001,LOC_RHYTHM-e001,VAR_HALLOWEEN_DOOR_R x1,3000,USD,COMPLETED,2026-10-07T18:48:56Z
ORD_HALL_008-e001,CUST_OLIVIA_TRAN-e001,LOC_RHYTHM-e001,VAR_HALLOWEEN_DOOR_R x1,3000,USD,COMPLETED,2026-10-07T18:55:14Z
ORD_HALL_009-e001,CUST_RACHEL_GOLDBERG-e001,LOC_RHYTHM-e001,VAR_HALLOWEEN_DOOR_R x1,3000,USD,COMPLETED,2026-10-10T17:02:18Z
ORD_HALL_010-e001,CUST_PRIYA_IYER-e001,LOC_RHYTHM-e001,VAR_HALLOWEEN_DOOR_R x1,3000,USD,COMPLETED,2026-10-10T17:09:44Z
ORD_HALL_011-e001,CUST_JENNIFER_HOLCOMB-e001,LOC_RHYTHM-e001,VAR_HALLOWEEN_DOOR_R x1,3000,USD,COMPLETED,2026-10-10T17:15:29Z
ORD_HALL_012-e001,CUST_CARLA_REYES-e001,LOC_RHYTHM-e001,VAR_HALLOWEEN_DOOR_R x1,3000,USD,COMPLETED,2026-10-10T17:22:57Z
ORD_HALL_013-e001,CUST_ELENA_VASQUEZ-e001,LOC_RHYTHM-e001,VAR_HALLOWEEN_DOOR_R x1,3000,USD,COMPLETED,2026-10-10T17:31:11Z
ORD_HALL_014-e001,CUST_YARA_KHALIL-e001,LOC_RHYTHM-e001,VAR_HALLOWEEN_DOOR_R x1,3000,USD,COMPLETED,2026-10-10T17:38:03Z
ORD_HALL_015-e001,CUST_MIA_WHITFIELD-e001,LOC_RHYTHM-e001,VAR_HALLOWEEN_DOOR_R x1,3000,USD,COMPLETED,2026-10-10T17:45:22Z
ORD_HALL_016-e001,CUST_DEBORAH_HSU-e001,LOC_RHYTHM-e001,VAR_HALLOWEEN_DOOR_R x1,3000,USD,COMPLETED,2026-10-10T17:52:40Z
ORD_HALL_017-e001,CUST_TARA_NG-e001,LOC_RHYTHM-e001,VAR_HALLOWEEN_DOOR_R x1,3000,USD,COMPLETED,2026-10-10T17:59:14Z
ORD_HALL_018-e001,CUST_ANASTASIA_REILLY-e001,LOC_RHYTHM-e001,VAR_HALLOWEEN_DOOR_R x1,3000,USD,COMPLETED,2026-10-10T18:06:31Z
ORD_YTD_DROPIN-e001,CUST_DROPIN_AGG-e001,LOC_RHYTHM-e001,VAR_DROPIN_R x142,312400,USD,COMPLETED,2026-09-30T23:59:59Z
ORD_YTD_PUNCH-e001,CUST_PUNCH_AGG-e001,LOC_RHYTHM-e001,VAR_PUNCH10_R x38,513000,USD,COMPLETED,2026-09-30T23:59:59Z
ORD_YTD_SESSION-e001,CUST_SESSION_AGG-e001,LOC_RHYTHM-e001,VAR_SESSION4W_R x27,216000,USD,COMPLETED,2026-09-30T23:59:59Z
ORD_YTD_PRIVATE-e001,CUST_PRIVATE_AGG-e001,LOC_RHYTHM-e001,VAR_PRIVATE60_R x8,96000,USD,COMPLETED,2026-09-30T23:59:59Z
ORD_YTD_COPAY-e001,CUST_COPAY_AGG-e001,LOC_RHYTHM-e001,VAR_COSTUME_COPAY_R x18,72000,USD,COMPLETED,2026-09-30T23:59:59Z
ORD_YTD_MERCH-e001,CUST_MERCH_AGG-e001,LOC_RHYTHM-e001,VAR_TEE_R x6,18000,USD,COMPLETED,2026-09-30T23:59:59Z
ORD_HALL_001-e002,CUST_BRIANNA_MENDEZ-e002,LOC_RHYTHM-e002,VAR_HALLOWEEN_DOOR_R x1,3000,USD,COMPLETED,2026-10-07T18:04:12Z
ORD_HALL_002-e002,CUST_HAILEY_PARK-e002,LOC_RHYTHM-e002,VAR_HALLOWEEN_DOOR_R x1,3000,USD,COMPLETED,2026-10-07T18:11:05Z
ORD_HALL_003-e002,CUST_MEGAN_RODRIGUEZ-e002,LOC_RHYTHM-e002,VAR_HALLOWEEN_DOOR_R x1,3000,USD,COMPLETED,2026-10-07T18:19:22Z
ORD_HALL_004-e002,CUST_SOPHIA_LIU-e002,LOC_RHYTHM-e002,VAR_HALLOWEEN_DOOR_R x1,3000,USD,COMPLETED,2026-10-07T18:26:41Z
ORD_HALL_005-e002,CUST_CAITLYN_BRENNAN-e002,LOC_RHYTHM-e002,VAR_HALLOWEEN_DOOR_R x1,3000,USD,COMPLETED,2026-10-07T18:34:07Z
ORD_HALL_006-e002,CUST_TASHA_OWENS-e002,LOC_RHYTHM-e002,VAR_HALLOWEEN_DOOR_R x1,3000,USD,COMPLETED,2026-10-07T18:41:33Z
ORD_HALL_007-e002,CUST_MAYA_KAPOOR-e002,LOC_RHYTHM-e002,VAR_HALLOWEEN_DOOR_R x1,3000,USD,COMPLETED,2026-10-07T18:48:56Z
ORD_HALL_008-e002,CUST_OLIVIA_TRAN-e002,LOC_RHYTHM-e002,VAR_HALLOWEEN_DOOR_R x1,3000,USD,COMPLETED,2026-10-07T18:55:14Z
ORD_HALL_009-e002,CUST_RACHEL_GOLDBERG-e002,LOC_RHYTHM-e002,VAR_HALLOWEEN_DOOR_R x1,3000,USD,COMPLETED,2026-10-10T17:02:18Z
ORD_HALL_010-e002,CUST_PRIYA_IYER-e002,LOC_RHYTHM-e002,VAR_HALLOWEEN_DOOR_R x1,3000,USD,COMPLETED,2026-10-10T17:09:44Z
ORD_HALL_011-e002,CUST_JENNIFER_HOLCOMB-e002,LOC_RHYTHM-e002,VAR_HALLOWEEN_DOOR_R x1,3000,USD,COMPLETED,2026-10-10T17:15:29Z
ORD_HALL_012-e002,CUST_CARLA_REYES-e002,LOC_RHYTHM-e002,VAR_HALLOWEEN_DOOR_R x1,3000,USD,COMPLETED,2026-10-10T17:22:57Z
ORD_HALL_013-e002,CUST_ELENA_VASQUEZ-e002,LOC_RHYTHM-e002,VAR_HALLOWEEN_DOOR_R x1,3000,USD,COMPLETED,2026-10-10T17:31:11Z
ORD_HALL_014-e002,CUST_YARA_KHALIL-e002,LOC_RHYTHM-e002,VAR_HALLOWEEN_DOOR_R x1,3000,USD,COMPLETED,2026-10-10T17:38:03Z
ORD_HALL_015-e002,CUST_MIA_WHITFIELD-e002,LOC_RHYTHM-e002,VAR_HALLOWEEN_DOOR_R x1,3000,USD,COMPLETED,2026-10-10T17:45:22Z
ORD_HALL_016-e002,CUST_DEBORAH_HSU-e002,LOC_RHYTHM-e002,VAR_HALLOWEEN_DOOR_R x1,3000,USD,COMPLETED,2026-10-10T17:52:40Z
ORD_HALL_017-e002,CUST_TARA_NG-e002,LOC_RHYTHM-e002,VAR_HALLOWEEN_DOOR_R x1,3000,USD,COMPLETED,2026-10-10T17:59:14Z
ORD_HALL_018-e002,CUST_ANASTASIA_REILLY-e002,LOC_RHYTHM-e002,VAR_HALLOWEEN_DOOR_R x1,3000,USD,COMPLETED,2026-10-10T18:06:31Z
ORD_YTD_DROPIN-e002,CUST_DROPIN_AGG-e002,LOC_RHYTHM-e002,VAR_DROPIN_R x142,312400,USD,COMPLETED,2026-09-30T23:59:59Z
ORD_YTD_PUNCH-e002,CUST_PUNCH_AGG-e002,LOC_RHYTHM-e002,VAR_PUNCH10_R x38,513000,USD,COMPLETED,2026-09-30T23:59:59Z
ORD_YTD_SESSION-e002,CUST_SESSION_AGG-e002,LOC_RHYTHM-e002,VAR_SESSION4W_R x27,216000,USD,COMPLETED,2026-09-30T23:59:59Z
ORD_YTD_PRIVATE-e002,CUST_PRIVATE_AGG-e002,LOC_RHYTHM-e002,VAR_PRIVATE60_R x8,96000,USD,COMPLETED,2026-09-30T23:59:59Z
ORD_YTD_COPAY-e002,CUST_COPAY_AGG-e002,LOC_RHYTHM-e002,VAR_COSTUME_COPAY_R x18,72000,USD,COMPLETED,2026-09-30T23:59:59Z
ORD_YTD_MERCH-e002,CUST_MERCH_AGG-e002,LOC_RHYTHM-e002,VAR_TEE_R x6,18000,USD,COMPLETED,2026-09-30T23:59:59Z
ORD_HALL_001-e003,CUST_BRIANNA_MENDEZ-e003,LOC_RHYTHM-e003,VAR_HALLOWEEN_DOOR_R x1,3000,USD,COMPLETED,2026-10-07T18:04:12Z
ORD_HALL_002-e003,CUST_HAILEY_PARK-e003,LOC_RHYTHM-e003,VAR_HALLOWEEN_DOOR_R x1,3000,USD,COMPLETED,2026-10-07T18:11:05Z
ORD_HALL_003-e003,CUST_MEGAN_RODRIGUEZ-e003,LOC_RHYTHM-e003,VAR_HALLOWEEN_DOOR_R x1,3000,USD,COMPLETED,2026-10-07T18:19:22Z
ORD_HALL_004-e003,CUST_SOPHIA_LIU-e003,LOC_RHYTHM-e003,VAR_HALLOWEEN_DOOR_R x1,3000,USD,COMPLETED,2026-10-07T18:26:41Z
ORD_HALL_005-e003,CUST_CAITLYN_BRENNAN-e003,LOC_RHYTHM-e003,VAR_HALLOWEEN_DOOR_R x1,3000,USD,COMPLETED,2026-10-07T18:34:07Z
ORD_HALL_006-e003,CUST_TASHA_OWENS-e003,LOC_RHYTHM-e003,VAR_HALLOWEEN_DOOR_R x1,3000,USD,COMPLETED,2026-10-07T18:41:33Z
ORD_HALL_007-e003,CUST_MAYA_KAPOOR-e003,LOC_RHYTHM-e003,VAR_HALLOWEEN_DOOR_R x1,3000,USD,COMPLETED,2026-10-07T18:48:56Z
ORD_HALL_008-e003,CUST_OLIVIA_TRAN-e003,LOC_RHYTHM-e003,VAR_HALLOWEEN_DOOR_R x1,3000,USD,COMPLETED,2026-10-07T18:55:14Z
