catalog_object_id,location_id,quantity,state
VAR_SESSION4W_R-e009,LOC_RHYTHM-e009,9999,IN_STOCK
VAR_PRIVATE60_R-e009,LOC_RHYTHM-e009,9999,IN_STOCK
VAR_COSTUME_COPAY_R-e009,LOC_RHYTHM-e009,9999,IN_STOCK
VAR_TEE_R-e009,LOC_RHYTHM-e009,14,IN_STOCK
VAR_HALLOWEEN_DOOR_R-e009,LOC_RHYTHM-e009,42,IN_STOCK
VAR_DROPIN_R-e010,LOC_RHYTHM-e010,9999,IN_STOCK
VAR_PUNCH10_R-e010,LOC_RHYTHM-e010,9999,IN_STOCK
VAR_SESSION4W_R-e010,LOC_RHYTHM-e010,9999,IN_STOCK
VAR_PRIVATE60_R-e010,LOC_RHYTHM-e010,9999,IN_STOCK
VAR_COSTUME_COPAY_R-e010,LOC_RHYTHM-e010,9999,IN_STOCK
VAR_TEE_R-e010,LOC_RHYTHM-e010,14,IN_STOCK
VAR_HALLOWEEN_DOOR_R-e010,LOC_RHYTHM-e010,42,IN_STOCK
VAR_DROPIN_R-e011,LOC_RHYTHM-e011,9999,IN_STOCK
VAR_PUNCH10_R-e011,LOC_RHYTHM-e011,9999,IN_STOCK
VAR_SESSION4W_R-e011,LOC_RHYTHM-e011,9999,IN_STOCK
