id,account_id,type,status,amount,currency,native_amount,native_currency,description,created_at
txn-065,acct-btc-001,send,completed,0.00200000,BTC,130.00,USD,Birthday crypto gift from Val,2026-07-25T11:01:17Z
txn-066,acct-btc-001,send,completed,0.00220000,BTC,143.00,USD,Val - just because,2026-06-27T11:12:04Z
txn-067,acct-btc-001,send,completed,0.00200000,BTC,130.00,USD,Birthday crypto gift from Val,2026-01-21T07:18:41Z
txn-068,acct-btc-001,send,completed,0.00200000,BTC,130.00,USD,Birthday crypto gift from Val,2026-03-19T13:10:41Z
txn-069,acct-eth-001,send,completed,0.05500000,ETH,187.00,USD,Milestone gift from Val (Match Day anniversary),2026-03-11T11:52:28Z
txn-070,acct-usd-001,deposit,completed,42.15,USD,42.15,USD,Converted small crypto gift to USD,2026-05-06T07:47:30Z
txn-071,acct-eth-001,buy,completed,0.01000000,ETH,34.00,USD,Small self purchase,2026-02-13T19:40:49Z
txn-072,acct-usd-001,deposit,completed,42.15,USD,42.15,USD,Converted small crypto gift to USD,2026-05-13T01:38:43Z
txn-073,acct-btc-001,send,completed,0.00220000,BTC,143.00,USD,Val - just because,2026-04-04T18:34:44Z
txn-074,acct-usd-001,deposit,completed,42.15,USD,42.15,USD,Converted small crypto gift to USD,2026-01-16T10:21:25Z
txn-075,acct-btc-001,send,completed,0.00220000,BTC,143.00,USD,Val - just because,2026-04-28T16:41:40Z
txn-076,acct-btc-001,send,completed,0.00220000,BTC,143.00,USD,Val - just because,2026-03-25T19:40:57Z
txn-077,acct-usd-001,deposit,completed,42.15,USD,42.15,USD,Converted small crypto gift to USD,2026-03-19T22:15:24Z
txn-078,acct-usd-001,deposit,completed,42.15,USD,42.15,USD,Converted small crypto gift to USD,2026-05-30T00:51:52Z
txn-079,acct-eth-001,buy,completed,0.01000000,ETH,34.00,USD,Small self purchase,2026-06-18T20:34:37Z
txn-080,acct-eth-001,buy,completed,0.01000000,ETH,34.00,USD,Small self purchase,2026-02-20T12:00:45Z
txn-081,acct-btc-001,send,completed,0.00200000,BTC,130.00,USD,Birthday crypto gift from Val,2026-05-02T13:52:49Z
txn-082,acct-btc-001,send,completed,0.00220000,BTC,143.00,USD,Val - just because,2026-03-23T17:57:27Z
txn-083,acct-btc-001,send,completed,0.00220000,BTC,143.00,USD,Val - just because,2025-12-31T02:03:15Z
txn-084,acct-eth-001,send,completed,0.05500000,ETH,187.00,USD,Milestone gift from Val (Match Day anniversary),2026-05-17T18:48:40Z
txn-085,acct-btc-001,send,completed,0.00200000,BTC,130.00,USD,Birthday crypto gift from Val,2026-05-19T09:49:45Z
txn-086,acct-btc-001,buy,completed,0.00050000,BTC,32.50,USD,Small self purchase,2026-03-01T23:21:03Z
txn-087,acct-usd-001,deposit,completed,42.15,USD,42.15,USD,Converted small crypto gift to USD,2026-06-24T13:09:29Z
txn-088,acct-btc-001,buy,completed,0.00050000,BTC,32.50,USD,Small self purchase,2026-08-13T03:34:18Z
txn-089,acct-btc-001,send,completed,0.00200000,BTC,130.00,USD,Birthday crypto gift from Val,2026-05-29T10:43:33Z
txn-090,acct-btc-001,buy,completed,0.00050000,BTC,32.50,USD,Small self purchase,2026-06-24T03:35:14Z
txn-091,acct-usd-001,deposit,completed,42.15,USD,42.15,USD,Converted small crypto gift to USD,2026-01-24T10:32:45Z
txn-092,acct-eth-001,buy,completed,0.01000000,ETH,34.00,USD,Small self purchase,2026-02-18T02:18:23Z
txn-093,acct-usd-001,deposit,completed,42.15,USD,42.15,USD,Converted small crypto gift to USD,2026-03-27T05:41:21Z
txn-094,acct-btc-001,send,completed,0.00220000,BTC,143.00,USD,Val - just because,2026-02-24T04:00:09Z
txn-095,acct-usd-001,deposit,completed,42.15,USD,42.15,USD,Converted small crypto gift to USD,2026-07-01T19:55:27Z
txn-096,acct-usd-001,deposit,completed,42.15,USD,42.15,USD,Converted small crypto gift to USD,2026-01-30T22:03:21Z
txn-097,acct-btc-001,send,completed,0.00200000,BTC,130.00,USD,Birthday crypto gift from Val,2025-12-31T02:27:12Z
txn-098,acct-btc-001,send,completed,0.00200000,BTC,130.00,USD,Birthday crypto gift from Val,2026-06-04T05:22:33Z
txn-099,acct-btc-001,send,completed,0.00200000,BTC,130.00,USD,Birthday crypto gift from Val,2026-01-21T03:04:45Z
txn-100,acct-btc-001,send,completed,0.00200000,BTC,130.00,USD,Birthday crypto gift from Val,2026-02-22T05:37:35Z
txn-101,acct-btc-001,buy,completed,0.00050000,BTC,32.50,USD,Small self purchase,2026-03-29T01:45:03Z
txn-102,acct-btc-001,send,completed,0.00220000,BTC,143.00,USD,Val - just because,2026-04-26T09:12:43Z
txn-103,acct-btc-001,send,completed,0.00200000,BTC,130.00,USD,Birthday crypto gift from Val,2026-06-29T21:46:01Z
txn-104,acct-eth-001,buy,completed,0.01000000,ETH,34.00,USD,Small self purchase,2026-01-28T22:29:18Z
txn-105,acct-btc-001,buy,completed,0.00050000,BTC,32.50,USD,Small self purchase,2026-07-29T12:46:57Z
txn-106,acct-btc-001,send,completed,0.00200000,BTC,130.00,USD,Birthday crypto gift from Val,2026-03-02T04:53:12Z
txn-107,acct-btc-001,send,completed,0.00200000,BTC,130.00,USD,Birthday crypto gift from Val,2025-12-28T09:18:59Z
txn-108,acct-usd-001,deposit,completed,42.15,USD,42.15,USD,Converted small crypto gift to USD,2026-02-09T23:39:48Z
txn-109,acct-btc-001,send,completed,0.00220000,BTC,143.00,USD,Val - just because,2026-01-18T10:11:22Z
txn-110,acct-eth-001,buy,completed,0.01000000,ETH,34.00,USD,Small self purchase,2026-06-16T12:19:51Z
txn-111,acct-btc-001,send,completed,0.00220000,BTC,143.00,USD,Val - just because,2026-01-13T17:59:57Z
txn-112,acct-btc-001,send,completed,0.00220000,BTC,143.00,USD,Val - just because,2026-03-24T07:17:18Z
txn-113,acct-btc-001,buy,completed,0.00050000,BTC,32.50,USD,Small self purchase,2026-02-17T03:47:53Z
txn-114,acct-eth-001,send,completed,0.05500000,ETH,187.00,USD,Milestone gift from Val (Match Day anniversary),2026-05-09T06:52:21Z
txn-115,acct-usd-001,deposit,completed,42.15,USD,42.15,USD,Converted small crypto gift to USD,2026-08-13T17:22:50Z
txn-116,acct-usd-001,deposit,completed,42.15,USD,42.15,USD,Converted small crypto gift to USD,2026-07-25T11:21:11Z
txn-117,acct-btc-001,send,completed,0.00200000,BTC,130.00,USD,Birthday crypto gift from Val,2026-03-16T21:57:51Z
txn-118,acct-btc-001,send,completed,0.00220000,BTC,143.00,USD,Val - just because,2026-04-12T02:11:02Z
txn-119,acct-eth-001,send,completed,0.05500000,ETH,187.00,USD,Milestone gift from Val (Match Day anniversary),2026-07-10T02:13:16Z
txn-120,acct-eth-001,send,completed,0.05500000,ETH,187.00,USD,Milestone gift from Val (Match Day anniversary),2026-04-25T06:24:13Z
txn-121,acct-usd-001,deposit,completed,42.15,USD,42.15,USD,Converted small crypto gift to USD,2026-06-11T22:18:49Z
txn-122,acct-usd-001,deposit,completed,42.15,USD,42.15,USD,Converted small crypto gift to USD,2026-06-08T10:59:47Z
txn-123,acct-usd-001,deposit,completed,42.15,USD,42.15,USD,Converted small crypto gift to USD,2026-02-03T17:55:52Z
txn-124,acct-btc-001,send,completed,0.00220000,BTC,143.00,USD,Val - just because,2026-01-09T11:36:27Z
txn-125,acct-eth-001,send,completed,0.05500000,ETH,187.00,USD,Milestone gift from Val (Match Day anniversary),2026-04-24T19:54:41Z
txn-126,acct-usd-001,deposit,completed,42.15,USD,42.15,USD,Converted small crypto gift to USD,2026-06-13T07:43:24Z
txn-127,acct-eth-001,buy,completed,0.01000000,ETH,34.00,USD,Small self purchase,2026-05-19T14:05:18Z
txn-128,acct-btc-001,send,completed,0.00220000,BTC,143.00,USD,Val - just because,2026-01-25T16:06:05Z
txn-129,acct-eth-001,buy,completed,0.01000000,ETH,34.00,USD,Small self purchase,2026-05-31T23:29:58Z
txn-130,acct-btc-001,buy,completed,0.00050000,BTC,32.50,USD,Small self purchase,2026-03-21T19:59:11Z
txn-131,acct-btc-001,send,completed,0.00200000,BTC,130.00,USD,Birthday crypto gift from Val,2026-04-18T11:22:33Z
txn-132,acct-btc-001,send,completed,0.00200000,BTC,130.00,USD,Birthday crypto gift from Val,2026-08-25T05:58:27Z
txn-133,acct-btc-001,send,completed,0.00220000,BTC,143.00,USD,Val - just because,2026-02-27T17:55:30Z
txn-134,acct-btc-001,send,completed,0.00200000,BTC,130.00,USD,Birthday crypto gift from Val,2026-04-25T21:26:11Z
txn-135,acct-btc-001,send,completed,0.00220000,BTC,143.00,USD,Val - just because,2026-08-11T17:41:56Z
txn-136,acct-btc-001,send,completed,0.00200000,BTC,130.00,USD,Birthday crypto gift from Val,2026-07-14T17:59:23Z
txn-137,acct-eth-001,send,completed,0.05500000,ETH,187.00,USD,Milestone gift from Val (Match Day anniversary),2026-06-09T17:56:09Z
txn-138,acct-btc-001,send,completed,0.00200000,BTC,130.00,USD,Birthday crypto gift from Val,2026-02-01T21:12:24Z
txn-139,acct-eth-001,buy,completed,0.01000000,ETH,34.00,USD,Small self purchase,2026-04-08T07:30:35Z
txn-140,acct-eth-001,send,completed,0.05500000,ETH,187.00,USD,Milestone gift from Val (Match Day anniversary),2026-05-16T07:40:47Z
txn-141,acct-btc-001,send,completed,0.00220000,BTC,143.00,USD,Val - just because,2026-05-07T09:53:15Z
txn-142,acct-btc-001,buy,completed,0.00050000,BTC,32.50,USD,Small self purchase,2026-02-15T10:28:16Z
txn-143,acct-btc-001,buy,completed,0.00050000,BTC,32.50,USD,Small self purchase,2026-05-01T03:36:52Z
txn-144,acct-eth-001,buy,completed,0.01000000,ETH,34.00,USD,Small self purchase,2026-06-06T10:53:41Z
txn-145,acct-btc-001,buy,completed,0.00050000,BTC,32.50,USD,Small self purchase,2026-05-13T04:13:35Z
txn-146,acct-usd-001,deposit,completed,42.15,USD,42.15,USD,Converted small crypto gift to USD,2026-04-22T12:26:55Z
txn-147,acct-eth-001,send,completed,0.05500000,ETH,187.00,USD,Milestone gift from Val (Match Day anniversary),2026-06-22T12:12:53Z
txn-148,acct-btc-001,send,completed,0.00200000,BTC,130.00,USD,Birthday crypto gift from Val,2026-05-25T19:30:01Z
txn-149,acct-btc-001,buy,completed,0.00050000,BTC,32.50,USD,Small self purchase,2026-04-23T00:26:05Z
txn-150,acct-btc-001,buy,completed,0.00050000,BTC,32.50,USD,Small self purchase,2026-01-25T08:19:31Z
txn-151,acct-usd-001,deposit,completed,42.15,USD,42.15,USD,Converted small crypto gift to USD,2026-02-15T07:24:02Z
txn-152,acct-eth-001,send,completed,0.05500000,ETH,187.00,USD,Milestone gift from Val (Match Day anniversary),2026-07-29T09:16:08Z
txn-153,acct-btc-001,send,completed,0.00200000,BTC,130.00,USD,Birthday crypto gift from Val,2026-02-24T20:12:34Z
txn-154,acct-btc-001,send,completed,0.00200000,BTC,130.00,USD,Birthday crypto gift from Val,2026-08-25T23:33:18Z
txn-155,acct-btc-001,send,completed,0.00200000,BTC,130.00,USD,Birthday crypto gift from Val,2026-05-14T02:55:18Z
txn-156,acct-usd-001,deposit,completed,42.15,USD,42.15,USD,Converted small crypto gift to USD,2026-01-27T17:29:45Z
txn-157,acct-btc-001,send,completed,0.00220000,BTC,143.00,USD,Val - just because,2026-06-23T23:14:57Z
txn-158,acct-btc-001,send,completed,0.00220000,BTC,143.00,USD,Val - just because,2026-06-28T00:53:33Z
txn-159,acct-btc-001,send,completed,0.00220000,BTC,143.00,USD,Val - just because,2026-06-13T01:00:40Z
txn-160,acct-eth-001,buy,completed,0.01000000,ETH,34.00,USD,Small self purchase,2026-03-06T12:45:54Z
txn-161,acct-usd-001,deposit,completed,42.15,USD,42.15,USD,Converted small crypto gift to USD,2026-08-27T01:37:45Z
txn-162,acct-btc-001,buy,completed,0.00050000,BTC,32.50,USD,Small self purchase,2026-08-21T23:55:51Z
txn-163,acct-eth-001,buy,completed,0.01000000,ETH,34.00,USD,Small self purchase,2026-07-18T18:05:14Z
txn-164,acct-eth-001,send,completed,0.05500000,ETH,187.00,USD,Milestone gift from Val (Match Day anniversary),2026-08-29T15:18:48Z
txn-165,acct-eth-001,buy,completed,0.01000000,ETH,34.00,USD,Small self purchase,2026-08-17T15:31:51Z
txn-166,acct-btc-001,send,completed,0.00200000,BTC,130.00,USD,Birthday crypto gift from Val,2026-02-15T05:21:30Z
txn-167,acct-usd-001,deposit,completed,42.15,USD,42.15,USD,Converted small crypto gift to USD,2026-01-15T05:07:43Z
txn-168,acct-usd-001,deposit,completed,42.15,USD,42.15,USD,Converted small crypto gift to USD,2026-06-05T22:48:01Z
txn-169,acct-eth-001,send,completed,0.05500000,ETH,187.00,USD,Milestone gift from Val (Match Day anniversary),2026-01-10T03:48:04Z
txn-170,acct-btc-001,send,completed,0.00220000,BTC,143.00,USD,Val - just because,2026-03-06T20:06:11Z
txn-171,acct-eth-001,send,completed,0.05500000,ETH,187.00,USD,Milestone gift from Val (Match Day anniversary),2026-08-28T23:04:28Z
txn-172,acct-usd-001,deposit,completed,42.15,USD,42.15,USD,Converted small crypto gift to USD,2026-05-25T11:37:28Z
txn-173,acct-eth-001,buy,completed,0.01000000,ETH,34.00,USD,Small self purchase,2026-08-27T16:33:44Z
txn-174,acct-btc-001,send,completed,0.00220000,BTC,143.00,USD,Val - just because,2026-06-27T02:26:14Z
txn-175,acct-btc-001,send,completed,0.00200000,BTC,130.00,USD,Birthday crypto gift from Val,2026-07-26T18:18:04Z
txn-176,acct-btc-001,buy,completed,0.00050000,BTC,32.50,USD,Small self purchase,2026-07-07T05:29:03Z
txn-177,acct-eth-001,send,completed,0.05500000,ETH,187.00,USD,Milestone gift from Val (Match Day anniversary),2026-07-03T05:22:31Z
txn-178,acct-btc-001,send,completed,0.00220000,BTC,143.00,USD,Val - just because,2026-07-20T00:11:47Z
txn-179,acct-eth-001,buy,completed,0.01000000,ETH,34.00,USD,Small self purchase,2026-08-15T05:26:57Z
txn-180,acct-btc-001,buy,completed,0.00050000,BTC,32.50,USD,Small self purchase,2026-05-14T21:43:54Z
txn-181,acct-btc-001,send,completed,0.00220000,BTC,143.00,USD,Val - just because,2026-08-17T16:16:03Z
txn-182,acct-eth-001,buy,completed,0.01000000,ETH,34.00,USD,Small self purchase,2026-02-10T13:40:36Z
txn-183,acct-usd-001,deposit,completed,42.15,USD,42.15,USD,Converted small crypto gift to USD,2026-02-23T20:49:17Z
txn-184,acct-btc-001,buy,completed,0.00050000,BTC,32.50,USD,Small self purchase,2026-06-05T07:11:19Z
txn-185,acct-btc-001,send,completed,0.00200000,BTC,130.00,USD,Birthday crypto gift from Val,2026-08-04T08:47:55Z
txn-186,acct-usd-001,deposit,completed,42.15,USD,42.15,USD,Converted small crypto gift to USD,2026-06-14T12:11:56Z
txn-187,acct-btc-001,send,completed,0.00220000,BTC,143.00,USD,Val - just because,2026-06-01T04:27:40Z
txn-188,acct-eth-001,send,completed,0.05500000,ETH,187.00,USD,Milestone gift from Val (Match Day anniversary),2026-04-16T16:03:41Z
txn-189,acct-btc-001,send,completed,0.00200000,BTC,130.00,USD,Birthday crypto gift from Val,2026-01-14T01:38:07Z
txn-190,acct-btc-001,send,completed,0.00200000,BTC,130.00,USD,Birthday crypto gift from Val,2026-01-27T11:43:02Z
txn-191,acct-btc-001,send,completed,0.00220000,BTC,143.00,USD,Val - just because,2026-06-01T08:55:25Z
txn-192,acct-usd-001,deposit,completed,42.15,USD,42.15,USD,Converted small crypto gift to USD,2026-01-12T23:55:40Z
txn-193,acct-btc-001,send,completed,0.00220000,BTC,143.00,USD,Val - just because,2026-05-07T04:10:35Z
txn-194,acct-eth-001,send,completed,0.05500000,ETH,187.00,USD,Milestone gift from Val (Match Day anniversary),2026-01-18T13:07:26Z
txn-195,acct-btc-001,buy,completed,0.00050000,BTC,32.50,USD,Small self purchase,2026-04-19T18:39:20Z
txn-196,acct-eth-001,send,completed,0.05500000,ETH,187.00,USD,Milestone gift from Val (Match Day anniversary),2026-08-04T17:39:39Z
txn-197,acct-eth-001,send,completed,0.05500000,ETH,187.00,USD,Milestone gift from Val (Match Day anniversary),2026-02-06T21:35:57Z
txn-198,acct-btc-001,buy,completed,0.00050000,BTC,32.50,USD,Small self purchase,2026-05-19T22:39:48Z
txn-199,acct-btc-001,send,completed,0.00220000,BTC,143.00,USD,Val - just because,2026-07-19T05:10:30Z
txn-200,acct-btc-001,send,completed,0.00220000,BTC,143.00,USD,Val - just because,2026-02-02T04:27:37Z
txn-201,acct-btc-001,buy,completed,0.00050000,BTC,32.50,USD,Small self purchase,2026-03-20T23:10:30Z
txn-202,acct-btc-001,send,completed,0.00200000,BTC,130.00,USD,Birthday crypto gift from Val,2026-06-02T16:50:49Z
txn-203,acct-usd-001,deposit,completed,42.15,USD,42.15,USD,Converted small crypto gift to USD,2026-07-11T17:49:26Z
txn-204,acct-btc-001,send,completed,0.00200000,BTC,130.00,USD,Birthday crypto gift from Val,2026-02-26T23:57:19Z
txn-205,acct-btc-001,buy,completed,0.00050000,BTC,32.50,USD,Small self purchase,2026-05-13T09:30:31Z
txn-206,acct-eth-001,buy,completed,0.01000000,ETH,34.00,USD,Small self purchase,2026-04-22T10:56:34Z
txn-207,acct-eth-001,buy,completed,0.01000000,ETH,34.00,USD,Small self purchase,2026-08-11T04:16:03Z
txn-208,acct-usd-001,deposit,completed,42.15,USD,42.15,USD,Converted small crypto gift to USD,2026-03-11T23:25:00Z
txn-209,acct-btc-001,buy,completed,0.00050000,BTC,32.50,USD,Small self purchase,2026-05-16T14:11:09Z
txn-210,acct-eth-001,buy,completed,0.01000000,ETH,34.00,USD,Small self purchase,2026-02-15T07:43:10Z
txn-211,acct-usd-001,deposit,completed,42.15,USD,42.15,USD,Converted small crypto gift to USD,2026-05-14T10:00:18Z
txn-212,acct-eth-001,buy,completed,0.01000000,ETH,34.00,USD,Small self purchase,2026-05-29T22:56:38Z
txn-213,acct-usd-001,deposit,completed,42.15,USD,42.15,USD,Converted small crypto gift to USD,2025-12-31T10:53:08Z
txn-214,acct-btc-001,send,completed,0.00200000,BTC,130.00,USD,Birthday crypto gift from Val,2026-01-14T07:58:25Z
txn-215,acct-btc-001,send,completed,0.00200000,BTC,130.00,USD,Birthday crypto gift from Val,2026-01-15T04:31:25Z
txn-216,acct-eth-001,send,completed,0.05500000,ETH,187.00,USD,Milestone gift from Val (Match Day anniversary),2026-08-09T06:17:28Z
txn-217,acct-btc-001,send,completed,0.00200000,BTC,130.00,USD,Birthday crypto gift from Val,2026-03-31T07:38:46Z
txn-218,acct-btc-001,buy,completed,0.00050000,BTC,32.50,USD,Small self purchase,2026-05-10T18:39:39Z
txn-219,acct-btc-001,buy,completed,0.00050000,BTC,32.50,USD,Small self purchase,2026-04-26T06:56:21Z
txn-220,acct-btc-001,buy,completed,0.00050000,BTC,32.50,USD,Small self purchase,2026-05-06T03:55:55Z
txn-221,acct-eth-001,send,completed,0.05500000,ETH,187.00,USD,Milestone gift from Val (Match Day anniversary),2026-03-10T07:01:40Z
txn-222,acct-eth-001,buy,completed,0.01000000,ETH,34.00,USD,Small self purchase,2026-02-04T08:54:06Z
txn-223,acct-eth-001,send,completed,0.05500000,ETH,187.00,USD,Milestone gift from Val (Match Day anniversary),2026-01-11T23:57:40Z
txn-224,acct-btc-001,buy,completed,0.00050000,BTC,32.50,USD,Small self purchase,2026-06-02T09:20:15Z
txn-225,acct-btc-001,send,completed,0.00220000,BTC,143.00,USD,Val - just because,2026-02-27T23:13:02Z
txn-226,acct-eth-001,send,completed,0.05500000,ETH,187.00,USD,Milestone gift from Val (Match Day anniversary),2026-08-18T19:50:37Z
txn-227,acct-btc-001,buy,completed,0.00050000,BTC,32.50,USD,Small self purchase,2026-03-25T04:07:39Z
