city_id,weather_id,weather_main,weather_description,weather_icon,temp,feels_like,temp_min,temp_max,pressure,humidity,wind_speed,wind_deg,clouds,visibility,dt
6000068,500,Snow,light snow,10d,55,63,29,48,1021,18,11,349,56,10000,1796063400
6000069,801,Clear,few clouds,13d,64,49,28,43,994,73,15,235,28,10000,1796063400
6000070,802,Clouds,light snow,10d,60,51,9,69,1019,55,27,347,64,10000,1796063400
6000071,800,Rain,light snow,13d,47,32,27,62,1019,56,16,261,0,10000,1796063400
6000072,500,Clouds,clear sky,10d,32,40,20,47,1000,81,11,47,40,10000,1796063400
6000073,800,Windy,moderate rain,13d,41,50,30,40,1002,51,9,262,34,10000,1796063400
6000074,500,Clouds,few clouds,01d,45,50,12,76,998,25,24,337,33,10000,1796063400
6000075,600,Snow,light snow,10d,40,63,11,73,991,56,14,141,9,10000,1796063400
6000076,801,Snow,clear sky,13d,37,40,35,53,1017,38,15,138,77,10000,1796063400
6000077,802,Snow,moderate rain,13d,44,65,19,73,990,61,22,69,23,10000,1796063400
6000078,802,Clear,light snow,13d,36,34,9,65,1001,47,8,75,30,10000,1796063400
6000079,500,Clear,light snow,01d,56,29,36,68,1020,73,17,172,30,10000,1796063400
6000080,800,Clouds,moderate rain,13d,40,59,25,50,991,65,23,111,87,10000,1796063400
6000081,801,Rain,light snow,13d,43,42,15,74,993,65,9,299,72,10000,1796063400
