page_id,property_name,property_type,value
pg_q_0082,Module,select,M3
pg_q_0082,Correct,checkbox,true
pg_q_0082,Difficulty,select,hard
pg_q_0082,Time Seconds,number,43
pg_q_0082,Domain Weight %,number,15
pg_q_0083,Category,select,tendon
pg_q_0083,Module,select,M3
pg_q_0083,Correct,checkbox,true
pg_q_0083,Difficulty,select,hard
pg_q_0083,Time Seconds,number,151
pg_q_0083,Domain Weight %,number,15
pg_q_0084,Category,select,tendon
pg_q_0084,Module,select,M3
pg_q_0084,Correct,checkbox,true
pg_q_0084,Difficulty,select,hard
pg_q_0084,Time Seconds,number,57
pg_q_0084,Domain Weight %,number,15
pg_q_0085,Category,select,tendon
pg_q_0085,Module,select,M3
pg_q_0085,Correct,checkbox,true
pg_q_0085,Difficulty,select,medium
pg_q_0085,Time Seconds,number,49
pg_q_0085,Domain Weight %,number,15
pg_q_0086,Category,select,tendon
pg_q_0086,Module,select,M3
pg_q_0086,Correct,checkbox,true
pg_q_0086,Difficulty,select,medium
pg_q_0086,Time Seconds,number,183
pg_q_0086,Domain Weight %,number,15
pg_q_0087,Category,select,tendon
pg_q_0087,Module,select,M3
pg_q_0087,Correct,checkbox,true
pg_q_0087,Difficulty,select,hard
pg_q_0087,Time Seconds,number,131
pg_q_0087,Domain Weight %,number,15
pg_q_0088,Category,select,tendon
pg_q_0088,Module,select,M3
pg_q_0088,Correct,checkbox,true
pg_q_0088,Difficulty,select,medium
pg_q_0088,Time Seconds,number,132
pg_q_0088,Domain Weight %,number,15
pg_q_0089,Category,select,tendon
pg_q_0089,Module,select,M3
pg_q_0089,Correct,checkbox,true
pg_q_0089,Difficulty,select,medium
pg_q_0089,Time Seconds,number,106
pg_q_0089,Domain Weight %,number,15
pg_q_0090,Category,select,tendon
pg_q_0090,Module,select,M3
pg_q_0090,Correct,checkbox,true
pg_q_0090,Difficulty,select,medium
pg_q_0090,Time Seconds,number,81
pg_q_0090,Domain Weight %,number,15
pg_q_0091,Category,select,tendon
pg_q_0091,Module,select,M3
pg_q_0091,Correct,checkbox,true
pg_q_0091,Difficulty,select,easy
pg_q_0091,Time Seconds,number,100
pg_q_0091,Domain Weight %,number,15
pg_q_0092,Category,select,tendon
pg_q_0092,Module,select,M3
pg_q_0092,Correct,checkbox,true
pg_q_0092,Difficulty,select,medium
pg_q_0092,Time Seconds,number,85
pg_q_0092,Domain Weight %,number,15
pg_q_0093,Category,select,tendon
pg_q_0093,Module,select,M3
pg_q_0093,Correct,checkbox,true
pg_q_0093,Difficulty,select,medium
pg_q_0093,Time Seconds,number,168
pg_q_0093,Domain Weight %,number,15
pg_q_0094,Category,select,tendon
pg_q_0094,Module,select,M3
pg_q_0094,Correct,checkbox,true
pg_q_0094,Difficulty,select,easy
pg_q_0094,Time Seconds,number,86
pg_q_0094,Domain Weight %,number,15
pg_q_0095,Category,select,tendon
pg_q_0095,Module,select,M3
pg_q_0095,Correct,checkbox,true
pg_q_0095,Difficulty,select,easy
pg_q_0095,Time Seconds,number,38
pg_q_0095,Domain Weight %,number,15
pg_q_0096,Category,select,tendon
pg_q_0096,Module,select,M3
pg_q_0096,Correct,checkbox,true
pg_q_0096,Difficulty,select,medium
pg_q_0096,Time Seconds,number,39
pg_q_0096,Domain Weight %,number,15
pg_q_0097,Category,select,tendon
pg_q_0097,Module,select,M3
pg_q_0097,Correct,checkbox,true
pg_q_0097,Difficulty,select,hard
pg_q_0097,Time Seconds,number,56
pg_q_0097,Domain Weight %,number,15
pg_q_0098,Category,select,tendon
pg_q_0098,Module,select,M3
pg_q_0098,Correct,checkbox,true
pg_q_0098,Difficulty,select,easy
pg_q_0098,Time Seconds,number,46
pg_q_0098,Domain Weight %,number,15
pg_q_0099,Category,select,tendon
pg_q_0099,Module,select,M3
pg_q_0099,Correct,checkbox,true
pg_q_0099,Difficulty,select,hard
pg_q_0099,Time Seconds,number,64
pg_q_0099,Domain Weight %,number,15
pg_q_0100,Category,select,tendon
pg_q_0100,Module,select,M3
pg_q_0100,Correct,checkbox,true
pg_q_0100,Difficulty,select,medium
pg_q_0100,Time Seconds,number,154
pg_q_0100,Domain Weight %,number,15
pg_q_0101,Category,select,tendon
pg_q_0101,Module,select,M3
pg_q_0101,Correct,checkbox,true
pg_q_0101,Difficulty,select,hard
pg_q_0101,Time Seconds,number,151
pg_q_0101,Domain Weight %,number,15
pg_q_0102,Category,select,tendon
pg_q_0102,Module,select,M3
pg_q_0102,Correct,checkbox,true
pg_q_0102,Difficulty,select,medium
pg_q_0102,Time Seconds,number,54
pg_q_0102,Domain Weight %,number,15
pg_q_0103,Category,select,tendon
pg_q_0103,Module,select,M3
pg_q_0103,Correct,checkbox,true
pg_q_0103,Difficulty,select,easy
pg_q_0103,Time Seconds,number,80
pg_q_0103,Domain Weight %,number,15
pg_q_0104,Category,select,tendon
pg_q_0104,Module,select,M3
pg_q_0104,Correct,checkbox,true
pg_q_0104,Difficulty,select,easy
pg_q_0104,Time Seconds,number,90
pg_q_0104,Domain Weight %,number,15
pg_q_0105,Category,select,tendon
pg_q_0105,Module,select,M3
pg_q_0105,Correct,checkbox,true
pg_q_0105,Difficulty,select,hard
pg_q_0105,Time Seconds,number,181
pg_q_0105,Domain Weight %,number,15
pg_q_0106,Category,select,tendon
pg_q_0106,Module,select,M3
pg_q_0106,Correct,checkbox,true
pg_q_0106,Difficulty,select,easy
pg_q_0106,Time Seconds,number,52
pg_q_0106,Domain Weight %,number,15
pg_q_0107,Category,select,tendon
pg_q_0107,Module,select,M3
pg_q_0107,Correct,checkbox,true
pg_q_0107,Difficulty,select,medium
pg_q_0107,Time Seconds,number,184
pg_q_0107,Domain Weight %,number,15
pg_q_0108,Category,select,tendon
pg_q_0108,Module,select,M3
pg_q_0108,Correct,checkbox,true
pg_q_0108,Difficulty,select,easy
pg_q_0108,Time Seconds,number,92
pg_q_0108,Domain Weight %,number,15
pg_q_0109,Category,select,tendon
pg_q_0109,Module,select,M3
pg_q_0109,Correct,checkbox,true
pg_q_0109,Difficulty,select,hard
pg_q_0109,Time Seconds,number,80
pg_q_0109,Domain Weight %,number,15
pg_q_0110,Category,select,tendon
pg_q_0110,Module,select,M3
pg_q_0110,Correct,checkbox,true
pg_q_0110,Difficulty,select,easy
pg_q_0110,Time Seconds,number,147
pg_q_0110,Domain Weight %,number,15
pg_q_0111,Category,select,tendon
pg_q_0111,Module,select,M3
pg_q_0111,Correct,checkbox,true
pg_q_0111,Difficulty,select,easy
pg_q_0111,Time Seconds,number,103
pg_q_0111,Domain Weight %,number,15
pg_q_0112,Category,select,tendon
pg_q_0112,Module,select,M3
pg_q_0112,Correct,checkbox,true
pg_q_0112,Difficulty,select,medium
pg_q_0112,Time Seconds,number,63
pg_q_0112,Domain Weight %,number,15
pg_q_0113,Category,select,tendon
pg_q_0113,Module,select,M3
pg_q_0113,Correct,checkbox,true
pg_q_0113,Difficulty,select,easy
pg_q_0113,Time Seconds,number,75
pg_q_0113,Domain Weight %,number,15
pg_q_0114,Category,select,tendon
pg_q_0114,Module,select,M3
pg_q_0114,Correct,checkbox,true
pg_q_0114,Difficulty,select,easy
pg_q_0114,Time Seconds,number,64
pg_q_0114,Domain Weight %,number,15
pg_q_0115,Category,select,tendon
pg_q_0115,Module,select,M3
pg_q_0115,Correct,checkbox,true
pg_q_0115,Difficulty,select,hard
pg_q_0115,Time Seconds,number,39
pg_q_0115,Domain Weight %,number,15
pg_q_0116,Category,select,tendon
pg_q_0116,Module,select,M3
pg_q_0116,Correct,checkbox,true
pg_q_0116,Difficulty,select,easy
pg_q_0116,Time Seconds,number,62
pg_q_0116,Domain Weight %,number,15
pg_q_0117,Category,select,tendon
pg_q_0117,Module,select,M3
pg_q_0117,Correct,checkbox,true
pg_q_0117,Difficulty,select,hard
pg_q_0117,Time Seconds,number,41
pg_q_0117,Domain Weight %,number,15
pg_q_0118,Category,select,tendon
pg_q_0118,Module,select,M3
pg_q_0118,Correct,checkbox,false
pg_q_0118,Difficulty,select,medium
pg_q_0118,Time Seconds,number,152
pg_q_0118,Domain Weight %,number,15
pg_q_0119,Category,select,tendon
pg_q_0119,Module,select,M3
pg_q_0119,Correct,checkbox,false
pg_q_0119,Difficulty,select,hard
pg_q_0119,Time Seconds,number,157
pg_q_0119,Domain Weight %,number,15
pg_q_0120,Category,select,tendon
pg_q_0120,Module,select,M3
pg_q_0120,Correct,checkbox,false
pg_q_0120,Difficulty,select,medium
pg_q_0120,Time Seconds,number,81
pg_q_0120,Domain Weight %,number,15
pg_q_0121,Category,select,tendon
pg_q_0121,Module,select,M3
pg_q_0121,Correct,checkbox,false
pg_q_0121,Difficulty,select,medium
pg_q_0121,Time Seconds,number,70
pg_q_0121,Domain Weight %,number,15
pg_q_0122,Category,select,tendon
pg_q_0122,Module,select,M3
pg_q_0122,Correct,checkbox,false
pg_q_0122,Difficulty,select,medium
pg_q_0122,Time Seconds,number,48
pg_q_0122,Domain Weight %,number,15
pg_q_0123,Category,select,tendon
pg_q_0123,Module,select,M3
pg_q_0123,Correct,checkbox,false
pg_q_0123,Difficulty,select,medium
pg_q_0123,Time Seconds,number,111
pg_q_0123,Domain Weight %,number,15
pg_q_0124,Category,select,tendon
pg_q_0124,Module,select,M3
pg_q_0124,Correct,checkbox,false
pg_q_0124,Difficulty,select,hard
pg_q_0124,Time Seconds,number,64
