channel_id,user_id
C_0F003B,U_841C2A
C_E13845,U_A02EAF
C_F70BA8,U_F22928
C_F0D005,U_161B75
C_72B3D5,U_5580F9
C_F9B3B2,U_B2524D
C_3C334C,U_D0DB1C
C_72351E,U_4FC8A3
C_E85E9A,U_D119A1
C_B605C1,U_9E5F16
C_DETECT,U_03A147
C_305F43,U_795D6E
C_DF7D77,U_0B6C7B
C_DB3491,U_8EEC53
C_A8CE56,U_18EC36
C_7119EC,U_B563FF
C_7EA625,U_86E046
C_38E884,U_F62014
C_579BE1,U_3E74E3
C_4634EB,U_BC0B46
C_9E9BF0,U_9E5F16
C_9DD2C9,U_EB8512
C_53E1FA,U_C7D578
C_51C130,U_B678D6
C_E13845,U_BF302A
C_F2B918,U_746A90
C_00307A,U_66F76E
C_B46225,U_947598
C_366F07,U_D8B6A5
C_2C5E78,U_298493
C_DB90D7,U_BC0B46
C_57657B,U_9F7645
C_BB8B6B,U_B4147A
C_048542,U_B87222
C_9894B5,U_55F26B
C_1A8EF9,U_B4DFB4
C_6C4FFA,U_86E046
C_7119EC,U_BD83F5
C_96FE24,U_C22D1F
C_D35A4D,U_D0DB1C
C_BB14FE,U_E246EE
C_E13845,U_E56BF8
C_CFE7A0,U_620852
C_398224,U_795D6E
C_FFF3B6,U_C08408
C_7383BB,U_86E046
C_E85E9A,U_EA5CE3
C_9E9BF0,U_8DA88A
C_2230FD,U_B983FA
C_D59914,U_957379
C_8C1F21,U_66F76E
C_B2C49C,U_B678D6
C_F70BA8,U_4606D8
C_A3F26A,U_BF302A
C_A4C865,U_2315AB
C_2CDCB8,U_9BAE78
C_B66F36,U_809839
C_CAB653,U_C08408
C_2C5E78,U_CF9FBE
C_509BFD,U_809839
C_9E37A4,U_298493
C_8C1F21,U_D119A1
C_72351E,U_E3A399
C_EC77C7,U_1DE050
C_92243F,U_4C2958
C_B46225,U_508D0A
C_B14939,U_B87222
C_0917F3,U_F66393
C_A8CE56,U_E2557C
C_35A605,U_C43477
C_2F432B,U_BD83F5
C_B2C49C,U_B8BEB2
C_1B4F18,U_EA5CE3
C_8ABA64,U_42D7FA
C_C1F0D5,U_3324A2
C_22848A,U_080798
C_GENERAL,U_E56BF8
C_925F53,U_E56BF8
C_36A478,U_19226E
C_75F051,U_EDE442
C_47AB6B,U_A0894E
C_63FFE0,U_9BAE78
C_08749A,U_AC6717
C_CE7D5C,U_EA5CE3
C_F2C65B,U_DIEGO
C_16356A,U_EDE442
C_F2B918,U_AFCF0F
C_4088C1,U_EB8512
C_FFF3B6,U_C43477
C_3906AD,U_D6FA3A
C_DB0D40,U_DE2439
C_0548D1,U_1C21FA
C_F70BA8,U_CF4678
C_BB8B6B,U_F81263
C_366F07,U_E3CB75
C_E13845,U_2E8E94
C_BB14FE,U_8D073A
C_834758,U_1C21FA
C_BB14FE,U_6710B0
C_4F93F6,U_620852
C_593C37,U_6D9815
C_C1F0D5,U_F62014
C_GENERAL,U_03A147
C_113EB2,U_F3E26C
C_7EDD5F,U_19226E
C_5AF387,U_4FC8A3
C_927743,U_D6FA3A
C_0F6C0A,U_AISHA
C_B2C49C,U_6DEA4F
C_B88290,U_080798
C_218506,U_13BBAC
C_366F07,U_521F08
C_0A65CA,U_F3E26C
C_81A1AF,U_4C7A4D
C_D02C1C,U_EFB04A
C_A4EE76,U_EDE442
C_B2C49C,U_E2DC83
C_9E28BD,U_7A3280
C_DD5F1C,U_9C765D
C_36A478,U_C8325C
C_FF57CB,U_C43477
C_B605C1,U_PRIYA
C_573E56,U_4E0648
C_968C67,U_4E8A13
C_48E10D,U_5ED4E5
C_D59914,U_B92BE8
C_2CDCB8,U_YUKI
C_E13845,U_5ED4E5
C_0548D1,U_6E319B
C_5BDFB1,U_E23462
C_8EB210,U_E4DD90
C_B2C49C,U_D506AA
C_9E9BF0,U_CB1770
C_92A130,U_218B93
C_63FFE0,U_96BF4D
C_E13845,U_E4DD90
C_53E1FA,U_BD83F5
C_664CAB,U_D119A1
C_2B9C6C,U_44F6DB
C_81A1AF,U_1DE050
C_72351E,U_0B6C7B
C_AC29F7,U_9F7645
C_57F078,U_7C9D1B
C_D3FE9E,U_492DA7
C_B2FB30,U_D5761B
C_IR,U_CEE0A8
C_DM_JWU,U_809839
C_4735FD,U_620852
C_F2C65B,U_EDDBDE
C_664CAB,U_E56BF8
C_366F07,U_1DFDCF
C_E2A191,U_841C2A
C_7119EC,U_B87222
C_A95DB9,U_JWU
C_8F5A1E,U_249FE3
C_57F078,U_E8DAF0
C_81A1AF,U_3A5373
C_1AFA23,U_B69D66
C_2824ED,U_4606D8
C_509BFD,U_E4DD90
C_D59914,U_A0894E
C_616160,U_C8F406
C_422262,U_2DB5D5
C_BFF99E,U_1DFDCF
C_8EB210,U_F79C66
C_D3FE9E,U_D7A654
C_025759,U_B2524D
C_398224,U_EFA768
C_F2C65B,U_BF302A
C_9E37A4,U_4FC8A3
C_218506,U_D4238B
C_8C1F21,U_7C9D1B
C_68214A,U_CEE0A8
C_818CA3,U_F22928
C_CDB53E,U_F22928
C_B66F36,U_3A5373
C_5BDFB1,U_7E0247
C_9DD2C9,U_B92BE8
C_53E1FA,U_D5761B
C_0494C2,U_EA5CE3
C_E63D81,U_298493
C_68214A,U_620852
C_47AB6B,U_1FCF06
C_E13845,U_6A8CD0
C_38E884,U_B983FA
C_4D8833,U_BC0B46
C_0B7BDA,U_AD07D8
C_834758,U_A02EAF
C_8CDD8B,U_D4650D
C_2C0C00,U_B678D6
C_72351E,U_73BD2E
C_FF57CB,U_EDDBDE
C_E85E9A,U_57D1E1
C_35A605,U_EA5CE3
C_4B6783,U_DC851F
C_B605C1,U_AC60CD
C_E13845,U_5C10D7
C_C09D45,U_05088D
C_B2FB30,U_3E74E3
C_DD3AE4,U_EC5719
C_595DA6,U_05088D
C_1A8EF9,U_EDE442
C_08749A,U_508D0A
