ts,channel_id,user_id,text,thread_ts,reply_count,reactions
1750180000.001,C-FELLOWS,U-AMANDA,on it ref 018,1690000000.000021,0,[]
1750190000.001,C-STUDY,U-WHITFIELD,coffee? ref 019,1690000000.000021,0,[]
1750200000.001,C-PRACTICE,U-AMANDA,following up ref 020,1750200000.001,0,"[{""name"":""heart"",""count"":1,""users"":[""U-KAREN""]}]"
1750210000.001,C-COORD,U-MAYO,on it ref 021,1690000000.000024,0,[]
1750220000.001,C-STUDY,U-JASON,coffee? ref 022,1690000000.000024,1,[]
1750230000.001,C-FELLOWS,U-JASON,on it ref 023,1750230000.001,1,"[{""name"":""raised_hands"",""count"":4,""users"":[""U-JASON"",""U-AMANDA"",""U-CHEN"",""U-MAYO""]}]"
1750240000.001,C-FELLOWS,U-JASON,on it ref 024,1690000000.000027,2,[]
1750250000.001,C-FELLOWS,U-JASON,protocol query ref 025,1690000000.000027,0,[]
1750260000.001,C-JASON-KAREN,U-MAYO,on it ref 026,1750260000.001,0,"[{""name"":""eyes"",""count"":3,""users"":[""U-JASON"",""U-WHITFIELD"",""U-MAYO""]}]"
1750270000.001,C-COORD,U-JASON,on it ref 027,1690000000.000030,0,[]
1750280000.001,C-COORD,U-AMANDA,envelope update ref 028,1690000000.000030,1,[]
1750290000.001,C-PRACTICE,U-AMANDA,coffee? ref 029,1750290000.001,0,"[{""name"":""pray"",""count"":2,""users"":[""U-AMANDA"",""U-JASON""]}]"
1750300000.001,C-STUDY,U-JASON,following up ref 030,1690000000.000033,0,[]
1750310000.001,C-PRACTICE,U-JASON,done for the week ref 031,1690000000.000033,0,[]
1750320000.001,C-COORD,U-MAYO,on it ref 032,1750320000.001,0,"[{""name"":""thumbsup"",""count"":2,""users"":[""U-JASON"",""U-AMANDA""]}]"
1750330000.001,C-JASON-KAREN,U-MAYO,envelope update ref 033,1690000000.000036,0,[]
1750340000.001,C-JASON-KAREN,U-JASON,protocol query ref 034,1690000000.000036,0,[]
1750350000.001,C-STUDY,U-JASON,following up ref 035,1750350000.001,0,"[{""name"":""tada"",""count"":5,""users"":[""U-JASON"",""U-AMANDA"",""U-WHITFIELD"",""U-CHEN"",""U-HUSSAIN""]}]"
1750360000.001,C-FELLOWS,U-AMANDA,coffee? ref 036,1690000000.000039,0,[]
1750370000.001,C-STUDY,U-MAYO,coffee? ref 037,1690000000.000039,0,[]
1750380000.001,C-COORD,U-JASON,protocol query ref 038,1750380000.001,2,[]
1750390000.001,C-COORD,U-JASON,done for the week ref 039,1690000000.000042,1,[]
1750400000.001,C-FELLOWS,U-JASON,protocol query ref 040,1690000000.000042,0,[]
1750410000.001,C-FELLOWS,U-WHITFIELD,following up ref 041,1750410000.001,0,"[{""name"":""heart"",""count"":1,""users"":[""U-KAREN""]}]"
1750420000.001,C-FELLOWS,U-MAYO,coffee? ref 042,1690000000.000045,1,[]
1750430000.001,C-FELLOWS,U-WHITFIELD,site check in ref 043,1690000000.000045,2,[]
1750440000.001,C-JASON-KAREN,U-AMANDA,on it ref 044,1750440000.001,0,"[{""name"":""raised_hands"",""count"":4,""users"":[""U-JASON"",""U-AMANDA"",""U-CHEN"",""U-MAYO""]}]"
1750450000.001,C-FELLOWS,U-JASON,site check in ref 045,1690000000.000048,0,[]
1750460000.001,C-COORD,U-WHITFIELD,site check in ref 046,1690000000.000048,0,[]
1750470000.001,C-COORD,U-AMANDA,weekly enrollment ping ref 047,1750470000.001,0,"[{""name"":""eyes"",""count"":3,""users"":[""U-JASON"",""U-WHITFIELD"",""U-MAYO""]}]"
1750480000.001,C-COORD,U-MAYO,following up ref 048,1690000000.000051,1,[]
1750490000.001,C-STUDY,U-MAYO,site check in ref 049,1690000000.000051,0,[]
1750500000.001,C-PRACTICE,U-MAYO,site check in ref 050,1750500000.001,1,"[{""name"":""pray"",""count"":2,""users"":[""U-AMANDA"",""U-JASON""]}]"
1750510000.001,C-FELLOWS,U-AMANDA,on it ref 051,1690000000.000054,0,[]
1750520000.001,C-PRACTICE,U-MAYO,following up ref 052,1690000000.000054,0,[]
1750530000.001,C-JASON-KAREN,U-WHITFIELD,protocol query ref 053,1750530000.001,0,"[{""name"":""thumbsup"",""count"":2,""users"":[""U-JASON"",""U-AMANDA""]}]"
1750540000.001,C-JASON-KAREN,U-JASON,weekly enrollment ping ref 054,1690000000.000057,0,[]
1750550000.001,C-STUDY,U-MAYO,following up ref 055,1690000000.000057,0,[]
1750560000.001,C-PRACTICE,U-WHITFIELD,envelope update ref 056,1750560000.001,0,"[{""name"":""tada"",""count"":5,""users"":[""U-JASON"",""U-AMANDA"",""U-WHITFIELD"",""U-CHEN"",""U-HUSSAIN""]}]"
1750570000.001,C-COORD,U-WHITFIELD,site check in ref 057,1690000000.000060,0,[]
1750580000.001,C-STUDY,U-JASON,following up ref 058,1690000000.000060,0,[]
1750590000.001,C-COORD,U-WHITFIELD,envelope update ref 059,1750590000.001,0,[]
1750600000.001,C-STUDY,U-WHITFIELD,envelope update ref 060,1690000000.000063,0,[]
1750610000.001,C-PRACTICE,U-AMANDA,on it ref 061,1690000000.000063,1,[]
1750620000.001,C-STUDY,U-MAYO,envelope update ref 062,1750620000.001,0,"[{""name"":""heart"",""count"":1,""users"":[""U-KAREN""]}]"
1750630000.001,C-COORD,U-WHITFIELD,following up ref 063,1690000000.000066,2,[]
1750640000.001,C-PRACTICE,U-AMANDA,envelope update ref 064,1690000000.000066,0,[]
1750650000.001,C-STUDY,U-AMANDA,weekly enrollment ping ref 065,1750650000.001,2,"[{""name"":""raised_hands"",""count"":4,""users"":[""U-JASON"",""U-AMANDA"",""U-CHEN"",""U-MAYO""]}]"
1750660000.001,C-FELLOWS,U-AMANDA,weekly enrollment ping ref 066,1690000000.000069,1,[]
1750670000.001,C-PRACTICE,U-MAYO,on it ref 067,1690000000.000069,0,[]
1750680000.001,C-COORD,U-WHITFIELD,coffee? ref 068,1750680000.001,0,"[{""name"":""eyes"",""count"":3,""users"":[""U-JASON"",""U-WHITFIELD"",""U-MAYO""]}]"
1750690000.001,C-JASON-KAREN,U-AMANDA,following up ref 069,1690000000.000072,0,[]
1750700000.001,C-FELLOWS,U-WHITFIELD,protocol query ref 070,1690000000.000072,0,[]
1750710000.001,C-FELLOWS,U-MAYO,protocol query ref 071,1750710000.001,2,"[{""name"":""pray"",""count"":2,""users"":[""U-AMANDA"",""U-JASON""]}]"
1750720000.001,C-PRACTICE,U-WHITFIELD,following up ref 072,1690000000.000075,0,[]
1750730000.001,C-COORD,U-MAYO,site check in ref 073,1690000000.000075,0,[]
1750740000.001,C-FELLOWS,U-WHITFIELD,protocol query ref 074,1750740000.001,0,"[{""name"":""thumbsup"",""count"":2,""users"":[""U-JASON"",""U-AMANDA""]}]"
1750750000.001,C-FELLOWS,U-AMANDA,following up ref 075,1690000000.000078,0,[]
1750760000.001,C-JASON-KAREN,U-MAYO,done for the week ref 076,1690000000.000078,0,[]
1750770000.001,C-FELLOWS,U-AMANDA,following up ref 077,1750770000.001,0,"[{""name"":""tada"",""count"":5,""users"":[""U-JASON"",""U-AMANDA"",""U-WHITFIELD"",""U-CHEN"",""U-HUSSAIN""]}]"
1750780000.001,C-STUDY,U-JASON,protocol query ref 078,1690000000.000081,0,[]
1750790000.001,C-PRACTICE,U-AMANDA,on it ref 079,1690000000.000081,1,[]
1750800000.001,C-FELLOWS,U-AMANDA,weekly enrollment ping ref 080,1750800000.001,2,[]
1750810000.001,C-COORD,U-JASON,done for the week ref 081,1690000000.000084,0,[]
1750820000.001,C-FELLOWS,U-AMANDA,envelope update ref 082,1690000000.000084,0,[]
1750830000.001,C-STUDY,U-WHITFIELD,following up ref 083,1750830000.001,0,"[{""name"":""heart"",""count"":1,""users"":[""U-KAREN""]}]"
1750840000.001,C-STUDY,U-MAYO,done for the week ref 084,1690000000.000087,0,[]
1750850000.001,C-STUDY,U-WHITFIELD,site check in ref 085,1690000000.000087,2,[]
1750860000.001,C-FELLOWS,U-WHITFIELD,following up ref 086,1750860000.001,0,"[{""name"":""raised_hands"",""count"":4,""users"":[""U-JASON"",""U-AMANDA"",""U-CHEN"",""U-MAYO""]}]"
1750870000.001,C-JASON-KAREN,U-MAYO,envelope update ref 087,1690000000.000090,1,[]
1750880000.001,C-STUDY,U-JASON,site check in ref 088,1690000000.000090,0,[]
1750890000.001,C-COORD,U-JASON,coffee? ref 089,1750890000.001,1,"[{""name"":""eyes"",""count"":3,""users"":[""U-JASON"",""U-WHITFIELD"",""U-MAYO""]}]"
1750900000.001,C-JASON-KAREN,U-JASON,site check in ref 090,1690000000.000093,0,[]
1750910000.001,C-PRACTICE,U-JASON,coffee? ref 091,1690000000.000093,0,[]
1750920000.001,C-FELLOWS,U-MAYO,coffee? ref 092,1750920000.001,0,"[{""name"":""pray"",""count"":2,""users"":[""U-AMANDA"",""U-JASON""]}]"
1750930000.001,C-COORD,U-WHITFIELD,following up ref 093,1690000000.000096,0,[]
1750940000.001,C-PRACTICE,U-MAYO,site check in ref 094,1690000000.000096,0,[]
1750950000.001,C-STUDY,U-WHITFIELD,envelope update ref 095,1750950000.001,1,"[{""name"":""thumbsup"",""count"":2,""users"":[""U-JASON"",""U-AMANDA""]}]"
1750960000.001,C-COORD,U-MAYO,on it ref 096,1690000000.000099,0,[]
1750970000.001,C-JASON-KAREN,U-WHITFIELD,on it ref 097,1690000000.000099,0,[]
1750980000.001,C-STUDY,U-MAYO,protocol query ref 098,1750980000.001,1,"[{""name"":""tada"",""count"":5,""users"":[""U-JASON"",""U-AMANDA"",""U-WHITFIELD"",""U-CHEN"",""U-HUSSAIN""]}]"
1750990000.001,C-STUDY,U-MAYO,following up ref 099,1690000000.000102,0,[]
1751000000.001,C-COORD,U-MAYO,envelope update ref 100,1690000000.000102,0,[]
1751010000.001,C-STUDY,U-AMANDA,on it ref 101,1751010000.001,2,[]
1751020000.001,C-FELLOWS,U-WHITFIELD,protocol query ref 102,1690000000.000105,1,[]
1751030000.001,C-FELLOWS,U-AMANDA,protocol query ref 103,1690000000.000105,0,[]
1751040000.001,C-COORD,U-AMANDA,site check in ref 104,1751040000.001,0,"[{""name"":""heart"",""count"":1,""users"":[""U-KAREN""]}]"
1751050000.001,C-STUDY,U-MAYO,on it ref 105,1690000000.000108,0,[]
1751060000.001,C-PRACTICE,U-AMANDA,done for the week ref 106,1690000000.000108,1,[]
1751070000.001,C-STUDY,U-WHITFIELD,weekly enrollment ping ref 107,1751070000.001,0,"[{""name"":""raised_hands"",""count"":4,""users"":[""U-JASON"",""U-AMANDA"",""U-CHEN"",""U-MAYO""]}]"
1751080000.001,C-PRACTICE,U-AMANDA,coffee? ref 108,1690000000.000111,1,[]
1751090000.001,C-PRACTICE,U-WHITFIELD,protocol query ref 109,1690000000.000111,0,[]
1751100000.001,C-STUDY,U-JASON,on it ref 110,1751100000.001,0,"[{""name"":""eyes"",""count"":3,""users"":[""U-JASON"",""U-WHITFIELD"",""U-MAYO""]}]"
1751110000.001,C-COORD,U-JASON,following up ref 111,1690000000.000114,0,[]
1751120000.001,C-FELLOWS,U-AMANDA,following up ref 112,1690000000.000114,2,[]
1751130000.001,C-STUDY,U-JASON,envelope update ref 113,1751130000.001,0,"[{""name"":""pray"",""count"":2,""users"":[""U-AMANDA"",""U-JASON""]}]"
1751140000.001,C-COORD,U-AMANDA,weekly enrollment ping ref 114,1690000000.000117,2,[]
1751150000.001,C-PRACTICE,U-WHITFIELD,coffee? ref 115,1690000000.000117,0,[]
1751160000.001,C-COORD,U-JASON,following up ref 116,1751160000.001,1,"[{""name"":""thumbsup"",""count"":2,""users"":[""U-JASON"",""U-AMANDA""]}]"
1751170000.001,C-COORD,U-MAYO,envelope update ref 117,1690000000.000120,0,[]
1751180000.001,C-STUDY,U-WHITFIELD,on it ref 118,1690000000.000120,1,[]
1751190000.001,C-JASON-KAREN,U-JASON,on it ref 119,1751190000.001,2,"[{""name"":""tada"",""count"":5,""users"":[""U-JASON"",""U-AMANDA"",""U-WHITFIELD"",""U-CHEN"",""U-HUSSAIN""]}]"
