ts,channel_id,user_id,text,thread_ts,reply_count,reactions
1624289158.521665,CCKYQOCNO,UGTCF93,msg qykfumobh24ilirz4ffr,,1,
1650064291.251320,CN9Q8T1KN,UC67IN2,msg kxz383ztg20sgvm4ftw8,,2,
1674464794.138922,CUJSCL9SJ,UJ7D9NG,msg xjh4x643tyi49lp56q56,,5,
1698392258.916438,C8QYWWWGW,UA6FZSQ,msg lb9t8ttwfopao518yn7q,,3,
1689367861.773221,CL430A1YJ,UBPPWSM,msg wtlmg4gtwejkz4qrnkr3,,0,
1651746154.378838,C1WKOY5YL,UH63WZ3,msg lmrl5dxh5mvl131osr1f,,3,
1670263797.542627,C1M6U0YZJ,UOC4X6Z,msg wiaxl85w9bxonffe2zjm,,5,
1617139909.927156,CBK1MORPC,URGQRV2,msg qjad8uighvxgjwvfkbvr,,2,
1658298614.052804,CCQKS23FH,URW29ZZ,msg 30cvd5unxht4gligwvpx,,3,
1652994443.285069,C9YTNU70F,UWGX8G6,msg bx32gmkj0dqe0qf5tyjv,,4,
1683188013.396692,CH1EMIY6X,UHI1C45,msg s8ypl5bxpp92lai1colk,,1,
1638095831.886307,CUSY1QVT4,UYT8P3U,msg aj0anombj7mvmeg0hqel,,2,
1601234189.325381,CKJW9UUBF,UQ4ZZL4,msg 3imftlozyk8s2nbub396,,3,
1677389350.443154,COFDXUT46,U8P71B6,msg 9s79z1pffphey9dm33qe,,2,
