food_id,food_name,brand,serving_size,serving_unit,calories,total_fat_g,saturated_fat_g,cholesterol_mg,sodium_mg,total_carbs_g,dietary_fiber_g,sugars_g,protein_g,potassium_mg,is_verified
18,Queso Fresco 17,,1,oz,392,10.3,4.4,20,517,17.1,7.6,9.9,9.8,474,true
19,Tamales 18,Homemade,1,piece,179,16.6,5.8,4,170,9.6,1.6,11.0,26.5,23,true
20,Queso Fresco 19,Aurora Organics,4,bowl,214,4.8,3.9,84,639,21.9,7.6,10.6,6.7,376,false
21,Oatmeal (cooked) 20,Aurora Organics,2,oz,338,19.2,5.2,66,85,27.6,5.3,6.1,27.1,232,false
22,Greek Yogurt 21,La Costena,4,cup,452,7.6,4.4,2,402,16.8,7.6,10.6,32.7,200,false
23,Brown Rice 22,Homemade,2,piece,257,3.0,2.0,26,110,32.3,7.8,4.0,12.3,50,true
24,Pozole 23,La Costena,2,piece,189,4.6,6.1,115,449,25.5,7.0,17.8,16.3,97,false
25,Queso Fresco 24,Aurora Organics,2,piece,380,14.9,1.6,12,372,17.8,7.2,11.6,27.0,330,false
26,Oatmeal (cooked) 25,Homemade,4,oz,146,9.4,4.2,107,580,26.5,1.0,2.7,21.9,397,false
27,Queso Fresco 26,Aurora Organics,1,oz,203,10.4,4.9,65,524,19.4,2.0,6.9,18.7,412,false
28,Tamales 27,Homemade,4,oz,221,8.8,0.4,34,534,9.8,3.4,9.5,34.7,392,false
29,Queso Fresco 28,,2,piece,445,11.0,5.9,97,18,2.5,6.4,5.5,9.2,472,false
30,Cafe de Olla 29,La Costena,2,piece,212,6.6,5.0,42,277,10.0,4.1,0.7,24.9,87,false
31,Queso Fresco 30,Aurora Organics,1,cup,267,2.0,3.6,28,667,42.9,7.3,16.6,6.2,475,true
32,Greek Yogurt 31,,2,cup,360,1.1,3.3,12,680,44.8,3.5,10.1,1.7,254,true
33,Salsa Verde 32,La Costena,2,bowl,212,7.3,0.4,79,333,30.4,4.7,10.6,10.6,54,true
34,Brown Rice 33,,1,oz,152,4.3,7.6,4,590,29.1,1.3,3.0,29.9,58,false
35,Corn Tortilla 34,La Costena,2,piece,359,1.8,0.4,28,151,8.3,3.9,1.6,8.3,318,true
36,Carnitas 35,,4,piece,179,13.2,5.9,23,67,22.6,5.8,16.0,11.7,27,false
37,Nopales 36,,2,piece,183,1.7,4.7,110,346,7.4,7.3,12.8,32.7,176,false
38,Salsa Verde 37,La Costena,2,bowl,245,21.1,0.3,52,65,28.3,2.7,14.8,28.8,59,false
39,Queso Fresco 38,,2,piece,183,13.5,3.5,0,612,1.6,6.1,12.7,4.5,175,false
40,Corn Tortilla 39,La Costena,4,bowl,382,16.4,5.7,7,301,10.7,4.6,11.0,21.0,28,false
41,Grilled Chicken Breast 40,Homemade,4,bowl,227,19.6,3.7,93,88,8.4,0.9,2.5,7.5,415,false
42,Corn Tortilla 41,Aurora Organics,2,cup,334,10.1,1.9,68,86,5.0,8.7,11.3,0.6,464,false
43,Avocado 42,La Costena,2,cup,96,7.3,2.4,23,178,21.0,4.0,13.3,17.2,354,true
44,Corn Tortilla 43,,4,bowl,369,2.5,2.3,43,245,11.8,5.0,4.0,1.1,90,true
45,Avocado 44,Aurora Organics,4,cup,154,15.5,5.9,73,129,28.4,3.1,17.7,20.2,75,true
46,Corn Tortilla 45,La Costena,1,oz,269,7.4,5.0,9,177,6.8,2.9,3.1,29.6,62,false
47,Oatmeal (cooked) 46,La Costena,1,bowl,374,9.8,4.0,90,513,25.2,7.9,9.1,33.3,378,true
48,Oatmeal (cooked) 47,Homemade,4,oz,266,10.5,6.0,120,211,7.3,5.4,2.1,24.4,297,false
49,Brown Rice 48,Aurora Organics,4,piece,349,15.4,4.7,96,236,7.8,7.7,9.6,33.9,96,true
50,Brown Rice 49,,4,bowl,443,9.2,1.4,93,238,13.5,3.6,10.1,8.1,132,false
51,Carnitas 50,La Costena,2,piece,441,7.4,0.0,43,100,15.1,6.2,11.4,9.7,304,true
52,Mole Negro 51,,4,piece,248,7.0,3.4,74,192,37.1,4.6,2.3,4.4,339,false
53,Cafe de Olla 52,La Costena,2,piece,471,0.1,7.1,12,496,29.1,6.7,16.5,15.3,491,true
54,Mole Negro 53,Aurora Organics,4,piece,388,4.2,0.6,3,590,27.1,2.0,6.7,16.1,336,false
55,Salsa Verde 54,Homemade,2,bowl,220,8.8,1.1,97,662,13.5,0.8,2.3,28.4,254,true
56,Nopales 55,Homemade,4,piece,199,12.4,1.7,26,694,38.1,3.3,1.2,33.8,322,true
57,Mole Negro 56,Aurora Organics,2,piece,207,20.5,8.0,64,148,39.3,6.4,16.7,16.4,389,false
58,Oatmeal (cooked) 57,Aurora Organics,4,oz,356,3.3,3.4,104,95,11.7,2.8,8.7,7.7,40,false
59,Pozole 58,Homemade,4,piece,426,0.5,2.6,81,516,34.7,4.0,16.1,3.4,115,true
60,Nopales 59,Homemade,1,bowl,299,18.2,2.0,92,662,18.5,1.8,16.8,10.9,57,true
61,Mole Negro 60,,4,cup,326,3.1,5.5,103,134,13.6,4.1,9.9,21.5,244,true
62,Pozole 61,Aurora Organics,4,cup,304,13.9,2.1,52,121,17.5,1.8,16.4,11.0,53,true
63,Queso Fresco 62,Homemade,4,bowl,366,21.3,6.2,91,0,17.2,0.6,5.4,34.4,380,false
64,Grilled Chicken Breast 63,,2,bowl,161,15.1,0.2,101,116,16.3,1.0,2.6,19.9,84,false
65,Carnitas 64,Aurora Organics,2,cup,337,4.8,3.5,43,119,13.8,4.9,4.0,18.1,258,true
66,Tamales 65,Aurora Organics,4,oz,311,2.4,5.0,60,549,14.9,0.3,17.3,4.9,352,true
67,Corn Tortilla 66,Aurora Organics,2,piece,218,10.3,3.2,49,163,21.3,0.7,10.5,28.6,228,true
68,Queso Fresco 67,Homemade,2,piece,166,9.6,7.8,112,10,32.9,3.9,16.6,18.0,29,true
69,Nopales 68,La Costena,1,cup,289,8.5,5.8,75,99,28.5,3.3,6.7,3.4,113,true
70,Greek Yogurt 69,La Costena,4,bowl,347,15.8,5.0,117,572,22.2,3.3,2.4,23.3,87,false
71,Cafe de Olla 70,Homemade,1,piece,460,11.2,6.3,48,698,21.7,4.4,8.6,27.5,324,true
72,Nopales 71,,1,bowl,346,9.0,1.7,3,653,40.2,0.2,0.9,14.3,275,false
73,Corn Tortilla 72,La Costena,2,cup,348,8.0,6.9,54,627,28.6,2.4,12.3,9.3,66,true
74,Grilled Chicken Breast 73,Aurora Organics,4,cup,245,2.6,5.6,31,413,1.1,3.7,10.0,0.1,423,false
75,Pozole 74,,2,bowl,279,4.6,0.2,7,240,42.0,7.1,3.1,19.3,376,false
76,Greek Yogurt 75,La Costena,1,cup,339,13.8,6.1,16,63,3.1,0.4,9.5,31.4,69,true
77,Black Beans 76,Aurora Organics,1,cup,62,18.3,2.1,45,580,35.5,8.4,2.4,34.2,153,true
78,Nopales 77,,2,cup,241,17.7,3.6,119,19,28.0,6.0,0.2,8.0,358,false
79,Mole Negro 78,Aurora Organics,4,piece,247,10.0,6.3,98,429,1.0,7.6,2.2,22.7,158,true
80,Pozole 79,Aurora Organics,4,bowl,434,19.3,5.2,28,142,39.2,2.1,10.7,4.1,333,true
81,Corn Tortilla 80,La Costena,2,bowl,159,8.1,6.3,3,35,31.4,4.5,7.0,0.1,270,true
82,Mole Negro 81,Aurora Organics,2,cup,132,8.6,5.3,4,107,35.8,7.6,6.5,34.7,480,false
83,Avocado 82,La Costena,4,cup,127,0.6,5.4,33,634,32.7,2.0,6.7,16.0,157,true
84,Grilled Chicken Breast 83,Homemade,1,piece,447,1.0,1.7,76,260,44.5,3.9,1.1,19.5,331,true
85,Pozole 84,La Costena,2,bowl,361,4.0,7.8,97,682,29.3,1.7,2.1,23.3,57,true
86,Avocado 85,,2,cup,286,9.4,2.4,38,199,13.2,1.3,11.3,20.2,46,true
87,Mole Negro 86,,1,cup,102,7.4,2.3,26,617,40.7,4.0,6.2,14.1,96,false
88,Nopales 87,,4,cup,294,5.4,7.1,86,408,28.2,2.1,0.9,15.3,427,false
89,Pozole 88,Homemade,2,cup,161,12.3,4.5,42,236,26.4,5.5,16.7,34.3,397,true
90,Greek Yogurt 89,Homemade,2,cup,289,0.6,0.7,77,566,20.1,7.8,17.3,5.9,297,true
91,Greek Yogurt 90,La Costena,4,cup,119,15.3,2.0,19,281,15.6,6.3,13.1,4.0,101,false
92,Greek Yogurt 91,Homemade,2,oz,469,2.4,3.1,10,361,34.6,7.2,11.2,17.1,429,false
93,Pozole 92,,4,piece,97,5.1,1.5,20,82,44.5,1.1,2.0,8.1,195,false
94,Queso Fresco 93,Aurora Organics,1,piece,333,5.5,2.2,37,17,7.0,6.9,8.6,26.6,358,false
95,Corn Tortilla 94,,4,oz,467,17.3,3.7,20,48,26.2,8.6,8.5,32.7,335,true
96,Carnitas 95,La Costena,4,cup,101,21.4,7.7,37,277,31.3,1.8,8.0,11.7,469,false
97,Queso Fresco 96,Homemade,4,bowl,74,17.1,2.5,82,492,27.4,8.2,5.0,28.9,300,true
98,Grilled Chicken Breast 97,,4,cup,335,18.0,0.8,103,326,20.0,3.9,16.3,7.1,144,false
99,Queso Fresco 98,Homemade,4,cup,478,18.1,6.3,35,113,29.0,4.8,9.2,4.9,439,false
100,Tamales 99,La Costena,2,bowl,468,6.3,5.9,112,0,7.9,8.4,17.8,8.8,300,true
101,Corn Tortilla 100,Homemade,1,piece,452,4.3,0.9,54,464,33.0,1.8,4.9,6.0,32,false
102,Avocado 101,Aurora Organics,1,piece,448,17.7,2.5,111,624,8.9,8.7,8.8,4.3,268,true
103,Brown Rice 102,Homemade,4,oz,61,21.7,6.3,19,590,14.0,2.7,17.9,17.6,119,true
104,Nopales 103,,2,piece,258,10.9,3.0,111,350,14.6,8.9,5.6,12.0,236,false
105,Greek Yogurt 104,,1,piece,153,0.4,5.5,10,572,3.8,8.8,13.3,7.4,67,false
106,Salsa Verde 105,Aurora Organics,2,cup,386,6.2,2.9,57,115,30.7,1.1,3.5,33.6,90,false
107,Mole Negro 106,La Costena,4,cup,177,10.8,5.4,58,350,1.9,2.4,5.6,25.3,438,false
108,Mole Negro 107,,1,bowl,448,16.1,1.0,61,182,35.0,0.2,13.5,14.1,407,false
109,Cafe de Olla 108,La Costena,4,piece,323,14.6,7.3,107,387,44.8,5.1,10.1,25.3,485,true
110,Salsa Verde 109,Homemade,4,cup,247,13.4,0.3,92,168,36.5,3.1,1.6,24.2,95,true
111,Mole Negro 110,Homemade,4,oz,202,12.1,0.7,66,82,2.9,0.7,4.9,12.4,483,false
112,Salsa Verde 111,La Costena,2,bowl,410,17.3,2.9,99,461,13.9,3.0,4.3,20.8,278,true
113,Queso Fresco 112,,1,piece,104,11.1,3.5,64,480,36.0,1.0,7.1,32.3,226,false
114,Black Beans 113,Aurora Organics,1,cup,380,8.8,2.2,1,115,7.4,3.9,12.6,22.9,221,true
115,Nopales 114,La Costena,2,oz,341,13.3,3.3,52,147,0.1,0.8,8.2,5.6,416,false
116,Mole Negro 115,,1,piece,241,12.4,0.3,44,35,29.5,1.0,5.6,4.7,224,true
117,Brown Rice 116,Aurora Organics,1,cup,124,5.4,6.4,107,106,33.0,5.2,2.6,33.3,285,true
118,Salsa Verde 117,Aurora Organics,4,cup,198,6.4,0.7,81,279,18.7,6.3,2.3,10.5,468,true
119,Grilled Chicken Breast 118,,1,cup,400,18.7,7.7,43,168,27.3,1.6,6.7,26.9,499,true
120,Carnitas 119,Homemade,1,cup,128,7.8,3.6,77,416,10.7,2.9,6.7,23.5,399,false
121,Carnitas 120,Aurora Organics,2,cup,327,19.2,3.9,39,427,19.7,3.1,13.6,3.5,492,false
122,Oatmeal (cooked) 121,La Costena,1,oz,116,2.6,4.4,77,451,3.1,3.6,8.4,31.2,466,true
123,Nopales 122,La Costena,4,cup,321,9.2,2.2,84,337,7.4,4.7,8.7,12.0,256,true
124,Cafe de Olla 123,Aurora Organics,2,cup,323,6.7,1.3,109,156,36.0,3.2,11.8,23.5,355,false
125,Salsa Verde 124,La Costena,4,bowl,425,20.7,3.5,77,247,24.9,7.3,10.4,34.8,180,false
126,Queso Fresco 125,,1,oz,400,1.8,6.1,15,175,3.3,7.7,17.4,0.5,111,true
127,Brown Rice 126,,4,oz,448,0.1,0.8,110,377,29.7,1.4,10.9,8.3,159,true
128,Brown Rice 127,,4,bowl,149,16.7,4.8,27,177,37.9,0.4,5.9,6.9,166,false
129,Oatmeal (cooked) 128,Homemade,2,piece,75,6.4,4.1,102,402,38.2,4.5,8.7,30.9,355,true
130,Brown Rice 129,Aurora Organics,2,piece,450,17.2,1.6,93,135,14.1,2.5,8.0,20.1,299,false
131,Queso Fresco 130,Aurora Organics,1,oz,185,0.1,1.0,38,215,34.0,3.0,15.1,21.1,119,false
132,Cafe de Olla 131,La Costena,4,oz,172,19.7,8.0,38,270,27.2,5.6,9.0,26.5,102,false
133,Pozole 132,,2,cup,66,15.7,1.2,106,539,27.2,1.1,13.3,5.2,35,true
134,Grilled Chicken Breast 133,,2,oz,414,5.8,4.2,47,62,34.5,5.5,9.9,5.7,332,true
135,Carnitas 134,Aurora Organics,2,oz,249,21.0,5.0,79,364,28.8,7.9,8.6,12.6,236,false
136,Nopales 135,,1,piece,257,20.6,7.4,33,37,38.0,2.8,6.2,26.9,163,false
137,Black Beans 136,La Costena,4,cup,127,12.8,0.3,5,339,12.5,8.6,15.1,25.0,68,true
138,Salsa Verde 137,Aurora Organics,1,oz,453,0.4,3.9,52,430,44.6,8.7,0.3,33.5,195,false
139,Mole Negro 138,,1,oz,65,4.8,2.3,91,557,41.3,3.4,2.0,15.4,172,false
140,Black Beans 139,,2,bowl,332,21.6,3.6,36,155,21.3,0.2,16.8,6.1,331,false
141,Queso Fresco 140,Homemade,2,oz,326,13.6,3.0,85,330,11.2,0.9,0.8,6.9,349,false
142,Avocado 141,La Costena,1,oz,292,16.2,1.6,114,102,8.1,7.1,6.6,27.0,344,false
143,Grilled Chicken Breast 142,,1,oz,378,15.3,1.7,73,484,7.5,5.9,17.3,10.6,331,true
144,Avocado 143,,1,cup,283,12.5,0.3,35,281,26.9,4.4,12.0,3.8,153,true
145,Mole Negro 144,Homemade,2,bowl,191,0.9,5.9,21,658,18.3,0.6,1.1,8.6,441,true
146,Black Beans 145,La Costena,1,cup,423,19.2,4.1,7,461,13.4,3.8,12.4,20.6,490,true
147,Avocado 146,,4,piece,179,3.8,6.2,54,224,14.6,4.5,2.3,12.7,439,true
148,Corn Tortilla 147,La Costena,4,cup,114,21.8,1.8,102,193,7.9,5.9,16.7,33.5,73,true
149,Oatmeal (cooked) 148,La Costena,2,piece,339,7.9,2.7,80,436,20.9,5.6,6.2,14.9,145,true
150,Carnitas 149,Homemade,2,oz,114,9.7,5.9,79,14,12.2,3.7,15.5,31.4,159,false
151,Salsa Verde 150,Aurora Organics,4,cup,468,5.1,7.1,27,186,28.1,3.4,16.8,22.1,318,true
152,Queso Fresco 151,,1,oz,370,7.2,3.3,2,514,12.1,5.7,5.1,5.6,302,true
153,Mole Negro 152,Homemade,2,bowl,231,3.3,6.7,38,672,25.8,3.6,13.9,34.4,415,false
154,Salsa Verde 153,La Costena,4,bowl,229,9.7,3.2,104,537,0.4,4.2,9.4,1.2,234,false
155,Avocado 154,,4,piece,174,2.2,6.1,80,419,28.6,8.0,12.7,19.2,136,false
156,Pozole 155,La Costena,1,oz,93,21.7,3.1,107,511,14.4,7.9,3.1,23.2,166,true
157,Mole Negro 156,,1,oz,422,18.1,2.5,19,262,37.6,7.7,3.2,29.2,318,true
158,Cafe de Olla 157,,4,bowl,129,7.6,6.3,68,515,44.8,7.5,10.5,3.0,422,false
159,Carnitas 158,La Costena,4,cup,379,15.8,3.9,12,328,9.5,1.6,15.2,0.7,326,true
160,Cafe de Olla 159,Homemade,2,piece,447,19.7,4.0,68,278,26.6,7.6,15.6,14.3,490,false
161,Tamales 160,La Costena,4,piece,133,1.4,8.0,6,680,28.5,1.2,7.1,28.1,447,true
162,Corn Tortilla 161,Homemade,1,oz,99,21.3,6.8,120,261,27.2,1.7,8.2,1.9,459,true
163,Salsa Verde 162,Aurora Organics,2,bowl,121,15.3,2.1,89,281,24.3,1.7,2.1,10.4,186,false
164,Cafe de Olla 163,Aurora Organics,2,oz,126,3.1,4.2,114,180,37.0,6.3,11.2,11.5,331,false
165,Black Beans 164,Aurora Organics,4,bowl,403,14.9,7.8,50,404,38.1,7.7,16.2,30.0,128,true
166,Carnitas 165,Homemade,2,piece,148,5.9,0.1,42,286,33.1,0.8,8.0,15.7,102,true
167,Pozole 166,,4,cup,197,10.7,6.1,113,640,44.6,0.5,7.4,13.5,460,false
168,Nopales 167,La Costena,2,piece,380,3.8,6.9,34,295,39.4,3.6,13.7,26.2,434,false
169,Carnitas 168,Homemade,1,bowl,393,20.4,0.6,77,265,21.1,0.2,17.9,2.2,464,false
170,Cafe de Olla 169,La Costena,1,oz,321,15.9,3.2,72,534,3.2,6.6,4.0,33.1,244,true
171,Carnitas 170,La Costena,1,piece,180,14.5,4.0,120,574,36.7,0.5,2.4,30.4,401,false
172,Salsa Verde 171,La Costena,1,cup,167,13.2,0.3,97,497,37.1,5.0,13.6,31.7,300,false
173,Salsa Verde 172,,2,piece,117,14.6,1.3,22,639,8.5,3.1,1.6,24.4,491,true
174,Brown Rice 173,Homemade,1,cup,198,14.5,5.3,29,60,44.3,1.6,6.1,26.4,493,true
175,Corn Tortilla 174,La Costena,4,piece,428,8.1,4.6,101,112,33.2,1.2,4.8,15.6,309,false
176,Nopales 175,La Costena,1,piece,303,17.9,5.4,33,614,9.7,2.3,17.4,26.1,36,false
177,Queso Fresco 176,Homemade,4,piece,181,19.8,7.8,16,313,22.0,8.4,4.7,4.9,428,true
178,Black Beans 177,Homemade,4,bowl,284,13.1,6.8,3,168,18.1,7.8,8.9,3.7,271,false
179,Nopales 178,,1,bowl,78,10.1,4.2,0,351,22.2,2.2,2.5,7.1,309,false
180,Brown Rice 179,Aurora Organics,2,oz,229,4.9,2.9,10,334,25.8,0.3,3.3,8.7,406,true
181,Nopales 180,La Costena,4,oz,288,7.4,7.2,72,115,41.7,0.4,17.0,26.5,455,true
182,Tamales 181,Homemade,4,bowl,92,8.2,3.3,105,84,22.0,4.5,3.1,15.6,476,true
183,Oatmeal (cooked) 182,Aurora Organics,1,oz,385,9.8,3.3,61,394,44.4,4.3,17.8,10.1,470,false
184,Pozole 183,Homemade,4,piece,359,7.8,2.1,26,463,2.8,1.9,16.8,7.1,294,false
185,Avocado 184,Aurora Organics,4,bowl,468,9.7,4.4,41,600,5.5,2.0,14.8,10.5,157,false
186,Corn Tortilla 185,Homemade,1,bowl,170,21.9,0.2,91,102,4.7,6.9,3.6,14.6,265,true
187,Avocado 186,Homemade,4,bowl,321,15.6,7.7,22,422,0.7,9.0,17.1,12.2,49,true
188,Salsa Verde 187,,2,bowl,220,2.8,2.3,93,419,44.0,0.7,13.8,31.8,458,false
189,Oatmeal (cooked) 188,,1,oz,166,14.9,1.5,119,596,17.4,3.0,2.1,23.1,253,false
190,Salsa Verde 189,,1,bowl,210,16.8,6.6,82,64,14.1,3.2,15.8,11.1,360,true
191,Oatmeal (cooked) 190,Homemade,1,cup,108,5.8,0.3,113,257,10.7,2.7,6.2,12.9,382,false
192,Black Beans 191,La Costena,4,cup,349,1.9,1.3,58,443,32.1,1.2,14.1,6.8,378,true
193,Greek Yogurt 192,Homemade,2,bowl,251,11.8,7.1,15,61,43.9,6.6,11.8,20.7,423,false
194,Oatmeal (cooked) 193,La Costena,1,cup,307,8.7,5.0,93,521,18.5,2.1,6.3,32.3,160,false
195,Oatmeal (cooked) 194,,1,bowl,314,7.4,1.1,112,389,8.5,5.3,13.3,33.6,158,true
196,Carnitas 195,,2,cup,306,21.2,4.2,62,560,41.5,7.6,13.3,1.7,41,true
197,Cafe de Olla 196,,1,oz,298,20.6,2.5,92,680,11.3,7.7,15.2,10.7,454,false
198,Black Beans 197,Aurora Organics,4,cup,113,7.8,6.7,78,255,21.2,3.0,16.7,1.3,111,true
199,Greek Yogurt 198,Homemade,2,oz,262,16.6,7.5,51,391,3.8,2.9,3.4,24.4,229,true
200,Nopales 199,La Costena,1,piece,480,20.5,5.1,41,535,16.0,1.8,17.0,9.7,172,true
201,Greek Yogurt 200,Aurora Organics,1,cup,278,4.4,4.4,112,71,24.5,3.2,6.1,14.2,143,false
202,Grilled Chicken Breast 201,Homemade,2,piece,360,19.1,5.6,104,387,2.1,5.2,3.9,22.8,23,false
203,Pozole 202,,2,oz,409,0.8,5.2,61,663,19.1,8.9,0.2,7.4,247,true
204,Brown Rice 203,,1,piece,264,11.4,1.9,19,223,34.2,4.2,7.6,2.7,393,false
205,Queso Fresco 204,La Costena,2,cup,385,4.5,3.5,28,398,18.8,1.6,3.1,4.5,397,true
206,Cafe de Olla 205,La Costena,1,bowl,158,7.4,1.6,49,107,33.0,2.4,14.4,17.6,186,true
207,Grilled Chicken Breast 206,Homemade,1,piece,194,1.5,2.3,80,312,0.3,5.4,10.4,25.7,383,true
208,Salsa Verde 207,Aurora Organics,4,piece,206,8.6,6.2,101,365,31.9,2.7,12.2,24.4,104,true
209,Mole Negro 208,Homemade,2,oz,392,18.1,5.6,96,559,43.8,3.5,6.4,34.0,426,true
210,Queso Fresco 209,Aurora Organics,4,oz,324,13.4,2.8,78,602,30.8,4.9,14.5,31.3,228,false
211,Salsa Verde 210,La Costena,4,oz,283,21.3,2.7,59,71,2.9,3.1,1.6,4.4,104,false
212,Greek Yogurt 211,Homemade,4,oz,233,19.2,3.1,18,463,44.0,6.8,1.4,5.1,466,true
213,Brown Rice 212,,1,oz,464,19.7,7.5,20,507,29.3,1.3,6.1,6.8,86,true
214,Grilled Chicken Breast 213,Homemade,2,bowl,253,7.6,5.0,75,465,0.5,7.7,3.9,31.5,98,true
215,Mole Negro 214,Homemade,2,piece,297,5.0,4.7,59,301,35.8,2.1,8.6,12.6,144,false
216,Greek Yogurt 215,La Costena,4,oz,391,12.0,5.2,46,559,25.0,7.9,6.7,33.5,460,false
217,Queso Fresco 216,,4,oz,410,7.7,2.9,40,360,34.2,0.1,1.5,28.9,244,false
218,Nopales 217,La Costena,1,piece,368,2.5,7.9,70,306,43.1,2.8,4.5,20.2,342,true
219,Oatmeal (cooked) 218,Homemade,2,oz,308,8.7,2.0,1,130,17.6,6.8,3.8,29.9,385,false
220,Queso Fresco 219,,4,piece,189,4.2,6.2,58,506,27.5,1.7,11.9,7.7,456,true
221,Nopales 220,La Costena,1,bowl,104,21.8,5.5,36,25,6.6,2.7,13.8,7.5,319,false
222,Carnitas 221,Aurora Organics,2,cup,428,15.7,2.6,40,99,36.7,8.2,12.4,2.7,453,false
223,Nopales 222,,1,oz,456,15.5,5.7,51,451,1.8,1.7,9.3,14.0,336,false
224,Brown Rice 223,,4,piece,366,6.7,2.4,40,218,20.2,7.4,8.9,14.4,256,false
225,Mole Negro 224,,1,bowl,207,10.4,6.6,48,483,43.2,0.5,4.0,27.6,54,true
226,Avocado 225,Aurora Organics,2,cup,296,9.7,5.0,108,131,2.7,6.2,9.4,10.6,142,true
227,Grilled Chicken Breast 226,La Costena,4,oz,334,16.4,3.4,36,674,8.5,6.3,14.0,12.0,300,false
228,Carnitas 227,La Costena,4,piece,165,12.6,1.4,34,694,5.2,0.7,5.8,22.4,232,true
229,Grilled Chicken Breast 228,La Costena,4,piece,83,2.0,7.3,98,83,5.9,0.2,9.1,9.9,346,true
230,Tamales 229,Homemade,2,oz,64,4.3,1.7,119,602,21.6,3.6,10.4,13.1,177,false
231,Brown Rice 230,La Costena,1,oz,377,13.9,4.9,120,317,36.6,1.0,12.1,17.7,442,true
232,Oatmeal (cooked) 231,,4,oz,254,7.7,4.5,111,261,32.7,0.9,13.4,25.6,159,true
233,Salsa Verde 232,Homemade,1,piece,177,12.6,4.3,75,564,2.3,3.6,17.1,3.6,142,false
234,Oatmeal (cooked) 233,,4,cup,355,0.6,1.1,3,436,30.7,1.3,6.8,10.7,215,true
235,Pozole 234,Aurora Organics,2,piece,248,4.2,0.8,82,125,41.3,3.2,9.6,32.9,311,false
236,Oatmeal (cooked) 235,Aurora Organics,1,bowl,126,14.9,4.6,108,546,9.3,0.6,14.0,15.6,179,true
237,Cafe de Olla 236,,1,piece,166,0.0,2.2,66,588,18.6,7.7,3.1,11.0,146,false
238,Grilled Chicken Breast 237,Homemade,2,bowl,357,14.0,2.9,74,167,28.4,5.6,3.2,29.5,248,true
239,Corn Tortilla 238,La Costena,2,oz,310,6.2,1.9,43,69,9.3,8.6,7.5,0.0,75,false
240,Cafe de Olla 239,,4,oz,193,2.0,4.7,113,599,24.9,7.4,1.8,7.7,141,false
241,Oatmeal (cooked) 240,Homemade,4,bowl,171,0.0,0.3,40,568,16.6,0.3,6.4,7.1,51,false
242,Queso Fresco 241,Aurora Organics,4,cup,402,9.3,2.4,81,247,29.1,5.2,9.1,31.6,359,true
243,Grilled Chicken Breast 242,Homemade,4,bowl,72,13.6,4.0,74,625,26.9,5.3,12.4,30.2,493,true
244,Mole Negro 243,,4,cup,286,2.0,7.1,81,287,37.7,1.7,6.2,10.9,25,false
245,Carnitas 244,,4,oz,437,4.0,6.9,77,642,28.1,8.3,17.6,15.0,138,true
246,Corn Tortilla 245,La Costena,4,bowl,104,1.5,5.3,80,101,35.6,2.5,8.0,34.1,500,true
247,Avocado 246,Aurora Organics,2,oz,161,15.1,7.9,104,432,44.8,2.0,3.8,21.9,65,false
248,Mole Negro 247,,1,cup,78,17.1,1.8,61,633,33.8,8.6,3.4,5.8,479,true
249,Salsa Verde 248,Homemade,1,bowl,389,10.1,7.0,100,412,9.2,1.0,1.9,34.0,107,true
